"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2020-11-13 09:19:35-03","UFRJ","RFA","26312","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"F. B. Pereiran","ago-59",NA,"Brasil",NA,NA,"Árvore, 11 metros de altura, 11cm de DAP, folha verde, flor amarela, caule palha, raiz preta, fruto marrom, rara no local","RFA37599","2000","12","19",NA,NA,"K.Schum.","M. Nadruz","Minas Gerais","Abre Campo","1 distrito,Fazenda Cachoeira","-42.499444","-20.225278","526","526",NA,NA,NA,"2001","03","12","42º29'58''W","20º13'31''S",NA,NA,NA,NA
"45","2020-11-13 09:19:35-03","UFRJ","RFA","30095","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. Quinet","16/144",NA,"Brasil",NA,NA,"Arbórea, 4.5m de altura, 52cm de DAP, folha discolor verde, flor com gineceu desenvolvido branco.","RFA37606","2002","01","18",NA,NA,"K.Schum.","Nadriz","Rio de Janeiro","Rio de Janeiro","Distrito de Jacarepaguá, Sitio Santa Mama","-43.450833","-22.922778","260","260",NA,NA,NA,NA,NA,NA,"43º27'3''W","22º55'22''S",NA,NA,NA,NA
"46","2020-11-13 09:19:35-03","UFRJ","RFA","10300","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G.G. Hatschbach","19597",NA,"Brasil",NA,NA,"Arvoreta 5 m de altura","RFA40084","1968","08","14",NA,NA,"K.Schum.","G.G. Hatschbach","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708","50","50",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-13 09:19:35-03","UFRJ","RFA","10305","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G.G. Hatschbach","18696",NA,"Brasil",NA,NA,"Arvoreta 4 m de altura. Flor creme","RFA40102","1968","03","08",NA,NA,"K.Schum.","G.G. Hatschbach","São Paulo","Araraquara","Serrinha","-48.1699981689453","-21.7900009155273","30","30",NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:37:51-03","EAO","IAN","158528","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Rodrigues, IA; Cordeiro, MR","1006","Southern America","Brasil",NA,NA,"Árvore de 20m x 140cm de circunferência, com fruto.","IAN158528","1983","01","22","Dicotiledônea",NA,"K.Schum.","Marinho, LR","Roraima","São João da Baliza","Vicinal 37 em frente a Caroebe, 3km dentro da vicinal. Floresta Perenifólia de Terra Firme. Levantamento Botânico, F-3-47.","-59.65","53.433333",NA,NA,NA,NA,NA,NA,NA,NA,"-59.65","53.433333",NA,NA,NA,NA
"49","2021-03-30 12:37:51-03","EAO","IAN","112114","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pires, JM; Rodrigues, WA","50472","Southern America","Brasil",NA,NA,"Small tree 4m high; flowers greenish; fruit green, spiny.","IAN112114","1961","08","24","Dicotiledônea",NA,"K.Schum.","Westra, LYT","Amapá",NA,"In shadow of forest, about 5 hours above Rio Mururé.","-51.95","1.4",NA,NA,NA,NA,NA,"1967",NA,NA,"-51.95","1.4",NA,NA,NA,NA
"50","2021-03-30 12:37:51-03","EAO","IAN","113440","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pires, JM; Rodrigues, WA","50453","Southern America","Brasil",NA,NA,"4m high, flowers and fruit green.","IAN113440","1961","08","23","Dicotiledônea",NA,"K.Schum.","Westra, LYT","Amapá",NA,"In sandy soil near river, 5 hours above Rio Mururé.","-51.95","1.4","130","130",NA,NA,NA,"1967",NA,NA,"-51.95","1.4",NA,NA,NA,NA
"51","2021-03-30 12:37:51-03","EAO","IAN","140578","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pires, JM; Rosa, NA","13681","Southern America","Brasil",NA,NA,NA,"IAN140578","1972","07",NA,"Dicotiledônea",NA,"K.Schum.",NA,"Acre",NA,"Seringal Montevideo. Amostra 2-17-189.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:37:51-03","EAO","IAN","176429","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cordeiro, MR","MC-15-07100429","Southern America","Brasil",NA,NA,"Árvore aprox. 23 m de altura por 100 cm de CAP. Frutos marrons.","IAN176429","2002","01","08","Dicotiledônea",NA,"K.Schum.","Cordeiro, MR","Pará","Bujaru","Santa Tereza Icurapá, Solo argiloso, mata secundária de terra firme, luminosidade média, freqüência comum.","-48.026111","-1.553056","28","28",NA,NA,NA,"2002",NA,NA,"-48.026111","-1.553056",NA,NA,NA,NA
"53","2021-03-30 12:37:51-03","EAO","IAN","177083","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Rios, M; Brito, JM de","653","Southern America","Brasil",NA,NA,"Árvore de 2,5 m de altura.","IAN177083","1999","11","10","Dicotiledônea",NA,"K.Schum.","Cordeiro, MR","Pará","Bragança","Comunidade Benjamin Constant. Propriedade de Manoela F.F.da Silva. Capoeira.","-46.833333","-1.116667","30","30",NA,NA,NA,NA,NA,NA,"-46.833333","-1.116667",NA,NA,NA,NA
"54","2021-03-30 12:37:51-03","EAO","IAN","42079","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Fróes, RL","23400","Southern America","Brasil",NA,NA,"Shrub, 3 meters.","IAN042079","1948","09","06","Dicotiledônea",NA,"K.Schum.","Smith Jr., CE","Pará",NA,"Igarapé Remansinho; Rio Tocantins. T.f. high forest west side Tocantins river.",NA,NA,NA,NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:37:51-03","EAO","IAN","43218","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Fróes, RL","24282","Southern America","Brasil",NA,NA,"Tree, 4 meters.","IAN043218","1949","05","14","Dicotiledônea",NA,"K.Schum.","Smith Jr., CE","Maranhão","São Luis","Granja Barreto, high land.","-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto","1952",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:37:51-03","EAO","IAN","136702","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Oliveira, E","5687","Southern America","Brasil",NA,NA,"Árvore de 7m e 50cm de circunferência.","IAN136702","1971","05","08","Dicotiledônea",NA,"K.Schum.",NA,"Pará","Belém","Mosqueiro, L. 6, Q. 3. Levantamento de Mosqueiro.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:37:51-03","EAO","IAN","193409","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Rodrigues, ST; Venturieri, GC","294","Southern America","Brasil",NA,NA,"Árvore adaptada a ambiente ensolarado e libera exsudado vermleho-vinho.","IAN193409","2002","05","28","Dicotiledônea",NA,"K.Schum.",NA,"Pará","Bragança","Casa do Sr. Isac.","-46.7655982971191","-1.05360996723175",NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:37:51-03","EAO","IAN","172547","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Venturieri, GC","s.n.","Southern America","Brasil",NA,NA,"Árvore de 5m de altura; ritidoma áspero; flor amarelo-claro; folha cartácea.","IAN172547","2000","10","12","Dicotiledônea",NA,"K.Schum.",NA,"Pará","Bragança","Comunidade Benjamin Constant.","-46.7655982971191","-1.05360996723175",NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:37:51-03","EAO","IAN","73767","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Leal, CG; Silva, O","161","Southern America","Brasil",NA,NA,"Arbusto.","IAN073767","1950","06","27","Dicotiledônea",NA,"K.Schum.","Smith Jr., CE","Pernambuco","Olinda","Fôrno da Cal. Môrro.","-34.8553009033203","-8.00889015197754",NA,NA,NA,"7110","auto","1953",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-01-20 14:40:23-03","UPM","MACK","1210","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D. Sampaio","1601",NA,"Brasil",NA,NA,NA,NA,"2005","04","07",NA,NA,"K. Schum.","D. Sampaio","ES","Linhares","Reserva da CVRD. Mata de tabuleiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2005","04",NA,NA,NA,NA,NA,NA,NA
"61","2020-01-20 14:40:23-03","UPM","MACK","1202","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D. Sampaio","1722",NA,"Brasil",NA,NA,NA,NA,"2006","02","27",NA,NA,"K. Schum.","D. Sampaio","ES","Santa Tereza","Estrada terreno do Boza, Santo Antônio.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"23813","auto","2006","02",NA,NA,NA,NA,NA,NA,NA
"62","2020-01-20 14:40:23-03","UPM","MACK","1191","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D. Sampaio","1711",NA,"Brasil",NA,NA,NA,NA,"2006","10","24",NA,NA,"K. Schum.","D. Sampaio","PR","São José dos Pinhais","Entrada da Usina Guaricana, lado esquerdo. Alto do morro.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto","2006","10",NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:06-03","PUCPR","HUCP","3394","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Britez, RM","1612",NA,"Brasil",NA,NA,NA,"HUCP00010854",NA,NA,NA,"Eudicotiledonea",NA,"K.Schum.","Silva, SM","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alvez.","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00010854","24916","auto","1987","06","20",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:06-03","PUCPR","HUCP","7336","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, GG","16654",NA,"Brasil",NA,NA,NA,"HUCP00010927","1966","11","20","Eudicotiledonea",NA,"K.Schum.","Hatschbach, GG","Paraná","Tijucas do Sul","Represa do Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00010927","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:13:41-03","UFBA","ALCB","026477","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Amorim, AMA; Maas, PJM; Maas, H; Van Zuilen, CM; Santos, TS dos; Sant'Ana, SC de; Duarte, J","842","Southern America","Brasil",NA,NA,"Ca. 6 m de altura. Folhas verdes algo discolores. Frutos imaturos verdes.","ALCB036774","1992","10","08","Dicotyledon",NA,"K.Schum.","Coode, M","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.083333","-15.15",NA,NA,"ALCB036774",NA,NA,"1994",NA,NA,"-39.083333","-15.15",NA,NA,NA,NA
"66","2020-08-11 00:15:51-03","UFBA","ALCB","043785","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Guedes, ML; Cabral, L; Oliveira, H","6681","Southern America","Brasil",NA,NA,"de ca. 8 m. de altura. Folha coriácea, discolores.Inflorescências axilares, flores passadas.; Mata ombrófila densa em estádio médio de regeneração.","ALCB036815","1997","04","03","Dicotyledon",NA,"K.Schum.","Guedes, ML","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro da Veracel Celulose","-39.016667","-16.266667",NA,NA,"ALCB036815",NA,NA,"2020","07","26","-39.016667","-16.266667",NA,NA,NA,NA
"67","2020-08-11 00:15:51-03","UFBA","ALCB","127878","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Guedes, ML; Maia Neto, AL; Alunos de Botânica BIOC05","25560","Southern America","Brasil",NA,NA,"de ca 18 m de altura. Folhas coriáceas, discolores. Inflorescência axilar, botões e flores passadas.","ALCB044621","2017","04","02","Dicotyledon",NA,"K.Schum.","Guedes, ML","Bahia","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.","-39.151667","-13.876389",NA,NA,"ALCB044621",NA,NA,"2020","07","26","-39.151667","-13.876389",NA,NA,NA,NA
"68","2019-10-09 11:13:41-03","UFBA","ALCB","62535","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Jost, T; Chautems, A","414","Southern America","Brasil",NA,NA,"Ca. 9 m de altura. Folhas cartáceas, levemente discolores, glabras; frutos espinecescentes jovens de cor verde e maduros deiscentes vináceos.","ALCB036775","1996","09","13","Dicotyledon",NA,"K.Schum.","Nadruz, M","Bahia","Conde","Litoral Norte, Fazenda do Bu, Mata da Maré","-37.728611","-12.035278",NA,NA,"ALCB036775",NA,NA,"2003","03",NA,"-37.728611","-12.035278",NA,NA,NA,NA
"69","2019-10-09 11:13:41-03","UFBA","ALCB","86081","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cordeiro, J; Silva, JM","244","Southern America","Brasil",NA,NA,"2 m. Flor creme.","ALCB036773","1986","02","20","Dicotyledon",NA,"K.Schum.","Kummrow, R","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"ALCB036773","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U.1283772","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Jansen-Jacobs MJ",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1283772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1283772","1999","09","15",NA,"Oxalidales","K.Schum.",NA,"Upper Essequibo Region",NA,NA,"-58.533333","3.133333",NA,NA,"NL-U1283772",NA,NA,NA,NA,NA,"-58.533333","3.133333","Magnoliopsidae","U 0069214",NA,NA
"71","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076810","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Maguire B; et al.",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076810",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17476",NA,NA
"72","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U.1283760","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pires JM; Rodrigues Wm; Irvine GC",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1283760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1283760","1961","08","23",NA,"Oxalidales","K.Schum.",NA,NA,NA,"Territorio Amapa, Brasil. Rio Araguari. in sandy soil near river, 5 hours above Rio Marure.",NA,NA,NA,NA,"NL-U1283760",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U.1283777","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1283777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1283777","1965","03","19",NA,"Oxalidales","K.Schum.",NA,NA,NA,"State of Pará. Campo de Martius Pinheiro, municipio de Maracana.",NA,NA,NA,NA,"NL-U1283777",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L 0088253","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lindeman JC",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200088253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0088253",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L 0651423","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","isolectotype","Riedel L",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200651423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0651423","1832","10","09",NA,"Oxalidales","K.Schum.","Whyte A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L.1059321","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sabatier D",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059321",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1059321",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0051678 | Uw 31736",NA,NA
"77","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L.1059322","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sabatier D",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059322",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1059322",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31736",NA,NA
"78","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L.2352027","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz R; Klein RM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2352027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2352027","1956","05","03",NA,"Oxalidales","K.Schum.",NA,NA,NA,"Santa Catarina, Pilões, Palhoça, Mata.",NA,NA,NA,NA,"NL-L2352027",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 10:09:14-03","NBC","NL-BOTANY","L.3790472","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Behari-Ramdas J; et al.",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3790472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3790472","2008","04","12",NA,"Oxalidales","K.Schum.",NA,NA,NA,"Brokopondo, van Blommesteijn Lake, Tonka Island, Tonka Island, the edge of the middle hand in Southern direction of the emplacement.",NA,NA,NA,NA,"NL-L3790472",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076806","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lindeman JC; Görts-van Rijn ARA; et al.",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076806",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26514",NA,NA
"81","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076807","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lindeman JC; Görts-van Rijn ARA; et al.",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076807",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26406",NA,NA
"82","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076808","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sabatier D",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076808",NA,NA,NA,NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31736",NA,NA
"83","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076805","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Krukoff BA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076805","1933","07","15",NA,"Oxalidales","K.Schum.",NA,"Acre",NA,"Basin of Rio Jurua Rio Jurua","-70","-8.5",NA,NA,NA,NA,NA,NA,NA,NA,"-70.0","-8.5","Magnoliopsidae","Uw19835",NA,NA
"84","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076842","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lanjouw J; Lindeman JC",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076842","1949","03","01",NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1812",NA,NA
"85","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076844","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lindeman JC",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076844","1953","01","01",NA,"Oxalidales","K.Schum.",NA,"Para",NA,NA,"-54.966667","5.416667",NA,NA,NA,NA,NA,NA,NA,NA,"-54.966667","5.416667","Magnoliopsidae","Uw2751",NA,NA
"86","2020-02-08 10:09:14-03","NBC","NL-BOTANY","U 0076848","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lindeman JC",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076848","1953","01","01",NA,"Oxalidales","K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw3733",NA,NA
