"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"890","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, RM","IFN-4761594","2018","08","05","Southern America","Brasil",NA,NA,"Conglomerado MA-476. Extra; Árvore; DAP em cm: 16,5; altura em m: 13,00; base reta; casca amarelada por fora, amarelada por dentro, grossa, fissurada; Área de cerradão com vegetação bastante densa",NA,NA,"121","121","Maranhão","Olho D'Água","-43.199255","-5.219735","-43.199255","-5.219735","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, CT","Timon",NA,NA,"2018","11","28",NA,NA,NA,NA,NA,NA
"891","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Gomes, MS","IFN-2723354.1","2017","10","30","Southern America","Brasil",NA,NA,"Coleta não registrada em formulários anteriores - extra. Conglomerado PI-272. Subunidade 4. Subparcela 1. Indivíduo 6&nf;; Arbusto; 2,5m; DAP 5,6cm. Base reta. Casca externa de cor areia, interna de cor amarelo queimado; do tipo fissurad","UB0129283",NA,NA,NA,"Piauí",NA,"-43.38","-7.38","-43.38","-7.38","Dicotyledoneae",NA,"Benth. & Hook.f.","Faria, JEQ","Canavieira","UB0129283",NA,"2018","03","12",NA,NA,NA,NA,NA,NA
"892","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, D","IFN-283-M2222.2","2018","06","21","Southern America","Brasil",NA,NA,"Conglomerado MA-283_M. Subunidade 2. Subparcela 2. indivíduo 16. F6; Árvore; DAP em cm: 14,7; altura em m: 7,50; base dilatada; casca verde amarelada por fora, amarelada por dentro, grossa, rugosa, sem odor; Declive, solo pedregoso",NA,NA,"81","81","Maranhão","Povoado","-42.975","-4.095009","-42.975","-4.095009","Dicotyledoneae",NA,"Benth. & Hook.f.","Bijos, NR","Duque Bacelar",NA,NA,"2018","10","25",NA,NA,NA,NA,NA,NA
"893","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Konopczyk, RMG","IFN-4624721.7","2017","07","18","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_462. Subunidade 1. Subparcela 7. Indivíduo 2. F6-Medições na subunidade completa; Árvore com 6,3 metros de altura e DAP de 9,3 cm. Base reta. Casca externa de cor cinza, grossa e fis","UB0128465",NA,NA,NA,"Maranhão",NA,"-45.720008","-5.219969","-45.720008","-5.219969","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, ALR","Itaipava do Grajaú",NA,NA,"2018","01","12",NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Moraes, TM","IFN-25922081.4","2018","06","07","Southern America","Brasil",NA,NA,"Conglomerado MA-259. Subunidade 1. Subparcela 4. indivíduo 23. F6; Árvore; DAP em cm: 14,5; altura em m: 8,50; base reta; casca marrom por fora, amarela por dentro, grossa, fissurada, sem odor; Cerrado, relevo plano, solo arenoso",NA,NA,"101","101","Maranhão","Vila das Almas","-42.840011","-3.779992","-42.840011","-3.779992","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, CT","Brejo",NA,NA,"2018","11","10",NA,NA,NA,NA,NA,NA
"895","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Martins, RC; Dos Santos, LG; Disciplina Etnobotânica","1775","2018","03","26","Southern America","Brasil",NA,NA,"Uso: medicinal. Parte usada: casca. Indicação de uso: problemas de coração. Modo de preparo: na água; Árvore, ca. 2m alt., estéril; Cerrado, latossolo amarelo a argiloso","UB0125057",NA,NA,NA,"Goiás","Cerrado antropizado ao lado do posto de gasolina","-47.529167","-14.139444","-47.529167","-14.139444","Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Alto Paraíso de Goiás","UB0125057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, KF","IFN-4673503.1","2017","07","28","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_467. Subunidade 3. Subparcela 1. Indivíduo 01RN. F8-Avaliação da regeneração natural; Árvore com 5,0 metros de altura. Base reta. Casca externa de cor marrom, grossa e fissurada, int","UB0128462",NA,NA,NA,"Maranhão",NA,"-44.819983","-5.219994","-44.819983","-5.219994","Dicotyledoneae",NA,"Benth. & Hook.f.","Faria, JEQ; Bringel, JBA","Barra do Corda",NA,NA,"2017","09","01",NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Paula, JE","3160","1988","10","12","Southern America","Brasil",NA,NA,"Árvore, copa reduzida. Tronco com casca grossa; folha subcoriácea; madeira dura; início da mata ripária ao córrego capãozinha",NA,NA,NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P","Sobradinho",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Marinho, MAO","IFN-388-L4012.9","2018","04","25","Southern America","Brasil",NA,NA,"Conglomerado MA-388_L. Subunidade 2. Subparcela 9. indivíduo 37. F6; Árvore; DAP em cm: 10,8; altura em m: 9,00; base reta; casca cinza por fora, amarela por dentro, grossa, gretado amendoim verde; Cerrado, solo argiloso",NA,NA,"70","70","Maranhão","Água Branca","-43.020004","-4.814979","-43.020004","-4.814979","Dicotyledoneae",NA,"Benth. & Hook.f.","Amaral, EJ","Caxias",NA,NA,"2018","06","22",NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Moraes, TM","IFN-25717862.1","2018","05","21","Southern America","Brasil",NA,NA,"Conglomerado MA-257. Subunidade 2. Subparcela 1. indivíduo 1. F6; Árvore; DAP em cm: 7,8; altura em m: 3,90; base reta; casca creme por fora, amarela por dentro, grossa, fissurada, sem odor; Cerrado, relevo plano, solo argiloso",NA,NA,"94","94","Maranhão","Riacho Seco","-43.199999","-3.780003","-43.199999","-3.780003","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, CT","Chapadinha",NA,NA,"2018","11","10",NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, RM","IFN-5821810","2018","07","26","Southern America","Brasil",NA,NA,"Conglomerado MA-582. Extra; Árvore; base reta; Área de cerrado sentido restrito",NA,NA,"270","270","Maranhão",NA,"-46.260237","-5.939622","-46.260237","-5.939622","Dicotyledoneae",NA,"Benth. & Hook.f.","Gomes, BM","Grajaú",NA,NA,"2018","09","26",NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Sousa, CA","IFN-4802393.7","2017","07","04","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Medições na subunidade completa. Conglomerado MA-480. Subunidade 3. Subparcela 7. Indivíduo 25; Árvore; 8m de altura; DAP 11,2cm. Base do caule do tipo reta. Casca externa de cor cinza, interna de c","UB0128461",NA,NA,NA,"Maranhão",NA,"-47.52","-5.4","-47.52","-5.4","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, ALR","Imperatriz",NA,NA,"2018","01","12",NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Marinho, MAO","IFN-3841532.2","2018","03","23","Southern America","Brasil",NA,NA,"Conglomerado MA-384. Subunidade 2. Subparcela 2. indivíduo 22. F6; Árvore; DAP em cm: 15,5; altura em m: 7,50; base reta; casca marrom por fora, amarelo por dentro, grossa, gretado, sem odor; Solo arenoso com serrapilheira",NA,NA,"114","114","Maranhão","Fazenda Sipaúba","-43.740012","-4.679986","-43.740012","-4.679986","Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Codó",NA,NA,"2018","10","15",NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Gomes, MS","IFN-2984871.7","2017","11","01","Southern America","Brasil",NA,NA,"Conglomerado PI-298. Subunidade 1. Subparcela 7. indivíduo 10. F6; Árvore; dap: 17,4; ht: 6,00; base reta; casca: cinza (cor externa), vermelho (cor interna), grossa, fendida; região de cerrado, solo arenoso.","UB0127805",NA,"359","359","Piauí","-","-43.38","-7.559989","-43.38","-7.559989","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, CT","Itaueira","UB0127805",NA,"2018","09","27",NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Marinho, MAO","IFN-18115421.1","2018","09","25","Southern America","Brasil",NA,NA,"Conglomerado MA-181. Subunidade 1. Subparcela 1. indivíduo 6. F8; Arbusto; altura em m: 1,60; base reta; Floresta secundária jovem, solo arenoso",NA,NA,"92","92","Maranhão","Cabeceira do Magu","-42.660003","-3.239996","-42.660003","-3.239996","Dicotyledoneae",NA,"Benth. & Hook.f.","Bijos, NR","Santana do Maranhão",NA,NA,"2018","10","31",NA,NA,NA,NA,NA,NA
"905","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araújo, JF","IFN-6841431.1","2017","07","19","Southern America","Brasil",NA,NA,"Conglomerado BA_648. Subunidade 1. Subparcela 1. Indivíduo 3. F6-Medições na subunidade completa; Árvore com 5,4 m. DAP 12,1 cm. Tipo de base reta. Casca externa cinza e interna laranja, grossa; Cerrado ralo com vestígios de fogo",NA,NA,NA,NA,"Bahia",NA,"-45.18","-12.24","-45.18","-12.24","Dicotyledoneae",NA,"Benth. & Hook.f.","Faria, JEQ","Barreiras",NA,NA,"2017","08","11",NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Soares, AS","IFN-4881433.1","2017","07","05","Southern America","Brasil",NA,NA,"Conglomerado BA_488. Subunidade 3. Subparcela 1. Indivíduo 2. F8-Avaliação da regeneração natural; Árvore com 3,5m. Tipo de base reta. Casca externa marrom e interna clara, grossa e fendida; Campo sujo","UB0038834",NA,NA,NA,"Bahia",NA,"-45.539775","-11.520458","-45.539775","-11.520458","Dicotyledoneae",NA,"Benth. & Hook.f.","Faria, JEQ","Barreiras","UB0038834",NA,"2017","08","11",NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araújo, JF","IFN-6323021.7","2017","07","18","Southern America","Brasil",NA,NA,"Conglomerado BA-632. Subunidade 1. Subparcela 7. Indivíduo 15. F6; Árvore. DAP:14,5cm. 8,0m de altura. Base reta. Casca cinza, grossa e reticulada. internamente amarela; Cerrado denso","UB0125352",NA,NA,NA,"Bahia",NA,"-45.899989","-12.566569","-45.899989","-12.566569","Dicotyledoneae",NA,"Benth. & Hook.f.","Amaral, EJ","Luís Eduardo Magalhães","UB0125352",NA,"2018","04","29",NA,NA,NA,NA,NA,NA
"908","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Santos, RS","IFN-2766061.6","2018","05","22","Southern America","Brasil",NA,NA,"Conglomerado MA-276. Subunidade 1. Subparcela 6. indivíduo 14. F6; Árvore; DAP em cm: 12,3; altura em m: 9,00; base reta; casca amarelada por fora, amarelada por dentro, grossa, fendida, sem odor; Área de vegetação pouco aberta com solo pedregoso",NA,NA,"53","53","Maranhão","Povoado Morro D'Anta","-44.280001","-3.960003","-44.280001","-3.960003","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, CT","Coroatá ",NA,NA,"2018","11","10",NA,NA,NA,NA,NA,NA
"909","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, RM","IFN-520463.5","2017","07","26","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_520. Subunidade 3. Subparcela 5. Indivíduo 3. F6-Medições na subunidade completa; Árvore com 6,5 m de altura e DAP de 10,5 cm. Base reta. Casca externa do caule de cor amarelada, gro","UB0126323",NA,NA,NA,"Maranhão",NA,"-44.820047","-5.579981","-44.820047","-5.579981","Dicotyledoneae",NA,"Benth. & Hook.f.","Oliveira, ALR","São Domingos do Maranhão","UB0126323",NA,"2018","01","26",NA,NA,NA,NA,NA,NA
"910","2019-11-01 15:07:23-03","UnB","UB","185248","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Bridgewater, S; Ratter, JA; Ribeiro, JF; Fonsêca Filho, J","S715","1997","08","02","Southern America","Brasil",NA,NA,"Tree to 6m; brak brown and corky with strong longitudinal and latitudinal striations. Flowers green.; Cerrado.&nf;&nf;Tree to 6m; brak brown and corky with strong longitudinal and latitudinal striations. Flowers green.",NA,NA,NA,NA,"Maranhão","Between São João dos Patos and Balsas.","-44.7","-6.666667","-44.7","-6.666667","Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"São João dos Patos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-11-01 15:07:23-03","UnB","UB","27831","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Richards, PW","6583",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Base Camp","-51.766667","-12.816667","-51.766667","-12.816667","Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-11-01 15:07:23-03","UnB","UB","27829","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Argent, GCG","6738","1967","10","12","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Base Camp","-51.766667","-12.816667","-51.766667","-12.816667","Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-11-01 15:07:23-03","UnB","UB","27836","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Marimon, BS","104","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Água Boa","-51.974722","-14.567778","-51.974722","-14.567778","Dicotyledoneae",NA,"Benth. & Hook.f.","Incógnito","Água Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-11-01 15:07:23-03","UnB","UB","185251","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ratter, JA; Machado, JWB; Rocha, M","R5058","1985","09","16","Southern America","Brasil",NA,NA,"Tree, 4m tall, 9cm d.b.h., with very thick grey to yellow bark in deep, broken flutes.; In mesotrophic facies cerradão.",NA,NA,NA,NA,"Minas Gerais","Projeto Integrado de Colonização (INCRA), NW Minas Gerais.","-47","-16","-47","-16","Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Sagarana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Gomes, MS","IFN-201333.9","2017","06","23","Southern America","Brasil",NA,NA,"Conglomerado PI-201. Subunidade 3. Subparecela 9. Indivíduo 36. F6-medições na subunidade completa; Planta 6m, DAP 11,5cm. Tipo da base reta. Casca de cor externa areia, cor interna amarela, espessura externa grossa, do tipo fendida","UB0128108",NA,NA,NA,"Piauí",NA,"-43.920003","-6.839997","-43.920003","-6.839997","Dicotyledoneae",NA,"Benth. & Hook.f.","Santiago, DS","Guadalupe","UB0128108",NA,"2017","08","25",NA,NA,NA,NA,NA,NA
"916","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araújo, DS","IFN-634361.1","2017","08","01","Southern America","Brasil",NA,NA,"Conglomerado PI_634. Subunidade 1. Subparcela 1. Indivíduo 10. F6 - Medições na subunidade completa; Árvore 8m, DAP 10cm. Base do tipo reta. Casca de cor externa cinza e interna amarela, espessura externa grossa, tipo fissurada. Odor","UB0129109",NA,NA,NA,"Piauí",NA,"-45","-10.8","-45","-10.8","Dicotyledoneae",NA,"Benth. & Hook.f.","Faria, JEQ","Sebastão Barros","UB0129109",NA,"2017","09",NA,NA,NA,NA,NA,NA,NA
"917","2019-11-01 15:07:23-03","UnB","UB","27839","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Barroso, GM","657",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P","Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"918","2019-11-01 15:07:23-03","UnB","UB","216754","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Kuhlmann, MP","340","2015","11","07","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto verde maduro, uma semente.; borda de mata",NA,NA,NA,NA,"Distrito Federal","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Kuhlmann, MP","Brasília",NA,NA,"2015","11","07","70570","auto",NA,NA,NA,NA
"919","2019-11-01 15:07:23-03","UnB","UB","216933","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Kuhlmann, MP","340","2015","11","07","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto verde maduro, uma semente.; borda de mata",NA,NA,NA,NA,"Distrito Federal","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Kuhlmann, MP","Brasília",NA,NA,"2015","11","07","70570","auto",NA,NA,NA,NA
"920","2019-11-01 15:07:23-03","UnB","UB","27842","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP","10536","1965","09",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Plano Piloto","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P","Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"921","2019-11-01 15:07:23-03","UnB","UB","110947","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Paula, JE","3780","2008","07","14","Southern America","Brasil",NA,NA,"Folha Subcoriacea, madeira clara.&nf;Testemunha de estudos de Farmacognosia da Profa. Laila Salmen Espíndola Darvenne. &nf;Ciências da Saúde, UnB.; Árvore 4m; Cerrado sensu stricto.",NA,NA,NA,NA,"Goiás","5 Km após o trevo em Direção Cristalina.","-47.9502983093262","-16.2525005340576",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Paula, JE","Luziânia",NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA
"922","2019-11-01 15:07:23-03","UnB","UB","110948","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Paula, JE","3797","2008","07","14","Southern America","Brasil",NA,NA,"Folhas subcoriacea, madeira clara.&nf;Testemunha de estudos de Farmacognosia da Profa. Laila Salmen Espíndola Darvenne. &nf;Ciências da Saúde, UnB.; Árvore 4m; Cerrado sensu stricto.",NA,NA,NA,NA,"Goiás","5 Km após o trevo em Direção Cristalina.","-47.9502983093262","-16.2525005340576",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Paula, JE","Luziânia",NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA
"923","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Dias, AFV; Equipe 1","46","2016","03","17","Southern America","Brasil",NA,NA,"P2 L1; Planta 2,5m; Cerradão",NA,NA,NA,NA,"Goiás",NA,"-49.3875007629395","-14.2877998352051",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Nova Iguaçu de Goiás",NA,NA,NA,NA,NA,"28856","auto",NA,NA,NA,NA
"924","2019-11-01 15:07:23-03","UnB","UB","27837","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1577","1961",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","Rio Araguaia","-49.426700592041","-15.2981004714966",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Hiepko, P","Santa Isabel",NA,NA,NA,NA,NA,"36732","auto",NA,NA,NA,NA
"925","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Teixeira, AMC; Pinto, JRR","278",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","Parque Estadual de Terra Ronca - Módulo RAPELD. Parcela 500L","-46.3182983398438","-13.3983001708984",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Teixeira, AMC","São Domingos",NA,NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA
"926","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Goodland, R","3763","1967","08","09","Southern America","Brasil",NA,NA,"Voucher specimen for phytosociological survey, taken from stand 239. Uncommon in stand; Tree whit 6 m tall; Cerrado (xeromorphic scrub)",NA,NA,NA,NA,"Minas Gerais","36 km N of Frutal on highway BR 14","-49.0806007385254","-19.698299407959",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Comendador Gomes",NA,NA,NA,NA,NA,"33550","auto",NA,NA,NA,NA
"927","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Goodland, R","3532","1967","07","25","Southern America","Brasil",NA,NA,"Voucher specimen for phytosociological study, collected at stand 212. Uncommon in this stand; Tree whit 4 m tall; Cerrado (xeromorphic scrub)",NA,NA,NA,NA,"Minas Gerais","13 km northwest of Ituiutaba on highway BR 71","-49.4650001525879","-18.968900680542",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Ituiutaba",NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA
"928","2019-11-01 15:07:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Goodland, R","3699","1967","08","05","Southern America","Brasil",NA,NA,"Voucher specimen for phytosociological study, collected at stand 231. Uncommon in this stand; Tree whit 5 m tall; Cerrado (xeromorphic scrub)",NA,NA,NA,NA,"Minas Gerais","5 km north of Uberlândia on highway BR 106","-48.2771987915039","-18.9186000823975",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Uberlândia",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"929","2019-11-01 15:07:23-03","UnB","UB","146576","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Miranda, AM; et al.","5316","2005","11","23","Southern America","Brasil",NA,NA,"Arvoreta ca. 2m. Caule marrom claro; folhas membraceas; frutos imaturos verdes.; Cerrado.",NA,NA,NA,NA,"Piauí","Manga","-43.0224990844727","-6.76694011688232",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.",NA,"Floriano",NA,NA,NA,NA,NA,"78338","auto",NA,NA,NA,NA
"930","2019-11-01 15:07:23-03","UnB","UB","108721","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Proença, CEB; Fagg, JMF; Fagg, CW; Haidar, RF; Mendonça, RC; Fernandes, JH","3275","2007","07","21","Southern America","Brasil",NA,NA,"Estéril. Casca muito fissurada e gretada. Foto.; Árvore 8m; .",NA,NA,NA,NA,"Piauí","Parque Nacional de Sete Cidades. Próximo ao Arco do Triunfo e Sítio Pequeno","-41.7092018127441","-3.92806005477905",NA,NA,"Dicotyledoneae",NA,"Benth. & Hook.f.","Proença, CEB","Piracuruca",NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"931","2019-05-06 12:01:19-03","UFU","HUFU","41257","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, A.P.A.","74","2002","09","10",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00019140",NA,NA,NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Uberlândia",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
