"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"728","2019-04-13 11:45:05-03","F","FMNH-SEEDPLANTS","V0392433F","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin","23695","South America","Brazil",NA,NA,NA,"V0392433F","1969","2","23","Spermatophyta",NA,NA,"RRC ID Flag",NA,"V0392433F_01 V0392433F_02","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"23695",NA
"729","2019-04-13 11:45:18-03","F","FMNH-SEEDPLANTS","V0392434F","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","T. Plowman","12699","South America","Brazil",NA,NA,NA,"V0392434F","1983","1","19","Spermatophyta",NA,NA,"RRC ID Flag",NA,"V0392434F_01","Ceará",NA,"-40","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12699",NA
"730","2020-04-29 16:30:20-03","UFVJM","HDJF","3678","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Faria, JEQ; Otoni, TJO; Gorgens, EB","5727","Southern America","Brasil",NA,NA,NA,"HDJF003678","2016","04","20","Dicotyledoneae",NA,"Mart.","Faria, JEQ","Campus avançado do Moura da UFVJM",NA,"Minas Gerais","Curvelo","-44.390278","-18.828611","709","709",NA,NA,"2016","-44.390278","-18.828611","04",NA,NA,NA,NA,NA,NA,NA
"731","2020-01-27 18:25:25-03","IAC","IAC","36084","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","s/col.","s/nº",NA,"Estados Unidos",NA,NA,"Registro em 04/05/1998.",NA,NA,NA,NA,NA,NA,"Mart.","s/col.","CHICAGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-01-25 15:45:15-02","IAC","IAC","38041","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","R.M. Harley","26904",NA,"Brasil",NA,NA,"altitude de 800 a 900 m. Coordenadas do material: 13°30#?#S 41°16#?#W",NA,"1988","11","17",NA,NA,"Mart.","J.R. Pirani","19, 26 km ao NE da cidade, estrada para o Povoadosincora da Serra",NA,"Bahia","Barra da Estiva","-41.2666667","-13.5000001",NA,NA,NA,NA,"1994","-41.2666667","-13.5000001","06","17",NA,NA,NA,NA,NA,NA
"733","2019-01-25 15:45:15-02","IAC","IAC","43494","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","R.C. Mendonça; E. Cardoso; M.L. Fonseca & D. Alvarenga","4401",NA,"Brasil",NA,NA,"Material não localizado no acervo.",NA,"2001","07","05",NA,NA,"Mart.","M.L. Fonseca","Fazenda Trijunção. Estrada entre a Sede principal e a Sede da Santa Luzia",NA,"Bahia","Cocos","-44.5344","-14.1839",NA,NA,NA,NA,"2001","-44.5344","-14.1839","07","05",NA,NA,NA,NA,NA,NA
"734","2019-06-24 08:13:19-03","IAC","IAC","47167","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","V.V. Mecenas; L.Q. Leite & M.M. Augusto","246",NA,"Brasil",NA,NA,NA,NA,"1996","06","04",NA,NA,"Mart.","V.V. Mecenas","APA da Cafuringa, Fazenda Palestina",NA,"Distrito Federal","Brasília","-48.163056","-15.510833",NA,NA,NA,NA,"2001","-48.163056","-15.510833","06","04",NA,NA,NA,NA,NA,NA
"735","2019-01-25 15:45:15-02","IAC","IAC","53087","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","M.L. Fonseca; F.C.A. Oliveira & E. Cardoso","5490",NA,"Brasil",NA,NA,"ocasional; coordenada do material: 15°27#?#11,3S, 45°48#?#56,8W",NA,"2004","05","27",NA,NA,"Mart.","S.L. Jung-Mendaçolli","RPPN Arara Vermelha, proprietário: Miguel Ângelo Guella, ca. 50 m da entrada da RPPN, estrada para Chapada Gaúcha",NA,"Minas Gerais","Arinos","-45.815556","-15.453056",NA,NA,NA,NA,"2008","-45.815556","-15.453056","02","29",NA,NA,NA,NA,NA,NA
"736","2019-01-25 15:45:15-02","IAC","IAC","53371","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","F.C.A. Oliveira; J.F. Marocollo; H.M. Parente & J.S. Fonseca","2211",NA,"Brasil",NA,NA,"Projeto Mapeamento e Inventário do Estado do Tocantins; folha SB-23-Y-A, (T-1, área 4 pto 373)",NA,"2010","05","18",NA,NA,"Mart.","M.L. Fonseca","Bacia do Tocantins, Sub-bacia do rio Tocantins; Fazenda Nova Veneza",NA,"Tocantins","Darcinópolis","-47.750278","-6.764722",NA,NA,NA,NA,"2010","-47.750278","-6.764722","08","18",NA,NA,NA,NA,NA,NA
"737","2019-10-03 14:21:32-03","IAC","IAC","57244","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","D.S. Brito; B.M. Gomes; P.J.F. Guimarães & C.E.B. Proença","110",NA,"Brasil",NA,NA,"Solo lateritico. Coordenadas originais: 16º02#?#54S, 48º03#?#18W.",NA,"2000","10","15",NA,NA,"Mart.","S.L. Jung-Mendaçolli","Parque Recreativo do Gama; Centro Oeste",NA,"Distrito Federal",NA,"-48.055","-16.048333",NA,NA,NA,NA,"2008","-48.055000","-16.048333","03","17",NA,NA,NA,NA,NA,NA
"738","2019-11-06 16:08:54-03","IAC","IAC","57393","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","L. Coradin; A.C. Allem; J.G.A. Vieira & G.P. Silva","2365",NA,"Brasil",NA,NA,NA,NA,"1979","09","24",NA,NA,"Mart.","S.L. Jung-Mendaçolli","Cerrado próximo a Escola Fazendária, à direita, sentido RECOR (IBGE)",NA,"Distrito Federal","Brasília","-47.9297","-15.7797",NA,NA,NA,NA,"2008","-47.9297","-15.7797","03","17",NA,NA,NA,NA,NA,NA
"739","2020-02-20 14:37:13-03","IAC","IAC","57574","S","Plantae","Primulaceae-4.Myrsinoideae","Cybianthus","detergens","Cybianthus detergens","J.D.A. Pereira","313",NA,"Brasil",NA,NA,"Coordenadas originais: 19°48#?#21S, 53°23#?#49W",NA,"2008","07","05",NA,NA,"Mart.","L.C. Bernacci","PCH Verde 4",NA,"Mato Grosso do Sul","Ribas do Rio Pardo","-53.396944","-19.805833",NA,NA,NA,NA,"2020","-53.396944","-19.805833","02","13",NA,NA,NA,NA,NA,NA
"740","2020-07-23 12:15:18-03","CEPLAC","CEPEC","120168","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","J. L. da Paixão","1212",NA,"Brasil",NA,NA,NA,NA,"2007","04","29",NA,NA,NA,"M. M. M. Lopes","Serra do Timbó. Mata do Centro Sapucaia. Área da represa.",NA,"Bahia","AMARGOSA","-39.15","-13.166667",NA,NA,NA,NA,NA,"39W9'0","13S10'0",NA,NA,NA,"30/11/2007",NA,NA,NA,NA
"741","2020-07-23 12:15:18-03","CEPLAC","CEPEC","114516","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Lopes, M. M. M.","1123",NA,"Brasil",NA,NA,NA,NA,"2006","10","04",NA,NA,NA,"Sem Informação","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Meio da encosta.",NA,"Bahia","ALMADINA","-39.603333","-14.705833","650","650",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-07-23 12:15:18-03","CEPLAC","CEPEC","12479","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","15298",NA,"Brasil",NA,NA,NA,NA,"1974","01","19",NA,NA,NA,"M. F. Freitas","10Km ao N da cidade, na Rod. Para o povoado de Mato Grosso.",NA,"Bahia","RIO DE CONTAS","-41.833333","-13.466667",NA,NA,NA,NA,NA,"41W50'","13S28'",NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"743","2020-07-23 12:15:18-03","CEPLAC","CEPEC","134830","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","M.M. Coelho","542",NA,"Brasil",NA,NA,NA,NA,"2011","12","06",NA,NA,NA,"Sem Informação","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.",NA,"Bahia","ALMADINA","-39.603333","-14.705833",NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-07-23 12:15:18-03","CEPLAC","CEPEC","138373","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","F. H. F. Nascimento","304",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"1999","11","21",NA,NA,NA,"M. F. Freitas","Estrada para o Sapé, próximo à Matinha.",NA,"Bahia","RIO DE CONTAS","-41.866667","-13.5","1400","1400",NA,NA,NA,"41W52'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-07-23 12:15:18-03","CEPLAC","CEPEC","139298","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","F.H.F. Nascimento","304",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"1999","11","21",NA,NA,NA,"M.F. Freitas","Estrada para o Sapé, próximo a matinha.",NA,"Bahia","RIO DE CONTAS","-41.866667","-13.5","1400","1400",NA,NA,NA,"41W52'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-07-23 12:15:18-03","CEPLAC","CEPEC","19865","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","20131",NA,"Brasil",NA,NA,NA,NA,"1977","03","28",NA,NA,NA,"M. F. Freitas","Entre 2.5 e 5Km ao S da Vila do Rio de Contas, ao W da Rod. P/ Livramento do Brumado, lado do Rio Brumado.",NA,"Bahia","RIO DE CONTAS","-41.833333","-13.6",NA,NA,NA,NA,NA,"41W50'","13S36'",NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"747","2020-07-23 12:15:18-03","CEPLAC","CEPEC","25641","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","20763",NA,"Brasil",NA,NA,NA,NA,"1980","03","22",NA,NA,NA,"P. Fiaschi","15-19Km ao W da cidade. Serra do Sincorá. Rod. para Jussiape.",NA,"Bahia","BARRA DA ESTIVA","-41.45","-13.583333",NA,NA,NA,NA,NA,"41W27'","13S35'",NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"748","2020-07-23 12:15:18-03","CEPLAC","CEPEC","26304","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","21277",NA,"Brasil",NA,NA,NA,NA,"1980","04","12",NA,NA,NA,"M. F. Freitas","Serra Geral de Caetité. 8.5Km ao N de Brejinho das Ametistas, Rod. Para Caetité.",NA,"Bahia","CAETITÉ","-42.483333","-14.133333",NA,NA,NA,NA,NA,"42W29'","14S8'",NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"749","2020-07-23 12:15:18-03","CEPLAC","CEPEC","46241","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","27557",NA,"Brasil",NA,NA,NA,NA,"1988","12","17",NA,NA,NA,"Flora do Pico das Almas","Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a NNW do Pico das Almas.",NA,"Bahia","ÁGUA QUENTE","-42","-13.516667",NA,NA,NA,NA,NA,"42W0'","13S31'",NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"750","2020-07-23 12:15:18-03","CEPLAC","CEPEC","48351","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","26904",NA,"Brasil",NA,NA,NA,NA,"1988","11","17",NA,NA,NA,"P. Fiaschi","19-26Km ao NE da cidade, estrada para o povoado de Serra do Sincorá.",NA,"Bahia","BARRA DA ESTIVA","-41.266667","-13.5",NA,NA,NA,NA,NA,"41W16'","13S30'",NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"751","2020-07-23 12:15:18-03","CEPLAC","CEPEC","57538","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","L. P. de Queiroz","2111",NA,"Brasil",NA,NA,NA,NA,"1995","04","04",NA,NA,NA,"M. F. Freitas","Área do entorno da Cachoeira do Acaba Vida.",NA,"Bahia","barreiras","-45.453889","-11.878333",NA,NA,NA,NA,NA,"45W27'14","11S52'42",NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"752","2020-07-23 12:15:18-03","CEPLAC","CEPEC","86334","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley",NA,NA,"Brasil",NA,NA,NA,NA,"1991","12","20",NA,NA,NA,"Y. B. Harvey","Catolés. Beira da estrada.",NA,"Bahia","ABAÍRA","-41.85","13.283333",NA,NA,NA,NA,NA,"41W51'","13N17'",NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"753","2020-07-23 12:15:18-03","CEPLAC","CEPEC","77857","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","M. L. Guedes","5419",NA,"Brasil",NA,NA,NA,NA,"1997","02","11",NA,NA,NA,"M. F. Freitas","Caminho para Brejinho.",NA,"Bahia","CAETITÉ","-42.541389","-14.146667",NA,NA,NA,NA,NA,"42W32'29","14S8'48",NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"754","2020-07-23 12:15:18-03","CEPLAC","CEPEC","98863","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","N. Roque","595",NA,"Brasil",NA,NA,NA,NA,"1968","06","07",NA,NA,NA,"P. Fiaschi","Vereda. Estrada Vereda em direção ao Morro do Fogo.",NA,"Bahia","ÉRICO CARDOSO","-42.125","-13.258333",NA,NA,NA,NA,NA,"42W7'30","13S15'30",NA,NA,NA,"30/05/2004",NA,NA,NA,NA
"755","2020-07-23 12:15:18-03","CEPLAC","CEPEC","46835","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach","50160",NA,"Brasil",NA,NA,NA,NA,"1985","11","24",NA,NA,NA,"J. Pipoly","Cabeceira do Ribeirão São Pedro.",NA,"Bahia","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA
"756","2020-07-23 12:15:18-03","CEPLAC","CEPEC","62854","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","S. Ginzbarg","889",NA,"Brasil",NA,NA,NA,NA,"1988","03","24",NA,NA,NA,"M. F. Freitas","3Km ao NE da cidade, na estrada para Jussiape.",NA,"Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"04/08/2005",NA,NA,NA,NA
"757","2020-07-23 12:03:28-03","CEPLAC","CEPEC","63837","PreservedSpecimen","Plantae","Combretaceae","Cybianthus","detergens","Cybianthus detergens","S. Mayo","1100",NA,"Brasil",NA,NA,NA,NA,"1994","12","24",NA,NA,NA,"P. Fiaschi","Aprox. 1Km da cidade, na estrada para Marcolino Moura.",NA,"Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"758","2020-07-23 12:15:18-03","CEPLAC","CEPEC","93929","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach","46483",NA,"Brasil",NA,NA,NA,NA,"1983","05","16",NA,NA,NA,"J. Pipoly","Arredores da cidade.",NA,"Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"759","2020-07-23 12:15:18-03","CEPLAC","CEPEC","33000","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach","46483",NA,"Brasil",NA,NA,NA,NA,"1983","05","16",NA,NA,NA,"P. Fiaschi","Arredores da cidade.",NA,"Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"760","2020-07-23 12:19:35-03","CEPLAC","CEPEC","148734","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. Martinelli","18072",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"T.T. Carrijo",NA,NA,"Piauí","caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-07-23 12:19:35-03","CEPLAC","CEPEC","148900","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. Martinelli","18105",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"T.T. Carrijo",NA,NA,"Piauí","caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-11-05 13:53:57-03","UNIRIO","HUNI","2758","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","A.C.A. Soares; M.S. Oliveira","366",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Arvoreta, flor creme, melífera. Habitat: Campo rupestre Habito: Arvoreta","HUNI00002758","2014","11","12",NA,NA,"Mart.","M.S. Oliveira","Área do Cristo Redentor, beirando a cerca do IBGE. Estação Ecológica Jardim Botânico de Brasília",NA,"Distrito Federal","Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-11-12 16:59:05-03","UEL","FUEL","48849","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","R.L.R. dos Santos; et al.","30",NA,"Brasil",NA,NA,NA,NA,"2007","01","18","Tracheophyta","Ericales","Mart.","Franco, GADC","Parque Estadual de Vassununga, Gleba Pé de Gigante",NA,"São Paulo","Santa Rita do Passa Quatro","-48.744722","-23.536667",NA,NA,NA,NA,"2008","-48.744722","-23.536667","02","28",NA,NA,NA,NA,NA,NA
"764","2020-11-12 16:59:05-03","UEL","FUEL","7267","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silveira, M","123",NA,"Brasil",NA,NA,NA,NA,"1989","08","14","Tracheophyta","Ericales","Mart.","Freitas, MF","Estrada Cuiabá - Poconé, km115",NA,"Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"200792","auto","2010",NA,NA,"08","04",NA,NA,NA,NA,NA,NA
"765","2019-11-01 15:08:26-03","UnB","UB","121192","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kuhlmann, MP","91","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 2m. Fruto vinho. Zoocórico; Cerrado sentido restrito.",NA,"2009","04","02","Dicotyledoneae",NA,"Mart.","Proença, CEB","Jardim Botânico de Brasília",NA,"Distrito Federal","Brasília","-47.858722","-15.882172",NA,NA,NA,NA,"2009","-47.858722","-15.882172","04","02",NA,NA,NA,NA,NA,NA
"766","2019-11-01 15:08:26-03","UnB","UB","137903","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Nogales, T; Ianhez, ML","100","Southern America","Brasil",NA,NA,"Arbusto 1,7m. Frutos verdes; Cerrado Sensu Stricto",NA,"2010","03","12","Dicotyledoneae",NA,"Mart.","Proença, CEB","Memorial das Idades do Brasíl",NA,"Distrito Federal","Brasília","-47.804444","-15.78",NA,NA,NA,NA,"2010","-47.804444","-15.78","08","04",NA,NA,NA,NA,NA,NA
"767","2019-11-01 15:08:26-03","UnB","UB","202267","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Munhoz, CBR; Turma de Vegetação do Cerrado","8176","Southern America","Brasil",NA,NA,"Árvore, 3m, flores novas, frutos verdes.; Cerrado sensu stricto",NA,"2014","04","12","Dicotyledoneae",NA,"Mart.","Proença, C",NA,NA,"Goiás","Paraúna","-50.627222","-16.992056","716","716",NA,NA,"2014","-50.627222","-16.992056","05","10",NA,NA,NA,NA,NA,NA
"768","2019-11-01 15:08:26-03","UnB","UB","34206","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Irwin, HS","14329","Southern America","Brasil",NA,NA,NA,NA,"1966","04","04","Dicotyledoneae",NA,"Mart.","Fonnegra, R","Posse, 6km ao S de Posse",NA,"Goiás","Posse","-46.3694","-14.0931",NA,NA,NA,NA,NA,"-46.3694","-14.0931",NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Zanatta, MRV; Faria, JEQ","2283","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Árvore, 3m. Frutos verdes, ramo da inflorescência vináceo. Foto (M.R. Zanatta).; Mata sempre verde (ou semidecídua) de encosta (florística diferente da Mata sobre calc",NA,"2015","05","30","Dicotyledoneae",NA,"Mart.","Zanatta, MRV","Região da Fercal. Monumento Natural do Morro da Pedreira.",NA,"Distrito Federal","Brasília","-47.958056","-15.508528","783","783",NA,NA,"2015","-47.958056","-15.508528","05",NA,NA,NA,NA,NA,NA,NA
"770","2019-11-01 15:08:26-03","UnB","UB","216857","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kuhlmann, MP","269","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 1,7 m; fruto roxo maduro, 1 semente; Cerrado sentido restrito",NA,"2014","01","28","Dicotyledoneae",NA,"Mart.","Kuhlmann, MP","Fazenda Água Limpa",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2014",NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"771","2019-11-01 15:08:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA; Ribeiro, F; Silva, JCS; Cozac, F; Ferreira, MSG; Silva, JA; Silva, FC","4289","Southern America","Brasil",NA,NA,"Subshrub to 60 cm tall. Flowers cream; In cerrado",NA,"1978","11","07","Dicotyledoneae",NA,"Mart.",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-11-01 15:08:26-03","UnB","UB","135229","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ianhez, ML; Nogales, T","7","Southern America","Brasil",NA,NA,"Subarbusto, 0,7m, Frutos verdes claros",NA,"2009","09","16","Dicotyledoneae",NA,"Mart.",NA,"Memorial das Idades do Brasíl",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-11-01 15:08:26-03","UnB","UB","109343","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Carvalho, AM","247","Southern America","Brasil",NA,NA,"Botões florais esverdeados; Arbusto. Flor verde-claro; Cerradão. Solo: Solo distrófico.",NA,"2007","11","16","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-01 15:08:26-03","UnB","UB","109345","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Haidar, RF; Ribeiro, GHPM; Solórzano, A","249","Southern America","Brasil",NA,NA,"Árvore. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,"2007","12","04","Dicotyledoneae",NA,"Mart.","Haidar, RF","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,"2007","-47.816667","-15.85","12","04",NA,NA,NA,NA,NA,NA
"775","2019-11-01 15:08:26-03","UnB","UB","109411","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Alves, MM","315","Southern America","Brasil",NA,NA,"Frutos imaturos; Subarbusto. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"2008","01","31","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-11-01 15:08:26-03","UnB","UB","109491","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Gonçalves, JC; Solórzano, A","395","Southern America","Brasil",NA,NA,"Frutos imaturos; Arbusto 0,4m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"2008","03","18","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-11-01 15:08:26-03","UnB","UB","109493","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Gonçalves, JC; Solórzano, A","397","Southern America","Brasil",NA,NA,"Frutos imaturos; Arbusto 1m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"2008","03","18","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,"2008","-47.816667","-15.85","03","18",NA,NA,NA,NA,NA,NA
