"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"159","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139094F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139094F","V0139094F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"160","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139095F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139095F","V0139095F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139096F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139096F","V0139096F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139097F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139097F","V0139097F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"163","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139099F","V0139099F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2019-01-25 15:42:34-02","IAC","IAC","10371","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Huberia","semiserrata","Huberia semiserrata","DC.","F. Rawitscher","A.B. Joly","223","1945","11","23",NA,"Brasil","Butantã",NA,"Recebido da faculdade de Filosofia, Ciências e Letras de São Paulo em 02.12.1948; 2 folhas no herbário",NA,NA,"São Paulo","São Paulo","-46.6361","-23.5475",NA,NA,NA,NA,"1945","11","-46.6361","-23.5475",NA,NA,"23",NA,NA
"165","2019-01-25 15:42:34-02","IAC","IAC","45001","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Huberia","semiserrata","Huberia semiserrata","DC.","F.C. Hoehne","F.C. Hoehne","s/nº","1932","12","01",NA,"Brasil","Jardim Botânico",NA,NA,NA,NA,"São Paulo","São Paulo","-46.6361","-23.5475",NA,NA,NA,NA,"1932","12","-46.6361","-23.5475",NA,NA,"01",NA,NA
"166","2019-01-25 15:42:34-02","IAC","IAC","45079","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Huberia","semiserrata","Huberia semiserrata","DC.","J.F.A. Baumgratz","F.C. Hoehne","s/nº","1917","12","14",NA,"Brasil","Butantã",NA,"Nome popular: jacatirão do grande",NA,NA,"São Paulo","São Paulo","-46.6361","-23.5475",NA,NA,NA,NA,"1998","06","-46.6361","-23.5475",NA,NA,"14",NA,NA
"167","2020-07-23 12:12:47-03","CEPLAC","CEPEC","103426","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,"J. F. A. Baumgratz","F. C. Hoehne","305","1988","12","01",NA,"Brasil","Jardim Botânico.",NA,NA,NA,NA,"São Paulo","SÃO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"30/04/1998",NA,NA,NA
"168","2020-07-23 12:12:47-03","CEPLAC","CEPEC","145832","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,"J. Meirelles","J. Meirelles","419",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Paraná","guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-05-06 11:59:18-03","UFU","HUFU","26925","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Romero, R.","Souza, V.C.; Souza, J.P.; Forster, W. & Mazine, F.F.","23579","2000","02","21",NA,"Brasil","Parque Nacional do Caparaó, Beira da estrada entre a Tronqueira e a entrada da trilha para Cachoeira Bonita.",NA,"Árvore, ca. 3,5 m. Pétalas alvas e estames amarelos.","HUFU00060607","HUFU00060607","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"21645","auto","2002","10",NA,NA,NA,NA,NA,NA,NA
"170","2019-05-06 11:59:18-03","UFU","HUFU","38340","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Romero, R.","Leoni, L.S.","3610","1997","01","25",NA,"Brasil","Parque Nacional do Caparaó",NA,NA,"HUFU00060610","HUFU00060610","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"21645","auto","2002","12",NA,NA,NA,NA,NA,NA,NA
"171","2019-05-06 11:59:18-03","UFU","HUFU","36766","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Faria, C.A.; Leoni, L.S. & Rocha, M.J.R.","1","2004","04","19",NA,"Brasil","Parque Nacional do Caparaó, Portaria MG. Caminho para Tronqueira.",NA,"Árvore, ca. 5 m. Frutos maduros verdes.; Área de transição entre o campo de altitude e floresta estacional.","HUFU00060609","HUFU00060609","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-27 11:33:51-03","UFU","HUFU","38339","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Romero, R.; Leoni, L.S.","Leoni, L.S.","3610","1997","01","25",NA,"Brasil","Parque Nacional do Caparaó, Próximo à tronqueira",NA,"Arvore com 5-6m de altura, tronco e ramos de cor ferrugina; corola brancacenta","HUFU00060608","HUFU00060608","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105","1990","1990","21645","auto","2003","10",NA,NA,NA,NA,"13",NA,NA
"173","2020-08-20 20:39:59-03","UFSC","FLOR","24354","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Silva, J.M.","1286","1993","12","12",NA,"Brasil","Rio da Praia.",NA,"arvoreta, flor alva, 3m altura","FLOR0024354",NA,"Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","3","3","41937","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-20 20:39:59-03","UFSC","FLOR","27514","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Falkenberg, D.B.","Jarenkow, J.A.","2243","1992","12","19",NA,"Brasil","Lageadinho.",NA,"arbusto, pétalas brancas, estames de dourados a vinosos, 1,3m altura","FLOR0027514",NA,"Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-20 20:39:59-03","UFSC","FLOR","15047","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Souza, M.L.","Souza, M.L.; Andrade, A.B.","856","1985","12","04",NA,"Brasil","Estrada para Canasvieiras, norte da Ilha de Santa Catarina.",NA,"arbusto, 25m altura","FLOR0015047",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-20 20:39:59-03","UFSC","FLOR","5289","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Souza, M.L.","Silva Filho, F.A. da","144","1984","02","08",NA,"Brasil","Ilha de Santa Catarina, Lagoa da Conceição, próximo ao Rio Tavares.",NA,"arvoreta, flor imaturo verde, maduro marrom, 3m altura","FLOR0005289",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-08-20 14:57:43-03","UFSC","FLOR","18857","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Klein, R.M.; Bresolin, A.","8506","1969","12","17",NA,"Brasil","Santo Antônio, Ilha de Santa Catarina.",NA,"arvoreta, flor branca, 4m altura","FLOR0018857",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-20 20:39:59-03","UFSC","FLOR","18824","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Klein, R.M.; Bresolin, A.","8509","1969","12","17",NA,"Brasil","Vargem do Bom Jesus, Cachoeira do Bom Jesus, Ilha de Santa Catarina.",NA,"arvoreta, flor branca, 3 a 5m altura. Frequente no banhado.","FLOR0018824",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-20 20:39:59-03","UFSC","FLOR","39267","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Souza, M.L.","Queiroz, M.H. de","478","1991","06","05",NA,"Brasil","Cambirela, base.",NA,"flor seco, 1,5m altura. Tombo original: 31667a. #?##?#Dodonietum#?##?#, único indivíduo encontr.","FLOR0039267",NA,"Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"31105","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-20 20:39:59-03","UFSC","FLOR","9397","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.; Padovani, C.R.","2545","1985","08","03",NA,"Brasil","Morro do Cambirela.",NA,"arbusto em sobre pedras, 2m altura","FLOR0009397",NA,"Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499","500","500","31105","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-20 14:57:43-03","UFSC","FLOR","787","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Reitz, R.; Klein, R.M.","5722","1957","12","19",NA,"Brasil","Três Barras, Garuva.",NA,"arbusto, flor branca, 1,5m altura","FLOR0000787",NA,"Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529","10","10","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-20 20:39:59-03","UFSC","FLOR","8246","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Falkenberg, D.B.","Falkenberg, D.B.","1396","1984","03","10",NA,"Brasil",NA,NA,"arbusto, 2m altura","FLOR0008246",NA,"Santa Catarina","São João do Sul","-49.810001373291","-29.2233009338379","20","20","13742","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-04 15:44:56-03","IF","SPSF","44368","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","R.J.F. Garcia","S.J.De Sordi & R.J.F.Garcia","184","2008","11","25","América do Sul","Brasil","Parque Jacques Cousteau",NA,"COLETA: Beira de lago&nf;Árvore 4m altura; 15cm de DAP; tronco rugoso com estrias longitudinais; flores de pétalas brancas e estames amarelos; frutos maduros secos.;",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2010","04",NA,NA,"Magnoliopsida",NA,"30",NA,NA
"184","2021-03-04 15:44:56-03","IF","SPSF","05146","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J.F.A.Baumgratz","M.A. Cunha","s/n","1953","11","10","América do Sul","Brasil","Serra da Cantareira",NA,"COLETA: Arbusto com flores brancas.; GEOGRAFIA: Fazenda do Seminário. Na capinarana.;",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"185","2021-03-04 15:44:56-03","IF","SPSF","17586","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,"J.M.Silva","1286","1993","12","12","América do Sul","Brasil","Rio da Praia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"186","2021-03-04 15:44:56-03","IF","SPSF","02439","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,"J.F.A.Baumgratz","D.Bento Pickel",NA,"1945","12","11","América do Sul","Brasil","Congonhas",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"187","2021-03-04 15:44:56-03","IF","SPSF","33586","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,"J.F.A.Baumgratz","F.C.Hoehne",NA,"1932","12","01","América do Sul","Brasil","Jardim Botânico",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1998","04",NA,NA,"Magnoliopsida",NA,"30",NA,NA
"188","2021-03-04 15:44:56-03","IF","SPSF","01749","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,"D.Bento Pickel","M.Viebig",NA,"1942","01","14","América do Sul","Brasil","linha de Santo Amaro",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1950","07",NA,NA,"Magnoliopsida",NA,"31",NA,NA
"189","2016-03-29 11:31:53-03","CAS","CAS-BOT","497779","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Hoehne, F. C.","305","1932","12",NA,"South America","Brazil","Jardim Botanico",NA,"Jacatirão do Grande. Planta viva, n°. 305",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"190","2016-03-29 11:26:29-03","CAS","CAS-BOT","497778","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Silva, J. M.","1286","1993","12",NA,"South America","Brazil","Rio da Praia (mun. Guaratuba)",NA,"Arvoreta, 3m, flor alva. Retinga arbórea.",NA,NA,"Paraná",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"191","2021-02-08 12:43:33-03","UFRGS","ICN","171988","S","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Molz, M","Molz, M; Grings, M; Seger, G","s.n.","2014","01","19","América do Sul","Brasil","Pirataba",NA,"WGS-84; Arvoreta com 7 m de altura, frutos passados",NA,NA,"RS","Torres","-49.861389","-29.250278","12","12",NA,NA,NA,NA,"-49.861389","-29.250278",NA,NA,NA,NA,NA
"192","2021-02-08 12:43:33-03","UFRGS","ICN","200037","S","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Grings, M","Grings, M","MG2015","2018","12","31","América do Sul","Brasil","Campo Bonito, localidade de Olhos d'água, Nosso Sìtio WGS 84",NA,"arvoreta com cerca de 5 m de altura; frutos imaturos; em borda de floresta brejosa",NA,NA,"RS","Torres","-49.774167","-29.345","10","10",NA,NA,"2018","12","-49.774167","-29.345",NA,NA,"31",NA,NA
"193","2021-02-08 12:43:33-03","UFRGS","ICN","201902","S","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Grings, M","Grings, M","2122","2019","12","28","América do Sul","Brasil","Campo Bonito, Olhos D'água",NA,"arvoreta com 7 m de altura; alguas flores brancas e com frutos; em mata brejosa próximo de curso d'água",NA,NA,"RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","2019","12",NA,NA,NA,NA,"28",NA,NA
"194","2021-02-08 12:43:33-03","UFRGS","ICN","176867","S","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Molz, M; Grings, M","Grings, M; Molz, M","1810","2013","11","24","América do Sul","Brasil","Pirataba",NA,"arvoreta de 6m de altura; com botões florais e algumas flores brancas; na borda de Floresta Ombrófila Densa de Terras Baixas brejosa",NA,NA,"RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","2013","11",NA,NA,NA,NA,"24",NA,NA
"195","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","83984","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.","Hatschbach, G.","47180","1983","12",NA,NA,"Brasil","Col. Pereira",NA,"Arvoreta; 3m., pétalas alvas, estames e anteras amarelas.","HAS0083984",NA,"Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","85891","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Meyer, F.S.","Camargo, O.R.","660","1975","12",NA,NA,"Brasil","Campo Bonito",NA,"Na orla do mato. Arvoreta ca. 4m. frutos imaturos.","HAS0085891",NA,"Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","2014","04",NA,NA,NA,NA,"25",NA,NA
"197","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","13373","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Meyer, F.S.","Waechter, J.L.","1798","1980","12",NA,NA,"Brasil","Faxinal",NA,"Árvore pequena, com cerca de 2 m de altura, em campo encharcado, perto da nascente da Sanga da Água Boa, cálice verde, pétalas brancas, anteras amarelas, estilete e estigma verde-claros, flores aromáticas. (ICN 48809)","HAS0013373",NA,"Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","2014","04",NA,NA,NA,NA,"25",NA,NA
"198","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","89616","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Molz, M.","Molz, M.","s.n.","2014","01",NA,NA,"Brasil","Pirataba",NA,"Arvoreta. H = 7m. Frutos passados.","HAS0089616",NA,"Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566","12","12","20837","auto","2014","01",NA,NA,NA,NA,"19",NA,NA
"199","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","32647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Klein, R.M.","8509","1969","12",NA,NA,"Brasil","Vargem do Bom Jesus, Cachoeira do Bom Jesus",NA,"Cara-lanhada, carne de vaca (nome vulgar). Em banhado. Arvoreta 3-5m. de altura. Flor branca. Frequente no banhado.","HAS0032647",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","85892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hoehne, F.C.","Hoehne, F.C.","s.n.","1917","12",NA,NA,"Brasil","Butantan",NA,"Árvore; flores alvas (SP 1080)","HAS0085892",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2014-09-23 11:01:49-03","G","G-DC","G00310870","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221478&base=img&lang=en","G00310870","G00310870",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2011","01","-53.08972222","-10.77305556",NA,NA,"01",NA,NA
"202","2019-11-21 10:09:41-03","IBt","SP","329175","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Brügger, MC","s.n.","1991","11","30",NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:09:41-03","IBt","SP","429733","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Almeida Scabbia, RJ","Almeida Scabbia, RJ; Oliveira, TR; Búgola Silva, F; Santos, LC","5244","2007","12","18",NA,"Brasil","Subprefeitura de Paranapiacba e Parque Andreense, estrada do gasoduto",NA,NA,NA,NA,"São Paulo","Santo André","-46.407083","-23.792222",NA,NA,NA,NA,"2008","10","-46.407083","-23.792222",NA,NA,NA,NA,NA
"204","2019-11-21 10:09:41-03","IBt","SP","129572","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Hatschbach, G","31089","1973","01","05",NA,"Brasil","Rio Nunes",NA,NA,NA,NA,"Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-25 09:38:41-03","IBt","SP","512590","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Shirasuna, RT","3768","2014","12","10",NA,"Brasil",NA,NA,NA,NA,NA,"São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:09:41-03","IBt","SP","64721","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Mattos, JR","8688","1960","12","06",NA,"Brasil","Campo Grande. Estrada de Ferro São Paulo-Santos",NA,NA,NA,NA,"São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-25 09:38:41-03","IBt","SP","366573","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Costa, AV","s.n.","2004","01","08",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,"São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:09:41-03","IBt","SP","270359","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Meletto, GCS","Ferreira, S","s.n.","1991","01","03",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1994","08",NA,NA,NA,NA,"01",NA,NA
"209","2019-11-21 10:09:41-03","IBt","SP","246598","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Chiea, SAC","Godoi, JV; Ferreira, S","8","1991","01","10",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena, alto da serra",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1991","03",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:09:41-03","IBt","SP","297687","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Chiea, SAC","Marzola, ELC; Silva, EL","217","1995","01","17",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena, Setor A",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:09:41-03","IBt","SP","306220","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Chiea, SAC","Silva, EL; Godoi, JV; Marzola, ELC","104-A","1995","01","18",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena, Setor A",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:09:41-03","IBt","SP","270365","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Meletto, GCS","Ferreira, S","s.n.","1990","12","20",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena, Setor B",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1994","07",NA,NA,NA,NA,"04",NA,NA
"213","2019-11-21 10:09:41-03","IBt","SP","270362","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Chiea, SAC","Ferreira, S","s.n.","1991","01","11",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena, Setor B",NA,NA,NA,NA,"São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,"31119","auto","1994","09",NA,NA,NA,NA,NA,NA,NA
