"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"826","2021-03-21 19:34:41-03","UFC","EAC","18005","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Matos, F.J.A.","1991","01","13","Brasil","Ceará","Tianguá","-40.99169921875","-3.7322199344635",NA,NA,"EAC0018005","EAC0018005","EAC18005",NA,NA,"Carrasco","Chapada da Ibiapina. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"36695","auto",NA,NA,NA,NA,NA,NA
"827","2021-03-21 19:34:41-03","UFC","EAC","7900","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Haroldo, C.L.",NA,NA,NA,"Fernandes, A.; Bezerra, P.","1978","12","28","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0007900","EAC0007900","EAC7900",NA,NA,NA,"Chapada da Ibiapina. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"828","2021-03-21 19:34:41-03","UFC","EAC","16811","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Nunes, E.; Custódio, A.V.","1990","11","30","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0016811","EAC0016811","EAC16811",NA,NA,NA,"Horto florestal, Chapada da Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"829","2021-03-21 19:34:41-03","UFC","EAC","20198","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1992","08","28","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0020198","EAC0020198","s.n.",NA,NA,NA,"Jaburuna. Arbusto","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"830","2021-03-21 19:34:41-03","UFC","EAC","23610","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1996","01","27","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0023610","EAC0023610","1163","830","830","Carrasco","Jaburuna Sul, pl Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"831","2021-03-21 19:34:41-03","UFC","EAC","22477","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1994","05","17","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0022477","EAC0022477","705","830","830","Carrasco","Jaburuna Sul, pl Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"832","2021-03-21 19:34:41-03","UFC","EAC","22485","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1994","04","27","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0022485","EAC0022485","681","830","830","Carrasco","Jaburuna Sul, pl Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"833","2021-03-21 19:34:41-03","UFC","EAC","22484","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1994","05","18","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0022484","EAC0022484","725","830","830","Carrasco","Jaburuna Sul, pl Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"834","2021-03-21 19:34:41-03","UFC","EAC","22911","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Gomes, O.M.; Loiola, M.I.B.","1995","04","01","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0022911","EAC0022911","s.n.",NA,NA,"Fruto Verde-amarelado; Carrasco","Jaburuna Sul, pl Ibiapaba. Arbusto, 23,5m","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"835","2021-03-21 19:34:41-03","UFC","EAC","23466","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Melo, L.M.R.; Gomes, O.M.","1995","12","20","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0023466","EAC0023466","s.n.","830","830","Fruto Castanho; Carrasco","Jaburuna Sul, pl Ibiapaba. Arbusto, 4m","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"836","2021-03-21 19:34:41-03","UFC","EAC","22926","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1995","02","21","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0022926","EAC0022926","1106","830","830","Carrasco","Jaburuna Sul, pl Ibiapaba. Arbusto, 5m","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"837","2021-03-21 19:34:41-03","UFC","EAC","4094","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Matos, F.J.A.","1978","08","10","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0004094","EAC0004094_1 EAC0004094_2","EAC4094",NA,NA,". Flor branca.","Parque nacional de Ubajara(sede). Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"838","2021-03-21 19:34:41-03","UFC","EAC","23744","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Araújo, F.S.","1996","01","27","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0023744","EAC0023744","1251",NA,NA,"Arvoreta.; Carrasco","Planalto da Ibiapaba, Jaburuna Sul.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"839","2021-03-21 19:34:41-03","UFC","EAC","27763","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Nunes, E.","1998","09","24","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0027763","EAC0027763","EAC27763",NA,NA,". Flor Amarela.; Mata úmida","Pl da Ibiapaba - Sede do Paraná. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"840","2021-03-21 19:34:41-03","UFC","EAC","13997","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Matos, F.J.A.","1985","12","14","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0013997","EAC0013997","EAC13997",NA,NA,"Carrasco","Chapada da Ibiapaba. Arbóreo","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"34051","auto",NA,NA,NA,NA,NA,NA
"841","2021-03-21 19:34:41-03","UFC","EAC","13321","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Fernandes, A.; Matos, F.J.A.","1985","08","09","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0013321","EAC0013321","EAC13321",NA,NA,"Carrasco","Chapada da Ibiapaba. Arbusto","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"34051","auto",NA,NA,NA,NA,NA,NA
"842","2021-03-21 19:34:41-03","UFC","EAC","16813","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Tamashiro, J.Y.","1996","07",NA,"Fernandes, A.; Nunes, E.; Custódio, A.V.","1990","11","30","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0016813","EAC0016813 EAC0016813_1 EAC0016813_2 EAC0016813_3","EAC16813",NA,NA,"Arbusto; flor amarela.; Carrasco.","Riachão, Chapada da Ibiapaba.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"34051","auto","syntype",NA,NA,NA,NA,NA
"843","2021-03-21 19:34:41-03","UFC","EAC","24604","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Pereira, B.A.S.","1995","10","10","Pereira, B.A.S.; Alvarenga, D.","1995","10","22","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"EAC0024604","EAC0024604","2940",NA,NA,"Fruto Imaturos amarelos","Unaí, Mata ciliar do ribeirão..","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"844","2021-03-21 19:34:41-03","UFC","EAC","14249","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.",NA,NA,NA,"Peixoto, L.A.; Guimarães, E.F.; Barroso, G.M.","1975","12","15","Brasil","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"EAC0014249","EAC0014249","71",NA,NA,"Fruto Ferrugíneos","Estrada velha de Bela vista, após o rio meia ponte. Mata de geleira. Arbóreo, 20m","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"845","2021-03-21 19:34:41-03","UFC","EAC","28627","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2018","07",NA,"Silva, S.S.; Lemos, J.; Dambrós, L.A.","1996","08","28","Brasil","Goiás","São Miguel do Araguaia","-50.1627998352051","-13.2749996185303",NA,NA,"EAC0028627","EAC0028627","s.n.",NA,NA,". Flor branca.; Floresta estacional","Fazenda São Judas Tadeu. Arbóreo. Ca de 14m de alt e DAP 1,40m. Copa 7m.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"97385","auto",NA,NA,NA,NA,NA,NA
"846","2021-03-21 19:34:41-03","UFC","EAC","14248","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Lima, H.C.","1978","04","28","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,"EAC0014248","EAC0014248","52",NA,NA,"Fruto Pesados acasatanhados","Serra do cipó, Margens do rio Stº. Antônio. Arbusto,2m","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"847","2021-03-21 19:34:41-03","UFC","EAC","11660","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Fernandes, A.; Nunes, E.","1995","06","08","Fernandes, A.; Matos, F.J.A.","1982","09","26","Brasil","Paraíba","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,"EAC0011660","EAC0011660","EAC11660",NA,NA,NA,"Campus universitáriofederal da Paraíba..","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"848","2021-03-21 19:34:41-03","UFC","EAC","21455","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Fernandes, A.","1994","04","04","Fernandes, A.","1994","04","04","Brasil","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,"EAC0021455","EAC0021455","EAC21455",NA,NA,NA,"Restinga, Lagoa do Portinho, luís Correia.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA
"849","2021-03-21 19:34:41-03","UFC","EAC","14252","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","1927","02","03","S/C","1927","02","03","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"EAC0014252","EAC0014252","s.n.",NA,NA,NA,"Horto florestal, Rio.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"850","2021-03-21 19:34:41-03","UFC","EAC","14250","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","1927","07","14","Pessoal do horto florestal","1927","07","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"EAC0014250","EAC0014250","s.n.",NA,NA,NA,"Jardim botânico 15m. Arbusto","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"851","2021-03-21 19:34:41-03","UFC","EAC","14251","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","1927","03","29","Pessoal do horto florestal","1927","03","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"EAC0014251","EAC0014251","s.n.",NA,NA,NA,"Jardim botânico do R.J..","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"852","2021-03-21 19:34:41-03","UFC","EAC","48460","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Loiola, M.I.B.","2007","12","05","Silva, J.O.N.; et al.","2007","11","27","Brasil","Rio Grande do Norte","Parnamirim","-35.2627983093262","-5.91555976867676",NA,NA,"EAC0048460","EAC0048460","1",NA,NA,"Flor branca","EMPARN-Mata do jiqui","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"17237","auto",NA,NA,NA,NA,NA,NA
"853","2021-03-21 19:34:41-03","UFC","EAC","28636","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Aparecida da Silva, M.","1999","04","14","Aparecida da Silva, M.; Oliveira, N.R.; Mendonça, R.C.; Sousa, N.G.; Cardoso, E.","1999","03","23","Brasil","Tocantins","Lagoa da Confusão","-49.6236000061035","-10.7936000823975",NA,NA,"EAC0028636","EAC0028636","4088",NA,NA,"Árvore, ca. 15 m de altura por 1,5 m de diâmetro, frutos marrom-erverdeados e aveludados, folhas discolores verdes e glabras, caule com lenticelas.; Floresta de galeria alterada, margem do rio Araguaia.","Ilha do bananal, Sede do parque nacional do araguaia.","Dicotyledon",NA,"(Vogel) J.F.Macbr.","Southern America",NA,NA,"144939","auto",NA,NA,NA,NA,NA,NA
"854","2019-11-25 12:11:53-03","UFSM","SMDB","18797","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Figueira, M; Schindler, B.","2019","04","06","Figueira, M; Schindler, B.; Gazzola, MD; Machado, PFS; Portalet, A.A.","2019","04","06","Brasil","Rio Grande do Sul","Santa Maria","-53.568056","-29.700944","-53.568056","-29.700944","SMDB018797",NA,"CFSM980",NA,NA,"Árvore, rara, borda de mata, próxima a córrego, aprox. 10 m de alt., CAP de 42 cm, dois fustes, casca externa cinza, áspera, casca interna verde (indivíduo jovem), frutos maduros amarronzados; Floresta Estacional Subtropical do Domínio Atlântico, pró","distrito de Palma",NA,NA,"(Vogel) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-25 12:11:53-03","UFSM","SMDB","9437","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Dambros, VS",NA,NA,NA,"Dambros, VS","2003","10","07","Brasil",NA,NA,NA,NA,NA,NA,"SMDB009437","SMDB009437","s.n.",NA,NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger",NA,NA,NA,"(Vogel) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-25 12:11:53-03","UFSM","SMDB","10090","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Giehl, E.L.H.; Athayde, EA",NA,NA,NA,"Giehl, E.L.H.; Athayde, EA","2005","01","12","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010090",NA,"16",NA,NA,NA,"Boca do Monte, Chácara de A.A. do Canto",NA,NA,"(Vogel) J.F. Macbr.",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"857","2020-03-03 15:59:03-03","UFSM","SMDB","5630","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Bortoluzzi, RLC","2003","09",NA,"Alvarez, AF; et al.","1993","06","24","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005630","SMDB005630","s.n.",NA,NA,NA,"Água Boa",NA,NA,"(Vogel) J.F. Macbr.",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"858","2020-12-21 16:25:21-03","MBM","MBM","184276","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Tressens, S.G.",NA,NA,NA,"Tressens, S.G.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM184276","MBM184276","5108",NA,NA,NA,NA,NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-12-21 16:25:21-03","MBM","MBM","390730","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Brotto, M.L.","2010","12","08","Brotto, M.L.; Marinero, F.; Völtz, R.R.; Bolson, M.; Marinero, F.; Völtz, R.R.; Bolson, M.","2010","12","08","Brazil","Paraná","Honório Serpa","-52.509167","-26.2025","-52.509167","-26.2025","MBM390730","MBM390730","529","615","615","Árvore de 12m alt; frutos verdes.","Margem do Rio Chopim",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-12-21 16:25:21-03","MBM","MBM","343939","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Berboni","1946","12","14","Argentina","Misiones",NA,NA,NA,NA,NA,"MBM343939","MBM343939","3175",NA,NA,NA,"Dpto, San Javier, Acaragua",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-12-21 16:25:21-03","MBM","MBM","346534","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Viana, P.L.","2005","09",NA,"Viana, P.L.; et al.; et al.","2005","09","25","Brazil","Mato Grosso","Conceição do Mato Dentro",NA,NA,NA,NA,"MBM346534","MBM346534","1869",NA,NA,"Árvore em transição cerrado/mata semidecídua. Sépalas verdes; pétalas brancas, anteras amarelas e pistilo (quando presente) verde claro. Frutos maduros castanhos.","Área de influência da PCH sumidouro",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-12-21 16:25:21-03","MBM","MBM","390649","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Brotto, M.L.","2014","08","04","Brotto, M.L.; Franzen, R.; Franzen, R.","2014","06","04","Brazil","Rio de Janeiro","Cantagalo","-42.395475","-21.913517","-42.395475","-21.913517","MBM390649","MBM390649","1632","600","600","Árvore de 22m; com frutos secos.; Floresta Ombrófila Densa Submontana.","Fazenda Gamela",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-12-21 16:25:21-03","MBM","MBM","390669","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Brotto, M.L.","2014","08","04","Brotto, M.L.; Franzen, R.; Franzen, R.","2014","06","04","Brazil","Rio de Janeiro","Cantagalo","-42.395475","-21.913517","-42.395475","-21.913517","MBM390669","MBM390669","1652","600","600","Árvore de 18m; frutos marrons.; Floresta Ombrófila Densa Submontana.","Fazenda Gamela",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-12-21 16:25:21-03","MBM","MBM","403488","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Sardelli, L.","2015","05",NA,"Sardelli, L.F.; Tomé, E.C.; Silva, J.A.; Thomé, R.S.; Tomé, E.C.; Silva, J.A.; Thomé, R.S.","2014","10","26","Brazil","Mato Grosso","Colíder","-55.528056","-10.988056","-55.528056","-10.988056","MBM403488","MBM403488","s.n.","262","262","Árvore, 10m de altura, CAP=1,52cm. Base e tronco retos, casca lisa e placas lenhosas, casca morta amarela, casca viva verde, cerne amarelo, alburno amarelo. Folhas simples, concolores. Frutos secos, deiscentes, maduros marrons e acha","Resgate da Flora da UHE Colíder, Lote B de supressão",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2020-12-21 16:25:21-03","MBM","MBM","404543","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Engels, M.E.","2016","02","18","Bronholi, A.Z.; Ferreira, J.; Godói, H.; Ferreira, J.; Godói, H.","2015","04","06","Brazil","Mato Grosso","Itaúba","-55.396111","-11.009722","-55.396111","-11.009722","MBM404543","MBM404543","s.n.","253","253","Árvore com 10m de altura, CAP=41cm, base dilatada, casca lisa, casca morta cinza, casca viva alaranjado claro, alburno cor creme. folhas simples, verde cartáceas. Frutos maduros cinzas.; Floresta do Planalto dos Parecís, região de ec","Resgate de Flora da UHE Colíder, Lote G de supressão",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-12-21 16:25:21-03","MBM","MBM","416867","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Engels, M.E.","2018","12","20","Engels, M.E.; Meyer, T.A.; Meyer, T.A.","2018","12","20","Brazil","Paraná","Coronel Domingos Soares","-51.891667","-26.086111","-51.891667","-26.086111","MBM416867","MBM416867","6553","741","741","Árvore, ca 15m de altura. Caule castanho claro, folhas verdes discolores. Frutos imaturos verde-claros. Popular grápia.; Floresta Ombrófila Mista.","Resgate de flora da PCH Foz do Estrela, Canteiro de Obras",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2020-12-21 16:25:21-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Brotto, M.L.","2013","06","24","Saueressig, D.","2013","05","02","Brazil","Paraná","Rio Bonito do Iguaçu","-52.740003","-25.560006","-52.740003","-25.560006","IFN000326",NA,"1971",NA,NA,"Árvore.",NA,NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-12-21 16:25:21-03","MBM","MBM","320946","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Pereira, R.N.S.","2003","09","11","Brazil","Bahia","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,"MBM320946","MBM320946","97",NA,NA,"Planta arbórea terrestre, heliófita decídua com +/- 5 m de altura e tronco liso e duro de cor acinzentado. Planta com folhas compostas imparipenada de 5-9 folíolos flores brancas dispostas em panículas axilares e terminais, fruto leg","Fazenda Cachoeira, Prox. à mina cachoeira",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA
"869","2020-12-21 16:25:21-03","MBM","MBM","281303","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Queiróz, L.P. de",NA,NA,NA,"Clara Ferreira, M.; et al.; et al.","1994","10","26","Brazil","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,NA,"MBM281303","MBM281303","622",NA,NA,NA,"Fazenda do Bu",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA
"870","2020-12-21 16:25:21-03","MBM","MBM","284930","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Queiróz, L.P. de",NA,NA,NA,"Jost, T.; et al.; et al.","1995","12","14","Brazil","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,NA,"MBM284930","MBM284930","166",NA,NA,NA,"Fazenda do Bu",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA
"871","2020-12-21 16:25:21-03","MBM","MBM","340978","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Queiroz, L.P. de","2001","08",NA,"Ferreira, M.C.; et al.; et al.","1994","10","26","Brazil","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,NA,"MBM340978","MBM340978","622",NA,NA,"Árvore heliófila com ca. de 10m, tronco bifurcado com casca cinza esfoliante; folhas com folíolos imparipinados rigido membranáceos; flores em inflorescência com cálice verde e pétalas brancas perfumadas; filetes brancos com anteras","Fazenda do Bu, Posto da Pedra Grande",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA
