"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"833","2019-10-07 09:31:58-03","UEFS","HUEFS","75330","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Oliveira, R.P.","948","2003","09","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0075330","Angiospermae","Malpighiales","A.Juss.","A.Amorim","Bahia","Depois da Ponte do Coronel, Faz Fiuza.","HUEFS0075330","Rio de Contas","-41.8725","-13.459722",NA,NA,NA,"41W52'21''","13S27'35''","2004","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"834","2019-10-07 09:31:58-03","UEFS","HUEFS","77396","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Andrade, I.M.","1576","2003","09","09",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0077396","Angiospermae","Malpighiales","A.Juss.","P.D.Carvalho","Minas Gerais","Ponte do Rio Itacambirussu. Vale do rio. Na lateral direita da ponte.","HUEFS0077396","Grão Mogol","-42.899722","-16.595278","682","682",NA,"42W53'59''","16S35'43''","2006","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"835","2019-10-07 09:31:58-03","UEFS","HUEFS","79835","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Harley, R.M.","54433","2001","05","26",NA,"Brasil",NA,NA,"Cerrado sobre solo vermelho laterito.","HUEFS0079835","Angiospermae","Malpighiales","A.Juss.","P.D.Carvalho","Bahia","4,0 Km da cidade, na estrada para o Pico das Almas.","HUEFS0079835","Rio de Contas","-41.854167","-13.500278","1260","1260",NA,"41W51'15''","13S30'1''","2006","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"836","2019-10-07 09:31:59-03","UEFS","HUEFS","178928","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Miranda, A.M.","6340","2011","08","30",NA,"Brasil",NA,NA,"Área de transição caatinga - Cerrado caducifólio.","HUEFS0178928","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia",NA,"HUEFS0178928","Barra","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,NA,"2013","10",NA,"116121","auto","Rosanae",NA,NA,NA,NA,NA
"837","2019-10-07 09:31:58-03","UEFS","HUEFS","159053","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Miranda, A.M.","4375","2003","12","06",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0159053","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada do Brejo.","HUEFS0159053","Pindobaçu","-40.3608016967773","-10.7417001724243",NA,NA,NA,NA,NA,"2013","10",NA,"20730","auto","Rosanae",NA,NA,NA,NA,NA
"838","2019-10-07 09:31:58-03","UEFS","HUEFS","36501","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nascimento, F.H.F.","170","1999","03","24",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0036501","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada Rio de Contas-Caiambola, após casa de Dona Nenzinha.","HUEFS0036501","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"2014","01",NA,"49773","auto","Rosanae",NA,NA,NA,NA,NA
"839","2019-10-07 09:31:59-03","UEFS","HUEFS","227320","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Almeida, R.F.","726","2014","11","15",NA,"Brasil",NA,NA,NA,"HUEFS0227320","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Fazenda do Sol, represa",NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto","Rosanae",NA,NA,NA,NA,NA
"840","2019-10-07 09:31:59-03","UEFS","HUEFS","210616","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Pimenta, I.A.","7989BHZB","2005","09","01",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0210616","Angiospermae","Malpighiales","A.Juss.",NA,"Minas Gerais","FZBBH/ Próximo ao fosso do Onça.","HUEFS0210616","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto","Rosanae",NA,NA,NA,NA,NA
"841","2019-10-07 09:31:59-03","UEFS","HUEFS","205821","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Toledo, F.R.N.","31","1992","10","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0205821","Angiospermae","Malpighiales","A.Juss.","C.Pessoa","Minas Gerais","MR UFMG/ Caminho da veterinária.","HUEFS0205821","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2016","12",NA,"17082","auto","Rosanae",NA,NA,NA,NA,NA
"842","2019-10-07 09:31:58-03","UEFS","HUEFS","23192","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","França, F.","1689","1996","06","06",NA,"Brasil",NA,NA,NA,"HUEFS0023192","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Santana, ca 35 km Sul de Baianópolis.","HUEFS0023192","Baianópolis","-44.5346984863281","-12.3064002990723",NA,NA,NA,NA,NA,"2014","01",NA,"91308","auto","Rosanae",NA,NA,NA,NA,NA
"843","2019-10-07 09:31:58-03","UEFS","HUEFS","64679","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Gomes, B.M.","77","2000","08","04",NA,"Brasil",NA,NA,"Cerrado sensu strictu.","HUEFS0064679","Angiospermae","Malpighiales","A.Juss.",NA,"Distrito Federal","Parque Recreativo do Gama. Centro Oeste.","HUEFS0064679","Gama","-48.05","-16.05","850","850",NA,"48W3'","16S3'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"844","2019-10-07 09:31:59-03","UEFS","HUEFS","227317","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Almeida, R.F.","723","2014","11","15",NA,"Brasil",NA,NA,NA,"HUEFS0227317","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Br-242, Fazenda Coités",NA,"Seabra","-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"57155","auto","Rosanae",NA,NA,NA,NA,NA
"845","2019-10-07 09:31:59-03","UEFS","HUEFS","227312","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Almeida, R.F.","718","2014","12","10",NA,"Brasil",NA,NA,NA,"HUEFS0227312","Angiospermae","Malpighiales","A.Juss.",NA,"Minas Gerais","REBIO Mata Escura",NA,"Jequitinhonha","-41.0032997131348","-16.4339008331299",NA,NA,NA,NA,NA,NA,NA,NA,"48921","auto","Rosanae",NA,NA,NA,NA,NA
"846","2019-10-07 09:31:58-03","UEFS","HUEFS","25084","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Harley, R.M.","28392","1996","09","09",NA,"Brasil",NA,NA,NA,"HUEFS0025084","Angiospermae","Malpighiales","A.Juss.","D.Zappi","Bahia","Estrada entre Catolés e a estrada do Marques.","HUEFS0025084","Catolés","-41.8","-13.316667","1082","1082",NA,"41W48'","13S19'","1998","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"847","2019-10-07 09:31:58-03","UEFS","HUEFS","120942","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Conceição, A.A.","2129","2007","06","02",NA,"Brasil",NA,NA,NA,"HUEFS0120942","Angiospermae","Malpighiales","A.Juss.","P.D.Carvalho","Bahia","Pé do morro.","HUEFS0120942","Brotas de Macaúbas","-42.730556","-12.009444","712","712",NA,"42W43'50''","12S0'34''","2007","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"848","2019-10-07 09:31:58-03","UEFS","HUEFS","150648","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Mendes, M.S.","473","2008","04",NA,NA,"Brasil",NA,NA,"Caatinga.","HUEFS0150648","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Região de Brejinhos das Ametistas, Área da Bahia Mineração.","HUEFS0150648","Caitité","-42.556944","-14.323333","980","980",NA,"42W33'25''","14S19'24''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"849","2019-10-07 09:31:58-03","UEFS","HUEFS","104005","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Conceição, A.A.","1604","2005","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0104005","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Afloramento arenito-quatzito. Morro do Flamengo.","HUEFS0104005","Jaguarari","-40.216667","-10.033333",NA,NA,NA,"40W13'","10S2'","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"850","2019-10-07 09:31:58-03","UEFS","HUEFS","100700","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Carneiro-Torres, D.S.","538","2005","06","26",NA,"Brasil",NA,NA,"Caatinga. Solo argiloso.","HUEFS0100700","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","40 Km da cidade na estrada de chão sentido Barra.","HUEFS0100700","Xique-Xique","-42.981389","-11.062222","400","400",NA,"42W58'53''","11S3'44''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"851","2019-10-07 09:31:58-03","UEFS","HUEFS","102073","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Cardoso, D.","848","2005","09","30",NA,"Brasil",NA,NA,"Caatinga arbóreo-arbustiva densa.","HUEFS0102073","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia",NA,"HUEFS0102073","Campo Alegre de Lourdes","-43.044444","-9.503611","480","480",NA,"43W2'40''","9S30'13''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"852","2019-10-07 09:31:58-03","UEFS","HUEFS","102649","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rapini, A.","1262","2005","09","08",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0102649","Angiospermae","Malpighiales","A.Juss.","F.H.F.Nascimento","Bahia",NA,"HUEFS0102649","Pilão Arcado","-42.730556","-9.951667","413","413",NA,"42W43'50''","9S57'6''","2010","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"853","2019-10-07 09:31:58-03","UEFS","HUEFS","104799","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Santos, A.K.A.","689","2006","01","13",NA,"Brasil",NA,NA,"Mata Seca.","HUEFS0104799","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Minas Gerais","estrada para o Mirante da Serra da Ferrugem, Torre de TV.","HUEFS0104799","Conceição do Mato Dentro","-43.403889","-19.026111","980","980",NA,"43W24'14''","19S1'34''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"854","2019-10-07 09:31:58-03","UEFS","HUEFS","111921","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Mattos-Silva, L.A.","4950","2005","10","09",NA,"Brasil",NA,NA,NA,"HUEFS0111921","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Coleta realizada na estrada para a lagoa de Boa Vista.","HUEFS0111921","Seabra","-41.916667","-12.383333",NA,NA,NA,"41W55'","12S23'","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"855","2019-10-07 09:31:58-03","UEFS","HUEFS","113845","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Carvalho, P.D.","365","2006","11","03",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0113845","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada de terra para Caetité.","HUEFS0113845","Licínio de Almeida","-42.521111","-14.545","758","758",NA,"42W31'16''","14S32'42''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"856","2019-10-07 09:31:58-03","UEFS","HUEFS","12418","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ganev, W.","1354","1992","10","26",NA,"Brasil",NA,NA,NA,"HUEFS0012418","Angiospermae","Malpighiales","A.Juss.","W.R.Anderson","Bahia",NA,"HUEFS0012418","Abaíra","-41.883333","-13.3","1300","1450",NA,"41W53'","13S18'","1998","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"857","2019-10-07 09:31:58-03","UEFS","HUEFS","127845","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Conceição, A.A.","2526","2007","10","11",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0127845","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia",NA,"HUEFS0127845 HUEFS0127845_01","Ibitiara","-42.268333","-12.626667","1000","1000",NA,"42W16'6''","12S37'36''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"858","2019-10-07 09:31:58-03","UEFS","HUEFS","131114","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, F.B.L.","40","2007","11","11",NA,"Brasil",NA,NA,NA,"HUEFS0131114","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada para Barracão.","HUEFS0131114","Morro do Chapéu","-41.208611","-11.421944","1106","1106",NA,"41W12'31''","11S25'19''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"859","2019-10-07 09:31:58-03","UEFS","HUEFS","131764","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Conceição, A.A.","2787","2007","12","18",NA,"Brasil",NA,NA,"Transição caatinga / cerrado.","HUEFS0131764","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada para Chapada de Cima.","HUEFS0131764 HUEFS0131764_01","Oliveira dos Brejinhos","-42.9","-12.366667","870","870",NA,"42W54'","12S22'","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"860","2019-10-07 09:31:58-03","UEFS","HUEFS","131787","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Conceição, A.A.","2810","2007","12","18",NA,"Brasil",NA,NA,"Transição caatinga / cerrado.","HUEFS0131787","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada para Chapada de Cima.","HUEFS0131787","Oliveira dos Brejinhos","-42.9","-12.366667","870","870",NA,"42W54'","12S22'","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"861","2019-10-07 09:31:58-03","UEFS","HUEFS","151755","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Melo, E.","6568","2009","09","24",NA,"Brasil",NA,NA,NA,"HUEFS0151755","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","BR-324, estrada para Piauí.","HUEFS0151755","Remanso","-42.321389","-9.414722","467","467",NA,"42W19'17''","9S24'53''","2014","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"862","2019-10-07 09:31:58-03","UEFS","HUEFS","15183","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Salgado, O.A.","171","1981","09","19",NA,"Brasil",NA,NA,NA,"HUEFS0015183","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Minas Gerais",NA,"HUEFS0015183","Augusto de Lima","-44.083333","-18.066667","650","650",NA,"44W5'","18S4'","2014","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"863","2019-10-07 09:31:58-03","UEFS","HUEFS","158950","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Guedes, M.L.S.","16035","2009","09","23",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0158950","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Baixo Médio São Francisco, Ponto n° 1.","HUEFS0158950","Remanso","-41.917778","-9.472222","430","430",NA,"41W55'4''","9S28'20''","2014","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"864","2019-10-07 09:31:58-03","UEFS","HUEFS","14756","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ganev, W.","2169","1993","08","30",NA,"Brasil",NA,NA,NA,"HUEFS0014756","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia",NA,"HUEFS0014756","Rio de Contas","-42.333333","-13.833333","1200","1200",NA,"42W20'","13S50'","2014","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"865","2019-10-07 09:31:58-03","UEFS","HUEFS","113836","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Carvalho, P.D.","356","2006","11","03",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0113836","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada de terra para Caetité.","HUEFS0113836","Licínio de Almeida","-42.513056","-14.991944","852","852",NA,"42W30'47''","14S59'31''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"866","2019-10-07 09:31:58-03","UEFS","HUEFS","159460","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Gomes, F.S.","382","2009","12","11",NA,"Brasil",NA,NA,"Caatinga/cerrado.","HUEFS0159460","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Lagoa da Vereda.","HUEFS0159460","Licínio de Almeida","-42.466389","-14.569722","738","738",NA,"42W27'59''","14S34'11''","2014","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"867","2019-10-07 09:31:58-03","UEFS","HUEFS","165302","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Queiroz, L.P.de","14918","2010","10","27",NA,"Brasil",NA,NA,"Transição cerrado/ campo rupestre.","HUEFS0165302","Angiospermae","Malpighiales","A.Juss.","A.M.Amorim","Minas Gerais","Estrada para o Pico da Formosa ca. 12Km SE de Monte Azul.","HUEFS0165302","Monte Azul","-42.808333","-15.199444","1090","1090",NA,"42W48'30''","15S11'58''","2011","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"868","2019-10-07 09:31:59-03","UEFS","HUEFS","166554","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Harley, R.M.","56153","2010","09","26",NA,"Brasil",NA,NA,"Capoeira","HUEFS0166554","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Beira da estrada da cidade para o Pico das Almas, 50 m após uma casa alta, ca. 4.5 km da cidade","HUEFS0166554","Rio de Contas","-41.841111","-13.558333","1084","1084",NA,"41W50'28''","13S33'30''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"869","2019-10-07 09:31:59-03","UEFS","HUEFS","167312","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Melo, E.","8780","2010","11","22",NA,"Brasil",NA,NA,"Catinga.","HUEFS0167312","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Piauí","Área de entorno de lagoa.","HUEFS0167312","Caracol","-43.497222","-9.213333","533","533",NA,"43W29'50''","9S12'48''","2015","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"870","2019-10-07 09:31:59-03","UEFS","HUEFS","170280","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Guedes, M.L.","16117","2009","10","25",NA,"Brasil",NA,NA,"Mata Ciliar.","HUEFS0170280","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Barra do Mendes, Barra do Mendes divisa com Ipupiara. Morrão.","HUEFS0170280","Irecê","-42.234722","-11.8075","738","738",NA,"42W14'5''","11S48'27''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"871","2019-10-07 09:31:59-03","UEFS","HUEFS","180059","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Melo, E.","10871","2011","12","12",NA,"Brasil",NA,NA,NA,"HUEFS0180059","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Paraíba","Brejo Paraibano. Mata do Urucu. Beira da Estrada.","HUEFS0180059","Alagoa Nova","-35.709722","-7.041944","521","521",NA,"35W42'35''","7S2'31''","2015","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"872","2019-10-07 09:31:59-03","UEFS","HUEFS","190306","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Melo, E.","11688","2012","10","27",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0190306","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada para Lajedo do Tabocal.","HUEFS0190306","Maracás","-40.3975","-13.457222","883","883",NA,"40W23'51''","13S27'26''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"873","2019-10-07 09:31:59-03","UEFS","HUEFS","190309","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Melo, E.","11691","2012","10","27",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0190309","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Bahia","Estrada para Lajedo do Tabocal.","HUEFS0190309","Maracás","-40.3975","-13.457222","883","883",NA,"40W23'51''","13S27'26''","2013","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"874","2019-10-07 09:31:59-03","UEFS","HUEFS","200211","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Marinho, L.C.","505","2013","10","30",NA,"Brasil",NA,NA,NA,"HUEFS0200211","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Serra do Periperi, Avenida do Contorno com acesso pela Avenida Luís Eduardo Magalhães.","HUEFS0200211","Vitória da Conquista","-40.8","-14.833333","900","1000",NA,"40W48'0''","14S50'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"875","2019-10-07 09:31:59-03","UEFS","HUEFS","200534","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Oliveira, A.C.P.","1817","2012","11","06",NA,"Brasil",NA,NA,"Fitofisionomia Savana Estépica Solo Neossolo Quartzarênico Órtico.","HUEFS0200534","Angiospermae","Malpighiales","A.Juss.","C.S.Pessoa","Pernambuco","Povoado Igrejinha","HUEFS0200534","Ibimirim","-37.599167","-8.526944","471","471",NA,"37W35'57''","8S31'37''","2015","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"876","2019-10-07 09:31:59-03","UEFS","HUEFS","200537","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, F.F.S.","496","2011","11","14",NA,"Brasil",NA,NA,"Fitofisionomia Savana Estépica. Solo Neossolo Quartzarênico Órtico.","HUEFS0200537","Angiospermae","Malpighiales","A.Juss.","A.Francener","Pernambuco","Serra do Mangue","HUEFS0200537","Inajá","-37.865","-8.782778","536","536",NA,"37W51'54''","8S46'58''","2014","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"877","2019-10-07 09:31:59-03","UEFS","HUEFS","186859","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rando, J.G.","1031","2011","10","15",NA,"Brasil",NA,NA,"Cerrado adjacente à mata de galeria.","HUEFS0186859","Angiospermae","Malpighiales","A.Juss.","C.Pessoa","Minas Gerais","Serra do Cipó. Trilha dos escravos, início da trilha e na borda.","HUEFS0186859","Santana do Riacho","-43","-19.314444",NA,NA,NA,"43W","19S18'52''","2016","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
