"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"3848","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114831F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114831F","V0114831F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"velutina",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3849","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114832F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114832F","V0114832F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"velutina",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3850","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114833F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114833F","V0114833F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"velutina",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3851","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114834F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114834F","V0114834F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"velutina",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3852","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114881F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0114881F","V0114881F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3853","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114882F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0114882F","V0114882F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3854","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114883F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0114883F","V0114883F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3855","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114884F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0114884F","V0114884F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3856","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114885F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0114885F","V0114885F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3857","2020-03-24 16:42:43-03","F","FMNH-SEEDPLANTS","V0114886F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1896",NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,"V0114886F","V0114886F_01",NA,NA,"2460","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3858","2015-03-13 19:04:15-03","F","FMNH-SEEDPLANTS","V0165345F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0165345F","V0165345F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3859","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114887F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114887F","V0114887F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3860","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114888F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114888F","V0114888F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3861","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114889F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114889F","V0114889F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3862","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114890F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114890F","V0114890F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3863","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114891F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114891F","V0114891F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3864","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114892F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114892F","V0114892F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3865","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114893F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114893F","V0114893F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3866","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114894F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114894F","V0114894F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3867","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114895F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114895F","V0114895F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3868","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114896F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114896F","V0114896F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3869","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114897F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114897F","V0114897F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3870","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114898F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114898F","V0114898F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3871","2015-03-07 03:55:08-03","F","FMNH-SEEDPLANTS","V0114899F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114899F","V0114899F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3872","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114900F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114900F","V0114900F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3873","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114901F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114901F","V0114901F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3874","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114902F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114902F","V0114902F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3875","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114903F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114903F","V0114903F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3876","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114904F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114904F","V0114904F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3877","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114905F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114905F","V0114905F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3878","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114906F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114906F","V0114906F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3879","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114907F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114907F","V0114907F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3880","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114908F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114908F","V0114908F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3881","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114909F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114909F","V0114909F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3882","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114910F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114910F","V0114910F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3883","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114911F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114911F","V0114911F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3884","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114912F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114912F","V0114912F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3885","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114913F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114913F","V0114913F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3886","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114914F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114914F","V0114914F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3887","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114915F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114915F","V0114915F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3888","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114916F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114916F","V0114916F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3889","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114917F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114917F","V0114917F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3890","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114918F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114918F","V0114918F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3891","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114919F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114919F","V0114919F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3892","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114920F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114920F","V0114920F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3893","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114921F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114921F","V0114921F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3894","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114922F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114922F","V0114922F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3895","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114923F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114923F","V0114923F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3896","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114924F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114924F","V0114924F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3897","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114925F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114925F","V0114925F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3898","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114926F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114926F","V0114926F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3899","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114927F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114927F","V0114927F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3900","2015-03-07 03:55:09-03","F","FMNH-SEEDPLANTS","V0114928F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114928F","V0114928F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3901","2020-04-13 15:00:05-03","F","FMNH-SEEDPLANTS","V0114929F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1955","1","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0114929F","V0114929F_01",NA,"J. A. Steyermark","40","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3902","2020-04-13 15:07:16-03","F","FMNH-SEEDPLANTS","V0114930F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1940","4",NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0114930F","V0114930F_01",NA,"Ll. Williams","12832","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3903","2020-04-14 09:57:17-03","F","FMNH-SEEDPLANTS","V0114931F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1985","1","21","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0114931F","V0114931F_01",NA,"B. M. Boom & A. L. Weitzman","5292","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3904","2020-04-14 10:00:44-03","F","FMNH-SEEDPLANTS","V0114932F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1977","1","15","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0114932F","V0114932F_01",NA,"J. A. Steyermark et al.","113008","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3905","2020-04-18 14:45:55-03","F","FMNH-SEEDPLANTS","V0114933F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1977","11","28","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0114933F","V0114933F_01",NA,"Ant. Fernández","2985","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
