"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"638","2009-02-05 03:32:00-02","MO","MOBOT","3341680","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","M. Huamán","Huamán 117","2005","10","11","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Nueva Aldea en la Plantación de la Asociación Forestal Yanesha Concoll - Toroñ (AFYCT)","-75.07166","-10.37666",NA,NA,NA,NA,"R. Vasquez","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"639","2014-11-12 05:41:00-02","MO","MOBOT","3342137","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10546","2005","10","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.08666","-10.39527",NA,NA,NA,NA,"A. Monteagudo & R. Vasquez","620.00000000","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"640","2013-08-23 04:12:00-03","MO","MOBOT","3369946","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Erika Fernández","Fernández Terrazas 2350","2003","9","7","South America","Bolivia","Cochabamba","Carrasco","Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia","-64.71805","-17.70277",NA,NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2016-10-13 06:00:00-03","MO","MOBOT","3390748","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","David A. Neill|Christopher Davidson|Sharon R. Christoph|Wilson Quizhpe","Neill 15741","2007","9","15","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor region. West side of upper Río Nangaritza, along road about 13 km south of Guayzimi. Silica mine La Daniela. Dense wet forest on sloping Hollín sandstone plateau, being mined for silica sand for glass manufacture.","-78.5958333","-4.1430555",NA,NA,NA,NA,"C.C. Berg (L)","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409","8",NA
"642","2011-08-15 11:04:00-03","MO","MOBOT","3406515","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Pierre A. Loizeau","Loizeau 407","1985","10","17","South America","Peru","Loreto",NA,"Jenaro Herrera","-73.75","-4.91666",NA,NA,NA,NA,"Berg","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2011-05-31 11:51:00-03","MO","MOBOT","3447277","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Saúl Altamirano|H. Ramos","Altamirano Azurduy 4071","2006","11","3","South America","Bolivia","Pando","Gral. Federico Roman","A 100 m del rio Madera, bosque en terrazas medianmente drenadas con Hura crepitans y Ceiba pentandra.","-65.3322223","-10.0355555",NA,NA,NA,NA,"C.C. Berg (BG)","153.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"644","2010-01-05 18:15:00-02","MO","MOBOT","3485243","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|A. Sebastián","Monteagudo Mendoza 14749","2007","7","23","South America","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,NA,NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"645","2010-01-05 18:18:00-02","MO","MOBOT","3485916","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|Utami|A. Sebastián","Monteagudo Mendoza 14477","2007","7","19","South America","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,NA,NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"646","2016-12-07 05:17:00-02","MO","MOBOT","3578334","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2721","2007","10","6","South America","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"647","2016-12-07 05:17:00-02","MO","MOBOT","3578574","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2739","2007","10","7","South America","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"648","2016-12-07 05:17:00-02","MO","MOBOT","3578840","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2758","2007","10","8","South America","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"649","2016-12-07 05:17:00-02","MO","MOBOT","3579185","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3932","2008","4","11","South America","Ecuador","Napo",NA,"area of the Selva Viva reserve, tropical lowland forest","-77.51666","-1.06666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"650","2016-12-07 05:17:00-02","MO","MOBOT","3579232","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2788","2007","10","10","South America","Ecuador","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"651","2016-12-07 05:17:00-02","MO","MOBOT","3579583","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 3264","2007","10","29","South America","Ecuador","Napo",NA,"area of the Selva Viva reserve, tropical lowland forest","-77.5166667","-1.0666667",NA,NA,NA,NA,"C.C. Berg (BG)","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"652","2016-12-07 05:17:00-02","MO","MOBOT","3580039","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2846","2007","10","12","South America","Ecuador","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,NA,NA,NA,"E. Jaramillo (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"653","2016-12-07 05:17:00-02","MO","MOBOT","3580703","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2665","2007","10","4","South America","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"654","2012-08-16 05:10:00-03","MO","MOBOT","703842","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Galo A. Tipaz|Severo Espinoza|César Gualinga","Tipaz 539","1991","12","3","South America","Ecuador","Pastaza","Pastaza","Pozo Villano 2 de Arco. 2 km del pueblo de Villano. Bosque Húmedo Tropical. Bosque primario. Arboles cortados por las obras petroleras.","-77.33333","-1.41666",NA,NA,NA,NA,"C.C. Berg (BG)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-18","7",NA
"655","2008-10-14 09:22:00-03","MO","MOBOT","704015","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","K. Izawa","Izawa 3","1979","6",NA,"South America","Bolivia","Pando","Nicolas Suarez","Mukden. Voucher for study of food plants of Saddle Backed Tamarin (Saguinus fuscicollis).","-69.0333333","-11.1833333",NA,NA,NA,NA,"C. C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"656","2008-10-14 09:22:00-03","MO","MOBOT","704039","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","K. Izawa","Izawa 12","1979","6",NA,"South America","Bolivia","Pando","Nicolas Suarez","Mukden. Voucher for study of food plants of Saddle Backed Tamarin (Saguinus fuscicollis).","-69.0333333","-11.1833333",NA,NA,NA,NA,"C. C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","704051","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","William J. Hahn","Hahn 1734","1983","11","1","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Mixed open forest with Genipa, Rheedia.","-56.08333","-22.66666",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-74","4",NA
"658","2014-04-04 05:47:00-03","MO","MOBOT","704182","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 46067","1984","2","23","South America","Peru","Madre de Dios","Tambopata","Tropical moist forest on sandy Tierra firme soil. Upland Tree Plot","-69.3","-12.81666",NA,NA,NA,NA,"C.C. Berg (ARBOHA)","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-235","3",NA
"659","2014-04-04 05:47:00-03","MO","MOBOT","704193","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39461","1983","1","12","South America","Peru","Loreto","Maynas","Mishana. Rio Nanay halfway between Iquitos and Santa Maria de Nanay. ca 1 km N of Campamento. Upland forest on white sand. Tree Plot","-73.5","-3.86666",NA,NA,NA,NA,"C.C. Berg (BG)","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-11","3",NA
"660","2019-06-16 04:36:00-03","MO","MOBOT","704269","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Carlos Aulestia|Galo A. Tipaz|Delgado, Luisa|Lao, Guillermo","Aulestia 298","1992","7","20","South America","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Centro Guadualito. Bosque húmedo Tropical.","-78.6666667","1.25",NA,NA,NA,NA,"W. Palacios (QCNE)","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-1","12",NA
"661","2014-04-04 05:47:00-03","MO","MOBOT","704275","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3160","1982","7","20","South America","Peru","Loreto","Maynas","Puerto Almendras. Bosque secundario inundable.","-73.41666","-3.8",NA,NA,NA,NA,"C.C. Berg (BG)","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-11","5",NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","704283","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios","Palacios Cuenca 1907","1987","9","1","South America","Ecuador","Napo",NA,"RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario. Suelo rojos de colinas.","-77.61666","-1.06666",NA,NA,NA,NA,"W. Palacios (QAME)","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","4",NA
"663","2011-06-09 17:58:00-03","MO","MOBOT","704351","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 63740","1988","7","25","South America","Colombia","Córdoba",NA,"Junction of Río Tigre and Río Manso, Paramillo National Park. TRANSECT No. 1","-76.08333","7.5",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-276","2",NA
"664","2014-04-04 05:47:00-03","MO","MOBOT","704429","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|N. Arévalo","Vásquez Martínez 9016","1987","3","29","South America","Peru","Loreto","Loreto","Nauta, Quebrada saragosa. Bosque inundable estacional.","-73.58333","-4.48333",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","5",NA
"665","2011-06-09 17:58:00-03","MO","MOBOT","704447","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 63775","1988","7","26","South America","Colombia","Córdoba",NA,"Junction of Río Tigre and Río Manso, Paramillo National Park. TRANSECT No. 3","-76.08333","7.5",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-278","2",NA
"666","2014-04-04 05:47:00-03","MO","MOBOT","704467","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|N. Arévalo","Vásquez Martínez 9037","1987","3","29","South America","Peru","Loreto","Loreto","Nauta, Quebrada saragosa. Bosque inundable estacional.","-73.58333","-4.48333",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","5",NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","704468","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|S. Estenssoro","Gentry 70390","1990","5","22","South America","Bolivia","La Paz","Abel Iturralde","Alto Madidi across from mouth of Río Enlatagua. Transect 7.","-68.76666","-13.58333",NA,NA,NA,NA,"Reynel 1991 MO","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321","3",NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","704591","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|David N. Smith|Nestor Jaramillo","Gentry 41783","1983","6","10","South America","Peru","Pasco","Oxapampa","Cabeza de Mono, Río Iscozacin, 10 km SW of Iscozasin, Palcazu Valley, sandy river terraces. Tree Plot.","-75.3","-10.33333",NA,NA,NA,NA,"Ronald Liesner","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-118","4",NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","705254","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios|Carlos Iguago|Fernando Hurtado","Palacios Cuenca 3355","1989","1","7","South America","Ecuador","Pastaza",NA,"Vía Auca, 110 km al sur de Coca, a 10 km del Río Tigüino. Sector Cristal. Bosque húmedo Tropical. Bosque primario; suelos rojos de colinas.","-76.91666","-1.25",NA,NA,NA,NA,"W. Palacios, 1989 (QAME)","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","6",NA
"670","2014-04-04 05:47:00-03","MO","MOBOT","704648","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15309","1990","12",NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 3","-73.5","-4.16666",NA,NA,NA,NA,"R. Vasquez (AMAZ)","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256","4",NA
"671","2014-04-04 05:47:00-03","MO","MOBOT","704696","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 6251","1985","2","19","South America","Peru","Loreto","Maynas","Pto. Almendras, (Río Nanay). Bosque primario.","-73.35","-3.8",NA,NA,NA,NA,"C.C. Berg (ARBOHA)","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","8",NA
"672","2011-06-09 17:58:00-03","MO","MOBOT","704766","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 63870","1988","7","28","South America","Colombia","Córdoba",NA,"Junction of Río Tigre and Río Manso, Paramillo National Park. TRANSECT No. 7","-76.08333","7.5",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-283","2",NA
"673","2014-04-04 05:47:00-03","MO","MOBOT","704830","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9194","1987","6","13","South America","Peru","Loreto","Maynas","Dtto. Iquitos. carretera Iquitos-Nauta, Km 45. Bosque inundable estacional (Itaya).","-73.33333","-4.16666",NA,NA,NA,NA,"C.C. Berg (BG)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-20","5",NA
"674","2011-06-09 17:58:00-03","MO","MOBOT","704837","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 63887","1988","7","28","South America","Colombia","Córdoba",NA,"Junction of Río Tigre and Río Manso, Paramillo National Park. TRANSECT No. 7","-76.08333","7.5",NA,NA,NA,NA,"C.C. Berg (BG)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-283","2",NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","705030","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|David N. Smith|Nestor Jaramillo","Gentry 41924","1983","6","12","South America","Peru","Pasco","Oxapampa","Cabeza de Mono, Río Iscozacin, 10 km SW of Iscozasin, Palcazu Valley, sandy river terraces. Tree Plot.","-75.3","-10.33333",NA,NA,NA,NA,"Ronald Liesner","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-126","4",NA
"676","2014-04-04 05:47:00-03","MO","MOBOT","705033","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15481","1990","12",NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 11","-73.5","-4.16666",NA,NA,NA,NA,"R. Vasquez (AMAZ)","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264","4",NA
"677","2008-05-27 22:02:00-03","MO","MOBOT","705112","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios","Palacios Cuenca 10770","1993","5","23","South America","Ecuador","Napo","Orellana","Reserva Florística El Chuncho. 5 Km al norte de Coca. Bosque húmedo Tropical. Suelos rojos sobre colinas disectadas. Parcela Permanente.","-77.01666","-0.41666",NA,NA,NA,NA,"W. Palacios (QCNE)","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2011-07-12 12:24:00-03","MO","MOBOT","705204","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77216","1992","5","26","South America","Peru","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 5","-69.8333333","-13.5",NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"936","5",NA
"679","2008-05-27 22:02:00-03","MO","MOBOT","707829","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Franklin Ayala","Ayala Flores 1546","1978","7","22","South America","Peru","Loreto","Maynas","(Iquitos). Campamento No. 1. Bosque primario.","-73.24722","-3.74805",NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","3",NA
"680","2013-11-13 05:54:00-02","MO","MOBOT","705202","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Palacios Cuenca 9234","1991","11","19","South America","Ecuador","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Laguna Grande. Bosque húmedo Tropical. Bosque primario sobre suelo bien drenado, junto a cabañas NEOTROPIC.","-76.18333",NA,NA,NA,NA,NA,"C. C. Berg (BG)","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-112","3",NA
"681","2013-12-16 10:10:00-02","MO","MOBOT","704753","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Palacios Cuenca 9042","1991","11","16","South America","Ecuador","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Río Cuyabeno, 2-3 km arriba de Laguna Grande. Area inundada estacionalmente por aguas negras.","-76.2333333",NA,NA,NA,NA,NA,"C.C. Berg (BG)","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-109","3",NA
"682","2008-05-27 22:02:00-03","MO","MOBOT","705429","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Cesár A. Grández|et al.","Grández Rios 4253","1992","7","10","South America","Peru","Loreto","Maynas","Distrito Fernando Lores, Caserío Canstancia (Quebrada Tamshiyacu). Bosque primario, suelo arcilloso - gredoso no inundable. Parcela 2 x 50. Sub-Parcela 8.","-72.91666","-4.13333",NA,NA,NA,NA,"C. Reynel (MO)","120.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"218","4",NA
"683","2008-05-27 22:02:00-03","MO","MOBOT","705430","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Walter A. Palacios","Palacios Cuenca 2406","1988","1","9","South America","Ecuador","Napo",NA,"Parque Nacional Yasuni. Pozopetrolero Amo 2. Bosque muy húmedo tropical bosque primario. Suelo rojo arcilloso.","-76.21666","-0.95",NA,NA,NA,NA,"C. C. Berg, 1989 (BG)","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","10",NA
"684","2014-04-04 05:47:00-03","MO","MOBOT","705531","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 7957","1986","9","25","South America","Peru","Loreto","Maynas","Mishana; Río Nanay. Bosque primario.","-73.58333","-3.91666",NA,NA,NA,NA,"C.C. Berg (BG)","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-44","5",NA
