"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex","infraspecificEpithet"
"41","2019-12-04 15:25:28-03","PUCPR","HUCP","23294","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Brotto, M","Silva, JM; Motta, JT","8629","2014","10","07","Brasil","Paraná","Piraquara","Caminho Trentino","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00014512","HUCP00014512",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1162557","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein RM",NA,"1957","11","27","Brazil","Santa Catarina",NA,"Sabia.",NA,NA,NA,NA,NA,NA,"NL-L1162557","NL-L1162557",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1162557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"43","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1785082","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Hatschbach GG",NA,"1951","09","29","Brazil",NA,NA,"Est. Paraná. Mun. Campina Grande do Sul.* Rio Taquary.",NA,NA,NA,NA,NA,NA,"NL-L1785082","NL-L1785082",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785082 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"44","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268433","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein RM",NA,"1957","11","27","Brazil","Santa Catarina",NA,"Sabia.",NA,NA,NA,NA,NA,NA,"NL-L4268433","NL-L4268433",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835168",NA,NA,NA,NA,NA,NA
"45","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268434","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Farias-Singer R; Silveira D","Klein RM",NA,"1954","08","12","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L4268434","NL-L4268434","2012","11","01","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835169",NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268435","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Farias-Singer R; Silveira D","Reitz R; Klein RM",NA,"1959","10","30","Brazil","Santa Catarina",NA,"Jacinto Machado.",NA,NA,NA,NA,NA,NA,"NL-L4268435","NL-L4268435","2012","11","01","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835170",NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268436","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Farias-Singer R; Silveira D","Klein RM",NA,"1955","11","18","Brazil","Santa Catarina",NA,"Morro da Ressacada.",NA,NA,NA,NA,NA,NA,"NL-L4268436","NL-L4268436","2012","11","01","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835171",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268437","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Farias-Singer R; Silveira D","Klein RM",NA,"1950","10","20","Brazil","Santa Catarina",NA,"Mata do Hoffmann.",NA,NA,NA,NA,NA,NA,"NL-L4268437","NL-L4268437","2012","11","01","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835167",NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399275","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein RM",NA,"1953","08","18","Brazil",NA,NA,"Plantas de Santa Catarina, Mata do Hoffman, Brusque.",NA,NA,NA,NA,NA,NA,"NL-U1399275","NL-U1399275",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:07-03","ESALQ","ESA","34395","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D.","Silva, J.M. ; Hatschbach, G","714.0","1989","11","22","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"ESA034395",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:07-03","ESALQ","ESA","24523","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Ivanauskas, N.M.","482.0","1995","10","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA024523","ESA024523",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:07-03","ESALQ","ESA","24515","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Ivanauskas, N.M.","467.0","1995","10","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA024515","ESA024515",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:07-03","ESALQ","ESA","109680","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Lírio, E.J.","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29276.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109680","ESA109680","2016",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:07-03","ESALQ","ESA","34934","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Perkins","Silveira, D.","Jarenkow, J.A.","2204.0","1992","11","17","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ESA034934",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:07-03","ESALQ","ESA","13688","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tulasme","Souza, V.C.","Barreto, K.D. et al.",NA,"1993","09","22","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"ESA013688","ESA013688","1993","09","17",NA,NA,NA,NA,"Magnoliophyta",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 10:56:11-03","ESALQ","ESA","142243","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Almeida-Scabbia, R.J.","Almeida-Scabbia, R.J.","1021.0","2013","10","17","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA142243",NA,"2013","10","24",NA,NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:07-03","ESALQ","ESA","29621","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Ivanauskas, N.M.","1133.0","1995","10","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029621","ESA029621",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:07-03","ESALQ","ESA","3692","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Aguiar, O.T.","225.0","1987","12","09","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"ESA003692","ESA003692","1998","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:07-03","ESALQ","ESA","111663","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,"Vieira, T.","Severo, R.","4.0","2008","10","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA111663","ESA111663","2008","11","01",NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:07-03","ESALQ","ESA","21128","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Hatschbach, G.","Gorenstein, M.R. et al.","34.0","1994","09","09","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA021128","ESA021128",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:07-03","ESALQ","ESA","24514","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Ivanauskas, N.M.","346.0","1995","09","12","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA024514","ESA024514",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:07-03","ESALQ","ESA","23285","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Lírio, E.J.","Fernandes, G.D. et al.","33405.0","1995","11","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA023285","ESA023285","2016",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:07-03","ESALQ","ESA","114777","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,"Campos, M.C.R.","581.0","2006","05","09","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA114777","ESA114777",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:07-03","ESALQ","ESA","129827","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,"Souza, V.C.","Souza, V.C.","38378.0","2014","05","25","Brasil","São Paulo","Itaberá","4 km de Itaberá em direção a Itapeva. Floresta Estacional Semidecidual.","-49.1300010681152","-23.8600006103516",NA,NA,"670","670","ESA129827",NA,"2014","05","26","Árvore, ca. 3 m alt.; frutículos negros.",NA,NA,NA,"Magnoliophyta",NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-02-02 14:38:34-02","BGBM","B","B 10 0248710","S","Plantae","Monimiaceae","Mollinedia","chrysophylla","Mollinedia chrysophylla","Perkins",NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100248710","B100248710",NA,NA,NA,"additional number on label: 323 <a href=http://herbarium.bgbm.org/object/B100248710 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA
"66","2016-02-02 14:38:34-02","BGBM","B","B 10 0375216","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","R. Klein","797","1954","08","12","Brazil",NA,NA,"Morro de Fazenda, Itajai.",NA,NA,NA,NA,"300","300","B100375216","B100375216","1960",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100375216 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-02-02 14:38:34-02","BGBM","B","B 10 0375217","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","L. B. Smith & R. Klein","7534","1956","11","12","Brazil",NA,NA,"Mun. Ibirama: Densely forested high morro, Horto Florestal, Ibirama.",NA,NA,NA,NA,"450","700","B100375217","B100375217",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100375217 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-02-02 14:38:34-02","BGBM","B","B 10 0375218","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","Reitz & Klein","2265","1954","11","05","Brazil",NA,NA,"Braco Joaquim, Luis Alves, Itajai.",NA,NA,NA,NA,"300","300","B100375218","B100375218","1960",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100375218 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-02-02 14:38:34-02","BGBM","B","B 10 0375214","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","R. M. Klein","3169","1962","12","04","Brazil",NA,NA,"Alto de la Serra, Otacilio Costa.",NA,NA,NA,NA,"900","900","B100375214","B100375214","1969",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100375214 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-02-02 14:38:34-02","BGBM","B","B 10 0375215","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","R. Klein","1588","1955","09","15","Brazil",NA,NA,"Morro da Ressacada, Itajai.",NA,NA,NA,NA,"50","50","B100375215","B100375215","1960",NA,NA,"Habitat: Capoeirao. <a href=http://herbarium.bgbm.org/object/B100375215 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-02-02 14:38:34-02","BGBM","B","B 10 0375219","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","P. R. Reitz","Reitz & Klein","1115","1953","11","02","Brazil",NA,NA,"Horto Florestal I.N.P. Ibirama.",NA,NA,NA,NA,"350","350","B100375219","B100375219","1960",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100375219 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-19 08:15:23-03","FPS","FPS","487","MachineObservation","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Schwirkowski, P.","Schwirkowski, P.","722","2014","12","14","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383895","-26.241027","-49.383895","-26.241027",NA,NA,"FPS00487","FPS00487_v01 FPS00487_v02 FPS00487_v03 FPS00487_v04 FPS00487_v05 FPS00487_v06 FPS00487_v07","2014","12","14","<ll>dwc_commonname:</ll> Pau-de-espeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-19 08:15:23-03","FPS","FPS","3111","MachineObservation","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Lirio, E.J.","Schwirkowski, P.",NA,"2017","10","30","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres, descendo o rio","-49.058028","-26.22121","-49.058028","-26.22121",NA,NA,"FPS03111","FPS03111_v01 FPS03111_v02 FPS03111_v03 FPS03111_v04 FPS03111_v05 FPS03111_v06 FPS03111_v07 FPS03111_v08 FPS03111_v09 FPS03111_v10","2017","10","30","<ll>dwc_commonname:</ll> Pau-de-espeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-19 08:15:23-03","FPS","FPS","149","MachineObservation","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Schwirkowski, P.","Schwirkowski, P.","342","2014","09","07","Brasil","Santa Catarina","São Bento do Sul","Serra Alta - Atrás da Implantec","-49.389684","-26.29602","-49.389684","-26.29602",NA,NA,"FPS00149","FPS00149_v01 FPS00149_v02 FPS00149_v03","2014","09","07","<ll>dwc_commonname:</ll> Pau-de-espeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-19 08:15:23-03","FPS","FPS","1015","MachineObservation","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Schwirkowski, P.","Schwirkowski, P.","1281","2015","11","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,"FPS01015,FURB49349","FPS01015_v01 FPS01015_v02 FPS01015_v03 FPS01015_v04 FPS01015_v05 FPS01015_v06 FPS01015_v07 FPS01015_v08 FPS01015_v09 FURB49349","2015","11","10","<ll>dwc_commonname:</ll> Pau-de-espeto",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49349",NA,"voucher",NA,NA,NA,NA
"76","2019-08-27 13:30:48-03","IAP","PACA-AGP","48132","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","L. B. Smith","Hatschbach, G.","1075","1948","11","21","Brasil","PR","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"PACA048132",NA,NA,NA,NA,"Confirmado por Silveira, D. em 06.2013. Habitat: in araucarieto Fenofase: flor",NA,NA,NA,"Magnoliophyta","Magnoliales","12577","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:30:48-03","IAP","PACA-AGP","65185","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","R. Klein","797","1954","08","12","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA065185",NA,"1960",NA,NA,"HBR 24482&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:30:48-03","IAP","PACA-AGP","65181","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","Reitz, R.",NA,"1959","10","29","Brasil","SC","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA065181",NA,"1960",NA,NA,"HBR 24471&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:30:48-03","IAP","PACA-AGP","65182","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","Reitz, R.",NA,"1959","10","22","Brasil","SC","Blumenau","Mata da Cia. Hering","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"PACA065182",NA,"1960",NA,NA,"HBR 24473&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","34291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:30:48-03","IAP","PACA-AGP","58119","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","L. B. Smith",NA,NA,NA,NA,NA,"Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA058119",NA,NA,NA,NA,"COLETOR- HBR 8881 EM 26101953&nf;Confirmado por Silveira, D. em 06.2013. Habitat: in silva Fenofase: flor",NA,NA,NA,"Magnoliophyta","Magnoliales","18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:30:48-03","IAP","PACA-AGP","65186","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","Reitz, R.",NA,"1953","11","02","Brasil","SC","Ibirama","Horto Florestal I. N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA065186",NA,"1960",NA,NA,"HBR 24484&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:30:48-03","IAP","PACA-AGP","65184","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","Reitz, R.",NA,NA,NA,NA,"Brasil","SC","Itajaí","Braço Joaquim - Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA065184",NA,"1960",NA,NA,"HBR 24479&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:30:48-03","IAP","PACA-AGP","65183","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","P. R. Reitz","Reitz, R.",NA,"1958","07","11","Brasil","SC","Lauro Müller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"PACA065183",NA,"1960",NA,NA,"HBR 24478&nf;Confirmado por Silveira, D. em 06.2013. Habitat: mata",NA,NA,NA,"Magnoliophyta","Magnoliales","15992","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:39:54-03","UFJF","CESJ","34903","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","E.J. Lírio","A.S.M. Valente; L.C.S. Assis; R.M. Castro; M.C.M. Garcia; G.E.P. Silva; R.C. Forzza","31","2001","10","21","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ034903",NA,"2015",NA,NA,"Arvoreta ca. 2,5m. Botões verdes e folhas discolores.","América do Sul",NA,NA,"Angiosperma",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:39:54-03","UFJF","CESJ","40536","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","E.J. Lírio","L.C.S. Assis; L.M. Neto; M.S. Magalhães; M.K. Ladeira","837","2003","05","25","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ040536",NA,"2015",NA,NA,"Arbusto ca. 1,8m, no interior da mata, à beira do curso d'água. Cúpula esverdeada e frutos verdes a vermelhos.","América do Sul",NA,NA,"Angiosperma",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:39:54-03","UFJF","CESJ","49318","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.S.M. Valente","A.S.M. Valente; P.O. Garcia","498","2006","08","27","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata da Cachoeira do Ninho da Égua, ca. 1300 m.s.m.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049318",NA,NA,NA,NA,"Árvore ca. 5m alt., no interior da mata nebular. Fitossociologia=694N.","América do Sul",NA,NA,"Angiosperma",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:39:54-03","UFJF","CESJ","49299","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.S.M. Valente","A.S.M. Valente; P.O. Garcia; N.L. Abreu","488","2006","04","07","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata da Cachoeira do Ninho da Égua, ca. 1300 m.s.m.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049299",NA,NA,NA,NA,"Árvore ca. 7m alt., no interior da mata nebular. Fitossociologia=410N.","América do Sul",NA,NA,"Angiosperma",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
