"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","individualCount","fieldNumber","previousCatalogNumber"
"147","2018-09-27 16:15:00-03","MO","MOBOT","3176422","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18512","1968","1","30","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Guaraqueçaba. Rio do Cedro.","50.00000000","100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2018-09-27 16:16:00-03","MO","MOBOT","3176556","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43662","1981","3","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"America de Cima (mun. Morretes).",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2018-09-27 16:14:00-03","MO","MOBOT","3176685","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18271","1968","1","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Guaraquecaba. Loc. Serrinha.","50.00000000","100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2018-09-27 16:18:00-03","MO","MOBOT","3176718","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20209","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Col. Floresta (Morretes).","100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2015-10-22 10:02:42-02","UNIOESTE","UNOP","5089","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","2007",NA,NA,"Barbosa, E.; Silva, J.M.; Silva, J.M.","2128","2007","03","29","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 8 m, fruto imaturo verde. Mata atlântica.",NA,NA,"Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"152","2020-08-31 09:05:55-03","INPA","INPA","87903","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, GG","1968",NA,NA,"Hatschbach, GG","18512","1968","01","30","Brasil","Paraná",NA,NA,NA,NA,NA,NA,"INPA0087903","INPA0087903 INPA0087903_e","Rio do Cedro","50","100","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","1175",NA,"Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","N.F. da S. Marquete/Set.2006",NA,NA,NA,"T. S. dos Santos","951","1970","07","15","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375","40W3'49","19S8'15","Árvore de 20m de altura X 40cm de diâmetro, flores verdes com anteras cremes.","MBML001175","MBML001175","Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","47005",NA,"Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","J. Gurtler/2018",NA,NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2366","2009","03","28","Brasil","Espírito Santo","Nova Venécia","-40.435833","-18.7825","40W26'9","18S46'57","Arbusto 2m, frutos verdes","MBML047005","MBML047005","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","190","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-06-15 15:30:01-03","UNESP-RC","HRCB","28467","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Ivanauskas, N.M.","1996","05","22","S.N.","700","1996","02","24","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","47º52'37W","24º40'33S","Árvore de 22m. Flores verdes",NA,NA,"Propriedade de Antonio povinski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-15 15:30:01-03","UNESP-RC","HRCB","47285","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Biral, L.","2013","06",NA,"Castro, E.R.","344","2004","03","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com cerca de 20 m. botões esverdeados",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"157","2020-06-17 15:25:04-03","UNESP-RC","HRCB","51303","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell ","Grupo Florística Biota-Gradiente Funcional",NA,NA,NA,"Prata, E. M. B.","s/n",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-25 10:12:58-03","CVRD","CVRD","13046","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Geovane S. Siqueira","2010","07","12","Siqueira, G.S.","557","2010","07","06","BRASIL","ES","Linhares","-39.910844","-19.094745","-39,910844","-19,094745","<ll>dwc_commonname:</ll> Pequí gigante","CVRD013046",NA,NA,"7","7","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"159","2021-02-25 10:12:58-03","CVRD","CVRD","8259","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Domingos A. Folli","2003","08","08","Folli, D.A.","4568","2003","08","08","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Pequí gigante","CVRD008259","CVRD008259",NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"160","2021-02-25 10:12:58-03","CVRD","CVRD","2014","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","C. A. Stace","2002","02","05","Folli, D.A.","777","1988","07","23","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Pequí gigante","CVRD002014",NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","USw25476","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","1232","1955","3","17","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"Morro da Fazenda","50",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"G. Hatschbach","18512","1968","1","30","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"Rio do Cedro","50","100",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2281856","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","1075","1955","1","13","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01886318","US01886318_01 US01886318_02","Braço Joaquim, Luis Alves, Itajaí","350",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","2705845","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"G. Hatschbach","18271","1968","1","11","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"US01886317","US01886317_01 US01886317_02",NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","USw15002","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2915",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2757969","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"O. Handro","s.n.","1936","1","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01886315","US01886315_01 US01886315_02","Nativa no Jardim Botânico",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2281861","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","1182","1955","3","10","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01886313","US01886313_01 US01886313_02","Cunhas","10",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2281844","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","940","1954","12","27","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,"US01886320","US01886320_01 US01886320_02","Horto Florestal I.N.P.",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2120029","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","22",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00117630","US00117630_01",NA,NA,NA,NA,"Myrtales","South America",NA,NA,"Isotype",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2829999","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. Reitz & D. Klein","2915","1956","3","29","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01886316","US01886316_01 US01886316_02","Morro da Ressacada","250",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2281924","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"R. M. Klein","2158","1957","1","11","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,"US01886314","US01886314_01 US01886314_02","Pilões","300",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA,NA
"173","2019-12-09 17:29:41-03","UFPR","EFC","16338","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Cordeiro, J.","2016","11","22","Silva, J.M.","9348","2016","05","14","Brasil","Paraná","Adrianópolis","-48.6606","-24.7011","-48.6606","-24.7011","Árvore 6 m, frutos imaturos. Floresta Ombrófila Densa Submontana, vegetação secundária","EFC016338",NA,"João Surrá","110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:18:00-03","USP","SPF","147073","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G","2000",NA,NA,"Hatschbach, G","70563","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"SPF00147073",NA,"Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:18:00-03","USP","SPF","73173","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","et al.; Marquete, NFS","2001","10",NA,"Kuhlmann, M","3182","1946","05","23","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SPF00073173",NA,"Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-15 18:26:28-03","USP","SPF","65116","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Mattos, NF","1968",NA,NA,"Handro, O","s.n.","1936","01","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore com flores esverdeadas. (Planta viva n 465).","SPF00065116",NA,"Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:33:44-03","UEFS","HUEFS","17431","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Kummrow, R.","3343","1994","01","20","Brasil","Paraná","São Miguel das Matas",NA,NA,NA,NA,NA,"HUEFS0017431","HUEFS0017431",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"178","2019-10-07 09:33:44-03","UEFS","HUEFS","190673","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Silva, E.M.G.B.","72","2012","12","03","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0190673","HUEFS0190673","Ilha de Maré. Comunidade Quilombola de Praia Grande.",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA
"179","2019-10-07 09:33:44-03","UEFS","HUEFS","67744","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Hatschbach, G.","70563","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Floresta atlântica, encosta do morro.","HUEFS0067744","HUEFS0067744","Serrinha.","50","100","Angiospermae","Myrtales",NA,NA,NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA,NA
"180","2015-03-07 08:41:29-03","F","FMNH-SEEDPLANTS","V0187928F","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0187928F","V0187928F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"181","2015-03-07 08:41:29-03","F","FMNH-SEEDPLANTS","V0187929F","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0187929F","V0187929F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"182","2015-03-07 08:41:29-03","F","FMNH-SEEDPLANTS","V0187930F","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0187930F","V0187930F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"183","2015-03-07 08:41:29-03","F","FMNH-SEEDPLANTS","V0187931F","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0187931F","V0187931F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"184","2019-06-11 13:04:22-03","F","FMNH-SEEDPLANTS","V0397066F","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","18512","1968","1","30","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,"V0397066F","V0397066F_01 V0397066F_02",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"18512",NA
"185","2019-01-25 15:39:22-02","IAC","IAC","19742","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos","N. Marquete & W. Marcondes-Ferreira","2001","10","30","H.F. Leitão Filho","312","1968","01","30","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Carlos Botelho rodovia para São Miguel Arcanjo - Sete Barras Km 187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-01-25 15:39:22-02","IAC","IAC","19768","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos","N. Marquete & W. Marcondes-Ferreira","2001","10","23","H.F. Leitão Filho","312","1968","01","23","Brasil","São Paulo","São Miguel Arcanjo","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,"saída de Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-01-25 15:39:22-02","IAC","IAC","21303","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos","N.F. Mattos","1970","06","30","H.M. Souza","s/nº","1965",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-01-25 15:39:22-02","IAC","IAC","21599","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos","N. Marquete & W. Marcondes-Ferreira","2001","06","30","H.M. Souza","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-01-25 15:39:22-02","IAC","IAC","42088","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos","Unicamp","2007","06","17","A. Geremias","607","2001","10","17","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251","Determinador: UNICAMP",NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-01-25 15:34:30-02","IAC","IAC","43140","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","L.C. Bernacci et al.","2001","05","22","L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger; G.F. Árbocz & E. Furlan","3433","2001","05","22","Brasil","São Paulo","Ibiúna","-47.113671","-23.715386","-47.113671","-23.715386",NA,NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda, indivíduo Q 8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-01-25 15:39:22-02","IAC","IAC","49774","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","J.A.M.A. Gomes et al.","2008","04","03","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","2008","04","03","Brasil","São Paulo","Ubatuba","-45.081672","-23.373117","-45.081672","-23.373117","Subparcela 73, Indivíduo H1127",NA,NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-23 12:03:24-03","CEPLAC","CEPEC","133703","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,"N. Marquete",NA,NA,NA,"H. C. de Lima","4378","1992","02","19","Brasil","Rio de Janeiro","rio de janeiro","-42.933333","-22.533333","42W56'0","22S32'0",NA,NA,NA,"Área parcela 1, atrás da casa de hóspede do Centro de Primatologia do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1992",NA,NA,NA,NA
"193","2020-09-22 13:48:36-03","USP","SPFW","29","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman De Haas, H.H.","s.n.",NA,NA,NA,"Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"194","2020-09-22 13:48:36-03","USP","SPFW","18","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman De Haas, H.H.","s.n.",NA,NA,NA,"Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"195","2020-09-22 13:48:36-03","USP","SPFW","28","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman De Haas, H.H.","s.n.",NA,NA,NA,"Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"Rio Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"196","2016-08-23 10:59:06-03","NHMLondon","NHM-LONDON-BOT","BM000848537","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Jacob Theodor Klein; b.1685; d.1759; Klein","22",NA,NA,NA,"Brasil","Santa Catarina",NA,"-50.968833","-26.936094","-50.968833","-26.936094","<a href=http://www.nhm.ac.uk/services/media-store/asset/d2bfb35dc0bfde5f8a6a75fc8a1889a21afb9352/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4615254"
"197","2016-08-23 10:59:06-03","NHMLondon","NHM-LONDON-BOT","BM000953712","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,"2002","01",NA,"Handro, O.; Handro, O.","s.n.","1936","01","20","Brasil","São Paulo",NA,"-48.476133","-22.204289","-48.476133","-22.204289","<a href=http://www.nhm.ac.uk/services/media-store/asset/e399e6585c906c65b6b5375fbcf119523b0008f4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:466364"
"198","2020-11-12 17:01:33-03","UEL","FUEL","137","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G",NA,NA,NA,"Hatschbach, G","18512","1968","01","30","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"Rio do Cedro",NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"199","2020-11-12 17:01:33-03","UEL","FUEL","37","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G",NA,NA,NA,"Hatschbach, G","18271",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"Serrinha","50","100","Tracheophyta","Myrtales",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:54:50-03","UFU","HUFU","48691","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","2007",NA,NA,"Barbosa, E.; Silva, J.M.","2128","2007","03","29","Brasil","Paraná","Antônia",NA,NA,NA,NA,"Árvore 8 m. Frutos imaturos verdes.; Mata Atlântica.","HUFU00004934","HUFU00004934","Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
