"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"187","2019-11-19 14:05:26-03","UFRPE","PEUFR","43009","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"H.C.H. Silva; K.D. Rocha","236",NA,NA,NA,NA,"Brasil","Pernambuco","Igarassu","Mata da Usina de São José","-35.002778","-7.838889",NA,"Arvoreta lenhosa 3m. Hábito: Terrestre. Folhas: Verdes Discolores. Flor: Indivíduo estéril. Fruto: Ausente. Frequência: Muito alta","PEUFR043009",NA,"110","110",NA,NA,NA,NA,"35°00'10W","7°50'20S",NA,NA,NA,NA,NA,NA
"188","2019-11-19 14:05:26-03","UFRPE","PEUFR","43013","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"K.D. Rocha; C.C.S.Oliveira","23","2002","12","27",NA,"Brasil","Pernambuco","Igarassu","Mata da usina São José","-35.002778","-7.838889",NA,"Arvoreta com 4m de altura. Indivíduo estéril n°74","PEUFR043013",NA,"25","25",NA,NA,NA,NA,"35°00'10W","7°50'20S",NA,NA,NA,NA,NA,NA
"189","2019-11-19 14:05:26-03","UFRPE","PEUFR","44197","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Aubl. Engl.","H.C.H. Silva","H.C.H. Silva; J.S.Gomes; G.E.L. Macedo","319","2003","18","02",NA,"Brasil","Pernambuco","Igarassu","Mata de piedade","-34.998056","-7.843056",NA,"Aroma agradável na casca levemente cítrico; planta de nº 117; folhas verdes discolores; árvore com cerca de 6,5m de altura; material vegetativo; hábito Arbóreo; frequência baixa.","PEUFR044197",NA,"110","110",NA,NA,"2003","13","34°59'53W","7º50'35S","05",NA,NA,NA,NA,NA
"190","2019-11-19 14:05:26-03","UFRPE","PEUFR","45897","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","H.C.H. Silva","J.S.Gomes; P.D.R.Alencar","59","2003","10","14",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina de São José","-34.990569","-7.821081",NA,"Arvoreta lenhosa com 1,5m. Individuo n° 161. Folhas verdes discolores. Cheiro cítrico. Material vegetativo. Hábito: Arvoreta lenhosa. Frequência: Baixa.","PEUFR045897",NA,"110","110",NA,NA,"2005","03","34°59'26,05W","07°49'15,89S","10",NA,NA,NA,NA,NA
"191","2019-11-19 14:05:26-03","UFRPE","PEUFR","49647","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum",NA,"H.C.H. Silva","M.M.Moraes","3","2008","02","28",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,"Árvore com cerca de 6m de altura estério, folhas verdes, caule com entrecasca vermelho claro.","PEUFR049647",NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-19 14:05:26-03","UFRPE","PEUFR","44054","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"G.J. Bezerra; A.L.A. Lima","33","2002","10","02",NA,"Brasil","Pernambuco","Igarassu","Usina São José. Mata da Usina São José.","-34.9063987731934","-7.83416986465454",NA,"Árvore, vegetativo.","PEUFR044054",NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-19 14:05:26-03","UFRPE","PEUFR","44055","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","G.J. Bezerra","G.J. Bezerra; A.L.A. Lima","21","2002","10","02",NA,"Brasil","Pernambuco","Igarassu","Usina São José. Mata da Usina São José.","-34.9063987731934","-7.83416986465454",NA,"Árvore, vegetativo.","PEUFR044055",NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-19 14:05:26-03","UFRPE","PEUFR","44084","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"S.S.Lira; A.P.S.Gomes; A. Laurêncio; M.L.Araújo","438","2002","03","07",NA,"Brasil","Pernambuco","Rio Formoso","Mata do Ribeira, no enjenho amaraji.","-35.1585998535156","-8.66361045837402",NA,"Árvore com cerca de 9m de altura,","PEUFR044084",NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-26 20:32:21-03","UFPB","JPB","19156","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Moura, OT","963","1993","04","21","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47",NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"196","2020-07-02 18:00:21-03","UFPB","JPB","22809","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Barbosa, MR; Cunha, JP","1443","1995","03","09","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47",NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"197","2020-07-02 18:00:22-03","UFPB","JPB","22810","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Barbosa, MR; Cunha, JP","1447","1995","03","09","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47",NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"198","2020-07-02 18:00:22-03","UFPB","JPB","22811","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Barbosa, MR; et al.","1480","1995","05","25","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47",NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"199","2020-04-22 16:18:16-03","UFPB","JPB","51924","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pereira, LA; Aschoff, L; Viana, JL; Silva, FO; Thomas, WW","352","2012","02","08","Southern America","Brasil","Paraíba","Sapé","RPPN Fazenda Pacatuba","-35.2327995300293","-7.09638977050781",NA,"; DESC: Árvore ca. De 8m. Frutos jovens avermelhados.","JPB0051924",NA,NA,NA,"20077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-03-16 13:30:58-03","UNEMAT","HERBAM","6778","S","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Soares, CRA","Soares, C.R.A.; Rodrigues, D.S.; Melo, J.B.M. & Rodrigues, C.","Amarelo 934062","2011","10","04",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.789444","-9.323889",NA,NA,"HERBAM006778",NA,"220","220",NA,NA,"2011","11","-56.789444","-9.323889","03",NA,NA,NA,NA,NA
"201","2019-02-21 19:29:01-03","UNEMAT","HERBAM","0232","S","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Soares, CRA","Soares, C.R.A.; Tafarelo, A.P.; Freitas, E.J.; Vieira, J.C.; Lemes, J.S.; Müller, K.E.; Tonelo,","1878",NA,NA,NA,NA,"Brasil","Mato Grosso","Alta Floresta","Sítio São Benedito","-56.0861015319824","-9.87555980682373",NA,NA,"HERBAM000232",NA,NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-03-16 16:22:53-03","UNEMAT","HERBAM","5711","S","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Piva, JH","Soares, C.R.A.; Rodrigues, L.; Rocha, J.A. & Oliveira, J.C.","3815","2011","08","09",NA,"Brasil","Mato Grosso","Apiacás","Parque Nacional do Juruena, Terra firme","-57.877222","-9.533889",NA,NA,"HERBAM005711",NA,"231","231",NA,NA,"2011","08","-57.877222","-9.533889","09",NA,NA,NA,NA,NA
"203","2013-04-01 09:19:23-03","IPT","BCTW","13221","S","Plantae","Magnoliophyta",NA,NA,"Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Silva, N.T.","2787",NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"204","2021-03-21 19:33:24-03","UFC","EAC","40303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, D.","Rabelo, B.V.; Rosa, M.","3660","1987","10","29","Southern America","Brasil","Pará",NA,"Brasil, Pará, Ilha de Marajó, rio Anajas, localidade Fronteira. Ambiente geral: Mata de terra firme.",NA,NA,NA,"Descrição: Árvore, de 20 m alt. Frutos jovens.","EAC0040303","EAC0040303",NA,NA,NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-07-15 12:04:30-03","MNHN","RECOLNAT_MNHN_P","P00950708","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","Engl.",NA,"Sabatier, D.|Prévost, M.-F.",NA,"1992","5","6",NA,"Guyane française",NA,NA,"Crique Passoura - Région littorale","-52.68333","5.13333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00950708' target='other'> <mi>dwc_moreinfo</mi></a>","P00950708","P00950708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3970",NA
"206","2019-08-01 14:15:47-03","MNHN","RECOLNAT_MNHN_P","P05252222","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","Engl.","Daly","Martin, J.",NA,NA,NA,NA,NA,"[Guyane Française]",NA,NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05252222' target='other'> <mi>dwc_moreinfo</mi></a>","P05252222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-08-01 14:15:48-03","MNHN","RECOLNAT_MNHN_P","P05308185","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly","Martin, J.",NA,NA,NA,NA,NA,"[Guyane Française]",NA,NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05308185' target='other'> <mi>dwc_moreinfo</mi></a>","P05308185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-07-15 12:01:58-03","MNHN","RECOLNAT_MNHN_P","P00950711","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly","Lescure",NA,"1974","11","3",NA,"Guyane française",NA,NA,"Trois Sauss, Forêt en aval de Zidok ville, rive droite.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00950711' target='other'> <mi>dwc_moreinfo</mi></a>","P00950711","P00950711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"425",NA
"209","2017-07-18 09:24:00-03","MO","MOBOT","100988413","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","W.L. Balée","Balée 1061","1985","9","23","South America","Brazil","Maranhão","Monção","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy.","-45.2510986328125","-3.49166989326477",NA,NA,NA,NA,NA,NA,"47919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2012-05-01 16:01:00-03","MO","MOBOT","2820545","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly D.","Alberto Vicentini","Vicentini 1008","1995",NA,NA,"South America","Brazil","Amazonas",NA,"Estada alojamento torre, km 0.9.","-59.9666667","2.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2011-02-23 16:44:00-03","MO","MOBOT","3384291","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","Aldaléa S. Tavares","Tavares 282","1987","10","29","South America","Brazil","Amazonas",NA,"Ilha de Marajó.","-50.85","-0.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2013-08-23 04:12:00-03","MO","MOBOT","3430056","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","C.A. Cid Ferreira","Cid Ferreira 9579","1987","11","12","South America","Brazil","Amazonas",NA,"Mun. Oriximainá, Parâ. Mineracão Rio Norte, proximina á sede campestre dos sindicalistas.","-56.38333","-1.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2013-08-23 04:12:00-03","MO","MOBOT","3432165","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. Daly","C.A. Cid Ferreira","Cid Ferreira 9619","1987","11","18","South America","Brazil","Amazonas",NA,"Oriximina, Pará. Chcoeira Porteira, próximo ao Porto do Índio.","-57.05","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","2819382","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. Daly","Hans T. Beck","Beck 230","1987","10","29","South America","Brazil","Pará",NA,"Ilha de Marajó. Rio Anajás. Terra firme forest.","-50.16666","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2012-04-13 09:18:00-03","MO","MOBOT","2818971","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, 93","G. dos Santos|Alwyn H. Gentry|Rosa Ortiz","Santos 372","1992","1","3","South America","Brazil","Pará",NA,"Parauapebas. Reserva Biologica da Serra dos Carejas. Companhia Vale do Rio Doce. Area 4 do Igarape Bahia, proximo aos tanques de rejeito. Capoeira as margens da estrada.",NA,NA,NA,NA,NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2012-04-13 09:05:00-03","MO","MOBOT","2819174","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, 93","G. dos Santos|Alwyn H. Gentry|Rosa Ortiz","Santos 520","1992","1","6","South America","Brazil","Pará",NA,"Reserva Biologica da Serra dos Carajas. Companhia Vale Do Rio Doce. Area 4 do Igarape Bahia,proximo aos tanques de rejelto. Floresta de terra firme. Transecto NO. 9.",NA,NA,NA,NA,NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2012-04-13 09:18:00-03","MO","MOBOT","2819317","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, 93","G. dos Santos|Alwyn H. Gentry|Rosa Ortiz","Santos 498","1992","1","5","South America","Brazil","Pará",NA,"Paraupebas. Reserva Biologica da Serra Dos Carajas. Companhia Vale do Rio Doce. Area 4 do Igarape Bahia, proximo aos tanques de rejeito. Floresta de terra firme. Transecto No. 7.",NA,NA,NA,NA,NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2014-01-22 12:51:00-02","MO","MOBOT","2820439","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. Daly","B.G. Ribeiro|G.S. Pinheiro","Ribeiro 1277","1976","2","2","South America","Brazil","Maranhão",NA,"Maracacumé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","2820705","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. Daly (NY)","Albert C. Smith","Smith 2728","1937","12","15","South America","Guyana",NA,NA,"Basin of Essequibo River, near mouth of Onoro Creek; dense forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2013-05-20 09:04:00-03","MO","MOBOT","3455370","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. Daly","H. David Clarke","Clarke 2829","1996","10","30","South America","Guyana",NA,NA,"Region: U. Takutu-U. Essequibo. Chodikar R., forest SW of river. Swamp forest.","-58.78333","1.35",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2013-02-19 20:53:00-03","MO","MOBOT","2997660","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","A.G. Silva","I.M.M. Sá e Silva|A.D.C. Cavalcanti|A.B. Lima","Sá e Silva 3","2002","9","12","South America","Brazil","Pernambuco",NA,"Igarassu-Mata dos Macacos.","-35.00277","-7.83888",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-11-24 09:05:00-02","MO","MOBOT","100158225","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. Daly","Benedito V. Rabelo","Rabelo 3660","1987","10","29","South America","Brazil","Pará",NA,"Rio Anajás. Fronteira. Ilha do Marajó.","-50.1833333","-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2008-05-27 22:02:00-03","MO","MOBOT","2819492","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. Daly","Ghillean T. Prance","Prance 1714","1965","10","27","South America","Brazil","Pará",NA,"Vicinity of Cachoeira, km. 96 Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","3453995","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. Daly","G.L. Sobel","Sobel 4824","1984","10","27","South America","Brazil","Pará",NA,"Rio Mocões, ca 2 km upstream from Anajás in center of Marajó Island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","787273","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. Daly (NY)","Thomas B. Croat","Croat 74327","1993","2","21","South America","French Guiana",NA,NA,"Naneibo Road, 1 km W of main Cayeenne Regina Highway, S of Cayenne; swampy forest with flowing water.","-53.4","4.71666",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"471","3"
"226","2012-03-09 05:17:00-03","MO","MOBOT","100173379","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Edith L. Taylor|Carlos S. Rosário|M.R. dos Santos","Daly 1091","1981","10","30","South America","Brazil","Pará",NA,"Approx. 25 km S of Tucurui, just off old BR 422 at junction with old railroad bed. Disturbed white-sand campina and campina forest. (Campinarana).","-49.6333333","-3.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2016-06-29 10:48:00-03","MO","MOBOT","100912607","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"R. Perdiz (INPA)","Ludwig Riedel","Riedel s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2008-05-27 22:02:00-03","MO","MOBOT","3278282","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","W.L. Balée","Balée 1055","1985","9","2","South America","Brazil","Maranhão",NA,"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy. Moist terra firme forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","3278743","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","N.M. Lepsch da Cunha","Cunha 431","1989","10","19","South America","Brazil","Amazonas",NA,"Distrito Agropecuario, Reserva 1501 (km 41) da WWF/INPA Projeto da Dinamica Biologica dos Fragmentos Florestais. Terra Firme.","-59.73055","-2.40722",NA,NA,NA,NA,"50.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2011-02-23 16:44:00-03","MO","MOBOT","3384301","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","Aldaléa S. Tavares","Tavares 174","1987","10","9","South America","Brazil","Amazonas",NA,"Almerim, Pará. Monte Dourado.","-52.88333","-0.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2012-03-09 05:17:00-03","MO","MOBOT","100173371","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"D. Daly","Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Edith L. Taylor|Carlos S. Rosário|M.R. dos Santos","Daly 1885","1981","12","8","South America","Brazil","Pará",NA,"Serra dos Carajás: Azul, near camp at Serra Norte (22 km NW, then 10-15 km SW). Hilly forest on terra firme.","-50.4666667","-5.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"232","2020-08-31 09:09:05-03","INPA","INPA","125332","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Santos, MR dos","280","1978","11","11","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Monte Dourado, estrada de Água Azul.","-52.5817","-1.52333",NA,NA,"INPA0125332","INPA0125332 INPA0125332_e INPA0125332_e1",NA,NA,NA,NA,"1987",NA,"-52.5817","-1.52333",NA,NA,NA,NA,NA,NA
"233","2020-08-31 09:09:05-03","INPA","INPA","2028","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Rodrigues, WA","INPA2028","1955","09","23","Southern America","Brasil","Amazonas","Manaus","Igarapé do Buião., Margem do Igarapé do Buião","-60.025","-3.102",NA,NA,"INPA0002028","INPA0002028 INPA0002028_e",NA,NA,NA,NA,"1985",NA,"-60.025","-3.102",NA,NA,NA,NA,NA,NA
"234","2020-08-31 09:09:05-03","INPA","INPA","250000","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Damasco, G","Damasco, G","1324","2013","03","01","Southern America","Brasil","Roraima","Caracaraí","Parque Nacional Viruá - GRID PPBIO - Trilha L3-500","-61.0069","1.46951",NA,NA,"INPA0250000","INPA0250000 INPA0250000_e",NA,NA,NA,NA,"2013","03","-61.0069","1.46951","01",NA,NA,NA,NA,NA
"235","2020-08-31 09:09:05-03","INPA","INPA","54325","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Monteiro, OP","76-14","1976","03","13","Southern America","Brasil","Amazonas","Rio Preto da Eva","AM 010, Estrada Manaus-Itacoatiara, km 118","-59.4","-2.75",NA,NA,"INPA0054325","INPA0054325 INPA0054325_e INPA0054325_e1",NA,NA,NA,NA,"1985",NA,"-59.4","-2.75",NA,NA,NA,NA,NA,NA
"236","2021-01-10 20:47:27-03","INPA","INPA",NA,"S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Mélinon, M","s.n.",NA,NA,NA,"Southern America","Guyana",NA,NA,"(Berlim)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-01-10 20:47:27-03","INPA","INPA",NA,"S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Leprieur, FMR","s.n.",NA,NA,NA,"Southern America","Guyana",NA,NA,"(Geneva)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-01-10 20:47:27-03","INPA","INPA","169723","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Beck, HT","230","1987","10","29","Southern America","Brasil","Pará","Anajás","Rio Anajás, Ilha de Marajó. Rio Anajás. Terra firme forest.","-50.166667","-1",NA,NA,"INPA0169723","INPA0169723 INPA0169723_e INPA0169723_e1",NA,NA,NA,NA,"2003",NA,"-50.166667","-1",NA,NA,NA,NA,NA,NA
"239","2020-08-31 09:09:05-03","INPA","INPA","116991","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum","gigateum","Protium giganteum gigateum","Engl.","Daly, DC","Daly, DC","1091","1981","10","30","Southern America","Brasil","Pará","Tucuruí","Approx.25 km S of Tucuruí, just off old BR-422 at junction with old railroad bed.","-49.633333","-3.966667",NA,NA,"INPA0116991","INPA0116991 INPA0116991_e",NA,NA,NA,NA,"1986",NA,"-49.633333","-3.966667",NA,NA,NA,NA,NA,NA
