"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"781","2021-03-04 15:46:02-03","IF","SPSF","39850","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart.","J.A.Pastore","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","713","2008","04","24","América do Sul","Brasil","SP","Estação Experimental",NA,"COLETA: Erva, flores roxas.;",NA,NA,"-49.068333","-24.075833",NA,NA,"Itapeva",NA,NA,"2009",NA,NA,"04","16","Magnoliopsida",NA,NA,NA
"782","2021-03-04 15:46:02-03","IF","SPSF","48741","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. & ex Schult. & Schult. f.","J.B.Baitello","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","1656","2014","04","16","América do Sul","Brasil","SP","Estação Ecológica de Avaré",NA,"COLETA: Arbusto de 40cm de altura; com flores de cor lilás.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,NA,"-48.814722","-23.018611","753","753","Avaré",NA,NA,"2014",NA,NA,"05","30","Magnoliopsida",NA,NA,NA
"783","2021-03-04 15:46:02-03","IF","SPSF","51365","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","L. Cicco","A. Maruyama & L. Cicco","302","2016","02","23","América do Sul","Brasil","SP",NA,NA,"COLETA: Erva ca. 35 cm de altura com flores de coloração azul.; GEOGRAFIA: Campo de altitude;",NA,NA,"-45.541944","-22.671389","1413","1413","Campos do Jordão",NA,NA,"2016",NA,NA,"02","23","Magnoliopsida",NA,NA,NA
"784","2021-03-04 15:46:02-03","IF","SPSF","15753","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","ex Schult. & Schult.f. & Mart. & Zucc.","J.N. Prazeres","A. Amaral Jr. & Y. Yamagizawa & R. A. Rodella & R.C.S. Maimoni-Rodella & S.R. Machado & L.R.H.Bicudo","61","1982","02","16","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"GEOGRAFIA: Pico do Itapeva e arredores.&nf;Campo Rupestre.;",NA,NA,"-45.5","-22.751389","2000","2000","Campos do Jordão",NA,NA,"2006",NA,NA,"10","29","Magnoliopsida",NA,NA,NA
"785","2021-03-04 15:46:02-03","IF","SPSF","09198","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia",NA,NA,"W.Rodrigues & A.Loureiro","5929","1964","07","03","América do Sul","Brasil","AM","R.F.Ducke",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-60.0250015258789","-3.10193991661072",NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"786","2021-03-04 15:46:02-03","IF","SPSF","14219","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","Mart.","S.L.J.Mendacolli","S.Xavier & E. Caetano","29","1991","02","26","América do Sul","Brasil","SP","Morro do Elefante",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2007",NA,NA,"11","01","Magnoliopsida",NA,NA,NA
"787","2021-03-04 15:46:02-03","IF","SPSF","08454","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","ex Schult. & Schult.f. & Mart. & Zucc.","S.L.J.Mendaçolli","M.J.Robim",NA,"1984","03","09","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: Arbustiva com aprox. 30cm de altura; flores azuis.; GEOGRAFIA: Região de São José dos Alpes.&nf;Campo.;",NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2006",NA,NA,"10","29","Magnoliopsida",NA,NA,NA
"788","2021-03-04 15:46:02-03","IF","SPSF","11558","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","ex Schult. & Schult.f. & Mart. & Zucc.","S.L.J.Mendaçolli","M.J.Robim","496","1987","10","20","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: Herbácea; flores roxas.; GEOGRAFIA: Trilha do Rio Sapucaí.&nf;Campo queimado em 07/1987.;",NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2006",NA,NA,"10","29","Magnoliopsida",NA,NA,NA
"789","2021-03-04 15:46:02-03","IF","SPSF","21178","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","Mart.","J. A. Pastore","M.J.Robim & E. Caetano",NA,"1992","04","08","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do rio Sapucai&nf;;",NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2007",NA,NA,"11","29","Magnoliopsida",NA,NA,NA
"790","2021-03-04 15:46:02-03","IF","SPSF","41318","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Declieuxia","cordigera","var. divergentiflora","Declieuxia cordigera var. divergentiflora","Schult.f. & Mart. & Zucc. ex Schult.","J.A.Pastore","J.B.Baitello & O.T. Aguiar & C.R.Lima","2229","2009","01","28","América do Sul","Brasil","SP","Estação Ecológica",NA,"COLETA: Herbáceae, frutos esverdeados.; GEOGRAFIA: Banhado.;",NA,NA,"-49.081111","-24.073889",NA,NA,"Itapeva",NA,NA,"2009",NA,NA,"04","15","Magnoliopsida",NA,NA,NA
"791","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Weddell, HA","1070",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Helmreichen","42",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Pohl, JBE","165",NA,NA,NA,NA,"?",NA,"locis glareosis prope Registro Velho et Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Claussen, P","203",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2017-09-11 16:28:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Schüch, G (Barão d","43",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Ackermann, ?","s.n.",NA,NA,NA,NA,"?",NA,"et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo in campis prope Ytú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","as Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Regnell, AF","I279",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Caldas",NA,NA,NA,NA,"-46.3861","-21.9236",NA,NA,"Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad Capâo dos porcos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in prov. Minas Geraës prope Jundiahy et alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in campis ad Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Pohl, JBE","859",NA,NA,NA,"Southern America","Brazil","Minas Gerais","locis glareosis prope Registro Velho et Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2017-09-11 16:28:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Riedel, L","135",NA,NA,NA,"Southern America","Brazil","Minas Gerais","locis glareosis prope Registro Velho et Barbacena",NA,"There is another Riedel 135 that is Canna glauca",NA,NA,"-43.77","-21.23",NA,NA,"Barbacena",NA,NA,NA,"-43.77","-21.23",NA,NA,NA,NA,NA,NA
"808","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Riedel, L","2066",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo in campis prope Ytú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Lindberg, GA","97",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","genuina","Declieuxia cordigera genuina","Müll.Arg.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo in campis prope Ytú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2017-09-11 17:13:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","longifolia","Declieuxia cordigera longifolia","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-04-05 14:11:46-03","UFMT","CNMT","10455","S","Plantae","Angiosperma",NA,"Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","Müll.Arg.","Córdova, M.O.","Córdova, M.O.; Zappani, M.","1361","2020","09","12",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Rio Xingu próximo do limite norte do Parque.",NA,"Botão floral esverdeado. Rara. Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010455",NA,"-52.615197","-9.684706","282","282","Santa Cruz do Xingu",NA,NA,"2020","52°36'54.71W","9°41'4.94S","09","12",NA,NA,NA,NA
"813","2019-11-21 10:17:47-03","IBt","SP","239723","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Silva, MA","Alvarenga, AA; Lopes, EC","600","1990","01","10",NA,"Brasil","Distrito Federal","Cristo Redentor, área queimada, Campo Limpo",NA,NA,NA,NA,"-47.893611","-15.951944",NA,NA,"Brasília",NA,NA,"1990","-47.893611","-15.951944","01","19",NA,NA,NA,NA
"814","2020-12-17 09:29:06-03","IBt","SP","316539","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1538","1997","11","06",NA,"Brasil","São Paulo","Cerrado campro rupestre, perto do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,"Estreito",NA,NA,"2012",NA,NA,"09",NA,NA,NA,NA,NA
"815","2019-11-21 10:17:47-03","IBt","SP","11696","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Loefgren, A","CGG3601","1897","01","07",NA,"Brasil","São Paulo","Córrego Alegre",NA,NA,"SP031034","SP031034",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"10","29",NA,NA,NA,NA
"816","2019-11-21 10:17:47-03","IBt","SP","19764","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.",NA,"s.col.","s.n.",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-21 10:17:47-03","IBt","SP","390485","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Fiaschi, P; Peralta, DF","669","2006","06","21",NA,"Brasil","São Paulo","Campos de Cunha",NA,NA,NA,NA,"-44.666667","-22.833333","1500","1500","Cunha",NA,NA,"2018","-44.666667","-22.833333","12","10",NA,NA,NA,NA
"818","2019-11-21 10:17:47-03","IBt","SP","347480","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Costa, CB; et al.","406","2000","12","05",NA,"Brasil","São Paulo","Parque Estadual de Campos do Jordão, Trilha do Rio Sapucaí",NA,NA,NA,NA,"-45.481389","-22.691111","1500","1500","Campos do Jordão",NA,NA,"2018","-45.481389","-22.691111","12","11",NA,NA,NA,NA
"819","2019-11-21 10:17:47-03","IBt","SP","77759","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Correa Gomes Jr, J; Guimarães, EF","1616","1964","03","17",NA,"Brasil","São Paulo","Fazenda Campo da Guarda",NA,NA,NA,NA,"-45.616667","-22.8",NA,NA,"Campos do Jordão",NA,NA,"2018","-45.616667","-22.8","12","11",NA,NA,NA,NA
"820","2019-11-21 10:17:47-03","IBt","SP","79989","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Heringer, EP","s.n.","1959","02","28",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,"04","25",NA,NA,NA,NA
"821","2019-11-21 10:17:47-03","IBt","SP","80136","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Macedo, A","3447","1951","12","13",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-21 10:17:47-03","IBt","SP","99803","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Felippe, GM","26","1961","10","08",NA,"Brasil","Minas Gerais","Fazenda Gariza",NA,NA,NA,NA,"-43.7","-19.95",NA,NA,"Caeté",NA,NA,"1975","-43.7","-19.95",NA,NA,NA,NA,NA,NA
"823","2019-11-21 10:17:47-03","IBt","SP","200642","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","divergentiflora","Declieuxia cordigera divergentiflora","(Pohl ex DC.) J.H.Kirkbr.","Kirkbride Jr, JH","Heringer, EP","18100","1979","04","23",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","70570","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-21 10:17:47-03","IBt","SP","246401","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Pereira, DF","Azevedo, MLM; Alvarenga, D","926","1990","08","28",NA,"Brasil","Distrito Federal","Área do Cristo Redentor, campo limpo queimado recentemente",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","70570","auto","1991",NA,NA,"03",NA,NA,NA,NA,NA
"825","2019-11-21 10:17:47-03","IBt","SP","247142","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Romaniuc Neto, S","Barros, F","2225","1991","01","26",NA,"Brasil","Goiás","Morro do Frota",NA,NA,NA,NA,"-48.9592018127441","-15.852499961853",NA,NA,"Pirenópolis","40887","auto","1991",NA,NA,"04",NA,NA,NA,NA,NA
"826","2019-11-21 10:17:47-03","IBt","SP","234333","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Kral, R; Wanderley, MGL","75252","1988","10","10",NA,"Brasil","Goiás","35-40 km de Pires do Rio para Cristalina",NA,NA,NA,NA,"-48.2793998718262","-17.2996997833252",NA,NA,"Pires do Rio","39113","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA
"827","2019-11-21 10:17:47-03","IBt","SP","11681A","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Hoehne, FC","CRONDON6438","1915","11",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","22051","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-21 10:17:47-03","IBt","SP","474408","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Nicolau, SA; Cordeiro, I; Lima, W; Nicolau, JC","3861","2008","10","18",NA,"Brasil","Minas Gerais","Reserva Morro Grande, estrada de servidão entre mata e campo montano",NA,NA,NA,NA,"-46.386100769043","-21.9235992431641",NA,NA,"Caldas","25710","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"829","2019-11-21 10:17:47-03","IBt","SP","200181","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Sugiyama, M; Chiea, SAC","422","1983","12","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-44.6425018310547","-21.4874992370605",NA,NA,"Carrancas","21143","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA
"830","2019-11-21 10:17:47-03","IBt","SP","151809","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Irwin, HS; et al.","22046","1969","01","15",NA,"Brasil","Minas Gerais","Serra do Espinhaço, Gallery forest and adjacent meadow and campo, ca. 27 km S.W. of Diamantina on road ro Gouveia",NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","1300","1300","Diamantina","101169","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-21 10:17:47-03","IBt","SP","143273","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Joly, AB","CFSC1051","1972","03","05",NA,"Brasil","Minas Gerais","Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,NA,NA,"-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-21 10:17:47-03","IBt","SP","143226","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Joly, AB; et al.","CFSC1085","1972","03","05",NA,"Brasil","Minas Gerais","Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,NA,NA,"-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas","31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-21 10:17:47-03","IBt","SP","31281","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Castro, JF","46","1933","12",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-44.999698638916","-21.2453002929688",NA,NA,"Lavras","20044","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-21 10:17:47-03","IBt","SP","40333","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Heringer, EP","s.n.","1939","01","15",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-44.999698638916","-21.2453002929688",NA,NA,"Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-21 10:17:47-03","IBt","SP","167131","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Barros, F","562","1980","12","09",NA,"Brasil","Minas Gerais","Serrinha",NA,NA,NA,NA,"-44.999698638916","-21.2453002929688",NA,NA,"Lavras","20044","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA
