"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"133","2020-10-14 10:00:24-03","FURB","FURB","26638","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Korte, A.; Kniess, A.","3593","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","Barra da Prata.","-49.8608333","-26.7302778","-49.8608333","-26.7302778","540","540","Florística IFFSC 798 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21403","FURB21403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:00:24-03","FURB","FURB","26735","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2143","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Epífita IFFSC e993b (Acima de 4m). forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21402","FURB21402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:00:24-03","FURB","FURB","27325","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","09","22","Verdi, M.; Burkhardt, B. & Klemz, G.","5168","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","Florística IFFSC 198 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela","FURB21401","FURB21401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:00:24-03","FURB","FURB","27400","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","09","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2334","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Epífita IFFSC e801b (Acima de 4m) - sobre forófitos 1 e 2 Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21400","FURB21400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:00:24-03","FURB","FURB","27427","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","09","22","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3041","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","Epífita IFFSC e578b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita em árvore caída; Fruto verde;","FURB21399","FURB21399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:00:24-03","FURB","FURB","27779","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","1416","2009","09","14","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB01192","FURB01192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:00:24-03","FURB","FURB","28202","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cadorin, TJ","2010","07","13","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3075","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","Epífita IFFSC e578b (Acima de 4m). Forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; Fruto rosado;","FURB21398","FURB21398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:00:24-03","FURB","FURB","28317","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cadorin, TJ","2010","07","10","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2963","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Acima de 4m). Forófito 7. Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21397","FURB21397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:00:24-03","FURB","FURB","31625","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Gasper, AL de","2010","11","04","Schmitt, J.L.; Caglioni, E.","3088","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148b (Acima de 4m). Forófito 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto esbranquiçado;","FURB21396","FURB21396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:00:24-03","FURB","FURB","32417","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Gasper, AL de","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","5265","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783",NA,"FURB21395","FURB21395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:00:24-03","FURB","FURB","34398","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2011","05","17","Schmitt, J.L.","3187","2011","05","04","Brasil","Santa Catarina","Lontras","Salto Pilão.","-49.5305556","-27.1358333","-49.5305556","-27.1358333","331","331",NA,"FURB21394","FURB21394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:24-03","FURB","FURB","35923","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cadorin, TJ","2011","05","01","Cadorin, T.J.; Oliveira, C.P.L.","3182","2011","05","01","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1452777","-26.3183334","-49.1452777","-26.3183334","324","324",NA,"FURB21393","FURB21393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-08 08:50:58-03","FURB","FURB","35924","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cadorin, TJ","2011","04","26","Cadorin, T.J.; Oliveira, C.P.L.","3181","2011","04","26","Brasil","Santa Catarina","Joinville",NA,"-49.1544444","-26.3","-49.1544444","-26.3000000","644","644",NA,"FURB21392","FURB21392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:51:31-03","UCS","HUCS","18292","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindl.","Hatschbach, G.;","2001",NA,NA,"Carneiro, J.","1058","2001","02","06","Brasil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"cultivada - flor alva - originária do litoral",NA,NA,"Angiospermae","Caryophyllales","17300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-12-06 19:29:21-03","UFES","VIES","39464","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2015",NA,NA,"Cardoso, W.C.; Sarnaglia Jr., V.B.; Pignaton, J.","17","2011","09","03","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.310278","-20.168611","40º18'37''W","20º10'7''S",NA,NA,NA,"VIES039464","VIES039464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-12-06 19:29:21-03","UFES","VIES","39465","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2015",NA,NA,"Cardoso, W.C.; Sarnaglia Jr., V.B.; Pignaton, J.","20","2011","09","03","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.310278","-20.168611","40º18'37''W","20º10'7''S",NA,NA,NA,"VIES039465","VIES039465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-12-06 19:29:21-03","UFES","VIES","39466","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2015",NA,NA,"Cardoso, W.C.; Iglesias, D.T.","257","2013","02","24","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.310278","-20.168611","40º18'37''W","20º10'7''S",NA,NA,NA,"VIES039466","VIES039466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-27 16:09:11-03","UFES","VIES","41600","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2015","09","16","Cardoso, W.C.; Barbosa, J.F.","361","2015","09","16","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha do Túmulo.","-40.531111","-19.970556","40º31'52''W","19º58'14''S","660","660",NA,"VIES041600","VIES041600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-04-27 16:09:11-03","UFES","VIES","15324","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2013","08","05","Gomes, J.M.L.","2547","1999","08","07","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,"VIES015324","VIES015324",NA,NA,"18507",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-10 15:39:34-03","UFES","VIES","48705","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2016","08","26","Cardoso, W.C.","455","2016","08","26","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Mata úmida no topo do morro.","-40.3078002929688","-20.1285991668701",NA,NA,"723","723",NA,"VIES048705","VIES048705",NA,NA,"16451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-04-27 16:09:11-03","UFES","VIES","33021","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Gonzaga, D...R...","2015","06","09","Zorzanelli, J.P.F.; Bacci, L.","720","2013","06","15","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,"1406","1406",NA,"VIES033021","VIES033021",NA,NA,"22282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-10 15:39:34-03","UFES","VIES","48700","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2018","07","16","Cardoso, W.C.; Ulian, C.M.V.","450","2018","07","16","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal.","-40.3078002929688","-20.1285991668701",NA,NA,"723","723",NA,"VIES048700","VIES048700",NA,NA,"16451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:38:53-03","UTFPR","HCF","11373","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","E. Barboza","2013",NA,NA,"M.G. Caxambu","4338","2012","11","03","Brasil","SC","Itapema do Norte","Balneário Itapema","-48.623806","-26.061889","48°37'25,7 W","26°03'42,8 S","12","12","erva epífita, semi-ciófila. Frutos maduros alvos. Vegetação ciliar do rio Saí-Mirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-16 08:38:53-03","UTFPR","HCF","10628","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","J. Cordeiro & A.C. Picoli","2012",NA,NA,"M.G. Caxambu","4057","2012","04","29","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.849972","-24.801694","47°50'59,9 W","24°48'06,1 S","54","54","erva epífita, suculenta, semi-ciófila. Frutos imaturos verdes. Final de floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:38:53-03","UTFPR","HCF","20302","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","M.J. Rigon-Junior","2010","08","24","T.J. Cadorin","1982","2010","05","06","Brasil","SC","Joinville","Serra Dona Francisca","-49.047778","-26.1925","49°02'52 W","26°11'33 S","576","576","Floresta Ombrófila Densa. estágio avançado. Epífita de tronco caído. Fruto verde claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:38:53-03","UTFPR","HCF","20738","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","M.F. Freitas","2011","01","19","A. Stival-Santos","2370","2010","04","06","Brasil","SC","Angelina","Linha do Chaves","-48.96","-27.54","48°57'36 W","27°32'24 S","718","718","epífita, flor branca. Floresta Ombrófila Densa, estágio avançado, interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-06-29 09:29:58-03","UFRRJ","RBR","6307","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"L.F.T. Menezes","781","2001","01","19","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Formação de Palmae da linha 2.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00006307","RBR00006307",NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-29 09:29:58-03","UFRRJ","RBR","44284","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga","2019","11","06","A.F. Nunes-Freitas","800","2000",NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00044284","RBR00044284",NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-06-29 09:29:58-03","UFRRJ","RBR","44763","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"A.F. Nunes-Freitas; K. Kossel","812","2002","11","07","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Vila Dois Rios.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00044763","RBR00044763",NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-06-29 09:29:58-03","UFRRJ","RBR","44233","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"A.F. Nunes-Freitas; K.V.K.A. Silva","791","2002","11","07","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Vila Dois Rios. Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00044233","RBR00044233",NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:29:58-03","UFRRJ","RBR","22230","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"M.V.L. Pereira-Moura","613","1993","02","12","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00022230","RBR00022230",NA,NA,"25743",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:19:48-03","MBM","MBM","414507","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Calvente, A.M.","2007",NA,NA,"Calvente, A.M.; Versieux, L.M.; Versieux, L.M.","320","2007","02","10","Brazil","São Paulo","Santa Maria do Salto","Fazenda Duas Barras, Próximo à divisa com a Bahia.","-40.040417","-16.402806","-40.040417","-16.402806","850","850","Epífita em árvore caída, ca. 1,5 m comp. com frutos imaturos verdes ou brancos. Segmentos aplanados, ou raro trialados, verdes ou vináceos, 0,3-1mm diam (entre aréolas), aréola inconspícua, 1-1,5 mm diam.; Floresta Pluvial Atlântica.","MBM414507",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:19:48-03","MBM","MBM","409644","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Völtz, R.R.","2017","04","07","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1244","2017","04","07","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.292778","-25.158056","-48.292778","-25.158056","300","300","Erva epífita, pedente dos galhos do estrato superior; flores alvas; Floresta Ombrófila Densa Submontana de topo de morro.; Floresta Ombrófila Densa Submontana.","MBM409644","MBM409644",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:19:48-03","MBM","MBM","428976","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Lozano, E.D.","2018",NA,NA,"Lozano, E.D.; Nicolau, N.G.; Nicolau, N.G.","4126","2018","05","07","Brazil","São Paulo","Guapiara","Próximo a LT-500KV Itatiba-Bateias","-48.586639","-24.26775","-48.586639","-24.26775",NA,NA,"Epífita, pendente, 1 m, flores creme, interior da mata.; Floresta Ombrófila Mista Montana.","MBM428976",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:19:48-03","MBM","MBM","428989","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Lozano, E.D.","2018",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4152","2018","06","01","Brazil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiaca","-46.312444","-23.776611","-46.312444","-23.776611",NA,NA,"Epífita, pendente, flores alvas, interior da mata.; Floresta Ombrófila Densa Montana.","MBM428989",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:19:48-03","MBM","MBM","259909","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Hatschbach, G.","2001",NA,NA,"Carneiro, J.","1058","2001","02","06","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Cultivada, flor alva. Originária do litoral","MBM259909","MBM259909",NA,NA,"17300",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:19:48-03","MBM","MBM","31199","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Scheinvar, L.","1982",NA,NA,"Hatschbach, G.","33662","1974","01","12","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita, pendente, fruto lilás rosado","MBM031199","MBM031199",NA,NA,"38300",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:19:48-03","MBM","MBM","77132","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Scheinvar, L.","1983",NA,NA,"Hatschbach, G.","45418","1982","09","22","Brazil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,"50","50","Epífita, pendente, fruto vinoso. Mata pluvial do vale entre morros","MBM077132","MBM077132",NA,NA,"38300",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:19:48-03","MBM","MBM","136696","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Zappi, D.C.; Taylor, N.P.","1992",NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","52139","1988","06","08","Brazil","Paraná","Bocaiúva do Sul","Serra São Miguel","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Epífita, pendente flores alvas. Mata pluvial vertente atlântica","MBM136696","MBM136696",NA,NA,"61623",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:19:48-03","MBM","MBM","45952","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.","1993","02","10","Hatschbach, G.","9056","1962","02","18","Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Ribeirão do Cedro","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Epífita, flor alva, mata pluvial","MBM045952","MBM045952",NA,NA,"55154",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:19:48-03","MBM","MBM","334473","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Calvente, A.M.","2008","02",NA,"Poliquesi, C.B.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","715","2007","06","12","Brazil","Paraná","Guaraqueçaba","Reserva Biológica do Sebuí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, flor alvo. Floresta atlântica","MBM334473","MBM334473",NA,NA,"37295",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:19:48-03","MBM","MBM","136687","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.","1993","12","09","Britez, R.M.","1381","1987","03","06","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita de flores brancas, coletada a 10m na árvore em floresta de encosta","MBM136687","MBM136687",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:19:48-03","MBM","MBM","136705","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Silva, S.M.","1987","11","26","Souza, W.S.; et al.; et al.","38","1985","05","05","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva epífita de flores alvescentes","MBM136705","MBM136705",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:19:48-03","MBM","MBM","136686","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.","1993","12","09","Britez, R.M.","732","1986","05","10","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita de flores alvescentes, restinga","MBM136686","MBM136686",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:19:48-03","MBM","MBM","180684","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","732","1986","05","10","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM180684",NA,NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:19:48-03","MBM","MBM","370686","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Cardoso, W.C.","2019","08","21","Motta, J.T.","272","1986","06","03","Brazil","Paraná","São José dos Pinhais","Usina Hidrelétrica Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Epífita, flores branco-esverdeadas.; Interior da floresta.","MBM370686","MBM370686",NA,NA,"45291",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:19:48-03","MBM","MBM","139906","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.",NA,NA,NA,"Bresolin, A.","770","1984","06","27","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM139906","MBM139906",NA,NA,"23385",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
