"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"144","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336205","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Claussen, P.",NA,"1842",NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336205' target='other'> <mi>dwc_moreinfo</mi></a>","P01336205","P01336205_01",NA,NA,NA,"hb",NA,NA,NA,NA,"149",NA,NA
"145","2015-09-04 17:49:37-03","MNHN","RECOLNAT_MNHN_P","P01336206","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Claussen, P.",NA,"1842",NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336206' target='other'> <mi>dwc_moreinfo</mi></a>","P01336206","P01336206_01",NA,NA,NA,"hb",NA,NA,NA,NA,"149",NA,NA
"146","2015-09-04 17:48:44-03","MNHN","RECOLNAT_MNHN_P","P01336207","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brésil",NA,NA,"Rio",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336207' target='other'> <mi>dwc_moreinfo</mi></a>","P01336207","P01336207_01",NA,NA,NA,"hb",NA,NA,NA,NA,"20",NA,NA
"147","2015-09-03 16:58:18-03","MNHN","RECOLNAT_MNHN_P","P01336208","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Mosén, C.W.H.",NA,"1873","7","17","Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336208' target='other'> <mi>dwc_moreinfo</mi></a>","P01336208","P01336208_01",NA,NA,NA,"hb",NA,NA,NA,NA,"63",NA,NA
"148","2015-09-03 16:58:18-03","MNHN","RECOLNAT_MNHN_P","P01336212","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Claussen, P.",NA,"1842",NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336212' target='other'> <mi>dwc_moreinfo</mi></a>","P01336212","P01336212_01",NA,NA,NA,"hb",NA,NA,NA,NA,"149",NA,NA
"149","2015-09-03 16:58:18-03","MNHN","RECOLNAT_MNHN_P","P01336213","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336213' target='other'> <mi>dwc_moreinfo</mi></a>","P01336213","P01336213_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"150","2015-09-03 16:58:19-03","MNHN","RECOLNAT_MNHN_P","P01336214","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wagner, M.E.R.",NA,"1902","7","18","Brésil",NA,NA,"Montagnes des Orgues. Province de Rio. Brésil",NA,NA,NA,NA,"800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336214' target='other'> <mi>dwc_moreinfo</mi></a>","P01336214","P01336214_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"151","2015-09-03 16:58:19-03","MNHN","RECOLNAT_MNHN_P","P01336215","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wagner, M.E.R.",NA,"1901","9","7","Brésil",NA,NA,"Montagnes des Orgues. Massif de la Tijuca. Bois du bico ao Papagaya",NA,NA,NA,NA,"800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336215' target='other'> <mi>dwc_moreinfo</mi></a>","P01336215","P01336215_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"152","2015-09-03 16:58:19-03","MNHN","RECOLNAT_MNHN_P","P01336216","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336216' target='other'> <mi>dwc_moreinfo</mi></a>","P01336216","P01336216_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"153","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336219","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Nadeaud, J.",NA,"1860","7","20","Brésil",NA,NA,"Bahia, vermehlo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336219' target='other'> <mi>dwc_moreinfo</mi></a>","P01336219","P01336219_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"154","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336220","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brésil",NA,NA,"Rio",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336220' target='other'> <mi>dwc_moreinfo</mi></a>","P01336220","P01336220_01",NA,NA,NA,"hb",NA,NA,NA,NA,"20",NA,NA
"155","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336221","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","4","6","Brésil",NA,NA,"Fazenda de Sta Anna",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336221' target='other'> <mi>dwc_moreinfo</mi></a>","P01336221","P01336221_01",NA,NA,NA,"hb",NA,NA,NA,NA,"2388",NA,NA
"156","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336222","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","8","11","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336222' target='other'> <mi>dwc_moreinfo</mi></a>","P01336222","P01336222_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1684",NA,NA
"157","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336223","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","8","11","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336223' target='other'> <mi>dwc_moreinfo</mi></a>","P01336223","P01336223_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1684",NA,NA
"158","2016-11-30 16:23:19-02","MNHN","RECOLNAT_MNHN_P","P01336224","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"[Glaziou], A.F.M.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336224' target='other'> <mi>dwc_moreinfo</mi></a>","P01336224","P01336224_01",NA,NA,NA,"hb",NA,NA,NA,NA,"5193",NA,NA
"159","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336228","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","8","11","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336228' target='other'> <mi>dwc_moreinfo</mi></a>","P01336228","P01336228_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1684",NA,NA
"160","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336229","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1866","9","4","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336229' target='other'> <mi>dwc_moreinfo</mi></a>","P01336229","P01336229_01",NA,NA,NA,"hb",NA,NA,NA,NA,"403",NA,NA
"161","2015-09-03 16:58:26-03","MNHN","RECOLNAT_MNHN_P","P01336271","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wagner, E.R.",NA,NA,NA,NA,"Brésil",NA,NA,"Montagnes des Orgues",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336271' target='other'> <mi>dwc_moreinfo</mi></a>","P01336271","P01336271_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"162","2015-09-03 16:58:26-03","MNHN","RECOLNAT_MNHN_P","P01336272","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wagner, E.R.",NA,NA,NA,NA,"Brésil",NA,NA,"Montagnes des Orgues",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336272' target='other'> <mi>dwc_moreinfo</mi></a>","P01336272","P01336272_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"163","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336277","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Duboc, D.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336277' target='other'> <mi>dwc_moreinfo</mi></a>","P01336277","P01336277_01",NA,NA,NA,"hb",NA,NA,NA,NA,"190",NA,NA
"164","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336278","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Martius, C.F. von",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Sebastianopolis.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336278' target='other'> <mi>dwc_moreinfo</mi></a>","P01336278","P01336278_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"165","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336279","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Miers, J.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336279' target='other'> <mi>dwc_moreinfo</mi></a>","P01336279","P01336279_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"166","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336280","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Jaznaribe, D.",NA,"1898","6","21","Brésil",NA,NA,"South Brazil: São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336280' target='other'> <mi>dwc_moreinfo</mi></a>","P01336280","P01336280_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"167","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336281","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Jaznaribe, D.",NA,"1898","6","21","Brésil",NA,NA,"South Brazil: São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336281' target='other'> <mi>dwc_moreinfo</mi></a>","P01336281","P01336281_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"168","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336283","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Martius, C.F. von",NA,NA,NA,NA,"Brésil",NA,NA,"Habit in sylvis [opavis] montium Estrella.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336283' target='other'> <mi>dwc_moreinfo</mi></a>","P01336283","P01336283_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"169","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336284","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Reineck",NA,"1896","5",NA,"Brésil",NA,NA,"Estado da Bahia: Cidade Alta: Passeio publico",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336284' target='other'> <mi>dwc_moreinfo</mi></a>","P01336284","P01336284_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"170","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336285","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Dusén, P.K.H.",NA,"1904","6","25","Brésil",NA,NA,"Brasilien: Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336285' target='other'> <mi>dwc_moreinfo</mi></a>","P01336285","P01336285_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"171","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336286","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Dusén, P.K.H.",NA,"1902","2","23","Brésil",NA,NA,"Serra do Itatiaia, Mont Serrat in silva ad siculum.",NA,NA,NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336286' target='other'> <mi>dwc_moreinfo</mi></a>","P01336286","P01336286_01",NA,NA,NA,"hb",NA,NA,NA,NA,"743",NA,NA
"172","2015-09-03 16:58:27-03","MNHN","RECOLNAT_MNHN_P","P01336287","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Dusén, P.",NA,"1904","9","3","Brésil",NA,NA,"Rio de Janeiro, Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336287' target='other'> <mi>dwc_moreinfo</mi></a>","P01336287","P01336287_01",NA,NA,NA,"hb",NA,NA,NA,NA,"5144",NA,NA
"173","2020-02-14 15:57:57-03","MNHN","RECOLNAT_MNHN_P","P01336288","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wagner, E.R.",NA,NA,NA,NA,"Brésil",NA,NA,"Becõ de Papagaio. near Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336288' target='other'> <mi>dwc_moreinfo</mi></a>","P01336288","P01336288_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"174","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336321","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"S.J. [Societas Jesu]",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilien: Rio de Janeiro",NA,NA,NA,NA,NA,NA,"9 mars 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336321' target='other'> <mi>dwc_moreinfo</mi></a>","P01336321","P01336321_01",NA,NA,NA,"hb",NA,NA,NA,NA,"20",NA,NA
"175","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336322","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Schenck, H.",NA,"1886","12",NA,"Brésil",NA,NA,"Corcovado. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336322' target='other'> <mi>dwc_moreinfo</mi></a>","P01336322","P01336322_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1750",NA,NA
"176","2020-02-14 15:58:01-03","MNHN","RECOLNAT_MNHN_P","P01336323","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wacket, L.",NA,"1906",NA,NA,"Brésil",NA,NA,"E Sao Paulo, Alto da Serra ad rupes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336323' target='other'> <mi>dwc_moreinfo</mi></a>","P01336323","P01336323_01",NA,NA,NA,"hb",NA,NA,NA,NA,"287",NA,NA
"177","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336324","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Wacket, L.",NA,"1906",NA,NA,"Brésil",NA,NA,"E Sao Paulo, Alto da Serra ad rupes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336324' target='other'> <mi>dwc_moreinfo</mi></a>","P01336324","P01336324_01",NA,NA,NA,"hb",NA,NA,NA,NA,"287",NA,NA
"178","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336328","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Luerssen",NA,"1869","4","25","Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336328' target='other'> <mi>dwc_moreinfo</mi></a>","P01336328","P01336328_01",NA,NA,NA,"hb",NA,NA,NA,NA,"235",NA,NA
"179","2015-09-04 17:49:06-03","MNHN","RECOLNAT_MNHN_P","P01336338","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Novaes, J.D.C.",NA,"1918","11",NA,"Brésil",NA,NA,"Estado de São Paulo. Montagnes granitiques",NA,NA,NA,NA,"800","1000","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336338' target='other'> <mi>dwc_moreinfo</mi></a>","P01336338","P01336338_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1617",NA,NA
"180","2016-06-22 16:33:46-03","MNHN","RECOLNAT_MNHN_P","P01349339","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","León",NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01349339' target='other'> <mi>dwc_moreinfo</mi></a>","P01349339","P01349339_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"181","2015-09-04 02:49:16-03","MNHN","RECOLNAT_MNHN_P","P01354567","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01354567' target='other'> <mi>dwc_moreinfo</mi></a>","P01354567","P01354567_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"182","2017-12-25 18:57:44-02","MNHN","RECOLNAT_MNHN_P","P01537390","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Myssen",NA,NA,NA,"Wagner, E.R.",NA,"1901","9","24","Brésil",NA,NA,"Montagnes des Orgues. Becõ de Papagaio. Etat de Rio",NA,NA,NA,NA,"800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01537390' target='other'> <mi>dwc_moreinfo</mi></a>","P01537390","P01537390_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"183","2015-09-03 18:10:55-03","MNHN","RECOLNAT_MNHN_P","P01548810","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01548810' target='other'> <mi>dwc_moreinfo</mi></a>","P01548810","P01548810_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1748",NA,NA
"184","2016-06-23 16:18:56-03","MNHN","RECOLNAT_MNHN_P","P01548811","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","4","16","Brésil",NA,NA,"Petropolis",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01548811' target='other'> <mi>dwc_moreinfo</mi></a>","P01548811","P01548811_01",NA,NA,NA,"hb",NA,NA,NA,NA,"2388",NA,NA
"185","2015-10-26 15:55:51-02","MNHN","RECOLNAT_MNHN_P","P01630818","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Labiak",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01630818' target='other'> <mi>dwc_moreinfo</mi></a>","P01630818","P01630818_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1747",NA,NA
"186","2020-03-05 16:12:28-03","MNHN","RECOLNAT_MNHN_P","P01336217","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Mexia, Y.",NA,"1930","6","22","Brasil","Minas Gerais","Viçosa","Agricultural College. Córrego Ribeiro.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336217' target='other'> <mi>dwc_moreinfo</mi></a>","P01336217","P01336217_01",NA,NA,NA,"hb","13937","auto",NA,NA,"4892",NA,NA
"187","2015-12-10 18:25:32-02","MNHN","RECOLNAT_MNHN_P","P01550423","PreservedSpecimen",NA,"Pteridophyta","Polypodium","decurrens","Polypodium decurrens","Raddi",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01550423' target='other'> <mi>dwc_moreinfo</mi></a>","P01550423","P01550423_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"188","2015-09-03 18:13:16-03","MNHN","RECOLNAT_MNHN_P","P01607915","PreservedSpecimen",NA,"Pteridophyta","Polypodium","decurrens","Polypodium decurrens","Raddi",NA,NA,NA,NA,"Wettstein|Schiffner",NA,"1901","8",NA,"Brésil",NA,NA,"São Paulo. In silvaticis Serra do Cayazique prope Santos.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01607915' target='other'> <mi>dwc_moreinfo</mi></a>","P01607915","P01607915_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"189","2016-10-27 14:08:24-02","MNHN","RECOLNAT_MNHN_P","P01609309","PreservedSpecimen",NA,"Pteridophyta","Polypodium","decurrens","Polypodium decurrens","Raddi",NA,NA,NA,NA,"Ule, E.",NA,"1885","5",NA,"Brésil",NA,NA,"Provinz S. Catharina, Urwalde des Pão d'assucar auf der Insel São Francisco.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01609309' target='other'> <mi>dwc_moreinfo</mi></a>","P01609309","P01609309_01",NA,NA,NA,"hb",NA,NA,NA,NA,"192",NA,NA
"190","2016-10-27 14:08:24-02","MNHN","RECOLNAT_MNHN_P","P01609310","PreservedSpecimen",NA,"Pteridophyta","Polypodium","decurrens","Polypodium decurrens","Raddi",NA,NA,NA,NA,"Ule, E.",NA,"1885","5",NA,"Brésil",NA,NA,"Provinz S. Catharina, Urwalde des Pão d'assucar auf der Insel São Francisco.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01609310' target='other'> <mi>dwc_moreinfo</mi></a>","P01609310","P01609310_01",NA,NA,NA,"hb",NA,NA,NA,NA,"192",NA,NA
"191","2015-09-03 18:16:17-03","MNHN","RECOLNAT_MNHN_P","P01609311","PreservedSpecimen",NA,"Pteridophyta","Polypodium","decurrens","Polypodium decurrens","Raddi",NA,NA,NA,NA,"Silveira, A.",NA,"1896","1",NA,"Brésil",NA,NA,"Serra de S. José",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01609311' target='other'> <mi>dwc_moreinfo</mi></a>","P01609311","P01609311_01",NA,NA,NA,"hb",NA,NA,NA,NA,"355",NA,NA
