"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00469515","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Pessoal do Horto Florestal",NA,"1927","06","27","Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2998916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469515","NY00469515_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,"57442","auto",NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1279946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet",NA,NA,NA,"S. de V. A. Pessôa","1018","1999","12","07","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Fragmento B. Próximo a represa de Juturnaiba, a beira do rio São João.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514659' target='other'> <mi>dwc_moreinfo</mi></a>","NY01279946","NY01279946_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,"29995","auto",NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1279947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet",NA,NA,NA,"S. de V. A. Pessôa","1018","1999","12","07","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Fragmento B. Próximo a represa de Juturnaiba, a beira do rio São João.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01279947","NY01279947_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,"29995","auto",NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","517979","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. H. van der Werff",NA,NA,NA,"W. W. Thomas","11884","1999","01","31","Brazil","Bahia","Jussari","Serra do Teimoso, 7.5 km N then W of Jussari on road to Palmira, then 2 km S to Fazenda Teimoso, then 20 min walk to Reserva da Fazenda Teimoso","-39.5233","-15.155",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517979",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1018295","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"L. Mautone","s.n.","1981","09","04","Brazil","Rio de Janeiro","Rio de Janeiro","Reserva Biólogica de Poço d'Antas.","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253829' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018295","NY01018295_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","537950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"G. Martinelli","10212","1984","11","07","Brazil","Rio de Janeiro","Magé","III° Distrito, Paraiso, Centro de Primatologia do RJ","-43.0406","-22.6531",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537950","NY00537950_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00918407","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A. C. Smith",NA,NA,NA,"Y. E. J. Mexia","5331","1930","11","20","Brazil","Minas Gerais","Viçosa","Viçosa. Road to São Miguel near km. 5.","-42.8817","-20.7542",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987370' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918407","NY00918407_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","537944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","L. B. Smith",NA,NA,NA,"R. M. Klein","s.n.","1949","10","06","Brazil","Santa Catarina","Brusque","Mata do Hoffman. Brusque","-48.9","-27.1",NA,NA,NA,NA,"Colec. Eq. Ecologia <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537944","NY00537944_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","537952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"A. F. M. Glaziou","18438",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5308","-22.2819",NA,NA,NA,NA,"Collection date 6 [??] 1890. donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537952","NY00537952_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 21:39:00-03","NY","NYBG","00918405","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora",NA,"J. G. Rohwer",NA,NA,NA,"L. Riedel","s.n.","1831",NA,NA,"Brazil",NA,NA,"Iter Brasiliense.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918405","NY00918405_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00918406","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A. C. Smith",NA,NA,NA,"Y. E. J. Mexia","5124","1930","09","30","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda de Cresiuma. Immediately beyond Agricultural College.","-42.8817","-20.7542",NA,NA,"675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918406","NY00918406_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","537941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","L. H. S. Silva",NA,NA,NA,"F. Chagas e Silva","1473","1991","12","10","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy. Transecto 6","-51.1628","-23.3106",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537941","NY00537941_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","537949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"A. F. M. Glaziou","14206","1882","02",NA,"Brazil","Rio de Janeiro","Nova Friburgo","N. Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537949","NY00537949_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","537947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"P. K. H. Dusén","7561","1909","01","17","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.077154","-25.140873",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537947","NY00537947_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-28 15:03:00-03","NY","NYBG","537954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora",NA,"J. G. Rohwer",NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Magé","Mandiocca","-43.0406","-22.6531",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537954","NY00537954_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","537946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"P. K. H. Dusén","17704","1915","07","13","Brazil","Paraná","Jaguariaíva",NA,"-49.7056","-24.2511",NA,NA,"710","710","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537946","NY00537946_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","537951","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"G. Martinelli","9980","1984","10","10","Brazil","Rio de Janeiro","Magé","III° Distrito, Paraiso, Centro de Primatologia do RJ-FEEMA","-43.0406","-22.6531",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537951","NY00537951_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","537948","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"A. F. M. Glaziou","14206",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537948","NY00537948_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","537943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. H. van der Werff",NA,NA,NA,"G. G. Hatschbach","20118","1968","10","24","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092","-25.5203",NA,NA,"30","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537943","NY00537943_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","537956","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. H. van der Werff",NA,NA,NA,"G. G. Hatschbach","57870","1992","08","20","Brazil","Santa Catarina","Araranguá","Morro dos Conventos","-49.4856","-28.9347",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537956","NY00537956_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","537945","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","L. B. Smith",NA,NA,NA,"R. M. Klein","s.n.","1950","01","27","Brazil","Santa Catarina","Brusque","Mata da Azambuja. Brusque","-48.910147","-27.126635",NA,NA,NA,NA,"Colec. Eq. Ecologia <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537945","NY00537945_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1018278","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"S. de V. A. Pessôa","267","1987","08","19","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Fazenda Sophronites.","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018278","NY01018278_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","469314","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. H. van der Werff",NA,NA,NA,"J. G. Jardim","1935","1999","01","16","Brazil","Bahia","Jussari","Rod. Jussari-Palmira, entrada ca. 7.5km Faz Teimoso, 1.5km E da entrada. Reserva o Patrimoni Natural (RPPN), Serra do Teimoso","-39.58","-15.17",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469314","NY00469314_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","537953","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"A. F. M. Glaziou","18438","1891",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537953","NY00537953_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01096212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"S. J. da Silva Neto","1562","2001","12","11","Brazil","Rio de Janeiro","Nova Iguaçú","Estrada para Boa Esperança, margem Rio Boa Esperança.","-43.4508","-22.7594",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235057' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096212","NY01096212_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1018293","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"M. V. Peron","787","1989","08","17","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, nascente do rio das Flores. Parcela 1A, Ind. 75.","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253827' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018293","NY01018293_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","537942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","J. B. Baitello",NA,NA,NA,"V. F. Kinupp","640","1997","07","16","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy. Cidade: Londrina","-51.1628","-23.3106",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537942","NY00537942_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-29 20:32:00-03","NY","NYBG","821935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora",NA,"H. H. van der Werff",NA,NA,NA,"P. Fiaschi","1319","2003","02","18","Brazil","Bahia","Canavieiras","Entrada à direita, ca. 14 da estrada de Canavieiras para Una, ca. 3.2 km da entrada. Região do Cotovelo.","-38.97","-15.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821935",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","821934","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. H. van der Werff",NA,NA,NA,"P. Fiaschi","1160","2002","11","16","Brazil","Bahia","Camamu","Proximidades da Praia de Pratigi.","-38.9939","-13.7078",NA,NA,"15","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821934",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","537955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","J. G. Rohwer",NA,NA,NA,"K. Kubitzki","81-13","1981","02","11","Brazil","São Paulo","Cunha","Reserva Florestal Estadual de Cunha","-45.052474","-23.263965",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537955","NY00537955_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-30 19:16:00-03","NY","NYBG","879086","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora",NA,NA,NA,NA,NA,"H. C. de Lima","3058","1987","07","28","Brazil","Rio de Janeiro","Macaé","Caiunas, Lagomar, próximo a CRECEM","-41.7868995666504","-22.3708000183105",NA,NA,"40",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00879086","NY00879086_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,"47209","auto",NA,NA,NA,NA,NA
"76","2020-06-29 11:31:02-03","UFRJ","RFA","39593","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Alexandre Quinet",NA,NA,NA,"Finotti R.; Caruzo J.","79",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","50","50","Arvore de 16 metros de altura e PAP de 94 cm.","RFA24593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:31:02-03","UFRJ","RFA","40775","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"L.M. Nascimento; J.I. Barcelos; J.H.F. Brito",NA,"2015","10","24","Brasil","Rio de Janeiro","Carapebus","Parque Nacional da restinga de Jurubatiba (PNRJ)","-41.5875","-22.211667","41º35'15''W","22º12'42''S",NA,NA,"Arvoreta com ca. 4 m de altura, heliófila; folhas membranáceas, discolores verdes; flores alvas","RFA43263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:31:02-03","UFRJ","RFA","7044","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet","2006","02","22","A. Mattos Filho","250","1963","07","18","Brasil","Paraná","Lobato","Fazenda Remanso; Irmãos Ferraz","-51.9505996704102","-23.00830078125",NA,NA,NA,NA,"Árvore de 15 m x 0,30. Odor agradável. frutos maduros","RFA26726",NA,NA,NA,NA,NA,NA,NA,NA,"18699","auto",NA,NA,NA,NA,NA
"79","2020-06-29 11:31:02-03","UFRJ","RFA","15281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet","2006","02","22","P. Occhioni","6096","1974","09",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, próximo ao morro do Garrafão","-42.9655990600586","-22.4122009277344",NA,NA,"600","600","Arvoreta; fruto maduro","RFA43308",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"80","2020-06-29 11:31:02-03","UFRJ","RFA","19529","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet","2006","02","22","P. Occhioni","8618","1978","07","22","Brasil","Minas Gerais","Caxambu","Estrada para o Cristo Redentor","-44.9324989318848","-21.9771995544434",NA,NA,NA,NA,"Arvoreta; flor creme","RFA43262",NA,NA,NA,NA,NA,NA,NA,NA,"11683","auto",NA,NA,NA,NA,NA
"81","2020-06-29 11:31:02-03","UFRJ","RFA","24242","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet","2000","05","18","F. M. de B. Pereira","275","2000","04","19","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"Árvore 8m de altura, DAP de 16cm, comum no local","RFA38677",NA,NA,NA,NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA
"82","2020-06-29 11:31:02-03","UFRJ","RFA","16756","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A. Quinet","2006","02","22","P. Occhioni","7532","1975","06",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"Arvoreta de 6 - 7 m de altura; flor esverdeada","RFA43249",NA,NA,NA,NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA
"83","2020-06-29 11:31:02-03","UFRJ","RFA","35774","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Mario Gomes","2010","02","04","Mario Gomes","1017","2010","02","04","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice, Fazenda Pinheiros","-44.166667","-22.85","44º10'W","22º51'S","597","597","Árvore, ca. 8 m de altura; DAP ca. 10 cm; casca do tronco marrom, áspera; ramos marrom claros; folhas subcoriáceas, discolores; raque e botões florais muito jovens verdes; frutos imaturos verde escuros, cúpula marrom escura, ocasional n","RFA48065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
