"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"701","2020-08-20 20:40:56-03","UFSC","FLOR","7827","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Falkenberg, D.B.","Souza, M.L.; D.B.Falkenberg & Silva Filho, F.A. da","752","1985","03","09","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"FLOR0007827",NA,"1985",NA,NA,"Sem flor ou semente",NA,NA,NA,NA,NA,"Pinales",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"702","2020-08-20 20:40:56-03","UFSC","FLOR","16369","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Falkenberg, D.B.","Falkenberg, D.B.","3576","1986","10","31","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","FLOR0016369",NA,"1986",NA,NA,"arbusto, 3m altura. Sem flor ou semente",NA,NA,NA,NA,NA,"Pinales",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"703","2020-08-20 20:40:56-03","UFSC","FLOR","24320","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Falkenberg, D.B.","Falkenberg, D.B.","6714","1994","07","15","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,NA,"1100","1100","FLOR0024320",NA,"1994",NA,NA,"arvoreta, 4m altura. Sem flor ou semente",NA,NA,NA,NA,NA,"Pinales",NA,NA,"17361","auto",NA,NA,NA,NA,NA
"704","2020-08-20 14:58:46-03","UFSC","FLOR","39457","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Brüggemann, F.M.","394","1991","04","17","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Alto do Mirante.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0039457",NA,NA,NA,NA,"arvoreta, 10m altura. Tombo original: 31858a.",NA,NA,NA,NA,NA,"Pinales",NA,NA,"22435","auto",NA,NA,NA,NA,NA
"705","2018-07-27 21:53:06-03","UFMT","UFMT","43458","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Plodowski, G.K.; Ferreira, E.V.","Zanette, E.M.; Ferreira, E.V.; Plodowski, G.K.","39","2017","11","10","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"2017","11",NA,"Coordenadas geograficas: -25.5150S; -48.9816W; Flores femininas.",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"706","2021-03-04 15:41:53-03","IF","SPSF","26724","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"W.Maschio","260","1999","02","23","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","13536","auto",NA,NA,NA,NA,NA
"707","2021-03-04 15:41:53-03","IF","SPSF","17595","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"O.S.Ribas","625","1993","11","10","Brasil","PR","Sao Jose dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","45291","auto",NA,NA,NA,NA,NA
"708","2021-03-04 15:41:54-03","IF","SPSF","35592","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"J.Cordeiro & C.B.Poliquesi & E.F.Costa","2081","2003","03","15","Brasil","PR","Tijucas do Sul","São João do Piraí","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: beira de cascata&nf;;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","25228","auto",NA,NA,NA,NA,NA
"709","2021-03-04 15:41:53-03","IF","SPSF","00602","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"M.Koscinski",NA,"1937","02","01","Brasil","SP","Campos do Jordão","mata","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","21048","auto",NA,NA,NA,NA,NA
"710","2021-03-04 15:41:54-03","IF","SPSF","34359","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,"N.M.Ivanauskas","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr. Aderbal. (Guia) & Sr. Vanderlei (Guia)","5180","2005","02","11","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Inadaiá, Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2005","05","01","COLETA: XLS: SPSFNovo; Árvore de 5m. Estróbilo verde.; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","38855","auto",NA,NA,NA,NA,NA
"711","2021-03-04 15:41:54-03","IF","SPSF","33002","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"F.A.R.D.P.Arzolla","437","2004","01","28","Brasil","SP","Cunha","Parque Estadual, trilha do rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","38855","auto",NA,NA,NA,NA,NA
"712","2021-03-04 15:41:53-03","IF","SPSF","06405","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"M.Koscinski",NA,NA,NA,NA,"Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","27258","auto",NA,NA,NA,NA,NA
"713","2021-03-04 15:41:54-03","IF","SPSF","31234","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"J.A.Pastore & C.Moura","1219","2003","02","21","Brasil","SP","São Vicente","via Padre Manuel da Nobrega","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga, brejo&nf;;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","25482","auto",NA,NA,NA,NA,NA
"714","2021-03-04 15:41:54-03","IF","SPSF","39596","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","J.B.Baitello","J.B.Baitello & R.Cielo-Filho & A.P.Ribeiro","2026","2008","02","26","Brasil","SP","Itapeva","Estação Ecológica","-49.068611","-24.080833",NA,NA,"750","750",NA,NA,"2008","03","03","COLETA: Arvoreta 3,5 m, estróbitos em ínicio de desenvolvimento casca lisa.;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"715","2021-03-04 15:41:54-03","IF","SPSF","40473","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","R.Cielo-Filho","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2161","2008","08","26","Brasil","SP","Itapeva","Estação Ecológica","-49.068056","-24.079167",NA,NA,NA,NA,NA,NA,"2008","09","01","COLETA: Árvore 4 m, estróbilos pequenos.;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"716","2021-03-04 15:41:54-03","IF","SPSF","42555","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","R.Cielo-Filho","R.Cielo-Filho & C.R.Lima","977","2009","08","27","Brasil","SP","Itapeva","Estação Experimental","-49.068056","-24.051944",NA,NA,"700","700",NA,NA,"2009","09","29","COLETA: Árvore 5m, frutos maduros com pedúnculo enegrescido.; GEOGRAFIA: Trilha do Poço da Peroba - Afloramento;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"717","2021-03-04 15:41:54-03","IF","SPSF","45895","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G.A.D.C. Franco","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & M.M.Queiroz & P.U. da Mota","1556","2012","02","01","Brasil","SP","Capão Bonito","Parque Estadual Nascentes do Paranapanema","-48.144167","-24.183056",NA,NA,NA,NA,NA,NA,"2012","02","28","COLETA: Árvore.; GEOGRAFIA: Proximidades do rancho de Matias Queiroz; Floresta Ombrófila Densa Alto-Montana.&nf;Altitude aproximada de 840 m.;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"718","2021-03-04 15:41:54-03","IF","SPSF","51704","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","N.M. Ivanauskas","M.G.K. Cornia & N.M. Ivanauskas & L.N. Gonçalves & D. de Souza","286","2015","10","21","Brasil","MG","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","-45.303611","-22.5925",NA,NA,"1598","1598",NA,NA,"2015","10","21","COLETA: Árvore de 10 m. Fértil.; GEOGRAFIA: Área da parcela da fitossociologia.&nf;Floresta Ombrófila Mista.;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"719","2021-03-04 15:41:54-03","IF","SPSF","52008","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","N.M.Ivanauskas","N.M.Ivanauskas e R.Esteves","6799","2016","08","29","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.464444","-22.691667",NA,NA,"1467","1467",NA,NA,"2016","08","29","COLETA: Árvore de 6m. Fértil.; GEOGRAFIA: Trilha do córrego Galharada, Floresta Ombrófila Mista.;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"720","2021-03-04 15:41:54-03","IF","SPSF","40678","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","R.T. Polisel","R.T. Polisel","687","2008","03","21","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.695278","-23.936667",NA,NA,"700","700",NA,NA,"2008","03","21","COLETA: Árvore 7m, sementes revestidas por arilo vermelho-arroxeado.; GEOGRAFIA: km 3, antes da CANOAR;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"721","2021-03-04 15:41:53-03","IF","SPSF","03160","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"D.Bento Pickel",NA,NA,NA,NA,"Brasil","SP","Ribeirao Bonito",NA,"-48.1699981689453","-22.0599994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","20347","auto",NA,NA,NA,NA,NA
"722","2021-03-04 15:41:53-03","IF","SPSF","00541","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"D.Bento Pickel",NA,"1943","10","01","Brasil","SP","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","53584","auto",NA,NA,NA,NA,NA
"723","2021-03-04 15:41:53-03","IF","SPSF","18067","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"M.Alonso","65","1995","01","24","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Coniferophyta","Pinales",NA,"Pinopsida","53584","auto",NA,NA,NA,NA,NA
"724","2021-02-08 12:47:30-03","UFRGS","ICN","083639","S","Plantae","Podocarpaceae","Podocarpus","cf. sellowii","Podocarpus cf. sellowii","Klotzsch ex Endl.","M.S.","Sobral, M; et al.","5589",NA,NA,NA,"Brasil","MG","Lima Duarte","Parque Estadual Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"ICN00028790","ICN00028790 ICN00028790_1",NA,NA,NA,"árvore 6-8m., cones amarelo-esverdeados, masculinos; Em arroio a ca. 50m da entrada da Ponte de pedra;","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"725","2021-02-08 12:47:31-03","UFRGS","ICN","197509","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Mancino, L; Molz, M","376","2011","09","29","Brasil","RS","Morrinhos do Sul",NA,"-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"ICN00032573",NA,NA,NA,NA,"Floresta paludosa da restinga","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA
"726","2021-02-08 12:47:31-03","UFRGS","ICN","128945","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Baptista, LRM","Baptista, LRM; et al.","s.n.","2002","05","04","Brasil","RS","Três Cachoeiras","Lajeadinho","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"ICN00028786","ICN00028786",NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA
"727","2021-02-08 12:47:31-03","UFRGS","ICN","084972","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Falkenberg, DB","Falkenberg, DB","3.576","1986","10","31","Brasil","SC","Ilhota","morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","ICN00028792","ICN00028792",NA,NA,NA,"arbusto, 3m de altura; mata baixa de topo de morro","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"728","2021-02-08 12:47:31-03","UFRGS","ICN","020400","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Brade","Magalhães, M","127",NA,NA,NA,"Brasil","MG","Santana do Riacho","Serra do Cipó - Conceição","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ICN00028796","ICN00028796 ICN00028796_1",NA,NA,NA,"Floresce IV, XI. Forma e dimensão 1 a 3m altura. Indivíduos isolados; Nas fendas das pedras, km 142 para Conceição - km127. Capoeira perto de córrego (ciliar)","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"729","2021-02-08 12:47:31-03","UFRGS","ICN","088694","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Ferreira, AG","Maruk Cuerra","s.n.",NA,NA,NA,"Brasil","PE","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"ICN00028795","ICN00028795",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"730","2021-02-08 12:47:31-03","UFRGS","ICN","048326","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","et al.; L. Baptista","Baptista, LRM; Waechter, JL","1745","1980","10","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00028783","ICN00028783 ICN00028783_1 ICN00028783_2",NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore de 15m. Estróbilos masculinos novos.; em mata na planície.","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"731","2021-02-08 12:47:31-03","UFRGS","ICN","128947","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Baptista, LRM","Baptista, LRM; et al.","s.n.","2002","05","04","Brasil","RS","Três Cachoeiras","Lajeadinho","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"ICN00028785","ICN00028785",NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore; em mata na planície.","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA
"732","2021-02-08 12:47:31-03","UFRGS","ICN","128946","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Baptista, LRM","Baptista, LRM; et al.","s.n.","2002","05","04","Brasil","RS","Três Cachoeiras","Lajeadinho","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"ICN00028787","ICN00028787",NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA
"733","2021-02-08 12:47:31-03","UFRGS","ICN","002708","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Smith, LB","Reitz, R; Klein, RM","s.n.","1959","10","23","Brasil","SC","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"ICN00028793","ICN00028793",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"734","2021-02-08 12:47:31-03","UFRGS","ICN","062282","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Jarenkow, JA","Jarenkow, JA","164","1985","03","09","Brasil","SC","Ilhota","morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","ICN00028794","ICN00028794",NA,NA,NA,"Arvoreta ca. de 4m alt.; em mata nebular","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"735","2021-02-08 12:47:31-03","UFRGS","ICN","082203","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Pinto, GCP","Klein, U Pastore; R.M.","151","1986","10","27","Brasil","MS","Batayporã","várzea do rio Samambaia 7km L da cidade. 22°18' S; 53°11' W","-53.183333","-22.3","-53.183333","-22.3","280","280","ICN00028789","ICN00028789","1987","02","02","Árvore com 10m de altura, dap 0,30m., Diametro da copa 4m., fanerófita; Frequência rara, Floresta Estacional Semidecidual Aluvial. Solo/ textura: Arenoso/média. Relevo : suave ondulado","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-02-08 12:47:31-03","UFRGS","ICN","192318","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Molz, M","Molz, M; Seger, G","s.n.","2012","09","01","Brasil","RS","Torres","Pirataba","-49.861944","-29.250833","-49.861944","-29.250833","12","12","ICN00028788","ICN00028788 ICN00028788_1",NA,NA,NA,"espécie criticamente ameaçada de extinção (Decreto Est. nº 42.099); Arvoreta com 8 m de altura.; Em mata paludosa","América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2021-02-08 12:47:31-03","UFRGS","ICN","021400","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Brade","Magalhães, M","s.n.",NA,NA,NA,"Brasil","MG","Serra do Cipó","Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-04-30 16:07:41-03","UFMT","CNMT","3694","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch",NA,"Sillva, G,P.","10002","2005","05","04","Brasil","Santa Catarina","Campo Alegre","Fazenda Gateados, margem esquerda do rio Varões","-50.803611","-27.988889","50°48'13W","27°59'20S","900","900","CNMT003694",NA,NA,NA,NA,"Área de influência indireta.Mata estacional caducifólia, relevo acidentado,Solo argiloso,frutos maduros amarelos.Com cerca de 3 mts de altura, GPS 10004",NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-04-16 11:05:16-03","MCN-FZBRS","HAS","85294","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Mattos, J.","Mattos, J.; Mattos, N.","14374","1966","07",NA,"Brasil","São Paulo","Paranapiacaba","Estação Campo Grande (via férrea São Paulo - Santos), Estação Biológica",NA,NA,NA,NA,NA,NA,"HAS0085294",NA,"1968","01",NA,"Na mata virgem, árvore de 5 m de altura.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-04-16 11:05:16-03","MCN-FZBRS","HAS","85297","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Mattos, J.","Mattos, J.","11473","1964","03",NA,"Brasil","São Paulo","Paranapiacaba","Estação Biológica",NA,NA,NA,NA,NA,NA,"HAS0085297",NA,NA,NA,NA,"Na mata virgem, árvore de 5 m de altura. Frutos imaturos.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-04-16 11:05:16-03","MCN-FZBRS","HAS","85298","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Mattos, J.","9676","1961","11",NA,"Brasil","São Paulo","Campo Grande","Estação Campo Grande (via férrea São Paulo - Santos), Estação Biológica",NA,NA,NA,NA,NA,NA,"HAS0085298",NA,NA,NA,NA,"Arvoreta com 3,5 m de altura.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","45833","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Nilson, A.D.","Nilson, A.D.","1237","2007","10",NA,"Brasil","Rio Grande do Sul","Torres","Pirataba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0045833",NA,NA,NA,NA,"Pinheiro-bravo, árvore ca. 4m alt., c/óvulos, na mata.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"743","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","93882","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Nilson, A.D.","Nilson, A.D.","1178","2005","09",NA,"Brasil","Rio Grande do Sul","Torres","Pirataba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0093882",NA,NA,NA,NA,"Arbórea, +/- 6 m de altura, em capão, rara.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"744","2020-04-16 11:05:16-03","MCN-FZBRS","HAS","78791","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Záchia, R.","Záchia, R.","1778","1995","02",NA,"Brasil","Rio Grande do Sul","Torres","Pirataba, perto da igreja, praça central","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0078791",NA,NA,NA,NA,"Pinheiro-bravo, árvore de 8 m de altura.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"745","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","45832","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Nilson, A.D.","Nilson, A.D.","1233","2007","10",NA,"Brasil","Rio Grande do Sul","Torres","Pirataba, praça da igreja","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0045832",NA,NA,NA,NA,"Pinheiro-bravo, árvore ca.5m alt., estróbilos masculinos.",NA,NA,NA,NA,"Gimnospermae",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
