"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"697","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75749","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Grings, M.","Diniz, N.","19","1960","07",NA,"Brasil","São Paulo","Ubatuba","Base N, Inst. Oceanográfico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"da mata; Árvore com botões","HAS0075749",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","34265","auto","09","06",NA,NA,NA,NA,NA,NA
"698","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","75864","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neotomentosa","Myrcia neotomentosa","E.Lucas & C.E.Wilson.","Lima, L.","Mattos, J.","10619","1962","09",NA,"Brasil","São Paulo",NA,"na rodovia Guarujá-Bertioga",NA,NA,NA,NA,NA,NA,"bordo mata secundária; 2,5 m alt.; frutos negros","HAS0075864",NA,"Magnoliophyta",NA,NA,NA,NA,"2017",NA,NA,"08","04",NA,NA,NA,NA,NA,NA
"699","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","75871","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neotomentosa","Myrcia neotomentosa","E.Lucas & C.E.Wilson.","Lima, L.","Klein, R.M.","135","1950","03",NA,"Brasil","Santa Catarina","Brusque","M.S. Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Mata; Arvoreta 8m","HAS0075871",NA,"Magnoliophyta",NA,NA,NA,NA,"2017","19684","auto","08","04",NA,NA,NA,NA,NA,NA
"700","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","75865","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neotomentosa","Myrcia neotomentosa","E.Lucas & C.E.Wilson.","Lima, L.","Reitz, R.","4042","1957","08",NA,"Brasil","Santa Catarina","Garuva","Mina Velha","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Beira de regato; arbusto 3m; fruto imat. verde","HAS0075865",NA,"Magnoliophyta",NA,NA,NA,NA,"2017","22441","auto","08","04",NA,NA,NA,NA,NA,NA
"701","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","75868","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neotomentosa","Myrcia neotomentosa","E.Lucas & C.E.Wilson.","Lima, L.","Klein, R.M.","1409","1955","06",NA,"Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Mata; Arvoreta com 6m; fruto imaturo","HAS0075868",NA,"Magnoliophyta",NA,NA,NA,NA,"2017","27253","auto","08","04",NA,NA,NA,NA,NA,NA
"702","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","75870","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neotomentosa","Myrcia neotomentosa","E.Lucas & C.E.Wilson.","Lima, L.","Klein, R.M.","1593","1955","09",NA,"Brasil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Mata; Arvoreta 5m alt.; fruto imat.","HAS0075870",NA,"Magnoliophyta",NA,NA,NA,NA,"2017","27253","auto","08","04",NA,NA,NA,NA,NA,NA
"703","2019-11-21 10:11:49-03","IBt","SP","7970","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","Hoehne, FC","s.n.","1922","10","02","Brasil","São Paulo",NA,"Piassaguera.",NA,NA,NA,NA,NA,NA,"Árvore da mata, flores alvas.",NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,"10","28",NA,NA,NA,NA,NA,NA
"704","2019-11-21 10:11:49-03","IBt","SP","193168","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Custodio Filho, A","1457","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Árvore 8m alt., frutos jovens.",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-11-21 10:11:49-03","IBt","SP","182794B","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Romaniuc Neto, S; et al.","33-B","1982","04","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margem do Rio Pereque","-48","-25.166667","-48","-25.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-11-21 10:11:49-03","IBt","SP","271498","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Lucas, E; Nic Lughadha, E","Mattos Silva, LA; Santos, TS; Soares, ME","2185","1987","04","24","Brasil","Bahia","Itacaré","Rodovia Itacaré-Ubaitaba BA 654. Coletas no km 6","-39.033333","-14.3","-39.033333","-14.3","60","60",NA,"SP057351","SP057351",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-11-21 10:11:49-03","IBt","SP","292907","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Catharino, ELM","776","1986","05","30","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista","-47.616667","-24.566667","-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-11-21 10:11:49-03","IBt","SP","292908","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Catharino, ELM","Catharino, ELM","363","1985","07","05","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista","-47.616667","-24.566667","-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,"10","29",NA,NA,NA,NA,NA,NA
"709","2019-11-21 10:11:49-03","IBt","SP","306870","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Ferreira, VF; et al.","33","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia-Pariquera Açu, via ponte, ca. 19km de Cananéia, extensa área de transição mata de restinga-mata atlântica","-47.84175","-24.900806","-47.84175","-24.900806",NA,NA,"Árvore ca. 5,5m alt., frutos verdes, subosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-21 10:11:49-03","IBt","SP","332763","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sampaio, D; et al.","154","1999","01","12","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Núcleo Saibadela, na trilha da encosta, atrás da casa de pesquisa, floresta ombrófila densa, floresta baixo montana, sobre relevo declivoso","-48.214167","-24.225278","-48.214167","-24.225278",NA,NA,"Árvore 11m alt., flores alvas","SP057359","SP057359",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-21 10:11:49-03","IBt","SP","332730","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Pirani, JR; et al.","2336","1988","02","16","Brasil","Bahia","Ibicaraí","A 3km W da cidade na Rodovia Itabuna-Vitória da Conquista BA 265, floresta higrófila perturbada.","-39.633333","-14.866667","-39.633333","-14.866667",NA,NA,"Arvoreta ca. 6m alt., vários ramos da base, umbrófila, Folhas rígido-cartáceas, discolores, lustrosas na face superior, claras na inferior, frutos iimaturos verdes.","SP057353","SP057353",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-21 10:11:49-03","IBt","SP","332745","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sztutman, M; Valmir","8","1998","07","06","Brasil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera-Abaixo, Lombada Grande, floresta alagável","-47.766667","-24.633333","-47.766667","-24.633333",NA,NA,"Árvore ca. 4m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-21 10:11:49-03","IBt","SP","346390","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sano, PT; Mamede, MCH; Fernandes, I; Nunes, JVC; Rimoli, J","67","1991","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande","-47.25","-24.55","-47.25","-24.55",NA,NA,NA,"SP022687","SP022687",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-11-21 10:11:49-03","IBt","SP","454690","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kondrat, H","Kondrat, H","125","2013","04","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 5, espécime nº 192","-46.614444","-23.641944","-46.614444","-23.641944","830","830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-21 10:11:49-03","IBt","SP","271508","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Souza, MC","Santos, TS","3404","1978","12","05","Brasil","Bahia","Ilhéus","-rea do CEPEC, quadra D,plantação de cacau.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Árvore 8m x 10cm diam., flores bbrancas.","SP057347","SP057347",NA,NA,NA,NA,NA,"2005","61245","auto","07",NA,NA,NA,NA,NA,NA,NA
"716","2019-11-21 10:11:49-03","IBt","SP","347572","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M","Hatschbach, G; Hatschbach, M; Silva, JM","71559","2000","10","23","Brasil","Espírito Santo","Itapemirim","Região do Gomes. Restinga arbórea.","-40.8339004516602","-21.011100769043",NA,NA,"3","5","Pequena árvore, fruto preto","SP057349","SP057349",NA,NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-21 10:11:49-03","IBt","SP","338998","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Hashimoto, G","17021","1984","04","21","Brasil","Paraná","Antonina","Rio do Nunes.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore de capoeira, 3m alt.","SP057348","SP057348",NA,NA,NA,NA,NA,"2000","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-21 10:11:49-03","IBt","SP","332616","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Silva, JM; Barbosa, E","2440","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para Colônia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 3m alt., fruto vinoso. Floresta atlântica.","SP057352","SP057352",NA,NA,NA,NA,NA,"1999","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-21 10:11:49-03","IBt","SP","332405","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Barbosa, E; et al.","124","1998","09","18","Brasil","Paraná","Paranaguá","Morro do Inglês.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 7m alt., fruto imaturo verde. Floresta atlãntica, encosta de morro.","SP057350","SP057350",NA,NA,NA,NA,NA,"1999","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-21 10:11:49-03","IBt","SP","334746","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sampaio, PSP; Martins, SE","93","1998","09","16","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-21 10:11:49-03","IBt","SP","337848","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Magenta, MAG; Sampaio, PSP","199","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-21 10:11:49-03","IBt","SP","337843","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Magenta, MAG; Martins, SE","189","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-21 10:11:49-03","IBt","SP","337844","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sampaio, PSP; Magenta, MAG","330","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP057364","SP057364",NA,NA,NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-21 10:11:49-03","IBt","SP","306868","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Proença, SL; et al.","58","1995","08","21","Brasil","São Paulo","Bertioga","Rod. BR 101, km 216, loteamento Chácaras de Itapanhau, floresta de restinga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore ca. 7m alt., flores brancas, floração intensa","SP057356","SP057356",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-21 10:11:49-03","IBt","SP","306866","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Rapini, A; et al.","9","1995","08","21","Brasil","São Paulo","Bertioga","Rod. BR 101, km 216, mata de restinga média, alterada","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta ca. 3,5m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-21 10:11:49-03","IBt","SP","313217","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Rapini, A; et al.","7","1995","08","21","Brasil","São Paulo","Bertioga","Rodov. BR 101, km 216, mata de restinga média, alterada","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta ca. 3m alt., botão floral verde com tricomas marrons",NA,NA,NA,NA,NA,NA,NA,"1995","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-21 10:11:49-03","IBt","SP","344867","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sampaio, PSP; Magenta, MAG","366","1999","10","28","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP057365","SP057365",NA,NA,NA,NA,NA,"2000","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-21 10:11:49-03","IBt","SP","298714","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Martuscelli, P","1073","1990","09","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-21 10:11:49-03","IBt","SP","218084","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Chiea, SAC","557","1987","10","22","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore 5m alt., com frutos verdes e maduros enegrescidos",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-21 10:11:49-03","IBt","SP","201487","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Romaniuc Neto, S; Wanderley, MGL","175","1984","06","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 3m alt., Morro Três Irmãos","SP057360","SP057360 SP057360_01",NA,NA,NA,NA,NA,"1986","37574","auto","05",NA,NA,NA,NA,NA,NA,NA
"731","2019-11-21 10:11:49-03","IBt","SP","198574","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Forero, E; Lopes, EA; Jung, SL; Melo, MMRF; Barros, F","8537","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-21 10:11:49-03","IBt","SP","210341","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kirizawa, M","Kirizawa, M","1640","1986","06","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada de captação de água, na baixada","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 5m alt., frutos verdes, botões florais ferrugíneos, frequente na área","SP057363","SP057363",NA,NA,NA,NA,NA,"1986","37574","auto","08","08",NA,NA,NA,NA,NA,NA
"733","2019-11-21 10:11:49-03","IBt","SP","162616","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","De-Grande, DA; Lopes, EA","297","1979","04","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margem direita do rio Perequê, próximo a captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 5m alt., flores brancas, perfumadas",NA,NA,NA,NA,NA,NA,NA,"1987","37574","auto","10","28",NA,NA,NA,NA,NA,NA
"734","2019-11-21 10:11:49-03","IBt","SP","185806","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Chiea, SAC; Melo, MMRF","Barros, F","785","1982","08","19","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margem do caminho para a barragem","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore da mata ca. 8m alt., nas proximidades do rio Perequê, frutos maduros vinoso-escuros, comestíveis","SP057361","SP057361",NA,NA,NA,NA,NA,"1985","37574","auto","10",NA,NA,NA,NA,NA,NA,NA
"735","2019-11-21 10:11:49-03","IBt","SP","238574","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Barros, F","1826","1990","05","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margens do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore a beira do rio, ca. 10m alt., crescendo na floresta de planície, flores perfumadas, brancas",NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","05",NA,NA,NA,NA,NA,NA,NA
"736","2019-11-21 10:11:49-03","IBt","SP","204375","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Barros, F","1145","1985","07","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 6m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"1986","37574","auto","05",NA,NA,NA,NA,NA,NA,NA
"737","2019-11-21 10:11:49-03","IBt","SP","245011","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Gomes da Silva, SJ","Gomes da Silva, SJ; Anunciação, EA","25","1990","08","22","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","09","05",NA,NA,NA,NA,NA,NA
"738","2019-11-21 10:11:49-03","IBt","SP","210347","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kirizawa, M","Kirizawa, M","1633","1986","06","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da captação de água doce, próximo do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"No local, um gavião branco com asas pretas. Árvore ca, 4m alt., botões florais aveludados",NA,NA,NA,NA,NA,NA,NA,"1986","37574","auto","08","08",NA,NA,NA,NA,NA,NA
"739","2019-11-21 10:11:49-03","IBt","SP","197024","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Chiea, SAC; Melo, MMRF","Romaniuc Neto, S","90","1983","09","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, margem do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Mata primária, árvore ca. 10m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1985","37574","auto","10",NA,NA,NA,NA,NA,NA,NA
"740","2019-11-21 10:11:49-03","IBt","SP","215965","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Melo, MMRF; et al.","649","1986","02","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Jacareú","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 10m alt., botões jovens com pilosidade branco-ferrugínea",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-21 10:11:49-03","IBt","SP","236012","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Barros, F; Ninomia, RT","1674","1989","07","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Três Irmãos, próximo Rio Pereque","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","03","08",NA,NA,NA,NA,NA,NA
"742","2019-11-21 10:11:49-03","IBt","SP","185663","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Chiea, SAC; Melo, MMRF","Barros, F","732","1982","06","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próx. a trilha do Rio Sambaqui-Mirim","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","37574","auto","10",NA,NA,NA,NA,NA,NA,NA
"743","2019-11-21 10:11:49-03","IBt","SP","232134","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Barros, F; Catharino, ELM; Silva, EG; Lima, RCP","1524","1988","09","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Proximidades do Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 8m alt., frutos imaturos verdes,quando maduros são comestíveis",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-11-21 10:11:49-03","IBt","SP","185821","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Chiea, SAC; Melo, MMRF","Barros, F","767","1982","08","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo dos laboratórios","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 8m alt.",NA,NA,NA,NA,NA,NA,NA,"1985","37574","auto","10",NA,NA,NA,NA,NA,NA,NA
"745","2019-11-21 10:11:49-03","IBt","SP","198054","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Chiea, SAC; Melo, MMRF","Forero, E; Lopes, EA; Chiea, SAC; Muniz, C; Silva, J","8702","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","37574","auto","10",NA,NA,NA,NA,NA,NA,NA
"746","2019-11-21 10:11:49-03","IBt","SP","298740","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Martuscelli, P","Martuscelli, P","1021","1990","04","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto ca. 3m alt., flores perfumadas brancas","SP057362","SP057362",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-21 10:11:49-03","IBt","SP","298713","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Santos, MF","Martuscelli, P","1072","1990","09","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","37574","auto","05",NA,NA,NA,NA,NA,NA,NA
"748","2019-11-21 10:11:49-03","IBt","SP","210349","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kirizawa, M","Kirizawa, M","1635","1986","06","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Subida do Morro de captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 4m alt., caida no chão, pericarpo verde",NA,NA,NA,NA,NA,NA,NA,"1986","37574","auto","08","08",NA,NA,NA,NA,NA,NA
"749","2019-11-21 10:11:49-03","IBt","SP","244400","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Melo, MMRF; Penina, A","790","1987","08","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","06",NA,NA,NA,NA,NA,NA,NA
