"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1017","2020-08-31 09:13:42-03","INPA","INPA","90892","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"BG","768",NA,NA,"Southern America","Guiana",NA,NA,NA,NA,NA,NA,"INPA0090892","INPA0090892 INPA0090892_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2021-01-10 20:49:32-03","INPA","INPA","92179","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Paulino Filho, HF","80-12","1980","03",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0092179","INPA0092179 INPA0092179_e","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-01-10 20:49:32-03","INPA","INPA","94010","segun","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Zarucchi, JL","1247","1975","04","Southern America","Colômbia",NA,"Mitú and vicinity; lower Río Kubiyú, along bank of river",NA,NA,NA,NA,"INPA0094010","INPA0094010 INPA0094010_e","22",NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-08-31 09:13:42-03","INPA","INPA","94178","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Davidse, G","15833","1979","02","Southern America","Venezuela","Atures","Distrito Pedro Camejo, Caño (or Morichal) El Caballo, 16 airline km NW of Mata de Guanábana between the Río Meta and the Río Cinaruco","-68.316667","6.316667",NA,NA,"INPA0094178","INPA0094178 INPA0094178_e INPA0094178_e1","27",NA,"75","75",NA,NA,"1987",NA,"-68.316667","6.316667",NA,NA,NA,NA,NA,NA
"1021","2021-01-10 20:49:32-03","INPA","INPA","90322","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Zarucchi, JL","1452","1975","07","Southern America","Colômbia","Vaupés","Mitú and vicinity; along lower Río Kuduyarí","-70.03","10.8",NA,NA,"INPA0090322","INPA0090322 INPA0090322_e INPA0090322_e1","22",NA,NA,NA,NA,NA,"1980",NA,"-70.03","10.8",NA,NA,NA,NA,NA,NA
"1022","2021-01-10 20:49:32-03","INPA","INPA","94187","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Steward, WC","165","1977","12","Southern America","Brasil","Roraima","BR174, Rio Surumu, Estrada Boa Vista-Venezuela, Rio Surumu","-61","4.2",NA,NA,"INPA0094187","INPA0094187 INPA0094187_e","01",NA,NA,NA,NA,NA,"1977",NA,"-61","4.2",NA,NA,NA,NA,NA,NA
"1023","2020-08-31 09:13:42-03","INPA","INPA","97660","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Rodrigues, WA","10289","1981","01","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades., Parque Nacional de Sete Cidades","-41.75","-4.25",NA,NA,"INPA0097660","INPA0097660 INPA0097660_e","30","Piripiri",NA,NA,NA,NA,"1981",NA,"-41.75","-4.25",NA,NA,NA,NA,NA,NA
"1024","2020-08-31 09:13:42-03","INPA","INPA","98470","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Steyermark, JA","121293","1980","02","Southern America","Venezuela","Sucre","Distrito Benítez: swamp forest with standing water, east of Los Pozotes, between Guaraúnos and Ajíes","-63.116667","10.5",NA,NA,"INPA0098470",NA,"18",NA,"5","5",NA,NA,"1981",NA,"-63.116667","10.5",NA,NA,NA,NA,NA,NA
"1025","2020-08-31 09:13:42-03","INPA","INPA","98647","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Barbour, PJ","5358","1980","05","Southern America","Peru","Madre de Dios","Province Tambopata: Ca. 30 air km or 70-80 river km SSW Puerto Maldonado at affluence Rio La Torre (Rio D'Orbigny) Rio Tambopata (SE bank); Tambopata Nature Reserve","-69.283333","-12.816667",NA,NA,"INPA0098647","INPA0098647 INPA0098647_e INPA0098647_e1","19",NA,"260","260",NA,NA,"1981",NA,"-69.283333","-12.816667",NA,NA,NA,NA,NA,NA
"1026","2020-08-31 09:13:42-03","INPA","INPA","98649","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Barbour, PJ","5530","1980","06","Southern America","Peru","Madre de Dios","Province Tambopata: Lago Tres Chimbadas, ca. 65-70 river km SSW Puerto Maldonado, ca. 10-15 air km NW effluence Rio La Torre (Rio DÓrbigny) Rio Tambopata","-69.283333","-12.816667",NA,NA,"INPA0098649","INPA0098649 INPA0098649_e INPA0098649_e1","07",NA,"260","260",NA,NA,"1981",NA,"-69.283333","-12.816667",NA,NA,NA,NA,NA,NA
"1027","2020-08-31 09:13:42-03","INPA","INPA","98650","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Barbour, PJ","5734","1980","06","Southern America","Peru","Madre de Dios","Province Tambopata: Lago Tres Chimbadas, ca. 65-70 river km SSW Puerto Maldonado, ca. 10-15 air km NW effluence Rio La Torre (Rio DÓrbigny) Rio Tambopata","-69.283333","-12.816667",NA,NA,"INPA0098650","INPA0098650 INPA0098650_e INPA0098650_e1","16",NA,"260","260",NA,NA,"1981",NA,"-69.283333","-12.816667",NA,NA,NA,NA,NA,NA
"1028","2020-08-31 09:13:42-03","INPA","INPA","98651","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Barbour, PJ","5735","1980","06","Southern America","Peru","Madre de Dios","Province Tambopata: Lago Tres Chimbadas, ca. 65-70 river km SSW Puerto Maldonado, ca. 10-15 air km NW effluence Rio La Torre (Rio DÓrbigny) Rio Tambopata","-69.283333","-12.816667",NA,NA,"INPA0098651","INPA0098651 INPA0098651_e INPA0098651_e1","16",NA,"260","260",NA,NA,"1981",NA,"-69.283333","-12.816667",NA,NA,NA,NA,NA,NA
"1029","2020-08-31 09:13:42-03","INPA","INPA","98746","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Paulino Filho, HF","81-39","1981","02","Southern America","Brasil","Pará","BR 163, km 126, Km 641 ou 126. Santarém-Cuiabá. Ponte do Igarapé do Mojú","-54.7","-2.6",NA,NA,"INPA0098746","INPA0098746 INPA0098746_e","19",NA,NA,NA,NA,NA,NA,NA,"-54.7","-2.6",NA,NA,NA,NA,NA,NA
"1030","2021-01-10 20:49:32-03","INPA","INPA","98754","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Paulino Filho, HF","80-10","1980","12","Southern America","Brasil","Pará","Rio Xingú, Senador José Porfiro: Km 425 da Transamazônica; margem direita do Xingu, a 1400 m do igarapé do Paraná José Bento","-54.333333","-1.5",NA,NA,"INPA0098754","INPA0098754 INPA0098754_e","22","Monte Alegre",NA,NA,NA,NA,NA,NA,"-54.333333","-1.5",NA,NA,NA,NA,NA,NA
"1031","2020-08-31 09:13:42-03","INPA","INPA","98765","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Paulino Filho, HF","81-18","1981","01","Southern America","Brasil","Pará","Margem esquerda Igarapé do Branco. Km 145, Santarém-Cuiabá",NA,NA,NA,NA,"INPA0098765","INPA0098765 INPA0098765_e","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2021-01-10 20:49:32-03","INPA","INPA","98965","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Monteiro, OP","81-20","1981","02",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0098965","INPA0098965 INPA0098965_e","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-08-31 09:13:42-03","INPA","INPA","98979","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Monteiro, OP","81-34","1981","02","Southern America","Peru",NA,"Río Javarí, Entre Atalaia do Norte e Benjamim Constant",NA,NA,NA,NA,"INPA0098979","INPA0098979 INPA0098979_e","14",NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-08-31 09:13:42-03","INPA","INPA","99996","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Trucíos, TR","128","1981","05","Southern America","Peru","Loreto","Arboreto Jenaro Herrera",NA,NA,NA,NA,"INPA0099996","INPA0099996 INPA0099996_e","27","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-08-31 09:13:40-03","INPA","INPA","158484","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Silva, NT da","5173","1979","09","Southern America","Brasil","Pará","Área do ideal.","-52.5816993713379","-1.52332997322083",NA,NA,"INPA0158484",NA,"25","Almeirim",NA,NA,"564600","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2021-01-10 20:49:32-03","INPA","INPA","150311","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Santos, JL dos","814a","1987","05","Southern America","Brasil","Roraima","Reserva Ecológica de Ouro Preto do Oeste, BR 364, Estrada que da acesso ao furo Santa Rosa, a 8km do alojamento.","-60.6733016967773","2.81972002983093",NA,NA,"INPA0150311","INPA0150311 INPA0150311_e","22","Boa Vista",NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-08-31 09:13:42-03","INPA","INPA","92170","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Paulino Filho, HF","80-1","1980","02","Southern America","Brasil","Amazonas","Igarapé do Bom Futuro, km 12 BEC, Margem direita do igarapé do Bom Futuro (ao lado esquerdo da ponte, sentido do BEC, Km 12 (BEC)","-63.0208015441895","-7.50611019134521",NA,NA,"INPA0092170","INPA0092170 INPA0092170_e","06","Humaitá",NA,NA,"202650","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2021-01-10 20:49:32-03","INPA","INPA","234220","Dupli","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ramos, JF",NA,"Lima, TMA","INPA234220","2010","01","Southern America","Brasil","Amazonas","Km 60-Comunidade Nova Esperança, Km 60 - Comunidade Nova Esperança., em mata de terra firme.","-60.6206016540527","-3.29972004890442",NA,NA,"INPA0234220","INPA0234220 INPA0234220_e","28","Manacapuru",NA,NA,"112319","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1039","2021-01-10 20:49:32-03","INPA","INPA","63855","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Coêlho, DF","INPA63855","1977","03","Southern America","Brasil","Amazonas","Estrada Manaus-Porto Velho, km 386, Fazenda Jutaí, Estrada Manaus-Porto Velho, Fazenda Jutaí, km 386.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0063855","INPA0063855 INPA0063855_1 INPA0063855_1e INPA0063855_e","22","Manaus",NA,NA,"138090","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-08-31 09:13:42-03","INPA","INPA","93769","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Silva, MG da","3149","1977","05","Southern America","Brasil","Pará","Itinga do Pará","-47.3527984619141","-2.99583005905151",NA,NA,"INPA0093769","INPA0093769 INPA0093769_e","26","Paragominas",NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-08-31 09:13:39-03","INPA","INPA","123931","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Boom, BM","4440","1984","02",NA,"Bolívia","Beni","Vicinity of the Chácobo village Alto Ivon.","-66.033333","-11.75",NA,NA,"INPA0123931","INPA0123931 INPA0123931_e","15","Vaca Diez","200","200",NA,NA,"1994",NA,"-66.033333","-11.75",NA,NA,NA,NA,NA,NA
"1042","2020-08-31 09:13:41-03","INPA","INPA","246053","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ramos, JF",NA,"Viana, GP","83","2011","09","Southern America","Brasil","Rondônia","Comunidade Ribamar, Margem direita do Rio Madeira (atrás da comunidade).","-61.211306","-6.039111",NA,NA,"INPA0246053","INPA0246053 INPA0246053_1 INPA0246053_e","01","Manicoré",NA,NA,NA,NA,"2012","01","-61.211306","-6.039111","07",NA,NA,NA,NA,NA
"1043","2020-08-31 09:13:41-03","INPA","INPA","249903","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ramos, JF",NA,"Albernaz, ALKM","181","2011","09","Southern America","Brasil","Rondônia","Comunidade Colares, Margem direita do Rio Madeira.","-60.82506","-5.52252",NA,NA,"INPA0249903",NA,"03","Manicoré",NA,NA,NA,NA,"2012","01","-60.82506","-5.52252","07",NA,NA,NA,NA,NA
"1044","2021-01-10 20:49:32-03","INPA","INPA","36034","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Rodrigues, WA","9054","1972","06","Southern America","Brasil","Amazonas","Colônia Santo Antônio., Colônia Santo Antônio, Igarapé do Buião","-60.033333","-3.416667",NA,NA,"INPA0036034",NA,"13","Manaus",NA,NA,NA,NA,"1979",NA,"-60.033333","-3.416667",NA,NA,NA,NA,NA,NA
"1045","2020-08-31 09:13:39-03","INPA","INPA","140616","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Ferreira, CAC","7229","1986","04","Southern America","Brasil","Amazonas","Limoeiro, Estação Ecológica do Juamí-Japurá. Rio Japurá margem direita abaixo da confluência com Rio Puruê.","-68.133333","-1.033333",NA,NA,"INPA0140616","INPA0140616 INPA0140616_e INPA0140616_e1","26","Japurá",NA,NA,NA,NA,"2002","08","-68.133333","-1.033333",NA,NA,NA,NA,NA,NA
"1046","2020-08-31 09:13:41-03","INPA","INPA","46500","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Pires, JM","14728a","1974","06","Southern America","Brasil","Roraima","BR 174, de Boa Vista para Caracaraí, Rodovia BR-174 de Boa Vista","-60.016667","2.083333",NA,NA,"INPA0046500","INPA0046500 INPA0046500_e INPA0046500_e1 INPA0046500_e2","28","Boa Vista",NA,NA,NA,NA,NA,NA,"-60.016667","2.083333",NA,NA,NA,NA,NA,NA
"1047","2020-08-31 09:13:41-03","INPA","INPA","38826a","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Silva, MF da","1824","1973","05","Southern America","Brasil","Amazonas","Paraná do Jacaré, Rio Negro entre a boca do Rio Branco e o paraná do Jacaré","-62.9241981506348","-0.974722027778625",NA,NA,"INPA038826a",NA,"22","Barcelos",NA,NA,"358570","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-08-31 09:13:42-03","INPA","INPA","91935","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Kato, MJ","2","1980","03","Southern America","Brasil","Amazonas","Igarapé Beem, margem do rio Madeira, Igarapé Beem, margem do rio Madeira","-63.0208015441895","-7.50611019134521",NA,NA,"INPA0091935","INPA0091935 INPA0091935_e","20","Humaitá",NA,NA,"202650","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-08-31 09:13:42-03","INPA","INPA","91934","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Kato, MJ","1","1980","03","Southern America","Brasil","Amazonas","Transamazônica, km 1, próximo do rio Madeira, Transamazônica, km 1, próximo do rio Madeira","-63.0208015441895","-7.50611019134521",NA,NA,"INPA0091934","INPA0091934 INPA0091934_e","18","Humaitá",NA,NA,"202650","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-08-31 09:13:42-03","INPA","INPA","72642","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Bonates, LCM",NA,"Mota, CDA da","2745","1977","11","Southern America","Brasil","Amazonas","Limoeiro, Rio Japurá","-66.5988998413086","-1.82611000537872",NA,NA,"INPA0072642","INPA0072642 INPA0072642_e INPA0072642_e1","23","Japurá",NA,NA,"445353","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2021-01-10 20:49:32-03","INPA","INPA","194350","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Coêlho, DF",NA,"Mouzinho, R","INPA194350","1997","04","Southern America","Brasil","Amazonas","Ilha Aquariquara, Ilha Aquariquara","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0194350","INPA0194350 INPA0194350_e","05","Manaus",NA,NA,"138090","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-08-31 09:13:39-03","INPA","INPA","113761","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Pinto, GCP",NA,"Pinto, GCP","134/82","1982","04","Southern America","Brasil","Amapá","Rio Matapí, Igapó do Matapi. Várzea inundável.","-51.2893981933594","-0.115000002086163",NA,NA,"INPA0113761","INPA0113761 INPA0113761_e","22","Mazagão",NA,NA,"195641","auto","1982","09",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-08-31 09:13:42-03","INPA","INPA","99850","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Teixeira, PS","55","1981","07","Southern America","Brasil","Amazonas","Campo Novo, Campo Novo - pt. 13.","-64.7114028930664","-3.35417008399963",NA,NA,"INPA0099850","INPA0099850 INPA0099850_e","08","Tefé",NA,NA,"340205","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-08-31 09:13:39-03","INPA","INPA","144039","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Thomas, WW","3490","1984","05","Southern America","Venezuela","Río Negro","In swamp forest draining into the Río baría from the Río Marawinuma; winding interconnected black water streams","-66.583333","1.083333",NA,NA,"INPA0144039",NA,"09",NA,NA,NA,NA,NA,"1998","04","-66.583333","1.083333",NA,NA,NA,NA,NA,NA
"1055","2021-01-10 20:49:32-03","INPA","INPA","98748","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Paulino Filho, HF","80-2","1980","12","Southern America","Brasil","Pará","BR 230, km 25, Km 25 da Transamazônica, entre Marabá e Altamira, Bacia do Tocantins","-50","-6",NA,NA,"INPA0098748","INPA0098748 INPA0098748_e","31","Marabá",NA,NA,NA,NA,NA,NA,"-50","-6",NA,NA,NA,NA,NA,NA
"1056","2020-08-31 09:13:40-03","INPA","INPA","153890","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Ferreira, CAC","9102","1987","08","Southern America","Brasil","Roraima","BR 174, km 330, Vila São José de Boiaçu, Estrada Manaus-Caracaraí (BR-174) km 330. Vicinal para Vila São José de Boiaçu, 25 km da BR-174","-60.95","-0.166667",NA,NA,"INPA0153890","INPA0153890 INPA0153890_e","22","São Luís",NA,NA,NA,NA,"1994",NA,"-60.95","-0.166667",NA,NA,NA,NA,NA,NA
"1057","2020-08-31 09:13:40-03","INPA","INPA","164127","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Tavares, AS","245","1987","10","Southern America","Brasil","Pará","Ilha de Marajó, Ilha de Marajó, rio Jipuru, afluente rio Anajás.","-50.5","-0.008",NA,NA,"INPA0164127","INPA0164127 INPA0164127_e INPA0164127_e1","23","Ilha de Marajó",NA,NA,NA,NA,"1992",NA,"-50.5","-0.008",NA,NA,NA,NA,NA,NA
"1058","2020-08-31 09:13:39-03","INPA","INPA","141640","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Barbosa, WR","946","1986","10","Southern America","Brasil","Roraima","Rio Mucajaí, curso médio, Vegetação marginal e fusante da C. H. Prego","-60.917321","2.447474",NA,NA,"INPA0141640","INPA0141640 INPA0141640_e INPA0141640_e1","03","Alto Alegre",NA,NA,NA,NA,"1987",NA,"-60.917321","2.447474",NA,NA,NA,NA,NA,NA
"1059","2021-01-04 11:29:54-03","UEMA","SLUI","507","PreservedSpecimen","Plantae","Angiospermae",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"F. Noberto","148","1988","09",NA,"Brasil","Maranhão","Localidade Pindaiba","-44.476864","-6.392611",NA,NA,"SLUI000507",NA,"26","Mirador",NA,NA,NA,NA,NA,NA,"44°28'36.71W","6°23'33.40S",NA,NA,NA,NA,NA,NA
"1060","2021-01-04 11:29:54-03","UEMA","SLUI","3788","PreservedSpecimen","Plantae","Angiospermae",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"M. S. Rodrigues","519","2012","08",NA,"Brasil","Maranhão","Parque Estadual do Bacanga","-44.276111","-2.599917",NA,"Doação","SLUI003788","SLUI003788","17","São Luís",NA,NA,NA,NA,NA,NA,"44°16'34W","02°35'59.7S",NA,NA,NA,NA,NA,NA
"1061","2021-01-26 13:56:36-03","IMA","MAC","3631","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","M.G.Silva",NA,"M.Silva; R.Souza","2433","1969","08",NA,"Brasil","Pará","Arredores do acampamento de Igarapé Curupira.","-54.7083015441895","-2.44305992126465",NA,"Árvore com ca de 25m de altura. Fruto pardo.; Mata de terra firme.","MAC0003631",NA,"29","Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2021-01-26 13:56:36-03","IMA","MAC","3634","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","M.G.Silva",NA,"M.Silva; R.Souza","2285","1969","08",NA,"Brasil","Pará","Arredores do acampamento de Igarapé Curupira.","-54.7083015441895","-2.44305992126465",NA,"Árvore com ca de 20m de altura. Flores amarelas.; Mata do Igapó.","MAC0003634",NA,"17","Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2021-01-26 13:56:36-03","IMA","MAC","22658","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W.W.Thomas; R.P.Lyra-Lemos; M.Barbosa; P.Fiaschi; J.Paixão; Sant","13228","2002","11",NA,"Brasil","Alagoas","Serra das Banaeiras.","-36.055278","-9.274444",NA,"Árvore ca. de 25m de altura. Frutos marrons.; Mata de encosta.","MAC0022658",NA,"03","União dos Palmares",NA,NA,NA,NA,NA,NA,"-36.055278","-9.274444",NA,NA,NA,NA,NA,NA
"1064","2021-01-26 13:56:36-03","IMA","MAC","3487","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A.rodrigues/79.",NA,"N.C.Bastos; et al.","118","1978","12",NA,"Brasil","Pará","Margem do Igarapé Pau cheiroso.","-47.6199989318848","-1.12889003753662",NA,"Árvore com ca. de 7m de altura. Frutos verdes imaturos.; Capoeira em terra firme.","MAC0003487",NA,"11","Igarapé-Açú",NA,NA,"29938","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
