"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"719","2019-02-15 11:49:22-02","IPA","IPA","13842","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Kirkbride, J.H.","Andrade-Lima","66-4421","1966","01","30","Brasil","Goiás",NA,NA,NA,NA,NA,"IPA0013842",NA,"encosta baixa da Serra Dourada.","1982","01",NA,NA,NA,"Erva 40-60 cm.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-02-15 11:49:22-02","IPA","IPA","18293","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Kirkbride, J.H.","Jesus, J.A. de","575","1970","02","22","Brasil","Bahia",NA,NA,NA,NA,NA,"IPA0018293",NA,"estrada Canavieiras/Ouricana, margem do Rio Pardo.","1982","01",NA,NA,NA,"Ramos escandentes; cimeiros pendentes; flores amarelas, estames avermelhados.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-02-15 11:49:22-02","IPA","IPA","23421","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Steyermark, J.A.","Harley, R.M.","17087","1974","03","17","Brasil","Bahia",NA,"-39.016667","-16.366667","-39.016667","-16.366667","IPA0023421",NA,"coastal zone. 11 km of Santa Cruz Cabrália. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland.",NA,NA,NA,NA,NA,"Shrub to 3m. Leaves rugose, dark glossy green above, pale beneath, rather fleshy. Corolla cream.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-02-15 11:49:22-02","IPA","IPA","23469","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Steyermark, J.A.","Harley, R.M.","17547","1974","03","31","Brasil","Bahia",NA,"-38.983333","-14.3","-38.983333","-14.3","IPA0023469",NA,"coastal zone - Itacaré, near the mouth of the Rio de Contas. Coastal evergreen forest with disturbed margins, rocks by the sea, and semi-cultivated ground. Sea level.",NA,NA,NA,NA,NA,"Scrambling shrub to 5m. Leaves very bright green, glossy above, paler beneat. Flowers apricot-yellow. Fruit white",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-02-15 11:49:22-02","IPA","IPA","24374","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Andrade-Lima","Andrade-Lima","71-6266","1971","07","10","Brasil","Paraná",NA,NA,NA,NA,NA,"IPA0024374",NA,"ao norte de Matinhos.","1971","07","10",NA,NA,"Subarbusto escandente. Flor alvas.; Restinga arbustiva. Solo arenoso.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-02-15 11:49:22-02","IPA","IPA","41326","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"Gardner","1418",NA,NA,NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,"IPA0041326",NA,"Sea shore near Maceió.",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-02-15 11:49:22-02","IPA","IPA","41327","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"Gardner","1961",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"IPA0041327",NA,"wood, foots of the Serra do Araripe.",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-02-15 11:49:22-02","IPA","IPA","51979","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Dantas, A.; Flor, R.; Roberto, A.; Flor, R.; Roberto, A.","185","1984","11","20","Brasil","Rio Grande do Norte","Baía Formosa","-35","-6.366667","-35","-6.366667","IPA0051979",NA,"tabuleiros litorrâneos.","1999","12",NA,NA,NA,"Arbustivo 1m de altura; flor amarelo claro.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-02-15 11:49:22-02","IPA","IPA","56557","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Santos, F.S.; Santo, L.B.E.; Santo, L.B.E.","627","1987","07","21","Brasil","Bahia","Santa Cruz Cabrália","-39.133333","-16.383333","-39.133333","-16.383333","IPA0056557",NA,"Estação Ecológica do Pau-brasil, ca. 16 km a W de Porto Seguro, rod. BR-367 (Porto Seguro/Eunápolis), área em frente a ESPAB, no lado da rodovia.","1995",NA,NA,NA,NA,"Cipó. Frutos imaturos de coloração verde.; Região de mata higrófila sul baiana.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-02-15 11:49:22-02","IPA","IPA","56574","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Taylor, C.M.","Thomas, W.W.; et al.; et al.","8960","1992","01","30","Brasil","Bahia","Ilhéus","-39.05","-15","-39.05","-15","IPA0056574",NA,"road from Olivença to Maruim, 8,9km from Olivença. 1,3 km from junction with road to Serra das Trempes.","1993",NA,NA,NA,NA,"Shrub 2m, leaves shiny green. Inflorescences green to slightly purplish.; Restinga on white sand.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-02-15 11:49:23-02","IPA","IPA","56587","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Thomas, W.W.; et al.; et al.","10075","1993","10","21","Brasil","Bahia","Prado","-39.25","-17.333333","-39.25","-17.333333","IPA0056587",NA,"4,5 km North of Prado on coast road to Cumuruxatiba.","1995",NA,NA,NA,NA,"Shrub, scanden, 2m; leaves shiny pale green; corolla yellow; fruit brownish.; Restinga and adjacent restinga forest.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-02-15 11:49:22-02","IPA","IPA","56572","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Thomas, W.W.; A.de Carvalho; Lisboa, S.; Sant'ana; Amorim, A.M.; et al.; et al.","9785","1993","05","02","Brasil","Bahia","Itacaré","-39.266667","-14.25","-39.266667","-14.25","IPA0056572",NA,"6,7km south of junction with BA 654 at Loteamento Marambaia on road to Serra Grande, the junction 6km west of Itacaré.","1995",NA,NA,NA,NA,"Scandent shrub, leaves shiny green above; fruit pale green becoming white.; Southern Bahian wet forest over sandy loam.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-02-15 11:49:23-02","IPA","IPA","56734","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Carvalho, A.M.V. de; et al.; et al.","4498","1994","04","06","Brasil","Bahia","Porto Seguro","-39.325278","-16.4625","-39.325278","-16.4625","IPA0056734",NA,"Reserva da Brasil Holanda de Ind. S/A., entrada no km 22 da rodovia Eunápolis / Porto Seguro ca. 9,5 km na entrada.","1995",NA,NA,NA,NA,"Planta com ramos escandentes crescendo sobre árvores. Flores com pétalas cremes, amarelo-pálido. Frutos imaturos verdes.; Mata Higrófila Sul Baiana. Mata pertubada.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-02-15 11:49:23-02","IPA","IPA","59827","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Silva, A.G. da; Nascimento, L.M.; Nascimento, L.M.","125","1999","08","18","Brasil","Pernambuco","Brejo da Madre de Deus","-36.392222","-8.2075","-36.392222","-8.2075","IPA0059827",NA,"Mata do Bituri, margem da estrada. Mata Estacional.","1999","12",NA,"920","1030","Arbusto escandente. Flores com cálice verde, corola amarelada, pistilo e estames amarelos com cheiro agradável.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-02-15 11:49:23-02","IPA","IPA","57900","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Taylor, C.M.","Thomas, W.W.; et al.; et al.","8952",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IPA0057900",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-02-15 11:49:23-02","IPA","IPA","59786","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Silva, A.G. da; Nascimento, L.M.; Pimentel, D.S.; Nascimento, L.M.; Pimentel, D.S.","77","1999","06","16","Brasil","Pernambuco","Brejo da Madre de Deus","-36.414167","-8.185833","-36.414167","-8.185833","IPA0059786",NA,"Mata do Cassange, margem da estrada. Mata estacional.","1999","12",NA,"962","1020","Arbusto escandente. Frutos maduros brancos com 2 sementes.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-02-15 11:49:23-02","IPA","IPA","59830","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Silva, A.G. da; Nascimento, L.M.; Nascimento, L.M.","25","1999","05","10","Brasil","Pernambuco","Brejo da Madre de Deus","-36.2","-8.183889","-36.2","-8.183889","IPA0059830",NA,"Mata do Malhada, borda da mata. Mata Estacional.","1999","12",NA,"565","960","Arbusto escandente atingindo ca. 2m de altura. Frutos verdes imaturoa com cálice persistente. Frequênte.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-02-15 11:49:23-02","IPA","IPA","60914","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Bautista, H.P.","Bautista, H.P.; Roque, N.; Ribeiro, T.; Roque, N.; Ribeiro, T.","3210","2002","03","12","Brasil","Bahia","Brumado","-41.724444","-14.182778","-41.724444","-14.182778","IPA0060914",NA,"Serra das Éguas, próximo à torre da Embratel.","2002","04",NA,"1130","1130","Arbusto flexuoso. Folhas discolores. Frutos vináceos a róseos.; Vegetação arbórea Densa.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-02-15 11:49:23-02","IPA","IPA","62606","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Borges, M.; Araújo, C.; Araújo, C.","18","1994","03","24","Brasil","Pernambuco","Caruaru","-36","-8.31","-36","-8.31","IPA0062606",NA,"Brejo dos Cavalos, Murici. Parque Municipal, na mata.","2004",NA,NA,"1100","1100","Arbusto; frutos verdes.; Solo arenoso.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-02-15 11:49:23-02","IPA","IPA","67215","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"Almeida, E.B.","153","2000","10","17","Brasil","Rio Grande do Norte","Tibau do Sul","-35.291667","-6.183333","-35.291667","-6.183333","IPA0067215",NA,"Santuário Ecológico de Pipa, Praia de Cacimbinha.",NA,NA,NA,NA,NA,"Arbusto escamdente; frutos creme; flores alvas.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-02-15 11:49:23-02","IPA","IPA","63904","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Barbosa, M.R.","Rodal, M.J.N.; Sales, M.F.; Sales, M.F.","238","1994","07","22","Brasil","Pernambuco","Caruaru","-36","-8.31","-36","-8.31","IPA0063904",NA,"Brejo dos Cavalos, Fazenda Caruaru, borda da mata, em área próximo ao açude.","1994",NA,NA,NA,NA,"Arbusto ca. 1m de altura; botões florais imaturos; frutos imaturos.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-02-15 11:49:23-02","IPA","IPA","73214","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Cano, O.","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2672","2006","02","22","Brasil","Pernambuco","Arcoverde","-36.988889","-8.447111","-36.988889","-8.447111","IPA0073214",NA,"Serra das Varas, Mata da Jacú - na trilha interna.","2006","03","10","910","910","Subarbusto. flores amarelas claras e cálice verde claro.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-02-15 11:49:23-02","IPA","IPA","67063","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Pessoa, M.C.","Lemos, R.; Rodrigues, N.; María, N.; Robson, N.; Rodrigues, N.; María, N.; Robson, N.","6002","2002","02","09","Brasil","Alagoas","Igreja Nova","-36.6618995666504","-10.1253004074097",NA,NA,"IPA0067063",NA,"Atalha Fogo.","2008","03","11",NA,NA,"Arvoreta ca. 1,5m de altura.; Mata Atlântica em tabuleiro.","19260","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-02-15 11:49:23-02","IPA","IPA","68494","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"Barros, C.S.S.; Bayma, I.A.; Bayma, I.A.","204","1994","05","21","Brasil","Alagoas","Taquarana","-36.497200012207","-9.64500045776367",NA,NA,"IPA0068494",NA,"Agreste, vegetação arbustiva-arbórea em encosta de morro.",NA,NA,NA,NA,NA,"Arbusto ca. 3m de altura; flores amarelas e estames brancos.","13261","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-02-15 11:49:23-02","IPA","IPA","56691","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Carvalho, A.M. de","3921","1992","03","21","Brasil","Bahia","Tucano","-38.7867012023926","-10.9631004333496",NA,NA,"IPA0056691",NA,"km 7 - 10 na estrada de Tucano para Ribeira do Pombal. Transição de Cerrado-Caatinga.","1995",NA,NA,NA,NA,"Arbusto ca. 1,5m de altura. Ramos escandentes. Flores com corola alva. Frutos imaturos verdes, alvos quando maduros.","55392","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-02-15 11:49:22-02","IPA","IPA","17868","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Kirkbride, J.H.","Barroso, G.M.; José, M.; Giulietti, A.M.; José, M.; Giulietti, A.M.","560","1968","12","21","Brasil","Goiás","São João d'Aliança","-47.5247001647949","-14.7055997848511",NA,NA,"IPA0017868",NA,"beira da estrada, cerrado. Caminho para a Chapada dos Veadeiros.","1982","01",NA,NA,NA,"Arbusto muito esgalhado; frutos verdes, comprimidos.","91641","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-02-15 11:49:22-02","IPA","IPA","10310","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"Vasconcelos, J.M.","255",NA,NA,NA,"Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"IPA0010310",NA,"na orla da mata.",NA,NA,NA,NA,NA,NA,"15425","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-07-26 11:41:11-03","IPA","IPA","68612","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Rita Pereira","Rita Pereira; Bocage, A.; Cano, O.; Bocage, A.; Cano, O.","68612","2005","06","29","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"IPA0068612",NA,"Serra das Varas, Estação Experimental do IPA, trilha dentro da mata.","2005","07","19",NA,NA,"Arbusto ca. 2m de altura; frutos verdes claros, em cachos, redondos e achatados.; Caatinga.","23066","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-02-15 11:49:22-02","IPA","IPA","1704","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Kirkbride, J.H.","Andrade-Lima","50-521","1950","06","19","Brasil","Pernambuco","Camaragibe","-34.9810981750488","-8.0216703414917",NA,NA,"IPA0001704",NA,"Caminho de Macacos.","1982","01",NA,NA,NA,"Cipó sôbre arbustos na capoeira baixa. Flôr creme clara , folhas mais ou menos lustrosa.","11122","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-02-15 11:49:23-02","IPA","IPA","62627","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Zappi, D.","Mayo, S.; Andrade, I.; Matos, A.F.; Andrade, I.; Matos, A.F.","1027","1994","10","09","Brasil","Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,"IPA0062627",NA,"Brejo dos Cavalos, Fazenda Caruaru. Sub-bosque.","1996","06","18",NA,NA,"Arbusto com ca. 3m de altura; folhas verde escuro brilhante na face adaxial; frutos imaturos verdes.","35136","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-02-15 11:49:22-02","IPA","IPA","26228","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Andrade-Lima","Andrade-Lima","71-6719","1971","09","10","Brasil","Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,"IPA0026228",NA,"Fazenda Caruaru, capoeira.","1971","09","10",NA,NA,"Arbusto escandente.","35136","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-02-15 11:49:22-02","IPA","IPA","1596","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Kirkbride, J.H.","Andrade-Lima","50-443","1950","02","09","Brasil","Pernambuco","Paulista","-34.8731002807617","-7.94083023071289",NA,NA,"IPA0001596",NA,"Janga","1982","01",NA,NA,NA,"Erva semi-escandente. Flores alvas com tonalidades arroxeadas.; Restinga.","17375","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-02-15 11:49:23-02","IPA","IPA","58316","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Bocage, A.","Correia, M.","411","1996","02","13","Brasil","Pernambuco","Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,"IPA0058316",NA,"Serra do Ororubá, Fazenda São Francisco.","1996","04","06","1080","1080","Trepadeira de flores tubulares de cor creme.","36615","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-07-26 11:41:11-03","IPA","IPA","32138","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Gallindo, F.","Gallindo, F.; Lima, R.; Barreto, R.; Lima, R.; Barreto, R.","CFPE-610","1983","08","18","Brasil","Pernambuco","Rio Formoso","-35.1585998535156","-8.66361045837402",NA,NA,"IPA0032138",NA,"Estação Experimental de Saltinho","1984","03","15",NA,NA,"Cipó de 4 -5m. Material frutificado; frutos imaturos verdes, muito visitado por formigas.","21734","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-29 11:33:12-03","IPA","IPA","93652","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Cano, O.","Torres, A.M.; Santos, B.Y.M.; Camurça, L.M.; Costa, K.M.; Dantas, J.I.M.; Santos, B.Y.M.; Camurça, L.M.; Costa, K.M.; Dantas, J.I.M.","164","2019","02","18","Brasil","Rio Grande do Norte","Extremoz","-35.307201385498","-5.70556020736694",NA,NA,"IPA0093652",NA,"APA de Jenipabu.","2019","04","16",NA,NA,"Material Botânico em estudo na UFRPE, para Levantamento Florístico dos quatro substratos em áreas de dunas e restingas da APA Jenipabu #?# RN - PPGB - Deptº de Botânica sob a orientação da Profa. Dra. Ana Virginia Leite.; Arbórea. Flore","13555","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-02-15 11:49:22-02","IPA","IPA","10311","S","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Gerhr","Pickel, B.","5170","1941","01","08","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"IPA0010311",NA,"Fazenda Traviú, na mata.","1942","04",NA,NA,NA,"Cipó com flores amareladas.","17840","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-08-27 13:32:16-03","IAP","PACA-AGP","95464","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C. Mondin","Mondin, C.","1425","1998","08","28","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"PACA095464",NA,"Guaritas","1998","09",NA,NA,NA,"HASU 6792. Hábito: arbusto apoiante","50525","auto","Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"756","2019-08-27 13:32:16-03","IAP","PACA-AGP","87064","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. Mauhs","Mauhs, J.",NA,"2001","04","26","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA087064",NA,"Lagoa da Porteira",NA,NA,NA,NA,NA,"Habitat: Em borda de mata de Restinga","31350","auto","Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"757","2019-08-27 13:32:16-03","IAP","PACA-AGP","87383","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S. F. Smith","Sehnem, A.","10026","1968","04","13","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA087383",NA,"Morro das Cabras","1985","07",NA,NA,NA,"Habitat: herba in dumeto","10287","auto","Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"758","2019-08-27 13:32:16-03","IAP","PACA-AGP","58215","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","L. B. Smith",NA,NA,"1953","02","05","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"PACA058215",NA,NA,NA,NA,NA,NA,NA,"HBR 7391 Habitat: In silvula litoranea Fenofase: flor","31105","auto","Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"759","2019-08-27 13:32:16-03","IAP","PACA-AGP","110312","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Janine da Silva Demenighi","Janine da Silva Demenighi",NA,"2009","12","02","Brasil","RS","Triunfo","-51.436111","-29.8675","51°26'10''W","29°52'03''S","PACA110312",NA,NA,NA,NA,NA,NA,NA,"Habitat: mata ciliar",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"760","2019-08-27 13:32:16-03","IAP","PACA-AGP","110313","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Janine da Silva Demenighi","Janine da Silva Demenighi",NA,"2010","04","03","Brasil","RS","Triunfo","-51.436111","-29.8675","51°26'10''W","29°52'03''S","PACA110313",NA,NA,NA,NA,NA,NA,NA,"Habitat: mata ciliar",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"761","2019-08-27 13:32:16-03","IAP","PACA-AGP","118250","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","Gonzatti, F.","Gonzatti, F.","1563","2015","01","21","Brasil","RS","Osório","-50.169722","-29.897778","50º10'11w","29º53'52s","PACA118250",NA,"lagoa dos veados","2015","02","04","16","16","sarmentosa com flores creme Habitat: sob arbustos em bordo de mata de restinga",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
