"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber"
"227","2016-07-18 09:27:25-03","F","FMNH-SEEDPLANTS","V0333136F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333136F","V0333136F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"228","2016-06-29 15:44:04-03","F","FMNH-SEEDPLANTS","V0333137F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0333137F","V0333137F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"229","2016-06-29 15:46:01-03","F","FMNH-SEEDPLANTS","V0333138F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333138F","V0333138F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"230","2016-07-18 09:27:32-03","F","FMNH-SEEDPLANTS","V0333139F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333139F","V0333139F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"231","2016-06-29 15:45:29-03","F","FMNH-SEEDPLANTS","V0333141F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333141F","V0333141F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"232","2016-07-18 09:27:42-03","F","FMNH-SEEDPLANTS","V0333142F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333142F","V0333142F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"233","2016-06-29 15:45:54-03","F","FMNH-SEEDPLANTS","V0333143F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333143F","V0333143F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"234","2016-06-29 15:43:42-03","F","FMNH-SEEDPLANTS","V0333144F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0333144F","V0333144F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"235","2016-06-29 15:44:02-03","F","FMNH-SEEDPLANTS","V0333145F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333145F","V0333145F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"236","2019-04-13 11:45:36-03","F","FMNH-SEEDPLANTS","V0389961F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"RRC ID Flag","J. Cuatrecasas","18623","1944","11","5","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0389961F","V0389961F_01 V0389961F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18623"
"237","2015-03-06 21:47:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"W. Meijer","J. Santisteban & J. L. Guevara B.","156","1987","6","7","South America","Peru","Cajamarca","Santa Cruz","ca. 0.5 km ENE de Monteseco",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"238","2015-03-07 08:09:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"N. Hensold : Field Museum of Natural History","A. Sagástegui A. & et al.","10894","1983","6","29","South America","Peru","Cajamarca","Contumazá","El Molino (Cascas-Contumazá)",NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"239","2015-03-07 08:09:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"N. Hensold : Field Museum of Natural History","A. Sagástegui A. & et al.","16109","1999","2","6","South America","Peru","La Libertad","Otuzco","alrededores de Huaranchal",NA,NA,"2140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"240","2016-06-29 15:44:47-03","F","FMNH-SEEDPLANTS","V0333128F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333128F","V0333128F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"241","2016-07-18 09:27:51-03","F","FMNH-SEEDPLANTS","V0333129F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333129F","V0333129F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"242","2016-07-18 09:27:03-03","F","FMNH-SEEDPLANTS","V0333134F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333134F","V0333134F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"243","2016-06-29 15:46:06-03","F","FMNH-SEEDPLANTS","V0333135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333135F","V0333135F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"244","2016-07-18 09:27:29-03","F","FMNH-SEEDPLANTS","V0333140F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333140F","V0333140F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"245","2016-06-29 15:44:48-03","F","FMNH-SEEDPLANTS","V0333146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333146F","V0333146F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"246","2016-07-18 09:27:14-03","F","FMNH-SEEDPLANTS","V0333147F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333147F","V0333147F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"247","2016-07-18 09:27:42-03","F","FMNH-SEEDPLANTS","V0333148F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333148F","V0333148F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"248","2016-06-29 15:44:56-03","F","FMNH-SEEDPLANTS","V0333149F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333149F","V0333149F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"249","2016-07-18 09:27:13-03","F","FMNH-SEEDPLANTS","V0333150F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333150F","V0333150F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"250","2016-07-18 09:27:44-03","F","FMNH-SEEDPLANTS","V0333151F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0333151F","V0333151F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"251","2016-06-29 15:45:06-03","F","FMNH-SEEDPLANTS","V0333152F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0333152F","V0333152F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"252","2016-07-18 09:27:51-03","F","FMNH-SEEDPLANTS","V0333153F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333153F","V0333153F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"253","2016-06-29 15:45:57-03","F","FMNH-SEEDPLANTS","V0333154F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0333154F","V0333154F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"254","2016-07-18 09:26:51-03","F","FMNH-SEEDPLANTS","V0333155F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333155F","V0333155F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"255","2016-06-29 15:44:48-03","F","FMNH-SEEDPLANTS","V0333156F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333156F","V0333156F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"256","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Triana, JJ","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Humboldt, FWHA","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"locis desertis ad Serra de Tiuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:10:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Schomburgk, MR","857",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","9644","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Zanette, V.C.","Oliveira, M.","s.n.","1978","04",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Agronomia (Santana)","-51.124635","-30.053181",NA,NA,NA,NA,"HAS0009644",NA,NA,NA,"1980","11",NA,"-51,124635","-30,053181",NA,NA,NA
