"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"951","2021-04-08 17:13:23-03","UESB","HUESB","6406","S","Plantae","Monocotyledoneae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Davidse, G.","FERNANDES, A.; et al.; et al.",NA,"1984","10","10",NA,"Brasil","Rio Grande do Norte","Dunas.",NA,NA,NA,"HUESB000006406","(Lam.) R. Br.","-35.209400177002","-5.79500007629395",NA,"Natal",NA,"1986",NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA
"952","2021-04-08 17:13:23-03","UESB","HUESB","11257","S","Plantae","Monocotyledoneae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Prata, A.P.; Lemos, I.C.; Silva, A.C.; Ibrahim, M.; Costa, S.M.; Lemos, I.C.; Silva, A.C.; Ibrahim, M.; Costa, S.M.","1274","2006","07","21",NA,"Brasil","Paraíba","Praia Jacarapé, 2m.",NA,NA,"Restinga.","HUESB000011257","(Lam.) R. Br.","-34.796389","-7.195556",NA,"Conde",NA,NA,NA,"-34.796389","-7.195556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-07-02 15:55:19-03","UEM","HUEM","22012","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Trevisan","P.M. Silva","s.n.","1995","09","14",NA,"Brasil","Paraná","Pontal do Sul, Centro de Estudos do Mar (CEM)",NA,NA,"Herbácea; presença de flores.","HUEM000003561","R.Br.","-48.511100769043","-25.6735992431641","HUEM000003561","Pontal do Paraná",NA,"2013","06",NA,NA,"19508","auto",NA,"06",NA,NA,NA,NA,NA
"954","2020-11-04 17:28:58-03","UEM","HUEM","2863","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Alves, A","Takeda; Fanchin","471","1992","06","12",NA,"Brasil","Paraná","Pontal do Sul, próximo a Dunas",NA,NA,NA,"HUEM000003560","R.Br.","-48.511100769043","-25.6735992431641","HUEM000003560","Pontal do Paraná",NA,"2009","06",NA,NA,"19508","auto",NA,"10",NA,NA,NA,NA,NA
"955","2020-03-06 11:04:31-03","UNIRIO","HUNI","3066","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"A.P. Prata","1217","2006","07","08",NA,"Brasil","Sergipe",NA,NA,NA,"Material doado pelo ASE.","HUNI00003066","R.Br.","-37.7893981933594","-9.65999984741211",NA,"Canindé de São Francisco",NA,NA,NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA
"956","2020-11-05 13:53:45-03","UNIRIO","HUNI","3504","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S.Z. Cordeiro","F.S.P. Silva; C.M.Patreze; O.J.Saggin Jr.","12","2014","05","16",NA,"Brasil","Rio de Janeiro","Restinga do Peró.",NA,NA,"Amostragem em transecto. Material testemunho da dissertação de mestrado (PPGBIO-UNIRIO) de F.S.P Silva. Habitat: Restinga Habito: Erva","HUNI00003504","R.Br.","-41.981667","-22.837778",NA,"Cabo Frio",NA,NA,NA,"41º58'54''W","22º50'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-11-05 13:53:45-03","UNIRIO","HUNI","2992","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"A.P. Prata; I.C. Lemos; A.C. Silva; M. Ibrahim; S.M. Costa","1274","2006","07","21",NA,"Brasil","Paraíba","Praia Jacarapé.","2",NA,"Material doado pelo ASE. Habitat: Restinga","HUNI00002992","R.Br.","-34.796389","-7.195556",NA,"Conde","2",NA,NA,"34º47'47''W","7º11'44''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-11-05 13:53:45-03","UNIRIO","HUNI","3073","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","I.R.N. Menezes","I.R.N. Menezes; J.E. Nascimento-Júnior","211","2010","10","21",NA,"Brasil","Sergipe","Bairro Aruana. Área de Petrobrás no Pólo do Tecarmo.",NA,NA,"Material doado pelo ASE. Habitat: Borda de vegetação pós-dunas","HUNI00003073","R.Br.","-37.0717010498047","-10.9111003875732",NA,"Aracaju",NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA
"959","2020-11-05 13:53:45-03","UNIRIO","HUNI","3041","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"I.C. Lemos; A.P. Prata; A.C. Silva; S.M. Costa; M. Ibrahim","31","2006","07","18",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.",NA,NA,"Material doado pelo ASE. Erva. Inflorescência castanho escuro. Habito: Erva","HUNI00003041","R.Br.","-35.8950004577637","-9.710280418396",NA,"Marechal Deodoro",NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA,NA,NA
"960","2020-11-05 13:53:45-03","UNIRIO","HUNI","3065","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S.M. Costa","S.M. Costa; A.C. Silva; I.C. Lemos","156","2007","08","17",NA,"Brasil","Sergipe","Praia dos Artistas. 1°. Ponto.",NA,NA,"Material doado pelo ASE. Erva, com escapo verde, folhas em roseta, inflorescência castanha à castanha-escura, raiz odorífera. Habitat: Restinga Habito: Erva","HUNI00003065","R.Br.","-37.0717010498047","-10.9111003875732",NA,"Aracaju",NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA
"961","2020-11-05 13:53:45-03","UNIRIO","HUNI","3071","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A.C. Silva","M. Ramos; E. Santos","7",NA,NA,NA,NA,"Brasil","Sergipe","Reserva Biológica de Santa Isabel (Rebio Santa Isabel)",NA,NA,"Material doado pelo ASE. Habitat: Restinga","HUNI00003071","R.Br.","-36.8560981750488","-10.7377996444702",NA,"Pirambu",NA,NA,NA,NA,NA,"22600","auto",NA,NA,NA,NA,NA,NA,NA
"962","2020-11-12 17:02:29-03","UEL","FUEL","34814","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R","Miranda, AM; Félix, LP","1917","1994","07","10",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"FUEL019959","R.Br.",NA,NA,NA,"Tejucupapo",NA,"2008","01",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"963","2020-11-12 17:02:29-03","UEL","FUEL","49693","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rocha, AES","Mehlig, U","329","2007","05","10",NA,"Brasil","Pará","Penísula de Ajuruteua; dunas e campos noroeste Vil, solo úmido",NA,NA,NA,"FUEL019963","R.Br.","-46.625972","-0.8385",NA,"Bragança",NA,"2008","02","-46.625972","-0.8385",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-12 17:02:29-03","UEL","FUEL","52399","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Alves, M","Miranda, AM","3230","1999","04","09",NA,"Brasil","Pernambuco","Morro Branco",NA,NA,NA,"FUEL019964","R.Br.",NA,NA,NA,"Ilha de Fernando de Noronha",NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-03-05 13:57:24-03","UEL","FUEL","29255","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R","Hertel, R","489","1949","07",NA,NA,"Brasil","Paraná","Ilha do Mel",NA,NA,NA,"FUEL019960","R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"2008","01",NA,NA,"24916","auto",NA,"15",NA,NA,NA,NA,NA
"966","2020-11-12 17:02:29-03","UEL","FUEL","5827","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Modesto, Luceño","J. da Cruz","157","1988","10","28",NA,"Brasil","Paraná","Pontal do Paraná, ex-Pontal do Sul",NA,NA,NA,"FUEL019965","R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"1997",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"967","2019-10-16 14:14:24-03","UEL","FUEL","10425","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","glomerata","Fimbristylis glomerata",NA,"Hertel, IG","489",NA,NA,NA,NA,"Brasil","Paraná","Ilha do Mel, Baia de Paranaguá",NA,NA,NA,NA,"(Retz) Nees","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"968","2020-11-12 17:02:29-03","UEL","FUEL","15169","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Luceño, M","Miranda, AM; J. Elias de Paula; Peixoto, AL; Lucas, S","2028","1994","10","18",NA,"Brasil","Pernambuco","Piedade, beira do mangue",NA,NA,NA,"FUEL019974","Roth","-35.0147018432617","-8.11277961730957",NA,"Jaboatão dos Guararapes",NA,"1995","05",NA,NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA
"969","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Souza, EB; Nepomuceno I.V.","Souza, EB; Viana, MS; Nepomuceno, FAA; Xavier S.A.S.","3876","2016","03","10","Southern America","Brasil","Ceará ","Ilha de restinga herbácea no foz do Rio Coreaú","13",NA,"Erva cespitosa ca. 20 cm de altura. Caules verdes. Folhas cartáceas. Espiguetas marrons","UB0036544","(Lam.) R. Br.","-40.839722","-2.885833","UB0036544","Camocim","13","2016","03","-40.839722","-2.885833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2019-11-01 15:14:07-03","UnB","UB","163399","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Oliveira, RC; Ribeiro, ARO; Araújo, JE","2368","2009","05","14","Southern America","Brasil","Rio Grande do Norte","4 km após o trevo Riachuelo-São Paulo do Potengi.",NA,NA,"Erva cespitosa.; Margem de galeria antropizada.","UB0008624","(Lam.) R. Br.","-35.771389","-5.878333","UB0008624","São Paulo do Potengi",NA,"2009","05","-35.771389","-5.878333",NA,NA,NA,"14",NA,NA,NA,NA,NA
"971","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, JE; Leal, CCP","113","2008","02","22","Southern America","Brasil","Rio Grande do Norte","Sítio Pedrinha, margem do Rio Apodi-Mossoró",NA,NA,"Erva cespitosa; Campo úmido, margem de rio","UB0008607","(Lam.) R. Br.","-37.461667","-5.329722","UB0008607","Governador Dix-Sept Rosad",NA,"2008","02","-37.461667","-5.329722",NA,NA,NA,"22",NA,NA,NA,NA,NA
"972","2019-11-01 15:14:07-03","UnB","UB","15730","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Scariot, AO; Silva Júnior, MC; Melo Filho, B","99","1988","07","28","Southern America","Brasil","Pernambuco",NA,NA,NA,".","UB0008621","(Lam.) R. Br.","-32.4108009338379","-3.84028005599976","UB0008621","Fernando de Noronha",NA,"2008","11",NA,NA,"8269","auto",NA,"11",NA,NA,NA,NA,NA
"973","2019-11-01 15:14:07-03","UnB","UB","186435","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Kuhlmann, JG","Carvalho, FVM","RB54426","1924","07","10","Southern America","Brasil","Rio Grande do Norte",NA,NA,NA,NA,"UB0008605","(Lam.) R. Br.",NA,NA,"UB0008605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2019-11-01 15:14:07-03","UnB","UB","163400","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO; Oliveira, RC; Silva, ML; Araújo, JE","65","2007","11","04","Southern America","Brasil","Rio Grande do Norte","Lagoa do Guamoré.","19",NA,"Erva cespitosa.; Margem de lagoa, Cerrado, substrato arenoso.","UB0008625","(Lam.) R. Br.","-35.262222","-5.710278","UB0008625","Natal","19","2007","11","-35.262222","-5.710278",NA,NA,NA,"04",NA,NA,NA,NA,NA
"975","2019-11-01 15:14:07-03","UnB","UB","163401","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO; Oliveira, RC; Silva, ML; Araújo, JE","27","2007","11","02","Southern America","Brasil","Rio Grande do Norte","Baia Formosa, próximo a Barra do Sagi.","31",NA,"Erva cespitosa.; Dunas litorâneas, substrato arenoso.","UB0008617","(Lam.) R. Br.","-34.977778","-6.466667","UB0008617",NA,"31","2007","11","-34.977778","-6.466667",NA,NA,NA,"02",NA,NA,NA,NA,NA
"976","2019-11-01 15:14:07-03","UnB","UB","163402","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Koyama, TM","Lima, N","55","1968","01","17","Southern America","Brasil","Rio Grande do Norte","Açude do Governo.",NA,NA,"Planta de 60 cm de altura.; Caatinga, lugares úmidos.","UB0008611","(Lam.) R. Br.","-36.66","-6.69","UB0008611","Parelhas",NA,"1969",NA,"-36.66","-6.69",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2019-11-01 15:14:07-03","UnB","UB","163403","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Alves, M","Martins, MA","13","1980","08","27","Southern America","Brasil","São Paulo","Ilha Comprida.",NA,NA,NA,"UB0008613","(Lam.) R. Br.",NA,NA,"UB0008613",NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-11-01 15:14:07-03","UnB","UB","163442","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Dwyer, J","Dwyer, J","6866","1965","08","28","Southern America","Panama","San Blas",NA,NA,NA,NA,"UB0010071","(Lam.) R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2019-11-01 15:14:07-03","UnB","UB","163443","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Davidse, G","Hammel, B","5490","1978","10","20","Southern America","Panama","Los Santos","Playa Venando. 30km E of Tonosi on highway 50. Edge of beach.",NA,NA,"Edge of beach.","UB0010069","(Lam.) R. Br.",NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2019-11-01 15:14:07-03","UnB","UB","174825","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO","109","2008","01","29","Southern America","Brasil","Rio Grande do Norte","Margem do Rio Apodi-Mossoró, atrás do Cartódromo.",NA,NA,"Erva cespitosa; Margem de rio antropizada; substrato argiloso","UB0008619","(Lam.) R. Br.","-37.328333","-5.198889","UB0008619","Mossoró",NA,"2008","01","-37.328333","-5.198889",NA,NA,NA,"29",NA,NA,NA,NA,NA
"981","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO","166","2008","05","21","Southern America","Brasil","Rio Grande do Norte","Margem do Rio Apodi-Mossoró, próximo ao Cartódromo",NA,NA,"Erva cespitosa; Coletada em margem de rio; substrato argiloso","UB0008627","(Lam.) R. Br.","-37.328333","-5.198889","UB0008627","Mossoró",NA,"2008","05","-37.328333","-5.198889",NA,NA,NA,"21",NA,NA,NA,NA,NA
"982","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Figueira, M; Schindler, B","831","2018","07","24","Southern America","Brasil","Pernambuco",NA,NA,NA,"Herbácea, cespitosa, rizomatosas, população densa, abundante, local ensolarado, inflorescência marrom-claro; Formação litorânea, com predominância de ervas e subarbustos, a barlavento da ilha, com recebimento da bruma marinha, solo lit","UB0129390","(Lam.) R. Br.","-32.443456","-3.871082",NA,"Fernando de Noronha",NA,"2018","08","-32.443456","-3.871082",NA,NA,NA,"01",NA,NA,NA,NA,NA
"983","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO","166","2008","05","21","Southern America","Brasil","Rio Grande do Norte","Margem do Rio Apodi-Mossoró, próximo ao Cartódromo",NA,NA,"Erva cespitosa; Coletada em margem de rio; substrato argiloso","UB0008615","(Lam.) R. Br.","-37.328333","-5.198889","UB0008615","Mossoró",NA,"2008","05","-37.328333","-5.198889",NA,NA,NA,"21",NA,NA,NA,NA,NA
"984","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Figueira, M; Schindler, B","847","2018","07","27","Southern America","Brasil","Pernambuco","Praia do Boldró",NA,NA,"Herbácea, cespitosa, ocasional, pequena população, associado com Ciperáceas, Phyllanthus sp. e Crotalaria sp., inflorescências douradas a marrom; Vegetação com predominância de herbáceas e subarbustos, encosta rochosa, exposição N-NO","UB0129369","(Lam.) R. Br.","-32.43171","-3.846121",NA,"Fernando de Noronha",NA,"2018","08","-32.43171","-3.846121",NA,NA,NA,"01",NA,NA,NA,NA,NA
"985","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO","133","2008","03","28","Southern America","Brasil","Rio Grande do Norte","Margem do Rio Apodi-Mossoró, atrás do Cartódromo",NA,NA,"Erva cespitosa; Coletada em margem de rio; argiloso","UB0008626","(Lam.) R. Br.","-37.328333","-5.198889","UB0008626","Mossoró",NA,"2008","03","-37.328333","-5.198889",NA,NA,NA,"28",NA,NA,NA,NA,NA
"986","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Santos, JPS","Prata, AP; Rocha, LP; Santos, JPS; Moreno, GAC; Santos, E","3651","2013","06","20","Southern America","Brasil","Sergipe","Assentamento Nossa Senhora Aparecida",NA,NA,"Aproximadamente 30 cm. Inflorescência castanha; Caatinga","UB0008603","(Lam.) R. Br.","-37.42","-10.103611","UB0008603","Nossa Senhora da Glória",NA,"2013","07","-37.42","-10.103611",NA,NA,NA,"09",NA,NA,NA,NA,NA
"987","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Ribeiro, ARO","90","2007","12","31","Southern America","Brasil","Rio Grande do Norte","Margem do Rio Apodi-Mossoró, atrás do Cartódromo",NA,NA,"Erva cespitosa; Coletada em margem de rio antropizada; substrato argiloso","UB0008609","(Lam.) R. Br.","-37.328333","-5.198889","UB0008609","Mossoró",NA,"2007","12","-37.328333","-5.198889",NA,NA,NA,"31",NA,NA,NA,NA,NA
"988","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","964","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","963","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","966","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","967","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","962","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"Folhas verde claras; No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2021-01-27 10:02:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Ribeiro, ARO","Dantas, TS; Viana, D","965","2017","06","23","Southern America","Brasil","Pernambuco","Arquipélago de São Pedro e São Paulo. Ilha Belmonte, próximo ao farol",NA,NA,"No solo. Entre as rolhas",NA,"(Lam.) R. Br.","-29.333333","0.916667",NA,NA,NA,"2017","08","-29.333333","0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2019-11-01 15:14:07-03","UnB","UB","163398","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Silva, SM; et al.","UPCB24150","1995","05","08","Southern America","Brasil","Paraná ","Praia grande, Ilha do mel.",NA,NA,"Herbácea cespitosa em locais mais úmidos da praia.","UB0008623","(Lam.) R. Br.","-48.5092010498047","-25.5200004577637","UB0008623","Paranaguá ",NA,"2008","11",NA,NA,"24916","auto",NA,"11",NA,NA,NA,NA,NA
"995","2019-11-01 15:14:07-03","UnB","UB","184764","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa cymosa","Uittien, H","Sveprato","351","1913","08","17","Southern America","Surinam",NA,NA,NA,NA,"Braomspurt.","UB0010068","(Lam.) R. Br.",NA,NA,NA,NA,NA,"1923",NA,NA,NA,NA,NA,NA,NA,"cymosa",NA,NA,NA,NA
"996","2019-11-01 15:14:07-03","UnB","UB","184764","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa cymosa","Uittien, H","Sveprato","351","1913","08","17","Southern America","Surinam",NA,NA,NA,NA,"Braomspurt.","UB0010068","(Lam.) R. Br.",NA,NA,NA,NA,NA,"1923",NA,NA,NA,NA,NA,NA,NA,"cymosa",NA,NA,NA,NA
"997","2019-11-01 15:14:09-03","UnB","UB","163470","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Ward, DB","Baltzell, L","9278","1977","02","20","Northern America","USA","Florida","Caloosahatchee River, 6 miles Northeast of Ft. Myers",NA,NA,"Several plants, in the open bottom of the Caloosahatchee River.","UB0009606","Roth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-11-01 15:14:09-03","UnB","UB","180849","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Lindeman, JC","Sabajo, P","11083","1968","03","01","Southern America","Surinam","Motkreek","Coast, 3 km E of Motkreek",NA,NA,"Spikelets brown, 30 cm tall herb, rather common on brown sand covered with shells.","UB0009625","Roth",NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
