"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"364","2020-09-12 05:00:02-03","US","US","3315326","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,"Smith, S. F., (US), NMNH",NA,NA,NA,"J. N. Nakajima, R. Romero, A. Furlan & F. C. Garcia","576","1994","10","19","Brazil","Minas Gerais",NA,"Cachoeira da casca d'anta, parna serra da canastra, sao roque de minas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00506947","US00506947_01","Dicotyledonae",NA,NA,NA
"365","2020-09-12 05:00:02-03","US","US","3274092","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"J. C. Lindeman & J. Barcia","6393","1971","7","21","Brazil","Rio de Janeiro",NA,"Serra dos orgaos",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00450618","US00450618_01","Dicotyledonae",NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","2569924A","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19854","1968","2","11","Brazil","Minas Gerais",NA,"Serra do espinhaco, pico de itabirito, steep rocky slopes",NA,NA,"1750","1750",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314364","US00314364_01","Dicotyledonae",NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","3315327","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,"Smith, S. F., (US), NMNH",NA,NA,NA,"J. N. Nakajima, R. Romero & F. Guilherme","324","1994","4","19","Brazil","Minas Gerais",NA,"Sao francisco, parna serra da canastra, sao roque de minas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00506942","US00506942_01","Dicotyledonae",NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","2821211","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","28779","1971","1","20","Brazil","Minas Gerais",NA,"Serra do espinhaco, summit & upper slopes on s side, serra da piedade, ca. 5 km n of caete",NA,NA,"2000","2000",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314357","US00314357_01","Dicotyledonae",NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","2837564","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"P. J. M. Maas, D. Araujo & P. Carauta","3318","1977","10","18","Brazil","Rio de Janeiro",NA,"Serra macahe",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00447482","US00447482_01","Dicotyledonae",NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2538522","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19854","1968","2","11","Brazil","Minas Gerais",NA,"Serra do espinhaco, pico de itabirito, steep rocky slopes",NA,NA,"1750","1750",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314365","US00314365_01","Dicotyledonae",NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","2648817","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","28779","1971","1","20","Brazil","Minas Gerais",NA,"Serra da piedrade, ca. 5 km n of caete, serra do espinhaco",NA,NA,"2000","2000",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314363","US00314363_01","Dicotyledonae",NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","3400032","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","69074","1999","5","16","Brazil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia a Alfredo Chaves",NA,NA,"800",NA,NA,"-40.749698638916","-20.6350002288818","32447","1","auto","South America - Neotropics",NA,"US01886257","US01886257_01","Dicotyledonae",NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","2700853","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"G. Hatschbach","30073","1972","8","8","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipo, Fda. Palacio",NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","31264","1","auto","South America - Neotropics",NA,"US00314359","US00314359_01","Dicotyledonae",NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","2648819","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29516","1971","1","31","Brazil","Minas Gerais",NA,"Lower slope of pico de itacolomi, cerrada & gallery forest with some campo, ca. 3 km s of ouro preto, serra do espinhaco",NA,NA,"1650","1650",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314361","US00314361_01","Dicotyledonae",NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","3190205","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. Q. Boudet Fernandes","2746","1989","4","19","Brazil","Espírito Santo",NA,"Rio de Janeiro, Nova Friburgo",NA,NA,"1425","1425",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00424940","US00424940_01","Dicotyledonae",NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","2538521","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20559","1968","2","20","Brazil","Minas Gerais",NA,"Serra do espinhaco, palacio, serra do cipo, km 135, cliffs & talus slopes",NA,NA,"1450","1450",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314366","US00314366_01","Dicotyledonae",NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","3295435","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","61176","1994","10","8","Brazil","Paraná","Curitiba","Sao bento de urania, alfredo chaves",NA,NA,NA,NA,NA,"-49.2731018066406","-25.4277992248535","25180","1","auto","South America",NA,"US00450514","US00450514_01","Dicotyledonae",NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","2987077","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"M. Sajo & N. Castro","Cfsc 7609›spf 20405","1981","10","30","Brazil","Minas Gerais",NA,"Santana do riacho mun. (?), km 132 ao longo da rodovia belo horizonte, conceicao do mato dentro",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314355","US00314355_01","Dicotyledonae",NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","3356479","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"O. S. Ribas","1414","1996","6","7","Brazil","Minas Gerais",NA,"Serra da bela vista, santa rita do sapucai",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00585855","US00585855_01","Dicotyledonae",NA,NA,NA
"380","2020-09-12 05:00:02-03","US","US","2104292","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"M. Magalhães","3252","1942","8","2","Brazil","Minas Gerais","Belo Horizonte","Mata, serra do taquaril",NA,NA,"200","200",NA,"-43.937801361084","-19.9207992553711","17082","1","auto","South America - Neotropics",NA,"US00314370","US00314370_01","Dicotyledonae",NA,NA,NA
"381","2020-09-12 05:00:02-03","US","US","272949","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"A. F. Regnell","I 391","1865","1",NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314372","US00314372_01","Dicotyledonae",NA,NA,NA
"382","2020-09-12 05:00:02-03","US","US","1932702","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"L. O. Williams & V. Assis","6346","1945","3","24","Brazil","Minas Gerais","Nova Lima","Serra do curral, s of belo horizonte",NA,NA,"1300","1400",NA,"-43.8466987609863","-19.9855995178223","29211","1","auto","South America - Neotropics",NA,"US00314371","US00314371_01","Dicotyledonae",NA,NA,NA
"383","2020-09-12 05:00:02-03","US","US","2466687","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"E. P. Heringer","7629","1960","7","5","Brazil","Minas Gerais",NA,"Arredore de belo horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314369","US00314369_01","Dicotyledonae",NA,NA,NA
"384","2020-09-12 05:00:02-03","US","US","2987046","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","lobata","Begonia lobata",NA,NA,NA,NA,NA,"N. Hensold, M. L. Kawasaki & J. Silva","Cfcr 2931›spf 22411","1982","3","8","Brazil","Minas Gerais",NA,"Santa barbara, trilha p/ campos de fora, serra do canjerana",NA,NA,"120","120",NA,NA,NA,NA,"1",NA,"South America - Neotropics",NA,"US00314352","US00314352_01","Dicotyledonae",NA,NA,NA
"385","2021-03-15 18:25:37-03","USP","SPF","218059","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","Pena, MA","2009",NA,NA,"Pena, MA","153","2007","05","30","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","1265","1265","Arbusto ca. 1,5 m alt. Folhas novas com margem vinácea. Flores brancas com a face interna levemente vinácea.","-43.510556","-19.246944",NA,NA,NA,NA,NA,"SPF00218059",NA,NA,NA,NA,NA
"386","2021-03-15 18:25:37-03","USP","SPF","218073","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","Pena, MA","2009",NA,NA,"Pena, MA","345","2007","07","07","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","1265","1265","Frutos vináceos pilosos.","-43.510556","-19.246944",NA,NA,NA,NA,NA,"SPF00218073",NA,NA,NA,NA,NA
"387","2019-11-13 11:16:42-03","USP","SPF","121712","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Mello-Silva, R","1345","1997","05","22","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.494444","-20.105","1470","1470",NA,"-43.494444","-20.105",NA,NA,NA,NA,NA,"SPF00121712",NA,NA,NA,NA,NA
"388","2019-11-13 11:16:42-03","USP","SPF","148104","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Lombardi, JA","1598","1997","04","19","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.478611","-20.108889",NA,NA,NA,"-43.478611","-20.108889",NA,NA,NA,NA,NA,"SPF00148104",NA,NA,NA,NA,NA
"389","2019-11-13 11:16:42-03","USP","SPF","182533","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Souza, VC","32643","2007","02","18","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.7387","-19.048","756","1080",NA,"-43.7387","-19.048",NA,NA,NA,NA,NA,"SPF00182533",NA,NA,NA,NA,NA
"390","2019-11-13 11:16:42-03","USP","SPF","129545","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Pirani, JR","4136","1998","03","02","Brasil","Minas Gerais","Congonhas do Norte","Serra da Carapina","-43.717222","-18.897222","1250","1250",NA,"-43.717222","-18.897222",NA,NA,NA,NA,NA,"SPF00129545",NA,NA,NA,NA,NA
"391","2019-11-13 11:16:42-03","USP","SPF","132925","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Rapini, A","683","1998","08","18","Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.523056","-20.4625","1400","1400",NA,"-43.523056","-20.4625",NA,NA,NA,NA,NA,"SPF00132925",NA,NA,NA,NA,NA
"392","2019-11-13 11:16:42-03","USP","SPF","148103","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Elcione","s.n.","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","1650","1650",NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,"SPF00148103",NA,NA,NA,NA,NA
"393","2019-11-13 11:16:42-03","USP","SPF","191819","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Krieger, L","11709","1972","06","22","Brasil","Minas Gerais",NA,"Sítio - Inst. Miss. S. Miguel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00191819",NA,NA,NA,NA,NA
"394","2019-11-13 11:16:42-03","USP","SPF","191820","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Krieger, L","15557","1949","02",NA,"Brasil","Minas Gerais",NA,"Sítio Antônio Carlos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00191820",NA,NA,NA,NA,NA
"395","2019-11-13 11:16:42-03","USP","SPF","194477","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Jacques, EL","2009","08",NA,"Medeiros, EVSS","305","2004","04","29","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.883333","-21.716667","1100","1700",NA,"-43.883333","-21.716667",NA,NA,NA,NA,NA,"SPF00194477",NA,NA,NA,NA,NA
"396","2019-11-13 11:16:42-03","USP","SPF","196769","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Fraga, CN","2878","2010","05","19","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.6075","-22.435278","1113","1113",NA,"-44.6075","-22.435278",NA,NA,NA,NA,NA,"SPF00196769",NA,NA,NA,NA,NA
"397","2019-11-13 11:16:42-03","USP","SPF","198918","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2007","06",NA,"Pena, MA","154","2007","05","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.510556","-19.247056","1264","1264",NA,"-43.510556","-19.247056",NA,NA,NA,NA,NA,"SPF00198918",NA,NA,NA,NA,NA
"398","2019-11-13 11:16:42-03","USP","SPF","200856","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Souza, VC","28604","2002","02","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.544722","-19.249472","1300","1300",NA,"-43.544722","-19.249472",NA,NA,NA,NA,NA,"SPF00200856",NA,NA,NA,NA,NA
"399","2019-11-13 11:16:42-03","USP","SPF","61861","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Pirani, JR","CFCR11149","1987","07","20","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-20.666667","1600","1600",NA,"-43.666667","-20.666667",NA,NA,NA,NA,NA,"SPF00061861",NA,NA,NA,NA,NA
"400","2021-03-15 18:25:37-03","USP","SPF","209285","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Antar, GM","2013","07",NA,"Antar, GM; et al.","163","2013","06","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para a Cachoeira do Macaco.","-43.893889","-21.711583","1309","1309","Erva ca. 1 m alt. Caule amarronzado, folhas discolores com a face abaxial mais clara. Escapo floral rosado. Perianto alvo, etigma e estilete amarelados. Frutos imaturos avermelhados.; Campo rupestre. Próximo a curso d'água. Solo aren","-43.893889","-21.711583",NA,NA,NA,NA,NA,"SPF00209285",NA,NA,NA,NA,NA
"401","2021-03-15 18:25:37-03","USP","SPF","209826","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Zappi, DC","2009","08",NA,"Zappi, DC","2232","2009","07","25","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Acesso pela Faz. Inhame. Faz. do Sr João Carrinho, subida da Serra.","-43.742231","-19.05242","1157","1157","Erva 2,5 m alt., flores alvas, inflorescências rosadas, frutos verde-rosados.; Mata de galeria. na base da subida.","-43.742231","-19.05242",NA,NA,NA,NA,NA,"SPF00209826",NA,NA,NA,NA,NA
"402","2019-11-13 11:16:42-03","USP","SPF","65687","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Zappi, DC","CFSC10412","1987","07","12","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00065687",NA,NA,NA,NA,NA
"403","2019-11-13 11:16:42-03","USP","SPF","75373","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Arbo, MM","4017","1990","05","13","Brasil","Minas Gerais","Mariana",NA,"-43.4","-20.3","950","950",NA,"-43.4","-20.3",NA,NA,NA,NA,NA,"SPF00075373",NA,NA,NA,NA,NA
"404","2019-11-13 11:16:42-03","USP","SPF","76807","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Arbo, MM","4252","1990","05","16","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,"1380","1380",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00076807",NA,NA,NA,NA,NA
"405","2019-11-13 11:16:42-03","USP","SPF","46860","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Zappi, DC","CFCR10341","1987","02","24","Brasil","Minas Gerais","Caeté","Serra da Piedade",NA,NA,"1700","1700",NA,"-43.6697006225586","-19.8799991607666","22051",NA,"auto",NA,NA,"SPF00046860",NA,NA,NA,NA,NA
"406","2019-11-13 11:16:42-03","USP","SPF","180621","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Godoy, SAP","1741","1999","07","03","Brasil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","31264",NA,"auto",NA,NA,"SPF00180621",NA,NA,NA,NA,NA
"407","2019-11-13 11:16:42-03","USP","SPF","174217","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Trovó, MLO","173","2005","07","13","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"SPF00174217",NA,NA,NA,NA,NA
"408","2019-11-13 11:16:42-03","USP","SPF","116462","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Nunes","HXBH12015","1994","05","16","Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"SPF00116462",NA,NA,NA,NA,NA
"409","2019-11-13 11:16:42-03","USP","SPF","22411","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Hensold, N","CFCR2931","1982","03","08","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,NA,NA,NA,"-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"SPF00022411",NA,NA,NA,NA,NA
"410","2019-11-13 11:16:42-03","USP","SPF","43369","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Pirani, JR","708","1983","05","27","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça",NA,NA,NA,NA,NA,"-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"SPF00043369",NA,NA,NA,NA,NA
"411","2019-11-13 11:16:42-03","USP","SPF","121796","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Rapini, A","300","1997","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Trilha do Pico do Carapuça.",NA,NA,NA,NA,NA,"-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"SPF00121796",NA,NA,NA,NA,NA
"412","2019-11-13 11:16:42-03","USP","SPF","137510","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Sano, PT","976","1999","07","27","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00137510",NA,NA,NA,NA,NA
"413","2019-11-13 11:16:42-03","USP","SPF","80316","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Simão-Bianchini, R","CFSC12766","1991","06","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00080316",NA,NA,NA,NA,NA
"414","2019-11-13 11:16:42-03","USP","SPF","77807","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Pirani, JR","CFSC12685","1991","07","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,"1320","1370",NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00077807",NA,NA,NA,NA,NA
"415","2019-11-13 11:16:42-03","USP","SPF","71876","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Kameyama, C","CFSC11207","1998","08","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00071876",NA,NA,NA,NA,NA
"416","2019-11-13 11:16:42-03","USP","SPF","44892","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Godoy, SAP","CFSC9913","1986","10","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00044892",NA,NA,NA,NA,NA
"417","2019-11-13 11:16:42-03","USP","SPF","40384","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Zappi, DC","CFSC9356","1985","07","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00040384",NA,NA,NA,NA,NA
"418","2019-11-13 11:16:42-03","USP","SPF","35088","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregório, BS","2012","09",NA,"Esteves, GL","CFCR6028","1984","11","15","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00035088",NA,NA,NA,NA,NA
"419","2019-11-13 11:16:42-03","USP","SPF","20405","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Sajo, MG","CFSC7609","1981","10","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00020405",NA,NA,NA,NA,NA
"420","2019-11-13 11:16:42-03","USP","SPF","20159","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Giulietti, AM","CFSC7334","1981","06","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00020159",NA,NA,NA,NA,NA
"421","2019-11-13 11:16:42-03","USP","SPF","133678","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Delfini-Feliciano, C","2009","01",NA,"Menezes, NL","CFSC6394","1980","06","23","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"SPF00133678",NA,NA,NA,NA,NA
