"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1119","2020-09-02 16:29:39-03","Cenargen","CEN","60225","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","5282",NA,"Brasil","TO","Região Norte. Fazenda Minnehaha. Na parte plana central da fazenda. Ca. 70 Km a Nordeste da cidade de Almas.","Exsicatas",NA,"Erva ereta; flor de cor alva; pétalas com fauce amarelo; ramos castanho-vináceos. Mesma espécie da coleta B. Walter et al 5284 (em frutos) . Frequente no local. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Estado do Tocantins.","CEN00060225",NA,NA,"(Aubl.) Knobl.","2004","08","10","ALMAS","-47.141944","-11.146666","CEN00060225","M. L. Fonseca","425","425",NA,NA,NA,"2004","09",NA,"-47.141944","-11.146666",NA,NA,NA,"2",NA
"1120","2020-09-02 16:29:39-03","Cenargen","CEN","60227","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","5284",NA,"Brasil","TO","Região Norte. Fazenda Minnehaha. Na parte plana central da fazenda. Ca. 70 Km a Nordeste da cidade de Almas.","Exsicatas",NA,"Erva ereta; frutos esverdeados; ramos castanho-vináceos. Mesma espécie da coleta B. Walter et al 5282 (em flores) . Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Estado do Tocantins.","CEN00060227",NA,NA,"(Aubl.) Knobl.","2004","08","10","ALMAS","-47.141944","-11.146666","CEN00060227","M. L. Fonseca","425","425",NA,NA,NA,"2004","09",NA,"-47.141944","-11.146666",NA,NA,NA,"2",NA
"1121","2020-09-02 16:29:39-03","Cenargen","CEN","73406","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Gustavo Martinelli","16426",NA,"Brasil","GO","Parque Nacional da Chapada dos Veadeiros. Alto do Cruzeiro, campos rupestres.","Exsicatas",NA,"Erva, heliófila, saxícola; cresecendo em local úmido; folhas verdes, flores com cálice verde, corola lilás-alvacento com base amarela; botões florais verdes. Doação do Jardim Botânico do Rio de Janeiro, RB - 485582.","CEN00073406",NA,NA,"(Aubl.) Knobl.","2009","04","15","CAVALCANTE","-47.696111","-13.943888","CEN00073406",NA,"1320","1320",NA,NA,NA,NA,NA,NA,"-47.696111","-13.943888",NA,NA,NA,"1",NA
"1122","2020-09-02 16:29:39-03","Cenargen","CEN","99657","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Glocimar Pereira-Silva","14227",NA,"Brasil","TO","Margem esquerda da ferrovia Norte Sul, estrada vicinal Guaraí - Itupiratins, margeando a ferrovia.","Exsicatas",NA,"Área de influência indireta. Campo úmido sujeito a inundação sazonal.","CEN00099657",NA,NA,"(Aubl.) Knobl.","2009","04","24","GUARAI","-48.424166","-8.7919444","CEN00099657","J. B. Pereira","270","270",NA,NA,NA,"2014","03",NA,"-48.424166","-8.7919444",NA,NA,NA,"3",NA
"1123","2020-09-02 16:29:39-03","Cenargen","CEN","22181","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Terezinha Aparecida Borges Dias","211",NA,"Brasil","DF","Área de preservação da CAESB - Chapada da Contagem. 20 km do CENARGEN pela DF-001.","Exsicatas",NA,"Lóbulos roxos, tubos brancos.","CEN00022181",NA,NA,"(Aubl.) Knobl.","1992","06","25","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00022181","E. F. Guimarães","1000","1000","70570","auto",NA,"2003","04",NA,"-4786667.0","-1568333.0",NA,NA,NA,"2",NA
"1124","2020-09-02 16:29:39-03","Cenargen","CEN","28475","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Alba Evangelista Ramos","471",NA,"Brasil","DF","Jardim Botânico de Brasília - 20 km de Brasília. Campo de murundus. Altitude entre 1025 - 1150 m.","Exsicatas",NA,"Campo úmido entre as touceiras de capim. Erva tenra com flores com tubo da corola creme e lacínios lilases. Doação do Herbário Ezequias Paulo Heringer - HEPH (7965) - Jardim Botânico de Brasília - Flora do Brasil.","CEN00028475",NA,NA,"(Aubl.) Knobl.","1993","03","18","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00028475","E. F. Guimarães",NA,NA,"70570","auto",NA,"2003","04",NA,"-4785000.0","-1586667.0",NA,NA,NA,"1",NA
"1125","2020-09-02 16:29:39-03","Cenargen","CEN","31262","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"João Marcelo de Rezende","401",NA,"Brasil","DF","Parque Boca da Mata.","Exsicatas",NA,"A base do tubo da corola é amarelo e o ápice é roxo.","CEN00031262",NA,NA,"(Aubl.) Knobl.","1996","04","22","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00031262","E. F. Guimarães","1150","1150","70570","auto",NA,"2005","08",NA,"-4805000.0","-1586667.0",NA,NA,NA,"4",NA
"1126","2020-09-02 16:29:39-03","Cenargen","CEN","75001","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Eduarda Barreto Andrade Dias","490",NA,"Brasil","DF","Parque Nacional de Brasília.","Exsicatas",NA,NA,"CEN00075001",NA,NA,"(Aubl.) Knobl.","2007","03","06","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00075001","B. M. T. Walter",NA,NA,"70570","auto",NA,"2011","05",NA,NA,NA,NA,NA,NA,"1",NA
"1127","2020-09-02 16:29:39-03","Cenargen","CEN","31304","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"João Marcelo de Rezende","444",NA,"Brasil","DF","Samambaia. Parque Boca da Mata.","Exsicatas",NA,"A base da corola tanto dentro quanto fora é branca, as pétalas são lilases.","CEN00031304",NA,NA,"(Aubl.) Knobl.","1996","05","04","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00031304","E. F. Guimarães","1150","1150","70570","auto",NA,"2011",NA,NA,"-4848333.0","-1586667.0",NA,NA,NA,"3",NA
"1128","2020-09-02 16:29:39-03","Cenargen","CEN","31306","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"João Marcelo de Rezende","446",NA,"Brasil","DF","Samambaia. Parque Boca da Mata.","Exsicatas",NA,"A base da corola tanto dentro quanto fora é branca, as pétalas são lilases.","CEN00031306",NA,NA,"(Aubl.) Knobl.","1996","05","04","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00031306","E. F. Guimarães","1150","1150","70570","auto",NA,"2003","04",NA,"-4805000.0","-1586667.0",NA,NA,NA,"3",NA
"1129","2020-09-02 16:29:39-03","Cenargen","CEN","30935","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"João Marcelo de Rezende","29",NA,"Brasil","DF","Samambaia. Parque Boca da Mata, ao norte do campo de murundus.","Exsicatas",NA,"A planta cresce à sombra das gramíneas em local úmido.","CEN00030935",NA,NA,"(Aubl.) Knobl.","1995","07","31","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00030935","E. F. Guimarães","1150","1150","70570","auto",NA,"2003","04",NA,"-4805000.0","-1586667.0",NA,NA,NA,"3",NA
"1130","2020-09-02 16:29:39-03","Cenargen","CEN","53446","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"José Floriano Barêa Pastore","493",NA,"Brasil","GO","Ponte de pedra.","Exsicatas",NA,NA,"CEN00053446",NA,NA,"(Aubl.) Knobl.","2003","04","20","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00053446","B. M. T. Walter",NA,NA,"92497","auto",NA,"2011","05",NA,NA,NA,NA,NA,NA,"1",NA
"1131","2020-09-02 16:29:39-03","Cenargen","CEN","53456","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"José Floriano Barêa Pastore","504",NA,"Brasil","GO","Trilha para Ponte de Pedra.","Exsicatas",NA,NA,"CEN00053456",NA,NA,"(Aubl.) Knobl.","2003","04","20","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00053456","B. M. T. Walter",NA,NA,"92497","auto",NA,"2011","05",NA,NA,NA,NA,NA,NA,"2",NA
"1132","2020-09-02 16:29:39-03","Cenargen","CEN","34221","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","4287",NA,"Brasil","GO","Estrada Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, 2 km após a ponte do rio Tocantinzinho.","Exsicatas",NA,"Área de influência do AHE Serra da Mesa.","CEN00034221",NA,NA,"(Aubl.) Knobl.","1999","06","21","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00034221","B. M. T. Walter","550","550","74171","auto",NA,"1999","11",NA,"-4809500.0","-1419667.0",NA,NA,NA,"2",NA
"1133","2020-09-02 16:29:39-03","Cenargen","CEN","17157","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","1381",NA,"Brasil","GO","Fazenda Aroeira, ao lado da CODEMIN, lado direito do rio Bagagem.","Exsicatas",NA,"Flores brancas, fauce amarelo. Erva com 15 cm de altura (plantas até com 25 cm). Área de influência da UHE Serra da Mesa.","CEN00017157",NA,NA,"(Aubl.) Knobl.","1992","04","15","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00017157","E. F. Guimarães","470","470","74171","auto",NA,"1998","12",NA,"-4836667.0","-1416667.0",NA,NA,NA,"2",NA
"1134","2020-09-02 16:29:39-03","Cenargen","CEN","44320","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"M. E. Alencar","703",NA,"Brasil","PI","Sambaíba - Piauí (7ª Cidade) - Parna de Sete Cidades.","Exsicatas",NA,"Doação da Universidade Federal do Piauí - Herbário Graziela Barroso - TEPB (11923). Projeto Plantas Úteis Cerrado e Ecótono (PNEPG/CNPq).","CEN00044320",NA,NA,"(Aubl.) Knobl.","1999","07","22","BRASILEIRA","-41.7811012268066","-4.13166999816895","CEN00044320","E. F. Guimarães","160","160","51782","auto",NA,"2003","04",NA,"-4171333.0","-409000.0",NA,NA,NA,"1",NA
"1135","2020-09-02 16:29:39-03","Cenargen","CEN","44319","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"M. E. Alencar","654",NA,"Brasil","PI","Serra Negra - Parna de Sete Cidades.","Exsicatas",NA,"Frutos imaturos. Doação da Universidade Federal do Piauí - Herbário Graziela Barroso - TEPB (11736). Projeto Plantas Úteis Cerrado e Ecótono (PNEPG/CNPq).","CEN00044319",NA,NA,"(Aubl.) Knobl.","1999","06","26","PIRACURUCA","-41.7092018127441","-3.92806005477905","CEN00044319","E. F. Guimarães","220","220","41625","auto",NA,"2003","04",NA,"-4168333.0","-408333.0",NA,NA,NA,"1",NA
"1136","2020-09-02 16:29:39-03","Cenargen","CEN","38182","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Marta Dias de Moraes","652",NA,"Brasil","GO","Ca. de 9 km da cidade em direção a São João da Aliança. Coletado no Cerrado Rupestre circundado por Campo Limpo Úmido.","Exsicatas",NA,"Flor com corola lilás e centro amarelo. Doação - Flora de Goiás. Patrocínio FAPESP.","CEN00038182",NA,NA,"(Aubl.) Knobl.","2001","04","12","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","CEN00038182","A. C. Oliveira",NA,NA,"44724","auto",NA,"2002","09",NA,NA,NA,NA,NA,NA,"1",NA
"1137","2020-09-02 16:29:39-03","Cenargen","CEN","23200","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Taciana Barbosa Cavalcanti","705",NA,"Brasil","GO","Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas, a 13 km do entroncamento, GO - 118 a 22 N de Alto Paraíso de Goiás.","Exsicatas",NA,"Em solo brejoso.","CEN00023200",NA,NA,"(Aubl.) Knobl.","1990","08","15","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","CEN00023200","I. Cordeiro","1200","1200","44724","auto",NA,"1990","08",NA,NA,NA,NA,NA,NA,"4",NA
"1138","2020-09-02 16:29:39-03","Cenargen","CEN","53442","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"José Floriano Barêa Pastore","490",NA,"Brasil","GO","Ponte de pedra.","Exsicatas",NA,"Erva de campo úmido. Ponta das pétalas roxas.","CEN00053442",NA,NA,"(Aubl.) Knobl.","2003","04","20","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00053442","B. M. T. Walter",NA,NA,"92497","auto",NA,"2011","05",NA,NA,NA,NA,NA,NA,"2",NA
"1139","2020-09-02 16:29:39-03","Cenargen","CEN","17558","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","1942",NA,"Brasil","GO","7 km a nordeste do vilarejo Água Branca. 21 km da BR-153 (Belém/Brasília). 2 km após a Fazenda Santa Luzia.","Exsicatas",NA,"Talos amarronzados. Lacíneos da corola liláses, tubo da corola amarelado. Cálice marrom-esverdeado. Área de influência da UHE Serra da Mesa.","CEN00017558",NA,NA,"(Aubl.) Knobl.","1992","08","06","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00017558","E. F. Guimarães","470","470","74171","auto",NA,"1998","12",NA,"-4900000.0","-1438333.0",NA,NA,NA,"3",NA
"1140","2020-09-02 16:29:39-03","Cenargen","CEN","17053","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bruno Machado Teles Walter","1263",NA,"Brasil","GO","Estrada de terra vicinal GO-237 (Niquelândia/Colinas). Entrada a 600 m da ponte sobre o Bagagem a 22 km desta.","Unicata",NA,"Espécie bastante frágil e minúscula, ocorrendo em meio ao estrato graminoso, próxima a pequenas arvoretas que fornecem mais sombreamento. Bacia de inundação da UHE Serra da Mesa.","CEN00017053",NA,NA,"(Aubl.) Knobl.","1992","04","13","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00017053","P. J. M. Maas","450","450","74171","auto",NA,"1995",NA,NA,"-4821667.0","-1420000.0",NA,NA,NA,"1",NA
"1141","2020-09-02 16:29:39-03","Cenargen","CEN","58907","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"João Marcelo de Rezende","947",NA,"Brasil","TO","Parque Est. do Jalapão, Vereda Extrema. Próximo à Serra do Espírito Santo. Margem direita.","Exsicatas",NA,NA,"CEN00058907",NA,NA,"(Aubl.) Knobl.","2004","08","12","MATEIROS","-46.4211006164551","-10.5474996566772","CEN00058907","J. M. Rezende",NA,NA,"87923","auto",NA,"2005","03",NA,NA,NA,NA,NA,NA,"2",NA
"1142","2020-09-02 16:29:39-03","Cenargen","CEN","18327","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia subsp. tenuifolia",NA,"Bruno Machado Teles Walter","2110",NA,"Brasil","GO","Estrada Alto Paraíso/Teresina de Goiás (GO-118), à direita da pista à 16 km da entrada Norte (em frente à estátua de Alto Paraíso).","Exsicatas",NA,"Fauce amarelo, cálice verde-amarelado, anteras amarelas. Planta frequente nos locais mais úmidos.&nf;Doação da Flora do Brasil - Goiás.","CEN00018327",NA,NA,"(Aubl.) Knobl.","1994","05","24","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","CEN00018327","P. J. M. Maas","1540","1540","44724","auto","subsp. tenuifolia","1995",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1143","2020-09-02 16:29:39-03","Cenargen","CEN","18327","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia subsp. tenuifolia",NA,"Bruno Machado Teles Walter","2110",NA,"Brasil","GO","Estrada Alto Paraíso/Teresina de Goiás (GO-118), à direita da pista à 16 km da entrada Norte (em frente à estátua de Alto Paraíso).","Exsicatas",NA,"Fauce amarelo, cálice verde-amarelado, anteras amarelas. Planta frequente nos locais mais úmidos.&nf;Doação da Flora do Brasil - Goiás.","CEN00018327",NA,NA,"(Aubl.) Knobl.","1994","05","24","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","CEN00018327","P. J. M. Maas","1540","1540","44724","auto","subsp. tenuifolia","1995",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1144","2020-10-16 10:36:21-03","UFG","HJ","8316","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, L.F.; Pereira, F.C.","4722",NA,"Brasil","Goiás","Fazenda Boa Vista",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00008316",NA,NA,"(Aubl.) Knobl.","2011","04","04","Jataí","-52.078889","-17.970833",NA,"Isa Lucia de Morais Resende","873","873",NA,NA,NA,NA,NA,NA,"52º4'44''W","17º58'15''S",NA,NA,NA,NA,NA
"1145","2020-10-16 10:36:21-03","UFG","HJ","7902","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, L.F.; Pereira, F.C.","5645",NA,"Brasil","Goiás","Fazenda Boa Vista",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00007902",NA,NA,"(Aubl.) Knobl.","2013","05","19","Jataí","-52.082778","-17.97",NA,"Isa Lucia de Morais Resende","870","870",NA,NA,NA,NA,NA,NA,"52º4'58''W","17º58'12''S",NA,NA,NA,NA,NA
"1146","2019-11-13 11:20:12-03","USP","SPF","43545","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"Janssen, A","208",NA,"Brasil","Amazonas",NA,NA,NA,NA,"SPF00043545",NA,NA,"(Mart.) Knobl.","1980","02","21","Humaitá","-63.166667","-7.516667",NA,"Crespo, S","70","70",NA,NA,NA,"2003","10",NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA
"1147","2019-11-13 11:20:12-03","USP","SPF","78115","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"Arbo, MM","4427",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00078115",NA,NA,"(Mart.) Knobl.","1990","05","18","Diamantina","-43.816667","-18.283333",NA,"Crespo, S","1270","1300",NA,NA,NA,"2003","10",NA,"-43.816667","-18.283333",NA,NA,NA,NA,NA
"1148","2019-11-13 11:20:12-03","USP","SPF","23017","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"Rossi, L","CFCR1094",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00023017",NA,NA,"(Mart.) Knobl.","1981","04","17","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"Crespo, S",NA,NA,"37503","auto",NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-13 11:20:12-03","USP","SPF","109045","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, VC","8207",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00109045",NA,NA,"(Aubl.) Knobl.","1995","03","10","Santana do Riacho","-43.545611","-19.249972",NA,"Souza, VC; Souza, JP","1300","1300",NA,NA,NA,"1995","09",NA,"-43.545611","-19.249972",NA,NA,NA,NA,NA
"1150","2019-11-13 11:20:12-03","USP","SPF","119786","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ganev, W","3290",NA,"Brasil","Bahia",NA,NA,NA,NA,"SPF00119786",NA,NA,"(Aubl.) Knobl.","1994","06","02","Abaíra","-41.85","-13.316667",NA,"Siqueira, GB","1230","1230",NA,NA,NA,"2012","11",NA,"-41.85","-13.316667",NA,NA,NA,NA,NA
"1151","2019-11-13 11:20:12-03","USP","SPF","128321","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rapini, A","569",NA,"Brasil","Minas Gerais","Serra da Carapina",NA,NA,NA,"SPF00128321",NA,NA,"(Aubl.) Knobl.","1998","03","03","Congonhas do Norte","-43.683333","-18.933333",NA,"Rapini, A","1200","1200",NA,NA,NA,"1998","04",NA,"-43.683333","-18.933333",NA,NA,NA,NA,NA
"1152","2019-11-13 11:20:12-03","USP","SPF","160463","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, JP","2190",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00160463",NA,NA,"(Aubl.) Knobl.","1998","04","06","Diamantina","-43.674722","-18.260889",NA,"Cordeiro, I","1330","1330",NA,NA,NA,"2001","06",NA,"-43.674722","-18.260889",NA,NA,NA,NA,NA
"1153","2019-11-13 11:20:12-03","USP","SPF","160464","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, VC","22446",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,"SPF00160464",NA,NA,"(Aubl.) Knobl.","1999","05","16","Joaquim Felício","-44.191944","-17.708056",NA,"Cordeiro, I",NA,NA,NA,NA,NA,"2001","06",NA,"-44.191944","-17.708056",NA,NA,NA,NA,NA
"1154","2019-11-13 11:20:12-03","USP","SPF","178465","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Graças, M","829",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,"SPF00178465",NA,NA,"(Aubl.) Knobl.","1985","07","07",NA,NA,NA,NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2019-11-13 11:20:12-03","USP","SPF","178466","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Barros, F","2755",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00178466",NA,NA,"(Aubl.) Knobl.","1993","05","01",NA,NA,NA,NA,"Cordeiro, I","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-13 11:20:12-03","USP","SPF","200883","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Hopkins, MJG","1790",NA,"Brasil","Amazonas",NA,NA,NA,NA,"SPF00200883",NA,NA,"(Aubl.) Knobl.","2007","04","24","Canutama","-64.360833","-8.6575",NA,"Calió, MF","95","95",NA,NA,NA,"2011","01",NA,"-64.360833","-8.6575",NA,NA,NA,NA,NA
"1157","2019-11-13 11:20:12-03","USP","SPF","201054","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Siniscalchi, CM","20",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00201054",NA,NA,"(Aubl.) Knobl.","2010","06","14","Santana do Riacho","-43.564","-19.294139",NA,"Calió, MF",NA,NA,NA,NA,NA,"2011","05",NA,"-43.564","-19.294139",NA,NA,NA,NA,NA
"1158","2021-03-15 18:27:25-03","USP","SPF","209349","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Antar, GM; Escaramai, M; Kubo, MT; Sano, PT; Baleeiro, P","43",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Travessão. Densa população próximo a corpo d'água.",NA,NA,"Erva ca. 15 cm alt. Corola lilás.","SPF00209349",NA,NA,"(Aubl.) Knobl.","2012","07","04","Santana do Riacho","-43.524444","-19.331083",NA,"Antar, GM","1100","1100",NA,NA,NA,"2012","07",NA,"-43.524444","-19.331083",NA,NA,NA,NA,NA
"1159","2021-03-15 18:27:25-03","USP","SPF","23468","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFCR3261",NA,"Brasil","Minas Gerais","Serra do Brejo Grande, Km 66 da estrada Curvelo-Diamantina. Estrada para o Morro do Camilinho, aprox a 9 km do asfalto.",NA,NA,"Erva, entre pedras. Flores lilás-claro.","SPF00023468",NA,NA,"(Aubl.) Knobl.","1982","04","19","Gouveia","-43.55","-18.31",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.55","-18.31",NA,NA,NA,NA,NA
"1160","2019-11-13 11:20:12-03","USP","SPF","23412","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFCR3205",NA,"Brasil","Minas Gerais","Serra do Barro Preto",NA,NA,NA,"SPF00023412",NA,NA,"(Aubl.) Knobl.","1982","04","09","Gouveia","-43.9","-18.6",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.9","-18.6",NA,NA,NA,NA,NA
"1161","2019-11-13 11:20:12-03","USP","SPF","23466","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFCR3259",NA,"Brasil","Minas Gerais","Serra do Brejo Grande",NA,NA,NA,"SPF00023466",NA,NA,"(Aubl.) Knobl.","1982","04","09","Gouveia","-43.916667","-18.516667",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.916667","-18.516667",NA,NA,NA,NA,NA
"1162","2019-11-13 11:20:12-03","USP","SPF","23467","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFCR3260",NA,"Brasil","Minas Gerais","Serra do Brejo Grande",NA,NA,NA,"SPF00023467",NA,NA,"(Aubl.) Knobl.","1982","04","09","Gouveia","-43.916667","-18.516667",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.916667","-18.516667",NA,NA,NA,NA,NA
"1163","2019-11-13 11:20:12-03","USP","SPF","30410","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Amaral, MCE","8414",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00030410",NA,NA,"(Aubl.) Knobl.","1982","04","22","Congonhas do Norte","-43.766667","-18.866667",NA,"Cordeiro, I",NA,NA,NA,NA,NA,"1985","01",NA,"-43.766667","-18.866667",NA,NA,NA,NA,NA
"1164","2019-11-13 11:20:12-03","USP","SPF","39243","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFSC8360",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039243",NA,NA,"(Aubl.) Knobl.","1982","04","21","Congonhas do Norte","-43.75","-18.85",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.75","-18.85",NA,NA,NA,NA,NA
