"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"343","2020-09-12 05:00:02-03","US","US","3097202","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"W. A. Egler","46045","1961","7","30","South America - Neotropics","Brazil","Amapá",NA,NA,"US02710919","US02710919_01",NA,"Territorio Amapa, Brasil, Rio Jari, Santo Antonio da Cachoeira, capoeira near falls, swampy land",NA,NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2568670","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"G. T. Prance & T. D. Pennington","2044","1965","11","9","South America - Neotropics","Brazil","Pará",NA,NA,"US02710918","US02710918_01",NA,"Brazilian Amazonia, State of Para, Road Braganca to Viseu, Banks of Rio Piria, south of Curapati",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","3023544","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"T. C. Plowman, T. Lockwood, H. Kennedy & R. E. Schultes","2312","1969","2","1","South America - Neotropics","Colombia","Amazônas",NA,NA,"US02710842","US02710842_01",NA,"Trapecio Amazonico. Rio Amazonas. Isla de Ronda, upriver from Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","1283299","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"B. Paul","B-2","1925",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02710859",NA,NA,"Barranquilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","3018478","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"C. C. Berg, E. Lleras & J. Ramos","P17627","1973","11","7","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02710915","US02710915_01",NA,"Brazilian Amazonia. Carreiro, Km. 5, Manaus-Porto Velho Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","3032073","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"S. R. Hill & et al.","13195","1983","7","29","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02710910","US02710910_01",NA,"Amazonica. parana Uraria between rio Maues-Acu and rio Maues-Mirim","-57.7","-30.3",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","1069096","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"L. H. Bailey & E. Z. Bailey","s.n.","1921","3","6","South America - Neotropics","Venezuela","Bolívar",NA,NA,"US00871349",NA,NA,"Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11","61",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","3506617","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"G. Cremers & M. Hoff","10576","1989","4","14","South America - Neotropics","French Guiana",NA,NA,NA,"US00938839",NA,NA,"Degrad Canard - Bassin de la Basse-Mana. Friche sud, parcelle IRAT. CD 8, 2 km après Degrad Canard vers Mana",NA,NA,"10",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","2617201","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. A. Duke","11099 (3)","1967","5","18","South America - Neotropics","Colombia","Chocó",NA,NA,"US02710845",NA,NA,"Rio Truando, Gallery between the boom (bun) and Rio Salado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","2440210","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"C. Feddema","1925","1962","3","15","South America - Neotropics","Colombia","Antioquia",NA,NA,"US02710847","US02710847_01",NA,"Near Rio Leon approximately 20 to 30 km. upstream and south of the river mouth and approximately 15 km. west of Chigorodo","-76.83","7.75","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","1542177","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"W. A. Archer","1403","1931","1","11","South America - Neotropics","Colombia","Antioquia",NA,NA,"US02710856",NA,NA,"Puerto Berrio",NA,NA,"125",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","2596125","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. Cuatrecasas, R. E. Schultes & R. S. Cowan","27279","1969","1","30","South America - Neotropics","Colombia","Amazônas",NA,NA,"US02710844",NA,NA,"Leticia, a unos cinco km arriba de la poblacion, orilla izquierda del rio Amazonas",NA,NA,"360",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","2253136","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. J. Wurdack & J. V. Monachino","39563","1955","10","24","South America - Neotropics","Venezuela","Apure",NA,NA,"US02710873","US02710873_01",NA,"Just east of San Fernando de Apure. Middle Orinoco.",NA,NA,"80","90",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","1952163","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"R. Jaramillo M., D. Mesa, J. M. Idrobo & A. Fernández","376","1946","7","29","South America - Neotropics","Colombia","Meta",NA,NA,"US02710851","US02710851_01",NA,"Puerto Lopez",NA,NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2843496","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"H. García Barriga & L. E. Mora","18787","1967","3","4","South America - Neotropics","Colombia","Meta",NA,NA,"US02710846",NA,NA,"Llanos de San Juan de Arama; Hoya del rio Guejar al NW de La Macarena, carretera a Pinalito",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","3103284","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","G. Cremers","8179","1983","9","9","South America - Neotropics","French Guiana",NA,NA,NA,"US00468713",NA,NA,"Paul Isnard région, Citron","-53.95","4.73",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","3137989","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"M. Rimachi Y.","8335","1987","9","30","South America - Neotropics","Peru","Loreto",NA,NA,"US02710903","US02710903_01",NA,"Maynas. Dtto. Iquitos. Carretera de la Marina, km 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","602083","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"H. F. Pittier","6350","1913","6","11","South America - Neotropics","Venezuela","Miranda",NA,NA,"US02710867",NA,NA,"Paparo, at the mouth of Rio Grande del Tuy, Barlovento",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","1707270","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"O. Haught","2727","1939","3","30","South America - Neotropics","Colombia","Boyacá",NA,NA,"US02710853",NA,NA,"Los Llanos. along R. Meta at Orocue. Boyaca (Eastern)",NA,NA,"140",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","1422464","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Bro. Elias","528","1928",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02710858","US02710858_01",NA,"Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2577971","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"S. Tavares","620","1961","6","27","South America - Neotropics","Brazil","Pernambuco",NA,NA,"US02710920","US02710920_01",NA,"Pernambuco, Casa Caiada, Parcialmente submersa num rio paralelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Luteyn, J. L.","W. Hahn, E. J. Judziewicz & D. Gopaul","4416","1988","4","9","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"Southern base of Mt. Kopinang along trail from Kopinang to Orinduik","-59.9167","5","500","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","2974199","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. R. Fosberg","29074","1947","11","10","South America - Neotropics","Peru","Loreto",NA,NA,"US02710907",NA,NA,"Paraiso well above Iquitos on Rio Amazonas, Prov. de Maynas",NA,NA,"100","110",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","1804543","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"E. Dryander","2621",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,NA,"US02710852",NA,NA,"Dep. Valle Rio Cauca",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","2845336","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"C. C. Berg & A. Henderson","BG 659","1977","10","21","South America - Neotropics","Brazil","Pará",NA,NA,"US02710912","US02710912_01",NA,"Brazilian Amazonia. Tucuru dam area, Rio Tocantins. Itupiranga, along Rio Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","3359675","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Horn, Charles N.","C. N. Horn, S. Hill & D. Gopaul","10053","1995","8","15","South America - Neotropics","Guyana","Mahaica-Berbice",NA,NA,"US00647453",NA,NA,"Coastal Hwy., 58.4 km E of Mahaica R.","-57.58","6.41","2","10",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","1996276","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"R. E. Schultes","8199","1946","9",NA,"South America - Neotropics","Colombia","Amazônas",NA,NA,"US02710850",NA,NA,"Trapecio amazonico. Amazon River: Leticia",NA,NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","2864234","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"G. T. Prance","23280","1975","2","21","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02710914","US02710914_01",NA,"Brazilian Amazonia. Fazenda Santa Terezinha, Costa Terra Nova, Ilha do Careiro, Rio Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2143733","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","H. S. Irwin","202","1954","4","11","South America - Neotropics","Guyana","Demerara-Mahaica",NA,NA,"US00468710","US00468710_01",NA,"Demerara R., east bank; 3 mi. N of Atkinson Field","-58.25","6.53",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","3262485","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"A. B. Anderson, J. J. Strudwick, G. L. Sobel, M. Gonçalves & et al.","Anderson 1194",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,NA,"US02710908","US02710908_01",NA,"Amazonia. Property of Dona Alice Dumalakis, Ilha das Oncas, Mun. Barcarena","-48.45","-1.42",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","1393649","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"H. H. Rusby & R. Squires","96","1896","4",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02710870",NA,NA,"Lower Orinoco. Sacupana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","533414","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Herbert H. Smith","1245","1898","9",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02710862",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","3647642","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. J. Roldán, L. C. Garcia & G. Sylva","919","1988","4","28","South America - Neotropics","Colombia","La Guajira",NA,NA,"US02710841",NA,NA,"Municipio Fonseca: Corregimiento Distracciones, Carretera Fonseca-Chorreras Km. 9.3-11.6, Rio Rancheria","-72.95","10.83","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","1055902","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","A. S. Hitchcock","16616","1919","11","3","South America - Neotropics","Guyana","Demerara-Mahaica",NA,NA,"US00468709",NA,NA,"Georgetown, Botanic Gardens","-58.13","6.8",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2748061","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02710872","US02710872_01",NA,"Puerto Cabello",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2569163","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"G. T. Prance, B. S. Pena, J. F. Ramos & E. R. Videcki Jr.","2591","1966","9","27","South America - Neotropics","Brazil","Acre",NA,NA,"US01196546",NA,NA,"Brazilian Amazonia. Boca do Acre, Rios Purus & Acre. Opposite Boca do Acre, margin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","3344137","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Hill, S. R.","S. R. Hill, C. N. Horn & D. Gopaul","27194","1995","8","15","South America - Neotropics","Guyana","Mahaica-Berbice",NA,NA,"US00647454",NA,NA,"Champagne; 3 km S of coastal hwy., betw. Mahaicony & Abary R.","-57.83","6.5",NA,"5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2940449","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"G. T. Prance","24341","1976","12","2","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02710913","US02710913_01",NA,"Brazilian Amazonia. Rio Solimoes above confluence of Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","3068299","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Steyermark, J. A., (VEN)","G. Davidse & O. Huber","15127","1978","4","16","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00871350","US00871350_01","Atures","Puerto Ayacucho, 22 km S of along road to Samariapo, near Garcitas, Río Orinoco","-67.6","5.46","85",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"382","2020-09-02 16:40:08-03","Cenargen","CEN","73631","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Glocimar Pereira-Silva","15203","2010","03","25",NA,"Brasil","RO","Exsicatas","Área alagada na margem direita do rio Madeira. Área de influência direta (lago).","CEN00073631","CEN00073631","PORTO VELHO","Margem direita do rio Madeira, porto Prainha (balsa da mineradora).","-65.011666","-9.5713888","87","87","-65.011666","-9.5713888",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"383","2020-09-02 16:40:08-03","Cenargen","CEN","94876","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B. M. T. Walter","Gustavo Paiva Evangelista Rocha","299","2014","08","26",NA,"Brasil","RO","Exsicatas",NA,"CEN00094876","CEN00094876","PORTO VELHO","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira. Áreas degradadas.","-64.975833","-9.5877777","90","90","-64.975833","-9.5877777","2011","09",NA,NA,NA,NA,NA,NA,NA,"3",NA
"384","2019-10-07 09:18:22-03","UEFS","HUEFS","189517","PreservedSpecimen","Plantae","Angiospermae","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Guedes, M.L.","19733","2012","03","08",NA,"Brasil","Paraíba",NA,NA,"HUEFS0189517","HUEFS0189517","Alagoa Nova",NA,"-35.759722","-7.078611","461","461","35W45'35''","7S4'43''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"385","2019-10-07 09:18:22-03","UEFS","HUEFS","200396","PreservedSpecimen","Plantae","Angiospermae","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Pereira-Silva, G.","15203","2010","03","25",NA,"Brasil","Rondônia",NA,"Floresta estacional semidecidual.","HUEFS0200396","HUEFS0200396","Porto Velho","aci-Paraná. Margem direita do rio Madeira ao porto Prainha (balsa da mineradora).","-64.011667","-9.571389","87","87","64W0'42''","9S34'17''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"386","2019-10-07 09:18:22-03","UEFS","HUEFS","248154","PreservedSpecimen","Plantae","Angiospermae","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Moura-Júnior, E.G.","56","2016","04","28",NA,"Brasil","Pernambuco",NA,"Caatinga. Nativa; Savana estépica, Luvissolo Crômico Órtico, extremamente alta.","HUEFS0248154","HUEFS0248154","Cabrobó","Reservatório Tucutu.","-39.478056","-8.471389","360","360","39W28'41''","8S28'17''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"387","2019-10-07 09:18:22-03","UEFS","HUEFS","153317","PreservedSpecimen","Plantae","Angiospermae","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A.M.Miranda","Miranda, A.M.","4710","2005","01","22",NA,"Brasil","Piauí",NA,"Local alagado.","HUEFS0153317","HUEFS0153317","Uruçuí","Margem do Rio Parnaíba.","-44.5560989379883","-7.22944021224976",NA,NA,NA,NA,"2006",NA,NA,"Asteranae","137737","auto",NA,NA,NA,NA,NA
"388","2019-10-07 09:18:22-03","UEFS","HUEFS","135281","PreservedSpecimen","Plantae","Angiospermae","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Freire, F.M.T.",NA,"1996","08","23",NA,"Brasil","Piauí",NA,"Brejo.","HUEFS0135281","HUEFS0135281","Teresina","Beira do Rio Poty.","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,"Asteranae","56344","auto",NA,NA,NA,NA,NA
"389","2015-04-16 15:55:30-03","F","FMNH-SEEDPLANTS","V0308301F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308301F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"390","2015-04-16 16:02:40-03","F","FMNH-SEEDPLANTS","V0308341F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308341F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"391","2015-04-16 16:19:03-03","F","FMNH-SEEDPLANTS","V0308320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308320F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"392","2017-04-21 09:57:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,"RRC ID Flag","R. B. Foster","3465","1974","4","17","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3465",NA,NA
"393","2015-03-07 03:53:30-03","F","FMNH-SEEDPLANTS","V0184016F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0184016F","V0184016F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"394","2015-03-07 03:53:30-03","F","FMNH-SEEDPLANTS","V0184017F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0184017F","V0184017F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"395","2015-03-07 03:53:30-03","F","FMNH-SEEDPLANTS","V0184018F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0184018F","V0184018F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"396","2015-03-07 03:53:30-03","F","FMNH-SEEDPLANTS","V0184019F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0184019F","V0184019F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
