"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"203","2020-08-20 15:00:23-03","UFSC","FLOR","15338","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Sobral, M.","Sobral, M.; Moraes, E.","4458","1985","10","01",NA,"Brasil","Rio Grande do Sul","Alegrete","Reserva Biológica Ibirapuitã.","-55.7919006347656","-29.7831001281738",NA,"hemiparasita sobre eugenia uniflora","FLOR0015338",NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-08-20 20:42:01-03","UFSC","FLOR","26094","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Bueno, R.M.; Irgang, B.E.","s.n.","1993","11","14",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,"Duplicata de ICN. Determinada por G.A.Dettke como Família Santalaceae.","FLOR0026094",NA,NA,NA,"2010",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-08-20 20:42:01-03","UFSC","FLOR","9627","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Falkenberg, D.B.","2719","1985","10","12",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,"hemiparasita","FLOR0009627",NA,NA,NA,"2010",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-08-20 20:42:01-03","UFSC","FLOR","26467","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Waechter, J.L.","Jarenkow, J.A.","1861","1991","03","07",NA,"Brasil","Rio Grande do Sul","Rio Grande","Ilha do Leonídio.","-52.0985984802246","-32.0349998474121",NA,"hemiparasito sobre eugenia sp., flor inflorescências jovens","FLOR0026467",NA,NA,NA,"1991",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-08-20 15:00:23-03","UFSC","FLOR","4787","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Reitz, R.; Klein, R.M.","16183","1963","09","13",NA,"Brasil","Santa Catarina","Campos Novos","Caxambu, Tupitinga.","-51.2249984741211","-27.4016990661621",NA,"Planta não está no armário.","FLOR0004787",NA,"700","700",NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-08-20 15:00:23-03","UFSC","FLOR","3052","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Smith, L.B.; Reitz, R.","12954","1964","10","25",NA,"Brasil","Santa Catarina","Concórdia",NA,"-52.0278015136719","-27.2341995239258",NA,"Planta não está no armário.","FLOR0003052",NA,"500","500",NA,NA,NA,NA,"24608","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-08-20 15:00:23-03","UFSC","FLOR","63065","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Wagner, M.A.","Sühs, R.B.; Silveira, J.; Maraschin, M.","s.n.","2015","04","25",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Campos de Santa Bárbara,.","-49.5917015075684","-28.0149993896484",NA,"parasitando Myrceugenia myrcioides","FLOR0063065","FLOR0063065",NA,NA,"2017","07",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:13:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Lindberg, GA","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minarum",NA,NA,NA,NA,NA,"P05P2N0044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:13:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in Brasilia qustro-orientali",NA,NA,NA,NA,NA,"P05P2N0044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:45:15-03","UFRGS","ICN","166148","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","499","2010","12","04","América do Sul","Brasil","RS","Quaraí",NA,"-56.1225","-30.384722",NA,"frutos maduros amarelos; hemiparasita sobre Eugenia uniflora L. (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-56.1225","-30.384722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:45:15-03","UFRGS","ICN","088628","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Sobral, M","Sobral, M","4458",NA,NA,NA,"América do Sul","Brasil","RS","Alegrete",NA,"-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:45:15-03","UFRGS","ICN","061288","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","L Waechter, J","Waechter, JL","2010","1984","05","06","América do Sul","Brasil","RS","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,"Hemiparasito sobre mirtácea (Myrceugenia euosma).",NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:45:15-03","UFRGS","ICN","004501","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Rambo, B","36405","1948","02","12","América do Sul","Brasil","RS","Cambará do Sul","perto de Fortaleza dos Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,"Parasita sobre Feijoa sellowiana.",NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:45:15-03","UFRGS","ICN","143756","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Grings, M","Setubal, R; Grings, M","6","2004","06","19","América do Sul","Brasil","RS","Nova Petrópolis","Linha Araripe","-51.1143989562988","-29.3763999938965",NA,"epífita sobre pitangueira (Eugenia uniflora) isolada; erva parasita; beira de estrada",NA,NA,"600","600",NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:45:15-03","UFRGS","ICN","120545","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Waechter, JL","Jarenkow, JA","1861","1991","03","07","América do Sul","Brasil","RS","Rio Grande","Ilha do Leonídeo","-52.0985984802246","-32.0349998474121",NA,"Hemiparasito sobre Eugenia sp., entre 2 e 3m de altura, em borda de mata de restinga. Inflorescências jovens.",NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:45:15-03","UFRGS","ICN","035889","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Waechter, JL","693","1977","12","21","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Hemiparasita sobre mirtácea.",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:45:15-03","UFRGS","ICN","045013","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Detker, GA","Waechter, JL","1246","1979","05","26","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Epífita hemiparasita,brácteas florais amarelo-esverdeadas na base e pardas no ápice, perigônio trímero, amarelo esverdeado; Sobre Myrcia multiflora, no topo da árvore",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:45:15-03","UFRGS","ICN","061626","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Detker, GA","Waechter, JL","2055","1984","11","19","América do Sul","Brasil","RS","Uruguaiana","Barra do Quaraí","-57.0882987976074","-29.7546997070312",NA,"Hemiparasito; Mata de galeria no rio Quaraí",NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:45:15-03","UFRGS","ICN","160949","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA","156","2008","12","16","América do Sul","Brasil","RS","Guaritas",NA,"-53.492222","-30.863889",NA,"hemiparasita sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-53.492222","-30.863889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:45:15-03","UFRGS","ICN","005222","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Pedersen, TM","s.n.",NA,NA,NA,"América do Sul","Argentina","Corrientes","Mburucuyá","Prov. Corrientes Paso Ceario",NA,NA,NA,"Parasita sobre Myrcianthes cisplatensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:45:15-03","UFRGS","ICN","160938","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Lima; L.F.","553","1979","11","03","América do Sul","Brasil","RS","Bagé","Estância Mato do Recreio Arroio Piraí 31°32'31''S 54°25'35''W","-54.426389","-31.541944",NA,"planta parasita de árvores (Eugenia spp. Myrtaceae), com flores amarelas muito pequenas e folhas reduzidas a escamas.",NA,NA,NA,NA,NA,NA,"-54.426389","-31.541944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:45:15-03","UFRGS","ICN","160939","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Lima; L.F.","547","2009","02","15","América do Sul","Brasil","RS","Bagé","Estância Mato do Recreio Arroio Piraí 31°32'31''S 54°25'35''W","-54.426389","-31.541944",NA,"hemiparasita sobre Eugenia uruguayensis Cambess (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-54.426389","-31.541944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:45:15-03","UFRGS","ICN","160959","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Lima; L.F.","166","2009","03","20","América do Sul","Brasil","RS","Caçapava do Sul","BR153 ponte sobre o Rio Camaquã 30°51'44,27''S 53°36'59,12''W","-53.616389","-30.862222",NA,"pré antese; hemiparasita sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-53.616389","-30.862222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:45:15-03","UFRGS","ICN","160965","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Lima; L.F.","172","2009","03","22","América do Sul","Brasil","RS","Bagé","Estância Cerro Alegre 31°14'24''S 53°59'39''W","-53.994167","-31.24",NA,"inflorescências jovens; hemiparasita sobre Eugenia uniflora (Myrtaceae) e",NA,NA,NA,NA,NA,NA,"-53.994167","-31.24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:45:15-03","UFRGS","ICN","160979","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Lima; L.F.","186","2009","03","21","América do Sul","Brasil","RS","Bagé","Estância Mato do Recreio 31°32'31''S 54°25'35''W","-54.426389","-31.541944",NA,"inflorescências jovens.; hemiparasita sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-54.426389","-31.541944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:45:15-03","UFRGS","ICN","160980","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Lima; L.F.","187","2009","03","21","América do Sul","Brasil","RS","Bagé","Estância Mato do Recreio 31°32'31''S 54°25'35''W","-54.426389","-31.541944",NA,"inflorescências jovens.; hemiparasita sobre",NA,NA,NA,NA,NA,NA,"-54.426389","-31.541944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:45:15-03","UFRGS","ICN","163876","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA","288","2010","01","13","América do Sul","Brasil","RS","Pedras Altas",NA,"-53.563889","-31.721944",NA,"vegetativo; hemiparasita sobre Myrsine lorentziana (Mez) Arechav. (Myrsinaceae)",NA,NA,NA,NA,NA,NA,"-53.563889","-31.721944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:45:15-03","UFRGS","ICN","163877","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA","289","2010","01","13","América do Sul","Brasil","RS","Pedras Altas",NA,"-53.563889","-31.721944",NA,"vegetativo; hemiparasita sobre Myrsine coriacea (Sw.) R.Br. (Myrsinaceae)",NA,NA,NA,NA,NA,NA,"-53.563889","-31.721944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:45:15-03","UFRGS","ICN","163882","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA","294","2010","01","12","América do Sul","Brasil","RS","Santana da Boa Vista",NA,"-53.2625","-30.866944",NA,"vegetativo; hemiparasita sobre Myrtaceae",NA,NA,NA,NA,NA,NA,"-53.2625","-30.866944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:45:15-03","UFRGS","ICN","164103","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA","368","2009","12","02","América do Sul","Brasil","RS","Quaraí",NA,"-56.127778","-30.350833",NA,"hemiparasita sobre Eugenia uniflora L. (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-56.127778","-30.350833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:45:15-03","UFRGS","ICN","165086","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Lima; L.F.","574","2010","07","04","América do Sul","Brasil","RS","Guaritas",NA,NA,NA,NA,"flores; sobre Eugenia uniflora L. (Myrtaceae)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:45:15-03","UFRGS","ICN","180913","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Silva Filho, PJS","Silva Filho, PJS; Macedo, RB","2071","2014","08","05","América do Sul","Brasil","RS","São Gabriel","Cerro do Ouro","-54.020556","-30.582778",NA,"Hemiparasita em mirtácea; Borda de mato",NA,NA,NA,NA,"2015","01","-54.020556","-30.582778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:45:15-03","UFRGS","ICN","190514","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Durigon; J.","972","2011","10","11","América do Sul","Brasil","RS","Caçapava do Sul",NA,"-53.644167","-30.518889",NA,"frutos amarelos, sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-53.644167","-30.518889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:45:15-03","UFRGS","ICN","190516","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; G.A.; Durigon; J.","988","2011","10","12","América do Sul","Brasil","RS","São Martinho da Serra",NA,"-53.852778","-29.538889",NA,"frutos amarelos, sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,"-53.852778","-29.538889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:45:15-03","UFRGS","ICN","168189","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Lima, LF","672","2011","05","03","América do Sul","Brasil","RS","Bagé","Campus Rural da URCAMP Mata do Cerro","-54.1068992614746","-31.3313999176025",NA,"hemiparasita sobre Eugenia uniflora (Myrtaceae)",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:45:15-03","UFRGS","ICN","106322","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Bueno, RM; Irgang, BE","s.n.","1993","11","14","América do Sul","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:45:15-03","UFRGS","ICN","092597","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Irgang, BE; et al.","s.n.","1984","09","25","América do Sul","Brasil","RS","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,"Semi-parasita.",NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:45:15-03","UFRGS","ICN","132788","S","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Kinupp, VF","Kinupp, VF; Jurinitz, CF","2959","2004","06","06","América do Sul","Brasil","RS","Canguçu","Fazenda do Prof. Gilson Moreira","-52.6755981445312","-31.3950004577637",NA,"Subarbusto hemiparasita; 0,50 m de altura (ramos eretos sobre o hospedeiro); ramos cilíndricos verde-amarelados; espigas com brácteas marrons e flores amarelas; parasitando pitangueira (Eugenia uniflora).",NA,NA,NA,NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","81292","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Silveira, N.","1922","1985","02",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Em Silveira.","-50.4166984558105","-28.6678009033203",NA,"Parasito. Frutos imaturos","HAS0081292",NA,NA,NA,"2010",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:50:50-03","MCN-FZBRS","HAS","47282","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook & Arn.) Engl.","Zachia, R.","Silveira, N.","10386","1994","01",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,"Na mata, (hemi)parasita em Myrceugenia euosma.","HAS0047282",NA,NA,NA,"1994","10",NA,NA,"30776","auto",NA,NA,"21",NA,NA,NA,NA
"243","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","46687","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Senna, R.M.","Senna, R.M.","s.n.","2000","11",NA,NA,"Brasil","Rio Grande do Sul","Candiota","Assentamento Madrugada.","-53.6725006103516","-31.5580997467041",NA,"Erva-de-passarinho Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046687",NA,NA,NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","45841","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Carneiro, A. M.","Nilson, A.D.","1243","2006","08",NA,NA,"Brasil","Rio Grande do Sul","Aceguá","Campanha; Passo do Pessegueiro.","-54.163883","-31.866311",NA,"erva-de-passarinho; hemiparasita;","HAS0045841",NA,NA,NA,NA,NA,"-54,1638830","-31,8663110",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","5244","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Lindeman, J.C.","s.n.","1971","10",NA,NA,"Brasil","Rio Grande do Sul","Lavras do Sul","Fazenda do Posto 12 km de Lavras do Sul.","-53.8950004577637","-30.8131008148193",NA,"campo com grupos de arbustos ; semiparasita num Ilex; sem folhas; fruto amarelo fosco","HAS0005244",NA,NA,NA,"2010",NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","81290","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Mattos, J.","Mattos, J.","22260","1981","01",NA,NA,"Brasil","Rio Grande do Sul","Pelotas","Fazenda Capão Redondo, a 2,5 km do IBDF, na rodovia para Jaguarão.","-52.3424987792969","-31.771900177002",NA,"Na mata. Parasita em pitangueira.","HAS0081290",NA,NA,NA,"1984",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","5245","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Allem, A. ; Longhi, H. ; Auler, L.","Lindeman, J.C.","s.n.","1973","09",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro do Coco","-51.2299995422363","-30.0331001281738",NA,"45 km S; parasitando Myrciaria tenella","HAS0005245",NA,NA,NA,"1973",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","95603","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Záchia, R.","1399","1993","08",NA,NA,"Brasil","Rio Grande do Sul","São Borja","Mata ciliar do Rio Butuí, Estância das Bonitas","-56.0043983459473","-28.6606006622314",NA,"Erva-de-passarinho-da-pitangueira","HAS0095603",NA,"94","94","2010",NA,"55° 43' 57","28° 59' 57","75549","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","81289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Mattos, J.","4769","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Postinho.","-49.9317016601562","-28.2938995361328",NA,"Na mata, em Feijoa.","HAS0081289",NA,NA,NA,"2010",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","81291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Rambo, B.","Mattos, J.","3423",NA,NA,NA,NA,"Brasil","Santa Catarina","São Joaquim","Postinho, junto a Serraria.","-49.9317016601562","-28.2938995361328",NA,"Sobre feijoa.","HAS0081291",NA,NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-10-08 08:53:41-03","IBt","SP","332843","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Hoehne, W","s.n.","1936","05",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-18 08:31:31-03","IBt","SP","14462","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Gehrt, A","s.n.","1924","12","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
