"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"132","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129537","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Harley, R.M.|Castro, R.",NA,"1968","12","5",NA,"Brasil","Mato Grosso",NA,"Brésil. Near base camp.","-51.76667","-12.81667",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129537' target='other'> <mi>dwc_moreinfo</mi></a>","P05129537","P05129537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11297",NA,NA
"133","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129538","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Philcox, D.|Fereira, A.",NA,"1968","1","9",NA,"Brasil","Mato Grosso",NA,"E of Base Camp.","-51.76667","-12.81667",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129538' target='other'> <mi>dwc_moreinfo</mi></a>","P05129538","P05129538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3938",NA,NA
"134","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129535","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Philcox, D.|Bertoldo, J.|Fereira, A.",NA,"1967","12","14",NA,"Brasil","Mato Grosso",NA,"State of Mato Grosso, c. 2 km E of Base Camp.","-51.76667","-12.81667",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129535' target='other'> <mi>dwc_moreinfo</mi></a>","P05129535","P05129535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3511",NA,NA
"135","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129536","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Philcox, D.|Bertoldo, J.|Fereira, A.",NA,"1967","12","9",NA,"Brasil","Mato Grosso",NA,"Transect from Base Camp road.","-51.76667","-12.81667",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129536' target='other'> <mi>dwc_moreinfo</mi></a>","P05129536","P05129536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3446",NA,NA
"136","2020-12-11 11:38:07-03","UFMG","BHCB","4916","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Graffenrieda","weddelli","Graffenrieda weddelli","Naudin",NA,"Pires, JM; et al.","6195","1956","12","14","Southern America","Brasil","Pará",NA,"Serra do Cachimbo",NA,NA,"425",NA,"Local alagado de areia e pedra;arbusto;",NA,NA,"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:19:38-03","UFPR","UPCB","89861","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Pires, J.M.",NA,"1975","02","11",NA,"Brasil","Amazonas",NA,"Serra do Aracá",NA,NA,"1000",NA,"Árvore de 2m..","UPCB0028825","UPCB0028825","1000",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:19:38-03","UFPR","UPCB","37833","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naud.","Goldenberg, R.","Hatschbach, G.","65540","1996","11","12",NA,"Brasil","Mato Grosso","Porto Esperedião","Serra de Santa Bárbara",NA,NA,NA,NA,"Arbusto, 1,5m, pétalas alvas, anteras amarelas. Campo cerrado, margens de córrego encachoeirado..","UPCB0012293","UPCB0012293",NA,NA,NA,"1998","01",NA,NA,NA,NA,"01",NA,NA,NA
"139","2021-02-11 17:19:38-03","UFPR","UPCB","68213","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naud.","Goldenberg, R.","Sousa e Silva, S.","440","2007","11","16",NA,"Brasil","Goiás","Caiaponia","Bacia do Rio Caiapó, próximo ponte do Ribeirão São José, ponto 70.","-51.555556","-17.027222","748",NA,"Arbusto ca. 2m, cálice verde, pétalas brancas, estames verdes, fruto jovem verde. Campo limpo, cabeceira de drenagem. Comum..","UPCB0012289","UPCB0012289","748",NA,NA,"2010","01","-51.555556","-17.027222",NA,NA,"01",NA,NA,NA
"140","2021-02-11 17:19:38-03","UFPR","UPCB","89535","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Engels, M.E. et al.","4105","2015","12","11",NA,"Brasil","Mato Grosso","Itaúba","Resgate da Flora da UHE Colíder. Estrada de acesso ao lote G de supressão","-45.842806","-81.993451","406",NA,"Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Arbusto ca 2m, as margens de riacho, local aberto e ensolarado. Folhas verdes discolores. Flores alvas com anteras amarelas..","UPCB0030597","UPCB0030597","406",NA,NA,"2019",NA,"-45.842806","-81.993451",NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:19:38-03","UFPR","UPCB","84505","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Labiak, P.H.","5692","2014","04","22",NA,"Brasil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Trilha da Cachoeira do Eldorado para o cume.","-63.341","-0.875","1000",NA,"Arbusto no interior da mata. Frutos secos. Habitat: Campos rupestres com matas de galeria.","UPCB0012291","UPCB0012291","1150",NA,NA,"2015",NA,"-63.341","-0.875",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:19:38-03","UFPR","UPCB","9988","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naud.","Wurdack, J.J.","Hatschbach, G.","35032","1974","09","21",NA,"Brasil","Mato Grosso","Alto Araguaia","Córrego do Sapo","-53.2153015136719","-17.3146991729736",NA,NA,"Arbusto, 2m, pétalas alvas, anteras amarelas. Cerrado, solo úmido, orlando brejo..","UPCB0012288","UPCB0012288",NA,"100273","auto","1975","01",NA,NA,NA,NA,"01",NA,NA,NA
"143","2021-02-11 17:19:38-03","UFPR","UPCB","82156","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Carvalho, F.A.","1319","2007","04","23",NA,"Brasil","Amazonas","Canutama","Joana D'Arc. Campinas a ca 20 Km de Joana D'Arc estrada de barro. Formação savânica. Mancha de cerrado.","-64.3831024169922","-6.53388977050781","95",NA,"Árvore com ca de 3m de altura. Folhas discolores, fruto verde claro com indumento creme..","UPCB0012290","UPCB0012290","95","272541","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:19:38-03","UFPR","UPCB","84510","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Goldenberg, R.","2000","2014","04","23",NA,"Brasil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Igarapé Preto, abaixo do acampamento na base da Serra do Aracá.","-62.9241981506348","-0.974722027778625","40",NA,"Árvore 6m; frutos secos, cinza-escuros. Habitat: Floresta de Igapó..","UPCB0012292","UPCB0012292","50","358570","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:19:38-03","UFPR","UPCB","53143","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naud.","Goldenberg, R.","Sobral, M.","10660","2005","12",NA,NA,"Brasil","Pará","Altamira","Serra do Cachimbo","-52.2064018249512","-3.20333003997803",NA,NA,"Arbusto 3m, flor branca, fruto imaturo, campo arbustivo alagável..","UPCB0012287","UPCB0012287",NA,"748499","auto","2006","01",NA,NA,NA,NA,"01",NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","964924","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","Timothy J. Killeen|O. Peña","Killeen 7204","1994","11","23","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía Caparuch, senda de GEOBOL encima de la meseta, aproximadamente 15 km al SE de Los Fierros. Campo pantanoso, al lado de un arroyo, con Mauritia flexuosa. Recien quemada.","-60.76138","-14.55833","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"147","2012-10-08 13:36:00-03","MO","MOBOT","318919","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack (US)","James C. Solomon","Solomon 16996","1987","6","8","South America","Bolivia","La Paz","Abel Iturralde","Siete Cielos, Río Manupare. Ca. 2.5 km al E. Pampa con arbustos y arboles bajos (4-5 m) y torcidos.","-67.6166667","-12.45","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-79",NA,"6"
"148","2015-10-27 15:39:00-02","MO","MOBOT","100871976","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli","Karen M. Redden|et al.","Redden 7133","2010","7","29","South America","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai, white sand savanna on west side of airstrip.","-60.2988889","5.7063889","516.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2014-11-06 05:37:00-02","MO","MOBOT","1152372","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","Silvia Jiménez|E. Gutiérrez|R. Choré","Jiménez 1215","1997","3","4","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; a 10 km del campamento Los Fierros. Bosque de transición entre Cerrado y Pampa.","-60.85777","-14.60805","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"150","2008-05-27 22:02:00-03","MO","MOBOT","1155101","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","A.M. Carrión|et al.","Carrión Cuellar 421","1996","10","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta; aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde, de galeria. Margen del bosque y el cerrado. A 2 km al Este del campamento. Orilla de una laguna.","-60.7425","-14.3625","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"151","2014-04-04 05:49:00-03","MO","MOBOT","1159730","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R.Vasquez & R.Rojas (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 21090","1996","6","11","South America","Peru","Amazonas","Bagua","Distrito Imaza, Cerros de Putuim Bosque primario, suelo de arenisca, cubierto por un manto esponjoso de raíces y hojarasca, Campau.","-78.3397222","-5.0555556","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"152","2017-09-04 15:18:00-03","MO","MOBOT","1221299","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli (NY)","Camilo Díaz S.|et al.","Díaz Santibáñez 7968","1996","8","26","South America","Peru","Amazonas","Bagua","Dtto. Imaza. Comunidad Aguaruna de Wanás (Km 92 Carretera Bagua-Imacita): Cerros Chinim. Bordes rocosos de Quebrada.","-78.36","-5.27","600.00000000",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",NA,"6"
"153","2017-09-04 15:32:00-03","MO","MOBOT","1239169","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli (NY)","Rodolfo Vásquez|et al.","Vásquez Martínez 24681","1997","10","23","South America","Peru","Amazonas","Bagua","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Vegetación pequeña hasta 1.5 m de alto, sobre una capa esponjosa de raíces y materia orgánica. Suelo rocoso Campau.","-78.3686111","-5.2655556","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"154","2017-09-04 15:31:00-03","MO","MOBOT","1253936","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli (NY)","Rodolfo Vásquez|et al.","Vásquez Martínez 24144","1997","6","24","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino, Cerro Tutino. Bosque primario, sobre arenisca, suelo cubierto por un manto esponjoso de raíces Campau.","-78.2041667","-4.5638889","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"155","2015-08-13 05:50:00-03","MO","MOBOT","3219805","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","R.M. Harley","Harley 11297","1968","12","5","South America","Brazil",NA,NA,"State of Mato Grosso. Expedition Base Camp. Near base camp. In overgrown campo, with other shrubs.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-10-25 05:23:00-02","MO","MOBOT","1432615","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli (NY)","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1003","1996","6","13","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, sobre roca arenisca y abundante material org|4nico, campau.","-78.3166667","-4.9166667","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"157","2017-10-25 05:23:00-02","MO","MOBOT","1432617","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A. Michelangeli (NY)","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1005","1996","6","13","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, sobre roca arenisca y abundante material org|4nico, campau.","-78.3166667","-4.9166667","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"158","2009-08-24 05:57:00-03","MO","MOBOT","1705270","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","H. Mendoza (COL)","Linda K. Albert de Escobar|et al.","Escobar 7177","1986","9","22","South America","Colombia","Antioquia","Guatapé","Vereda Santa Rita. Bosque húmedo.","-75.91527","5.61666","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"159","2008-05-27 22:02:00-03","MO","MOBOT","1715830","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.Wurdack, 93","Robin B. Foster","Foster 13890","1995","11","11","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1715839","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","M.Kawasaki, 93","Marielos Peña","Peña 284","1995","5","26","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","1715846","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","M.Kawasaki, 93","Marielos Peña","Peña 284","1991","5","25","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1715854","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Israel G. Vargas C.","Vargas Caballero 4082","1999","10","7","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1715864","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","I. G. Vargas '97","Israel G. Vargas C.|et al.","Vargas Caballero 5479","2000","12","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nal. Noel Kempff M. Tramo a lo largo de la pista de aterrizaje de Huanchaca I. Bosque de galeria. Sotobosque sombreado y húmedo con Chamaedorea pinnatifrons.","-60.80222","-13.88527","370.00000000",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1715877","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 4082","1999","10","7","South America","Bolivia","Santa Cruz","Velasco","Parque Nal. Noel Kempff Mercado. Campamento Las Torres; 1 km al W del campamento en las márgenes del Río Iténez; 24 km al S de Flor de Oro. Márgenes de la Isla de Bosque y campo abierto de la pampa húmeda.","-60.81888","-13.65555","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2012-09-12 05:06:00-03","MO","MOBOT","1852014","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","N. Paniagua","Narel Paniagua Zambrana","Paniagua Zambrana 908","1997","4","11","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional y Area Natural de Manejo Integrado Madidi. Pampas de Heath. Puerto Moscoso sobre río Heath, entrando aproximadamente 1km. Borde de Sabana periódicamente inundada con dominancia de Cyperáceas (Rhynchospora spp., Kyllingia spp., Cyperus spp.) y Gramíneas (Axonopus spp., Panicum spp., Andropogon spp.)","-68.85","-13.03333","305.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1868753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","N. Helme, 1995, rev.J. Wurdack","N. Helme","Helme 687","1995","7","25","South America","Bolivia","La Paz","Abel Iturralde","Puerto Moscoso, donde llega la pampa mas cerca del río Heath. Bosque amazónico ribereño, sabanas húmedas estacionalmente inundadas al E del río Heath. Sin influencia humana","-68.83333","-13.01666","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1918670","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","fide Beltran et al.","BELTRAN","BELTRAN 2379",NA,NA,NA,"South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","2118669","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Vasquez & R. Rojas","Erika Fernández|et al.","Fernández Terrazas 2339","2003","9","7","South America","Bolivia","Cochabamba","Carrasco","Exposición SW, pendiente 45° Macrobosque montano de Yunga. Serie Termo-mesotropical pluviestacional húmeda de Podocarpus oleifolius – Junglans boliviana, especies diferenciales: Oreopanax cf racemosa, Hedyosmun cf racemosum Weinmannia multijuga, W. sorbifolia.","-64.71805","-17.70277","2000.00000000",NA,NA,NA,NA,"2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"169","2009-10-21 21:52:00-02","MO","MOBOT","2959483","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Gröger","Julian A. Steyermark|Ronald L. Liesner|Bruce K. Holst","Steyermark 131869","1986","5","1","South America","Venezuela","Bolívar",NA,"Distrito Piar: gallery forest bordering savanna, vicinity of Guadequen (Buadequen), río Acanán (affluent of río Carrao) west of Cerros Los Hermanos.","-62.28333","5.93333","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-09-24 10:56:00-03","MO","MOBOT","2959733","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Gröger","Julian A. Steyermark|Bruce K. Holst","Steyermark 130665","1985","2","23","South America","Venezuela","Amazonas",NA,"Departamento Atabapo: Cerro Marahuaca: Forested steep sandstone southeast-facing slopes and bluffs, above ranch of Caño Negro, south-central portion of meseta, downstream from Sima Camp.","-65.51666","3.71666","1220.00000000",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-02-24 13:12:00-03","MO","MOBOT","2960188","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Gröger","Alfredo Chaviel","Chaviel 439","1992","2",NA,"South America","Venezuela","Amazonas",NA,"Dpto Atabapo. Herbazal tepuyano en Altiplanicie (Cerro Parú).","-65.5","4.5","1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-11-30 21:42:00-02","MO","MOBOT","2960235","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Gröger","M. Fariñas|J. Velasquez|Ernesto Medina","Fariñas 422","1969","1",NA,"South America","Venezuela","Amazonas",NA,"A lo largo del Orinoco.","-65.88333","3.13333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3219912","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","Gert G. Hatschbach","Hatschbach 34687","1974","7","22","South America","Brazil",NA,NA,"Corrego Rancho (mun. Alto Araguaia). Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-07-18 13:34:00-03","MO","MOBOT","3220281","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","D. Philcox","Philcox 3446","1967","12","9","South America","Brazil",NA,NA,"State of Mato Grosso. Expedition Base Camp. Transect from Base Camp road.","-51.7666667","-12.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"175","2010-01-28 15:34:00-02","MO","MOBOT","3222813","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","Prance 24935","1977","11","6","South America","Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Km. 872 Cuiabá-Santarém, Serra do Cachimbo. Low scrub forest on sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-12-04 16:48:00-02","MO","MOBOT","3222985","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","Gert G. Hatschbach|C. Koczicki","Hatschbach 33089","1973","11","12","South America","Brazil",NA,NA,"7 Quedas (mun. Rio Verde) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2010-01-19 09:07:00-02","MO","MOBOT","3223104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","James L. Zarucchi","Zarucchi 1777","1976","6","30","South America","Colombia","Vaupés",NA,"Mitú and vicinity; lower Río Kubiyú, sandstone savanna.","-70.2184","1.2616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"178","2010-01-01 17:34:00-02","MO","MOBOT","3223440","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Gröger","John J. Wurdack|L.S. Adderley","Wurdack 43375","1959","7","10","South America","Venezuela","Amazonas",NA,"Rio Casiquiare. Locally. At edge of crystalline laja near left bank of Cano Duquiapo (2 km. above Solano).",NA,NA,"100.00000000",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-10-06 19:40:00-03","MO","MOBOT","3223936","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","Stephan G. Beck|R. Haase","Beck 9952","1984",NA,NA,"South America","Bolivia","La Paz",NA,"Prov. Iturralde, Luisita. Sabana húmeda, W del Rio Beni. Dentro sartenejal con palmeras pequeñas y arbustos, con agua de 10 m.","-67.25","-13.08333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
