"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","individualCount","typeStatus"
"159","2020-08-20 20:38:09-03","UFSC","FLOR","61289","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Ferreira, J.P.R.","Hassemer, G.N.","755","2014","04","25","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa da Conceição.","-48.479444","-27.600556","48º28'46''W","27º36'2''S",NA,NA,"Subarbusto, flores roxas","FLOR0061289","FLOR0061289","2016",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA
"160","2020-08-20 20:38:09-03","UFSC","FLOR","41484","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nuernberg, A.","Nuernberg, A.; Mello, A.S.","67","2011","05","06","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"arbustivo, flor violácea","FLOR0041484",NA,"2014",NA,NA,NA,"Asterales",NA,NA,"11943","auto",NA,NA,NA
"161","2020-08-20 20:38:09-03","UFSC","FLOR","1974","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Cabrera, A.L.","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6639","1966","02","15","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","erva, flor roxo-clara","FLOR0001974",NA,"1968",NA,NA,NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"162","2020-08-20 20:38:09-03","UFSC","FLOR","1975","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Cabrera, A.L.","Klein, R.M.","7200","1967","02","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","erva, flor roxa","FLOR0001975",NA,"1968",NA,NA,NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"163","2020-08-20 14:55:11-03","UFSC","FLOR","22961","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Falkenberg, D.B.; et alii","6127","1993","02","26","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","subarbusto, flor rosada, 1,5m altura","FLOR0022961",NA,"2015","05","20",NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"164","2020-08-20 14:55:11-03","UFSC","FLOR","33499","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Siniscalchi, C.M.","Thiago, S.","2","2004","02","14","Brasil","Santa Catarina","Florianópolis","Morro do Lampião, Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbustiva com caule fino e poucos ramificados, flor muito pequena sendo a aparte mais visível a ponta rósea dos estigmas, 2,5m altura","FLOR0033499",NA,"2014","05","22",NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"165","2020-08-20 14:55:11-03","UFSC","FLOR","35027","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Guimarães, T.B.; Falkenberg, D.B.","554","2005","05","25","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flores roxas, 1m altura. Folhas discolores","FLOR0035027",NA,"2015","05","20",NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"166","2020-08-20 14:55:11-03","UFSC","FLOR","22419","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Oliveira, J.S.; Zanin, A. & Silva Filho, F.A. da","17","1984","05","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva","FLOR0022419",NA,"2015","05","20",NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"167","2020-08-20 14:55:11-03","UFSC","FLOR","7081","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Bresolin, A.","1428","1980","04","19","Brasil","Santa Catarina","Florianópolis","Sambaqui, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","erva, flor roxa-azulada, 1m altura","FLOR0007081",NA,"2015","05","21",NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"168","2020-08-20 14:55:11-03","UFSC","FLOR","42194","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Nuernberg, A.; Mello, A.S.","48","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"arbustiva, flor violácea, 0,6m altura","FLOR0042194",NA,"2015","05","20",NA,"Asterales",NA,NA,"13032","auto",NA,NA,NA
"169","2020-08-20 20:38:17-03","UFSC","FLOR","35028","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","530","2005","01","25","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"flores roxas","FLOR0035028",NA,"2005",NA,NA,NA,"Asterales",NA,NA,"27000","auto",NA,NA,NA
"170","2018-10-03 21:33:12-03","UFMT","UFMT","41276","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Cordeiro, I.","Caxambu, M.G.","4131","2012","04","30","Brasil","São Paulo","Cananéia","Fazenda Aroeira - Arredores","-47.838028","-24.887389","-47.838028","-24.887389","49","49","Amostra retirada para Atlas Polínico; Erva heliófita, ca. 1,80 m, capítulos lilases; Relevo suave ondulado- vegetação floresta ombrófila densa submontana",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-04 15:42:34-03","IF","SPSF","39556","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","H.Rob.","M.Dematteis","G.Hatschbach & E.Barbosa & E.F.Costa","79126","2005","03","10","Brasil","SC","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"1850","1850","COLETA: Ereta, capítulo lilás.; GEOGRAFIA: Campo degradado;",NA,NA,"2005","12","30","Magnoliophyta","Asterales","América do Sul",NA,"30102","auto","Magnoliopsida",NA,NA
"172","2021-03-04 15:42:34-03","IF","SPSF","27159","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","((Less.)) (H.Rob.)","B. Puglia","A.L.T.De Lucca","190","1995","02","22","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"GEOGRAFIA: Trilha do Morro.;",NA,NA,"2018","08","15","Magnoliophyta","Asterales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA
"173","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Chamisso, LKA","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat ad S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat ad S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Chamisso, LKA","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat ad S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat ad S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:36:31-03","UFRGS","ICN","084025","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Eggers, L","s.n.",NA,NA,NA,"Brasil","SC","Bombas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:36:31-03","UFRGS","ICN","110776","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Matzenbacher, NI","s.n.","1996","05","04","Brasil","SC","Ilha do Arvoredo","Reserva Biológica da Ilha do Arvoredo.",NA,NA,NA,NA,NA,NA,"Muito frequente.; Capoeira.",NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:36:31-03","UFRGS","ICN","199928","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Seger, GDS","Seger, GDS; Bach, E","802","2017","01","28","Brasil","SC","Florianópolis","Lagoa Pequena, Rio Tavares","-48.478333","-27.660278","-48.478333","-27.660278","6","6","Arbusto com ca. de 2m de altura; flores liláses; Borda de vegetação arbustiva com trilha",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:36:31-03","UFRGS","ICN","126058","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Vanni, R","445","1984","01","16","Brasil","SC","Camboriú","rio Camboriú e BR 101","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,"Doação CTES.; Arbusto 1,2 m alt., flores violáceas.; Em ladera de cerro.",NA,NA,"2015","05",NA,"Dicotyledon",NA,"América do Sul",NA,"19854","auto",NA,NA,NA
"181","2021-02-08 12:36:31-03","UFRGS","ICN","060773","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Klein, RM","7200","1967","02","15","Brasil","SC","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","Erva roxa.; Capoeira.",NA,NA,"2015","05",NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA
"182","2021-02-08 12:36:31-03","UFRGS","ICN","137574","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Hagelund, K","13901","1979","07","03","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Doação de Karner Hagelund; Perto da praia",NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,"11115","auto",NA,NA,NA
"183","2021-02-08 12:36:31-03","UFRGS","ICN","003001","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Homrich, MH","s.n.","1962","01","16","Brasil","SC","Itajaí","Praia de Cabeçudas.","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,"27253","auto",NA,NA,NA
"184","2021-02-08 12:36:31-03","UFRGS","ICN","032091","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Reitz, R","4581","1952","03","12","Brasil","SC","Florianópolis","Ilha de Santa Catarina. Morro da Caixa d'Água do Itacorubi.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação HBR 14610; Flor roxa.; Capoeira.",NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA
"185","2021-02-08 12:36:31-03","UFRGS","ICN","089455","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Jarenkow, JA","682","1987","03","07","Brasil","SC","Florianópolis","Praia dos Ingleses.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação PEL 9794; Arbusto com cerca de 1 m de altura, capítulos róseos.; Restinga.",NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA
"186","2021-02-08 12:36:31-03","UFRGS","ICN","157942","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Hentschel, R","s.n.","2006","03","15","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Arbusto de 1 m de altura, apoiante; Dunas internas",NA,NA,"2015","05","25","Dicotyledon",NA,"América do Sul",NA,"11115","auto",NA,NA,NA
"187","2021-02-08 12:38:44-03","UFRGS","ICN","103393","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","F.A. Silva F.; Oliveira, JS","Oliveira, JS; Zanin, A; F.A. Silva F.","17","1984","05","16","Brasil","SC","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Doação FLOR 22419; Erva.; Duna.",NA,NA,"1984","08","24","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA
"188","2021-02-08 12:38:44-03","UFRGS","ICN","123024","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Matzenbacher, NI","Matzenbacher, NI","s.n.","2002","03","10","Brasil","SC","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Nas dunas próximas à praia; solo arenoso.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"21199","auto",NA,NA,NA
"189","2021-02-08 12:38:44-03","UFRGS","ICN","157200","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Falkenberg, DB","Falkenberg, DB; et al.","6127","1993","02","26","Brasil","SC","Florianópolis","Ilha de Santa Catarina Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Doação do Herbário FLOR; subarbusto, 1,5 m altura, flores rosadas; capoeira em região de mata atlântica",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA
"190","2020-03-04 16:04:03-03","UNESP-IS","HISA","375","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Leitão Filho,H.F","Santos,J","83","1989","06","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444","51w24'36''","20s23'40''",NA,NA,"Cerrado bovino.Arbusto, ca 2m, flor lilás.",NA,NA,"1991","09","19","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"191","2020-03-04 16:04:03-03","UNESP-IS","HISA","878","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Leitão Filho,H.F","Tititan, O & M. Paiva","29","1990","08","23","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"Cerrado.Arbusto, ca 2m, apenas frutos brancos.",NA,NA,"1991","04",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"192","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","91483","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Senna, R. M.","Senna, R.M.","1933","2020","02",NA,"Brasil","Santa Catarina","Palhoça","trilha para Praia do Maço","-48.576478","-27.8843","-48,5764780","-27,8843000",NA,NA,"Subarbusto nas pedras, beira de mata, flores brancas, secas ficam rosadas, toda pilosa (tipo velame) menos na face adaxial das folhas, nervuras secundárias paralelas bem marcadas","HAS0091483",NA,"2020","03","10","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
