"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"433","2020-09-12 05:00:02-03","US","US","2707779","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. Schunke Vigo","4612","South America - Neotropics","Peru",NA,NA,NA,"US03251875",NA,"Gentianales","US03251875_01","(Benth. & Müll. Arg.) K. Schum.","1971","1","San Martin","Dpto. San Martín: Prov. Mariscal Caceres, Dtto. Tocache Nuevo. Puerto Pizana (margen derecha del rio Huallaga).",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","1878241","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. T. Baldwin","3570","South America - Neotropics","Brazil",NA,NA,NA,"US03251914",NA,"Gentianales","US03251914_01","(Benth. & Müll. Arg.) K. Schum.","1944","3","Amazonas","Parawá, below São Felippe, Rio Negro.",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","1352054","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. P. Killip & A. C. Smith","16308","South America - Neotropics","Colombia",NA,NA,NA,"US03251903",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1926","12","Santander","Eastern Cordillera, Dept. Santander: Upper Río Lebrija valley, northwest of Bucaramanga.",NA,NA,NA,"29","400","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","2167467","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"B. Maguire & J. J. Wurdack","34991","South America - Neotropics","Colombia",NA,NA,NA,"US03251897",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1953","4",NA,"Río Negro, Along river between Piedra Cucuy and Santa Rosa.",NA,NA,NA,"11","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US","1461524","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. P. Killip & A. C. Smith","27840","South America - Neotropics","Peru",NA,NA,NA,"US03251888",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1929","8","Loreto","Dept. Loreto: Puerto Arturo, lower Rio Huallaga below Yurimaguas.",NA,NA,NA,"24","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US","1456753","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"G. Klug","2105","South America - Neotropics","Peru",NA,NA,NA,"US03251884",NA,"Gentianales","US03251884_01","(Benth. & Müll. Arg.) K. Schum.","1931","3","Loreto","Dept. Loreto: Florída, Río Putumayo, at mouth of Río Zubineta.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US","2961425","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. Ubiratan Santos, F. Ramos & C. D. A. Mota","220","South America - Neotropics","Brazil",NA,NA,NA,"US03251917",NA,"Gentianales","US03251917_01","(Benth. & Müll. Arg.) K. Schum.",NA,NA,"Rondônia","Amazônia, Rondonia, margen direita do rio Pacáas Novos, entre a 1a e 2a Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","3339805","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"S. Mori & C. A. Gracie","22408","South America - Neotropics","Brazil",NA,NA,NA,"US03251920",NA,"Gentianales","US03251920_01","(Benth. & Müll. Arg.) K. Schum.","1992","6","Amazonas","Rio Negro. Ponta Pagodão.","-60.48","-2.87",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","1471879","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. Holt & W. Gehriger","164","South America - Neotropics","Venezuela",NA,NA,NA,"US00964304",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1929","11","Bolívar","Ciudad Bolívar","-63.54","8.12",NA,"4","35",NA,NA,"Woodson, R. E., Jr.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"442","2020-09-12 05:00:02-03","US","US","2470811","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"P. C. Hutchison & J. K. Wright","4425","South America - Neotropics","Peru",NA,NA,NA,"US03251879",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1964","3","Lambayeque","The Andes, Road to Jaen, km. 17 east of Olmos, at the Brdige of Silence. Province of Department of Lambayeque.",NA,NA,NA,"18","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"443","2020-09-12 05:00:02-03","US","US","604721","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"O. F. Cook & G. B. Gilbert","1543","South America - Neotropics","Peru",NA,NA,NA,"US03251894",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1915","6",NA,"Santa Ana.",NA,NA,NA,"27","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"444","2020-09-12 05:00:02-03","US","US","32497","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. H. Rusby","2383","South America - Neotropics","Bolivia",NA,NA,NA,"US03251872",NA,"Gentianales","US03251872_01","(Benth. & Müll. Arg.) K. Schum.","1886","5",NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"445","2020-09-12 05:00:02-03","US","US","2514598","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"C. Vargas Calderón","17353","South America - Neotropics","Peru",NA,NA,NA,"US03251877",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1966","4","Cusco","Departamento Cuzco, Provincia Convención, Palma Real a Chachuaves [interpreted].",NA,NA,NA,"17","800","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"446","2020-09-12 05:00:02-03","US","US","3287817","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"G. Davidse","27933","South America - Neotropics","Venezuela",NA,NA,NA,"US00751082",NA,"Gentianales","US00751082_01","(Benth. & Müll. Arg.) K. Schum.","1984","7","Amazonas","Brazo Casiquiare betw. Río Cullimarce and junction with Río Negro","-66.83","1.96",NA,"26","75",NA,"Río Negro","Morillo, G. N.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"447","2020-09-12 05:00:02-03","US","US","3084268","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","3358","South America - Neotropics","Brazil",NA,NA,NA,"US03251919",NA,"Gentianales","US03251919_01","(Benth. & Müll. Arg.) K. Schum.","1981","7","Pará","Lageira, airstrip on Rio Maicuru.","-54.43","-0.92",NA,"21","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"448","2020-09-12 05:00:02-03","US","US","2342053","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. Cuatrecasas & R. R. Castañeda","25516","South America - Neotropics","Colombia",NA,NA,NA,"US03251899",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1959","11","La Guajira","Guajira: Between Cuestecita and Carraipía, forested margins of Río Cesar.",NA,NA,NA,"30","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"449","2020-09-12 05:00:02-03","US","US","604769","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"O. F. Cook & G. B. Gilbert","1590","South America - Neotropics","Peru",NA,NA,NA,"US03251893",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1915","6",NA,"Santa Ana.",NA,NA,NA,"30","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"450","2020-09-12 05:00:02-03","US","US","2575468","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"F. Woytkowski","7375","South America - Neotropics","Peru",NA,NA,NA,"US03251880",NA,"Gentianales","US03251880_01","(Benth. & Müll. Arg.) K. Schum.","1962","7","Junin","Hacienda Genova, dept. Junin.",NA,NA,NA,"4","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US","1422988","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"M. T. Dawe","53","South America - Neotropics","Colombia",NA,NA,NA,"US03251907",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1916","2","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"452","2020-09-12 05:00:02-03","US","US","1459245","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. M. Schunke","356","South America - Neotropics","Peru",NA,NA,NA,"US03251882",NA,"Gentianales","US03251882_01","(Benth. & Müll. Arg.) K. Schum.","1935","3","Loreto","Department of Loreto: Gamitanacocha, Rio Mazán.",NA,NA,NA,NA,"100","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US","2195413","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"R. E. Schultes & I. Cabrera","12593","South America - Neotropics","Colombia",NA,NA,NA,"US03251901",NA,"Gentianales","US03251901_01","(Benth. & Müll. Arg.) K. Schum.","1951","6",NA,"Amazonas - Vaupés, Río Apaporis: entre el río Pacoa y el río Kananarí. Mouth of Pacoa.",NA,NA,NA,"17","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","1142576","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","8426","South America - Neotropics","Colombia",NA,NA,NA,"US03251908",NA,"Gentianales","US03251908_01","(Benth. & Müll. Arg.) K. Schum.","1922","7","Valle del Cauca","Department of El Valle, Zarzal, Cauca Valley, east of Z.",NA,NA,NA,"21","970","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","1462604","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. P. Killip, A. C. Smith & W. J. Dennis","29204","South America - Neotropics","Peru",NA,NA,NA,"US03251887",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1929","8","Loreto","San Lorenzo, between mouths of Rio Pastaza and Río Huallaga. Dept. Loreto: Río Marañon valley.",NA,NA,NA,"20","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","1855536","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. P. Killip","37513","South America - Neotropics","Venezuela",NA,NA,NA,"US00964305",NA,"Gentianales","US00964305_01","(Benth. & Müll. Arg.) K. Schum.","1943","4","Bolívar","Río Paragua, between Guaiquinima and Río Torono",NA,NA,NA,"16","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","2947221","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. Teppner","79/124","South America - Neotropics","Peru",NA,NA,NA,"US02878433",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1979","5","Junin","Jauja, Tal des Rio Perené, ca. 5 km NW von Pichanaki am rechten Flußufer.",NA,NA,NA,"24","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","1187289","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. F. Pittier","10655","South America - Neotropics","Venezuela",NA,NA,NA,"US03251912",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1922","11","Zulia","Vicinity of Mene Grande.",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","1338997","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"M. Bang","2054","South America - Neotropics","Bolivia",NA,NA,NA,"US03251869",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","1460653","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"E. P. Killip & A. C. Smith","26817","South America - Neotropics","Peru",NA,NA,NA,"US03251891",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1929","7","Junín","Dept. Junín: Cahuapanas, on Río Pichis.",NA,NA,NA,"20","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","1281418","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. F. Pittier","11951","South America - Neotropics","Venezuela",NA,NA,NA,"US03251911",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1925","11",NA,"Climbing on bushes, Upper Carrasque Valley, D.F.",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","2485638","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"L. Aristeguieta & G. Agostini","6432","South America - Neotropics","Venezuela",NA,NA,NA,"US03251910",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1966","9","Guarico","Altagracia de Orituco - Tagua [illegible text] (carretera hacia Carmen de Cura).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","1664449","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Y. Mexia","6370","South America - Neotropics","Peru",NA,NA,NA,"US03251883",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1932","1","Loreto","Departamento de Loreto, Above Pongo de Manseriche. Left bank of Rio Santiago.",NA,NA,NA,"3","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","3315513","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"L. J. Gillespie & S. Tiwari","2340","South America - Neotropics","Guyana",NA,NA,NA,"US00474914",NA,"Gentianales","US00474914_01","(Benth. & Müll. Arg.) K. Schum.","1989","10","Cuyuni-Mazaruni","Cuyuni River, between Aurora & Takar-opati Island (6 mi. downstream of Aurora)","-59.7167","6.79167",NA,"13","60",NA,NA,"Morillo, G. N.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","1284209","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"M. Cárdenas","1748","South America - Neotropics","Bolivia",NA,NA,NA,"US03251867",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1921","12",NA,"Rurrenabaque.",NA,NA,NA,"6","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","1159810","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"R. S. Williams","444","South America - Neotropics","Bolivia",NA,NA,NA,"US03251868",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1901","12",NA,"[illegible text].",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","2852166","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"T. C. Plowman, R. E. Schultes & Ó. Tovar","7261","South America - Neotropics","Peru",NA,NA,NA,"US03251874",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1977","5","Loreto","Prov. Maynas: Río Yaguasuacu, affluent of Río Ampiyacu. Brillo Nuevo and vicinity.",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","3367762","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. D. Clarke","306","South America - Neotropics","Guyana",NA,NA,NA,"US00602332",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1995","9","Potaro-Siparuni","Iwokrama Rainforest Reserve; Essequibo River, 0-5 km S of Kurupukari Field Station","-58.6828","4.67583",NA,"30","60",NA,NA,"Allorge, L.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","2221861","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. S. Irwin","820","South America - Neotropics","Guyana",NA,NA,NA,"US00964311",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1956","4","U. Takutu-U. Essequibo","Lethem, S. of, east bank of Takutu R., Rupununi Dist.","-59.78","3.38",NA,"19",NA,NA,NA,"Fries, R. E.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","3084271","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","3295","South America - Neotropics","Brazil",NA,NA,NA,"US03251918",NA,"Gentianales","US03251918_01","(Benth. & Müll. Arg.) K. Schum.","1981","7","Pará","Lageira, airstrip on Rio Maicuru. On riverbanks of Maicuru up to 1 km upstream of airstrip.","-54.43","-0.92",NA,"20","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","1540243","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. F. Macbride","5245","South America - Neotropics","Peru",NA,NA,NA,"US03251892",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1923","8",NA,"La Merced.",NA,NA,NA,"10","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","1833674","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Ll. Williams","15717","South America - Neotropics","Venezuela",NA,NA,NA,"US00964312",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1942","6","Amazonas","Capihuara, Alto Casiquiare","-66.31","2.63",NA,"1","120",NA,NA,"Woodson, R. E., Jr.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","537196","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"H. M. Curran","35","South America - Neotropics","Colombia",NA,NA,NA,"US03251909",NA,"Gentianales",NA,"(Benth. & Müll. Arg.) K. Schum.","1916","4","Bolívar","San Martin de Loba and vicinity, Lands of Loba, Department of Bolivar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","3470","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Gentianales",NA,"(Jacq.) Spreng.","1990","3","U. Takutu-U. Essequibo","Rupununi area, Karasabai Village","-59.5167","4.06667",NA,"6","100","110",NA,"Morales, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","3342926","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8421","South America - Neotropics","Brazil",NA,NA,NA,"US00590466",NA,"Gentianales","US00590466_01 US00590466_02","(Jacq.) Spreng.","1996","8","Amazonas","Amazonas: Río Preto (tributary of Río Negro) Collecting done from boat up to 8 km N of coordinates along Río Preto (165 km from Barcelos).","-65.0897","-0.2367",NA,"17","100",NA,NA,"Morales, F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","3470","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Gentianales",NA,"(Jacq.) Spreng.","1990","3",NA,"U. Takutu - U. Essequibo. Rupununi area, Karasabai Village.",NA,NA,NA,"6","100",NA,NA,"Morales, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","3446008","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6507","South America - Neotropics","Guyana",NA,NA,NA,"US00751934",NA,"Gentianales",NA,"(Jacq.) Spreng.","1997","9","U. Takutu-U. Essequibo","Kwitaro River, 0-5 km N of camp","-58.8289","3.17167",NA,"18","90",NA,NA,"Morales, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","1499302","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. G. Kuhlmann","3650","South America - Neotropics","Brazil",NA,NA,NA,"US03252104",NA,"Gentianales","US03252104_01","(Jacq.) Spreng.","1913","7","Amazonas","Procedencia Bôa Vista, Rio Branco super. (civ. Amazonas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"479","2020-09-12 05:00:02-03","US","US","3315505","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"L. J. Gillespie & S. Tiwari","2236","South America - Neotropics","Guyana",NA,NA,NA,"US00474916",NA,"Gentianales","US00474916_01","(Jacq.) Spreng.","1989","10","Cuyuni-Mazaruni","Cuyuni R., between Aurora and ±7 km upstream","-59.7417","6.79167",NA,"10","60",NA,NA,"Morillo, G. N.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"480","2020-09-12 05:00:02-03","US","US","3446024","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"T. McDowell, S. Allicock, P. Acevedo-Rodriguez, C. Feuillet & S. Tiwari","1965","South America - Neotropics","Guyana",NA,NA,NA,"US00751950",NA,"Gentianales",NA,"(Jacq.) Spreng.","1990","2","U. Takutu-U. Essequibo","About 3 mi. NE of Surama village, near eastern end of Lake Surama","-59.0333","4.15",NA,"22","65",NA,NA,"Morales, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"481","2020-09-12 05:00:02-03","US","US","3112525","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. A. Silverstone-Sopkin & N. Paz","3698","South America - Neotropics","Colombia",NA,NA,NA,"US03252094",NA,"Gentianales",NA,"(Jacq.) Spreng.","1988","3","Valle del Cauca","Valle; Municipio Zarzal, Hacienda El Medio (Carretera Panamericana between La Paila and Zarzal, flat part of Cauca Valley).",NA,NA,NA,"19","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"482","2020-09-12 05:00:02-03","US","US","3446007","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6710","South America - Neotropics","Guyana",NA,NA,NA,"US00751933",NA,"Gentianales",NA,"(Jacq.) Spreng.","1997","9","U. Takutu-U. Essequibo","Rewa River, between camp & confluence of Rewa with Rupununi R.","-58.7722","3.80972",NA,"25","75",NA,NA,"Morales, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
