"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"149","2014-10-29 15:02:00-02","MO","MOBOT","501473","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Ramón Velásquez|S. Velásquez","Zardini 12821","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on SE peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","2",NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","501568","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 6632","1988","8","21","South America","Paraguay","Paraguarí","Macizo Acahay. In gallery forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-74","2",NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","501576","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|et al.","Zardini 12847","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on northeastern peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107","4",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","501600","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|et al.","Zardini 12852","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on northeastern peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107","4",NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","501679","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|et al.","Zardini 2530","1987","5","23","South America","Paraguay","Paraguarí","Paraguari, Compañia Costa Segunda, Cerro Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-15","4",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","501688","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 570","1991","7","6","South America","Bolivia","Santa Cruz","San Ramón. Ladera del Cerro Puquio Sur.","500.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-62.45","-16.6375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-06-09 17:49:00-03","MO","MOBOT","503616","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Blas Pérez","Pérez Maricerich 12","1990","6","20","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Wasshausen (US)","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"156","2015-03-19 09:03:00-03","MO","MOBOT","503713","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Blas Pérez","Pérez Maricerich 1096","1991","9",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Escurra (SI)","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","504854","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|P. Aquino","Zardini 33107","1992","8","21","South America","Paraguay","Central","Estero del Ypoá. South of Nueva Italia. Cerro Pé. Forest on rocky slopes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Escurra","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"769","4",NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","506062","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 12907","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. Forest on western slopes of southeastern peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","4",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","506173","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Velázquez","Zardini 12954","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on south central peak.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"110","5",NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","506189","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Velázquez","Zardini 12970","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on south central peak.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"110","4",NA
"161","2016-01-21 12:57:00-02","MO","MOBOT","805959","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Blas Pérez","Pérez Maricerich 892","1991","3",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"162","2014-04-16 10:49:00-03","MO","MOBOT","808696","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32690","1992","7","10","South America","Paraguay","Central","Estero de Ypoá Chaco-I. Cerrado forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"W.D. Stevens","-57.5","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"704","2",NA
"163","2012-03-18 05:12:00-03","MO","MOBOT","965410","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Fabiana Mamani M.","Mamani M. 775","1995","6","13","South America","Bolivia","Santa Cruz","Area de estudio del proyecto BOLFOR, Las Trancas-59. Bosque semideciduo chiquitano. Vegetación del sotobosque en la partes altas.","450.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","501371","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 4501","1988","6","2","South America","Paraguay","Paraguarí","Compañia Costa Segunda, Cerro Palicos. In forest.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-21","3",NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","500405","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 5869","1988","7","21","South America","Paraguay","Paraguarí","Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-55","2",NA
"166","2017-11-18 05:19:00-02","MO","MOBOT","3394935","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler|J. Gonzales|K. Bach|Iván Jiménez|A. Portugal","Kessler 10863","1997","7","30","South America","Bolivia","Beni","16 km por el camino maderero, 12 km de Yucumo a Rurrenabaque. Bosque siempreverde, virgen de 25 m de altura.","700.00000000",NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,"(Morong) C. Ezcurra",NA,"A. Fuentes (LPB)","-67.11666","-15.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-11-18 05:19:00-02","MO","MOBOT","3397004","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler|J. Gonzales|K. Bach|Iván Jiménez|A. Portugal","Kessler 10862","1997","7","30","South America","Bolivia","Beni","16 km por el camino maderero, 12 km de Yucumo a Rurrenabaque. Bosque siempreverde, virgen de 25 m de altura.","700.00000000",NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,"(Morong) C. Ezcurra",NA,"A. Fuentes (LPB)","-67.11666","-15.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2018-09-12 14:47:58-03","UNIOESTE","UNOP","4048","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Caxambu, M.G.; et al.; et al.","6352","2015","05","21",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, trilha da represa.","170","170",NA,NA,"Erva ca. 0,60 m, ciófila. Flores com cálice verde e corola roxa. Abundante. Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.469917","-25.620889",NA,NA,"-54.469917","-25.620889",NA,NA,"2016","11","04",NA,NA,NA
"169","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8618","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","148","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.433667","-25.656194",NA,NA,"-54.433667","-25.656194",NA,NA,"2016","10","24",NA,NA,NA
"170","2017-05-22 15:13:18-03","UNIOESTE","UNOP","8637","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Conceição, L.H.S.M.; Escher, A.; Conceição, L.H.S.M.","151","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, trilha de visitação.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.5881004333496","-25.5478000640869","39570","auto",NA,NA,NA,NA,"2016","08","20",NA,NA,NA
"171","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8619","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","131","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha do Macuco.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.443861","-25.648389",NA,NA,"-54.443861","-25.648389",NA,NA,"2016","10","24",NA,NA,NA
"172","2018-12-20 14:19:34-02","UNIOESTE","UNOP","9134","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.","15","2018","05","22",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha da Represa",NA,NA,NA,NA,"Subarbusto 40 cm, caule verde, folha discolor cartácea, brácteas verdes, corola roxa, estames amarelos",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Temponi, L.G.; Rauber, C.R.; Reinke, R.K.","-54.468694","-25.622333",NA,NA,"-54.468694","-25.622333",NA,NA,"2018","06","08",NA,NA,NA
"173","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8624","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","130","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha do Macuco.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.443861","-25.648389",NA,NA,"-54.443861","-25.648389",NA,NA,"2016","10","26",NA,NA,NA
"174","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8617","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","147","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Kameyama, C.","-54.433667","-25.656194",NA,NA,"-54.433667","-25.656194",NA,NA,"2016","10","24",NA,NA,NA
"175","2017-02-01 11:30:56-02","UNIOESTE","UNOP","6600","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Temponi, L.G.; Marcon, T.R.; Cardozo, A.P.; Marcon, T.R.; Cardozo, A.P.","862","2010","05","21",NA,"Brasil","Paraná","Trilha para a Fazenda Salinet. Área das parcelas nas margens do rio Iguaçu.",NA,NA,NA,NA,"Erva, cerca de 1 m. Flor lilás.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.5881004333496","-25.5478000640869","39570","auto",NA,NA,NA,NA,"2016","11","08",NA,NA,NA
"176","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8621","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","132","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha do Macuco.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.443861","-25.648389",NA,NA,"-54.443861","-25.648389",NA,NA,"2016","10","26",NA,NA,NA
"177","2018-12-03 15:35:23-02","UNIOESTE","UNOP","4145","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Rodolfo, A.M.; Temponi, L.G.; Candido Jr.; J.F.; Temponi, L.G.; Candido Jr.; J.F.","15","2007","05","25",NA,"Brasil","Paraná","Parque Nacional do Iguaçu. Trilha Poço Preto.",NA,NA,NA,NA,"Erva. Lâmina levemente discolor, membranácea, Cálice roxo.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.446083","-25.62175",NA,NA,"-54.446083","-25.62175",NA,NA,"2016","11","08",NA,NA,NA
"178","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8620","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","133","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha do Macuco.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.443861","-25.648389",NA,NA,"-54.443861","-25.648389",NA,NA,"2016","10","26",NA,NA,NA
"179","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8638","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Conceição, L.H.S.M.; Escher, A.; Conceição, L.H.S.M.","146","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.433667","-25.656194",NA,NA,"-54.433667","-25.656194",NA,NA,"2016","09","10",NA,NA,NA
"180","2017-05-22 15:13:18-03","UNIOESTE","UNOP","8623","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","150","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, trilha de visitação.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.5881004333496","-25.5478000640869","39570","auto",NA,NA,NA,NA,"2016","10","26",NA,NA,NA
"181","2017-05-22 15:13:18-03","UNIOESTE","UNOP","8622","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Hammes, J.K.; Escher, A.; Bazzanella, A.P.; Escher, A.; Bazzanella, A.P.","149","2016","07","07",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, trilha de visitação.",NA,NA,NA,NA,"Subarbusto, ereto, até ca. de 1,6 m alt. Corola roxa com ornamentações brancas.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C. Ezcurra",NA,"Hammes, J.K.","-54.5881004333496","-25.5478000640869","39570","auto",NA,NA,NA,NA,"2016","10","26",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","1320631","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","ramulosa","Beloperone ramulosa","Isotype","T. Morong","706","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US00478559",NA,NA,"Scrophulariales","Morong",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"O. Kuntze","s.n.","1892","7",NA,"South America - Neotropics","Bolivia",NA,"W. Velasco.","200",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3206697","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"E. Zardini & R. Velásquez","13162","1989","6","24","South America","Paraguay","Paraguari","Palacios Mountain.",NA,NA,NA,NA,NA,"US02880452",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,"-57.17","-25.42",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3434218","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"G. Hatschbach, M. M. Hatschbach & O. S. Ribas","73206","2002","5","20","South America - Neotropics","Brazil","Mato Grosso do Sul","Rodovia Bonito a Baía das Garças, km 8-12 (Mun. Bonito).",NA,NA,NA,NA,NA,"US02880459",NA,NA,"Scrophulariales","(Morong) C. Ezcurra","US02880459_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","1877199","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Jorgensen, --","2336pp","1919","5",NA,"South America","Argentina","Formosa","Guaycalea",NA,NA,NA,NA,NA,"US02880456",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3433539","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. R. I. Wood","14945","1999","7","27","South America - Neotropics","Bolivia","Santa Cruz","Ichilo. Zona del Campamiento Ichilo, Amboró Park in forest above camp.","500",NA,NA,NA,NA,"US02880377",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880377_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2982796","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. J. G. Hopkins, L. Forero, H. Phipps & N. Hernandez","155","1983","8","6","South America - Neotropics","Bolivia","Santa Cruz","Department of Santa Cruz. Province of Nufles de Chaves. On road going northwest between Yotaú (ca. 40 km south of Asención dos Guarayos) and Asseradero La Luna.",NA,NA,NA,NA,NA,"US02880401",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,"-39.567","-15.958",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","3281660","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler","3793","1993","7","10","South America - Neotropics","Bolivia","La Paz","Depto. La Paz, Prov. Franz Tamayo, Hacienda Ubito, valle del río Ubito.","800",NA,NA,NA,NA,"US02880397",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880397_01",NA,"-68.48","-14.37",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3177516","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"E. M. Zardini","4973","1988","6","23","South America","Paraguay","Paraguari","Parque Nacional Ybycuí. 1 km around administration area.","150",NA,NA,NA,NA,"US02880448",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,"-56.83","-26.05",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3363632","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"N. Salinas","3002","1994","5","18","South America - Neotropics","Bolivia","La Paz","Depto. La Paz, Prov. Inquisivi, comunidad Khora-Charrupampa, cuenca del río Miquilla a 22 Km de Choquetanga. Transecto 8.","1350",NA,NA,NA,NA,"US02880405",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,"-67.33","-16.67",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","3327196","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5279","1995","7","9","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Valle Grande, 18 Km de Masicuri a Boyuibe.","550",NA,NA,NA,NA,"US02880392",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880392_01",NA,"-63.73","-18.98",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","3377829","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. R. I. Wood","11058","1996","5","5","South America - Neotropics","Bolivia","Santa Cruz","Ibanez, c 5 km from Rio Piray along road to Los Espejillos.",NA,NA,NA,NA,NA,"US02880371",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","1954290","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Bang","1215","1891",NA,NA,"South America - Neotropics","Bolivia","Cochabamba","Vic. Cochabamba.",NA,NA,NA,NA,NA,"US02880382",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","3206694","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"E. Zardini, R. Velásquez & S. Velasquez","12852","1989","6","11","South America","Paraguay","Paraguari","Acahay Massif. On rocks on northeastern peak.","400",NA,NA,NA,NA,"US02880447",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,"-57.15","-25.9",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2646828","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. Steinbach","7137bis","1925","6","25","South America - Neotropics","Bolivia","Santa Cruz","Bosque de Buenavista.",NA,NA,NA,NA,NA,"US02880384",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
