"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","fieldNumber","sex"
"1158","2021-03-01 11:49:25-03","UFPE","UFP","65195","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Sobral, M","Wasum, R","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"UFP065195",NA,"2011","03",NA,NA,"4760","1073","1073","22J- 0550462&nf;UTM: 679562.; Arvoreta.; Na beira da mata.",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1159","2021-03-01 11:49:25-03","UFPE","UFP","35488","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Sobral, M","Falcão, M","1996","01","23","Brasil","Pernambuco","Igarassu","-34.948667","-7.824167","-34.948667","-7.824167","UFP035488",NA,"2006",NA,NA,NA,"76",NA,NA,"Arvoreta 4m de alt. Botões florais creme- esverdeados.; Solo rico em serrapilheira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2021-03-01 11:49:25-03","UFPE","UFP","65894","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Alves-Araújo, A","Alves-Araújo, A; Araújo, D; Albuquerque, N; Nunes, TS","2008","01","11","Brasil","Pernambuco","Igarassu","-35.020833","-7.785556","-35.020833","-7.785556","UFP065894",NA,"2008","04",NA,NA,"819","130","130","Árvore 10m alt., botões florais verdes.; Interior.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2021-03-01 11:49:25-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Alves-Araújo, A","Alves-Araújo, A; Araújo, D; Albuquerque, N; Nunes, TS","2008","01","11","Brasil","Pernambuco","Igarassu","-35.020833","-7.785556","-35.020833","-7.785556",NA,NA,"2008","04",NA,NA,"819","130","130","Árvore 10m alt., botões florais verdes.; Interior.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2021-03-01 11:49:25-03","UFPE","UFP","57573","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Pessoa, E","Pessoa, E; Araújo, D; Garcia, JD","2008","12","09","Brasil","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"UFP057573",NA,"2008","12",NA,NA,"14",NA,NA,"Arbusto com botões florais bejes.; Borda da mata.",NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-09-12 05:00:02-03","US","US","2268010","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1957","2","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01894889","US01894889_01 US01894889_02",NA,NA,NA,"11 km west of Caçador","10914","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1164","2020-09-12 05:00:02-03","US","US","2688762","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach","1967","8","24","Brazil","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"US01894842","US01894842_01 US01894842_02",NA,NA,NA,"Fazenda Lagoa","16958",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","32009","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1165","2020-09-12 05:00:02-03","US","US","3432525","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Wasum","2001","11","23","Brazil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"US01894865","US01894865_01 US01894865_02",NA,NA,NA,"Fazenda Fundo das Almas","1273","950",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","55856","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1166","2020-09-12 05:00:02-03","US","US","2573492","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. Reitz","1964","10","23","Brazil","Santa Catarina","Abelardo Luz","-52.33","-26.58",NA,NA,"US01894882","US01894882_01 US01894882_02",NA,NA,NA,"North bank of Rio Chapeco at Abelardo Luz","12869","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1167","2020-09-12 05:00:02-03","US","US","2745241","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"J. R. de Mattos & N. F. Mattos","1960","9","15","Brazil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"US01894855","US01894855_01 US01894855_02",NA,NA,NA,"Ca, 1 km S de Itapetininga","8194",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","40712","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1168","2020-09-12 05:00:02-03","US","US","2267624","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1956","12","3","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"US01894897","US01894897_01 US01894897_02",NA,NA,NA,"Campo, bog, and forest, along the Estrada de Rodagem Federal, south of Lages","8151","900",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1169","2020-09-12 05:00:02-03","US","US","2267911","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. Reitz","1957","1","15","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"US01894891","US01894891_01 US01894891_02",NA,NA,NA,"14 km east of Lages on the road to Painel","10098","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1170","2020-09-12 05:00:02-03","US","US","2971134","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz","1953","2","5","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"US01894900","US01894900_01 US01894900_02",NA,NA,NA,"Campo do Massiambú","5621","5",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31105","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1171","2020-09-12 05:00:02-03","US","US","2102221","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"B. Rambo","1952","1","14","Brazil","Rio Grande do Norte","Bom Jesus","-35.5814018249512","-5.98389005661011",NA,NA,"US01894876","US01894876_01 US01894876_02",NA,NA,NA,"Passo da Guarda","51839",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","10612","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1172","2020-09-12 05:00:02-03","US","US","2573503","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1965","1","22","Brazil","Paraná","Lapa","-49.73","-25.8",NA,NA,"US01894853","US01894853_01 US01894853_02",NA,NA,NA,"Fazendinha, Rio Passa Dois, 12-15 km southwest of Lapa","14970","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1173","2020-09-12 05:00:02-03","US","US","2325792","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1956","12","9","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"US01894895","US01894895_01 US01894895_02",NA,NA,NA,"By Rio Negro at base of Morro Iquererim. Rancho Paulo Walter by R N [Rio Negro]","8486","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37493","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1174","2020-09-12 05:00:02-03","US","US","2267697","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. Reitz","1956","12","19","Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"US01894894","US01894894_01 US01894894_02",NA,NA,NA,"Clay pits by Rio Iguaçu","8775","750",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","41804","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1175","2020-09-12 05:00:02-03","US","US","2573493","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1964","9","11","Brazil","Santa Catarina","Itapiranga","-53.73","-27.17",NA,NA,"US01934972","US01934972_01",NA,NA,NA,"Steep slope by Rio Uruguai, 3-4km west of Itapiranga","13163","200","250",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1176","2020-09-12 05:00:02-03","US","US","2573504","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1964","12","15","Brazil","Santa Catarina","Faxinal dos Guedes","-52.23","-26.85",NA,NA,"US01342312","US01342312_01",NA,NA,NA,"Urupema","14016","700","900",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1177","2020-09-12 05:00:02-03","US","US","2267871","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. Reitz","1957","1","3","Brazil","Santa Catarina","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,"US01894892","US01894892_01 US01894892_02",NA,NA,NA,"5 km East of Faxinal dos Guedes","9825","700","900",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","16278","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1178","2020-09-12 05:00:02-03","US","US","2267609","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith, R. Reitz & Klein, R.","1956","11","25","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"US01894898","US01894898_01 US01894898_02",NA,NA,NA,"Riozinho","7953","1000",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","35974","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1179","2020-09-12 05:00:02-03","US","US","2268806","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1958","2","4","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"US01894886","US01894886_01 US01894886_02",NA,NA,NA,"Morro do Iquererim","6397","900",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37493","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1180","2020-09-12 05:00:02-03","US","US","2573490","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1965","1","18","Brazil","Paraná","Jaguariaíva","-49.27","-24.13",NA,NA,"US01894854","US01894854_01 US01894854_02",NA,NA,NA,"Barra do Rio das Mortes, Rio Jaguariaiva","14762","810",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1181","2020-09-12 05:00:02-03","US","US","2579682","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"O. Handro","1932","1","8","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01894860","US01894860_01 US01894860_02",NA,NA,NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","53584","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1182","2020-09-12 05:00:02-03","US","US","2268000","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1957","2","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01894890","US01894890_01 US01894890_02",NA,NA,NA,"S. of P U [Porto União] 47 km, between Matos Costa and Calmon (22 km)","10862","900","1100",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1183","2020-09-12 05:00:02-03","US","US","2535451","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1957","5","26","Brazil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"US01894887","US01894887_01 US01894887_02",NA,NA,NA,"Estrada Dona Francisca","4267","600",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37150","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1184","2020-09-12 05:00:02-03","US","US","3381514","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Kegler","1999","1","20","Brazil","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"US01894873","US01894873_01 US01894873_02",NA,NA,NA,NA,"101","800",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","93142","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1185","2020-09-12 05:00:02-03","US","US","2102322","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"B. Rambo","1952","2","20","Brazil","Rio Grande do Sul","Jaquirana","-50.3577995300293","-28.8847007751465",NA,NA,"US01894875","US01894875_01 US01894875_02",NA,NA,NA,"Jaquirana p. S. Frsco. de Paula","52097",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31282","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1186","2020-09-12 05:00:02-03","US","US","2141657","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz","1948","12","24","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"US01894902","US01894902_01 US01894902_02",NA,NA,NA,"Riosinho","2772","1000",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","35974","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1187","2020-09-12 05:00:02-03","US","US","2571044A","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1965","12","11","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"US01894851","US01894851_01 US01894851_02",NA,NA,NA,"Fazendinha","17412","900",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49965","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1188","2020-09-12 05:00:02-03","US","US","2708108","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach","1968","3","21","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"US01894843","US01894843_01 US01894843_02",NA,NA,NA,"Rio das Cinzas","18855",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","41852","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1189","2020-09-12 05:00:02-03","US","US","3394345","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Wasum","1999","9","7","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"US01894872","US01894872_01 US01894872_02",NA,NA,NA,"Várzea do Cedro","114","800",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","76715","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1190","2020-09-12 05:00:02-03","US","US","1954366","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01894859","US01894859_01 US01894859_02",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","53584","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1191","2020-09-12 05:00:02-03","US","US","2563782","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach & O. A. Guimarães","1966","9","6","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"US01894846","US01894846_01 US01894846_02",NA,NA,NA,"Rio Tabagi","14677",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","56988","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1192","2020-09-12 05:00:02-03","US","US","3423419","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Wasum","2000","9","8","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"US01894869","US01894869_01 US01894869_02",NA,NA,NA,"RS 235","655","830",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","76715","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1193","2020-09-12 05:00:02-03","US","US","2841369","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1964","1","2","Brazil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"US01894884","US01894884_01 US01894884_02",NA,NA,NA,NA,"16852","200",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","18767","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1194","2020-09-12 05:00:02-03","US","US","3400327","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Scur","2000","3","25","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01894870","US01894870_01 US01894870_02",NA,NA,NA,"Criúva","693",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1195","2020-09-12 05:00:02-03","US","US","2484331","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach","1965","3","7","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"US01894852","US01894852_01 US01894852_02",NA,NA,NA,"Fazenda Boiada","12456",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","35166","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1196","2020-09-12 05:00:02-03","US","US","3431629","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Kegler","2002","2","10","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01894863","US01894863_01 US01894863_02",NA,NA,NA,"Vila Oliva","1312","780",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1197","2020-09-12 05:00:02-03","US","US","2536715","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach","1968","1","18","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"US01894844","US01894844_01 US01894844_02",NA,NA,NA,"Guará","18319",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","53832","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1198","2020-09-12 05:00:02-03","US","US","2571045A","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1965","12","14","Brazil","Paraná","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"US01894850","US01894850_01 US01894850_02",NA,NA,NA,NA,"17576",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","24222","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1199","2020-09-12 05:00:02-03","US","US","2757936","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"M. Kuhlmann","1946","3","18","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01894856","US01894856_01 US01894856_02",NA,NA,NA,"Nativa no Jardim Botânico","3345",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","53584","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1200","2020-09-12 05:00:02-03","US","US","3447986","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Kegler","2002","11","15","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01894862","US01894862_01 US01894862_02",NA,NA,NA,"Vila Oliva","1373","780",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1201","2020-09-12 05:00:02-03","US","US","2573491","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. Reitz","1964","10","19","Brazil","Santa Catarina","Itapiranga","-53.77","-27.17",NA,NA,"US01894883","US01894883_01 US01894883_02",NA,NA,NA,"Above Rio Uruguai, Barra Macaco Branco","12719","150","250",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1202","2020-09-12 05:00:02-03","US","US","2573494","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"L. Smith & R. M. Klein","1964","11","15","Brazil","Santa Catarina","Abelardo Luz","-52.33","-26.58",NA,NA,"US01894880","US01894880_01 US01894880_02",NA,NA,NA,"North bank of Rio Chapeco at Abelardo Luz","13292","900","1000",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1203","2020-09-12 05:00:02-03","US","US","2535461","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Reitz & Klein, --","1960","4","23","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"US01894885","US01894885_01 US01894885_02",NA,NA,NA,"Morro Spitzkopf","9625","900",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","34291","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1204","2020-09-12 05:00:02-03","US","US","3217412","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"G. Hatschbach","1977","3","8","Brazil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,"US01894840","US01894840_01 US01894840_02",NA,NA,NA,"Rio São Francisco Chico","40525",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","23937","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1205","2020-09-12 05:00:02-03","US","US","3422376","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"R. Wasum","2000","12","27","Brazil","Rio Grande do Sul","Jaquirana","-50.3577995300293","-28.8847007751465",NA,NA,"US01894867","US01894867_01 US01894867_02",NA,NA,NA,"Roça Redonda","848","900",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31282","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
