"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet","sex"
"201","2019-11-13 11:23:26-03","USP","SPF","201196","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2008","07","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00201196",NA,NA,"A.St.-Hil.","Gonella, PM","124","Santana do Riacho","Serra do Cipó","-43.560972","-19.292167","1227","1227","SPF00201196","2008","-43.560972","-19.292167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:23:26-03","USP","SPF","201528","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC","2000","02","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00201528",NA,NA,"A.St.-Hil.","Gonella, PM","23307","Alto Caparaó","Parque Nacional do Caparaó","-41.816667","-20.416667","2300","2300","SPF00201528","2011","-41.816667","-20.416667",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 18:28:02-03","USP","SPF","213541","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2011","09","04",NA,"Brasil","Minas Gerais",NA,NA,"Ervas com folhas verdes envoltas por mucilagem translúcida, inflorescências, sépalas e frutos verdes, corola amarelo-ouro. Simpátrica com G. repens, Utricularia spp. e Drosera spp.; Campo rupestre, solo arenoso-brejoso.","SPF00213541",NA,NA,"A.St.-Hil.","Gonella, PM","430","Diamantina","São João da Chapada, Estrada entre São João da Chapada e Macacos, a 12,5 km de São João da Chapada, à esquerda da estrada.","-43.795069","-18.03425","1300","1300","SPF00213541","2011","-43.795069","-18.03425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 18:28:02-03","USP","SPF","213544","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2011","09","04",NA,"Brasil","Minas Gerais",NA,NA,"Ervas com folhas verdes envoltas por mucilagem translúcida, inflorescências, sépalas e frutos verdes, corola amarelo-ouro. Simpátrica com Drosera spp., Utricularia spp., e outras Genlisea spp.; Campo rupestre, solo arenoso úmido.","SPF00213544",NA,NA,"A.St.-Hil.","Gonella, PM","444","Buenópolis","Parque Nacional das Sempre-Vivas, Em vale logo atrás do alojamento de guarda-parques.","-43.785472","-17.916694","1280","1280","SPF00213544","2011","-43.785472","-17.916694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 18:28:02-03","USP","SPF","213548","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2011","09","07",NA,"Brasil","Minas Gerais",NA,NA,"Ervas com folhas verdes envoltas por mucilagem translúcida, inflorescências, sépalas e frutos verdes, corola amarelo-ouro. Simpátricas com Drosera spp. e Utricularia spp.; Campo rupestre, arenoso encharcado.","SPF00213548",NA,NA,"A.St.-Hil.","Gonella, PM","479","Grão Mogol","Estrada Grão Mogol-Montes Claros, km 48, em região brejosa descendo do Morro do Jambeiro entre a ponte para Cristália e o Córrego da Escura.","-42.915072","-16.588811","730","730","SPF00213548","2011","-42.915072","-16.588811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:28:02-03","USP","SPF","213650","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2010","08","10",NA,"Brasil","Minas Gerais",NA,NA,"Ervas com folhas aéreas com pecíolos brancos e lâminas verdes, escapos florais e sépalas verdes, corola amarelo-ouro, rizofilos brancos. Simpátrica com Utricularia spp. e Drosera spp. (Droseraceae).; Campo rupestre, brejo não-sazonal","SPF00213650",NA,NA,"A.St.-Hil.","Gonella, PM","351","Diamantina","Estrada Diamantina-Mendanha (BR-367), em campos rupestres do lado esquerdo do km 576.","-43.542722","-18.179333","1194","1194","SPF00213650","2010","-43.542722","-18.179333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 18:28:02-03","USP","SPF","213658","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2010","08","12",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre, brejo não-sazonal, solo arenoso encharcado, densamente coberto por gramíneas e arbustos (c. 1,5 m de altura).","SPF00213658",NA,NA,"A.St.-Hil.","Gonella, PM","357","Grão Mogol","Estrada Grão Mogol-Montes Claros, em região brejosa descendo do Morro do Jambeiro entre a ponte para Cristália o Córrego da Escura.","-42.915219","-16.589181","715","715","SPF00213658","2010","-42.915219","-16.589181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:23:26-03","USP","SPF","23300","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rossi, L","1982","04","06",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00023300",NA,NA,"A.St.-Hil.","Taylor, P; Fomm-Trinta, E","CFCR3093","Santo Antônio do Itambé",NA,"-43.333333","-18.433333","3068","3068","SPF00023300","1983","-43.333333","-18.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:23:26-03","USP","SPF","30037","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mamede, MCH","1982","05","22",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00030037",NA,NA,"A.St.-Hil.","Taylor, P; Fomm-Trinta, E","CFCR3458","Grão Mogol",NA,"-42.916667","-16.533333","3500","3500","SPF00030037","1983","-42.916667","-16.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:23:26-03","USP","SPF","91529","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Laessoe, T","1992","03","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091529",NA,NA,"A.St.-Hil.","Campos, GL","H53311","Abaíra",NA,"-41.9","-13.25","1600","1700","SPF00091529","1999","-41.9","-13.25",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:23:26-03","USP","SPF","42090","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Thomas, WW","1985","11","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00042090",NA,NA,"A.St.-Hil.","Rivadavia, F","4862","Diamantina",NA,"-43.7","-18.2","1250","1250","SPF00042090","1996","-43.7","-18.2",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:23:26-03","USP","SPF","62390","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Harley, RM","1988","12","16",NA,"Brasil","Bahia",NA,NA,NA,"SPF00062390",NA,NA,"A.St.-Hil.","Cheek, M","27267","Água Quente","Pico das Almas","-41.983333","-13.5","1500","1500","SPF00062390","1991","-41.983333","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:23:26-03","USP","SPF","88875","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Ganev, W","1992","04","04",NA,"Brasil","Bahia",NA,NA,NA,"SPF00088875",NA,NA,"A.St.-Hil.","Campos, GL","48","Abaíra","Catolés","-41.883333","-13.3","1800","1800","SPF00088875","1999","-41.883333","-13.3",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:23:26-03","USP","SPF","89245","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Stannard, BL","1992","03","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00089245",NA,NA,"A.St.-Hil.","Campos, GL","H52794","Abaíra",NA,"-41.85","-13.366667","1400","1600","SPF00089245","1999","-41.85","-13.366667",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 18:28:02-03","USP","SPF","213547","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea minor","Gonella, PM","2011","09","06",NA,"Brasil","Minas Gerais",NA,NA,"Ervas com folhas verdes levemente mucilaginosas, inflorescência castanha, corola amarela. Simpátrica com Drosera spp., Utricularia spp., e outras Genlisea spp.; Campo rupestre, solo arenoso úmido, ilhas de vegetação na margem do rio.","SPF00213547",NA,NA,"(A.St.-Hil.) A.Fleischm.","Gonella, PM","473","Botumirim","Na margem direita do Rio do Peixe.","-43.008028","-16.919056","790","790","SPF00213547","2014","-43.008028","-16.919056",NA,NA,"09",NA,NA,NA,NA,NA,NA,"minor",NA
"216","2019-11-13 11:23:25-03","USP","SPF","103830","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1995","07","26",NA,"Brasil","Bahia",NA,NA,NA,"SPF00103830",NA,NA,"A.St.-Hil.","Campos, GL","477","Abaíra",NA,"-41.6636009216309","-13.2496995925903","1550","1550","SPF00103830","2000",NA,NA,"26531","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:23:25-03","USP","SPF","103832","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1995","07","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00103832",NA,NA,"A.St.-Hil.","Rivadavia, F","469","Mucugê",NA,"-41.3708000183105","-13.0052995681763","1100","1100","SPF00103832","1995",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:23:26-03","USP","SPF","18369","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Menezes, NL","1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00018369",NA,NA,"A.St.-Hil.","Pirani, JR","CFCR1457","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018369","1988",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:23:26-03","USP","SPF","18475","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Giulietti, AM","1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00018475",NA,NA,"A.St.-Hil.","Taylor, P","CFCR1603","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018475","1985",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:23:25-03","USP","SPF","103835","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1995","07","27",NA,"Brasil","Bahia",NA,NA,NA,"SPF00103835",NA,NA,"A.St.-Hil.","Rivadavia, F","484","Piatã",NA,"-41.7728004455566","-13.1519002914429","1300","1300","SPF00103835","1995",NA,NA,"41184","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:23:25-03","USP","SPF","103812","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1995","04","13",NA,"Brasil","Goiás",NA,NA,NA,"SPF00103812",NA,NA,"A.St.-Hil.","Rivadavia, F","374","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242","1300","1300","SPF00103812","1995",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:23:26-03","USP","SPF","73332","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cardoso, MRF","1991","08","09",NA,"Brasil","Mato Grosso",NA,NA,NA,"SPF00073332",NA,NA,"A.St.-Hil.","Corrêa, MA","s.n.","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,"SPF00073332","1997",NA,NA,"107042","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:23:25-03","USP","SPF","139219","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1995","10","31",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00139219",NA,NA,"A.St.-Hil.","Rivadavia, F","509","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105","2100","2100","SPF00139219","1995",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:23:25-03","USP","SPF","139220","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1996","02","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00139220",NA,NA,"A.St.-Hil.","Rivadavia, F","528","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105","2550","2550","SPF00139220","1996",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:23:25-03","USP","SPF","103725","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1994","12","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00103725",NA,NA,"A.St.-Hil.","Rivadavia, F","335","Botumirim","Serra da Canastra","-43.010799407959","-16.872200012207","1300","1300","SPF00103725","1994",NA,NA,"39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:23:26-03","USP","SPF","83742","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mello-Silva, R","1992","11","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00083742",NA,NA,"A.St.-Hil.","Corrêa, MA","676","Botumirim","Serra da Canastra","-43.010799407959","-16.872200012207","1220","1220","SPF00083742","1997",NA,NA,"39434","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:23:26-03","USP","SPF","186401","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Krieger, L","1988","11","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00186401",NA,NA,"A.St.-Hil.","Fromm-Trinta, E","CESJ24012","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,"SPF00186401","1990",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:23:26-03","USP","SPF","186403","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Krieger, L","1989","04","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00186403",NA,NA,"A.St.-Hil.","Fromm-Trinta, E","CESJ23584","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,"SPF00186403","1990",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:23:26-03","USP","SPF","21703","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Menezes, NL","1980","07","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00021703",NA,NA,"A.St.-Hil.","Taylor, P; Fomm-Trinta, E","CFCR192","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"SPF00021703","1983",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:23:26-03","USP","SPF","157173","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2001","10","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157173",NA,NA,"A.St.-Hil.","Rivadavia, F","1258","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","700","700","SPF00157173","2001",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:23:26-03","USP","SPF","30943","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Simonis, E","1983","02","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00030943",NA,NA,"A.St.-Hil.","Taylor, P","CFCR4099","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"SPF00030943","1988",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:23:26-03","USP","SPF","39780","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Zappi, DC","1985","09","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00039780",NA,NA,"A.St.-Hil.","Taylor, P","CFCR8449","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"SPF00039780","1988",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:23:26-03","USP","SPF","47706","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Pirani, JR","1987","05","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00047706",NA,NA,"A.St.-Hil.","Taylor, P","CFCR10844","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","1050","1100","SPF00047706","1988",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:23:26-03","USP","SPF","93211","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1994","09","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00093211",NA,NA,"A.St.-Hil.","Rivadavia, F","294","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"SPF00093211","1994",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:23:26-03","USP","SPF","93220","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1994","06","03",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00093220",NA,NA,"A.St.-Hil.","Rivadavia, F","282","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"SPF00093220",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:23:25-03","USP","SPF","103721","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1994","12","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00103721",NA,NA,"A.St.-Hil.","Rivadavia, F","313","Itacambira",NA,"-43.3088989257812","-17.0646991729736","1200","1200","SPF00103721","1994",NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:23:25-03","USP","SPF","138691","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1992","02","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00138691",NA,NA,"A.St.-Hil.","Rivadavia, F","89","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"SPF00138691","1992",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:23:26-03","USP","SPF","80293","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Simão-Bianchini, R","1991","06","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00080293",NA,NA,"A.St.-Hil.","Campos, GL","CFSC12790","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00080293","1999",NA,NA,"26557","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:23:26-03","USP","SPF","64079","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cordeiro, I","1987","09","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00064079",NA,NA,"A.St.-Hil.","Fromm-Trinta, E","CFSC10617","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00064079","1990",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:23:26-03","USP","SPF","76486","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Giulietti, AM","1991","07","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00076486",NA,NA,"A.St.-Hil.","Rivadavia, F","CFSC12538","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","1400","1500","SPF00076486",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:23:26-03","USP","SPF","158975","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2003","06","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00158975",NA,NA,"A.St.-Hil.","Rivadavia, F","1603","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","950","950","SPF00158975","2003",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:23:25-03","USP","SPF","137656","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1999","04","14",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00137656",NA,NA,"A.St.-Hil.","Rivadavia, F","1093","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","1950","1950","SPF00137656","1999",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:23:26-03","USP","SPF","201531","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC","1993","10","30",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00201531",NA,NA,"A.St.-Hil.","Gonella, PM","4520","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"SPF00201531","2011",NA,NA,"27729","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:23:26-03","USP","SPF","204778","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Markgraf, F","1952","12","07",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00204778",NA,NA,"A.St.-Hil.","Taylor, P","10431","São José do Barreiro","Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,"SPF00204778","1973",NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-25 13:52:26-03","UNIVILLE","JOI","15284","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mancinelli, W.S.","2004","05","31",NA,"Brasil","Santa Catarina",NA,NA,"Número de coleta: 79B","JOI015284",NA,NA,"A.St.-Hil.","D.P. Saridakis",NA,"Garuva","Serra do Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"JOI015284","2014",NA,NA,"22441","auto","08",NA,"06",NA,NA,NA,NA,NA,NA
"246","2019-10-07 09:16:38-03","UEFS","HUEFS","60738","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, V.C.","2001","07","05",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre com mata ciliar no fundo do vale.","HUEFS0060738","Angiospermae","Lamiales","A.St.-Hil.",NA,"25108","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo à Bifurcação para Morro do Pilar.","-43.499167","-19.220278","1500","1500","HUEFS0060738",NA,"43W29'57''","19S13'13''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"247","2019-10-07 09:16:38-03","UEFS","HUEFS","20275","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","França, F.","1995","07","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0020275","Angiospermae","Lamiales","A.St.-Hil.","G.L.Campos","1315","Abaíra","Catolés Caminho Boa Vista para Bicota.","-41.6636009216309","-13.2496995925903","1200","1600","HUEFS0020275","2000",NA,NA,"26531","auto","04","Asteranae",NA,NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:16:38-03","UEFS","HUEFS","10491","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Ganev, W.","1992","04","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010491","Angiospermae","Lamiales","A.St.-Hil.","P.Taylor","48","Abaíra",NA,"-41.883333","-13.3","1800","1800","HUEFS0010491","1998","41W53'","13S18'",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"249","2019-10-07 09:16:38-03","UEFS","HUEFS","112500","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Conceição, A.A.","2006","09","05",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0112500","Angiospermae","Lamiales","A.St.-Hil.","N.Coelho","1805","Mucugê","Chapada Diamantina. Serra do esbarrancado.","-41.5","-12.716667",NA,NA,"HUEFS0112500","2009","41W30'","12S43'",NA,NA,"07","Asteranae",NA,NA,NA,NA,NA,NA,NA
"250","2019-10-07 09:16:38-03","UEFS","HUEFS","129811","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Harley, R.M.","2007","08","20",NA,"Brasil","Bahia",NA,NA,"Campo úmido em local pantanoso, próximo a um riacho, nesta época de águas quase paradas. Solos orgânicos, pretos em lugares mais úmidos e com áreas mais erodidas com areias finas. Área com solo seco nesta época que encharca na época chuvosa.","HUEFS0129811","Angiospermae","Lamiales","A.St.-Hil.","P.C.Baleeiro-Souza","55660","Rio de Contas","Subida para o Campo de Queiroz.","-41.938611","-13.52","1481","1481","HUEFS0129811","2012","41W56'19''","13S31'12''",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"251","2019-10-07 09:16:38-03","UEFS","HUEFS","45164","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Stannard, B.","1992","03","23",NA,"Brasil","Bahia",NA,NA,"Campo rupestre, em brejo.","HUEFS0045164","Angiospermae","Lamiales","A.St.-Hil.",NA,"H52794","Abaíra","Campo da Mutuca.","-41.85","-13.366667","1400","1600","HUEFS0045164",NA,"41W51'","13S22'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:16:38-03","UEFS","HUEFS","45165","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Laessoe, T.","1992","03","23",NA,"Brasil","Bahia",NA,NA,"Em brejo graminoso, à beira do riacho.","HUEFS0045165","Angiospermae","Lamiales","A.St.-Hil.",NA,"H53311","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","1600","1700","HUEFS0045165",NA,"41W54'","13S15'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
