"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"284","2019-11-13 11:23:31-03","USP","SPF","152315","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1179","1999","10","10",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.36623","-22.4558","1675",NA,NA,"SPF00152315","Rivadavia, F","1675","SPF00152315","1999","-45.36623","-22.4558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:23:31-03","USP","SPF","135518","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","797","1999","01","19","Southern America","Venezuela","Bolívar","Gran Sabana","Kavanayen","-61.45061","5.35282","1300",NA,NA,"SPF00135518","Rivadavia, F","1300","SPF00135518","1999","-61.45061","5.35282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:23:31-03","USP","SPF","136798","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1051","1999","05","03",NA,"Brasil","Goiás","Mineiros",NA,"-52.36723","-17.35962","650",NA,NA,"SPF00136798","Rivadavia, F","650","SPF00136798","1999","-52.36723","-17.35962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:23:31-03","USP","SPF","135520","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","851","1999","03","20",NA,"Brasil","São Paulo","Botucatu",NA,"-48.19428","-22.41273","800",NA,NA,"SPF00135520","Rivadavia, F","800","SPF00135520","1999","-48.19428","-22.41273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:23:31-03","USP","SPF","135517","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","793","1999","01","19","Southern America","Venezuela","Bolívar","Gran Sabana","Santa Elena de Uairén, Alguns km norte pela rodovia para El Dorado.","-61.56244","4.54438","1000",NA,NA,"SPF00135517","Rivadavia, F","1000","SPF00135517","1999","-61.56244","4.54438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:23:31-03","USP","SPF","135519","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","824","1999","01","21","Southern America","Venezuela","Bolívar","Gran Sabana","Luepa, beirando o km 143 da estrada El Dorado-Sta. Elena.","-61.26806","5.49978","1450",NA,NA,"SPF00135519","Rivadavia, F","1450","SPF00135519","1999","-61.26806","5.49978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:23:31-03","USP","SPF","136800","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1012","1999","05","02",NA,"Brasil","Goiás","Montividiu","Serra do Caiapó","-51.056194","-16.955972","750",NA,NA,"SPF00136800","Rivadavia, F","750",NA,NA,"-51.056194","-16.955972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:23:31-03","USP","SPF","137004","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","916","1999","04","22",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.881528","-15.8055","1300",NA,NA,"SPF00137004","Rivadavia, F","1300",NA,NA,"-48.881528","-15.8055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:23:31-03","USP","SPF","157226","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1466","2002","12","29","Southern America","Venezuela","Bolívar",NA,"Trilha para o alto do Monte Roraima, antes do rio Kukunán.","-60.58348","3.38716","1300",NA,NA,"SPF00157226","Rivadavia, F","1300","SPF00157226","2002","-60.58348","3.38716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:23:31-03","USP","SPF","165502","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1734","2003","08","24","Southern America","Venezuela","Amazonas","Puerto Ayacucho","76,5 km de Puerto Ayacucho para o sul.",NA,NA,"100",NA,NA,"SPF00165502","Rivadavia, F","100","SPF00165502","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:23:31-03","USP","SPF","165503","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1749","2003","08","25","Southern America","Venezuela","Amazonas","Puerto Ayacucho","15 km de Puerto Ayacucho para Puerto Carreno.",NA,NA,"100",NA,NA,"SPF00165503","Rivadavia, F","100","SPF00165503","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:23:31-03","USP","SPF","165504","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1759","2003","08","25","Southern America","Venezuela","Bolívar","Caicara del Orinoco","83,5 km de Caicara del Orinoco para Ciudad Bolívar.",NA,NA,"100",NA,NA,"SPF00165504","Rivadavia, F","100","SPF00165504","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:23:31-03","USP","SPF","165505","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1768","2003","08","27","Southern America","Venezuela","Bolívar","Gran Sabana","Parque Nacional Canaima",NA,NA,"400",NA,NA,"SPF00165505","Rivadavia, F","400","SPF00165505","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:23:31-03","USP","SPF","180166","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2272","2006","06","18",NA,"Brasil","Tocantins","Ponte Alta do Tocantins",NA,"-47.503972","-10.704694","350",NA,NA,"SPF00180166","Rivadavia, F","350","SPF00180166","2006","-47.503972","-10.704694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:23:31-03","USP","SPF","180168","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2500","2007","03","30",NA,"Brasil","Maranhão","Barreirinhas","Lençóis Maranhenses","-42.850889","-2.669028","20",NA,NA,"SPF00180168","Rivadavia, F","20","SPF00180168","2007","-42.850889","-2.669028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:23:31-03","USP","SPF","180169","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2536","2007","05","12",NA,"Brasil","Minas Gerais","Couto de Magalhães de Minas",NA,"-43.336806","-18.294083","1330",NA,NA,"SPF00180169","Rivadavia, F","1330","SPF00180169","2007","-43.336806","-18.294083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:23:31-03","USP","SPF","180170","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2568","2007","05","26","Southern America","Venezuela","Bolívar","Gran Sabana",NA,"-61.108694","4.931583","900",NA,NA,"SPF00180170","Rivadavia, F","900","SPF00180170","2007","-61.108694","4.931583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:23:31-03","USP","SPF","180171","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2576","2007","05","26",NA,"Brasil","Roraima","Pacaraima",NA,"-61.092083","4.316139","375",NA,NA,"SPF00180171","Rivadavia, F","375","SPF00180171","2007","-61.092083","4.316139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:23:31-03","USP","SPF","180282","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2159","2006","03","04",NA,"Brasil","Minas Gerais","Prata",NA,"-48.918694","-19.275472","675",NA,NA,"SPF00180282","Rivadavia, F","675",NA,NA,"-48.918694","-19.275472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:23:31-03","USP","SPF","180740","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gonella, PM","23","2007","07","28",NA,"Brasil","Minas Gerais","Prata",NA,"-48.760553","-19.201889","675",NA,NA,"SPF00180740","Gonella, PM","675","SPF00180740","2007","-48.760553","-19.201889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:23:31-03","USP","SPF","157227","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1473","2002","12","30","Southern America","Venezuela","Bolívar",NA,"Trilha para o alto do Monte Roraima, entre o rio Kukenán e Campamento Base.","-60.47515","5.08038","1625",NA,NA,"SPF00157227","Rivadavia, F","1625","SPF00157227","2002","-60.47515","5.08038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:23:31-03","USP","SPF","139251","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","647","1997","03","19",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.436972","-13.924611","1400",NA,NA,"SPF00139251","Rivadavia, F","1400",NA,NA,"-47.436972","-13.924611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:23:31-03","USP","SPF","184596","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cardoso, MRF","122","2008","04","12",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.847583","-15.42375","687",NA,NA,"SPF00184596","Cardoso, MRF","687","SPF00184596","2008","-55.847583","-15.42375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:23:31-03","USP","SPF","183560","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gonella, PM","53","2007","11","12",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.560972","-19.29225","1220",NA,NA,"SPF00183560","Gonella, PM","1220","SPF00183560","2007","-43.560972","-19.29225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-13 11:23:31-03","USP","SPF","180165","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","2160","2006","03","04",NA,"Brasil","Minas Gerais","Prata",NA,"-48.55122","-19.16528","675",NA,NA,"SPF00180165","Rivadavia, F","675","SPF00180165","2006","-48.55122","-19.16528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-15 18:28:02-03","USP","SPF","206261","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Baleeiro, PC","278","2012","04","10","Southern America","Venezuela","Bolívar",NA,"Gran Sabana, Campo encharcado.","-62.119444","4.861139","942",NA,"Flor lilás com linhas vináceas e mácula amarela e branca. Simpátrica com outras Utricularia spp. e Genlisea spp.","SPF00206261","Baleeiro, PC","942",NA,"2012","-62.119444","4.861139","04",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"310","2021-03-15 18:28:02-03","USP","SPF","206263","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Baleeiro, PC","255","2012","04","06",NA,"Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida, próximo à guarita, lado direito em direção à primeira bueira.","-60.938167","1.4955",NA,NA,"Flor amarelo queimado com listras vináceas.; Ambiente alagado.","SPF00206263","Baleeiro, PC",NA,NA,"2012","-60.938167","1.4955","04",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-15 18:28:02-03","USP","SPF","225359","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Antar, GM","5","2011","05","28",NA,"Brasil","São Paulo","Areias","Fazenda Jardim. Margem da mata do Cambuí.","-44.881633","-22.333908","993",NA,"Erva com cálice amarronzado e corola arroxeada.; Brejo. Solo argiloso encharcado.","SPF00225359","Baleeiro, PC","993","SPF00225359","2017","-44.881633","-22.333908","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:23:31-03","USP","SPF","139248","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida praelonga","A.St.-Hil. & Girard","Rivadavia, F","608","1997","03","05",NA,"Brasil","Minas Gerais","Itacambira",NA,"-43.20442","-17.05574","1250",NA,NA,"SPF00139248","Rivadavia, F","1250","SPF00139248","1997","-43.20442","-17.05574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"praelonga",NA
"313","2019-11-13 11:23:31-03","USP","SPF","93284","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","182","1993","01","31",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"SPF00093284","Rivadavia, F",NA,"SPF00093284","1993",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:23:31-03","USP","SPF","93293","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","204","1993","02","05",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"SPF00093293","Rivadavia, F",NA,"SPF00093293","1993",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:23:31-03","USP","SPF","127468","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Forzza, RC","436","1997","11","25",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,"SPF00127468","Baleeiro, PC",NA,NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:23:31-03","USP","SPF","93250","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","260","1994","02","24",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"SPF00093250","Rivadavia, F",NA,"SPF00093250","1994",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:23:31-03","USP","SPF","138709","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","85","1992","02","25",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"SPF00138709","Rivadavia, F",NA,"SPF00138709","1992",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-13 11:23:31-03","USP","SPF","93258","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","283","1994","06","03",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00093258","Rivadavia, F",NA,"SPF00093258","1994",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:23:31-03","USP","SPF","39770","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Mello-Silva, R","CFCR8439","1985","09","04",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00039770","Taylor, P",NA,"SPF00039770","1988",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:23:31-03","USP","SPF","139250","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","633","1997","03","07",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","1150",NA,NA,"SPF00139250","Rivadavia, F","1150","SPF00139250","1997",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:23:31-03","USP","SPF","139249","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida praelonga","A.St.-Hil. & Girard","Rivadavia, F","632","1997","03","07",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","1150",NA,NA,"SPF00139249","Rivadavia, F","1150","SPF00139249","1997",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,"praelonga",NA
"322","2019-11-13 11:23:31-03","USP","SPF","110502","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","530","1996","02","20",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002","1300",NA,NA,"SPF00110502","Rivadavia, F","1300","SPF00110502","1996",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 11:23:31-03","USP","SPF","138711","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","124","1992","03","06",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"SPF00138711","Rivadavia, F",NA,"SPF00138711","1992",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-13 11:23:31-03","USP","SPF","138710","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","107","1992","03","02",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"SPF00138710","Rivadavia, F",NA,"SPF00138710","1992",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:23:31-03","USP","SPF","110504","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida praelonga","A.St.-Hil. & Girard","Rivadavia, F","531","1996","02","20",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002","1300",NA,NA,"SPF00110504","Rivadavia, F","1300","SPF00110504","1996",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,"praelonga",NA
"326","2019-11-13 11:23:31-03","USP","SPF","138712","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","130","1992","03","07",NA,"Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"SPF00138712","Rivadavia, F",NA,"SPF00138712","1992",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:23:31-03","USP","SPF","157225","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","1331","2001","11","25",NA,"Brasil","Minas Gerais","Santa Bárbara do Monte Verde","Serra Negra.","-43.7022018432617","-21.9591999053955","1000",NA,NA,"SPF00157225","Rivadavia, F","1000","SPF00157225","2001",NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:23:31-03","USP","SPF","73345","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","43","1991","12","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"SPF00073345","Rivadavia, F",NA,"SPF00073345","1991",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:23:31-03","USP","SPF","135521","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","868","1999","04","01",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","1300",NA,NA,"SPF00135521","Rivadavia, F","1300","SPF00135521","1999",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-15 18:28:02-03","USP","SPF","206257","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Baleeiro, PC","258","2012","04","07",NA,"Brasil","Roraima","Boa Vista","Igarapé na cidade de Boa Vista.","-60.6733016967773","2.81972002983093",NA,NA,"Ambiente úmido.","SPF00206257","Baleeiro, PC",NA,NA,"2012",NA,NA,"04","90031","auto","07",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:23:31-03","USP","SPF","73344","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rivadavia, F","52","1992","01","11",NA,"Brasil","São Paulo","Ribeirão Pires",NA,"-46.4099998474121","-23.7099990844727",NA,NA,NA,"SPF00073344","Corrêa, MA",NA,"SPF00073344","1998",NA,NA,"01","10581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-09-05 14:26:38-03","F","FMNH-SEEDPLANTS","V0061978F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","angustifolia","Utricularia angustifolia",NA,"W. R. Hostmann","804","1847",NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"V0061978F",NA,NA,"V0061978F_01",NA,NA,NA,NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA
"333","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0061983F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","baldwinii","Utricularia baldwinii",NA,"J. T. Baldwin","4077","1944","6","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0061983F",NA,NA,"V0061983F_01",NA,NA,NA,NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA
"334","2019-04-13 11:46:02-03","F","FMNH-SEEDPLANTS","V0492485F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"H. S. Irwin et al.","12804","1966","2","14","South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,"V0492485F","RRC ID Flag",NA,"V0492485F_01 V0492485F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12804",NA,NA,NA
"335","2019-09-04 18:27:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"J. T. Baldwin","4079","1944","6","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"336","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"H. S. Irwin et al.","55270","1963","8","28","South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"V0470184F",NA,NA,"V0470184F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"337","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"S. S. Tillett & C. L. Tillett","43831","1960","6","13","South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,"V0470180F",NA,NA,"V0470180F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"338","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"B. Maguire & G. Stahel","23685a","1944","6","3","South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"V0470181F",NA,NA,"V0470181F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"339","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"B. Maguire","24201","1944","8","3","South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"V0470182F",NA,NA,"V0470182F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"340","2019-06-07 12:49:01-03","F","FMNH-SEEDPLANTS","V0470183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida",NA,"B. Maguire & G. Stahel","23686","1944","6","3","South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"V0470183F",NA,NA,"V0470183F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
