"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"136","2021-02-25 10:13:13-03","CVRD","CVRD","10914","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Paula-Souza, J. & Paciencia, M.","Paciencia, M.B.","2430","2006","04","10","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"sub-arbusto, 40cm alt; flores brancas com base da corola amarela <ll>dwc_commonname:</ll> Carambolinha branca","CVRD010914",NA,NA,NA,NA,NA,"2006","48094","auto",NA,"04","13","Magnoliopsida",NA,NA,NA,NA
"137","2021-03-01 11:50:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Nusbaumer, L; Studer, A","4278","2014","10","31",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,"WGS84 9.252571S; 36.419439W.",NA,NA,"570","570",NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 11:50:17-03","UFPE","UFP","79680","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Nusbaumer, L; Studer, A","4278","2014","10","31",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,"WGS84 9.252571S; 36.419439W.","UFP079680",NA,"570","570",NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 11:50:17-03","UFPE","UFP","65810","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Fiaschi, P; Pirani, JR; Ottra, JHLE; Augusto, V","3453","2011","01","17",NA,"Brasil","Espírito Santo","Sooretama",NA,"-39.948389","-19.349722",NA,"Ervas bastante comuns na beira da trilha. Folhas às vezes roxas na face abaxial. Flores com cálice verde bem claro ou rosado, colora alva com fauce amarelo-alaranjada.; Floresta de Tabuleiro. Mata Atlântica.","UFP065810",NA,"47","47","-39.948389","-19.349722","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-08-02 10:21:42-03","CPATSA","HTSA","4864","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Delfino, W.G.","Queiroz, L.P.; Cardoso, D.","12268","2006","07","15",NA,"Brasil","Bahia","Itaberaba","ARIE Serra do Orobó. Fazenda Leão dos Brejos.","-40.867778","-12.7025",NA,"Erva ereta. Folíolos membranáceos. Flores com cálice creme e pétalas brancas com base amarela. DNA.; Floresta estacional semidecidual, com dossel a ca. 25 m alt.",NA,NA,"398","398","-40.867778","-12.7025","2007",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","3304986","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig",NA,"A. Lourteig & G. Hatschbach","3174","1978","1","20","South America","Brazil","Paraná","Adrianopolis","Barra do Rio Pardo, ca. 3 km Col. Sette Barras.","-48.9911003112793","-24.6571998596191",NA,NA,"US00478673","US00478673_01","350","350",NA,NA,NA,"49901","auto","pardoensis",NA,NA,"Dicotyledonae","Isotype",NA,"1",NA
"142","2019-11-13 11:27:52-03","USP","SPF","197784","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A","Sucre, D","5665","1969","07","17",NA,"Brasil","Espírito Santo",NA,"Reserva Biológica de Sooretama",NA,NA,NA,NA,"SPF00197784",NA,NA,NA,NA,NA,"1970",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:27:52-03","USP","SPF","201633","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Carvalho, GM","275","2010","03","07",NA,"Brasil","Bahia","Porto Seguro","RPPN Estação Veracel","-39.25","-16.5",NA,NA,"SPF00201633",NA,"100","100","-39.25","-16.5","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:27:52-03","USP","SPF","202852","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Fiaschi, P","3463","2011","01","18",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0025","-19.132056",NA,NA,"SPF00202852",NA,"14","14","-40.0025","-19.132056","2011",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"145","2019-11-25 11:58:01-03","USP","SPF","230608","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Meireles, J","616","2011","04","20",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.125556","-18.996667",NA,NA,"SPF00230608",NA,NA,NA,"-40.125556","-18.996667","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:27:52-03","USP","SPF","202862","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Fiaschi, P","3453","2011","01","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama","-39.948389","-19.034972",NA,NA,"SPF00202862",NA,"47","47","-39.948389","-19.034972","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:27:52-03","USP","SPF","221474","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Kollmann, L","11939","2010","04","20",NA,"Brasil","Espírito Santo","Jaguaré","Estrada Água Limpa para Jaguaré.","-40.076099395752","-18.9055995941162",NA,NA,"SPF00221474",NA,NA,NA,NA,NA,"2012","43085","auto",NA,"06",NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:27:52-03","USP","SPF","197785","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Martinelli, G","1888","1977","05","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00197785",NA,"50","50",NA,NA,"2010","48094","auto",NA,"07",NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:27:52-03","USP","SPF","197783","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Folli, DA","Folli, DA","4518","2003","05","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00197783",NA,NA,NA,NA,NA,"2003","48094","auto",NA,"05",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:27:52-03","USP","SPF","197782","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Folli, DA","Folli, DA","4306","2002","08","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00197782",NA,NA,NA,NA,NA,"2002","48094","auto",NA,"08",NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:27:52-03","USP","SPF","197781","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Folli, DA","3791","2000","12","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00197781",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"10",NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:27:52-03","USP","SPF","197780","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Folli, DA","3533","1999","12","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00197780",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"10",NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:27:52-03","USP","SPF","146680","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Folli, DA","3791","2000","12","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00146680",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"07",NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:27:52-03","USP","SPF","146679","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Fiaschi, P","237","2000","05","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00146679",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"07",NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:27:52-03","USP","SPF","146678","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Folli, DA","3533","1999","12","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00146678",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"07",NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:27:52-03","USP","SPF","141939","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Fiaschi, P","237","2000","05","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00141939",NA,NA,NA,NA,NA,"2010","48094","auto",NA,"02",NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:27:52-03","USP","SPF","221475","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Kollmann, L","12233","2011","03","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00221475",NA,"30","30",NA,NA,"2012","48094","auto",NA,"06",NA,NA,NA,NA,NA,NA
"158","2021-03-15 18:29:09-03","USP","SPF","223086","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Santos, MF","749","2011","11","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Farinha Seca, bloco E, tratamento 2.","-40.0722007751465","-19.3910999298096",NA,"Erva ereta, até 20 cm alt. Ráquis da folha verde a vinácea; folha discolor, face adaxial verde, face abaxial verde-vinácea. Ráquis da inflorescência verde-vinácea, pedicelo vináceo. Cálice verde, corola e estames alvos. Material arma","SPF00223086",NA,NA,NA,NA,NA,"2018","48094","auto",NA,"04",NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:27:52-03","USP","SPF","197778","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Martinelli, G","9737","1983","10","30",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado","-40.2132987976074","-18.3703002929688",NA,NA,"SPF00197778",NA,"100","100",NA,NA,"2010","28525","auto",NA,"07",NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:27:52-03","USP","SPF","100475","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Pirani, JR","3344","1994","12","04",NA,"Brasil","Espírito Santo","São Mateus",NA,"-39.8588981628418","-18.716100692749",NA,NA,"SPF00100475",NA,NA,NA,NA,NA,"2010","56510","auto",NA,"03",NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:27:52-03","USP","SPF","197779","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Martinelli, G","2134","1977","05","15",NA,"Brasil","Espírito Santo","São Mateus","Reserva Biológica de Sooretama.","-39.8588981628418","-18.716100692749",NA,NA,"SPF00197779",NA,"30","30",NA,NA,"2010","56510","auto",NA,"08",NA,NA,NA,NA,NA,NA
"162","2019-10-25 14:22:32-03","UEFS","HUEFS","231550","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","T.S.Costa","Faria, M.B.","128","2008","01","16",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de tera adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri.","-39.8588981628418","-18.716100692749",NA,NA,"HUEFS0231550","HUEFS0231550 HUEFS0231550_e1",NA,NA,NA,NA,"2019","56510","auto",NA,"10",NA,"Rosanae",NA,NA,NA,NA
"163","2019-10-25 14:22:32-03","UEFS","HUEFS","231540","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","T.S.Costa","Giaretta, A.O.","1246","2012","02","28",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares, sentido São Mateus-Guriri.","-40","-18",NA,"Floresta seca de restinga.","HUEFS0231540","HUEFS0231540 HUEFS0231540_e1",NA,NA,"40W","18S","2019",NA,NA,NA,"10",NA,"Rosanae",NA,NA,NA,NA
"164","2019-10-07 09:36:19-03","UEFS","HUEFS","3901","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hage, J.L.","306","1979","09","26",NA,"Brasil","Bahia","Potiraguá",NA,"-39.5","-15.533333",NA,NA,"HUEFS0003901","HUEFS0003901",NA,NA,"39W30'","15S32'",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"165","2019-10-07 09:36:19-03","UEFS","HUEFS","3630","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Santos, F.S.","237","1984","02","09",NA,"Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.133333","-16.383333",NA,NA,"HUEFS0003630","HUEFS0003630",NA,NA,"39W8'","16S23'","2007",NA,NA,NA,"09",NA,"Rosanae",NA,NA,NA,NA
"166","2019-10-07 09:36:19-03","UEFS","HUEFS","108431","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Cardoso, D.","1262","2006","04","22",NA,"Brasil","Bahia","Itaberaba","ARIE Serra do Orobó, entrada da Fazenda Leão dos Brejos.","-40.516389","-12.416944",NA,"Floresta Estacional Semidecidual com dossel a ca. 20 m alt.","HUEFS0108431","HUEFS0108431","398","398","40W30'59''","12S25'1''","2007",NA,NA,NA,"09",NA,"Rosanae",NA,NA,NA,NA
"167","2019-10-07 09:36:19-03","UEFS","HUEFS","110677","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Queiroz, L.P.de","12268","2006","07","15",NA,"Brasil","Bahia","Itaberaba","ARIE Serra do Orobó. Fazenda Leão dos Brejos.","-40.516389","-12.416944",NA,"Floresta estacional semidecidual, com dossel a ca. 25 m alt.","HUEFS0110677",NA,"398","398","40W30'59''","12S25'1''","2007",NA,NA,NA,"09",NA,"Rosanae",NA,NA,NA,NA
"168","2019-10-07 09:36:19-03","UEFS","HUEFS","124421","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Miranda, E.B.","1007","2007","08","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica da CVRD. Estrada da Gávea.","-39.955833","-19.183333",NA,NA,"HUEFS0124421",NA,NA,NA,"39W57'21''","19S11'0''","2007",NA,NA,NA,"12",NA,"Rosanae",NA,NA,NA,NA
"169","2019-10-07 09:36:19-03","UEFS","HUEFS","140258","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","P.Fiaschi","Oliveira, R.P.","1557","2008","03","10",NA,"Brasil","Bahia","Ubaíra","Estrada para Santa Inês, entrada a ca. 5 km.","-39.673611","-13.240556",NA,"Mata úmida, entrada na trilha na beira da estrada.","HUEFS0140258","HUEFS0140258","374","374","39W40'25''","13S14'26''","2011",NA,NA,NA,"07",NA,"Rosanae",NA,NA,NA,NA
"170","2019-10-07 09:36:19-03","UEFS","HUEFS","46026","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Queiroz, L.P.de","6261","2000","06","01",NA,"Brasil","Bahia","Coração de Maria","Mata Engenho da Raiz, próximo a Furnas, localidade conhecida como Belmonte.","-38.8","-12.25",NA,"Mata","HUEFS0046026","HUEFS0046026","320","320","38W48'","12S15'","2007",NA,NA,NA,"09",NA,"Rosanae",NA,NA,NA,NA
"171","2019-10-07 09:36:19-03","UEFS","HUEFS","91306","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","W.G.Delfino","Queiroz, L.P.de","9988","2004","12","20",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Santa Maria (Bom Jardim).","-40.479167","-12.333611",NA,NA,"HUEFS0091306",NA,"574","574","40W28'45''","12S20'1''","2007",NA,NA,NA,"09",NA,"Rosanae",NA,NA,NA,NA
"172","2019-06-11 13:49:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"RRC ID Flag","T. Plowman","10108","1980","4","21","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"10108",NA,NA
"173","2019-09-04 19:13:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,NA,"M. A. P. Wied-Neuwied",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"174","2020-07-23 12:17:36-03","CEPLAC","CEPEC","21397","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"S. G. da Vinha","J. L. Hage","306","1979","09","26",NA,"Brasil","Bahia","POTIRAGUÁ","Km 22 da antiga Rod. Camacan/Itaimbé.","-39.5","-15.533333",NA,NA,NA,NA,NA,NA,"39W30'","15S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/04/1982"
"175","2020-07-23 12:17:39-03","CEPLAC","CEPEC","124403","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"M. Ogrzewalska","G. O. Romão","1294","2006","04","10",NA,"Brasil","Espírito Santo","LINHARES","Reserva da Companhia Vale do Rio Doce. Estrada Parajú, 1Km.",NA,"-19.237222",NA,NA,NA,NA,NA,NA,"39W92'5","19S14'14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/04/2006"
"176","2020-07-23 12:17:36-03","CEPLAC","CEPEC","100496","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","P. Fiaschi","1998","2008","10","03",NA,"Brasil","Espírito Santo","LINHARES","Estrada de Linhares para o Pontal do Vale, ca. 8,1Km após o viaduto, ramal à direita para Povoação.. Ca. 3Km da estrada.","-39.8875","-19.505556",NA,NA,NA,NA,NA,NA,"39W53'15","19S30'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"177","2020-07-23 12:17:36-03","CEPLAC","CEPEC","104052","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"W. G. Delfino","Fiaschi, P.","2742","2005","03","12",NA,"Brasil","Bahia","ALMADINA","Rodovia de Almadina para Ibitupã, ca. 20km, Fazenda São Roque, ca. 10km da entrada do ramal.","-39.713056","-14.640833",NA,NA,NA,NA,NA,NA,"39W42'47","14S38'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-23 12:17:36-03","CEPLAC","CEPEC","106932","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"W. G. Delfino","Amorim, A. M.","4562","2004","12","27",NA,"Brasil","Bahia","MASCOTE","Entrada na cabeceira da ponte do Rio Pardo Rod. (BR. 101), próximo de são João do Paraíso, Faz. Ai tais a ca. 5,5 km da (BR. 101). Área localizada depois do Rio Pardo. (Atravesia de Canoa).","-39.3725","-15.606667",NA,NA,NA,NA,NA,NA,"39W22'21","15S36'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-23 12:17:36-03","CEPLAC","CEPEC","117902","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","R. Perdiz","149","2007","10","13",NA,"Brasil","Bahia","ITAPEBÍ","Fazenda do Sr. João das Orquídeas.","-39.5625","-15.9375",NA,NA,NA,NA,NA,NA,"39W33'45","15S56'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"180","2020-07-23 12:17:35-03","CEPLAC","CEPEC","119519","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","J. L. da Paixao","385","2005","03","24",NA,"Brasil","Bahia","PAU BRASIL","Ramal sentido Vadiação, c.a 4Km a direita, Faz. Camacan a ca. 12Km.","-39.6975","-15.580833",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"39W41'51","15S34'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-23 12:17:36-03","CEPLAC","CEPEC","123005","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"R. de O. Perdiz","Perdiz, R. de O.","274","2008","06","22",NA,"Brasil","Bahia","CANAVIEIRAS","Trilha dentro da Fazenda Floresta.","-39.333333","-15.666667",NA,"DNA em sílica gel. UNICATA.",NA,NA,"72","72","39W20'0","15S40'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:17:36-03","CEPLAC","CEPEC","61626","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","W. W. Thomas","10271","1998","03","03",NA,"Brasil","Bahia","ITAPETINGA","Mata perto da torre TV a E de Itapetinga. 2.4Km na margem da Rod. Itapetinga/Itabuna. 1,8Km na estrada de terra à direita,à direita 3.4Km para a torre.","-40.251389","-15.288333",NA,NA,NA,NA,NA,NA,"40W15'5","15S17'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"183","2020-07-23 12:17:36-03","CEPLAC","CEPEC","76858","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"W. W. Thomas","W. W. Thomas","11542","1997","04","15",NA,"Brasil","Bahia","PAU BRASIL","11.1Km a W cidade, Rod. p/ Água Vermelha, depois 1.75Km ao S a esq. (S) da Rod. p/ Faz. Sr. Ney F. de Melo.","-39.700278","-15.380833",NA,NA,NA,NA,NA,NA,"39W42'1","15S22'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"184","2020-07-23 12:17:35-03","CEPLAC","CEPEC","7928","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","L. E. de M. Filho","2917","1970","11","25",NA,"Brasil","Bahia","ITAIMBÉ","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-23 12:17:35-03","CEPLAC","CEPEC","1144","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","R. P. Belém","1107","1965","05","24",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-23 12:17:36-03","CEPLAC","CEPEC","23197","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"S. G. da Vinha","J. L. Hage","410","1980","12","10",NA,"Brasil","Bahia","TAPEROÁ","Rod. Taperoá/Valença. Km 13Km ramal em direção ao povoado de Serape`. A 3Kma W da entrada do ramal.","-39.0985984802246","-13.5381002426147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30422","auto",NA,NA,NA,NA,NA,NA,NA,"13/04/1982"
"187","2020-07-23 12:17:36-03","CEPLAC","CEPEC","101692","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"M. L. Guedes","M. L. Guedes","9527","1989","09","07",NA,"Brasil","Bahia","CAMACAN","Assentamento Conjunto Recordação.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/2002"
