"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"375","2020-09-12 05:00:02-03","US","US","2651804","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","15526","1971","11","30","South America","Brazil","Santa Catarina","Matos Costa","West of Matos Costa, swamp","-51.1483001708984","-26.4731006622314",NA,NA,"US01854007","US01854007_01 US01854007_02",NA,NA,"17656","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"376","2020-09-12 05:00:02-03","US","US","1481856","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"P. K. Dusén","1329a","1904","10","22","South America","Brazil","Paraná",NA,"Campo subpaludoso inter Lagos et Desvio Ribas sito.",NA,NA,NA,NA,"US01854001","US01854001_01 US01854001_02","800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"377","2020-09-12 05:00:02-03","US","US","2142466","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Reitz & R. M. Klein","983","1953","9","24","South America","Brazil","Santa Catarina","Palhoça","Campo do Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"US01854012","US01854012_01 US01854012_02","3",NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"378","2020-09-12 05:00:02-03","US","US","2562144","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","13534","1964","12","4","South America","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 10km south of Horizonte (Paraná).","-51.62","-26.67",NA,NA,"US01854004","US01854004_01 US01854004_02","1100","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"379","2020-09-12 05:00:02-03","US","US","2562142","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith","13536","1964","12","4","South America","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 10km south of Horizonte (Paraná).","-51.62","-26.67",NA,NA,"US01854013","US01854013_01 US01854013_02","1100","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"380","2020-09-12 05:00:02-03","US","US","1690852","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","bakiense","Linum littorale bakiense","Urb. in Mart.",NA,"H. W. Schott","4582",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"San Salvador.",NA,NA,NA,NA,"US00101150","US00101150_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,"Isotype"
"381","2020-09-12 05:00:02-03","US","US","2251656","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. Reitz","10166","1957","1","16","South America","Brazil","Santa Catarina","São Joaquim","Source of Rio Capivara, Serra do Oratório, 10km east of Bom Jardim da Seraa (Cambajuva)","-49.9317016601562","-28.2938995361328",NA,NA,"US01854003","US01854003_01 US01854003_02","1200",NA,"48290","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","2649744","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","15477","1971","11","28","South America","Brazil","Santa Catarina","Curitibanos","Marombinhas","-50.584400177002","-27.2828006744385",NA,NA,"US01854014","US01854014_01 US01854014_02",NA,NA,"25987","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","2445161","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M. Rogers",NA,"R. Reitz & R. M. Klein","10342","1960","11","4","South America","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"US01854021","US01854021_01 US01854021_02","1300",NA,"23627","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US","2624019","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"A. F. C. P. de Saint-Hilaire","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Near Lake Araruama.",NA,NA,NA,NA,"US00101151","US00101151_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,"Isotype"
"385","2020-09-12 05:00:02-03","US","US","2771149","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15529","1974","1","28","South America - Neotropics","Brazil","Bahia",NA,"Ca. 6 Km N of Barra da Estiva on Ibicoara road","-41.3","-13.58",NA,NA,"US01854006","US01854006_01 US01854006_02","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","2571675","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"E. H. Ule","1712",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Stande auf dem Campo de Capivare, Serra Geral",NA,NA,NA,NA,"US01854019","US01854019_01 US01854019_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","2950372","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M. Rogers",NA,"W. Anderson, M. T. Stieber & J. H. Kirkbride","35878","1972","2","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambé.",NA,NA,NA,NA,"US01854020","US01854020_01 US01854020_02","1550",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","3563976","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"C. M. Rogers","13434","1969","12","16","South America","Brazil","Santa Catarina",NA,"About 5 km south of Bom Jardim da Serra",NA,NA,NA,NA,"US01854017","US01854017_01 US01854017_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","2600318","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M. Rogers",NA,"Del Puerto","3727","1964","12","4","South America","Uruguay","Florida",NA,"Casupá. Dpto. Florida",NA,NA,NA,NA,"US03299935","US03299935_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","2839386","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Kummrow","685","1974","10","23","South America","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"US01854005","US01854005_01 US01854005_02",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US","2251272","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M. Rogers",NA,"L. Smith & R. M. Klein","7375","1956","11","8","South America","Brazil","Santa Catarina","Campo Alegre","Pinheral, lower slopes of Morro Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"US01854022","US01854022_01 US01854022_02","1000","1300","37493","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US","1340380","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Riedel & B. Luschnatt","s.n.","1905","1","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Cabo Frio",NA,NA,NA,NA,"US01854016","US01854016_01 US01854016_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US","2649745","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","15615","1971","12","3","South America","Brazil","Santa Catarina","Abelardo Luz","6 Km north of Abelardo Luz","-52.3283004760742","-26.5646991729736",NA,NA,"US01854015","US01854015_01 US01854015_02",NA,NA,"35836","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","2123309","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Reitz","4872","1952","2","18","South America","Brazil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"US01854011","US01854011_01 US01854011_02",NA,NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US","2251348","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","8125","1956","12","3","South America","Brazil","Santa Catarina","Lages","Along the Estrada de Rodagem Federal, South of Lajes","-50.326099395752","-27.8160991668701",NA,NA,"US01854008","US01854008_01 US01854008_02","900",NA,"70701","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US","2251368","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","8262","1956","12","4","South America","Brazil","Santa Catarina","Curitibanos","Between Ponte Alta and Curitibanos. 3 km from P A","-50.584400177002","-27.2828006744385",NA,NA,"US01854000","US01854000_01 US01854000_02","800","900","25987","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US","2270140","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"G. Hatschbach","5163","1958","10","5","South America","Brazil","Paraná","Lapa","Rio Passa Dois.","-49.7158012390137","-25.7696990966797",NA,NA,"US01854010","US01854010_01 US01854010_02","900",NA,"49965","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"398","2020-09-12 05:00:02-03","US","US","2323747","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Reitz & R. M. Klein","8121","1959","1","12","South America","Brazil","Santa Catarina","Bom Jardim da Serra","Serra do Oratório","-49.624698638916","-28.3369007110596",NA,NA,"US01854002","US01854002_01 US01854002_02","1400",NA,"32577","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"399","2020-09-12 05:00:02-03","US","US","3563977","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"C. M. Rogers","13428","1969","12","15","South America - Neotropics","Brazil","Rio de Janeiro","Araruama","Lake Araruama","-42.3431015014648","-22.8728008270264",NA,NA,"US01854018","US01854018_01 US01854018_02",NA,NA,"38914","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"400","2020-09-12 05:00:02-03","US","US","2142530","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Reitz & R. M. Klein","1242","1953","11","5","South America","Brazil","Santa Catarina","Palhoça","Campo do Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"US01854009","US01854009_01 US01854009_02","2",NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"401","2020-09-12 05:00:02-03","US","US","2651804","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","15526","1971","11","30","South America","Brazil","Santa Catarina","Matos Costa","West of Matos Costa, swamp","-51.1483001708984","-26.4731006622314",NA,NA,"US01854007","US01854007_01 US01854007_02",NA,NA,"17656","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"402","2020-09-12 05:00:02-03","US","US","1481856","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"P. K. Dusén","1329a","1904","10","22","South America","Brazil","Paraná",NA,"Campo subpaludoso inter Lagos et Desvio Ribas sito.",NA,NA,NA,NA,"US01854001","US01854001_01 US01854001_02","800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"403","2020-09-12 05:00:02-03","US","US","2142466","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"R. Reitz & R. M. Klein","983","1953","9","24","South America","Brazil","Santa Catarina","Palhoça","Campo do Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"US01854012","US01854012_01 US01854012_02","3",NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"404","2020-09-12 05:00:02-03","US","US","2562144","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith & R. M. Klein","13534","1964","12","4","South America","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 10km south of Horizonte (Paraná).","-51.62","-26.67",NA,NA,"US01854004","US01854004_01 US01854004_02","1100","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"405","2020-09-12 05:00:02-03","US","US","2562142","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"L. Smith","13536","1964","12","4","South America","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 10km south of Horizonte (Paraná).","-51.62","-26.67",NA,NA,"US01854013","US01854013_01 US01854013_02","1100","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"406","2020-09-12 05:00:02-03","US","US","1690852","PreservedSpecimen","Plantae",NA,"Linales","Linaceae","Linum","littorale","bakiense","Linum littorale bakiense","Urb. in Mart.",NA,"H. W. Schott","4582",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"San Salvador.",NA,NA,NA,NA,"US00101150","US00101150_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,"Isotype"
"407","2019-12-09 17:30:08-03","UFPR","EFC","10244","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Cordeiro, J.; Barboza, E.","Kozera, C.; Kersten, R.","2103","2005","04","19",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"Herbácea com flores amarelas, várzea.","EFC010244",NA,"830","830",NA,NA,"2007",NA,NA,"-49.8071","-25.5527","01","01",NA,NA,NA
"408","2019-12-09 17:30:08-03","UFPR","EFC","10244","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Cordeiro, J.; Barboza, E.","Kozera, C.; Kersten, R.","2103","2005","04","19",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"Herbácea com flores amarelas, várzea.","EFC010244",NA,"830","830",NA,NA,"2007",NA,NA,"-49.8071","-25.5527","01","01",NA,NA,NA
"409","2019-11-13 11:23:40-03","USP","SPF","141440","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers","Hatschbach, G","Barbosa, E","195","1998","11","06",NA,"Brasil","Paraná","Tijucas do Sul","Serra da Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"SPF00141440",NA,NA,NA,"25228","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:23:40-03","USP","SPF","141440","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers","Hatschbach, G","Barbosa, E","195","1998","11","06",NA,"Brasil","Paraná","Tijucas do Sul","Serra da Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"SPF00141440",NA,NA,NA,"25228","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-10-07 09:31:34-03","UEFS","HUEFS","71991","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Seijo, G","2555","2001","11","28",NA,"Uruguai",NA,NA,"Cerro Largo, Bañado de Medina, Puente Moratorio, ruta 26 Km 419","-54.321389","-32.378333",NA,NA,"HUEFS0071991","HUEFS0071991","118","118",NA,NA,NA,"Rosanae",NA,"54W19'17''","32S22'42''",NA,NA,NA,NA,NA
"412","2019-10-07 09:31:34-03","UEFS","HUEFS","39841","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","(Urb.) Rogers",NA,"Silva, J.M.","2667","1998","12","01",NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,"Campo de altitude.","HUEFS0039841","HUEFS0039841",NA,NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-10-07 09:31:34-03","UEFS","HUEFS","71991","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Seijo, G","2555","2001","11","28",NA,"Uruguai",NA,NA,"Cerro Largo, Bañado de Medina, Puente Moratorio, ruta 26 Km 419","-54.321389","-32.378333",NA,NA,"HUEFS0071991","HUEFS0071991","118","118",NA,NA,NA,"Rosanae",NA,"54W19'17''","32S22'42''",NA,NA,NA,NA,NA
"414","2019-10-07 09:31:34-03","UEFS","HUEFS","39841","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","(Urb.) Rogers",NA,"Silva, J.M.","2667","1998","12","01",NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,"Campo de altitude.","HUEFS0039841","HUEFS0039841",NA,NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-09-04 19:04:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"416","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173665F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173665F","V0173665F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173666F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173666F","V0173666F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173667F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173667F","V0173667F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173668F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173668F","V0173668F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"420","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173669F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0173669F","V0173669F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"421","2018-09-04 13:52:50-03","F","FMNH-SEEDPLANTS","V0173670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"W. G. F. Herter","690a","1934","11",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0173670F","V0173670F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-09-04 13:53:56-03","F","FMNH-SEEDPLANTS","V0173671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"C. Diego Legrand","1230","1937","12","18","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0173671F","V0173671F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"423","2015-03-07 08:35:08-03","F","FMNH-SEEDPLANTS","V0173672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173672F","V0173672F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"424","2015-03-07 08:35:08-03","F","FMNH-SEEDPLANTS","V0173673F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0173673F","V0173673F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-09-04 19:04:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"426","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173665F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173665F","V0173665F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"427","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173666F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173666F","V0173666F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"428","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173667F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173667F","V0173667F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"429","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173668F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0173668F","V0173668F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"430","2015-03-07 08:35:07-03","F","FMNH-SEEDPLANTS","V0173669F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0173669F","V0173669F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"431","2018-09-04 13:52:50-03","F","FMNH-SEEDPLANTS","V0173670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"W. G. F. Herter","690a","1934","11",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0173670F","V0173670F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"432","2018-09-04 13:53:56-03","F","FMNH-SEEDPLANTS","V0173671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale",NA,NA,"C. Diego Legrand","1230","1937","12","18","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0173671F","V0173671F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
