"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","stateProvince","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"138","2020-12-11 11:33:04-03","UFMG","BHCB","55694","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Archer, WA; Barreto, HLM","4946","Southern America","Brasil","Serra do Cipó, Estrada de Conceição, km 141.",NA,"Frequência regular.; Arbusto.; Campo.","BHCB017511",NA,"1936","Minas Gerais","08","06","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,NA,"2015","11",NA,NA,"60318","auto",NA,NA,NA,NA,NA
"139","2020-12-11 11:33:04-03","UFMG","BHCB","164544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Roth, L","1378","Southern America","Brasil","Serra do Curral",NA,"Arbusto do cerrado sujo, 1-2 m, flores com tom lilás.","BHCB009514",NA,"1955","Minas Gerais","08","18","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"2011","10",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"140","2020-12-11 11:33:04-03","UFMG","BHCB","55696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Barreto, HLM","10890","Southern America","Brasil","Serra do Rola Moça, Divisa de Betim e Brumadinho.",NA,"Frequência regular.; Arbusto, 2m. Flor amarela.; Capoeirinha na canga desagregada.","BHCB051753",NA,"1940","Minas Gerais","07","28","Betim","-44.198299407959","-19.9678001403809","1450",NA,"1450","2000","08",NA,NA,"15199","auto",NA,NA,NA,NA,NA
"141","2012-02-07 05:09:00-02","MO","MOBOT","100197665","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","J.N. Nakajima|R. Romero|M.A. Farinaccio|Antonio Furlan|P.M.M. Prado","Nakajima 2632","South America","Brazil","Estrada para o sítio João Domingos, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,"1997","Minas Gerais","8","20",NA,NA,NA,NA,"J.N. Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2010-04-15 17:18:00-03","MO","MOBOT","3343607","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Alexander C. Brade","Brade 19332","South America","Brazil","Municipio Cacho eira de Itapemirim Vargem Alta.",NA,NA,NA,NA,"1948","Espírito Santo","8","21",NA,NA,NA,NA,"G.M. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-12-04 15:26:00-02","MO","MOBOT","3345182","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 68261","South America","Brazil","Rodovia Guinda-Conselheiro Mata, próximo do km 21 (Mun. Diamantina).",NA,NA,NA,NA,"1998","Minas Gerais","7","25",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","3345589","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Gert G. Hatschbach","Hatschbach 48231","South America","Brazil","Mucugê, rod. p/ Andarai, entre km 5-15.",NA,NA,NA,NA,"1984","Bahia","9","15",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-10-17 05:07:00-03","MO","MOBOT","3345864","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8083","South America","Brazil","Municipio de Rio de Contas, a 10 km as NW de Rio de Contas.",NA,NA,NA,NA,"1979","Bahia","7","21",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2012-10-17 05:07:00-03","MO","MOBOT","3346328","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8162","South America","Brazil","Municipio de Mucugê, a 3 km as S de Mucugê. Na estrada que vai par Jussiape.",NA,NA,NA,NA,"1979","Bahia","7","26",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3346436","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Louis O. Williams","Williams 8027","South America","Brazil","On iron-ore outcrops inhills, Serra do Curral, Nova Lima, Minas Gerais, Brazil.",NA,NA,NA,NA,"1945","Minas Gerais","8","6",NA,NA,NA,"1300.00000000","S.F. Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-07-27 09:37:00-03","MO","MOBOT","3346695","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Auguste F.M. Glaziou","Glaziou 18312","South America","Brazil","Alto Macahé.",NA,NA,NA,NA,"1891","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2010-04-15 17:18:00-03","MO","MOBOT","3346874","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Alexander C. Brade","Brade 13558","South America","Brazil","Diamantina.",NA,NA,NA,NA,"1934","Minas Gerais","6",NA,NA,NA,NA,"1300.00000000","Graziela M. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","3347449","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","* OUARTE","OUARTE 2715","South America","Brazil","Serra do Cipó-Km. 133-1180mts.",NA,NA,NA,NA,"1950","Minas Gerais",NA,NA,NA,NA,NA,NA,"G.M. Barroso, 13.5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-31 08:52:58-03","INPA","INPA","132345","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, GG","48231","Southern America","Brasil","Rod. p/ Andadri, entre km. 5-15. Campo rupestre, entre rochas.",NA,NA,"INPA0132345","INPA0132345 INPA0132345_e","1984","Bahia","09","15","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Robinson, HE",NA,"1985",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA
"152","2020-08-31 08:52:58-03","INPA","INPA","200940","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, GG","68250","Southern America","Brasil","Rodovia Guinda - Conselheiro Mata, próximo do km 21.",NA,NA,"INPA0200940","INPA0200940 INPA0200940_e","1998","Minas Gerais","07","25","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Robinson, HE",NA,"1998",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"153","2020-08-31 08:52:58-03","INPA","INPA","156148","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, GG","41520","Southern America","Brasil","Arredores. Encostas rochosas de morro.",NA,NA,"INPA0156148","INPA0156148 INPA0156148_e","1978","Minas Gerais","07","24","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"Robinson, HE",NA,"1988",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"154","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","24640",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardn.) R.M.King & H.Rob.","L. Kollmann; et al","7973",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Arbusto 2m. No sol, flores rosas perfumadas.","MBML024640","MBML024640","2005","Espírito Santo","07","11","Castelo","-41.100556","-20.519167",NA,"R. L. Esteves/Junho-2006",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","24936",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardn.) R.M.King & H.Rob.","L. Kollmann; et al","8034",NA,"Brasil","Parque Estadual da Pedra Azul",NA,"Arbusto 2m. Flores brancas.","MBML024936","MBML024936","2005","Espírito Santo","07","13","Domingos Martins","-41.019167","-20.403889",NA,"R. L. Esteves/Junho-2006",NA,NA,NA,"41W1'9","20S24'14",NA,NA,NA,NA,NA,NA,NA
"156","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","35806",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King. & H. Rob.","P. Labiak; et al","4877",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"MBML035806","MBML035806","2008","Espírito Santo","07","20","Castelo","-41.120556","-20.524444",NA,"G. Heiden/06-04-2016",NA,NA,NA,"41W7'14","20S31'28",NA,NA,NA,NA,NA,NA,NA
"157","2020-07-17 17:21:43-03","MBML","MBML-HERBARIO","36213",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King. & H. Rob.","P. Labiak; et al","4851",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"MBML036213","MBML036213","2008","Espírito Santo","07","19","Castelo","-41.111389","-20.516111",NA,"G. Heiden/06-04-2016",NA,NA,NA,"41W6'41","20S30'58",NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","36447",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King. & H. Rob.","L. Kollmann; et al","11094",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"MBML036447","MBML036447","2008","Espírito Santo","07","16","Castelo","-41.083611","-20.516111",NA,"G. Heiden/06-04-2016",NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,NA,NA
"159","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","47680",NA,"Plantae",NA,NA,"Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","A.V. Scatigna; M. Monge","240",NA,"Brasil","Serra do Capim. Campo de altitude acima da Pedra das Flores.",NA,"Arbusto ca 1m. Flores alvas, estigma alvo","MBML047680","MBML047680","2012","Rio de Janeiro","09","14","São José do Vale do Rio Preto","-42.870278","-22.154444",NA,"A.M. Teles/VIII-2015",NA,NA,NA,"42W52'13","22S9'16",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-04 11:04:30-03","UFRB","HURB","12890","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King","Guedes, M.L.; Giulietti, A.M.; Bautista, H.P. & Stam, G.","728",NA,"Brasil","Chapada Diamantina: Morro do Pai Inácio;",NA,"Ocasionoal. ALCB 33302.","HURB000012890",NA,"1994","Bahia","09","25","Palmeiras","-41.468056","-12.454722","885","D.J.N.Hind","885","1996","11","41º28'05W","12º27'17S",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-04 11:04:30-03","UFRB","HURB","24147","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Amorim, V.O.","367",NA,"Brasil","Morro do Cobira;",NA,"arbusto: 1,8m, folhas coriáceas, levemente discolor, inflorescência em capítulo, brácteas involucrais verdes, flores alvas, ramos do estilete alvo. DNA: S, População: G. ALCB 135433","HURB000024147",NA,"2015","Bahia","09","14","Mucugê","-41.313611","-12.963333","1101","V.O.Amorim","1101","2015","09","41º18'49W","12º57'48S",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-04 11:04:30-03","UFRB","HURB","24148","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Amorim, V.O.","396",NA,"Brasil","Morro do Cobira;",NA,"subarbusto: 1,5m, folhas coriáceas, concolores, inflorescência em capítulo, bracteas involucrais verdes, flores alvas e ramos do estilete alvo. DNA: S, População: G. ALCB 135434","HURB000024148",NA,"2015","Bahia","09","17","Mucugê","-41.377778","-13.084444","1348","V.O.Amorim","1348","2015","09","41º22'40W","13º05'04S",NA,NA,NA,NA,NA,NA,NA
"163","2019-06-10 10:10:17-03","FZB-BH","BHZB","9073","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Fernandes, M.G.C. et al.","1395",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,"com duplicata , Ponto 98 (635943, 7893554 1285 m) Mirante do Vale do rio das Pedras perto do Pico do Sol, Duplicata doada para Herbário HUFU",NA,NA,"2012","MG","07","09","Santana do Riacho","-43.708056","-19.046389","1285","Jimi NakaJima","1285","2013","02","43W 42' 29","19S 02' 47",NA,NA,NA,NA,NA,NA,NA
"164","2019-06-10 10:10:17-03","FZB-BH","BHZB","9063","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Fernandes, M.G.C. et al.","1598",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,"Mata do cigano, Duplicata doada para Herbário HUFU",NA,NA,"2012","MG","07","12","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"165","2019-06-10 10:10:17-03","FZB-BH","BHZB","4316","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Mendonça, M.P. et al.",NA,NA,"Brasil","Capão Xavier",NA,"Canga",NA,NA,"2003","MG","06","04","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"M. Sobral",NA,"2005","06",NA,NA,"29211","auto",NA,"03",NA,NA,NA
"166","2019-06-10 10:10:17-03","FZB-BH","BHZB","5313","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Mendonça, M.P. et al.",NA,NA,"Brasil","Capão Xavier",NA,"Outros coletores: Marino, F. & Arruda, L.",NA,NA,"2003","MG","09","30","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"M. Sobral",NA,"2005","06",NA,NA,"29211","auto",NA,"10",NA,NA,NA
"167","2019-06-10 10:10:17-03","FZB-BH","BHZB","9086","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Fernandes, M.G.C. et al.","1491",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,"Borda de mata., Ponto 84 635743 7894161 1310m",NA,NA,"2012","MG","07","10","Santana do Riacho","-43.71","-19.040833","1310","Jimi nakajima","1310","2013","02","43W 42' 36","19S 02' 27",NA,NA,NA,NA,NA,NA,NA
"168","2019-06-10 10:10:17-03","FZB-BH","BHZB","9068","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Fernandes, M.G.C. et al.","1492",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,"Beira de córrego intermitente que deságua no cór. Quilombo., Ponto106 637362 7894769 1233m.Duplicata doada para Herbário HUFU",NA,NA,"2012","MG","07","10","Santana do Riacho","-43.694722","-19.035278","1233","Jimi NakaJima","1233","2013","02","43W 41' 41","19S 02' 07",NA,NA,NA,NA,NA,NA,NA
"169","2019-06-10 10:10:17-03","FZB-BH","BHZB","7662","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Mendes, M.","19",NA,"Brasil","Mina de Conta História",NA,"Doada pela SETE Soluções Consultoria. Coord: Lat. 20° 15' 55'' S; Long. 43° 31' 40'' O; 990 1120m. Outro coletor: Brina, A.E. & Neves, G.S.",NA,NA,"2007","MG","06","01","Mariana","-43.527778","-20.265278","990","Teles, AM.","990",NA,NA,"43W 31' 40''","20S 15' 55''",NA,NA,NA,NA,NA,NA,NA
"170","2021-01-26 14:12:24-03","CPACT","ECT","6017","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","V.O.Amorim","367",NA,"Brasil","Morro do Cobira.",NA,NA,"ECT0006017","ECT0006017","2015","Bahia","09","14","Mucugê","-41.185","-12.574722","1101","V.O.Amorim","1101","2015","09","41º11'6''W","12º34'29''S",NA,NA,NA,"01",NA,NA,NA
"171","2021-01-26 14:12:24-03","CPACT","ECT","6014","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","V.O.Amorim","396",NA,"Brasil","Morro do Cobira.",NA,NA,"ECT0006014","ECT0006014","2015","Bahia","09","17","Mucugê","-41.223889","-13.050278","1348","V.O.Amorim","1348","2015","09","41º13'26''W","13º3'1''S",NA,NA,NA,"01",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","3724836","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","N. Roque, A. Quaresma, I. Franco & D. Gonçalves","3070","South America - Neotropics","Brazil","Planalto Diamantina, Instituto Estadual de Floresta, Parque Estadual do Rio Preto, trilha para Vargem das Estrelas acima da Casa de Hospede.",NA,NA,NA,NA,"2011","Minas Gerais","6","24","São Gonçalo do Rio Preto","-43.3778","-18.1278","1015","Quaresma, A. S.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3491957","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","R. Romero, J. N. Nakajima & D. Simao","1108","South America - Neotropics","Brazil","Procedência: Morro próximo da sede administrativa, Parna Serra da Canastra, São Roque de Minas, Campo rupestre, Brácteas esverdedeadas",NA,NA,"US01663675","US01663675_01","1994","Minas Gerais","8","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3112544","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach","41520","South America - Neotropics","Brazil","Grão Mogól, arredores, encosta rochosa de morro (campo rupestre)",NA,NA,"US01663756","US01663756_01","1978","Minas Gerais","7","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2124280","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. Magalhães","3051","South America - Neotropics","Brazil","Canga- serra do Curral- municipio de Nova Lima- pouco frequente",NA,NA,"US01663755","US01663755_01","1942","Minas Gerais","7","25",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","34499667","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","A. M. Giulietti, H. P. Bautista, G. Stam. & M. L. Guedes","812","South America - Neotropics","Brazil","Mun. Palmeiras, Pai Inácio, Mata cilias, Mata ciliar, Margem do rio, Solo escuiro e úmido, anteras de cor marrom",NA,NA,"US01663747","US01663747_01","1994","Bahia","9","26",NA,"-41.4681","-12.4547","960",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3429047","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","F. R. Mendonca, E. Cardoso, M. Fonseca & D. Alvarenga","4411","South America - Neotropics","Brazil","Município de Cocos, Fazendas Trijunçao Córrego Itaguarizinho; Vegetação: ilja de cerrado com aparencia de carrasco",NA,NA,"US01663676","US01663676_01","2001","Bahia","7","5",NA,"-45.8942","-14.9869","715",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3347189","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Paula, -- Siqueira, Braga & T. Grandi","1898","South America","Brazil","Serra da Piedade- Caeté- MG",NA,NA,"US01663753","US01663753_01",NA,NA,NA,NA,NA,"-40.72","-19.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3400366","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. Barreto","10890","South America","Brazil","Capoeirinha no canga desagregado, Serra do Rola Moça Município Divisa de Betim e Brumadinho",NA,NA,"US01663672","US01663672_01","1940",NA,"7","28",NA,NA,NA,"1450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3263293","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","861","South America - Neotropics","Brazil","Município de Caatolés: Estrada catolés-Abaíra, caa. 16 km de Colés, próximo a Baaixa da Onça, Sítio Contagem, rasco com solo arenoso",NA,NA,"US01663679","US01663679_01","1992","Bahia","8","15",NA,"-41.75","-13.28","1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2023846","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. O. Williams & V. Assis","8027","South America - Neotropics","Brazil","On iron-ore outcrops in hills, Serra do Curral, Nova Lima",NA,NA,"US01663688","US01663688_01","1945","Minas Gerais","8","6",NA,NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2626710","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","A. P. Duarte","2715","South America - Neotropics","Brazil","Serra do Cipó, K133",NA,NA,"US01663742","US01663742_01","1950","Minas Gerais","4","25",NA,NA,NA,"1180",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2853610","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","E. Pereira","1588","South America - Neotropics","Brazil","Diamontina [interpreted]",NA,NA,"US01663751","US01663751_01","1955","Minas Gerais","5","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3276751","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","2004","South America - Neotropics","Brazil","Município de Rio de Pires: Capão da Mata de Zé do Amabica 9Marques), Caminho Outeri-Marques, Mata do capão com solo arenoso e nascnete de Água",NA,NA,"US01663683","US01663683_01","1993","Bahia","7","5",NA,"-42.37","-13.77","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3276750","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","1981","South America - Neotropics","Brazil","Município de Rio do Pires: Riacho da Forquilha, Mata ciliar com campo rupestre",NA,NA,"US01663684","US01663684_01","1993","Bahia","7","25",NA,"-42.32","-13.9","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","3256669","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","1093","South America - Neotropics","Brazil","Município de Abaíra: tanquinho-Acima do Garimpo da mata, Campo rupestre com solo arenoso, Folhas verde escuro, pedicelo e brácteas verde claro",NA,NA,"US01663686","US01663686_01","1992","Bahia","9","14",NA,"-41.88","-13.28","1480",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3574270","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","N. Roque, M. Alves, L. M. Moura & Alunos da Botanica III","2960","South America - Neotropics","Brazil","Chapada Diamantina, Mucugê, Trilha para Cachoeira do Cardoso, Campo rupestre",NA,NA,"US01663739","US01663739_01","2010","Bahia","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3263297","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","729","South America - Neotropics","Brazil","Município de Abaíra: Campos da Serra do Bicota, Campo rupestre",NA,NA,"US01663682","US01663682_01","1992","Bahia","7","25",NA,"-41.85","-13.32","1600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
