"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"383","2020-11-04 11:05:13-03","ESALQ","ESA","115679","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Caliari, C.P.","156.0","2006","07","01",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA115679","ESA115679","Souza, V.C.",NA,NA,"Barão de Melgaço",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-11-04 11:05:13-03","ESALQ","ESA","34827","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Nave, A.G. et al.","1255.0","1997","02","26",NA,"Brasil","Mato Grosso",NA,"-55.749698638916","-15.460599899292",NA,NA,"ESA034827","ESA034827","Souza, J.P.",NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-11-04 11:05:13-03","ESALQ","ESA","77094","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Árbocz, G.F. et al.","4750.0","1997","01","01",NA,"Brasil","Mato Grosso",NA,"-50.9958000183105","-14.3971996307373",NA,NA,"ESA077094",NA,"Toledo, C.A.P.",NA,NA,"Cocalinho",NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-11-04 11:05:13-03","ESALQ","ESA","109108","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Flores, T.B.","449.0","2010","01","31",NA,"Brasil","Minas Gerais",NA,"-45.6183013916016","-15.3056001663208",NA,NA,"ESA109108","ESA109108","Toledo, C.A.P.",NA,NA,"Chapada Gaúcha",NA,NA,NA,NA,"73227","auto",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-11-04 11:05:13-03","ESALQ","ESA","70873","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Farah, F.T. ; Freitas, C.A.","831.0","1998","12","15",NA,"Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA070873","ESA070873","Franco, G.A.D.C. & Farah, F.T.",NA,NA,"Patrocínio",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-11-04 11:05:13-03","ESALQ","ESA","72306","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Farah, F.T. et al.","708.0","1998","12","14",NA,"Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA072306",NA,NA,NA,NA,"Patrocínio",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-11-04 11:05:13-03","ESALQ","ESA","102903","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Mendes, S.","226.0","2002","08","22",NA,"Brasil","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA102903","ESA102903",NA,NA,NA,"Perdizes",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-11-04 11:05:13-03","ESALQ","ESA","14423","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Barreto, K.D. et al.","1336.0","1993","10","05",NA,"Brasil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,"ESA014423","ESA014423","Azevedo-Tozzi, A.M.G.",NA,NA,"Itirapina",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-11-04 11:05:13-03","ESALQ","ESA","2507","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Moreira, H.",NA,"1965","04","28",NA,"Brasil","São Paulo",NA,"-46.9500007629395","-22.4300003051758",NA,NA,"ESA002507","ESA002507","Toledo, C.A.P.",NA,NA,"Mogi Mirim",NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-11-04 11:05:13-03","ESALQ","ESA","67064","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C. et al.","24522.0","2000","07","22",NA,"Brasil","Tocantins",NA,"-47.7233009338379","-11.7096996307373",NA,NA,"ESA067064",NA,"Toledo, C.A.P.",NA,NA,"Natividade",NA,NA,NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-11-04 11:05:13-03","ESALQ","ESA","66543","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C. et al.","24001.0","2000","07","16",NA,"Brasil","Tocantins",NA,"-48.4171981811523","-10.7081003189087",NA,NA,"ESA066543",NA,"Toledo, C.A.P.",NA,NA,"Porto Nacional",NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-11-04 11:05:13-03","ESALQ","ESA","66534","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C. et al.","23992.0","2000","07","16",NA,"Brasil","Tocantins",NA,"-48.4171981811523","-10.7081003189087",NA,NA,"ESA066534","ESA066534","Tsuji, R. & Souza, V.C.",NA,NA,"Porto Nacional",NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-11-04 10:55:24-03","ESALQ","ESA","140120","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.","40980.0","2017","07","22",NA,"Brasil","Bahia","Arredores da Cachoeria do Acaba Vida. Cerrado.","-44.9900016784668","-12.1527996063232",NA,"Arbusto, ca. 2 m alt., com tronco suberoso. Botões roxos, flores creme.","ESA140120",NA,"Souza, V.C.",NA,NA,"Barreiras",NA,NA,NA,NA,"152720","auto","2017","07","26",NA,NA,NA,NA,NA
"396","2020-11-04 11:05:13-03","ESALQ","ESA","43097","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Árbocz, G.F.; Ivanauskas, N.M.; Tamashiro, J.Y.; Silva, M.M.R.","3972.0","1997","06","05",NA,"Brasil","Mato Grosso","Beira do Rio São João da Barra. Floresta Ombrófila Aberta Aluvial. Relevo suave ondulado. Solo Aluvial.","-57.8106002807617","-9.8497200012207",NA,"Liana lenhosa com frutos imaturos verdes.","ESA043097",NA,"Souza, V.C.",NA,NA,"Nova Bandeirantes",NA,NA,"-57,826,667","-9,823,056","128442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-11-04 11:05:13-03","ESALQ","ESA","43099","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20109.0","1997","10","07",NA,"Brasil","Mato Grosso","ca. 1km NE de Riolândia (Frieira) em direção a Planalto da Serra. Savana arborizada (cerrado). Solo pedregoso","-54.9655990600586","-14.9568996429443",NA,"Árvore, ca. 4 m alt.; frutos imaturos verdes, passando a alaranjados.","ESA043099",NA,"Souza, V.C.",NA,NA,"Nova Brasilândia",NA,NA,"-54,966,667","-14,733,333","68729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-11-04 11:05:13-03","ESALQ","ESA","43096","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20225.0","1997","10","07",NA,"Brasil","Mato Grosso","ca 75km E de Rosário Oeste. Estrada entre Riolândia (Frieira) e Marzagão. Savana arborizada (cerrado) sobre solo pedregoso","-56.4275016784668","-14.8360996246338",NA,"Arvoreta, ca. 4 m alt.; botões e frutos imaturos verdes.","ESA043096","ESA043096","Souza, V.C.",NA,NA,"Rosário Oeste",NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-11-04 11:05:13-03","ESALQ","ESA","89592","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Paula-Souza, J.; Ferrucci, M.S.; Scalon, V.R.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4064.0","2005","01","18",NA,"Brasil","Goiás","Serra dos Pireneus. Subida para o Parque. Cerrado","-48.9592018127441","-15.852499961853",NA,"Arbusto, ca. 1,5m alt. Frutos vermelhos","ESA089592","ESA089592","Toledo, C.A.P.",NA,NA,"Pirenópolis","1070","1070","-48,906,667","-15,824,722","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-11-04 11:05:13-03","ESALQ","ESA","43095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18461.0","1997","07","09",NA,"Brasil","Mato Grosso","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso","-59.12","-10.17",NA,"Arvoreta, ca 3,5m alt.; flores verdes","ESA043095","ESA043095","Souza, V.C.",NA,NA,"Aripuanã",NA,NA,"-59.12","-10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-11-04 11:05:13-03","ESALQ","ESA","43091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16668.0","1997","05","20",NA,"Brasil","Mato Grosso","9 Km WSW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Arredores da Serra da Bocaina. Savana arborizada (cerrado) com solo trecho bastante perturbado por pasto abandonado. Solo arenoso.","-56.35","-14.36",NA,"Arbusto, ca. 1,5 m alt.; botões creme.","ESA043091","ESA043091","Souza, V.C.",NA,NA,"Alto Paraguai",NA,NA,"-56.35","-14.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-11-04 11:05:13-03","ESALQ","ESA","106041","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Aguirre, G.H.","696.0","2008","10","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA106041","ESA106041","Aguirre, G.H. et al.",NA,NA,"São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-11-04 10:55:24-03","ESALQ","ESA","141164","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","94.0","2017","04","23",NA,"Brasil","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha do Paiol; Floresta Ombrófila Densa","-43.1609","-22.7801",NA,"Arbusto escandente; 2,5 metros de altura; frutos amarelos","ESA141164",NA,"Tozzi, A.M.G.A.",NA,NA,"Rio de Janeiro",NA,NA,"-43.1609","-22.7801",NA,NA,"2017","06","02",NA,NA,NA,NA,NA
"404","2020-11-04 11:05:13-03","ESALQ","ESA","88262","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Viani, R.A.G. et al.","253.0","2002","11","07",NA,"Brasil","Minas Gerais",NA,"-47.7710990905762","-19.9766998291016",NA,NA,"ESA088262","ESA088262","Viani, R.A.G.",NA,NA,"Delta",NA,NA,NA,NA,"15111","auto",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-11-04 11:05:13-03","ESALQ","ESA","61717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Tameirão Neto, E.","2067.0","1997","06","26",NA,"Brasil","Minas Gerais",NA,"-47.6747016906738","-19.1525001525879",NA,NA,"ESA061717",NA,NA,NA,NA,"Nova Ponte",NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-11-04 11:05:13-03","ESALQ","ESA","72307","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Farah, F.T. et al.","506.0","1998","12","01",NA,"Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA072307","ESA072307","Farah, F.T.",NA,NA,"Patrocínio",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-11-04 11:05:13-03","ESALQ","ESA","72308","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Farah, F.T. et al.","460.0","1998","09","07",NA,"Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA072308","ESA072308","Farah, F.T.",NA,NA,"Patrocínio",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-11-04 11:05:13-03","ESALQ","ESA","61718","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Costa, L.V.",NA,"1998","01","20",NA,"Brasil","Minas Gerais",NA,"-46.9061012268066","-16.3575000762939",NA,NA,"ESA061718","ESA061718_1 ESA061718_2","Costa, L.V.",NA,NA,"Unaí",NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-04 11:05:13-03","ESALQ","ESA","105377","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"Medeiros, D.A.",NA,"2004","02","12",NA,"Brasil","São Paulo",NA,"-50.4099998474121","-22.6599998474121",NA,NA,"ESA105377","ESA105377","Savassi-Coutinho, A.P.",NA,NA,"Assis",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-11-04 10:55:24-03","ESALQ","ESA","139052","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Colletta, G.D","2564.0","2016","03","22",NA,"Brasil","SP","Estação Ecológica de Assis. Cerrado.","-50.4099998474121","-22.6599998474121",NA,"Árvore, 3,5m, frutos alaranjados","ESA139052",NA,NA,NA,NA,"Assis",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-11-04 11:05:13-03","ESALQ","ESA","89231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.","30058.0","2004","10","23",NA,"Brasil","Mato Grosso","Estrada para Nova Brasilândia, ca. 50 km da BR163. Cerrado","-56.0821990966797","-13.8289003372192",NA,"Arbusto, ca. 2 m alt.; frutos laranja.","ESA089231",NA,"Toledo, C.A.P.",NA,NA,"Nova Mutum",NA,NA,"-55,733,333",NA,"132019","auto",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-11-04 11:05:13-03","ESALQ","ESA","43090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16989.0","1997","05","23",NA,"Brasil","Mato Grosso","Fazenda Caeté (Parte da Fazenda Baronesa), 15 Km ESE (em linha reta) de Diamantino. Savana arborizada (Cerrado) sobre solo pedregoso, com trechos de canga.","-56.4460983276367","-14.4085998535156",NA,"Arbusto, ca. 80 cm alt.; flores creme-esverdeadas.","ESA043090",NA,"Souza, V.C.",NA,NA,"Diamantino",NA,NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-11-04 11:05:13-03","ESALQ","ESA","27171","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C. ; Souza, J.P.","10894.0","1996","02","14",NA,"Brasil","São Paulo","Rod. Raposo Tavares, Km 516,5. 22*24'52,9S, 51*02'35,2W. 430 m.s.m. Cerrado.","-50.8899993896484","-22.2199993133545",NA,"Arbusto, ca. 2 m alt.; frutos vermelho-vivos.","ESA027171","ESA027171",NA,NA,NA,"Rancharia","430","430",NA,NA,"50606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-01-14 15:27:14-03","MN","R","63998","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","fulvus","Connarus fulvus","Planch.",NA,NA,NA,NA,NA,NA,NA,"Sulmatra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-14 15:27:14-03","MN","R","109273","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","fulvus","Connarus fulvus","Planch.","Guedes, T.N.","510","1958","02","14",NA,"Brasil","Ceará",NA,"-40.0461006164551","-7.21250009536743",NA,NA,NA,NA,"Pires, J.M.",NA,NA,"Araripe",NA,NA,NA,NA,"24561","auto","1958",NA,NA,NA,NA,NA,NA,NA
"416","2021-01-14 15:27:14-03","MN","R","177878","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Irwin, H.S.; Onishi, E.",NA,"1970","01","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,NA,"Morro das Pedras",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"417","2021-03-31 13:37:06-03","MN","R","183308","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Silva, J.G.; Costa, J.A.F.","1948","1985","10","21",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra da Mesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-31 13:37:06-03","MN","R","204746","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Costa, J.A.F.; Silva, J.G.","1787","1986","07","13",NA,"Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,"Costa, J.A.F.",NA,NA,"Ouro Preto do Oeste",NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"419","2021-01-14 15:27:14-03","MN","R","111612","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Andrade, A.G.; Emmerich, M.","421","1960","09","06",NA,"Brasil","Brasília",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Vila Maury (Doremy)",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"420","2021-01-14 15:27:14-03","MN","R","177880","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero",NA,NA,"1914","10",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Coripó da Ponte",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"421","2021-01-14 15:27:14-03","MN","R","35387","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Mello Barreto, H.L.","9145","1937","09","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Santa Luizia",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"422","2021-01-14 15:27:14-03","MN","R","35388","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Mello Barreto, H.L.","2271","1933","11","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Santa Luizia",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"423","2021-01-14 15:27:14-03","MN","R","52994","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Coripó da Ponte.",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"424","2021-01-14 15:27:14-03","MN","R","63952","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Smith, H.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"425","2021-01-14 15:27:14-03","MN","R","63955","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Smith, L.B.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"426","2021-01-14 15:27:14-03","MN","R","63970","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Neto, A.","20","1883",NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"427","2021-01-14 15:27:14-03","MN","R","63979","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Ule, E.H.G.","94","1892","08",NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"428","2021-01-14 15:27:14-03","MN","R","63984","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Netto, L.S.M.","20",NA,NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"429","2021-01-14 15:27:14-03","MN","R","63987","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Andrade, A.G.; Emmerich, M.","347","1960","09","02",NA,"Brasil","Brasília",NA,NA,NA,NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"430","2021-01-14 15:27:14-03","MN","R","130012","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Martins, H.F.","63","1958","08","21",NA,"Brasil","Brasília",NA,"-43.9157981872559","-3.5430600643158",NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Vargem Grande",NA,NA,NA,NA,"54412","auto","1978",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-31 13:37:06-03","MN","R","183309","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Silva, J.G.; Costa, J.A.F.","1690","1985","10","05",NA,"Brasil","Goiás",NA,"-48.9157981872559","-14.9708003997803",NA,NA,NA,NA,NA,NA,NA,"Barro Alto",NA,NA,NA,NA,"39532","auto",NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-01-14 15:27:14-03","MN","R","27125","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero","Malme, G.O.A.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Cuiabá",NA,NA,NA,NA,"74875","auto","1978",NA,NA,NA,NA,NA,NA,NA
"433","2021-01-14 15:27:14-03","MN","R","53000","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","(Planch.) Forero",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"-58.3588981628418","-10.3180999755859",NA,NA,NA,NA,"Forero, E.",NA,"var.fulvus","Juruena",NA,NA,NA,NA,"65163","auto","1978",NA,NA,NA,NA,NA,NA,NA
"434","2021-01-14 15:27:14-03","MN","R","130013","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Andrade, A.G.; Emmerich, M.","1164","1961","09","08",NA,"Brasil","Minas Gerais",NA,"-46.1189002990723","-20.9719009399414",NA,NA,NA,NA,"Forero, E.",NA,NA,"Carmo do Rio Claro",NA,NA,NA,NA,"25874","auto","1978",NA,NA,NA,NA,NA,NA,NA
