"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"1159","2019-11-01 15:05:26-03","UnB","UB","169791","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral, M","Vasconcellos, MB; Cunha, CN","13586","1982","05","27","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães. Proximidades do Véu da Noiva.",NA,NA,NA,NA,NA,"Arbusto de cerca de 80cm. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-01 15:05:26-03","UnB","UB","169792","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Costa, IR","Tozzi, AM; et al.","75","2003","05","06","Southern America","Brasil","Minas Gerais","Estrada para Jacuí.","-46.939444","-20.931667","888","888",NA,"Arbusto, 60cm, botões florais verdes.",NA,NA,"São Sebastião do Paraíso",NA,NA,NA,NA,"-46.939444","-20.931667",NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-01 15:05:26-03","UnB","UB","169125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Munhoz, CBR; Santos, FFM; Alvim, MB; Pereira, GA; Pereira, FFO; Pinheiros, EM","2757","2003","06","21","Southern America","Brasil","Distrito Federal","Fazenda Sucupira.","-48.016667","-15.883333","1100","1100",NA,"Subarbusto ca. de 50cm. Poucas folhas novas e algumas maduras. Fruto verde.; Cerrado rupestre.",NA,NA,"Riacho Fundo I",NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-11-01 15:05:26-03","UnB","UB","169127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Munhoz, CBR; Pereira, GA; Emediato, FM; Santos, MB","2866","2003","08","09","Southern America","Brasil","Distrito Federal","Fazenda Sucupira.","-48.016667","-15.883333","1050","1050",NA,"Subarbusto ca. de 60cm.Frutos átrio purpúreos carnosos e imaturos.; Cerrado rupestre.",NA,NA,"Riacho Fundo I",NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1163","2019-11-01 15:05:26-03","UnB","UB","170813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Amorim, PRF","1658","2011","08","26","Southern America","Brasil","Goiás","Serra Dourada, estância Quinta da Serra, proprietário senhor Jander","-50.067222","-16.026667","782","782",NA,"Arbusto ca. 0,5 m de altura, frutos imaturos verdes e amarelos; Cerrado sensu stricto, borda de cerradão",NA,NA,"Goiás",NA,NA,NA,NA,"-50.067222","-16.026667","2011","08",NA,NA,NA,NA,NA,NA
"1164","2019-11-01 15:05:26-03","UnB","UB","183619","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","Faria, JEQ","Staggemeier, VG; Staggemeier, VR","402","2011","11","23","Southern America","Brasil","Mato Grosso",NA,"-52.288114","-15.862853","413","413",NA,NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,"-52.288114","-15.862853","2013","03",NA,NA,NA,NA,NA,NA
"1165","2019-11-01 15:05:26-03","UnB","UB","183623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Staggemeier, VG; Staggemeier, VR","406","2011","11","23","Southern America","Brasil","Mato Grosso",NA,"-52.291139","-15.86355","414","414",NA,NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,"-52.291139","-15.86355","2013","03",NA,NA,NA,NA,NA,NA
"1166","2019-11-01 15:05:26-03","UnB","UB","184002","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Rosa, PO","Staggemeier, VG; Staggemeier, VR","445","2011","11","26","Southern America","Brasil","Mato Grosso",NA,"-52.192261","-15.871056","339","339",NA,"Frutos imaturos (1x1.2cm).",NA,NA,"Barra do Garças",NA,NA,NA,NA,"-52.192261","-15.871056","2012",NA,NA,NA,NA,NA,NA,NA
"1167","2019-11-01 15:05:26-03","UnB","UB","36810","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Incógnito","Munhoz, CBR","2763","2003","07","05","Southern America","Brasil","Distrito Federal","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,"Riacho Fundo",NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-11-01 15:05:26-03","UnB","UB","203925","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Faria, JEQ; Moreira, ALC; Romão, DR","3705","2013","05","31","Southern America","Brasil","Goiás","Estrada para os monumentos de pedra, para a Pedra da Tartaruga","-50.629167","-16.989722","723","723",NA,"Subarbusto 0,4m. Fruto imaturo verde, passando a amarelo, vermelho e atropurpúreo quando maduro; Cerrado s.s.",NA,NA,"Paraúna",NA,NA,NA,NA,"-50.629167","-16.989722","2013","05","31",NA,NA,NA,NA,NA
"1169","2019-11-01 15:05:26-03","UnB","UB","203941","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Faria, JEQ; Moreira, ALC; Romão, DR","mk","2013","05","31","Southern America","Brasil","Goiás","Estrada para os monumentos de pedra, para a Pedra da Tartaruga","-50.629167","-16.989722","723","723",NA,"Subarbusto 0,7m. Botão verde; Cerrado rupestre",NA,NA,"Paraúna",NA,NA,NA,NA,"-50.629167","-16.989722","2013","05","31",NA,NA,NA,NA,NA
"1170","2019-11-01 15:05:26-03","UnB","UB","213401","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Sousa Silva, S; Freire, EC; Pereira, JDA","278","2007","08","01","Southern America","Brasil","Goiás","Bacia do rio Caiapó","-51.570833","-17.058333",NA,NA,NA,"Subarbusto ca. 0,8m alt. Fruto de cor verde.; Cerrado típico",NA,NA,"Caiapônia",NA,NA,NA,NA,"-51.570833","-17.058333","2015","03",NA,NA,NA,NA,NA,NA
"1171","2019-11-01 15:05:26-03","UnB","UB","214251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4765","2015","06","29","Southern America","Brasil","Mato Grosso do Sul","Margem da Rodovia MS-320 entre Água Clara e Chapadão do Sul","-52.338611","-19.872778","436","436",NA,"Arbusto ca. 1,2 m de altura, botões florais verdes e flores brancas; Cerrado sensu stricto",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-52.338611","-19.872778","2015","06",NA,NA,NA,NA,NA,NA
"1172","2019-11-01 15:05:26-03","UnB","UB","37041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Incógnito","Silva, MA","5263","2002","03",NA,"Southern America","Brasil","Goiás","Abadiânia, Fazenda Mato Comprido","-48.763333","-16.238056",NA,NA,NA,NA,NA,NA,"Abadiânia",NA,NA,NA,NA,"-48.763333","-16.238056",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-01 15:05:26-03","UnB","UB","5338","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Proença, CEB; Landrum, L","1293","1995","09","02","Southern America","Brasil","Distrito Federal","Ermida Dom Bosco perto do Lago Paranoá","-47.8","-15.8","1025","1025",NA,"Frutos amarelos, laranajados e negros, redondos.; Arbusto 0,4m. Fruto amarelo-alaranjado.; Cerrado aberto. Topologia: Encosta rochosa.",NA,NA,"Brasília",NA,NA,NA,NA,"-47.8","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-01 15:05:26-03","UnB","UB","6703","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Gomes Júnior, JC","2172","1964","09","18","Southern America","Brasil","Mato Grosso do Sul","Fazenda do Servo do Dr. Saide Saior","-49","-22",NA,NA,NA,"Frutos vermelhos depois negros quando maduros.; Arbusto 1m; Cerrado.",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-11-01 15:05:26-03","UnB","UB","6304","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Landrum, LR","Proença, CEB; Landrum, L; Landrum, S","1448","1995","07","09","Southern America","Brasil","Goiás","Ca. 2 km N of turnoff to Cristalina on highway to Brasília","-47.666667","-16.75","1150","1150",NA,"Shrub 0,2m. Fruto green.; Open cerrado on sandstone outcrops.",NA,NA,"Cristalina",NA,NA,NA,NA,"-47.666667","-16.75","1995","07","09",NA,NA,NA,NA,NA
"1176","2019-11-01 15:05:26-03","UnB","UB","6938","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Simon, MF; Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S","38","1996","09","21","Southern America","Brasil","Mato Grosso do Sul","Fazenda do Luciano Zamboni","-54.45","-19.516667",NA,NA,NA,"Na beira da mata.; Arbusto 0,8m. Fruto verde-claro.; Cerradão a mata. Topologia: Plano.",NA,NA,"São Gabriel do Oeste",NA,NA,NA,NA,"-54.45","-19.516667",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-01 15:05:26-03","UnB","UB","91992","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Incógnito","Munhoz, CBR","2757","2003",NA,NA,"Southern America","Brasil","Distrito Federal","Fazenda Sucupira, Riacho Fundo","-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-11-01 15:05:26-03","UnB","UB","6672","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Mazine-Capelo, FF","Gomes Júnior, JC","2141","1964","09","17","Southern America","Brasil","Mato Grosso do Sul","Fazenda Floresta. Prop. Joaquim Queirós","-49","-22",NA,NA,NA,"Frutos maduros avermelhados depois negros bastante adstringentes.; Arbusto 0,5m; Cerrado.",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2021-01-04 10:58:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Zanatta, MRV; Faria, JEQ","2286B","2015","05","30","Southern America","Brasil","Distrito Federal","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.958056","-15.508528","783","783",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Arbusto, 1,5m. Flores brancas aromáticas, botões verdes.; Mata sempre verde (ou semidecídua) de encosta (florística diferente da Mata sobre calcáreo adjacente).",NA,NA,"Brasília",NA,NA,NA,NA,"-47.958056","-15.508528","2015","05",NA,NA,NA,NA,NA,NA
"1180","2021-01-04 10:58:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Zanatta, MRV","Zanatta, MRV; Faria, JEQ; Villarroel, D; Martins, RC","2372","2015","06","29","Southern America","Brasil","Mato Grosso do Sul","(MS16) Rodovia para Chapadão do Sul - MS 320","-52.338528","-19.972778",NA,NA,NA,"Subarbusto. Flor branca, botões verdes. Altura: 0,7 m; Cerrado sentido restrito em beira de estrada",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-52.338528","-19.972778","2015","06","29",NA,NA,NA,NA,NA
"1181","2019-11-01 15:05:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Proença, CEB; Pires, RC; Costa, JNN; Turma de Vegetação do Cerrado","5278","2016","04","09","Southern America","Brasil","Distrito Federal","Estação Ecológica Ermida Dom Bosco","-47.811611","-15.79875",NA,NA,NA,"Flores brancas e botões florais verde claros; Cerrado típico sobre leve encosta",NA,NA,"Brasília",NA,NA,NA,NA,"-47.811611","-15.79875","2016",NA,NA,NA,NA,NA,NA,NA
"1182","2020-10-28 10:33:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Proença, CEB; Silveira, AD; Silva, CFS; Silva, JG; Gonçalves, BT","5531","2019","05","18","Southern America","Brasil","Goiás","RPPN Linda Serra dos Topázios","-47.693056","-16.741111","1100","1100",NA,"Subarbusto medindo 1 m; flor branca, botões florais esverdeados, flores velhas; Campo úmido com arbustos isolados",NA,NA,"Cristalina",NA,NA,NA,NA,"-47.693056","-16.741111","2019","05","19",NA,NA,NA,NA,NA
"1183","2019-11-01 15:05:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Vasconcelos, TNC; Valdemarin, KS; Mazine, FF; Lucas, E","746","2015","10","19","Southern America","Brasil","Minas Gerais",NA,"-43.589556","-18.219361","1372","1372",NA,NA,NA,NA,"Diamantina",NA,NA,NA,NA,"-43.589556","-18.219361",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-01 15:05:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Otoni, TJO","5802","2016","05","01","Southern America","Brasil","Minas Gerais","Margem da estrada para Cuiabá, região da Bucaina","-43.7775","-18.418611","1045","1045",NA,"Arbusto ca. 1,2 m de altura, botões florais verdes; Campo sujo",NA,NA,"Gouveia",NA,NA,NA,NA,"-43.7775","-18.418611","2016","05",NA,NA,NA,NA,NA,NA
"1185","2019-11-01 15:05:26-03","UnB","UB","207941","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Santana, BDI; Otoni, TJO","s.n.","2013","12","04","Southern America","Brasil","Minas Gerais","Distrito de Mendanha, próximo da Cachoeira Santa Polônia","-43.3255","-18.198",NA,NA,NA,"Hábito: arvoreta; Flores com estames esbranquiçados e pétalas brancas com manchas rosas; Cerrado/campo rupestre",NA,NA,"Diamantina",NA,NA,NA,NA,"-43.3255","-18.198","2014","12",NA,NA,NA,NA,NA,NA
"1186","2019-11-01 15:05:26-03","UnB","UB","207942","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Santana, BDI; Otoni, TJO","s.n.","2013","12","04","Southern America","Brasil","Minas Gerais","Distrito de Mendanha, próximo da Cachoeira Santa Polônia","-43.3255","-18.198",NA,NA,NA,"Folha com limbo repleto de pontos translúcidos; Cerrado/campo rupestre",NA,NA,"Diamantina",NA,NA,NA,NA,"-43.3255","-18.198","2014","12",NA,NA,NA,NA,NA,NA
"1187","2019-11-01 15:05:26-03","UnB","UB","203225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Machado, ELM","s.n",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Próximo ao Posto Mendanha","-43.541667","-19.083333",NA,NA,NA,"Frutos de cor vinho, bastante suculentos e doce.; Cerrado/Floresta Estacional",NA,NA,"Medeiros",NA,NA,NA,NA,"-43.541667","-19.083333","2014","12",NA,NA,NA,NA,NA,NA
"1188","2019-11-01 15:05:26-03","UnB","UB","216812","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Kuhlmann, MP","224","2013","07","14","Southern America","Brasil","Distrito Federal","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Subarbusto 0,5m. Frutos maduros cor preta, 1 semente por fruto; Campo sujo",NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,"2013","07","14",NA,NA,NA,NA,NA
"1189","2019-11-01 15:05:26-03","UnB","UB","216638","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Kuhlmann, MP","224","2013","07","14","Southern America","Brasil","Distrito Federal","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Subarbusto 0,5m. Frutos maduros cor preta, 1 semente por fruto; Campo sujo",NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,"2013","07","14",NA,NA,NA,NA,NA
"1190","2019-11-01 15:05:26-03","UnB","UB","117329","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Mazine-Capelo, FF","Dias, AV","s.n.",NA,NA,NA,"Southern America","Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,NA,"Formosa",NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-11-01 15:05:26-03","UnB","UB","113526","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Souza, MC","Ribeiro, RD; Brener Roberto","909","2007","08","06","Southern America","Brasil","Goiás","Borda de fragmento alagadiço","-49.2153015136719","-18.4192008972168",NA,NA,NA,"3m. Fruto avermelhado.; Cerrado.",NA,NA,"Itumbiara",NA,"77216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2019-11-01 15:05:26-03","UnB","UB","161639","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF","617","2009","09","07","Southern America","Brasil","Goiás","Campus da UFG - Jatobá","-51.7144012451172","-17.8813991546631",NA,NA,NA,"Solo argilo-arenoso, relevo ondulado; Arbusto ca. de 0,4 m de altura, frutos imaturos verdes e maduros vináceos; Cerrado típico alterado",NA,NA,"Jataí",NA,"75073","auto",NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"1193","2019-11-01 15:05:26-03","UnB","UB","170245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Lima, DF","1251","2011","05","26","Southern America","Brasil","Goiás","Ao lado da ponte do Rio das Almas, saindo de Pirenópolis em direção à Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto ca. 1,5 m de altura, caule rugoso esbranquiçado, botões florais verdes e flores brancas; Cerrado sensu stricto",NA,NA,"Pirenópolis",NA,"40887","auto",NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,NA
"1194","2019-11-01 15:05:26-03","UnB","UB","170244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Lima, DF","1250","2011","05","26","Southern America","Brasil","Goiás","Ao lado da ponte do Rio das Almas, saindo de Pirenópolis em direção à Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto ca. 1,5 m de altura, caule rugoso esbranquiçado, botões florais verdes; Cerrado sensu stricto",NA,NA,"Pirenópolis",NA,"40887","auto",NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,NA
"1195","2019-11-01 15:05:26-03","UnB","UB","207770","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Faria, JEQ","2","2006","06","03","Southern America","Brasil","Goiás","Parque Estadual da Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto +/- 70cm, flores supraxilares, pétalas ausentes, lobos calicíneos persitentes; Campo rupestre na base dos três picos",NA,NA,"Pirenópolis",NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2019-11-01 15:05:26-03","UnB","UB","170196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Faria, JEQ; Villarroel, D; Chaves, D","1039","2011","02","13","Southern America","Brasil","Goiás","Parque Estadual dos Pireneus, próximo aos Três Picos","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto ca. 1 m de altura, botôes verdes e flores com pétalas brancas esverdeadas, material coletado em sílica gel; Campo rupestre",NA,NA,"Pirenópolis",NA,"40887","auto",NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"1197","2019-11-01 15:05:26-03","UnB","UB","130171","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Barreto, M","7755","1937","06","11","Southern America","Brasil","Minas Gerais","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"Flor alva.; Arbusto 0,8m.; Cerrado",NA,NA,"Belo Horizonte",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2019-11-01 15:05:26-03","UnB","UB","5606","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","Araujo, FD","Araújo, FD","s.n.","1993","01",NA,"Southern America","Brasil","Minas Gerais","Fazenda Nova Esperança","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Cerrado.",NA,NA,"Montes Claros",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2019-11-01 15:05:26-03","UnB","UB","130177","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Legrand, CMDE","Heringer, EP","3453","1954","06","14","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA
"1200","2019-11-01 15:05:26-03","UnB","UB","130172","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Legrand, CMDE","Heringer, EP","3393","1954","05","20","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Cerrado",NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA
"1201","2019-11-01 15:05:26-03","UnB","UB","130170","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Heringer, EP","5242","1956","07","16","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Cerrado",NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2019-11-01 15:05:26-03","UnB","UB","130183","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Soares-Silva, LH","Yasumuto, Y","FUEL22146","1997","09","13","Southern America","Brasil","Paraná ","Cannyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Frutos imaturos verdes e maduros pretos.; Arbusto 0,5m.",NA,NA,"Tibagi",NA,"56988","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"1203","2019-11-01 15:05:26-03","UnB","UB","130182","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Soares-Silva, LH","Soares-Silva, LH","735","1998","01","22","Southern America","Brasil","Paraná ","Cannyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Frutos imaturos verdes.; Árvore 1m.; Campo limpo",NA,NA,"Tibagi",NA,"56988","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1204","2019-11-01 15:05:26-03","UnB","UB","130173","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, CEB","Barbosa, AAA","440","1991","07","06","Southern America","Brasil","São Paulo","Reserva Florestal de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"Cerrado",NA,NA,"Itirapina",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2019-11-01 15:05:26-03","UnB","UB","130176","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Matos, J","Mattos, JR","8270","1960","09","20","Southern America","Brasil","São Paulo","Fazenda Campininha, 3-3,2km NNW de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"Frutos imaturos.; Entre um capão de mata e cerrado degradado",NA,NA,"Mogi Guaçu",NA,"39309","auto",NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA
"1206","2019-11-01 15:05:26-03","UnB","UB","130572","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Mimura, I","367","1962","05","10","Southern America","Brasil","São Paulo","6-6,5km ao SW ao longo da Rodovia Presidente Dutra na saída para São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Pétalas, estames e gineceu brancos.; Arbusto 1m.",NA,NA,"São José dos Campos",NA,"39297","auto",NA,NA,NA,"2010","05",NA,NA,NA,NA,NA,NA
