"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"194","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765966","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Luschnath",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765966' target='other'> <mi>dwc_moreinfo</mi></a>","P06765966","P06765966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765967","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Leschenault",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765967' target='other'> <mi>dwc_moreinfo</mi></a>","P06765967","P06765967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765982","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Nadeaud",NA,"1862","6","1",NA,"Brasil","Rio de Janeiro",NA,"Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765982' target='other'> <mi>dwc_moreinfo</mi></a>","P06765982","P06765982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765983","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Nadeaud",NA,"1861","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765983' target='other'> <mi>dwc_moreinfo</mi></a>","P06765983","P06765983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765984","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Nadeaud",NA,"1862","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765984' target='other'> <mi>dwc_moreinfo</mi></a>","P06765984","P06765984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765985","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765985' target='other'> <mi>dwc_moreinfo</mi></a>","P06765985","P06765985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA
"200","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765986","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Martius",NA,"1827","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil Méridionalis. Sebastianopolis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765986' target='other'> <mi>dwc_moreinfo</mi></a>","P06765986","P06765986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765987","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasil austr.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765987' target='other'> <mi>dwc_moreinfo</mi></a>","P06765987","P06765987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA
"202","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765988","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Miers, J.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Rio.",NA,NA,"hb","Presented by Mr. John Miers, July 1878. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765988' target='other'> <mi>dwc_moreinfo</mi></a>","P06765988","P06765988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765989","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765989' target='other'> <mi>dwc_moreinfo</mi></a>","P06765989","P06765989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA
"204","2015-09-05 12:09:41-03","MNHN","RECOLNAT_MNHN_P","P06765990","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Rio d. Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765990' target='other'> <mi>dwc_moreinfo</mi></a>","P06765990","P06765990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA
"205","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765992","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765992' target='other'> <mi>dwc_moreinfo</mi></a>","P06765992","P06765992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 671",NA
"206","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765993","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765993' target='other'> <mi>dwc_moreinfo</mi></a>","P06765993","P06765993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765994","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,NA,"Brésil. Province de Rio?",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765994' target='other'> <mi>dwc_moreinfo</mi></a>","P06765994","P06765994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765995","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasila.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765995' target='other'> <mi>dwc_moreinfo</mi></a>","P06765995","P06765995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765996","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765996' target='other'> <mi>dwc_moreinfo</mi></a>","P06765996","P06765996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765997","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765997' target='other'> <mi>dwc_moreinfo</mi></a>","P06765997","P06765997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A2 1 b",NA
"211","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765998","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765998' target='other'> <mi>dwc_moreinfo</mi></a>","P06765998","P06765998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06765999","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06765999' target='other'> <mi>dwc_moreinfo</mi></a>","P06765999","P06765999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 671",NA
"213","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766000","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766000' target='other'> <mi>dwc_moreinfo</mi></a>","P06766000","P06766000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 815",NA
"214","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766001","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766001' target='other'> <mi>dwc_moreinfo</mi></a>","P06766001","P06766001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 671",NA
"215","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766002","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1833","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766002' target='other'> <mi>dwc_moreinfo</mi></a>","P06766002","P06766002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"525",NA
"216","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766003","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766003' target='other'> <mi>dwc_moreinfo</mi></a>","P06766003","P06766003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766004","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil, R. de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766004' target='other'> <mi>dwc_moreinfo</mi></a>","P06766004","P06766004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185",NA
"218","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766005","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766005' target='other'> <mi>dwc_moreinfo</mi></a>","P06766005","P06766005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA
"219","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766006","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766006' target='other'> <mi>dwc_moreinfo</mi></a>","P06766006","P06766006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA
"220","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766007","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766007' target='other'> <mi>dwc_moreinfo</mi></a>","P06766007","P06766007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA
"221","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766008","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766008' target='other'> <mi>dwc_moreinfo</mi></a>","P06766008","P06766008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
"222","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766009","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Rio Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766009' target='other'> <mi>dwc_moreinfo</mi></a>","P06766009","P06766009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766010","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766010' target='other'> <mi>dwc_moreinfo</mi></a>","P06766010","P06766010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766011","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","Donné par M. de Lessert. 1843. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766011' target='other'> <mi>dwc_moreinfo</mi></a>","P06766011","P06766011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1059",NA
"225","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766012","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Prov. de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766012' target='other'> <mi>dwc_moreinfo</mi></a>","P06766012","P06766012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766013","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766013' target='other'> <mi>dwc_moreinfo</mi></a>","P06766013","P06766013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA
"227","2015-09-05 12:09:42-03","MNHN","RECOLNAT_MNHN_P","P06766014","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1843","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766014' target='other'> <mi>dwc_moreinfo</mi></a>","P06766014","P06766014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA
"228","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766040","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766040' target='other'> <mi>dwc_moreinfo</mi></a>","P06766040","P06766040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862",NA
"229","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766042","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766042' target='other'> <mi>dwc_moreinfo</mi></a>","P06766042","P06766042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862",NA
"230","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766043","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766043' target='other'> <mi>dwc_moreinfo</mi></a>","P06766043","P06766043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862",NA
"231","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766044","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766044' target='other'> <mi>dwc_moreinfo</mi></a>","P06766044","P06766044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862",NA
"232","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766045","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766045' target='other'> <mi>dwc_moreinfo</mi></a>","P06766045","P06766045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862",NA
"233","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766046","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766046' target='other'> <mi>dwc_moreinfo</mi></a>","P06766046","P06766046_01 P06766046_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2789",NA
"234","2015-09-05 12:10:00-03","MNHN","RECOLNAT_MNHN_P","P06766047","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766047' target='other'> <mi>dwc_moreinfo</mi></a>","P06766047","P06766047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2096",NA
"235","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766048","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Beyrich",NA,"1822","11","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Prope Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766048' target='other'> <mi>dwc_moreinfo</mi></a>","P06766048","P06766048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766049","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766049' target='other'> <mi>dwc_moreinfo</mi></a>","P06766049","P06766049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA
"237","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766050","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Claussen",NA,"841","11","1",NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","[2003] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766050' target='other'> <mi>dwc_moreinfo</mi></a>","P06766050","P06766050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"238","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766051","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","Donné par la Direction du Jardin Royal de Kew, 1870. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766051' target='other'> <mi>dwc_moreinfo</mi></a>","P06766051","P06766051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"727",NA
"239","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766052","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Endlicher, S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766052' target='other'> <mi>dwc_moreinfo</mi></a>","P06766052","P06766052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766053","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Endlicher",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766053' target='other'> <mi>dwc_moreinfo</mi></a>","P06766053","P06766053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-09-05 12:10:01-03","MNHN","RECOLNAT_MNHN_P","P06766056","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Gardner",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766056' target='other'> <mi>dwc_moreinfo</mi></a>","P06766056","P06766056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA
"242","2015-09-05 12:10:22-03","MNHN","RECOLNAT_MNHN_P","P06766116","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Endl.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06766116' target='other'> <mi>dwc_moreinfo</mi></a>","P06766116","P06766116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
