"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","2175352","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","C. A. Cid Ferreira","9409","1987","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2324636' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175352",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Pará","Alenquer","Estrada Cuamba (ramal a direita da Estr. Lauro Sodré), 12 km de Alenquer, a caminho da Faz. Capintuba","-54.65","-1.88",NA,NA,"NY02175352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00997352","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","G. L. Esteves","CFCR15498","1990","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155217' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997352",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","J. R. Pirani","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó: campo rupestre near the junction of a side road in the main road 1,2 km N Pensão Chapeu-de-Sol (NNE Cardeal Mota), 37 km E Baldim.","-43.6","-19.28","1100","1150","NY00997352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00997335","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","J. Jangoux","1813","1981","12","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997335",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Maranhão","Sambaíba","Road between Balsas and São João dos Patos, 25km east of São Raimundo das Mangabeiras.","-45.33","-6.92",NA,NA,"NY00997335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00997316","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","J. A. Ratter","R.3735","1976","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154109' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997316",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","-47.9294","-15.7797",NA,NA,"NY00997316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00997333","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","G. Eiten","10542","1970","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997333",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Maranhão","Lorêto","Ilha de Balsas region between the Balsas & Parnaíba Rivers. Ca. 40 km south of Loreto. 3 km S & 1 1/2 km E of main house of Fazenda Morros.) On stony hillside between the two branches of Riacho das Traíras.","-45.07","-7.4","250","250","NY00997333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00997368","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R. Souza","6883","1968","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161996' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997368",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Mato Grosso",NA,"c. 66 km S along road from Base Camp.","-51.77","-12.82",NA,NA,"NY00997368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2175340","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","M. G. da Silva","4547","1979","05","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2324624' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175340",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Rondônia","Vilhena","Arredores do Aeroporto","-60.099174","-12.694217",NA,NA,"NY02175340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00997286","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","8092","1965","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997286",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Distrito Federal","Brasília",NA,"-47.9167","-15.7833","975","975","NY00997286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00997318","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","U. N. Maciel","827","1982","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997318",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","N. A. Rosa","Maranhão","Montes Altos","Mangaba. Chapada da serra com afloramento.","-47.0667","-5.83333",NA,NA,"NY00997318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00997315","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","J. A. Ratter","R.3353","1976","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154105' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997315",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado c. 9.5 km SSE of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,"NY00997315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00997287","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","13387","1966","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997287",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Goiás","Cristalina","Serra dos Cristais, ca. 3 km S. of Cristalina","-47.6","-16.77711","1200","1200","NY00997287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00997337","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","J. R. Pirani","1208","1985","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997337",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena.","-50.5","-10.42",NA,NA,"NY00997337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00997311","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","W. W. Thomas","4326","1985","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154096' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997311",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Mato Grosso","Luciara","Lake 2 km NW of Luciara.","-50.73","-11.18",NA,NA,"NY00997311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00997322","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R. S. Santos","24280","1963","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997322",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Minas Gerais",NA,"Serra do Espinhaço, entre Montes Claros e Riacho dos Machados.","-43.426363","-16.403631",NA,NA,"NY00997322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","387172","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R. M. Harley","25940","1988","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387172",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","J. L. da Costa Lima","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Junco. 9-11km ao N-O da cidada","-41.88","-13.53","1120","1120","NY00387172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00997391","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","B. Maguire","56156","1963","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997391",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Tocantins",NA,"Between Cristalandia and Gurupi, Belem-Brasilia Highway.",NA,NA,"300","300","NY00997391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00997288","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","17540","1966","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997288",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Goiás","Piranhas","Ca. 87 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.9","-16.43","700","700","NY00997288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00997308","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","W. R. Anderson","8180","1973","04","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997308",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Goiás","Cristalina","5 km by road E of Cristalina. Serra dos Cristais.","-47.65","-16.8","1200","1200","NY00997308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00997296","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","34826","1972","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997296",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Goiás",NA,"ca. 14 km S. of Niquelândia.",NA,NA,"750",NA,"NY00997296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2175357","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","U. N. Maciel","313","1978","12","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2324641' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175357",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Pará","Santarém","Enseada de Alter do Chão.","-54.9567032","-2.5192198",NA,NA,"NY02175357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2448417","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","E. P. Heringer","9005","1962","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2628046' target='other'> <mi>dwc_moreinfo</mi></a>","NY02448417",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Distrito Federal","Brasília","Plano Piloto.","-47.9294","-15.7797",NA,NA,"NY02448417_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00997293","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","26691","1970","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153457' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997293",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Distrito Federal","Brasília","Ca. 1 km N. of Barragem Paranoá, DF-9.","-47.7843","-15.7977","1000","1000","NY00997293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 13:32:00-03","NY","NYBG","393327","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","O. Huber","7855","1983","07","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393327",NA,"Magnoliophyta","Malpighiales",NA,"T. C. Plowman","Bolívar",NA,"Dist. Roscio: sabanas y arbustales en el valle del rio Guarí, aprox. 2 km al N de la entrada al Hato La Divina Pastora, al W de la carretera Luepa - Santa Elena","-61.05","4.72","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","808416","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","W. W. Thomas","5616",NA,NA,NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801321' target='other'> <mi>dwc_moreinfo</mi></a>","NY00808416",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","M. H. Nee","Santa Cruz","José Miguel de Velasco","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Meracdo Cerrado between airstrip and destroyed cocaine refinery.","-60.72","-13.98","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00997360","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","M. Arrais","CFCR6075",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997360",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Minas Gerais","Santana do Riacho","Serra do Cipó. Chapéu do Sol. Km 107. Ao longo da Rod. Belo Horizonte - Conceição do Mato Dentro.","-43.7142","-19.1692",NA,NA,"NY00997360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","679999","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","M. P. Valle","01","1981","11","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=855321' target='other'> <mi>dwc_moreinfo</mi></a>","NY00679999",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Distrito Federal","Brasília","Area ao leste da Colina (morada dos docentes da UnB).","-47.9294","-15.7797",NA,NA,"NY00679999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00997289","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","19991","1968","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997289",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte).","-43.4","-18.87","1200","1200","NY00997289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","03097630","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","N. C. Bigio","1265","2017","12","07","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3317167' target='other'> <mi>dwc_moreinfo</mi></a>","NY03097630",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","J. L. da Costa Lima","Rondônia","Vilhena","Na beira da BR-364.","-60.3861","-12.5256",NA,NA,"NY03097630_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","393304","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","G. Eiten","2264","1960","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393304",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","São Paulo","Moji-Guaçu","Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 10 km NNE of PADUA SALES. (About 27 km NW of city of MOJI-MIRIM.)","-47.12","-22.18","650","650","NY00393304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00997339","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","J. R. Pirani","CFCR8673","1985","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997339",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Minas Gerais","Diamantina","Estrada para São João da Chapada.","-43.6003","-18.2494","1180","1180","NY00997339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00997284","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","H. S. Irwin","6657","1964","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1153439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997284",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Mato Grosso",NA,"Ca. 15 km. S. of Garapú.","-52.57","-13.33","300","400","NY00997284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1182894","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","P. G. Delprete","9132","2004","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411148' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182894",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","J. L. da Costa Lima","Goiás","Pirenópolis","Serra dos Pireneus. Sítio Vereda do Cristal. Área de cerrado perto do Chalé de propriedade de Fernando Madueño.","-48.8892","-15.8247","1020","1020","NY01182894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00997313","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","W. W. Thomas","4903","1985","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997313",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Minas Gerais","Diamantina","20 km S of Diamantina on rd. to Curvelo, then ca. 4 km E on dirt rd. down valley.","-43.67","-18.33","1250","1250","NY00997313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","393331","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","P. K. H. Dusén","10573","1910","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393331",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","T. C. Plowman","Paraná","Sengés","Itararé","-49.4633","-24.1131",NA,NA,"NY00393331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00997453","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","F. H. F. Oldenburger","s.n.","1975",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178232' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997453",NA,"Magnoliophyta","Malpighiales","A.St.-Hil.","O. A. Jara-Muñoz","Distrito Federal","Brasília",NA,"-47.9294","-15.7797",NA,NA,"NY00997453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
