"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"227","2015-09-05 06:37:52-03","MNHN","RECOLNAT_MNHN_P","P04734574","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Glaziou, A.","1883","5","9","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734574' target='other'> <mi>dwc_moreinfo</mi></a>","P04734574",NA,"P04734574_01",NA,NA,NA,"hb","36524","auto",NA,NA,NA,NA,NA,"14477",NA,NA
"228","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P00846371","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Cardoso, L.I.T.","2004","6","25","Brasil","Rio de Janeiro","Rio de Janeiro","Área de Proteção Ambiental Prainha. Recreio dos Bandeirantes, trilha de visitantes. Aproximadamente ao nível do mar.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846371' target='other'> <mi>dwc_moreinfo</mi></a>","P00846371",NA,"P00846371_01",NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,"194",NA,NA
"229","2016-03-09 17:11:54-03","MNHN","RECOLNAT_MNHN_P","P00846363","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Marquete, R.|Silva, J.C.|Reis, R.C.C.|Marques, M.C.M.|Gomes, J.C.|Kónno, T.","1993","7","1","Brasil","Rio de Janeiro","Paraty","Cerca de 16km do trevo de Paraty entrada à direita da Rio/Santos antes da ponte na mata próxima ao Córrego dos Micos","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846363' target='other'> <mi>dwc_moreinfo</mi></a>","P00846363",NA,"P00846363_01",NA,NA,NA,"hb","34470","auto",NA,NA,NA,NA,NA,"1138",NA,NA
"230","2015-09-05 06:37:52-03","MNHN","RECOLNAT_MNHN_P","P04734573","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Glaziou","1880","4","29","Brasil","Rio de Janeiro","Rio de Janeiro","Entre Mendanha e Realengo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734573' target='other'> <mi>dwc_moreinfo</mi></a>","P04734573",NA,"P04734573_01",NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,"11787",NA,NA
"231","2015-09-05 06:37:52-03","MNHN","RECOLNAT_MNHN_P","P04734575","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Glaziou, A.","1880","8","29","Brasil","Rio de Janeiro","Rio de Janeiro","Entre Mendanha et Realengo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734575' target='other'> <mi>dwc_moreinfo</mi></a>","P04734575",NA,"P04734575_01",NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,"11787",NA,NA
"232","2015-09-05 06:37:51-03","MNHN","RECOLNAT_MNHN_P","P04734570","PreservedSpecimen",NA,"Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Spruce",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Marianna","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734570' target='other'> <mi>dwc_moreinfo</mi></a>","P04734570",NA,"P04734570_01",NA,NA,NA,"hb","33524","auto",NA,NA,NA,NA,NA,"560",NA,NA
"233","2016-10-03 16:58:39-03","MNHN","RECOLNAT_MNHN_P","P04734553","PreservedSpecimen",NA,"Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734553' target='other'> <mi>dwc_moreinfo</mi></a>","P04734553",NA,"P04734553_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"857",NA,NA
"234","2016-10-03 16:58:39-03","MNHN","RECOLNAT_MNHN_P","P04734553","PreservedSpecimen",NA,"Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734553' target='other'> <mi>dwc_moreinfo</mi></a>","P04734553",NA,"P04734553_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"857",NA,NA
"235","2020-12-11 11:41:16-03","UFMG","BHCB","70935","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Silva, JM",NA,NA,NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"3370",NA,"Dicotyledon",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:41:16-03","UFMG","BHCB","12022","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Andrade, IR; Costa, LVC; Horta, MB","1987","12","01","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:41:16-03","UFMG","BHCB","12129","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","1984","12","19","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:41:16-03","UFMG","BHCB","6296","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","1984","11","17","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore, 8m. Fruto verde; Mata Atlântica","BHCB002232","474","BHCB002232","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:21:40-03","UFPR","UPCB","7060","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Sleumer, H.O.","1968","04",NA,"Hatschbach, G.","1967","05","21","Brasil","Paraná","Campina Grande do Sul","Caminho Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arvoreta, 5m, flor verde. Mata..",NA,"16463",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:21:40-03","UFPR","UPCB","93188","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Voltz, R.R","2018","10",NA,"Voltz, R.R | Vieira, R.S","2018","09","27","Brasil","Paraná","Guaratuba","interior de Floresta Ombrófila Densa das Terras Baixas","-48.5746994018555","-25.8827991485596",NA,NA,"15","15","Balneário Brejatuba . Arvoteta 1,8 m alt.; frutos pretos e vermelhos; interior de Floresta Ombrófila Densa das Terras Baixas","UPCB0037616","1783","UPCB0037616",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:21:40-03","UFPR","UPCB","7411","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Sleumer, H.O.","1968","11",NA,"Hatschbach, G.","1968","02","14","Brasil","Paraná","Paranaguá","Picadão Cambará - Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"50","100","Arvoreta, 5m, flor creme-esverdeada, inflorescência masculina, tronco com espinhos. Mata pluvial, as margens de rio..",NA,"18609",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:19:07-03","UFPR","UPCB","3562","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Sleumer, H.O.",NA,NA,NA,"Hatschbach, G.","1961","08","13","Brasil","Paraná","Paranaguá","Praia do Mendanha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 7m, tronco escassamente revestido de espinhos longos, agudíssimos e ramosos. Em mata de encosta de morro..",NA,"8267",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2013-05-17 10:31:00-03","MO","MOBOT","1920249","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","H. Sleumer",NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,NA,"1",NA,NA,NA
"244","2013-05-17 10:31:00-03","MO","MOBOT","1920250","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Ronald Liesner",NA,NA,NA,"Jacques S. Blanchet","1828",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanchet s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,NA,"1",NA,NA,NA
"245","2009-12-04 15:32:00-02","MO","MOBOT","2458197","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Sleumer, H. O.",NA,NA,NA,"Albino Hatschbach","1949","5","1","Brazil","Paraná",NA,"Piraquara. Rio do Corvo, regiao Alta",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach Sobrinho 1396",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2012-04-23 14:16:00-03","MO","MOBOT","2458213","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Sleumer, H. O.",NA,NA,NA,"Roberto M. Klein","1949","8","11","Brazil","Santa Catarina",NA,"Brusque. Mata da Azambuja, mata",NA,NA,NA,NA,"50.00000000",NA,NA,NA,"Klein 242",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"247","2020-11-10 04:40:00-03","MO","MOBOT","3141333","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"H. C. de Lima","1990",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecologica unicipal de Macae d eCima, Sitio Sophronites.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,"Lima 4009",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2013-05-07 06:03:00-03","MO","MOBOT","3141367","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","H. Sleumer",NA,NA,NA,"Ynés Mexia","1930","11","13","Brazil","Minas Gerais",NA,"Retiro de Antonio Avelino; understory inoriginal forest.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,"Mexia 5293",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2015-10-31 05:50:00-02","MO","MOBOT","3150313","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres",NA,NA,NA,"Wilson Hoehne","1998",NA,NA,"Brazil","São Paulo",NA,"São Miguel Arcanjo, Floresta Estadual Carlos Botelho. Serra de Paranapiacaba.",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 6174",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-09-29 15:18:00-03","MO","MOBOT","258236","PreservedSpecimen","Plantae","Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler","C. Ferris",NA,NA,NA,"Thomas B. Croat","1972","7","8","Peru","Loreto",NA,"Along Río Huallaga in vicinity of Lagunas, ca. one half hour by speedboat up river from Lagunas on E bank.","-75.7230556","-5.2486111",NA,NA,NA,NA,NA,NA,"Croat 17831",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","239",NA,NA
"251","2013-05-07 06:03:00-03","MO","MOBOT","3127096","PreservedSpecimen","Plantae","Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler","Standley",NA,NA,NA,"Ynés Mexia","1930","11","24","Brazil","Minas Gerais",NA,"Agricultural College lands; overgrown slope near eastern gate.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Mexia 5343",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-09-29 15:18:00-03","MO","MOBOT","258236","PreservedSpecimen","Plantae","Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler","C. Ferris",NA,NA,NA,"Thomas B. Croat","1972","7","8","Peru","Loreto",NA,"Along Río Huallaga in vicinity of Lagunas, ca. one half hour by speedboat up river from Lagunas on E bank.","-75.7230556","-5.2486111",NA,NA,NA,NA,NA,NA,"Croat 17831",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","239",NA,NA
"253","2013-05-07 06:03:00-03","MO","MOBOT","3127096","PreservedSpecimen","Plantae","Salicaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eichler","Standley",NA,NA,NA,"Ynés Mexia","1930","11","24","Brazil","Minas Gerais",NA,"Agricultural College lands; overgrown slope near eastern gate.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Mexia 5343",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-03-29 10:41:41-03","UFSM","HDCF","6130","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Longhi, S. J.","2008","02","22","Scipioni, M. C.; Longhi, S. J.","2008","02","20","Brasil","Rio Grande do Sul","Pantano Grande","Fazenda Boa Vista","-52.380575","-30.112822","-52.380575","-30.112822","15","15","Árvore com 6m, em Floresta Decidual, EFC 10468",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-03-29 10:41:41-03","UFSM","HDCF","6181","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Scipioni, M. C.","2011","03","02","Scipioni, M. C.","2011","02","24","Brasil","Rio Grande do Sul","Pantano Grande","Fazenda Boa Vista","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"P193; Árv. 2667",NA,NA,NA,NA,NA,"América",NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"256","2015-05-20 10:34:53-03","UFERSA","MOSS","7426","S","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eicher","Oliveira, O.F. de","1993","05","25","Ernesto Sobrinho, F.","1993","04","25","Brasil","Rio Grande do Norte","Almino Afonso",NA,"-37.7661","-6.15222",NA,NA,NA,NA,NA,NA,"39",NA,NA,NA,"América do Sul",NA,"10122","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2015-05-20 10:34:53-03","UFERSA","MOSS","7426","S","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii","(Clos) Eicher","Oliveira, O.F. de","1993","05","25","Ernesto Sobrinho, F.","1993","04","25","Brasil","Rio Grande do Norte","Almino Afonso",NA,"-37.7661","-6.15222",NA,NA,NA,NA,NA,NA,"39",NA,NA,NA,"América do Sul",NA,"10122","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","14774",NA,"Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","in dupl.: R. Marquete/Jun.2006",NA,NA,NA,"L. Kollmann; et al","2001","07","12","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Arbusto 2m na sombra. Frutos verdes.","MBML014774","4165","MBML014774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","21772",NA,"Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A. Nepomuceno/2018",NA,NA,NA,"A. M. Assis; et al","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Serra do Gelo, nascente do Rio Sta. Maria do Rio Doce","-40.763742","-19.979825","40W45'49,47","19S58'47,37",NA,NA,"Arbusto 2m alt. Flores esverdeadas, frutos verdes. Mata secundária(Capoeira), dossel de 8m. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021772","934","MBML021772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","24245",NA,"Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A. Nepomuceno/2018",NA,NA,NA,"L. Kollmann; et al","2005","05","20","Brasil","Espírito Santo","Santa Teresa","Alto Santo Antônio, Terreno do Vago, Cruzeiro","-40.575556","-19.887222","40W34'32","19S53'14",NA,NA,"Arbusto 2m. Flores verdes.","MBML024245","7799","MBML024245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","4133",NA,"Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A. Nepomuceno/2018",NA,NA,NA,"H. Q. Boudet Fernandes","1985","06","18","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111","40W36'7","19S54'22",NA,NA,"Arbusto com 1,5m, fruto verde claro, ciófila, mata de encosta.","MBML004133","1266","MBML004133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","8587",NA,"Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A. Nepomuceno/2018",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","10","28","Brasil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"Mata de encosta. Arbusto 2m. Frutos vermelhos.","MBML008587","831","MBML008587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4120","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Oliveira, A.A.","2010","09","17","Korte, A.; et al.; et al.","2009","10","21","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"FURB 24312","HUCO004120","597",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-09 10:47:00-03","ICAUFMG","MCCA","4171","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Torres, R.B.",NA,NA,NA,"Miranda-Melo, A.A.","2005","02","06","Brasil","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,"MCCA04515",NA,"MCCA04515",NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-04 11:06:24-03","UFRB","HURB","14532","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","12","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014532","1886",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-04 11:06:24-03","UFRB","HURB","14533","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","10","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014533","519",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-04 11:06:24-03","UFRB","HURB","17124","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Almeida, T.","2016","04","18","Brasil","Bahia","Salvador","Ipitanga; APA Joanes","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"P195 A3. <ll>dwc_commonname:</ll> jitaí branco","HURB000017124",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-06-15 15:30:44-03","UNESP-RC","HRCB","45464","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","J.G. Forster","Rambo",NA,NA,NA,"Pivetta","1953","08","24","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500","arvore espinhosa",NA,"651",NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-11-24 14:12:25-02","UFLA","ESAL","20615","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","E. Van den Berg; Ary T. O . Filho",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,"s.n.",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-11-24 14:12:25-02","UFLA","ESAL","12012","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Costa, MP; Pifano, DS; Melo, PHA",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,NA,"14","14","árvore; ; ;; floresta",NA,"2",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2018-10-09 16:32:15-03","UFLA","ESAL","17658","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Ary",NA,NA,NA,"Rocha, C",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Coqueiral","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 12 m; ;; ripário",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-11-24 14:12:25-02","UFLA","ESAL","20445","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","o mesmo",NA,NA,NA,"Laércio Neves",NA,NA,NA,"Brasil","Minas Gerais","Sta Rita de Caldas",NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2018-10-09 16:32:15-03","UFLA","ESAL","18060","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-11-24 14:12:25-02","UFLA","ESAL","19062","S","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R. Marquete",NA,NA,NA,"L. C. S. Assis, R C F, R M; M.",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"árvore; 6,m; ; verdes; floresta",NA,"345",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-01-26 13:58:26-03","IMA","MAC","29051","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"N.T.Mendonça","2005","02","15","Brasil","Alagoas","Murici","Plano.","-35.942797","-9.306822","-35.942797","-9.306822",NA,NA,"Subarbusto ca. 10 m. Espinhos no tronco. Estéril.; Mata Atlântica.","MAC0029051","490","MAC0029051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-04 10:30:10-03","UFRPE","HST","21982","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A.M.Miranda","2017","09",NA,"J.E.L. Torres; W.B.Santos (Parcela C26 ind. 5630)","2017","04","20","Brasil","Pernambuco","Ipubi","Serrolândia","-40.1488990783691","-7.651939868927",NA,NA,"24","24","Arbusto ca. 5 m alt. e 20,4 cm CAP.","HST021982","80",NA,NA,NA,NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA
