"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","locality","occurrenceRemarks","individualCount","recordedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"1600","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","ad Serra dos Orgãos in rupibus",NA,NA,"Porte, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1601","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","in prov. Rio de Janeiro",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13226?","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1602","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","in arborum truncis prope Mandiocca",NA,NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1603","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil",NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,"Sello, HL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1118","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1604","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","in arborum truncis prope Mandiocca",NA,NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97?","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1605","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","ad Serra dos Orgãos in rupibus",NA,NA,"Porte, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1606","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Minas Gerais","In prov. Minas Geraes",NA,NA,"Libon, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1607","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil",NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,"Sellow, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1608","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Minas Gerais","In prov. Minas Geraes",NA,NA,"Libon, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1609","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Rio de Janeiro","in prov. Rio de Janeiro",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13226","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1610","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil",NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,"Sello, HL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1118?","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1611","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Minas Gerais","Habitat in prov. Minas Geraes",NA,NA,"Ackermann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1612","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil",NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,"Raben, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"702","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1613","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil",NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,"Sellow, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1614","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Bateman ex Lindl.","Brazil","Minas Gerais","Habitat in prov. Minas Geraes",NA,NA,"Ackermann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0067",NA,NA,NA,NA,NA
"1615","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnamomea","Laelia cinnamomea","Rchb.f.","Brazil",NA,"Habitat in Brasilia loco accurato haud indicado",NA,NA,"Schiller, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1616","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","cinnamomea","Laelia cinnamomea","Rchb.f.","Brazil",NA,"Habitat in Brasilia loco accurato haud indicado",NA,NA,"Schiller, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1617","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Minas Gerais","Habitat in arboribus et interdum in rupibus prov. Minas Geraes altit. 800-1200m",NA,NA,"Langsdorff, GH (Baron)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1618","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","in prov. Rio de Janeiro ad Serra d'Estrella",NA,NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1619","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","in arboribus ad Serra dos Orgãos",NA,NA,"Gardner, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"656?","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1620","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","in arboribus ad Serra dos Orgãos",NA,NA,"Gardner, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"656","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1621","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Minas Gerais","Habitat in arboribus et interdum in rupibus prov. Minas Geraes altit. 800-1200m",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C70","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1622","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","prope Rio de Janeiro culta","Floret Februario - Junio",NA,"Wawra, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1623","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Minas Gerais","Habitat in arboribus et interdum in rupibus prov. Minas Geraes altit. 800-1200m",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C70?","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1624","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","prope Rio de Janeiro culta","Floret Februario - Junio",NA,"Wawra, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534?","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1625","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Rio de Janeiro","in prov. Rio de Janeiro ad Serra d'Estrella",NA,NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1626","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil","Minas Gerais","Habitat in arboribus et interdum in rupibus prov. Minas Geraes altit. 800-1200m",NA,NA,"Langsdorff, GH (Baron)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1627","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil",NA,"ad Serra dos Orgãos in via versus Minas Geraes in truncis putridis",NA,NA,"Luschnath, B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1628","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb.f.","Brazil",NA,"ad Serra dos Orgãos in via versus Minas Geraes in truncis putridis",NA,NA,"Luschnath, B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0063",NA,NA,NA,NA,NA
"1629","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia","A.Rich. ex R.Warner","Brazil","Minas Gerais","Habitat in prov. Minas Geraes",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B732?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1630","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia","A.Rich. ex R.Warner","Brazil","Minas Gerais","Habitat in prov. Minas Geraes",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B732","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia","A.Rich. ex R.Warner","Brazil",NA,"in rupibus ad Serra S. Barthol","Floret Augusto",NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1632","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia","A.Rich. ex R.Warner","Brazil",NA,"in rupibus ad Serra S. Barthol","Floret Augusto",NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1633","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"ad Serra de Ouro Branco",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1634","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","Habitat in arboribus ad Serra do Mar prov. S. Catharina",NA,NA,"Incógnit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1635","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","In prov. S. Catharina","Floret Martio",NA,"Barbosa Rodrigues, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1636","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","in rupibus et interdum in arboribus insul. S. Catharina, frequens",NA,NA,"Fr. De Vos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1637","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","in rupibus et interdum in arboribus insul. S. Catharina, frequens",NA,NA,"Fr. De Vos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1638","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","In prov. S. Catharina","Floret Martio",NA,"Barbosa Rodrigues, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1639","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","elegans","Laelia elegans","Rchb.f.","Brazil","Santa Catarina","Habitat in arboribus ad Serra do Mar prov. S. Catharina",NA,NA,"Incógnit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,"P03P5N0065",NA,NA,NA,NA,NA
"1640","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"ad Serra de Itapipoca",NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1344?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1641","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2275?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1642","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","ad Serra do Frio prope Diamantina",NA,NA,"Gardner, G","Diamantina","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,"5198?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1643","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus ad Gambá prope Ouro Preto",NA,NA,"Magalhães Gomes, FP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"512?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1644","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","in saxis regionis alpestris ad Serra da Piedade",NA,NA,"Warming, JEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1645","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus et in arboribus ad Serra de Ouro Preto",NA,NA,"Schwacke, CAW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9411","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1646","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus ad Serra da Cachoeira do Campo",NA,NA,"Schwacke, CAW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10774?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1647","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus ad Serra da Cachoeira do Campo",NA,NA,"Schwacke, CAW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10774","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1648","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus ad Gambá prope Ouro Preto",NA,NA,"Magalhães Gomes, FP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"512","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1649","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17270","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1650","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17270?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1651","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"St.-Hil, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2275","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1652","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","ad Serra do Frio prope Diamantina",NA,NA,"Gardner, G","Diamantina","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,"5198","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1653","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17271","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1654","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"ad Serra de Itapipoca",NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1344","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1655","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in Brasilia austro-orientali loco accurato haud indicato","Floret Augusto - Februario",NA,"Sellow, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1341?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1656","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in rupibus et in arboribus ad Serra de Ouro Preto",NA,NA,"Schwacke, CAW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9411?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1657","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil",NA,"in Brasilia austro-orientali loco accurato haud indicato","Floret Augusto - Februario",NA,"Sellow, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1341","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
"1658","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brazil","Minas Gerais","Habitat in rupibus et in arboribus prov. Minas Geraes",NA,NA,"Glaziou, AFM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17271?","Southern America",NA,NA,"P03P5N0066",NA,NA,NA,NA,NA
