"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"395","2008-05-27 22:02:00-03","MO","MOBOT","1716871","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Israel G. Vargas C.|G. Céspedes","Vargas Caballero 5056","2000","8","3","South America","Bolivia","Santa Cruz","Florida","Bermejo, 5 km al E subiendo hacia el sillar - Tres Cruces. Camino del gaseoducto y zona de la antena. Bosque alto en laderas y ondonadas con Cariniana estrellensis, Pachistroma longifolia y Myroxylom peruiferum.","-63.58333","-18.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2009-02-05 03:32:00-02","MO","MOBOT","1716876","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee '96","Israel G. Vargas C.|S. Ortiz","Vargas Caballero 3666","1998","11","14","South America","Bolivia","Santa Cruz","Andrés Ibáñez","alrededores de Tierras Nuevas - El Palmar, 8 km al SW de la ciudad de Santa Cruz de la Sierra. Bosque natural muy intervenido, por chaqueo y áreas de cultivo, márgenes de los lotes con arbolitos hasta 12 m de altura.","-63.2","-17.85","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","1762869","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee M","P. Settella","Settella 74","1988","4","17","South America","Bolivia","Santa Cruz",NA,"10 km al sur de la plaza central de Santa Cruz rumbo a Palmasola","-63.18333","-17.86666","425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","1763490","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Israel G. Vargas C.|J. M. Camacho","Vargas Caballero 3126","1990","4","9","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","PN Amboro, Cerro Bravo, 10 km N de Comarapa","-64.53333","-17.81666","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","1763519","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Israel G. Vargas C.|S. Ortiz","Vargas Caballero 3666","1994","11","13","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Tierras Nuevas-el Palmar, 8 km SW Santa Cruz","-63.16666","-17.86666","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","1763585","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"David E. Williams","Williams 461","1901","12","13","South America","Bolivia","La Paz",NA,"Tumupasa","-67.88333","-14.15","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","1763898","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Stephan G. Beck|Robin B. Foster","Beck 18543","1990","6","7","South America","Bolivia","La Paz",NA,"52 km de Apolo hacia charazani, pasando Correo, Calabatea","-68.41666","-14.9","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-08-23 04:12:00-03","MO","MOBOT","1777172","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Ricardo Callejas","Callejas Posada 7299","1989","3","3","South America","Colombia","Antioquia","Betania","Vía Betania-Andes, Veredas La Cascajosa-Santa Ana, zona cafetera.","-75.75","5.75","1300.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2013-08-23 04:12:00-03","MO","MOBOT","1777751","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","J.A. Carrasco|et al.","Carrasco 003","2002","5","26","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Camino al Cerro del Inca entrando por la negra a 5km sobre la carretera antigua Cbba. Bosque montan|o seco.","-63.80166","-18.10222","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","1829501","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Linder Suin","Suin 1730","2002","5","7","South America","Ecuador","Morona-Santiago","Morona","Cordillera del Cutucú. Asociación Shuar Sevilla. Bosque Primario. Cerro Iniak Naint. Suelo pobre rocoso.","-78.12111","-2.30527","1043.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-08-23 06:44:00-03","MO","MOBOT","1881293","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez (MY)","Ramiro Fonnegra G.|et al.","Fonnegra G. 2912","1988","8","25","South America","Colombia","Antioquia","Hispania","6 km después de Betania, Vereda Las Picas, Finca Las Manzanas.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-12-27 05:32:00-02","MO","MOBOT","1881330","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Starker White|W. S. Alverson","White 722","1977","6","26","South America","Colombia","Antioquia",NA,"Empty lots and disturbed areas in urban Medellín in what was once a humid subtropical forest zone. Rainfall Aprox. 1500mm/year.","-75.5","6.25","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-08-21 04:37:00-03","MO","MOBOT","2228917","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1436","2000","2","25","South America","Argentina","Misiones","San Ignacio","Parque Provincial Teyú Cuaré, alrededores del Peñón de la Reina Victoria","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2018-05-17 05:28:00-03","MO","MOBOT","2229620","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee, M.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1634","1997","12","8","South America","Argentina","Misiones","San Ignacio","Parque provincial Teyucuaré, senda hacia casa del alemán","-55.55","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2009-07-17 17:02:00-03","MO","MOBOT","2305447","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Thomas B. Croat|Lynn P. Hannon|Gregory A. Wahlert|Tuntiak Katan","Croat 91259","2004","7","16","South America","Ecuador","Zamora-Chinchipe",NA,"Along road from near Paquisha south to Las Orchídeas and end of road on Río Nangaritza via Guayzimi, beginning 15.9 km E of Zumbi and Río Zamora, then 49.6 km S at Las Orchídeas, in vicinity of Las Orchídeas.","-78.65833","-4.22888","877.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1508","9",NA
"410","2020-07-09 19:18:00-03","MO","MOBOT","2370344","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Alejandro Araujo M.|A. Palabral|Norma Flores|Paola Gismondi","Araujo Murakami 1649","2004","11","29","South America","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.","-68.0833333","-14.2333333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-19","1",NA
"411","2009-08-21 07:03:00-03","MO","MOBOT","2516072","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Émile Hassler","Hassler 5042",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-07-11 17:39:00-03","MO","MOBOT","2540983","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","A. Fuentes (LPB)","Alejandro Araujo M.|P.M. Jørgensen|C. Cuevas","Araujo Murakami 1798","2005","3","20","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Yarimita.","-68.6858333","-14.5513889","1170.00000000","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","1",NA
"413","2020-07-11 16:54:00-03","MO","MOBOT","2540986","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Alejandro Araujo M.|P.M. Jørgensen|C. Cuevas","Araujo Murakami 1769","2005","3","20","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Yarimita.","-68.6858333","-14.5513889","1170.00000000","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","1",NA
"414","2020-04-14 11:53:00-03","MO","MOBOT","2540987","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Alejandro Araujo M.|P.M. Jørgensen|C. Cuevas","Araujo Murakami 1770","2005","3","20","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Yarimita.","-68.6858333","-14.5513889","1170.00000000","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","1",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","258942","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 31528","1992","3","25","South America","Paraguay","Central",NA,"1 km W from entrance to Tavarory. Forest patch.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"678","4",NA
"416","2010-01-25 16:23:00-02","MO","MOBOT","2594000","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","L. Uribe","Uribe Uribe 6141","1968","8","4","South America","Colombia","Santander","Bucaramanga",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2016-06-06 10:56:00-03","MO","MOBOT","2599573","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","A. Fuentes (LPB)","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","Choque Ajata 201","2005","3","19","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi.NW de Apolo","-68.68625","-14.54725","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","1",NA
"418","2020-04-28 15:55:00-03","MO","MOBOT","2599677","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","Choque Ajata 210B","2005","3","19","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi.NW de Apolo","-68.68625","-14.54725","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","6",NA
"419","2013-12-09 10:49:00-02","MO","MOBOT","2599877","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Thomas B. Croat","Croat 17926A","1972","7","10","South America","Peru","Loreto",NA,"Río Paranapura, above Yurimaguas.","-76.08333","-5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244","1",NA
"420","2014-04-02 21:59:00-03","MO","MOBOT","2920072","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","D. Canal G. (COL)","Luis Valverde|I. Peña S.","Valverde 1069","1988","9","19","South America","Venezuela","Táchira",NA,"Represa la Honda. Campamento La Trampa. Complejo Hidroelectrico Uribante-Caparo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"421","2010-05-16 06:14:00-03","MO","MOBOT","2920664","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","D. Canal (COL)","Richard T. Martin|Timothy C. Plowman","Martin 113","1967","6",NA,"South America","Colombia","Cundinamarca","Arbelaez","Near Quebrada Seca, about 5 km. from Fusa on road to Arbelaez. Fusagasuga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"422","2014-03-26 20:41:00-03","MO","MOBOT","2920968","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","W.D. Stevens","Milan Vavrek","Vavrek 55","1980","8","11","South America","Paraguay","Paraguarí",NA,"Parque nacional Ybycuí, lugar abierto cultivado, camino a Arroyo corrientes. Inclinación ca 25%; exposición sombra; suelo arenoso; sitio al costado del camino; tipo de vegetación bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","2923227","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Rosa Degen","Degen 001701","1989","12","9","South America","Paraguay","Caazapá",NA,"Castor Cue. A orillas del bosque.","-55.83333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2010-01-25 16:23:00-02","MO","MOBOT","2926728","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","L. Uribe","Uribe Uribe 3176","1958","7","15","South America","Colombia","Tolima","Mariquita","Alrededores.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","2926826","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Maria M. Arbo","Arbo 1207","1976","11","10","South America","Argentina","Corrientes","Ituzaingó","Ea San Pedro.","-56.86666","-27.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-04-19 04:34:00-03","MO","MOBOT","2926828","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Adrián Eliceche","Eliceche 0118","1991","3","21","South America","Paraguay","Concepción",NA,"Estancia San Rafael, 140km E de Concepción. W 300 N de la Adm.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2011-03-15 06:25:00-03","MO","MOBOT","2926877","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Ricardo O. Vanni|Lidia I. Ferraro|M. Silvia Ferrucci","Vanni 1164","1989",NA,NA,"South America","Paraguay","Cordillera",NA,"Valenzuela. Borde de selva marginal del A Yhacá",NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-01-24 14:03:00-02","MO","MOBOT","2926939","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","José Schunke V.","Schunke Vigo 1117","1966","2","23","South America","Peru",NA,NA,"en campo abierto. Quebrada de maquizapa (Rio monzón)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"429","2011-02-18 09:01:00-02","MO","MOBOT","2927045","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","H.J.F. Schimpff","Schimpff 1022","1934",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2010-05-15 05:57:00-03","MO","MOBOT","2927180","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Timothy C. Plowman","Plowman 6045","1976","5","5","South America","Peru","San Martín","San Martín","Road from Tarapoto to Juajui. Km 24. flat secondary forest",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2014-01-28 08:57:00-02","MO","MOBOT","2927206","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Franklin Ayala","Ayala Flores 5907","1987","12","13","South America","Peru","Loreto","Maynas","Yarina Cocha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"432","2015-01-04 05:47:00-02","MO","MOBOT","2927213","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","E. González","González 128","1963","2","22","South America","Ecuador","Zamora-Chinchipe",NA,"Unas 3km abajo el Rio Zamora de cumberaza. Bosque lluvia",NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2015-02-07 23:08:00-02","MO","MOBOT","2927525","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","W. Mantovani","Mantovani 829","1980","6","24","South America","Brazil","São Paulo",NA,"Município de Mogi Guaçu, Martinho prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"434","2013-10-11 11:09:00-03","MO","MOBOT","2927580","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","W.D. Stevens","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 24978","1986",NA,NA,"South America","Paraguay","Guairá",NA,"Colonia Independencia","-56.2166667","-25.75","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"435","2013-12-05 13:56:00-02","MO","MOBOT","2927616","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Paolo Bettella","Bettella 74","1988",NA,NA,"South America","Bolivia","Santa Cruz","Andrés Ibáñez","10km al Sur de la Plaza central de Santa Cruz rumbo a Palmasola","-63.1833333","-17.8666667","425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","2927828","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Nélida Soria","Soria Rey 5343","1992",NA,NA,"South America","Paraguay","San Pedro",NA,"Estancia Santa Ana, Propiedad del Sr. Hugo Mezquita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-03-18 10:53:00-03","MO","MOBOT","2928155","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 15680","1978",NA,NA,"South America","Argentina","Corrientes","Ituzaingó","Pto Valle, 30km E de Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"438","2020-12-28 04:52:00-03","MO","MOBOT","2928256","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Timothy C. Plowman|Richard E. Schultes|Óscar Tovar","Plowman 7134","1977","4","28","South America","Peru","Loreto",NA,"Río Ampiyacu, Pebas and vicinity. Secondary forest behind Pijuayal army base, near Pebas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"439","2013-12-09 10:49:00-02","MO","MOBOT","2928305","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16525","1972","7","8","South America","Peru","Loreto",NA,"Alto Amazonas, Dtto. Lagunas, Lagunas, pasture and margin, sandy black soil",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2011-06-08 17:15:00-03","MO","MOBOT","2928448","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","José Steinbach","Steinbach G. 5121","1920","11","10","South America","Bolivia","Santa Cruz",NA,"Bosques bojos",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-06-25 13:32:00-03","MO","MOBOT","2928688","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","William R. Anderson","Anderson 12317","1978","3","30","South America","Brazil",NA,NA,"Forest on terra firme near the Rio dos Pacaás Novos, at the Seringal São Luiz.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","2928763","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Thomas B. Croat","Croat 7521","1969",NA,NA,"South America","Colombia",NA,NA,"Leticia; disturbed area on banks of Amazon behind military BOQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2009-08-19 15:39:00-03","MO","MOBOT","2928812","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 380","1967","9","7","South America","Colombia","Meta",NA,"Along the Coño Rosa Blanca (a small stream outside of Villavicencio)","-73.630165","4.123937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2011-06-08 11:53:00-03","MO","MOBOT","2928880","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","José Schunke V.","Schunke Vigo 3700","1970","1","15","South America","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo Hierba Santa oscuro. En bosque secundario. Al sud oeste del Aeropuerto de Tocache Nuevo.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2017-08-03 05:22:00-03","MO","MOBOT","2929004","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3327","1987","10","24","South America","Colombia","Valle del Cauca","Zarzal","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque remanente, parcialmente primario, dominado por Anacardium excelsum hasta 40 m altura, 1.73 m DAP;",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2010-03-17 06:15:00-03","MO","MOBOT","2929036","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Erik Asplund","Asplund 5335","1939",NA,NA,"South America","Ecuador","Los Ríos",NA,"Hacienda Clementina on Rio Pita, at a rivulet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2011-03-01 12:21:00-03","MO","MOBOT","2929079","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","R. Romero Castañeda","Romero Castañeda 9805","1963",NA,NA,"South America","Colombia","Bolívar",NA,"Alrededores de Sincé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2009-08-21 06:56:00-03","MO","MOBOT","2929105","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Keiichi Mizoguchi","Mizoguchi 1935","1980","11","23","South America","Brazil",NA,NA,"Estado de Varzinha: Municipio Santa Marro. Baírro Varzinho Zona Sul. S. 42km from S. Paulo",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
