"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"368","2020-12-11 11:41:19-03","UFMG","BHCB","78550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Melo, PHA de","284","2002","12","30","Southern America","Brasil","Minas Gerais","Pains","Fazenda Amargoso.","-45.6613998413086","-20.3705997467041",NA,"Borda de mata relacionada a afloramento calcáreo,. Arbórea 5 m. Terrestre. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18263","auto",NA,NA,NA,NA,NA
"369","2020-12-11 11:41:19-03","UFMG","BHCB","78620","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Melo, PHA de; Lombardi, JA","354","2003","01","31","Southern America","Brasil","Minas Gerais","Pains","Fazenda Amargoso.","-45.6613998413086","-20.3705997467041",NA,"Borda de mata relacionada a afloramento calcáreo. Arbórea, 3m. Terrestre. Frutos imaturos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18263","auto",NA,NA,NA,NA,NA
"370","2020-12-11 11:41:19-03","UFMG","BHCB","78523","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Melo, PHA de; Versieux, LM","257","2002","11","16","Southern America","Brasil","Minas Gerais","Arcos","Fazenda Faroeste. Rio São Miguel.","-45.5393981933594","-20.2819004058838",NA,"Arbusto, sobre afloramento calcáreo, cálice verde, corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA
"371","2020-12-11 11:41:19-03","UFMG","BHCB","78510","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Melo, PHA de; Versieux, LM","244","2002","11","16","Southern America","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste. Rio São Miguel.","-45.7113990783691","-20.1744003295898",NA,"Arbusto, sobre afloramento calcáreo, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23336","auto",NA,NA,NA,NA,NA
"372","2020-12-11 11:41:19-03","UFMG","BHCB","52865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Hatschbach, G; Hatschbach, M; Silva, JM","56076","1991","11","11","Southern America","Brasil","Tocantins","Paranã","Rio Paranã., Balsa para Palmeirópolis. Mata de galeria.","-47.8830986022949","-12.6153001785278",NA,"Arbusto 3m, alva.",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,"96675","auto",NA,NA,NA,NA,NA
"373","2021-02-11 17:21:40-03","UFPR","UPCB","21927","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Ferrucci, S.","Hatschbach, G.","57967","1992","10","11",NA,"Brasil","Espírito Santo","Domingos Martins","BLOQUEADO",NA,NA,NA,"Arvoreta, 4m, flor creme. Mata pluvial da encosta de morro..",NA,NA,NA,NA,NA,"1993","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:21:40-03","UFPR","UPCB","43631","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Hatschbach, G.","Hatschbach, G.","71514","2000","10","22",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Árvore 5m, flor creme. Floresta Atlântica, 1000m s.n.m..",NA,NA,NA,NA,NA,"2001","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:21:40-03","UFPR","UPCB","27265","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Proença, C.","Kirkibride Jr., J.H.",NA,"1980","10","08",NA,"Brasil","Distrito Federal","Brasília","Perto do Rio das Salinas","-45.95","-15.516667",NA,"Árvore, até 5m, flor branca. MArgem de mata decídua sobre, rochas calcáreas..",NA,NA,NA,NA,NA,NA,NA,NA,"-45.95","-15.516667",NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1219690","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Nelson Ramírez","Ramírez 2155","1987","5","15","South America","Venezuela","Guárico",NA,"Estación Biológica de los Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubicada aproximadamente a 12Km S.E. de Calabonzo, Edo. Guárico. Vegetación de sabanas uniestrata, interrumpida frecuentemente por agrupaciones de árboles (matas); suelos ferrugineos; localidad climática estacional.","-67.41666","8.93333",NA,NA,NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","1221110","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Nelson Ramírez","Ramírez 2155","1987","5","15","South America","Venezuela","Guárico",NA,"Estación Biológica de los Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubicada aproximadamente a 12Km SE de Calabozo, Edo. Guárico. Vegetación de sabanas uniestrata, interrumpida frecuentemente por agrupaciones de árboles (matas); suelos ferrugineos; localidad climática estacional.","-67.41666","8.93333",NA,NA,NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","171693","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Baltasar Trujillo|et al.","Trujillo 17814","1981","6","29","South America","Venezuela","Aragua",NA,"Carretera Tácata-Tiara, Hemiesciófilo o esciofilo, en zona natural de probablemente selva nublada, ahora muy degradada.",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-76","2"
"379","2014-11-13 12:34:00-02","MO","MOBOT","172321","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","R.L. Robbins","Thomas B. Croat","Croat 54403","1982","7","30","South America","Venezuela","Sucre",NA,"Along Highway # 9, between Cumuná and Barcelona, near western border of the state of Sucre, 48 km east of Puerto Santa Cruz.","-64.4166667","10.2666667",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"386","4"
"380","2008-05-27 22:02:00-03","MO","MOBOT","172836","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","G. Aymard","Baltasar Trujillo|et al.","Trujillo 16632","1980","9","7","South America","Venezuela","Cojedes",NA,"Dtto. Girardot, en el extremo Sur del Cerro El Montoso, aledaño a El Baúl. Selva semidecidua piedemontana sobre pavimento pedregoso-ferruginoso, en regenación.",NA,NA,NA,NA,NA,NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-19","3"
"381","2008-05-27 22:02:00-03","MO","MOBOT","2986673","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","J.A. Steyermark","Julian A. Steyermark","Steyermark 127078","1982","11","2","South America","Venezuela","Portuguesa",NA,"Selva tropófila y transicional, faldas pedregosas arriba del puente sobre el Rio Maria, NE de Boca de Monte 28-32 kms al NNE de Guanare.","-69.71194","9.30527",NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2014-04-28 15:42:00-03","MO","MOBOT","2986714","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","T.D. Pennington","Willem Meijer|Robert F. Smith|Dinorah Gonzales","Meijer 27","1979","7","22","South America","Venezuela","Lara",NA,"30 km SW of Barquisimeto near road to Cerrata. Lowland rain forest. secondary growth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2012-07-30 05:00:00-03","MO","MOBOT","2987350","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","R.L. Liesner","Carmen E. Benítez de Rojas","Benítez de Rojas 2202","1978",NA,NA,"South America","Venezuela",NA,NA,"Dto. Tinaco del Edo. Cojedes.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","2990440","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","J.A. Steyermark","Miriam Colella","Colella 545",NA,NA,NA,"South America","Venezuela",NA,NA,"Edos. Aragua y Miranda. Bosque nublado d eLoma d eHierro.",NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2010-04-12 21:17:00-03","MO","MOBOT","2991958","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Carlos A. Blanco","Blanco 834","1970",NA,NA,"South America","Venezuela","Bolívar",NA,"Reserva Forestal El Caura, al sur-este del campamento. Forestal El Limon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-04-21 04:37:00-03","MO","MOBOT","2993180","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","R. Sandoval","R. Sandoval|A. Hernández","Sandoval 17","1981",NA,NA,"South America","Venezuela",NA,NA,"Palambra del Dr. Noroeste de San Carlos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-12-03 09:26:00-02","MO","MOBOT","2994790","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Nelson Ramírez","Ramírez 2305","1987",NA,NA,"South America","Venezuela",NA,NA,"Estación Biológica d elos Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubicada aproximada mente a 12 km S.E. de Claabozo. Edo. Guarico. Vegetacion de sabanas uniestrata, interrumpida frecuentemente por agrupaciones d earboles; suelos ferrugineos; localidad climáticamente estacional.","-67.41666","8.93333",NA,NA,NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","3312103","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","P. Acevedo","J.U. Santos","Santos 677","1983","2","23","South America","Brazil","Maranhão",NA,"Mun de Buriti Bravo, margem direita do Rio Itapecuru, Vereda que vai do alojamento ao porto Caiçara. Mata de terra firme, solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2010-05-12 14:45:00-03","MO","MOBOT","100273163","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Zappi","D. Sasaki","Sasaki 2387","2008","8","25","South America","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Próximo à base da Serra do Mateiro.","-55.805","-9.5111111",NA,NA,NA,NA,"274.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"390","2012-01-09 09:27:00-02","MO","MOBOT","100439611","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","C. Kelloff & J. Dodge","Lynn J. Gillespie|Doorjoohan Gopaul","Gillespie 2004","1989","7","6","South America","Guyana",NA,NA,"U. Takutu-U. Essequibo. Lethem. Along tributary creek of Takutu River.","-59.75","3.4",NA,NA,NA,NA,"100.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"391","2011-06-15 10:46:00-03","MO","MOBOT","1052857","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington (K)","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 3616","1987","5","7","South America","Colombia","Bolívar",NA,"Loma de Los Colorados.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","1822126","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P.Acevedo (FVG 2005)","Alwyn H. Gentry|Paul E. Berry","Gentry 14906","1975","7","5","South America","Venezuela","Bolívar",NA,"18 km N of Upata on road to San Félix, disturbed dry forest.","-62.38333","8.08333",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3985",NA
"393","2013-10-05 06:35:00-03","MO","MOBOT","1944975","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P.Acevedo (FVG 2005)","Ronald L. Liesner|Ángel C. González","Liesner 5620","1978","7","25","South America","Venezuela","Bolívar",NA,"2 to 8 km E of La Paragua S of Río Paragua, forest and savannah.","-63.25","6.83333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487",NA
"394","2013-10-05 06:35:00-03","MO","MOBOT","1945380","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P.Acevedo (FVG 2005)","Ronald L. Liesner|Ángel C. González","Liesner 5760","1978","7","28","South America","Venezuela","Bolívar",NA,"1 km N of Paragua, disturbed forest.","-63.31666","6.83333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493",NA
"395","2012-08-18 05:19:00-03","MO","MOBOT","2986485","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","ROnald L. Liesner","João Murça Pires","Pires 14662","1974",NA,NA,"South America","Brazil","Roraima",NA,"FLora do Territorio de Roraima Quadricula. Mata baixa de encosta com terra roxa 9 vermelha). Ponto 7 A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","2986857","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Julian A. Steyermark","Steyermark 108468","1973","9","16","South America","Venezuela","Sucre",NA,"Montaña de Mochima quebrada bosqueada, al Sur de Mochima, 20 kms. al Sureste de Cumana.","-64.33333","10.33333",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","2987017","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Julian A. Steyermark","Steyermark 107728","1973","8","18","South America","Venezuela","Sucre",NA,"Distrito Sucre; Selva tropófila, Fila de Guayuta, entre La Mediania y Los Altos.",NA,NA,NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-02-23 10:10:00-03","MO","MOBOT","2987256","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Luis E. Ruiz-Terán","Ruíz-Terán 1754","1964",NA,NA,"South America","Venezuela","Barinas",NA,"Bosques residuales de la margen izquierda del Rio Bumbum, Municipio Diudad Bolivia ( Pedraza), Distrito Pedraza, Estado barinas.",NA,NA,NA,NA,NA,NA,"180.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2012-05-30 16:09:00-03","MO","MOBOT","2991195","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P. Acevedo","Lynn J. Gillespie|Harry Persaud","Gillespie 872","1989","3","19","South America","Guyana",NA,NA,"Potaro Siparuni Region; 1-3 km NNE of Kato along trail to Paramakatoi. Secondary forest and scrub on steep NE facing hillside.","-59.81666","4.15",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2010-02-09 15:16:00-02","MO","MOBOT","2991408","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P.Acevedo","Lynn J. Gillespie|Doorjoohan Gopaul|Paul M. Peterson","Gillespie 1686","1989","6","18","South America","Guyana",NA,NA,"U. Takatu-U. Essequibo. Region; Rupununi savanna, Natun Bush Island, +2 km SSw of Dadanawa. Semi-evergreen forest.","-59.46666","2.81666",NA,NA,NA,NA,"120.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","2991599","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Leandro Aristeguieta","Aristeguieta 4198","1960","5",NA,"South America","Venezuela","Guárico",NA,"Terrenos de la Estacion Biologica de lo sLlanos. Calabozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","2991747","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Leandro Aristeguieta","Aristeguieta 6340","1966","8",NA,"South America","Venezuela","Guárico",NA,"A lo largo de la carretera de entrada hacia San Francisco. de Tisnados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2011-03-01 12:53:00-03","MO","MOBOT","2992208","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Luis E. Ruiz-Terán","Ruíz-Terán 1756","1964",NA,NA,"South America","Venezuela","Barinas",NA,"Distrito Pedraza. Bosques residuales d ela margen izquierda del rio Bumbum, Municipio Ciudad Bolivia. Pedraza.",NA,NA,NA,NA,NA,NA,"180.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-07-26 05:59:00-03","MO","MOBOT","2992472","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","F.J. Breteler","Breteler 3996","1964",NA,NA,"South America","Venezuela","Mérida",NA,"State of Barinas. 79 km from Barinas along road to San Cristóbal. Village Bumbun.",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","2992646","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Howard S. Irwin","Irwin 19123","1968","1","24","South America","Brazil","Goiás",NA,"In valley of Rio Maranháo. Forested limestone outcrop, ca.",NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2013-05-07 06:03:00-03","MO","MOBOT","2992720","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ynés Mexia","Mexia 4401","1930","2","26","South America","Brazil","Minas Gerais",NA,"Agricultural College Lands, near western boundary, incut over woods.",NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","2993039","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","MORI","MORI 11563","1979",NA,NA,"South America","Brazil","Bahia",NA,"Rodovia Ba-265, trecho Caatiba/Barra do Choca, a 6 km a W de Caatiba. Regiáo de Mata Mesofila Sul Baiana. Mata parcialmente perturbada.",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","2993198","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Howard S. Irwin","Irwin 19204","1968","1","25","South America","Brazil","Goiás",NA,"75 km N. of Corumba de Goias on road to Niquelándia, Goias in valley of Rio maranhao. Disturbed gallery forest, .",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2013-05-07 06:03:00-03","MO","MOBOT","2993331","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ynés Mexia","Mexia 5401","1930","12","10","South America","Brazil","Minas Gerais",NA,"Road to barroso; Fazenda de Reserva; wooded slope above stream.",NA,NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","2993397","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","B.A.S. Pereira","Pereira 125","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Adjacéncias córrego Cachoeirinha, afluente do rio paranoá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2013-05-07 06:03:00-03","MO","MOBOT","2993433","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ynés Mexia","Mexia 5202","1930","10","22","South America","Brazil","Minas Gerais",NA,"Ox-cart road to Sáo Miguel; top of hill incut-over woods.",NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2013-05-07 06:03:00-03","MO","MOBOT","2993590","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ynés Mexia","Mexia 5358","1930","11","26","South America","Brazil","Pará",NA,"Fazenda do Paraiso; road up valley, in cut-over woods on slope.",NA,NA,NA,NA,NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","2993713","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ezechias P. Heringer","Heringer 5615","1980",NA,NA,"South America","Brazil",NA,NA,"Brasília DF. Bacia do Rio Sáo Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","2993791","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Ezechias P. Heringer","Heringer 3170","1980",NA,NA,"South America","Brazil",NA,NA,"Brasília DF, Bacia do Rio Sáo Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-19 08:21:00-03","MO","MOBOT","2993826","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","R.L.G.Coelho (US)","Ludwig Riedel","Riedel 476","1824",NA,NA,"South America","Brazil",NA,NA,"Sobere.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"416","2009-12-04 16:24:00-02","MO","MOBOT","2993829","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","Gert G. Hatschbach|J.M. Silva","Hatschbach 49888","1985",NA,NA,"South America","Brazil","Espírito Santo",NA,"Caxixa ( mun. Castelo).",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","2993974","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D. Pennington","MORI","MORI 11559","1979",NA,NA,"South America","Brazil","Bahia",NA,"Rodovia BA-265, trecho Caatiba/Barra do Choca, a 8 km a W de Caatiba. Regiáo de Mata Mesofila Sul Baiana. Mata secundária. Presenca de muitas pedras grandes no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2010-11-23 21:54:00-02","MO","MOBOT","3251701","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P. Acevedo-Rdgz","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|C. Simmons|A. Jacobs-Brouwer|V. James|R. Andrew","Jansen-Jacobs 4431","1995","7","13","South America","Guyana",NA,NA,"Kanuku Mts, Moco Moco R., Forest near farm.","-59.65","3.3",NA,NA,NA,NA,"135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","990594","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 12338","1982","2","11","South America","Ecuador","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2",NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
