"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"407","2021-02-08 12:32:57-03","UFRGS","ICN","007475","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Ferreira, A","1970","02","20","Brasil","RS","Santa Vitória do Palmar","17 km de Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"Capítulos vinhaticos; Adventícia ?.; Beira estrada.",NA,NA,"550","América do Sul",NA,NA,"Dicotyledon",NA,"130170","auto",NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:32:57-03","UFRGS","ICN","193568","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1975","03","29","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"8997","América do Sul",NA,NA,"Dicotyledon",NA,"25915","auto",NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:32:57-03","UFRGS","ICN","007999","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Valls, JFM; Arzivenco, L","1970","12","29","Brasil","RS","Torres","Butiazal a beira da BR 101","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Frequente.",NA,NA,"1380","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:32:57-03","UFRGS","ICN","193563","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1977","01","24","Brasil","RS","Torres","Cerrado","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"10837","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:32:57-03","UFRGS","ICN","193564","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1977","01","16","Brasil","RS","Torres","Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"11062","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:32:57-03","UFRGS","ICN","028145","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE; Lindeman, JC; et alii",NA,NA,NA,"Lindeman, JC; Irgang, BE; et al.","1972","07","14","Brasil","RS","Torres","Parque de Torres, dunas altas N","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Série 26.17; Dunas.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:32:57-03","UFRGS","ICN","186325","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Schmidt-Silveira, F","2012","10","17","Brasil","RS","Viamão","Águas Claras, Banhado dos Pachecos","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo com brachiaria",NA,NA,"342","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:32:57-03","UFRGS","ICN","004717","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE; Baptista, LRM","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Capítulos roxos.",NA,NA,"180","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:31:55-03","UFRGS","ICN","004709","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE; Baptista, LRM","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo.",NA,NA,"306","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:31:55-03","UFRGS","ICN","004141","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Schultz, AR","1967","03","30","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"4141","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:32:57-03","UFRGS","ICN","004712","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","09","30","Brasil","RS","Viamão","Schianwald","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Capítulos roxos.",NA,NA,"191","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:32:57-03","UFRGS","ICN","028797","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE","1971","03","17","Valls, JFM","1971","02","02","Brasil","RS","Xangri-lá","Praia de Atlântida","-50.0435981750488","-29.8008003234863",NA,NA,NA,NA,NA,NA,NA,"1467","América do Sul",NA,NA,"Dicotyledon",NA,"7917","auto",NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:31:55-03","UFRGS","ICN","004706","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","11","13","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Inflorescências roxas.",NA,NA,"263","América do Sul",NA,NA,"Dicotyledon",NA,"19353","auto",NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:32:57-03","UFRGS","ICN","045517","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Pedersen, TM",NA,NA,NA,"Pedersen, TM","1977","02","18","Argentina","Corrientes","Empedrado","Estancia Las Tres Marias, erosion-gullies in the bank of the R. Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11678","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:32:57-03","UFRGS","ICN","045933","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Schinini, A; Ahumada, O","1976","01","10","Argentina","Corrientes","Capital","Riachuelo",NA,NA,NA,NA,NA,NA,"Arenal alto de Yatay-poñy.",NA,NA,"12380","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:32:57-03","UFRGS","ICN","050599","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Tressens, SG; Carnevali, R; Miranda, D","1974","10","29","Argentina","Corrientes","Curuzú Cuatiá","Ruta 12, 9 km E de Perugorría",NA,NA,NA,NA,NA,NA,"Borde de camino.",NA,NA,"625","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:32:57-03","UFRGS","ICN","050600","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Tressens, SG; Carnevali, R; Miranda, D","1974","10","29","Argentina","Corrientes","Lavalle","Ruta 12, 7 km N de empalme con Ruta 120",NA,NA,NA,NA,NA,NA,"En campo.",NA,NA,"655","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:32:57-03","UFRGS","ICN","191296","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS",NA,NA,NA,"Brasil","SC","Laguna","Ponta da Galheta","-48.786389","-28.5675","-48.786389","-28.5675",NA,NA,"Em campo sobe o promontório",NA,NA,"1898","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:32:57-03","UFRGS","ICN","195310","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Lucas, D","2017","09",NA,"Rabuske, C; Santos-Jr, R; Llanos, FH","2017","05","19","Brasil","SC","Jaguaruna","Baln. Arroio Corrente.","-49.049167","-28.7","-49.049167","-28.7",NA,NA,"Erva com inflorescência seca. Poucos indiv. na área.; Área de dunas frontais remanescentes.",NA,NA,"267","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:32:57-03","UFRGS","ICN","009884","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Lucas, D","2015","12","21","Lindeman, JC; de Haas, JH","1996","01","13","Brasil","PR","Curitiba","Instituto de Botânica","-49.2731018066406","-25.4277992248535",NA,NA,"900","900","Herb, flower heads blue.; Ruderal vegetation on hill behind Instituto de Botânica.",NA,NA,"313","América do Sul",NA,NA,"Dicotyledon",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:32:57-03","UFRGS","ICN","193566","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1982","11","10","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,"14169","América do Sul",NA,NA,"Dicotyledon",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:32:57-03","UFRGS","ICN","064703","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Arzivenco, L","1979","01","23","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Campo do fundo, morrinho empedrado.",NA,NA,"532","América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:32:57-03","UFRGS","ICN","064692","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Arzivenco, L","1978","12","08","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Ilha no banhado da divisa.",NA,NA,"397","América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:32:57-03","UFRGS","ICN","064689","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Arzivenco, L","1978","11","23","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Campo este.",NA,NA,"654","América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:32:57-03","UFRGS","ICN","193567","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1963","11",NA,"Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"1528","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:32:57-03","UFRGS","ICN","193569","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1964","11",NA,"Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"2706","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:32:57-03","UFRGS","ICN","193571","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1964","11",NA,"Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"2755","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:31:55-03","UFRGS","ICN","004702","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","12","08","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Terreno seco.",NA,NA,"277","América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:32:57-03","UFRGS","ICN","190635","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Bordignon, SAL",NA,NA,NA,"Bordignon, SAL; et al.","2012","04","02","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Material testemunho tese de doutorado UFRGS; Folhas adultas; Erva",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"436","2021-02-08 12:32:57-03","UFRGS","ICN","151584","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Lima, LF","2006","02","27","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Campo rochoso. Encosta de morro.",NA,NA,"286","América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:32:57-03","UFRGS","ICN","017280","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irmão Teodoro Luis",NA,NA,NA,"Irmão Teodoro Luis","1950","01","23","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Nº 79 Flórula de Pelotas, Herbetum Arvensis.",NA,NA,"20056","América do Sul",NA,NA,"Dicotyledon",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:32:57-03","UFRGS","ICN","017962","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irmão Teodoro Luis",NA,NA,NA,"Irmão Teodoro Luis","1950","01","23","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Nº 79 Flórula de Pelotas, Herbetum Arvensis.",NA,NA,"20056","América do Sul",NA,NA,"Dicotyledon",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:32:57-03","UFRGS","ICN","031922","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Irmão Ary","1950","01","23","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"25","América do Sul",NA,NA,"Dicotyledon",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:32:57-03","UFRGS","ICN","193570","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Diober, L","2017","02","01","Hagelund, K","1951","11",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"278","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:32:57-03","UFRGS","ICN","004716","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE; Homrich, M","1967","09","21","Brasil","RS","Porto Alegre","Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Capítulos roxos.",NA,NA,"175","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:31:55-03","UFRGS","ICN","004705","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","11","22","Brasil","RS","Porto Alegre","Morro Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Terreno seco.",NA,NA,"259","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:31:55-03","UFRGS","ICN","004704","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","11","22","Brasil","RS","Porto Alegre","Morro Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Inflorescência arroxeada.",NA,NA,"258","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:31:55-03","UFRGS","ICN","004703","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","11","22","Brasil","RS","Porto Alegre","Morro Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Terreno seco.",NA,NA,"257","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:32:57-03","UFRGS","ICN","118519","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM; et al.","1992","03","13","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"2590","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:32:57-03","UFRGS","ICN","119518","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Lucas, DB","2015","12","21","Rodrigues, RS","1995","09","25","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva com 0,5m alt.; flores azuis; campo pedregoso.",NA,NA,"34","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:32:57-03","UFRGS","ICN","081576","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Lucas, D","2015","12","21","Sobral, M; et al.","1984","11",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva; Capítulos roxos.; Em campo no topo do morro.",NA,NA,"3454","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:32:57-03","UFRGS","ICN","087883","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Sobral, M","1985",NA,NA,"Sobral, M","1984","11",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva; Capítulos roxos.; Em campo.",NA,NA,"3454","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:32:57-03","UFRGS","ICN","180133","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Mondin, C",NA,NA,NA,"Mondin, C","1990","11","17","Brasil","RS","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Muito frequente e disperso",NA,NA,"657","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:32:57-03","UFRGS","ICN","028843","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Lucas, D","2015","12","21","Baptista, LRM","1967","11","07","Brasil","RS","Porto Alegre","Parque Saint Hilaire","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:32:57-03","UFRGS","ICN","030302","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Porto, ML; et al.","1975","11","16","Brasil","RS","Santana do Livramento","Cerro Armour","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,"1841","América do Sul",NA,NA,"Dicotyledon",NA,"79795","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:32:57-03","UFRGS","ICN","008365","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Lindeman, JC; Irgang, BE; Valls, JFM","1971","10","13","Brasil","RS","São Gabriel","17 km W de São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"Em campo de baixada úmida.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"56206","auto",NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:32:57-03","UFRGS","ICN","007735","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1970","06","20","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Butiazal.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:32:57-03","UFRGS","ICN","007033","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Vasconcellos, J; Baptista, LRM; Irgang, BE","1969","09","25","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Butiazal.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:32:57-03","UFRGS","ICN","007032","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Vasconcellos, J; Baptista, LRM; Irgang, BE","1969","09","25","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Butiazal.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:31:55-03","UFRGS","ICN","004707","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","11","15","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Inflorescências arroxeadas.; Butiazal.",NA,NA,"269","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:32:57-03","UFRGS","ICN","027732","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl",NA,NA,NA,NA,"Irgang, BE; Allem, A; Oliveira, P; Alvarez, A","1975","04","26","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Butiazal.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:32:57-03","UFRGS","ICN","127158","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Pinheiro, M",NA,NA,NA,"Pinheiro, M","2002","10","04","Brasil","RS","Viamão","Parque Estadual de Itapuã, morro do Araçá","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"campo rupestre",NA,NA,"377","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:32:57-03","UFRGS","ICN","004715","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE; Baptista, LRM","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Inflorescência arroxeada.",NA,NA,"181","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"460","2021-02-08 12:32:57-03","UFRGS","ICN","004714","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE; Baptista, LRM","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Inflorescência roxa.; Campo seco.",NA,NA,"183","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:32:57-03","UFRGS","ICN","004713","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo seco.",NA,NA,"186","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:32:57-03","UFRGS","ICN","004711","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl","Irgang, BE",NA,NA,NA,"Irgang, BE","1967","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo seco.",NA,NA,"189","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA
