"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"472","2019-06-24 08:11:47-03","IAC","IAC","23522","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"W.R. Anderson","10594","1974","02","07",NA,"Brasil","Pará","Alto Tapajós, Rio Curuú, 5Km a suleste da Missão Cururú",NA,NA,NA,NA,NA,NA,"J.H. Kirkbride Jr.",NA,NA,NA,NA,NA,"1976","06","07",NA,NA,NA,NA,NA,NA,NA
"473","2019-06-24 08:11:47-03","IAC","IAC","28443","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J.R. Mattos (1)","s/nº","1969","12","15",NA,"Brasil","Mato Grosso","Santa terezinha","-50.6692","-11.2222",NA,NA,NA,NA,"J.H. Kirkbride Jr.","Luciara",NA,NA,NA,NA,"1969","12","15","-50.6692","-11.2222",NA,NA,NA,NA,NA
"474","2019-06-24 08:11:47-03","IAC","IAC","31254","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"A.D. Caliente","402","1993","05","25",NA,"Brasil","Mato Grosso do Sul","Horto Barra do Moeda,Rserva Florestal da Três Lagoas Agroflorestal Ltda.","-51.6783","-20.7511",NA,NA,NA,NA,"A.D. Caliente","Três Lagoas",NA,NA,NA,NA,"1995","04","24","-51.6783","-20.7511",NA,NA,NA,NA,NA
"475","2020-02-20 14:37:32-03","IAC","IAC","40300","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"N.M. Ivanauskas","4305","2000","06","02",NA,"Brasil","Mato Grosso","Fazenda Pontal, propriedade de Silvino Perotto","-53.3833333","-13.1000001",NA,"Coordenadas do material: 13°06#?#S 53°23#?#W",NA,NA,"S.L. Jung-Mendaçolli","Gaúcha do Norte",NA,NA,NA,NA,"2001","01","19","-53.3833333","-13.1000001",NA,NA,NA,NA,NA
"476","2020-02-20 14:37:32-03","IAC","IAC","45452","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"R. Tsuji; L.C. Bernacci & E.F. Souto","699","2004","11","19",NA,"Brasil","Mato Grosso",NA,"-55.1689","-15.5467",NA,NA,NA,NA,"A. Oliveira","Campo Verde",NA,NA,NA,NA,"2006","10","10","-55.1689","-15.5467",NA,NA,NA,NA,NA
"477","2020-02-20 14:37:32-03","IAC","IAC","45469","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"R. Tsuji; L.C. Bernacci & E.F. Souto","881","2004","11","23",NA,"Brasil","Mato Grosso","MT 322","-54.225667","-10.428083",NA,"10o 25#?# 41.1S, 54o 13#?# 32.4W",NA,NA,"A. Oliveira","Peixoto de Azevedo",NA,NA,NA,NA,"2006","10","10","-54.225667","-10.428083",NA,NA,NA,NA,NA
"478","2020-02-20 14:37:32-03","IAC","IAC","45584","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"R. Tsuji; L.C. Bernacci & E.F. Souto","865","2004","11","23",NA,"Brasil","Mato Grosso","BR 80, MT 322, sentido Bom Sucesso","-54.79225","-10.276908",NA,"10o 16#?# 36.87S, 54o 47#?# 32.1W",NA,NA,"A. Oliveira","Peixoto de Azevedo",NA,NA,NA,NA,"2006","10","10","-54.792250","-10.276908",NA,NA,NA,NA,NA
"479","2020-02-20 14:37:32-03","IAC","IAC","52982","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"C.P. Coelho","s/nº","2006","01","18",NA,"Brasil","Goiás","estrada vicinal Itumbiara-Buriti Alegre, km 8","-49.2153","-18.4192",NA,"Inflorescência capitada de cor verde com geralmente três flores entre um par de folhas. Espécie muito comum no local, formam muitas moitas dentro da mata. Projeto: Razão entre morfos em Rubiaceae distílicas na região sul goiana",NA,NA,"S.L. Jung-Mendaçolli","Itumbiara",NA,NA,NA,NA,"2006","01","18","-49.2153","-18.4192",NA,NA,NA,NA,NA
"480","2013-02-07 10:19:21-02","UMC","HUMC","1490","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"Tomasulo, P.L.","456","1996","12","16","Southern America","Brazil","São Paulo","Fazenda Saõ José.","-48.61","-23.1",NA,NA,NA,NA,NA,"Itatinga",NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:09:40-03","UnB","UB","113197","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Lima, A; Cobra, L","26","1966","04","24","Southern America","Brasil","Distrito Federal","Chácara","-47.9296989440918","-15.7797002792358",NA,"1,5m; Mata ciliar.",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,"70570","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 15:09:40-03","UnB","UB","113196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ratter, JA; et al.","3785","1976","10","15","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,"0,4m; Gallery forest.",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-11-01 15:09:40-03","UnB","UB","113193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP","14964","1975","08","28","Southern America","Brasil","Distrito Federal","Fazenda Sucupira","-47.9296989440918","-15.7797002792358",NA,"Flores raras nas pontas dos ramos; verdes por fora e branco-róseos por dentro.; Arbusto 2m; Mata ciliar.",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-01 15:09:40-03","UnB","UB","109368","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, JS; Carvalho, AM","272","2008","01","18","Southern America","Brasil","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,"Flores velhas tornam-se amarelas e caducas; Subarbusto 1m. Flor branca; Cerradão. Solo: Solo distrófico.",NA,NA,"Silva, JS","Brasília",NA,NA,NA,NA,"2008","03","06","-47.816667","-15.85",NA,NA,NA,NA,NA
"485","2019-11-01 15:09:40-03","UnB","UB","109417","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, JS; Alves, MM","321","2008","01","31","Southern America","Brasil","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,"Flores tornam-se amarelas e caducas quando velhas; Arbusto 1,2m. Flor branca; Cerradão. Solo: Solo distrófico.",NA,NA,"Silva, JS","Brasília",NA,NA,NA,NA,"2008","03","06","-47.816667","-15.85",NA,NA,NA,NA,NA
"486","2019-11-01 15:09:40-03","UnB","UB","109487","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, JS; Alves, MM; Cota, MRC","391","2008","03","18","Southern America","Brasil","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,"Frutos imaturos; Arbusto 1m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"Silva, JS","Brasília",NA,NA,NA,NA,"2008","08","06","-47.816667","-15.85",NA,NA,NA,NA,NA
"487","2019-11-01 15:09:40-03","UnB","UB","112120","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; Silva, LF","9163","2004","12","16","Southern America","Brasil","Goiás","Rod. BR-414, Km 372, Fazenda Quatro barras, Córrego Taquaral, que deságua no Rio Corumbá. Lado direito da estrada no sentido para Niquelândia","-48.780833","-15.8325",NA,"Folhas papiráceas, verde-claras. Brácteas verde-claras.; Arbusto 1-1,5m; Mata de galeria. Solo: Solo rico em substância orgânica.",NA,NA,"Delprete, PG","Cocalzinho de Goiás","1090","1090",NA,NA,NA,NA,NA,"-48.780833","-15.8325",NA,NA,NA,NA,NA
"488","2019-11-01 15:09:40-03","UnB","UB","112145","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; Klein, VLG","9142","2004","12","07","Southern America","Brasil","Goiás","UFG. Campus II. Bosque Saint-Hilaire","-49.260278","-16.603056",NA,"Folhas cartáceas discolores. Brácteas verde-claras.; Arbusto 1-1,5m; Floresta semi-caducifolia.",NA,NA,"Delprete, PG","Goiânia","1020","1020",NA,NA,NA,NA,NA,"-49.260278","-16.603056",NA,NA,NA,NA,NA
"489","2019-11-01 15:09:40-03","UnB","UB","112680","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; et al.","10125","2007","05","10","Southern America","Brasil","Goiás","Serra das Areias","-49.3225","-16.837222",NA,"Folhas papiráceas, rígidas. Frutos maduros azul escuro-pretos.; Arbusto 0,7-1,2m; Floresta de galeria.",NA,NA,"Delprete, PG","Aparecida de Goiânia","900","900",NA,NA,NA,NA,NA,"-49.3225","-16.837222",NA,NA,NA,NA,NA
"490","2019-11-01 15:09:40-03","UnB","UB","112953","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; et al.","9882","2006","07","09","Southern America","Brasil","Goiás","Santuário de Vida Silvestre Vagafogo","-48.995","-15.824167",NA,"Folhas rígidas, buladas. Brácteas verde-amareladas.; Arbusto 0,7-0,9m; .",NA,NA,"Delprete, PG","Pirenópolis","900","900",NA,NA,NA,NA,NA,"-48.995","-15.824167",NA,NA,NA,NA,NA
"491","2019-11-01 15:09:40-03","UnB","UB","112571","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; et al.","9313","2005","11","26","Southern America","Brasil","Goiás","Parque Estadual da Serra dos Pireneus. Base Morro do Cabeludo","-48.816667","-15.8",NA,"Folhas cartáceas. Brácteas membranáceas verde. Corola branca.; Arbusto 1-1,5m; Floresta de galeria.",NA,NA,"Delprete, PG","Pirenópolis","1280","1280",NA,NA,NA,NA,NA,"-48.816667","-15.8",NA,NA,NA,NA,NA
"492","2019-11-01 15:09:40-03","UnB","UB","112448","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Delprete, PG; Silva, JC","9454","2006","01","15","Southern America","Brasil","Goiás","Fazenda Santa Branca. Trilha do Macaco","-49.296667","-16.666667",NA,"Folhas cartáceas. Frutos imaturos e brácteas verde-claras.; Arbusto 1-1,5m; Floresta semi-caducifolia.",NA,NA,"Delprete, PG","Terezópolis de Goiás","720","720",NA,NA,NA,NA,NA,"-49.296667","-16.666667",NA,NA,NA,NA,NA
"493","2019-11-01 15:09:40-03","UnB","UB","113186","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","4645","1982","02","10","Southern America","Brasil","Distrito Federal","Fazenda 28 de Maio, perto da DF-20, ca. 12km do Gama","-48.2","-16.016667",NA,"Brácteas e frutos verdes.; Arbusto 0,8m; .",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,NA,NA,"1982",NA,NA,"-48.2","-16.016667",NA,NA,NA,NA,NA
"494","2019-11-01 15:09:40-03","UnB","UB","113187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","4344","1981","08","13","Southern America","Brasil","Distrito Federal","Ca. 1km W do Rio das Salinas","-47.966667","-15.516667",NA,"Brácteas amarelas na base e verdes no ápice.; Arbusto 0,8m. Fruto verde.; .",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,NA,NA,"1982",NA,NA,"-47.966667","-15.516667",NA,NA,NA,NA,NA
"495","2019-11-01 15:09:40-03","UnB","UB","113192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","3658","1980","10","15","Southern America","Brasil","Distrito Federal","Perto da DF 18, ca. 16km este da BR 251","-47.433333","-16.016667",NA,"Brácteas verdes; botões brancos.; Arbusto 0,4m; Mata ciliar.",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,NA,NA,NA,NA,NA,"-47.433333","-16.016667",NA,NA,NA,NA,NA
"496","2019-11-01 15:09:40-03","UnB","UB","113194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Walter, BMT","2292","1994","11","25","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa","-47.916667","-15.95",NA,"Cálice verde. Corola branca; anteras e filetes brancos.; Arbusto 1m; Mata de galeria. Solo: Solo areno-argiloso.",NA,NA,"Walter, BMT","Brasília",NA,NA,NA,NA,"1994","12","14","-47.916667","-15.95",NA,NA,NA,NA,NA
"497","2019-11-01 15:09:40-03","UnB","UB","113195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","5222","1983","04","13","Southern America","Brasil","Distrito Federal","Escola Fazendária","-47.833333","-15.866667",NA,"Brácteas e frutos verdes.; Arbusto 0,5m; Mata.",NA,NA,NA,"Brasília","1150","1150",NA,NA,NA,NA,NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA
"498","2019-11-01 15:09:40-03","UnB","UB","121171","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kuhlmann, MP; Dias, ACE","70","2008","07","01","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.836425","-15.882067",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 1m. Fruto roxo. Zoocórico; Mata de Galeria",NA,NA,"Proença, CEB","Brasília",NA,NA,NA,NA,"2008","11","04","-47.836425","-15.882067",NA,NA,NA,NA,NA
"499","2019-11-01 15:09:40-03","UnB","UB","155180","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Romero, R; et al.","6754","2003","03","13","Southern America","Brasil","Minas Gerais","Fazenda Águas da Serra, trilha das cachoeiras.","-46.767222","-20.4425",NA,"Arbusto 1m. Frutos imaturos verdes.; Mata.",NA,NA,NA,"Delfinópolis","996","996",NA,NA,NA,NA,NA,"-46.767222","-20.4425",NA,NA,NA,NA,NA
"500","2019-11-01 15:09:41-03","UnB","UB","188630","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Zanatta, MRV; Zanatta, GV; Pontes, T","1140","2011","12","13","Southern America","Brasil","Distrito Federal","Reserva Biológica da Contagem (REBIO)","-47.894167","-15.658889",NA,"Subarbusto. Flores amarelas e outras brancas, sépalas verdes; Campo cerrado próximo à Mata de galeria",NA,NA,"Delprete, PG","Brasília","1250","1250",NA,NA,"2012",NA,NA,"-47.894167","-15.658889",NA,NA,NA,NA,NA
"501","2019-11-01 15:09:41-03","UnB","UB","43892","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rizzo, JA","1251","1968","06","06","Southern America","Brasil","Goiás","Goiânia, Matinha","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"502","2019-11-01 15:09:41-03","UnB","UB","43893","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rizzo, JA","763","1968","05","16","Southern America","Brasil","Goiás","Goiânia, Matinha","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"503","2019-11-01 15:09:41-03","UnB","UB","43894","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rizzo, JA","1881","1968","08","06","Southern America","Brasil","Goiás","Goiânia, Matinha","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"504","2019-11-01 15:09:41-03","UnB","UB","43895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rizzo, JA","4218","1970","04","18","Southern America","Brasil","Goiás","Goiânia, Matinha","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"505","2019-11-01 15:09:41-03","UnB","UB","43896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rizzo, JA","212","1968","04","11","Southern America","Brasil","Goiás","Goiânia, Ribeirão João Leite","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"506","2019-11-01 15:09:41-03","UnB","UB","43897","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Harley, RM","11126","1968","11","19","Southern America","Brasil","Mato Grosso","Pequeno Lago a W do Rio Suia Missù, 50 Km NNW da Base Camp",NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:09:41-03","UnB","UB","43898","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Philcox, D","3259","1967","11",NA,"Southern America","Brasil","Mato Grosso","1 Km SE da Base Camp",NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:09:41-03","UnB","UB","43899","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ratter, JA","1140","1968","04","23","Southern America","Brasil","Mato Grosso","4 Km N da Base Camp",NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:09:41-03","UnB","UB","43901","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP","14496","1975","03","15","Southern America","Brasil","Goiás","Luziânia, Loteamento a E da cidade industrial","-47.9503","-16.2525",NA,NA,NA,NA,"Delprete, PG","Luziânia",NA,NA,NA,NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA
"510","2019-11-01 15:09:41-03","UnB","UB","43902","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Brade, AC","15454","1936","12",NA,"Southern America","Brasil","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,"Delprete, PG","Goiânia",NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA,NA
"511","2019-11-01 15:09:41-03","UnB","UB","43900","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Mendonça, RC","1323","1989","03","20","Southern America","Brasil","Goiás","Leopoldo de Bulhões","-48.716667","-16.566667",NA,NA,NA,NA,"Delprete, PG","Leopoldo de Bulhões",NA,NA,NA,NA,NA,NA,NA,"-48.716667","-16.566667",NA,NA,NA,NA,NA
"512","2019-11-01 15:09:41-03","UnB","UB","43904","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS","17947","1966","06","28","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:09:41-03","UnB","UB","43905","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS","17985","1966","06","29","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:09:41-03","UnB","UB","45135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Walter, BMT","2052","1993","03","30","Southern America","Brasil","Distrito Federal","Reserva Ecológica do Roncador-IBGE","-47.883333","-15.933333",NA,NA,NA,NA,"Delprete, PG","Brasília",NA,NA,NA,NA,"2008",NA,NA,"-47.883333","-15.933333",NA,NA,NA,NA,NA
"515","2019-11-01 15:09:41-03","UnB","UB","45136","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Taxonomy Class of Universidade de Brasília","1399","1999","11","22","Southern America","Brasil","Distrito Federal","Parque Ecológico do Gama",NA,NA,NA,NA,NA,NA,"Delprete, PG","Gama",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:09:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","5070","1982","11","22","Southern America","Brasil","Distrito Federal","Córrego Manoel Dias","-48.233333","-16.033333",NA,"Arbusto até 80 cm; brácteas verdes, corolas brancas; Mata ciliar seca",NA,NA,NA,"Brasília","900","900",NA,NA,NA,NA,NA,"-48.233333","-16.033333",NA,NA,NA,NA,NA
"517","2019-11-01 15:09:40-03","UnB","UB","113190","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ratter, JA","3259","1976","07","11","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,"Small understorey shrub.; 1m; Evergreen gallery forest.",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:09:40-03","UnB","UB","113218","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Belém, RP; Mendes, JM","53","1964","12","23","Southern America","Brasil","Distrito Federal","Acampamento do D.V.O","-47.9296989440918","-15.7797002792358",NA,"Flores brancas, ficando amarelas quando velhas.; Arbusto 1m; Mata virgem.",NA,NA,"Steyermark, JA","Brasília",NA,NA,"70570","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:09:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Mendonça, RC","852","1987","07","02","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental do Rio São Bartolomeu, próximo à barra do Rio Paranoá","-47.9296989440918","-15.7797002792358",NA,"Arbusto ca. de 2 m de altura, frutos imaturos; Mata ciliar",NA,NA,NA,"Brasília",NA,NA,"70570","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:09:40-03","UnB","UB","113191","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Soderstrom, TR","5622","1964","08","26","Southern America","Brasil","Distrito Federal","Ca. 30km S of Brasília on road to Belo Horizonte","-47.9296989440918","-15.7797002792358",NA,"Sepals yellow.; Shrub 0,75m. Fruto violet-black.; Shade of gallery forest.",NA,NA,"Steyermark, JA","Brasília",NA,NA,"70570","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:09:40-03","UnB","UB","113224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Smith, LB","57","1965","03","08","Southern America","Brasil","Distrito Federal","Catetinho","-47.9296989440918","-15.7797002792358",NA,"Gallery forest.",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,"70570","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
