"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1240","2021-02-08 12:31:48-03","UFRGS","ICN","092204","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","284","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta estéril; Beira de estrada","ICN00027561","ICN00027561","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2021-02-08 12:31:48-03","UFRGS","ICN","092205","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","285","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Estéril; arvoreta; Na beira da mata e da estrada","ICN00027657","ICN00027657","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2021-02-08 12:31:48-03","UFRGS","ICN","092207","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","287","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta estéril; Beira de estrada","ICN00027559","ICN00027559","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2021-02-08 12:31:48-03","UFRGS","ICN","092208","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","288","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril; Na beira da estrada e da mata","ICN00027556","ICN00027556","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2021-02-08 12:31:48-03","UFRGS","ICN","092209","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","289","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril; Na beira de estrada e da mata","ICN00027553","ICN00027553","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2021-02-08 12:31:48-03","UFRGS","ICN","092210","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","290","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Estéril; arvoreta; Beira de estrada e mata","ICN00027575","ICN00027575","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2021-02-08 12:31:48-03","UFRGS","ICN","092211","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","291","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril; Na beira de estrada e da mata","ICN00027671","ICN00027671","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2021-02-08 12:31:48-03","UFRGS","ICN","092212","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","292","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril; Na beira de estrada e da mata","ICN00027674","ICN00027674","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2021-02-08 12:31:48-03","UFRGS","ICN","092213","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","293","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta estéril; Beira de estrada","ICN00027562","ICN00027562","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2021-02-08 12:31:48-03","UFRGS","ICN","092214","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","294","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril; Na beira de estrada e da mata","ICN00027557","ICN00027557","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2021-02-08 12:31:48-03","UFRGS","ICN","092215","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","295","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta; estéril","ICN00027558","ICN00027558","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2021-02-08 12:31:48-03","UFRGS","ICN","092216","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","296","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Estéril; arvoreta; Beira de estrada e de mata","ICN00027679","ICN00027679","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2021-02-08 12:31:48-03","UFRGS","ICN","016658","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Rambo, B","49258","1950","01","26","Brasil","RS","Pareci","Perto de Montenegro",NA,NA,NA,NA,NA,NA,"Pequena árvore de até 6m de altura; Em mata virgem","ICN00027627","ICN00027627 ICN00027627_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2021-02-08 12:31:48-03","UFRGS","ICN","092176","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","256","1991","01","23","Brasil","RS","Sapucaia do Sul","Zoológico","-51.183333","-29.8","-51.183333","-29.8",NA,NA,"Estéril, 2,2m altura","ICN00027598","ICN00027598","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-02-08 12:31:48-03","UFRGS","ICN","092196","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","276","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.133333","-30.083333","-51.133333","-30.083333",NA,NA,"Arvoreta de + ou - 5m altura, com frutos verdes e pequenos; Em margem de caminho junto ao riacho","ICN00027597","ICN00027597","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-02-08 12:31:48-03","UFRGS","ICN","093679","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Silva, MA","1159","1991","07","28","Brasil","MG","Rio Paranaíba","Fazenda Olhos D'Água","-46.25","-19.15","-46.25","-19.15",NA,NA,"Árvore esgalhada, cerca de 4m altura, flores perfumadas de cor verde.; Pouco frequente; parece mata secundária.","ICN00027636","ICN00027636 ICN00027636_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2021-02-08 12:31:48-03","UFRGS","ICN","094010","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","513","1991","11","28","Brasil","RS","Santa Cristina do Pinhal",NA,NA,NA,NA,NA,NA,NA,"Na beira de estrada em barranco, com brotação","ICN00027616","ICN00027616 ICN00027616_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2021-02-08 12:31:48-03","UFRGS","ICN","161888","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Molz, M","2007","02","08","Molz, M","s.n.","2007","02","08","Brasil","RS","Nova Hartz","Canudos Alto 22J506129.40 E 6729565.09 S","-50.936667","-29.563611","-50.936667","-29.563611","535","535","Arvoreta, 8 m de altura, 32 cm de perímetro, Com fruto; Floresta de encosta","ICN00027593","ICN00027593","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2021-02-08 12:31:48-03","UFRGS","ICN","181620","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Lozano, ED","2013",NA,NA,"Lozano, ED; Caxambu, MG; Siqueira, EL","1840","2013","11","14","Brasil","PR","Campo Mourão","Afloramento rochoso de Basalto.","-52.346667","-24.0325","-52.346667","-24.0325",NA,NA,"Doação Herbário MBM; Árvore de 4m, flores creme, borda de fregmento.; Floresta Estacional Semidecidual.","ICN00027594","ICN00027594","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-02-08 12:31:48-03","UFRGS","ICN","194750","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Köhler, M","2017","03","23","Köhler, M","133","2017","03","27","Brasil","RS","Porto Alegre","Rua do Cerro, encosta sudoeste do Morro São Pedro","-51.122222","-30.190278","-51.122222","-30.190278","110","110","Árvore, cerca de 4 m altura; folhas pilosas; frutos amarelos ca. 4 cm. Frequente ao longo da trilha.; Borda de trilha em Floresta Estacional Semidecidual; ambiente úmido","ICN00030981",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-02-08 12:31:48-03","UFRGS","ICN","094054","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Heringer, EP","168","1938","11","25","Brasil","MG","Lavras","ESAL","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"Planta arbórea, escura não atingindo grande dimensão, flor unissexuada pálidas; produz fruto comestível.","ICN00027638","ICN00027638 ICN00027638_1","Dicotyledon",NA,"América do Sul",NA,"20044","auto",NA,NA,NA,NA,NA,NA
"1261","2021-02-08 12:31:48-03","UFRGS","ICN","149335","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, R","2012","07","19","Silva, JM; Lucas, E; Mazine, FF","3816","2003","11","01","Brasil","PR","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Doação MBM.; Árvore, 6m, flor esverdeada.; Floresta Atlântica.","ICN00027585","ICN00027585 ICN00027585_1","Dicotyledon",NA,"América do Sul",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"1262","2021-02-08 12:31:48-03","UFRGS","ICN","094055","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Soares; Silva, LH; Chagas; Silva, F","272","1989","11","23","Brasil","PR","Londrina","Floresta GODOY","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com 10m altura, flores amarelo-esverdeadas, frutos imaturos verdes, escassa.","ICN00027693","ICN00027693","Dicotyledon",NA,"América do Sul",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1263","2021-02-08 12:31:48-03","UFRGS","ICN","094021","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1023","1992","04","05","Brasil","RS","Água Santa","Estrada para Tapejara","-52.0339012145996","-28.1769008636475",NA,NA,NA,NA,"Em beira de mato com araucária","ICN00027544","ICN00027544","Dicotyledon",NA,"América do Sul",NA,"15286","auto",NA,NA,NA,NA,NA,NA
"1264","2021-02-08 12:31:48-03","UFRGS","ICN","115201","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Prates, JC","s.n.","1996","10",NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Sub-bosque","ICN00027694","ICN00027694","Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1265","2021-02-08 12:31:48-03","UFRGS","ICN","094529","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Hagelund, K","14141","1982","11","05","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"ICN00027623","ICN00027623 ICN00027623_1","Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1266","2021-02-08 12:31:48-03","UFRGS","ICN","094047","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1109","1992","04","10","Brasil","RS","Arvorezinha","Estrada de Soledade à Arvorezinha","-52.1753005981445","-28.872200012207",NA,NA,NA,NA,"Em beira de capoeira, entre ervas e arbustos","ICN00027604","ICN00027604 ICN00027604_1","Dicotyledon",NA,"América do Sul",NA,"15671","auto",NA,NA,NA,NA,NA,NA
"1267","2021-02-08 12:31:48-03","UFRGS","ICN","094032","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1084","1992","04","09","Brasil","RS","Cachoeira do Sul","Em beira de estrada alguns Km depois da ponte da divisa entre Paraíso do Sul e Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,"ICN00027566","ICN00027566","Dicotyledon",NA,"América do Sul",NA,"71201","auto",NA,NA,NA,NA,NA,NA
"1268","2021-02-08 12:31:48-03","UFRGS","ICN","141037","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Jurinitz, CF","253","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo.; Mata.","ICN00027690","ICN00027690","Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1269","2021-02-08 12:31:48-03","UFRGS","ICN","081715","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Sobral, M","2320","1983","10",NA,"Brasil","RS","Camaquã","Pessegueiro","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"Arvoreta 2m altura; Em beira de estrada","ICN00027672","ICN00027672","Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1270","2021-02-08 12:31:48-03","UFRGS","ICN","161852","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Molz, M","2006","02","10","Molz, M","s.n.","2006","02","10","Brasil","RS","Campo Bom","Mata da Usina de Reciclagem","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,"Arvoreta, Com fruto; Caída na beira da trilha","ICN00027537","ICN00027537 ICN00027537_1","Dicotyledon",NA,"América do Sul",NA,"7073","auto",NA,NA,NA,NA,NA,NA
"1271","2021-02-08 12:31:48-03","UFRGS","ICN","094018","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","885","1992","03","07","Brasil","RS","Candelária",NA,"-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,"ICN00027654","ICN00027654 ICN00027654_1","Dicotyledon",NA,"América do Sul",NA,"28166","auto",NA,NA,NA,NA,NA,NA
"1272","2021-02-08 12:31:48-03","UFRGS","ICN","094017","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","888","1992","03","08","Brasil","RS","Candelária",NA,"-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"Estéril; Perto do balneário.","ICN00027667","ICN00027667","Dicotyledon",NA,"América do Sul",NA,"28166","auto",NA,NA,NA,NA,NA,NA
"1273","2021-02-08 12:31:48-03","UFRGS","ICN","093979","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","887","1992","03","08","Brasil","RS","Candelária","Perto do Balneário","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,"ICN00027618","ICN00027618 ICN00027618_1","Dicotyledon",NA,"América do Sul",NA,"28166","auto",NA,NA,NA,NA,NA,NA
"1274","2021-02-08 12:31:48-03","UFRGS","ICN","101944","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Bastos, N; Záchia, RA","379","1993","06","20","Brasil","RS","Canoas","Centro; Rua Coelho Neto nº 130, na residência do Sr. Ebenhard Frank","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Árvore com frutos imaturos","ICN00027546","ICN00027546","Dicotyledon",NA,"América do Sul",NA,"8037","auto",NA,NA,NA,NA,NA,NA
"1275","2021-02-08 12:31:48-03","UFRGS","ICN","094008","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","573","1991","12","07","Brasil","RS","Canoas","Em Cinco Colônias, rua P perto n. 700","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Em mata nativa onde ocorrem Ficus, Sebastiania, Sapium, Allophylus, Guarea, Sorocea e Bactris","ICN00027658","ICN00027658 ICN00027658_1","Dicotyledon",NA,"América do Sul",NA,"8037","auto",NA,NA,NA,NA,NA,NA
"1276","2021-02-08 12:31:48-03","UFRGS","ICN","092260","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","312","1991","01",NA,"Brasil","RS","Canoas","No Parque Getúlio Vargas (antigo Capão do Corvo)","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Apenas um indivíduo, arbustivo, estéril; Em mata secundária, em eucaliptal","ICN00027576","ICN00027576","Dicotyledon",NA,"América do Sul",NA,"8037","auto",NA,NA,NA,NA,NA,NA
"1277","2021-02-08 12:31:48-03","UFRGS","ICN","094030","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1086","1992","04","09","Brasil","RS","Cerro Branco","De Rincão dos Cabrais para Sobradinho","-52.9336013793945","-29.6543998718262",NA,NA,NA,NA,"Vários pés em beira de matinha de arroio","ICN00027663","ICN00027663","Dicotyledon",NA,"América do Sul",NA,"16235","auto",NA,NA,NA,NA,NA,NA
"1278","2021-02-08 12:31:48-03","UFRGS","ICN","094027","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1088","1992","04","09","Brasil","RS","Cerro Branco","Estrada para sobradinho","-52.9336013793945","-29.6543998718262",NA,NA,NA,NA,"Beira de estrada","ICN00027548","ICN00027548 ICN00027548_1","Dicotyledon",NA,"América do Sul",NA,"16235","auto",NA,NA,NA,NA,NA,NA
"1279","2021-02-08 12:31:48-03","UFRGS","ICN","094029","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1087","1992","04","09","Brasil","RS","Cerro Branco","Estrada para sobradinho","-52.9336013793945","-29.6543998718262",NA,NA,NA,NA,"Árvore de uns 4m altura; Em capoeira ou matinha de beira de arroio","ICN00027552","ICN00027552","Dicotyledon",NA,"América do Sul",NA,"16235","auto",NA,NA,NA,NA,NA,NA
"1280","2021-02-08 12:31:48-03","UFRGS","ICN","094178","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","889","1992","03","08","Brasil","RS","Cerro Branco","Rincão dos Cabrais","-52.9336013793945","-29.6543998718262",NA,NA,NA,NA,NA,"ICN00027668","ICN00027668","Dicotyledon",NA,"América do Sul",NA,"16235","auto",NA,NA,NA,NA,NA,NA
"1281","2021-02-08 12:31:48-03","UFRGS","ICN","094031","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1085","1992","04","09","Brasil","RS","Cerro Branco","Rincão dos Cabrais, perto do trevo para Sobradinho (entre Cachoeira e Sobradinho)","-52.9336013793945","-29.6543998718262",NA,NA,NA,NA,NA,"ICN00027664","ICN00027664","Dicotyledon",NA,"América do Sul",NA,"16235","auto",NA,NA,NA,NA,NA,NA
"1282","2021-02-08 12:31:48-03","UFRGS","ICN","094036","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","856","1992","02","14","Brasil","RS","Dois Irmãos",NA,"-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"Na beira da estrada","ICN00027619","ICN00027619 ICN00027619_1","Dicotyledon",NA,"América do Sul",NA,"7716","auto",NA,NA,NA,NA,NA,NA
"1283","2021-02-08 12:31:48-03","UFRGS","ICN","094179","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","872","1992","03","02","Brasil","RS","Estrela","Estrada entre a última ponte de Taquari a Porto Alegre e a Britagem Taquari","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,"Com frutos imaturos, com flores","ICN00027617","ICN00027617 ICN00027617_1","Dicotyledon",NA,"América do Sul",NA,"14416","auto",NA,NA,NA,NA,NA,NA
"1284","2021-02-08 12:31:48-03","UFRGS","ICN","093985","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","688","1991","12","18","Brasil","RS","Estrela","Coletado na saída de Estrela p/ Porto Alegre","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,"Frutos imaturos e flores em todos os estágios; Beira de estrada","ICN00027676","ICN00027676 ICN00027676_1 ICN00027676_2 ICN00027676_3 ICN00027676_4 ICN00027676_5","Dicotyledon",NA,"América do Sul",NA,"14416","auto",NA,NA,NA,NA,NA,NA
"1285","2021-02-08 12:31:48-03","UFRGS","ICN","098232","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Mohr, F; Pereira, L","1251","1992","11","28","Brasil","RS","Gravataí","Distrito: Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Com flores; Mato fino","ICN00027652","ICN00027652 ICN00027652_1","Dicotyledon",NA,"América do Sul",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"1286","2021-02-08 12:31:48-03","UFRGS","ICN","094037","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Bordignon, SAL","982","1992","04","03","Brasil","RS","Gravataí","Em Morungava, na margem do arroio (Morungava)","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"ICN00027650","ICN00027650 ICN00027650_1","Dicotyledon",NA,"América do Sul",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"1287","2021-02-08 12:31:48-03","UFRGS","ICN","002222","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Baptista, LRM","s.n.","1959","04","21","Brasil","RS","Gravataí","Morro do Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Pequena árvore","ICN00027632","ICN00027632","Dicotyledon",NA,"América do Sul",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"1288","2021-02-08 12:31:48-03","UFRGS","ICN","002160","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Schultz, AR","2160","1959","12","03","Brasil","RS","Gravataí","Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"ICN00027631","ICN00027631","Dicotyledon",NA,"América do Sul",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"1289","2021-02-08 12:31:48-03","UFRGS","ICN","094002","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","697","1992","12","22","Brasil","RS","Gravataí","Na localidade de Mato Fino, sem entrar no camping.","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Estéril; Crescendo na beira do mato","ICN00027560","ICN00027560","Dicotyledon",NA,"América do Sul",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"1290","2021-02-08 12:31:48-03","UFRGS","ICN","103254","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Lima, LF","2010","07",NA,"Neves, P","s.n.","1994","03","14","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Em borda de banhado.","ICN00027589","ICN00027589 ICN00027589_1","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1291","2021-02-08 12:31:48-03","UFRGS","ICN","094009","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","580","1991","12","09","Brasil","RS","Guaíba","Estrada para a Barra do Ribeiro","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Densamente florida, muito aromática; Crescendo em capoeira, vegetação de mata secundária; no mesmo local, foi encontrada Rollinia emarginata","ICN00027541","ICN00027541 ICN00027541_1","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1292","2021-02-08 12:31:48-03","UFRGS","ICN","101943","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Lima, LF","2010","07",NA,"Matzenbacher, NI","s.n.","1993","12","29","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Com flores.; Em mata de galeria/ ciliar circundando uma turfeira.","ICN00027591","ICN00027591","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
