"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","02206178","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"B. S. Amorim","1751","2013","01","29","Brazil","Pernambuco",NA,"Jaqueira, RPPN Frei Caneca, Mata próxima ao açude amarelo, interior da mata.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2249868' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206178","South America","sheet",NA,"Magnoliophyta","Malvales","B. S. Amorim","NY02206178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","867362","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"D. C. Daly","8011","1993","11","02","Brazil","Acre","Porto Acre","Rio Acre, basin of Rio Purus, Reserva Florestal de Humaitá, 4 hours downstream from Rio Branco by inboard-engine boat","-67.63","-9.75",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=153073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867362","South America","sheet",NA,"Magnoliophyta","Malvales","N. C. Goldstein","NY00867362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1738401","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"B. S. Amorim","1446","2012","01","26","Brazil","Alagoas","Quebrangulo","REBIO Pedra Talhada. Próxima ao alojamento.","-36.4278","-9.2544",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007721' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738401","South America","sheet",NA,"Magnoliophyta","Malvales","B. S. Amorim","NY01738401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01539101","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L. Y. T. Westra","48545","1960","10","02","Brazil","Amapá",NA,"Rio Oiapoque. Cach. Camaraua, 2 km. S of mouth of Riv. Campoi.","-52.32","3.17",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842084' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539101","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01539101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01539051","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"W. A. Ducke","1058","1942","11","19","Brazil","Amazonas",NA,"Arredores do R. da serra Aracá.","-63.3745909","0.9016571",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1841599' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539051","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01539051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00996764","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"N. A. Rosa","2797","1978","12","01","Brazil","Maranhão","Turiaçu","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","-45.3717","-1.6633",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117139' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996764","South America","sheet",NA,"Magnoliophyta","Malvales","N. T. da Silva","NY00996764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01539108","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"N. T. da Silva","57852","1963","10","17","Brazil","Pará","Belém","IAN.","-48.4447503","-1.4380977",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842130' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539108","South America","sheet",NA,"Magnoliophyta","Malvales","J. A. Kallunki","NY01539108_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1499610","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"W. E. Broadway","6092","1903","10","22","Trinidad and Tobago",NA,NA,"Trinidad. Queen's Park savanna.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1750978' target='other'> <mi>dwc_moreinfo</mi></a>","NY01499610","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01499610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 04:02:00-03","NY","NYBG","01539100","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"L. Y. T. Westra","48541","1960","10","02","French Guiana",NA,NA,"Cachoeira Camaraua, about 3 km south of mouth of Riv. Camopi.","-52.32","3.17",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842081' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539100","South America","sheet",NA,"Magnoliophyta","Malvales","A. G. M. W. A. Robyns","NY01539100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01539113","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. M. Pires","51729","1961","09",NA,"Brazil","Pará",NA,"Vicinity of Belem.","-48.4555221","-1.2849922",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842139' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539113","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01539113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01539110","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"B. A. Krukoff","5867","1934","08","24","Brazil","Pará",NA,"Delta of the Amazon. Near Trapiche Hypolito.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842133' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539110","South America","sheet",NA,"Magnoliophyta","Malvales","A. G. M. W. A. Robyns","NY01539110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","402477","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"D. A. Folli","1807","1993","02","12","Brazil","Espírito Santo","Linhares","Jardim Laguna, Linhares","-40.0719","-19.3911",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=153084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402477","South America","sheet",NA,"Magnoliophyta","Malvales","J. A. Kallunki","NY00402477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2711132","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"M. L. Alencar","345","1979","07","03","Brazil","Amazonas",NA,"Along Rio Cauburi between Rio Negro and first cachoeira","-65.92","-0.25",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3038675' target='other'> <mi>dwc_moreinfo</mi></a>","NY02711132","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01539112","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"A. S. Foster","26","1948","10","30","Brazil","Pará",NA,"Rio Guamá","-47.6124072","-1.6053602",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842137' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539112","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01539112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01539102","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"B. V. Rabelo","387","1980","02","13","Brazil","Amapá","Macapá","Rio Matapi.","-51.0663986206055","-0.366667002439499",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842096' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539102","South America","sheet",NA,"Magnoliophyta","Malvales","B. V. Rabelo","NY01539102_01",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01539248","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"M. L. Alencar","345","1979","07","03","Brazil","Amazonas",NA,"Along Rio Cauburi between Rio Negro and first cachoeira","-65.92","-0.25",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1841374' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539248","South America","sheet",NA,"Magnoliophyta","Malvales","J. A. Kallunki","NY01539248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01539117","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. M. Pires","51844","1961","09",NA,"Brazil","Pará",NA,"Vicinity of Belem.","-48.4555221","-1.2849922",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1842145' target='other'> <mi>dwc_moreinfo</mi></a>","NY01539117","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01539117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1085675","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica manausensis","A.Robyns",NA,NA,"W. A. Ducke","s.n.","1927","12","07","Brazil","Amazonas",NA,"Manaus. Igarapé de Cachoeira Grande.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01085675","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01085675_01",NA,NA,NA,NA,"manausensis","type",NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1085675","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica manausensis","A.Robyns",NA,NA,"W. A. Ducke","s.n.","1927","12","07","Brazil","Amazonas",NA,"Manaus. Igarapé de Cachoeira Grande.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01085675","South America","sheet",NA,"Magnoliophyta","Malvales",NA,"NY01085675_01",NA,NA,NA,NA,"manausensis","type",NA,NA,NA,NA,NA
"63","2019-11-19 10:30:56-03","MCN-PUC-MINAS","HPUC-MG","CARP223","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"Silva, I.M",NA,"2015",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Campus PUC Minas Coreu","-43.992222","-19.923611","43° 59' 32'' W","19° 55' 25'' S",NA,"Tipo de Fruto: Cápsula loculicida. Coleta: 1° semestre de 2015",NA,NA,NA,NA,NA,NA,NA,NA,"934","934",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","2418","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2014","01","Santos, G.L.P.","4","2014","01","12","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Monguba, cacau selvagem","HDELTA002418",NA,NA,NA,NA,NA,"Santos, G.L.P.",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"65","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","6337","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2020","01","Souza, A.S.; Andrade, I.M.","34","2019","08","13","Brasil","Piauí","Parnaíba","Avenida São Sebastião","-41.741389","-2.902778","41º44'29,00''W","2º54'10,00''S",NA,"<ll>dwc_commonname:</ll> Pão de Macaco","HDELTA006337",NA,NA,NA,NA,NA,"Souza, A.S.",NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA
"66","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3026","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2016","05","Silva, R.N.","1","2016","01","24","Brasil","Piauí","Parnaíba","Br. 343","-41.7766990661621","-2.90472006797791",NA,NA,NA,"<ll>dwc_commonname:</ll> Munguba","HDELTA003026",NA,NA,NA,NA,NA,"Vieira, I.R.",NA,NA,NA,"25571","auto",NA,NA,"04",NA,NA,NA,NA
"67","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","4801","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2017","12","Sousa, R.M.S.","117","2017","12","01","Brasil","Piauí","Parnaíba","Campus Ministro Resis Velloso","-41.7766990661621","-2.90472006797791",NA,NA,NA,"<ll>dwc_commonname:</ll> Munguba","HDELTA004801",NA,NA,NA,NA,NA,"Sousa, R.M.S.",NA,NA,NA,"25571","auto",NA,NA,"12",NA,NA,NA,NA
"68","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3194","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2016","02","Araújo, A.","41","2016","02","15","Brasil","Piauí","Parnaíba","UFPI-CMRV","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"HDELTA003194",NA,NA,NA,NA,NA,"Lima, G.A.",NA,NA,NA,"25571","auto",NA,NA,"29",NA,NA,NA,NA
"69","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","2417","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2012","05","Jorge, W.","01","2012","05","25","Brasil","Píauí",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mamorama","HDELTA002417",NA,NA,NA,NA,NA,"Leal, B.",NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA
"70","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3159","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2015","01","Santos, F. I.",NA,"2015","01","24","Brasil","Piauí","Parnaíba","Praça Mandu Ladino","-41.7766990661621","-2.90472006797791",NA,NA,NA,"<ll>dwc_commonname:</ll> Munguba","HDELTA003159",NA,NA,NA,NA,NA,"Santos, F.I.",NA,NA,NA,"25571","auto",NA,NA,"24",NA,NA,NA,NA
"71","2020-06-29 11:31:16-03","UFRJ","RFA","19338","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2002",NA,"Cézio Pereira","531","1977","07","24","Brasil","Goiás","Mozarlândia","Fazenda Santa Marta","-50.5705986022949","-14.7447004318237",NA,NA,NA,"Árvore de 3 a 4 m de altura. Flores brancas","RFA16131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35559","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:20:12-03","UFRJ","RFA","33218","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1998","10","C.A. Santos; C.F. Pessoa","s.n.","1998","01","15","Brasil","Pernambuco","Cortês","Engenho 25, margem do rio","-35.5410995483398","-8.47027969360352",NA,NA,NA,"Árvore ca. 5 m de altura, com tronco marrom","RFA36447",NA,NA,NA,NA,NA,"A.M. Miranda",NA,NA,NA,"11836","auto",NA,NA,"19",NA,NA,NA,NA
"73","2019-07-03 08:31:56-03","UNEMAT","TANG","171","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Santos, J","1","2007","11","23","Brasil","Mato Grosso","Tangará da Serra","rua 13, nº 158 E","-57.4858016967773","-14.6194000244141",NA,NA,NA,"folhas aternas, digitadasflores com estames vermelhos e brancos, arbóreo","TANG000000171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-07-03 08:31:56-03","UNEMAT","TANG","170","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Soares, LS","1","2008","11","13","Brasil","Mato Grosso","Tangará da Serra","Vila Esmeralda","-57.4858016967773","-14.6194000244141",NA,NA,NA,"folhas compostas, alternasflores com 5 petalas, 1 sépala, com infinitos estames, 1 pistilo, arbóreo","TANG000000170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-07-03 08:31:56-03","UNEMAT","TANG","176","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Ferrão, TS","1","2007","11","05","Brasil","Mato Grosso","Barra do Bugres","próximo a AABB","-57.1810989379883","-15.0725002288818",NA,NA,NA,"folhas alternas, digitadasflores com estames vermelhos e brancos, arbóreo","TANG000000176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:43:46-03","EAO","IAN","10601","PreservedSpecimen","Plantae","Malvaceae","Bombax","rigidifoliium","Bombax rigidifoliium","Ducke",NA,NA,"Ducke, A","1058","1942","11","19","Brasil","Amazonas","Manaus","Flores, capoeira pantanosa.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Árvore pequena; petalas avermelhado sujo, estames na base brancos, no ápice purpureo.","IAN010601","Southern America",NA,NA,"Dicotiledônea",NA,NA,"IAN010601 IAN010601_e IAN010601_e1",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:43:46-03","EAO","IAN","98884","PreservedSpecimen","Plantae","Malvaceae","Bombax","rigidifoliium","Bombax rigidifoliium","Ducke",NA,NA,"Coêlho, LF","6329","1958","04","08","Brasil","Amazonas","Manaus","Igarapé do Buião; terreno úmido, sujeito a inundação temporária.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Árvore de 10m. Flores com estames vermelhos; frutos marrons.","IAN098884","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:43:46-03","EAO","IAN","110588","PreservedSpecimen","Plantae","Malvaceae","Bombax","rigidifoliium","Bombax rigidifoliium","Ducke",NA,NA,"Coêlho, DF","3484","1956","02","22","Brasil","Amazonas","Manaus","Km 9 da estrada BR-17.&nf;Terreno firme, arenoso, úmido; capoeira.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Frutos marron-escuro. Arbusto de 3m.","IAN110588","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:43:58-03","EAO","IAN","59957","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","01","Fróes, RL","26817","1951","01","15","Brasil","Maranhão",NA,"Ilha de São Luiz; reservatório Sacaven; terra firme; baixa, perto d'água.",NA,NA,NA,NA,NA,"Árvore de 5 metros; flores vermelhas.","IAN059957","Southern America",NA,NA,"Dicotiledônea",NA,"Nascimento, EAP",NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA
"80","2021-03-30 12:43:58-03","EAO","IAN","104875","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","01","Ducke, A","208","1956","01","01","Brasil","Ceará",NA,"Siqueira, Rodovia para Maranguape.",NA,NA,NA,NA,NA,"Árvore sub-mediana da matinha ciliar do riacho.&nf;Estame com base branca, apice vermelho.","IAN104875","Southern America",NA,NA,"Dicotiledônea",NA,"Nascimento, EAP",NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA
"81","2021-03-30 12:43:58-03","EAO","IAN","116995","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966",NA,"Prance, GT; Pennington, TD","1323","1965","09","17","Brasil","Pará",NA,"West bank of Rio Pacajá, opposite Iha de Breu. Riverside vegetation.",NA,NA,NA,NA,NA,"Spreading tree, 20 m tall, with several trunks 30 m diameter. calyx green; corolla pale yellow, stamens yellow at base, red at apex.","IAN116995","Southern America",NA,NA,"Dicotiledônea",NA,"Robyns, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:43:58-03","EAO","IAN","133656","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1985",NA,"Silva, NT da","1787","1969","03","06","Brasil","Pará",NA,"Cachoeira de Santo Antonio.",NA,NA,NA,NA,NA,"Árvore de 6m; flor vermelha.","IAN133656","Southern America",NA,NA,"Dicotiledônea",NA,"Kallunki, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:43:58-03","EAO","IAN","196275","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","03","Silva, VCS","809","2015","08","21","Brasil","Pará","Marabá","Conglomerado PA_2141. Subunidade 03. Subparcela 02. Árvore nº 2.","-49.533333","-6.266667","-49.533333","-6.266667",NA,NA,"IAN196275","Southern America",NA,NA,"Dicotiledônea",NA,"Equipe IFN-PA",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"84","2021-03-30 12:43:58-03","EAO","IAN","179710","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","01","Nascimento, MP do; Carmo, NAS do; Oliveira, JCL de; Leão, DCS","360","2004","03","12","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150. Na margem do rio Ubá.","48.789556","-2.183583","48.789556","-2.183583",NA,"Árvore de 5m alt.; fuste acanalado; ritidoma acinzentado, estriado. Flores grandes tipo banana; pétalas ferrugíneas; estames compridos, avermelhados; botão floral ferrugíneo.","IAN179710","Southern America",NA,NA,"Dicotiledônea",NA,"Nascimento, EAP",NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA
"85","2021-03-30 12:43:58-03","EAO","IAN","38527","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","01","Mammo","301","1944","12",NA,"Suriname",NA,NA,"Saramacca-Canal.","-56.5","3.6","-56.5","3.6",NA,NA,"IAN038527","Southern America",NA,NA,"Dicotiledônea",NA,"Nascimento, EAP","IAN038527 IAN038527_e",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA
"86","2021-03-30 12:43:58-03","EAO","IAN","63854","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2016","09","Pires, JM","3411","1951","07","15","Brasil","Bahia",NA,"Ilha de Itaparica.",NA,NA,NA,NA,NA,"Árvore cultivada, como arborização da cidade, fruto grande, como o de Munguba, com apice um pouco atenuado.","IAN063854","Southern America",NA,NA,"Dicotiledônea",NA,"Carvalho Sobrinho","IAN063854 IAN063854_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
