"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","individualCount"
"99","2020-12-21 16:13:24-03","MBM","MBM","428213","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","2017","02","07","Brazil","Santa Catarina","Itapoá","Área para ampliação do terminal retroportuário G. LAFFITTE","-48.613778","-26.170694","-48.613778","-26.170694",NA,NA,"Subarbusto, 80 cm, flores alvas, interior da mata. Local alagadiço. Prensada com álcool.; Floresta Ombrófila Densa de Terras Baixas.","MBM428213",NA,NA,NA,"3555","Southern America",NA,NA,NA,NA,NA,NA
"100","2021-01-15 17:52:56-03","UFMG","BHCB","110741","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,"2006","07",NA,"Miyagi, PH; Zandoval, JA; Souza, JP;","1995","02","15","Brasil","São Paulo","Mamparra","Reserva Floresta Carlos Botelho, a 2km da sedinha, beira de cachoeira.",NA,NA,NA,NA,NA,NA,"Arbusto, c.a 2m alt, Corola verde, estames creme.",NA,NA,"Dicotyledon",NA,"507","Southern America",NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:32:05-03","UFMG","BHCB","172904","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,"2010","08","15","Dreveck, S; Carneiro, FE","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.69","-26.19","-48.69","-26.19","430","430","Floristica IFFSC 1052 (Arbuto); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Altura:1.1m; Hábito: arbusto; Habit: entorno do fragmento; Cor/Flor: botão floral verde; Fruto: quase maduro, avermelhado.; Florística IFF","BHCB017644",NA,"Dicotyledon",NA,"1901","Southern America",NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:17:55-03","UFPR","UPCB","38481","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Marques, M.C.M.","1999","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta com frutos artropurpúreos. No subosque da floresta de restinga (G2)..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA
"103","2021-02-11 17:17:55-03","UFPR","UPCB","19730","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Britez, R.M.","1986","05","03","Brasil","Paraná","Paranaguá","Ilha do Mel, Encantadas","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Subarbusto de flores brancas, dióico com ovário arroxeado..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA
"104","2021-02-11 17:17:55-03","UFPR","UPCB","19729","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Souza, W.S.","1987","02","13","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Subarbusto de flores brancas. Em floresa de encosta alterada..",NA,NA,NA,NA,"567",NA,NA,"24916","auto",NA,NA,NA
"105","2021-02-11 17:17:55-03","UFPR","UPCB","19731","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Silva, S.M.","1988","03","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 3m, com frutos escuros. Em subosque de floresta de encosta..",NA,NA,NA,NA,"1474",NA,NA,"24916","auto",NA,NA,NA
"106","2021-02-11 17:17:55-03","UFPR","UPCB","24310","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Silva, S.M.","1988","03","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 3m, com frutos escuros. Em subosque de floresta de encosta..",NA,NA,NA,NA,"1474",NA,NA,"24916","auto",NA,NA,NA
"107","2021-02-11 17:17:55-03","UFPR","UPCB","41895","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Kozera, C.","1999","02","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto ca. 1m, frutos jovens. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"966",NA,NA,"24916","auto",NA,NA,NA
"108","2021-02-11 17:17:55-03","UFPR","UPCB","41896","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Kozera, C.","1999","02","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto ca. 1m, flores creme. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"965",NA,NA,"24916","auto",NA,NA,NA
"109","2021-02-11 17:17:55-03","UFPR","UPCB","41897","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Kozera, C.","1999","02","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto ca. 1m, flores creme. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"969",NA,NA,"24916","auto",NA,NA,NA
"110","2021-02-11 17:17:55-03","UFPR","UPCB","24215","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Silva, S.M.","1993","06","03","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 1,8m, com frutos negros. Em bosque de floresta alta de restinga..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA
"111","2021-02-11 17:17:55-03","UFPR","UPCB","21510","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Negrelle, R.R.B.","1993","02","17","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arvoreta com flores e botões. Subosque das parcelas..",NA,NA,NA,NA,"759",NA,NA,"18121","auto",NA,NA,NA
"112","2021-02-11 17:17:55-03","UFPR","UPCB","21508","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Negrelle, R.R.B.","1992","03","10","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arvoreta de ± 2m, com frutos enegrecidos..",NA,NA,NA,NA,"A95",NA,NA,"18121","auto",NA,NA,NA
"113","2021-02-11 17:17:55-03","UFPR","UPCB","21507","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Negrelle, R.R.B.","1992","03","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arvoreta com frutos pretos..",NA,NA,NA,NA,"A105",NA,NA,"18121","auto",NA,NA,NA
"114","2021-02-11 17:17:55-03","UFPR","UPCB","21229","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Negrelle, R.R.B.","1992","05","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arvoreta de ± 1,6m, com frutos azulados..",NA,NA,NA,NA,"A211",NA,NA,"18121","auto",NA,NA,NA
"115","2021-02-11 17:17:55-03","UFPR","UPCB","21509","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Fiaschi, P.","2006","08",NA,"Negrelle, R.R.B.","1993","02","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, próximo ponto A da trilha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 1,8m, fruto verde e enegrecido..",NA,NA,NA,NA,"707",NA,NA,"18121","auto",NA,NA,NA
"116","2020-06-15 15:28:36-03","UNESP-RC","HRCB","17756","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiasc. & Jung-Mend.","Fiaschi, P.","2006",NA,NA,"Sobral, M.","1991","04",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta 3m, em interior de mata; frutos imaturos.",NA,NA,NA,NA,"6945",NA,NA,"21922","auto",NA,NA,NA
"117","2020-06-15 15:28:36-03","UNESP-RC","HRCB","15360","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mendaçolli","Jung-Mendaçolli, S.L.",NA,NA,NA,"Sobral",NA,NA,NA,"Brasil","São Paulo","Peruíbe","Parque Estadual da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","3698039","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,NA,NA,NA,"P. Fiaschi & A. M. Amorim",NA,NA,NA,"Brazil","São Paulo","Eldorado","Estrada não pavimentada de Sete Barras para Eldorado, ca. 15 km de Sete Barras. Ramal à direita, no acesso ao bairro Vergueiro, ca. 1,5 km no ramal. às margens do rio Ribeira de Iguape, em frente ao Sítio Alfa","-48.0214","-24.4447",NA,NA,"175",NA,NA,"US01879689","US01879689_01 US01879689_02",NA,"Apiales","3872","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1"
"119","2019-12-09 17:29:21-03","UFPR","EFC","12060","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Brotto, M.L.","2018","06","28","Blum, C.T.; Michelotti, J.","2009","05","09","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","520","520","Arvoreta com 1,7m de altura, aos 520 m.s.n.m. Frutos roxos enegrecidos.","EFC012060",NA,NA,NA,"551",NA,NA,NA,NA,NA,NA,NA
"120","2019-12-09 17:29:21-03","UFPR","EFC","16042","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Souza, I.","2017","10","19","Souza, I.","2017","04","13","Brasil","Paraná","Morretes","Caminho da Graciosa","-48.8845","-25.3601","-48.8845","-25.3601","380","380","Subarbusto 1m, frutos com tom de roxo. Floresta Ombrófila Densa Submontana","EFC016042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-12-09 17:29:21-03","UFPR","EFC","5530","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Hatschbach, G.","1996","07","01",NA,"1996","05","17","Brasil","Paraná","Guaratuba","Sítio J. Vicki","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"EFC005530",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA
"122","2019-12-09 17:29:21-03","UFPR","EFC","5592","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Brotto, M.L.","2018","06","28","Kuniyoshi, Y.S.; Roderjan, C.V.","1996","05","29","Brasil","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Subarbusto, flores alvas. 50m de altitude","EFC005592",NA,NA,NA,"5779",NA,NA,"41937","auto",NA,NA,NA
"123","2019-11-13 11:15:36-03","USP","SPF","101703","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006","05",NA,"Leitão Filho, HF","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo","-41.491167","-24.655","-41.491167","-24.655",NA,NA,NA,"SPF00101703","SPF00101703",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:15:36-03","USP","SPF","176135","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006","07",NA,"Ivanauskas, N","1995","04","18","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,"SPF00176135","SPF00176135",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:15:36-03","USP","SPF","176136","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Ivanauskas, N","1995","11","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,"SPF00176136","SPF00176136",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:15:36-03","USP","SPF","187189","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015",NA,NA,"Melo Jr, JCF","2008","01","15","Brasil","Santa Catarina","Guaramirim",NA,"-48.953333","-26.454361","-48.953333","-26.454361","29","29",NA,"SPF00187189","SPF00187189",NA,NA,"763",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:15:36-03","USP","SPF","187240","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015",NA,NA,"Weiers, MS","2008","02","01","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.619972","-26.250444","-48.619972","-26.250444","10","10",NA,"SPF00187240","SPF00187240",NA,NA,"102",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:15:36-03","USP","SPF","199837","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2011",NA,NA,"Costa, CB","1996","02","19","Brasil","São Paulo",NA,"Estação Ecológica Juréia-Itatins, Serra da Juréia, Trilha do Imperador.",NA,NA,NA,NA,NA,NA,NA,"SPF00199837","SPF00199837",NA,NA,"129",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:15:36-03","USP","SPF","201502","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006","07",NA,"Sampaio, D","1999","01","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.833333","-25.666667","-47.833333","-25.666667",NA,NA,NA,"SPF00201502","SPF00201502",NA,NA,"119",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:15:36-03","USP","SPF","202751","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2011","03","21","Fiaschi, P","2011","03","21","Brasil","São Paulo","Eldorado",NA,"-48.204444","-24.444917","-48.204444","-24.444917","175","175",NA,"SPF00202751","SPF00202751",NA,NA,"3581",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:25:04-03","USP","SPF","212849","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,NA,NA,NA,"Fiaschi, P","2012","01","30","Brasil","São Paulo","Eldorado","Estrada não pavimentada de Sete Barras para Eldorado, ca. 15 km de Sete Barras. Ramal à direita, no acesso ao bairro Vergueiro, ca. 1,5 km no ramal. Às margens do rio Ribeira de Iguape, em frente ao Sítio Alfa.","-48.021556","-24.444917","-48.021556","-24.444917","175","175","Arbusto entre 1 e 2 m alt. Inflorescência com pedúnculo verde. Botões verde-claros. Flores com hipanto e pedicelo verde, pétalas verde mais claro, patentes, estames com filete verde e antera creme, disco alvo. Infrutescência com pedú","SPF00212849","SPF00212849 SPF00212849_1",NA,NA,"3872",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:15:36-03","USP","SPF","176137","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Godoy, JRL","1999","01","10","Brasil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera Abaixo, Entrada do Morro do Carrapato pela fazenda Lombadinha.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00176137","SPF00176137",NA,NA,"58",NA,NA,"17990","auto",NA,NA,NA
"133","2019-11-13 11:15:36-03","USP","SPF","92941","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006","05",NA,"Mello-Silva, R","1994","05","13","Brasil","São Paulo","Registro",NA,"-47.8400001525879","-24.4799995422363",NA,NA,"50","50",NA,"SPF00092941","SPF00092941 SPF00092941_1",NA,NA,"962",NA,NA,"25922","auto",NA,NA,NA
"134","2021-03-25 13:51:27-03","UNIVILLE","JOI","13460","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","L.A. Funez","2013","03","13","L.A. Funez","2013","02","06","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf, trilha da cachoeira.","-49.0725","-27.006111","49º4'21''W","27º0'22''S","302","302","; HABITAT: margem de riacho; HABITO: arbustiva; TIPO VEGETACIONAL: FOD","JOI013460","JOI013460",NA,NA,"1720",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-25 13:51:27-03","UNIVILLE","JOI","17375","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta. Próximo à cachoeira.","-49.14","-27.27","49º8'24''W","27º16'12''S","639","639","Frutos verdes com listras roxas","JOI017375",NA,NA,NA,"2238",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-25 13:51:27-03","UNIVILLE","JOI","11932","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","A.A. de Oliveira","2011","03","22","A. Korte","2011","02","22","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino / Parque Estadual do Acaraí.","-48.610556","-26.393333","48º36'38''W","26º23'36''S","2","2","; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI011932","JOI011932",NA,NA,"5735",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-25 13:51:27-03","UNIVILLE","JOI","17376","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Gasper, A. L. de","2010","10","04","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","Rio Cubatão.","-48.960833","-27.809722","48º57'39''W","27º48'35''S","620","620","Habito: Arbusto","JOI017376",NA,NA,NA,"3137",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-25 13:51:27-03","UNIVILLE","JOI","17409","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Pastório FF","2016","02","10","pastório, F.F.","2015","04","02","Brasil","Santa Catarina","Blumenau","Parque Municipal São Francisco de Assis","-49.071944","-26.921389","49º4'19''W","26º55'17''S","60","60","Fruto imaturo verde Habito: Arbusto","JOI017409",NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-25 13:51:27-03","UNIVILLE","JOI","17378","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M.","2010","08","15","Dreveck, S.; Carneiro, S.","2009","10","13","Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio.","-48.776667","-26.548056","48º46'36''W","26º32'53''S","14","14","Fruto verde Habito: Arbusto","JOI017378",NA,NA,NA,"1625",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:10:50-03","UEFS","HUEFS","218619","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,NA,NA,NA,"Bettinardi, M.L.","2013","04","02","Brasil","São Paulo","Tapiraí","Reserva Particular da Votoratim (CBA). UHE da Barra , UHE Serraria, trilha da Igrejinha.","-47","-24","47W","24S","70","70",NA,"HUEFS0218619","HUEFS0218619","Angiospermae","Apiales","50",NA,NA,NA,NA,"Asteranae",NA,NA
"141","2019-10-07 09:10:50-03","UEFS","HUEFS","124117","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,NA,NA,NA,"Miyagi, P.H.","1995","02","15","Brasil","São Paulo",NA,"Mamparra. Reserva Floresta Carlos Botelho, a 2 Km da ''sedinha''.",NA,NA,NA,NA,NA,NA,"Beira da cachoeira.","HUEFS0124117","HUEFS0124117","Angiospermae","Apiales","507",NA,NA,NA,NA,"Asteranae",NA,NA
"142","2019-01-25 15:38:24-02","IAC","IAC","38331","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2006","07","15","J.R.L. Godoy et al.","1999","01","10","Brasil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera, Abaixo","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"Dendropanax australis identificação apud ESA 78680 (SpLink)",NA,NA,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA
"143","2019-01-25 15:38:24-02","IAC","IAC","50248","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2009","06","30","J.C. Gomes","1965","03","30","Brasil","São Paulo","Ilhabela","Ilha Vitória, litoral norte","-45.3581","-23.7781","-45.3581","-23.7781",NA,NA,"Dendropanax autralis identificação apud NY BR 887342 (SpLink)",NA,NA,NA,NA,"2639",NA,NA,NA,NA,NA,NA,NA
"144","2019-01-25 15:38:24-02","IAC","IAC","54779","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2006","07","12","N.M. Ivanauskas","1995","02","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA
"145","2019-06-24 08:12:17-03","IAC","IAC","57026","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2011","07","15","M.A.B. Andrade","1962","05","15","Brasil","São Paulo","Guarujá","Ilha de Santo Amaro, Praia de Iporanga","-46.2564","-23.9931","-46.2564","-23.9931",NA,NA,NA,NA,NA,NA,NA,"s/no.",NA,NA,NA,NA,NA,NA,NA
"146","2020-07-23 11:58:03-03","CEPLAC","CEPEC","152506","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,"Oliveira, A.A.de",NA,NA,NA,"Stival-Santos, A.",NA,NA,NA,"Brasil","Santa Catarina","FLORIANÓPOLIS",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"1963",NA,NA,"27000","auto",NA,NA,NA
"147","2020-08-10 16:07:35-03","CEPLAC","CEPEC","147020","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,"P. Fiaschi",NA,NA,NA,"P. Fiaschi",NA,NA,NA,"Brasil","São Paulo","eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"3872",NA,NA,"38804","auto",NA,NA,NA
"148","2020-07-23 11:58:03-03","CEPLAC","CEPEC","137630","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,"P. Fiaschi",NA,NA,NA,"P. Fiaschi",NA,NA,NA,"Brasil","São Paulo","eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"3581",NA,NA,"38804","auto",NA,NA,NA
"149","2019-07-02 15:54:56-03","UEM","HUEM","4926","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2015",NA,NA,"J.M.Silva","1995","02","27","Brasil","Paraná","Guaratuba","rio Capivara","-48.5746994018555","-25.8827991485596",NA,NA,"3","5","Arbusto simples, 1,50m; flor alvescente. Mata de restinga. Alt.: 3-5m","HUEM000000939","HUEM000000939",NA,NA,"1446",NA,NA,"41937","auto",NA,NA,NA
"150","2019-11-01 14:52:57-03","UnB","UB","115115","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006","07",NA,"Miyagi, PH","1995","02","15","Brasil","São Paulo","Mamparra","Reserva Florestal Carlos Botelho, a 2.0 km da sedinha",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2.0 m. Corola verde; estames creme; Beira de cachoeira",NA,NA,"Dicotyledoneae",NA,"507","Southern America",NA,NA,NA,NA,NA,NA
"151","2019-11-01 14:52:57-03","UnB","UB","115194","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P",NA,NA,NA,"Hatschbach, G","1967","04","13","Brasil","Paraná ","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Flor creme; fruto negro.; Arbusto 0,7m.; Mata pluvial, encosta do morro",NA,NA,"Dicotyledoneae",NA,"16318","Southern America",NA,"37295","auto",NA,NA,NA
