"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus"
"195","2021-03-25 13:51:52-03","UNIVILLE","JOI","3341","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","F.C.S. Vieira","2007","03","08","F.C.S. Vieira","1221","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITAT: mata ciliar; HABITO: epífita, terrestre; TIPO VEGETACIONAL: FODTB","JOI003341",NA,NA,NA,"22441",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-25 13:51:52-03","UNIVILLE","JOI","4848","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","W.S. Mancinelli","2007","01","01","F.C.S. Vieira","1200","2005","07","31","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","; HABITAT: mata ciliar; TIPO VEGETACIONAL: FODTB","JOI004848",NA,NA,NA,"22441",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-25 13:51:52-03","UNIVILLE","JOI","10369","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Grossel, S",NA,NA,NA,"Grossel, S.",NA,"2010","08","31","Brasil","Santa Catarina","Joinville","Kartódromo.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Projeto FLORA","JOI010369",NA,NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-25 13:51:52-03","UNIVILLE","JOI","10577","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","W.S. Mancinelli","2009","08","22","Mancinelli, W.S.","988","2009","08","22","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"150","150","; HABITO: Epífita; TIPO VEGETACIONAL: FODSM","JOI010577",NA,NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-25 13:51:52-03","UNIVILLE","JOI","17525","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Engels, M.E.","2013","12","10","Engels, M. E.","1677","2013","09","27","Brasil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Folhas verdes. Inflorescência com escapo verde. Flor com sépalas róseas. Pétalas azuis escuras. Habito: Epífita","JOI017525",NA,NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-25 13:51:52-03","UNIVILLE","JOI","9212","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T.M. Maia","2009","08","26","T.M. Maia","72","2009","08","26","Brasil","Santa Catarina","São Francisco do Sul","Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: rupícola; TIPO VEGETACIONAL: FODTB","JOI009212",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-25 13:51:52-03","UNIVILLE","JOI","5949","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","W.S. Mancinelli","2007","04","19","P.E. Hogrefe","44","2006","04","07","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","; HABITAT: restinga; HABITO: terrícola","JOI005949",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-25 13:51:52-03","UNIVILLE","JOI","8954","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T.M. Maia","2009","08","04","K. Moraes","96","2009","08","04","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: rupícola; TIPO VEGETACIONAL: Restinga","JOI008954",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-25 13:51:52-03","UNIVILLE","JOI","2372","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Jotham Ziffer Berger","2006","11","13","Elaine Cristine Spitzner","135","2006","10","18","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,"3","3","; HABITAT: mata secundária; HABITO: rupícola","JOI002372",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-25 13:51:52-03","UNIVILLE","JOI","202","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","E.F. Costa","2005","02","25","P. Campregher","66","2004","09","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Flor de corola roxa Habitat: Terrestre","JOI000202",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-25 13:51:52-03","UNIVILLE","JOI","12713","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"K M.","127","2009","11","09","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: terrícola; TIPO VEGETACIONAL: FODTB Habito: terrícola","JOI012713",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-25 13:51:52-03","UNIVILLE","JOI","12712","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"K M.","125","2009","11","09","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga; HABITO: terrícola Habitat: restinga Habito: terrícola","JOI012712",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-25 13:51:52-03","UNIVILLE","JOI","12715","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"F.W.","75","2009","11","26","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Papagaios.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HABITO: terrícola Habito: terrícola","JOI012715",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-25 13:51:52-03","UNIVILLE","JOI","7895","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","J. Meirelles","2008","10","28","T.G. Fendrich","127","2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI007895",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-25 13:51:52-03","UNIVILLE","JOI","693","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Jotham Ziffer Berger",NA,NA,NA,"Jotham Ziffer Berger","4071004","2004","07","10","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: terrestre; TIPO VEGETACIONAL: Restinga","JOI000693",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-25 13:51:52-03","UNIVILLE","JOI","7217","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T. Maia","2008","05","29","T. Maia","18","2008","05","29","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - CEPA - Praia em frente a Baía da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga preservada; HABITO: bromélia terrestre","JOI007217",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-25 13:51:52-03","UNIVILLE","JOI","7221","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T.M. Maia","2008","05","09","T. Maia","15","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Praia em frente a Baía da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga; HABITO: terrestre","JOI007221",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0401330F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","42117","1988","1","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401330F","V0401330F_01","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"213","2020-07-23 12:00:44-03","CEPLAC","CEPEC","131283","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,"Pereira & Falleiros",NA,NA,NA,"J. B. S. Pereira","288","2008","08","29","Brasil","Paraná","piraquara","Mananciasis da serra, próximo a um córrego.","-45.983333","-25.483333","45W59'","25S29'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"214","2020-11-04 17:28:49-03","UEM","HUEM","1524","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Maglia, SA",NA,NA,NA,"Maglia, SA","s.n.","1976","10","02","Brasil","Paraná","Guaratuba","Rochedos da praia de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Planta herbácea; flores de cálice lilás e corola azul-clara","HUEM000002686","HUEM000002686",NA,NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-11-12 17:02:25-03","UEL","FUEL","43972","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Costa, EF","2005","02","25","Campregher, P","66","2004","09","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-20 14:58:50-03","UFSC","FLOR","65577","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Oliveira, F.M.C.","2018","12","06","Faveri, C.","s.n.","2018","11","27","Brasil","Santa Catarina","Jaraguá do Sul","Empreendimento: Ribeirão Manso Energética Ltda - PCH Itapocuzinho II A. Área de resgate pré alagamento.","-49.153333","-26.302222","49º9'12''W","26º18'8''S",NA,NA,NA,"FLOR0065577","FLOR0065577",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-20 14:58:50-03","UFSC","FLOR","48366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Mello, A.S.","2011","06","04","Nuernberg, A.; Mello, A.S.","1059","2011","06","04","Brasil","Santa Catarina","Araranguá","Morro dos conventos.","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"terrícola, flor roxa","FLOR0048366",NA,NA,"Poales","19353",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-20 20:40:56-03","UFSC","FLOR","29312","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Waechter, J.L.","1995",NA,NA,"Martinello, C.M.; Topanotti, Z.P.","s.n.","1995","09","07","Brasil","Santa Catarina","Forquilhinha","São Pedro, na proprieedade de C. J. Martinello.","-49.4721984863281","-28.7474994659424",NA,NA,NA,NA,"epífita, flor cor de rosa","FLOR0029312",NA,NA,"Poales","13054",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-20 14:58:50-03","UFSC","FLOR","48311","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Mello, A.S.","2011","08","07","Mello, A.S.; Weber, P.","598","2011","08","07","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"epífita, flor rosa","FLOR0048311",NA,NA,"Poales","18121",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-04 15:41:57-03","IF","SPSF","38476","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"T.B.Breier & R.B.Singer","185b","2002","06","20","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"GEOGRAFIA: Parcelas permanentes.;",NA,NA,"Magnoliophyta","Bromeliales","37574",NA,"auto","América do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA
"221","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Schenck, JHR","1357",NA,NA,NA,"Brazil","Santa Catarina","Joinville","Habitat in Brasiliae australis prov. S. Catharina. Ad Joinville","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,"P03P3N0067",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"222","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Schenck, JHR","1131",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","et ad fl. Itajahy","-48.6619","-26.9078",NA,NA,NA,NA,"(V. s. in herb. Schenck. et specimen cultum, a cl. Morren indescriptum relictum in herb. Leod.)",NA,"P03P3N0067",NA,NA,"27253",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Schimper, WP","231",NA,NA,NA,"Brazil","Santa Catarina","Joinville","Habitat in Brasiliae australis prov. S. Catharina. Ad Joinville","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,"P03P3N0067",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Schenck, JHR","1257",NA,NA,NA,"Brazil","Santa Catarina","Joinville","Habitat in Brasiliae australis prov. S. Catharina. Ad Joinville","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,"P03P3N0067",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:50:44-03","UFRGS","ICN","183589","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","s.n.","2010","08","22","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"planta epífita, folhas rosuladas, em densa roseta, flores com sépalas avermelhadas, pétalas azuis","ICN00039131",NA,"Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:50:44-03","UFRGS","ICN","165259","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Goetze, M","s.n.","2010","07","18","Brasil","RS","Torres","Parque Estadual Itapeva mata Paludosa. : S29° 22.427' W49° 45.542'","-49.758889","-29.373611","-49.758889","-29.373611","15","15","Testemunho do projeto intitulado: Padrões filogeográficos de espécies endêmicas do subgênero Ortgiesia (Aechmea - Bromeliaceae) no Sul da Mata Atlântica: implicações evolutivas e conservacionistas; Flores com pétalas azuis e sépalas cor","ICN00039132",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:50:44-03","UFRGS","ICN","191154","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Goetze, M","s.n.","2010","07","25","Brasil","SC","Joinville","Serra Dona Fracisca","-49.018889","-26.197222","-49.018889","-26.197222","461","461","Testemunho do projeto intitulado: Padrões filogeográficos de espécies endêmicas do subgênero Ortgiesia (Aechmea - Bromeliaceae) no Sul da Mata Atlântica: implicações evolutivas e conservacionistas; Flores com pétalas azuis; Epífita","ICN00039157",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:50:44-03","UFRGS","ICN","193685","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","R.; Rabuske, C; Santos-Jr.","2017","03","11","Rabuske, C; Santos-Jr.; R.","193","2017","03","11","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.","-49.631944","-28.6525","-49.631944","-28.6525",NA,NA,"Epífita sobre árvore morta. Frutos já passados.; Floresta Ombrófila Densa submontana.","ICN00029866",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:50:44-03","UFRGS","ICN","161997","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T","1994","10","14","Hagelund, K","7507","1974","01","07","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00039156",NA,"Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"230","2020-05-20 18:18:26-03","UFMT","CNMT","4736","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Cadorin, T.J.","2010","07","06","Cadorin, T.J.; Grosch, B.; Lopes, C.P.","2863","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1","49°03'00W","26°06'00S","1169","1169","Epífita IFFSC e1065a (Abaixo de 4m); Forófito 1; Doação Herbário Dr. Roberto Miguel Klein - FURB 28443","CNMT004736",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-05-20 18:18:26-03","UFMT","CNMT","4732","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, A.V.","2010","11","03","Verdi, M.; Souza, N. L.; Klemz, G.; Klettenberg, D. H.","4738","2010","05","25","Brasil","Santa Catarina","Praia Grande","Pedra Branca. PARNAs Aparados daSerra eSerra Geral.","-50.129722","-29.249722","50°07'47W","29°14'59S","466","466","Florística iFFSC 01 (Epífita); Cor/Flor: azulDoação Herbário Dr. Roberto Miguel Klein - FURB 27373","CNMT004732",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","44508","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","cf. gamosepala","Aechmea cf. gamosepala","Wittm.",NA,NA,NA,NA,"Schmidt, R.","1118","2005","04",NA,"Brasil","Rio Grande do Sul","Itati","Arroio Carvalho; Estação Ecológica Estadual Aratinga",NA,NA,NA,NA,NA,NA,NA,"HAS0044508",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","18787","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Reitz","1985","03","06","Strehl, T.","741","1983","06",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7269","-29.3353","-49,7269000","-29,3353000",NA,NA,"Planta em roseta, epífita, inflorescência em espiga, simples, flores azul-claro, folha verde-escuro. Cultivada.","HAS0018787",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36047","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Strehl, T.","2069","1996","10",NA,"Brasil","Rio Grande do Sul","Serra do Pinto em direção a Josafaz (Terra de Areia)",NA,NA,NA,NA,NA,NA,NA,"folhas estioladas","HAS0036047",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36053","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Leonarth, C.","s.n.","1998","09",NA,"Brasil","Rio Grande do Sul","Maquiné-Barra do Ouro",NA,NA,NA,NA,NA,NA,NA,NA,"HAS0036053",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36085","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1582",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"floresceu agosto-outubro/88; julho/91; agosto/96","HAS0036085",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36007","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1529","1989","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"pétala azul forte, folha clara.","HAS0036007",NA,"Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66155","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","s.n.","1993","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"JB 83. Flor azul claro. Cultivada no bromeliário do JB da FZB. Floresceu em 10.10.1994","HAS0066155",NA,"Magnoliophyta",NA,"30776",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66346","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.","1994","10","19","Silveira, N.","11524","1992","06",NA,"Brasil","Rio Grande do Sul","Osório","Morro Borússia","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Epifítica sobre figueira","HAS0066346",NA,"Magnoliophyta",NA,"27350",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","33930","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1603","1997","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"HAS0033930",NA,"Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31715","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1097","1992","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"HAS0031715",NA,"Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36050A","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1859","1997","07",NA,"Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,"HAS036050A",NA,"Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","33945","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1581","1996","07",NA,"Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Flores vermelhas, brácteas e sépalas vermelhas, pétalas azul forte.","HAS0033945",NA,"Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36050B","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1536","1999","08",NA,"Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Te 1024","HAS036050B",NA,"Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36043","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","2065","1996","05",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Itati, rio Carvalho","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Pétalas azul-claro, folhas manchadas de verde-escuro.","HAS0036043",NA,"Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
