"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"1546","2021-03-04 11:05:23-03","UFRB","HURB","16685","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Moreira, D.M.; Vitório, C.D.P. & Simões, S.S.","2017","08","30","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,"HURB000016685","253",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"1547","2020-06-15 15:30:42-03","UNESP-RC","HRCB","17436","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","(Vell.) Mart.","F.C.P Garcia",NA,NA,NA,"Garcia",NA,NA,NA,"Brasil","Espírito Santo","Aracruz","Aldeia Boa Esperança","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"1548","2020-06-15 15:30:42-03","UNESP-RC","HRCB","39755","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","(Vell.) Mart.","O.S. Ribas",NA,NA,NA,"Castro",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1549","2020-06-15 15:30:42-03","UNESP-RC","HRCB","16783","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","(Vell.) Mart.","F.C.P Garcia",NA,NA,NA,"Garcia",NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"1550","2020-06-17 15:25:08-03","UNESP-RC","HRCB","31059","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Bencke, C. S. C.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1551","2020-06-17 15:25:08-03","UNESP-RC","HRCB","11836","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1552","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9134","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1553","2020-06-15 15:30:42-03","UNESP-RC","HRCB","39886","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","(Vell.) Mart.","S. Martins",NA,NA,NA,"Duarte",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Restinga das Palmas - Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1554","2020-06-15 15:30:42-03","UNESP-RC","HRCB","39255","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Castro, M.A.",NA,NA,NA,"Damasceno Junior",NA,NA,NA,"Brasil","Roraima","Rorainópolis","Logradouro - Fazenda São Marcos",NA,"-0.423","60º28'45.2","00º25'22.8S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2020-06-15 15:30:42-03","UNESP-RC","HRCB","16557","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","(Vell.) Mart.","F.C.P Garcia",NA,NA,NA,"Martinelli",NA,NA,NA,"Brasil","Rio de Janeiro","Silva Jardim","Poço D'Anta","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"1556","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9341","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1557","2020-06-17 15:25:08-03","UNESP-RC","HRCB","11182","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1558","2020-06-17 15:25:08-03","UNESP-RC","HRCB","11313","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1559","2020-06-17 15:25:08-03","UNESP-RC","HRCB","11448","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1560","2020-06-17 15:25:08-03","UNESP-RC","HRCB","8410","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1561","2020-06-17 15:25:08-03","UNESP-RC","HRCB","8789","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1562","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9088","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1563","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9120","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","Flávia C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1564","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9128","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","Flávia C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1565","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9195","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","Flávia C. P. Garcia",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1566","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9258","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1567","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9297","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1568","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9420","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","F. C. P. Garcia",NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1569","2020-06-17 15:25:08-03","UNESP-RC","HRCB","9971","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1570","2020-06-17 15:25:08-03","UNESP-RC","HRCB","17794","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1571","2020-06-17 15:25:08-03","UNESP-RC","HRCB","13407","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ","F. C. P. Garcia",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1572","2020-06-17 15:25:08-03","UNESP-RC","HRCB","12548","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart. ",NA,NA,NA,NA,"Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1573","2020-08-26 10:08:42-03","UFMA","BMA","1566","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis",NA,NA,NA,NA,NA,"Luis Fernando A. Santos","2016","07","30","Brasil","MA","São Luiz Gonzaga do Maranhão","Centro.",NA,NA,NA,NA,NA,NA,"Espécie de porte arbóreo. Folíolos divididos em 6 a 8 folíolulos opostos e com formato oblongo assimétrico.",NA,NA,NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2017-11-24 14:10:52-02","UFLA","ESAL","15793","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","L. M. Borges",NA,NA,NA,"Pinto, JRR",NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque Nacional da Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"árvore; 10,0; ;; floresta",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2017-11-24 14:10:52-02","UFLA","ESAL","20883","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J.M.Fernandes",NA,NA,NA,"Lina",NA,NA,NA,"Brasil","São Paulo","Taquaretinga",NA,NA,NA,NA,NA,NA,NA,"árvore; 6, m; marrom; grande",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2017-11-24 14:10:52-02","UFLA","ESAL","17938","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,"árvore; 8, m; ;; floresta",NA,"295",NA,NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA
"1577","2019-06-10 10:10:46-03","FZB-BH","BHZB","7325","S","Plantae","Fabaceae - Mimosoideae","Inga","edulis","Inga edulis",NA,"R.C. Mota","2009","02","13","Couto, P.A.","2008","07","08","Brasil","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","44W 02' 50.1","19S 51' 26.1",NA,NA,"Nº 11. Outros coletores: Marques, A.R.G & Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Duplicata doada para Herbário JPB em março 2014. <ll>dwc_commonname:</ll> Ingá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2019-06-10 10:10:46-03","FZB-BH","BHZB","5239","S","Plantae","Fabaceae - Mimosoideae","Inga","edulis","Inga edulis",NA,"Fernandes, J.M. (Viçosa)","2011","09","19","Echternacht, L.A. et al.",NA,NA,NA,"Brasil","MG","Belo Horizonte","FZB/BH - Área de visitação do Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Cálice verdes, filetes e gineceu brancos, anteras amarronzadas. Outros coletores: E.S. Rodrigues; V.M. Santos & M.P.T. Identificada anteriormente como Inga sp. Cultivado.",NA,"1030",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1579","2021-01-26 13:54:49-03","IMA","MAC","25591","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O.Poncy","2006","07",NA,"H.Blossfeld","1965","06","28","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto. Flores marrons.","MAC0025591","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2021-01-26 13:54:49-03","IMA","MAC","1684","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","E.Cardoso","2004",NA,NA,"D.Andrade-Lima; et al.","1971","11","26","Brasil","Paraíba","Matuba","Borda do riacho de Matuba, ramificação da estrada.","-35.554272","-7.641075","-35.554272","-7.641075",NA,NA,"Árvore com ca. de 12-15m de altura. Flores brancas.; Borda de Riacho.","MAC0001684","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2021-01-26 13:54:49-03","IMA","MAC","13371","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","M.N.Rodrigues","2000",NA,NA,"I.A.Bayma","2000","11","11","Brasil","Alagoas","Campo Alegre","Fazenda Mineiro,micro bacia do Jequiá, margem do Jequiá. Agreste.","-36.3507995605469","-9.78194046020508",NA,NA,NA,NA,"Árvore com ca. de 4 metros de altura Botões verdes e flores passadas; Área antrópica","MAC0013371","442",NA,NA,NA,NA,NA,NA,NA,"21899","auto",NA,NA,NA,NA,NA,NA
"1582","2021-01-26 13:54:49-03","IMA","MAC","21612","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Chagas-Mota","2008",NA,NA,"M.Oliveira; A.A.Grillo","2002","06","15","Brasil","Alagoas","Ibateguara","Coimbra. Grota do Varjão.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Árvore com ca. de 5m de altura. Frutos maduros ferrugíneos.; Vegetação arbustivo arbóreo densa.","MAC0021612","1012",NA,NA,NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA
"1583","2021-01-26 13:54:49-03","IMA","MAC","35388","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","E.C.O.Chagas","2009","05","27","Aderaldo; Ednei; Marx.","2007","01","15","Brasil","Sergipe","Lagarto","Povoado Lagoa do Cano.","-37.6500015258789","-10.917200088501",NA,NA,NA,NA,"Ávore ca. de 4m de altura. Frutos verdes.","MAC0035388","s.n.",NA,NA,NA,NA,NA,NA,NA,"24794","auto",NA,NA,NA,NA,NA,NA
"1584","2021-01-26 13:54:49-03","IMA","MAC","30422","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Robério","2002","08","01","Basil","Sergipe","São Cristovão","Campus UFS.","-37.207111","-11.092019","-37.207111","-11.092019",NA,NA,"Arbusto. Flores com estames vermelhos.","MAC0030422","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2021-01-26 13:54:49-03","IMA","MAC","2265","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","E.Santos","2004",NA,NA,"R.P.Lyra-Lemos; M.N.Rodrigues","1982","11","23","Brasil","Alagoas","Messias","a 10 km do acesso à Murici.","-35.839181","-9.393842","-35.839181","-9.393842",NA,NA,"Árvore com ca.de 9m de altura. Flores brancas.; Ruderal de beira de estrada.","MAC0002265","789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2021-01-26 13:54:49-03","IMA","MAC","15113","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Silva; M.B.Costa","2005",NA,NA,"M.A.B.L.Machado","2002","01","17","Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Bloco Poxinzinho.","-36.176119","-11.216725","-36.176119","-11.216725",NA,NA,"Árvore planta com ca. de 4m de alt. Frutos verdes imaturos.; Mata Atlântica","MAC0015113","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2021-01-26 13:54:49-03","IMA","MAC","18264","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"L.A.Pereira","2010","11","18","Brasil","Paraíba","João Pessoa","Mata Ciliar do Rio Cabelo, Mangabeira.","-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"MAC0018264","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","2021-01-26 13:54:49-03","IMA","MAC","22434","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Chagas-Mota","2008",NA,NA,"A.I.L.Pinheiro; G.B.Araujo","2004","06","23","Brasil","Alagoas","Murici","Serra do Ouro/EFCSO-UFAL.","-33.833333","-9.216667","-33.833333","-9.216667",NA,NA,"Árvore ca. de 5m de altura.; Mata Atlântica.","MAC0022434","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","2021-01-26 13:54:49-03","IMA","MAC","3568","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","N.C.A.Lobo","1979",NA,NA,"R.Vilhena; M.G.A.Lobo; B.G.S.Ribeiro","1978","12","13","Brasil","Pará","Santarém","Estrada que liga Alto do Chão.","-54.699608","-2.438489","-54.699608","-2.438489",NA,NA,"Árvore ca. de 5m de altura. Inflorescência em botões verdes, flores com estames vistosos brancos.; Beira de igarapé.","MAC0003568","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2021-01-26 13:54:49-03","IMA","MAC","40499","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"A.Costa",NA,NA,NA,"Brasil","Alagoas","Usina Sinimbu.",NA,NA,NA,NA,NA,NA,NA,NA,"MAC0040499","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2021-01-26 13:54:49-03","IMA","MAC","992","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","E.Cardoso","2004",NA,NA,"G.L.Esteves; O.Viégas","1979","09","18","Brasil","Alagoas","Rio Largo","Rio Messias, Rio Vicente, interseção com a estrada da canoa.","-35.839433","-9.477828","-35.839433","-9.477828",NA,NA,"Árvore.","MAC0000992","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","2021-01-26 13:54:49-03","IMA","MAC","993","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","E.Santos","2004",NA,NA,"G.L.Esteves; O.Viégas","1979","09","18","Brasil","Alagoas","Rio Largo","Rio Messias, Rio Vicente, interseção com a estrada da canoa.","-35.839433","-9.477828","-35.839433","-9.477828",NA,NA,"Árvore.","MAC0000993","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2021-01-26 13:54:49-03","IMA","MAC","3654","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","M.G.Silva","1979",NA,NA,"M.G.Silva; C.Rosário","1979","06","01","Brasil","Mato-Grosso","Aripuanã","Br - 174, Estrada para o aeroporto.","-59.443964","-10.175806","-59.443964","-10.175806",NA,NA,"Árvore com ca. de 6m de altura. Flores brancas.; Mata de terra firme.","MAC0003654","4737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2021-01-26 13:54:49-03","IMA","MAC","64903","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","R.Moura","2017",NA,NA,"B.Schindler; M.Figueira; R.A.S.Pontes; D.A.Brena","2017","10","10","Brasil","Alagoas","Joaquim Gomes","Conglomerado do Inventário Florestal Nac","-35.865","-9.166667","-35.865","-9.166667","500","500","Árvore. Casca interna rosada e externa lenticelada. Ausência de látex.; Mata Atlântica.","MAC0064903","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","2014-09-09 14:08:38-03","UNIVILLE","JOIW","620","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Tomy Fisher",NA,NA,NA,"J.C.F.Melo Jr.","2007","12","21","Brasil","SC","Guaramirim - Corticeira,BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.895889","-26.450192","48º53'45,2 W","26º27'0,69 S",NA,NA,"Árvore, MAD=base; CB=24cm; h=7m. Botão floral, fruto maduro.",NA,"734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","2016-06-27 16:09:40-03","UFPB","EAN","12384","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,NA,"2007","05","21","Brasil","Paraíba","Areia","Sítio Macacos","-35.6917","-6.96333",NA,NA,NA,NA,"Arbóreo, cerca de 10 m de altura, bastante florido.",NA,"720",NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"1597","2016-06-27 16:09:40-03","UFPB","EAN","12381","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","M. F. Mata","2007","04","18",NA,"2007","04","16","Brasil","Paraíba","Lucena","Sítio em João Pessoa","-34.8689","-6.90028",NA,NA,NA,NA,"Arbóreo, cerca de 15 m, final de frutificação.",NA,"706",NA,NA,NA,NA,NA,NA,NA,"14386","auto",NA,NA,NA,NA,NA,NA
"1598","2020-11-18 11:40:13-03","UERJ","HRJ","11125","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"?","2008","11","20","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00011125","s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"1599","2021-02-04 10:28:38-03","UFRPE","HST","4454","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","M.F.Mata","2008","09","03","F.B.Ramalho","1979","03","23","Brasil","Pernambuco","Palmares","Mata da Usina Serra Azul","-35.5917015075684","-8.68332958221436",NA,NA,NA,NA,"Árvore de mais ou menos 12m alt. Madeira dura.","HST004454","s.n.",NA,NA,NA,NA,NA,NA,NA,"18715","auto",NA,NA,NA,NA,NA,NA
"1600","2021-02-04 10:28:38-03","UFRPE","HST","21724","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","A.M.Miranda","2016",NA,NA,"A.M.Souza; M.C.Miranda","2016","04","05","Brasil","Pernambuco","Sirinhaém","APA de Guadalupe","-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,"Árvore ca. 12 m alt.; inflorescência branca; frutos imaturos verdes.","HST021724","6",NA,NA,NA,NA,NA,NA,NA,"20997","auto",NA,NA,NA,NA,NA,NA
