"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"434","2020-11-12 17:00:43-03","UEL","FUEL","12668","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Francisco das Chagas e Silva; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, área de estudo; Ribeirao Guarauna.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL004430",NA,"Baitello, JB","1999","10","14",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"435","2020-11-12 17:00:43-03","UEL","FUEL","12672","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Zangaro Filho, W; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirao Guarauna.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL004421",NA,"Baitello, JB","1999","10","15",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"436","2020-11-12 17:00:43-03","UEL","FUEL","12677","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Medri, ME; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirão Guarauna, área de estudo","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL004435",NA,"Baitello, JB","1999","10","14",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"437","2020-11-12 17:00:43-03","UEL","FUEL","12667","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Zangaro Filho, W; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirão Guarauna, área de estudo.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL004429",NA,"Baitello, JB","1999","10","14",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"438","2020-11-12 17:00:44-03","UEL","FUEL","21391","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Paiva, MRC; Alves, J; Francisco, EM","s.n.","1997","08","26",NA,"Brasil","Paraná","Reserva","Estrada para Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"FUEL004422",NA,"Baitello, JB","1999","10","01",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"439","2020-11-12 17:00:44-03","UEL","FUEL","20948","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Souza, LRM; Francisco, EM","s.n.","1996","12","03",NA,"Brasil","Paraná","Teixeira Soares","Estrada para Teixeira Soares.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"FUEL004419",NA,"Brotto, ML","2010","06","22",NA,NA,"31767","auto",NA,NA,NA,NA,NA
"440","2020-11-12 17:00:43-03","UEL","FUEL","11878","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Paiva, MRC; Dias, MC; Medri, ME","s.n.","1994","09","16",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, área de estudo da Floresta Ciliar; Ocotea sp4; Rio Iapó.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL004428",NA,"Baitello, JB","1999","10","14",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"441","2020-11-12 17:00:44-03","UEL","FUEL","17571","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dias, AT; et al.","s.n.","1995","07","17",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL004434",NA,"Baitello, JB","1999","10","14",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"442","2020-11-12 17:00:44-03","UEL","FUEL","17572","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dias, AT; et al.","s.n.","1995","07","17",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL004436",NA,"Baitello, JB","1999","10","14",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"443","2020-11-12 17:00:43-03","UEL","FUEL","12075","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Francisco das Chagas e Silva; et al.","s.n.","1990","04","24",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, área de estudo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL004433",NA,"Baitello, JB","1999","10","14",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"444","2020-11-12 17:00:44-03","UEL","FUEL","37689","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Estevan, DA; et al.","787","2004","10","26",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL004424",NA,"Estevan, DA","2005",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"445","2020-11-12 17:00:44-03","UEL","FUEL","22238","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Souza, LRM; et al.","s.n.","1998","07","21",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês, Borda da mata.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL004423",NA,"Baitello, JB","1999","10","14",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"446","2020-11-12 17:00:44-03","UEL","FUEL","24288","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ferreira, JA; et al.","s.n.","1998","10","23",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL004440",NA,"Baitello, JB","1999","10","15",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"447","2020-11-12 17:00:44-03","UEL","FUEL","51155","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Stival-Santos, A; Legal, E; Silveira, S","1132","2009","10","31",NA,"Brasil","Santa Catarina","Botuverá","Salto Águas Negras, 27.104700 S 49.025700 W","-49.0746994018555","-27.1993999481201","219","219",NA,NA,"FUEL004441",NA,"Quinet, A","2010","09","15",NA,NA,"20562","auto",NA,NA,NA,NA,NA
"448","2020-11-12 17:00:44-03","UEL","FUEL","49104","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Stival-Santos, A; Meyer, D; Silveira, S","2607","2010","04","20",NA,"Brasil","Santa Catarina","Major Gercino","27°26'59S 49°08'24W.","-48.9514007568359","-27.4181003570557","708","708",NA,NA,"FUEL004400",NA,"Brotto, ML","2017","08","15",NA,NA,"26953","auto",NA,NA,NA,NA,NA
"449","2020-11-12 17:00:44-03","UEL","FUEL","49029","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Gasper, AL","1472","2008","02","22",NA,"Brasil","Santa Catarina","Mirim Doce","Alto Volta Grande, 57°74'89 S 69°93'11,2 W.","-50.0766983032227","-27.1963996887207","842","842",NA,NA,"FUEL003460",NA,"Brotto, ML","2013","06","14",NA,NA,"28064","auto",NA,NA,NA,NA,NA
"450","2020-11-12 17:00:44-03","UEL","FUEL","14850","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Carvalho, VP; et al.","s.n.","1995","04","07",NA,"Brasil","São Paulo","Itararé","Cerrado ao lado do Campo de Aviação","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"FUEL004447",NA,"Baitello, JB","1999","10","15",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"451","2020-11-12 17:00:44-03","UEL","FUEL","14893","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Delgado; et al.","03","1995","04","07",NA,"Brasil","São Paulo","Itararé","Cerrado ao lado do Campo de Aviação","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"FUEL004453",NA,"Baitello, JB","1999","10","14",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"452","2020-11-12 17:00:44-03","UEL","FUEL","40595","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Guillaumon, JR","s.n.","2004","11","15",NA,"Brasil","São Paulo","Vinhedo","Rodovia Anhangüera km74, sentido São Paulo Interio, Sítio do Santa Cecília","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"FUEL004454",NA,"Baitello, JB","2005","01",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA
"453","2020-11-12 17:00:44-03","UEL","FUEL","36318","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","paulensis","Ocotea paulensis","Vattimo","Lopes, WP","448","1997","09","11",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Região do Vinhático, Região do Vinhático","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"FUEL004129",NA,"Pedralli, G","1997","12",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"454","2019-10-03 10:03:49-03","UFSCar","SORO","3494","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo",NA,"1323","2003","06","13",NA,"Brasil","Minas Gerais","Extrema","Trilha Pedra da Flores, - msm","-47.675",NA,NA,NA,NA,"8m. Fruto verde",NA,NA,NA,NA,NA,NA,"47°40'30W",NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-10-03 10:03:49-03","UFSCar","SORO","3500","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo",NA,"2138","2005","12","16",NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo.,-msm","-48.483333","-24.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°29'W","24°20'S",NA,NA,NA,NA,NA,NA,NA
"456","2019-05-06 11:58:24-03","UFU","HUFU","43064","S","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Guillamon, J.R.","s.n.","2004","11","15",NA,"Brasil","São Paulo","Vinhedo","Sítio Santa Cecilia, Km 74. Rodovia Anhanguera sentido São Paulo interior.","-46.9700012207031","-23.0300006866455",NA,NA,NA,"Árvores com flores imaturas.; Mata em regeneração.","HUFU00012069","HUFU00012069","Baitello, J.B.","2005","05",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA
"457","2019-05-06 11:58:24-03","UFU","HUFU","43063","S","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Sakita, M.N.","s.n.","2005","06","15",NA,"Brasil","São Paulo","Cotia","Reserva do Morro Grande, Sabesp - Alto Cotia.","-46.9099998474121","-23.6000003814697",NA,NA,NA,"Árvore odorífera, frutos verdes.","HUFU00012068","HUFU00012068","Baitello, J.B.","2005","06","28",NA,NA,"23869","auto",NA,NA,NA,NA,NA
"458","2020-08-20 14:57:02-03","UFSC","FLOR","30455","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Silva, F.C.F. da","112","1981","11","09",NA,"Brasil","Minas Gerais","Capelinha",NA,"-42.233333","-17.766667","950","950",NA,"árvore, flor miúda, branca, 8 a 9m altura. PROJETO RADAMBRASIL. Folha SE.23-X-D; ponto 255. Árvore muito florífera","FLOR0030455",NA,"Brotto, M.L.","2013","12","18","42º14'W","17º46'S",NA,NA,NA,NA,NA,NA,NA
"459","2020-08-20 14:57:02-03","UFSC","FLOR","40774","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Stival-Santos, A.; Legal, E. & Silveira, S.","1659","2010","02","01",NA,"Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.049444","-27.630278","590","590",NA,"arbórea, flor esverdeado, 7m altura. Florística IFFSC 314 (Arbórea), Ecótono floresta ombrófila densa e floresta ombrófila mista, Estádio Suces.:Avançado.","FLOR0040774",NA,"Brotto, M.L.","2013","12","18","49º2'58''W","27º37'49''S",NA,NA,NA,NA,NA,NA,NA
"460","2020-08-20 14:57:02-03","UFSC","FLOR","57060","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et alii","1761","2014","08","26",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.7125","-24.855","868","868",NA,"Árvore de 18m; frutos imaturos verdes","FLOR0057060",NA,"Brotto, M.L.","2014","09","09","48º42'45''W","24º51'18''S",NA,NA,NA,NA,NA,NA,NA
"461","2020-08-20 14:57:02-03","UFSC","FLOR","6838","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Smith, L.B.; Klein, R.M. & Hatschbach, G.","14596","1965","01","16",NA,"Brasil","Paraná","Piraí do Sul",NA,"-49.866667","-24.333333",NA,NA,NA,NA,"FLOR0006838",NA,"Brotto, M.L.","2013","12","19","49º52'W","24º20'S",NA,NA,NA,NA,NA,NA,NA
"462","2020-08-20 14:57:02-03","UFSC","FLOR","8530","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Smith, L.B.; Klein, R.M.","15008","1965","01","23",NA,"Brasil","Santa Catarina","Campo Alegre","3-4 km east of Campo Alegre.","-49.233333","-26.216667","850","850",NA,NA,"FLOR0008530",NA,"Brotto, M.L.","2013","12","18","49º14'W","26º13'S",NA,NA,NA,NA,NA,NA,NA
"463","2020-08-20 14:57:02-03","UFSC","FLOR","23916","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.; Manosso, A.","52574","1989","01","27",NA,"Brasil","Paraná","Castro","Rod. PR-11, 10-20 km N de Castro.","-50.0119018554688","-24.7910995483398",NA,NA,NA,"árvore, flor alvacenta, 10 a 12m altura","FLOR0023916",NA,"Brotto, M.L.","2013","12","18",NA,NA,"50779","auto",NA,NA,NA,NA,NA
"464","2020-08-20 14:57:02-03","UFSC","FLOR","18963","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.; Cervi, A.C.","50331","1985","12","09",NA,"Brasil","Paraná","Cerro Azul","Estrela.","-49.261100769043","-24.823600769043","500","500",NA,"árvore, flor creme, 8m altura","FLOR0018963",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"465","2020-08-20 14:57:02-03","UFSC","FLOR","27739","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Schimmelpfeng, L.C.T.","s.n.","1994","09","29",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"árvore, 11m altura","FLOR0027739",NA,"Brotto, M.L.","2013","12","18",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"466","2020-08-20 14:57:02-03","UFSC","FLOR","15426","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","12863","1965","10","02",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"árvore, 15m altura","FLOR0015426",NA,"Brotto, M.L.","2013","12","18",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"467","2020-08-20 14:57:02-03","UFSC","FLOR","45351","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Souza, L.R.M.; Francisco, E.M.","s.n.","1996","12","03",NA,"Brasil","Paraná","Teixeira Soares","Estrada para Teixeira.","-50.4606018066406","-25.3682994842529",NA,NA,NA,"árvore, flor botão floral e flor creme, 7m altura. Frequente.","FLOR0045351",NA,"Brotto, M.L.","2013","12","18",NA,NA,"31767","auto",NA,NA,NA,NA,NA
"468","2020-08-20 14:57:02-03","UFSC","FLOR","4907","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reitz, R.; Klein, R.M.","6275","1958","01","22",NA,"Brasil","Santa Catarina","Joinville","Entrada Dona Francisca.","-48.8456001281738","-26.3043994903564","700","700",NA,"árvore, flor branca, 15m altura","FLOR0004907",NA,"Brotto, M.L.","2013","12","18",NA,NA,"37150","auto",NA,NA,NA,NA,NA
"469","2020-08-20 14:57:02-03","UFSC","FLOR","703","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Klein, R.M.","3177","1962","12","04",NA,"Brasil","Santa Catarina","Lages","Alto da Serra, Encruzilhada.","-50.326099395752","-27.8160991668701","900","900",NA,"árvore, flor branca, 10m altura. Abundante.","FLOR0000703",NA,"Brotto, M.L.","2013","12","18",NA,NA,"70701","auto",NA,NA,NA,NA,NA
"470","2020-08-20 14:57:02-03","UFSC","FLOR","700","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Klein, R.M.","3634","1962","12","09",NA,"Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799","800","800",NA,"árvore, flor esbranquiçada, 15m altura. Abundante no topo.","FLOR0000700",NA,"Brotto, M.L.","2013","12","18",NA,NA,"41804","auto",NA,NA,NA,NA,NA
"471","2020-08-20 14:57:02-03","UFSC","FLOR","685","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reitz, R.; Klein, R.M.","10569","1960","12","26",NA,"Brasil","Santa Catarina","São José","Serra.","-48.627498626709","-27.6152992248535","1000","1000",NA,"arvoreta, flor branca, 6m altura","FLOR0000685",NA,"Brotto, M.L.","2013","12","18",NA,NA,"12814","auto",NA,NA,NA,NA,NA
"472","2021-03-04 15:44:06-03","IF","SPSF","41295","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","L.F.Yamamoto","2138","2005","12","16","América do Sul","Brasil","MG","Extrema",NA,"-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA
"473","2021-03-04 15:44:06-03","IF","SPSF","16887","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","P.M.Andrade","816","1986","10","16","América do Sul","Brasil","MG","Lima Duarte","P.E.Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"COLETA: Árvore 5m; frutos verdes.&nf;Ex BHCB-14573;",NA,NA,"A.Quinet","2008","02","11",NA,NA,"30417","auto","Magnoliopsida",NA,NA,NA,NA
"474","2021-03-04 15:44:06-03","IF","SPSF","26452","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"E.Rotta","181","1980","05","29","América do Sul","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"475","2021-03-04 15:44:06-03","IF","SPSF","26480","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"P.E.Carvalho","133","1984","05","22","América do Sul","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"476","2021-03-04 15:44:06-03","IF","SPSF","43684","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","(Vattimo-Gil)","V.Nicolack & O.S.Ribas","92","1989","10","25","América do Sul","Brasil","PR","Colombo","Campestre","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: Capão de mata.&nf;Árvore 6m;flores alvescentes.;",NA,NA,"J.B.Baitello","2000","04","15",NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"477","2021-03-04 15:44:06-03","IF","SPSF","26632","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"Antonio","52","1978","12","13","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"478","2021-03-04 15:44:06-03","IF","SPSF","22032","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"A.Dunaiski Jr.","19","1990","12","28","América do Sul","Brasil","PR","Curitiba","em frente ao Centro Politecnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA
"479","2021-03-04 15:44:06-03","IF","SPSF","43738","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","(Vattimo-Gil)","A.C.Cervi","2680","1989","05","31","América do Sul","Brasil","PR","Ponta Grossa","parque estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"COLETA: Árvore 8m&nf;Solo arenoso.;",NA,NA,"J.B.Baitello","2000","04","15",NA,NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA
"480","2021-03-04 15:44:06-03","IF","SPSF","43727","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","(Vattimo-Gil)","C.V.Roderjan","814",NA,NA,NA,"América do Sul","Brasil","PR","Quatro Barras","serra da Baitaca","-49.0769004821777","-25.3656005859375","1200","1200",NA,"COLETA: Floresta Ombrófila Densa; vegetação alto-montana alterada.&nf;Litólico e afloramentos de granito.&nf;Arvoreta 4m;",NA,NA,"J.B.Baitello","2001","06","05",NA,NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA
"481","2021-03-04 15:44:06-03","IF","SPSF","40454","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","D.A.Estevam","787","2004","10","26","América do Sul","Brasil","PR","Ventania","fazenda Santa Ines","-50.2428016662598","-24.2458000183105",NA,NA,NA,"COLETA: Árvore 10m, botões e flores.;",NA,NA,"D.A.Estevam",NA,NA,NA,NA,NA,"32424","auto","Magnoliopsida",NA,NA,NA,NA
"482","2021-03-04 15:44:06-03","IF","SPSF","06102","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"K.Kubitzki","81-11","1981","02","11","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA
"483","2021-03-04 15:44:06-03","IF","SPSF","50930","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","(Vattimo-Gil)","P.L.R.Moraes et al.","4124","2014","11","21","América do Sul","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"COLETA: Árvore de 20m com frutos atropurpúreos, cúpula vermelha, cotilédones purpúreos.;",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"484","2021-03-04 15:44:06-03","IF","SPSF","02373","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"L.Krieger",NA,"1943","01","26","América do Sul","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"485","2021-03-04 15:44:06-03","IF","SPSF","15686","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"P.L.R.Moraes","785","1993","01","19","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"486","2021-03-04 15:44:06-03","IF","SPSF","15562","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"P.L.R.Moraes","375","1991","01","12","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666","700","700",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"487","2021-03-04 15:44:06-03","IF","SPSF","21522","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor",NA,"F.Pedroni","653","1997","04","16","América do Sul","Brasil","SP","Ubatuba","Nucleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Atlantica de Encosta&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
