"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","class","infraspecificEpithet","fieldNumber","relatedCatalogItem","sex"
"132","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","28404",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1061","2006","05","18",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria","-40.431667","-20.093889",NA,"Arvoreta 8m de alt. Frutos verdes. Mata em estágio de regeneração.","MBML028404","MBML028404","J.R. Pirani/jan.2011","150","150",NA,NA,NA,NA,NA,"40W25'54","20S5'38",NA,NA,NA,NA,NA,NA,NA
"133","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","29975",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3783","2007","04","25",NA,"Brasil","Espírito Santo","Rio Bananal","Alto Bananal, propr.: Jonas Graci","-40.416389","-19.248889",NA,"Árvore 10m, fuste 5m, Dap 60cm, frutos verdes. Borda de mata.","MBML029975","MBML029975","J.R. Pirani/jan.2011","300","300",NA,NA,NA,NA,NA,"40W24'59","19S14'56",NA,NA,NA,NA,NA,NA,NA
"134","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","30479",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2810","2007","07","04",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, Prop. Ciro Ferreira","-40.665556","-18.978056",NA,"Árvore 7m, frutos de cor verde. Borda de mata.","MBML030479","MBML030479","J.R. Pirani/jan.2011","170","170",NA,NA,NA,NA,NA,"40W39'56","18S58'41",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","36020",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. M. Amorim; et al","7553","2008","07","18",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"MBML036020","MBML036020","J.R. Pirani/jan.2011",NA,NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA
"136","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","38652",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. M. Amorim; R.C.Forzza, J.L.Paixão & L.C.J.Gomes","7553","2008","07","18",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata do Fuxico. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,"Árvore ca. 18m alt. Folíolos verdes, a face superior escura e brilhante. Frutos imaturos verdes e quando maduros alaranjados.","MBML038652","MBML038652","J.R. Pirani/jan.2011",NA,NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA
"137","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","40975",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. M. Assis; M. D. S. Demuner","1936","2009","04","17",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves - Rodovia ES-060 sentido Marobá","-40.941583","-21.214583",NA,"Árvore 10 m, DAP 40 cm. Frutos verdes. Restinga. Interior da formação florestal não inundável (Mata Seca).","MBML040975","MBML040975","A.M. Assis/Abril-2009","10","10",NA,NA,NA,NA,NA,"40W56'29,7","21S12'52,5",NA,NA,NA,NA,NA,NA,NA
"138","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","46889",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2419","2010","04","25",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - propriedade Maurilio Bravin. Floresta em estágio médio","-40.430139","-18.753194",NA,"Árvore 20m; DAP 60cm. Frutos verdes e amarelos.","MBML046889","MBML046889","A. M. Assis","90","90",NA,NA,NA,NA,NA,"40W25'48,5","18S45'11,5",NA,NA,NA,NA,NA,NA,NA
"139","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","5826",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","H. Q. Boudet Fernandes; et al","2821","1989","09","08",NA,"Brasil","Espírito Santo","Nova Venécia","a 3km de Todos os Santos, lado esquerdo, indo para Paulista","-40.716667","-18.616667",NA,"Árvore ca. 6m, frutos verdes passando a amarelos, nome vulgar: cajá.","MBML005826","MBML005826",NA,NA,NA,NA,NA,NA,NA,NA,"40W43'","18S37'",NA,NA,NA,NA,NA,NA,NA
"140","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","41302",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V.C. Manhães; D.R. Couto","143","2008","10","14",NA,"Brasil","Espírito Santo","Alegre","Vazão reduzida da barragem de geração","-41.5331001281738","-20.763599395752",NA,"Arvore em beira de rio. Folhas verdes. Inflorescencia com botões florais verde-claro (amarelado)","MBML041302","MBML041302","R.S. Gonçalves/03-06-2011",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","42699",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","M.V. Stefano; D.C. Daly, P.V.A. Fine, N.G. Antas & C.M. Sakuragui","257","2011","03","08",NA,"Brasil","Rio de Janeiro","Barra de Guaratiba","trail leading to Praia do Meio","-43.561667","-23.063333",NA,"Disturbed moist forest on steep slope. Tree 20m x 60cm, crown 25 m diam, outer bark light brown, broadly and deeply fissured, inner bark white with beige striations, soft, thick. Fruits yellow, broadly oblong (obovoid), to 4cm long, ex","MBML042699","MBML042699",NA,NA,NA,NA,NA,NA,NA,NA,"43W33'42","23S3'48",NA,NA,NA,NA,NA,NA,NA
"142","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","38113",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","D.R. Couto; V. Manhães","982","2008","10","15",NA,"Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,"Árvore, 10 metros com epífitos. Botões verdes. Trecho de vazão reduzida da barragem de geração, PCH Santa Fé.","MBML038113","MBML038113","R.S. Gonçalves/03-06-2011","198","198","26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 11:04:17-03","UFRB","HURB","11860","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Costa, G.; Carvalho, D.N.","2032","2016","10","01",NA,"Brasil","Bahia","Conceição do Coité","Morro do Mucambo;","-39.2827987670898","-11.5638999938965",NA,NA,"HURB000011860","HURB000011860","M.Machado",NA,NA,"39025","auto","2017","11","01","39º12'","11º30'",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 11:04:17-03","UFRB","HURB","18930","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Martins, M.L.L.","2263",NA,NA,NA,NA,"Brasil","Bahia","Cruz das Almas","Mata da Cazuzinha;","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000018930",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 11:06:35-03","UFRB","HURB","297","PreservedSpecimen","Plantae","Anthophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Jesus, L.S. de","112","2007","12","22",NA,"Brasil","Bahia","Mundo Novo","Fazenda Jequitibá;","-40.4724998474121","-11.8589000701904",NA,"<ll>dwc_commonname:</ll> caja da mata","HURB000000297","HURB000000297","M.Machado",NA,NA,"50681","auto","2017","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-04 11:04:17-03","UFRB","HURB","20492","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Souza, J.S.",NA,"2008","12","13",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000020492",NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-12 08:14:20-03","IMA","MAC","14178","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","R.P.Lyra-Lemos","5398","2001","01","18",NA,"Brasil","Alagoas","Estrela de Alagoas","Margem da BR-316, Em vegetação secundária.","-36.7604","-9.407128",NA,"Árvore","MAC0014178","MAC0014178 MAC0014178_1","M.Figueira; B.Schindler",NA,NA,NA,NA,"2016","09","19","-36.7604","-9.407128",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-12 08:14:20-03","IMA","MAC","24502","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","J.Ferraz","28","2003","09","12",NA,"Brasil","Pernambuco","Floresta","Fazenda Queba Ulha, Margem do Riacho do Navio.","-38.57435","-8.596925",NA,"Árvore.","MAC0024502","MAC0024502","M.Figueira; B.Schindler",NA,NA,NA,NA,"2016","09","19","-38.57435","-8.596925",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-12 08:14:20-03","IMA","MAC","26794","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M.C.S.Mota","12774","2016","05","07",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.422006","-9.566469",NA,"Árvore ca. 5 m. Frutos verdes.","MAC0026794",NA,"M.C.S.Mota",NA,NA,NA,NA,"2018",NA,NA,"-36.422006","-9.566469",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-12 08:14:20-03","IMA","MAC","44798","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Chagas-Mota","6302","2009","10","18",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Fortaleza.","-36.633142","-9.406106",NA,"Árvore ca. 12 m de altura. Frutos verdes.","MAC0044798","MAC0044798 MAC0044798_1","E.C.O.Chagas",NA,NA,NA,NA,"2009","10","18","-36.633142","-9.406106",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-12 08:14:20-03","IMA","MAC","54032","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","D.G.Oliveira; F.B.Gonçalves; E.S.Almeida","110","2011","03","02",NA,"Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, Lado esquerdo da estrada principal em direção ao assentamento São Judas Tadeu. Próximo a trilha principal do fragmento.","-37.275758","-9.919739",NA,"Árvore ca. 19 m . Inflorescência amareladas a creme. Folhas concolor, lisas, aromáticas com pecíolo avermelhado. Caule liso com pequenas estrias.","MAC0054032","MAC0054032","M.Figueira; B.Schindler",NA,NA,NA,NA,"2016","09","19","-37.275758","-9.919739",NA,NA,NA,NA,NA,NA,NA
"152","2021-01-26 09:44:03-03","IMA","MAC","2007","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","J.G.Kuhlmann","s.n.","1949","08","17",NA,"Brasil","Rio de Janeiro","Jardim Botânico.",NA,"-43.222772","-22.964169",NA,"Árvore.","MAC0002007","MAC0002007",NA,NA,NA,NA,NA,"2010",NA,NA,"-43.222772","-22.964169",NA,NA,NA,NA,NA,NA,NA
"153","2021-02-09 10:12:02-03","UENF","HUENF","6422","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1720","2008","10","16",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Cambiocó","-41.925","-21.391944",NA,NA,"HUENF00006425",NA,NA,"357","357",NA,NA,NA,NA,NA,"41º55'30''W","21º23'31''S",NA,NA,NA,NA,NA,NA,NA
"154","2021-02-09 10:12:02-03","UENF","HUENF","5545","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Nascimento, M.T.; et al.","62","2002","10","30",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"HUENF00005548",NA,NA,"39","39",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"155","2021-02-09 10:12:02-03","UENF","HUENF","10432","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Souza, T.P.","112","2011","07","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,"Parcela 2","HUENF00011073",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-25 12:03:50-03","UENF","HUENF","162","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Archanjo, K.M.P.A.",NA,"2010","03","24",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio.","-41.090278","-21.296944",NA,NA,"CARP00010650",NA,"Antas, N.G.","61","61",NA,NA,"2011","06","20","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"157","2021-02-09 10:12:02-03","UENF","HUENF","6420","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","642","2007","10","30",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,NA,"HUENF00006423",NA,NA,"256","256",NA,NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-25 12:03:50-03","UENF","HUENF","12287","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","H.B.M. Viana; M.A. Faitanin, N.N. Berriel",NA,"2018","06","08",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacional Semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611",NA,"Árvore, aprox 8 m de alt. x 14.6 cm de dap. Casca de suber fino, ainda jovem, coloração acinzentada. Parcela 4, indivíduo nº 147.","HUENF00013127",NA,"H.B.M. Viana","38","38",NA,NA,"2019","04","20","41º5'17''W","21º23'37''S",NA,NA,NA,NA,NA,NA,NA
"159","2021-02-09 10:12:02-03","UENF","HUENF","11131","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Haroldo C. de Lima; E.A. Fortes; M.T. Nascimento; I.S. Broggio; H.B.N. Viana; N.B. Neves Neto","8670","2018","07","08",NA,"Brasil","Rio de Janeiro","São Francisco do Itabapoana","E.E.E.G. Antes da entrada da trilha da Pitomba, Módulo PPBio, parcela 4.","-41.083056","-21.386389",NA,"Árvore com 22 metros de altura. Tronco liso e pardo-clara, DAP 63 cm. Frutos com polpacom nodosidades. CAP 60,3 cm. Frutos amarelos a alvo-amarelados quado maduros, esverdeados e a amarelo-esverdeados quando imaturos; polpa levemen","HUENF00011959",NA,NA,"22","22",NA,NA,NA,NA,NA,"41º4'59''W","21º23'11''S",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-09 10:12:02-03","UENF","HUENF","11584","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","D.R. Couto; T.M. Francisco","4369","2019","04","18",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama (Campos Elísios). Propiedade Sra. Lurdinha. Pedra Lisa (inselberg)","-41.309167","-20.698889",NA,"Árvore rupícola, heliófila, ca. 7m altura, portando raízes superficiais sobre a rocha. Folha composta, portando raque avermelhada; lâmina verde discolor. Frutos enrrugados, verdes passando a amarelos quando maduros, que são atrativ","HUENF00012345",NA,"D.R. Couto","188","188",NA,NA,"2020","10","13","41º18'33''W","20º41'56''S",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-09 10:12:02-03","UENF","HUENF","6351","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Dan, M.L.; Souza, T.P.; Nascimento M.T.","2360","2008","10","12",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho","-41.920833","-21.41",NA,NA,"HUENF00006354",NA,NA,"365","365",NA,NA,NA,NA,NA,"41º55'15''W","21º24'36''S",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-25 10:13:17-03","CVRD","CVRD","3837","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Folli, D.A.","1608","1992","04","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD003837","CVRD003837","Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"163","2021-02-25 10:13:17-03","CVRD","CVRD","90","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Spada, J.","1","1977","11","04","América do Sul","BRASIL","ES","Linhares","Ao lado do Escritório. Talhão 507.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD000090",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"164","2021-02-25 10:13:17-03","CVRD","CVRD","1170","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farias, G.L.","38","1984","11","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD001170",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"165","2021-02-25 10:13:17-03","CVRD","CVRD","1169","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farias, G.L.","37","1984","11","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD001169",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"166","2021-02-25 10:13:17-03","CVRD","CVRD","16414","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lima, D.F.","212","2011","04","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Árvore; frutos verdes. <ll>dwc_commonname:</ll> Cajá","CVRD016414",NA,"Carnier, F.E.",NA,NA,"48094","auto","2011","04","19","40,0602 W","19,1525 S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"167","2021-02-25 10:13:17-03","CVRD","CVRD","1172","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farias, G.L.","40","1984","11","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD001172",NA,"John D. Mitchell",NA,NA,"48094","auto","1990","07","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"168","2021-02-25 10:13:17-03","CVRD","CVRD","1168","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farias, G.L.","36","1984","11","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD001168","CVRD001168","Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"169","2021-02-25 10:13:17-03","CVRD","CVRD","3034","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Souza, V.D.","11","1991","02","05","América do Sul","BRASIL","ES","Linhares","Localizada na lavoura de cacau, 30m do Aceiro com o pasto. Solo Massapê terreno plano região plana.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD003034",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"48094","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"170","2021-02-25 10:13:17-03","CVRD","CVRD","8944","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luz, A.A. da","245","2004","10","07","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD008944",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"54161","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"171","2021-02-25 10:13:17-03","CVRD","CVRD","8953","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luz, A.A. da","248","2004","10","18","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD008953",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"54161","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"172","2021-02-25 10:13:17-03","CVRD","CVRD","7166","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luz, A.A. da","36","2001","12","06","América do Sul","BRASIL","MG","Aimorés","Próximo a sede","-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Cajá","CVRD007166",NA,"Daly, D.C. & M.V. Stefano",NA,NA,"54161","auto","2011","03","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","1114799","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Spondias","purpurea","Spondias purpurea venulosa","Mart. ex Engl. in Mart.","A. F. M. Glaziou","827","1866",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Corcorado, Mornis do Inglez.",NA,NA,NA,NA,"US00955777","US00955777_01","Mitchell, J. D.; Daly, D. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype","Dicotyledonae","venulosa",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","3118742","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","A. Macedo","5451","1988","9","15","South America - Neotropics","Brazil","Minas Gerais","Belo Horizonte","Praça Benjamin Guimarães no cruzamento com avenidas Getúlio Vargas e Afonso Pena","-43.937801361084","-19.9207992553711",NA,NA,"US01886906","US01886906_01 US01886906_02",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA,NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","2745065","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","C. Novaes","1138",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"US03343625","US03343625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA,NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","3197364","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","B. Nelson, C. Ferreira, B. Lowy, S. Lowrie, V. Souza & V. Souza","786","1980","10","23","South America - Neotropics","Brazil","Acre",NA,"Estrada Rio Branco/Sena Madureira, Km 42",NA,NA,NA,NA,"US01886907","US01886907_01 US01886907_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA,NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","3688136","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","G. A. Aymard, J. A. Comiskey & R. Graham","11479","1996","8","2","South America - Neotropics","Bolivia","Beni",NA,"Yacuma Province, Estación Biológica del Beni. El Tucecal. Plot-11.",NA,NA,NA,NA,"US03343626",NA,NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA,NA,NA,NA
"178","2020-09-02 16:19:29-03","Cenargen","CEN","30312","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","cf. venulosa","Spondias cf. venulosa","(Mart. ex Engl.) Engl.","Glocimar Pereira-Silva","3638","1996","09","21",NA,"Brasil","BA","MAIRI","Rodovia Capim Grosso - Mairi; km 41.","-40.133333","-11.65","Exsicatas","Germoplasma coletado de 12 árvores.","CEN00030312","CEN00030312","J. D. Mitchell","460","460",NA,NA,"2007",NA,NA,"-40.133333","-11.65","6",NA,NA,NA,NA,NA,NA
