"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","typeStatus"
"150","2021-02-08 12:42:59-03","UFRGS","ICN","118889","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Rossoni, MG","s.n.","1998","06","11","América do Sul","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Ramos alados, quadrangulares; arbórea; com frutos (caíram na secagem do material).","ICN00014477","ICN00014477",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:42:59-03","UFRGS","ICN","043193","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Waechter, JL; Pedralli, G","s.n.","1978","09","17","América do Sul","Brasil","RS","Osório","Terra de Areia","-50.2696990966797","-29.8866996765137",NA,NA,"Árvore 15m altura, flores amarelo-esverdeadas; Na beira do mato, na frente do asfalto","ICN00014480","ICN00014480 ICN00014480_1",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:42:59-03","UFRGS","ICN","033159","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Porto, ML; et al.","2327","1976","11","13","América do Sul","Brasil","RS","Planalto","Parque Estadual Nonoai","-53.0586013793945","-27.3288993835449",NA,NA,NA,"ICN00014475","ICN00014475 ICN00014475_1",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:42:59-03","UFRGS","ICN","046423","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Klein, RM; Bresolin, A","7980","1968","11","20","América do Sul","Brasil","SC","Florianópolis","Ilha de Santa Catarina, Morro da Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"Doação HBR 35098","ICN00014481","ICN00014481",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:42:59-03","UFRGS","ICN","179358","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, ML","Brotto, ML","1538","2014","02","11","América do Sul","Brasil","PR","Piraquara","Recreio da Serra","-49.017778","-25.447222","975",NA,"Doação Herbário MBM; árvore de 13 m, frutos imaturos verdes com manchas de cera branca; transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista","ICN00014473","ICN00014473","975",NA,NA,NA,NA,NA,"-49.017778","-25.447222",NA,NA,NA
"155","2021-02-08 12:42:59-03","UFRGS","ICN","192280","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Molz, M; Grings, M; Seger, G","s.n.","2011","11","17","América do Sul","Brasil","RS","Três Cachoeiras",NA,"-49.920556","-29.447222","18",NA,"árvore com 18m, flores creme esverdeadas","ICN00014479","ICN00014479 ICN00014479_1","18",NA,NA,NA,NA,NA,"-49.920556","-29.447222",NA,NA,NA
"156","2021-02-08 12:42:59-03","UFRGS","ICN","043199","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Waechter, JL","1012","1978","10","23","América do Sul","Brasil","RS","Torres","Morro perto da Terra de Areia","-49.7268981933594","-29.3353004455566",NA,NA,"Árvore 10m altura, frutos castanho-escuros; Em beira de mato","ICN00014476","ICN00014476 ICN00014476_1",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:42:59-03","UFRGS","ICN","035169","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Molz, M","Waechter, JL; Baptista, LRM","s.n.","1977","09","24","América do Sul","Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,"Árvore de grande porte, caules jovens alados","ICN00014471","ICN00014471 ICN00014471_1",NA,"2015","20837","auto","09",NA,NA,NA,"15",NA,NA
"158","2021-02-08 12:42:59-03","UFRGS","ICN","171200","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Molz, M","s.n.","2011","12","26","América do Sul","Brasil","RS","Três Cachoeiras","Fragmento situado à esquerda da RS 494, sentido Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,"Árvore com 20m, tronco cilíndrico, ritidoma rugoso, sulcado longitudinalmente; flores creme-esverdeada","ICN00014478","ICN00014478",NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:42:59-03","UFRGS","ICN","004445","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Moraes, P","Reitz, R; Klein, RM","9377","1959","12","10","América do Sul","Brasil","SC","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424","250",NA,"Doação HBR 25531; Árvore 25m altura, flor verde; Mata","ICN00014472","ICN00014472","250",NA,"23999","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","90277","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Mattos, J.","24409","1983","09",NA,NA,"Brasil","Paraná","Colombo","Perto de Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"Na mata, árvore estéril.","HAS0090277",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:07:32-03","IBt","SP","299362A","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Baitello, JB","Ivanauskas, NM","759","1996","03","31",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,NA,"SP055257","SP055257",NA,"1999",NA,NA,"07",NA,"-47.885","-24.608333","30",NA,NA
"162","2019-11-21 10:07:32-03","IBt","SP","297556","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Reitz, R; Klein, RM","1707","1954","03","04",NA,"Brasil","Santa Catarina","Garuva","Morro da Fazenda, Itajaí","-48.8549995422363","-26.0266990661621","200",NA,NA,"SP055254","SP055254","200",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:07:32-03","IBt","SP","99351","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Reitz, R; Klein, RM","1707","1954","03","04",NA,"Brasil","Santa Catarina","Garuva","Morro da Fazenda, Itajaí","-48.8549995422363","-26.0266990661621","200",NA,NA,"SP055258","SP055258","200",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:07:32-03","IBt","SP","99332","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Reitz, R; Klein, RM","6600","1958","03","08",NA,"Brasil","Santa Catarina","Garuva","Sábia, Vidal Ramos","-48.8549995422363","-26.0266990661621","650",NA,NA,"SP055259","SP055259","650",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:07:32-03","IBt","SP","297555","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Klein, RM","771","1954","03","25",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"SP055255","SP055255",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:07:32-03","IBt","SP","99331","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Reitz, R; Klein, RM","7124","1958","09","12",NA,"Brasil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621","600",NA,NA,"SP055256","SP055256","600",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:07:32-03","IBt","SP","205861","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Baitello, JB","Barros, F","1222","1985","12","04",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"2003","37574","auto",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:07:32-03","IBt","SP","254339","S","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Baitello, JB","Nicolau, SA; et al.","374","1992","06","24",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,"Arvoreta ca. 4,0m alt., ramos castanhos pintalgados de creme","SP055253","SP055253",NA,"1999","55628","auto","08",NA,NA,NA,"24",NA,NA
