"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"447","2019-11-01 15:09:15-03","UnB","UB","43371","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Anderson, WR","9602","1973","05","02","Southern America","Brasil",NA,NA,"Stems trailing and climbing 4m. Fruit bright red.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"Ca. 12km (stright line) S of Caiapônia",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:09:15-03","UnB","UB","43372","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Anderson, WR","7769","1973","03","23","Southern America","Brasil",NA,NA,"Slender tree 3m. Fruit green, maturing red.; Cerrado and gallery forest",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"3km by road S of São João da Aliança",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:09:15-03","UnB","UB","43373","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","17932","1966","06","28","Southern America","Brasil",NA,NA,"Shrub 3m. Fruit red.; Gallery forest",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 45km S of Caiapônia, road to Jataí",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:09:15-03","UnB","UB","43374","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","15247","1966","04","22","Southern America","Brasil",NA,NA,"Shrub 2m. Fruit red.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 35km NE of Formosa",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:09:15-03","UnB","UB","43375","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","15256","1966","04","22","Southern America","Brasil",NA,NA,"Armed shrub 3m. Fruit green.; Wooded valley",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 35km NE of Formosa",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:09:15-03","UnB","UB","43376","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","21685","1968","03","23","Southern America","Brasil",NA,NA,"Shrub 2,5m. Fruit green.; Cerrado",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 27km S of Paraíso",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:09:15-03","UnB","UB","43377","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","15286","1966","04","23","Southern America","Brasil",NA,NA,"Subshrub 1,5m. Corolla lavender-purple.; Cerrado and gallery margin",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 50km NE of Formosa",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:09:15-03","UnB","UB","43378","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","31726","1971","03","14","Southern America","Brasil",NA,NA,"Tree 5m. Fruit green.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,"Ca. 3km S of São João da Aliança",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:09:15-03","UnB","UB","43379","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Philcox, D","4649","1968","04","01","Southern America","Brasil",NA,NA,"Shrub 2m. Young fruit green ripening dark greenish-red.; Dry forest",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso","Vale dos Sonhos","10 Km W do Km 90 da estrada Xavantina-Aragarças",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:09:15-03","UnB","UB","43380","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA","1082","1968","04","18","Southern America","Brasil",NA,NA,"Small shrub 1,3m. Ripe fruits pale chery-red.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso",NA,"9 Km E da Base Camp",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:09:15-03","UnB","UB","43381","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA","3958","1976","11","13","Southern America","Brasil",NA,NA,"Woods herb 0,7m. Flowers cream.; In mesotrophic facies cerradão",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso",NA,"Caveira de Índio, Aprox. 10 Km W de Xavantina",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:09:15-03","UnB","UB","43382","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA","1122","1968","04","20","Southern America","Brasil",NA,NA,"Shrub 2m.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso",NA,"9 Km E da Base Camp",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:09:15-03","UnB","UB","44829","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Kirkbride Junior, JH","3762","1981","02","12","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Corolas brancas. Frutos verdes; Lugar muito perturbado",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Distrito Federal","Brasília","Margem do Rio Preto","-47.316667","-15.716667",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,"-47.316667","-15.716667",NA,NA,NA,NA
"460","2019-11-01 15:09:15-03","UnB","UB","44830","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Fonsêca, SG","898","1968","07",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Distrito Federal","Brasília","Margem do Rio Preto","-47.316667","-15.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.316667","-15.716667",NA,NA,NA,NA
"461","2019-11-01 15:09:15-03","UnB","UB","45394","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ramos, AE","585","1994","03","22","Southern America","Brasil",NA,NA,"Arbusto 2,5m. Fruto verde. Frutos imaturos verdes e maduros vermelhos.; .",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Tocantins","Palmas","Córrego Brejo da Lagoa","-48.118056","-10.3075",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-48.118056","-10.3075",NA,NA,NA,NA
"462","2019-11-01 15:09:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Castro, BM","88","2014","03","27","Southern America","Brasil",NA,NA,"Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Árvore. Possui flor branca, tubulosa. Fruto",NA,"Dicotyledoneae",NA,"Müll.Arg.","Castro, BM","Goiás","Cidade Ocidental","Estrada para Cidade Ocidental, próximo ao Condomínio Damha, após a ponte.","-47.833064","-16.084345",NA,NA,"884","884","2014","04",NA,NA,NA,NA,"-47.833064","-16.084345",NA,NA,NA,NA
"463","2019-11-01 15:09:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Silva, KF","IFN-4383073.10","2017","07","19","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_438. Subunidade 3. Subparcela 10. Indivíduo 2-RN.&nf;F8 - Avaliação da regeneração natural; Arbusto 3m. Base do tipo reta. Casca de cor externa marrom/avermelhada e interna bege, espes","UB0128524","Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Maranhão","Joselândia",NA,"-44.64","-5.04",NA,NA,NA,NA,"2018","09","18",NA,NA,NA,"-44.64","-5.04",NA,NA,NA,NA
"464","2019-11-01 15:09:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Projeto Biodiversidade BP; Faria, JEQ; Romão, DR; Moreira, ALC","PAMG42","2013","06","01","Southern America","Brasil",NA,NA,"Subarbusto, 0.6 metros; Mata de galeria perturbada, próximo ao Rio, relevo acidentado, solo arenoso-argiloso, cinza, com poucas rochas",NA,"Dicotyledoneae",NA,"Müll.Arg.",NA,"Goiás","Paraúna","Ponte de Pedra","-50.835833","-17.176944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.835833","-17.176944",NA,NA,NA,NA
"465","2019-11-01 15:09:15-03","UnB","UB","43383","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA","7619","1996","11","05","Southern America","Brasil",NA,NA,"Small shrub 1,5m.; In dense mesotrophic cerradão",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso do Sul","Três Lagoas","Três Lagoas, 48 Km na BR-262 de Três Lagoas para Água Clara","-52.8","-20.666667",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,"-52.8","-20.666667",NA,NA,NA,NA
"466","2019-11-01 15:09:15-03","UnB","UB","112486","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, PG; et al.","9262","2005","11","04","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores. Com venas brancas esverdeados. Casca marrom leuticelada. Ramos com espinhos axilares presentes.; Arbusto 3-5m; .",NA,"Dicotyledoneae",NA,"Müll.Arg.","Barboza, MRV","Tocantins","Pequizeiro","Rod. Pequizeiro-Couto Magalhães","-49.128056","-8.414444",NA,NA,"220","220","2012","11",NA,NA,NA,NA,"-49.128056","-8.414444",NA,NA,NA,NA
"467","2019-11-01 15:09:15-03","UnB","UB","44827","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Heringer, EP","3800","1955","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"468","2019-08-08 10:00:24-03","UFU","HUFU","11040","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","1702","1993","07","08",NA,"Brasil",NA,NA,"Árvore, ca. 4,5 m. Casca lisa cinza clara, espinhos, casca interna branca róseo, alburno branco, espinhos curvos.; Capoeira.","HUFU00020824",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Capoeira do Décio.","-48.187198638916","-18.6471996307373","HUFU00020824",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"469","2019-08-08 10:00:24-03","UFU","HUFU","11039","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","1085","1992","02","12",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Casca lisa cinza-clara, casca interna bege-rosada, alburno bege, com um par de espinhos retos no tronco.; Capoeirão.","HUFU00020823",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro. Capoeirão José Brás.","-48.187198638916","-18.6471996307373","HUFU00020823",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"470","2019-08-08 10:00:24-03","UFU","HUFU","12383","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","1085","1992","02","12",NA,"Brasil",NA,NA,"Capoeirão.","HUFU00020819",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro. Capoeirão José Brás.","-48.187198638916","-18.6471996307373","HUFU00020819",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"471","2020-11-27 11:34:20-03","UFU","HUFU","77824","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Hemsing, P.K.B.; Dias, A.G.; Marques, C.A. & Oliveira, L.M.","902","2019","01","21",NA,"Brasil",NA,NA,"Árvore. ca. 5m. Frutos e botões verdes.; Mata semidecídua.","HUFU00075228",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Uberlândia","Bacia do Uberabinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"472","2019-08-08 10:00:24-03","UFU","HUFU","23331","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Damasceno-Junior, G.A.; Nakajima, J.N.","1643","1998","09","06",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Flor creme.; Mata ciliar. Solo rico em calcário.","HUFU00020821",NA,NA,"Müll.Arg.",NA,"Mato Grosso do Sul","Bonito","Ressurgência do Rio Formoso","-56.636389","-21.256667","HUFU00020821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.636389","-21.256667",NA,NA,NA,NA
"473","2019-08-08 10:00:24-03","UFU","HUFU","11041","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","1086","1992","02","18",NA,"Brasil",NA,NA,"Casca lisa cinza-esverdeada, com frutos imaturos verdes, quando maduros pretos, lisos. Flor branca, espinhos retos, casca interna bege-alaranjada, alburno bege.; Capoeirão.","HUFU00020822",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro. Capoeirão do Décio.","-48.187198638916","-18.6471996307373","HUFU00020822",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"474","2019-08-08 10:00:24-03","UFU","HUFU","75609","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Gondim, M.J.C.","s.n.","2017","04","14",NA,"Brasil",NA,NA,"Flores brancas, frutos vermelhos, liana. Veludinho do Cerrado.; Mata ciliar; Cerrado.","HUFU00074240",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Itapagipe","Fazenda Guapeva.","-49.3814010620117","-19.9085998535156","HUFU00074240",NA,NA,NA,NA,NA,NA,"42805","auto",NA,NA,NA,NA,NA,NA,NA
"475","2020-08-04 12:49:08-03","UFU","HUFU","22517","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Arantes, A.A.A.","1035","1999","11","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m. Flores branco-esverdeadas.; Cerradão.","HUFU00020820",NA,NA,"Müll.Arg.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00020820",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"476","2020-11-27 11:34:20-03","UFU","HUFU","77603","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Dias, A.G.; Nakajima, J.N.","109","2017","12","07",NA,"Brasil",NA,NA,"Arbusto. 1,5m. Botões verdes.; Mata seca.","HUFU00075218",NA,NA,"Müll.Arg.","Dias, A.G.","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2018","01",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"477","2020-03-16 13:44:55-03","UFU","HUFU","77618","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Dias, A.G.; Nakajima, J.N.","112","2017","12","20",NA,"Brasil",NA,NA,"Arbusto. 1,5m. Corola alva, botões florais verdes.; Mata seca.","HUFU00075203",NA,NA,"Müll.Arg.","Dias, A.G.","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2018","01",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"478","2019-08-08 10:00:24-03","UFU","HUFU","75347","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","46","2017","06","02",NA,"Brasil",NA,NA,"Árvore. Fruto vermelho velutino.; Mata semi decídua.","HUFU00073086",NA,NA,"Müll.Arg.","Dias, A.G.","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha do córrego Marimbondo.","-48.2771987915039","-18.9186000823975","HUFU00073086",NA,NA,NA,"2017","12",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"479","2019-08-08 10:00:24-03","UFU","HUFU","75305","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","04","2017","03","03",NA,"Brasil",NA,NA,"Árvore. Fruto verde.; Mata semi decídua.","HUFU00073045",NA,NA,"Müll.Arg.","Dias, A.G.","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha do Córrego Marimbondo.","-48.2771987915039","-18.9186000823975","HUFU00073045",NA,NA,NA,"2017","12",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"480","2021-03-03 15:27:59-03","MN","R-TIPOS","140146","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","burcheliana","Guettarda burcheliana","Regnell, A.F.","III - 103","1848","09",NA,NA,"Brasil",NA,NA,NA,"R000140146",NA,NA,"Müll. Arg.",NA,"Minas Gerais","Uberaba",NA,"-47.9319000244141","-19.7483005523682","R000140146_001","Isosyntypus",NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA
"481","2021-02-23 13:23:04-03","MN","R-TIPOS","6524","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Moore, S.M. Le","742",NA,NA,NA,NA,"Brasil",NA,NA,NA,"R000006524",NA,NA,"S. Moore",NA,"Mato Grosso",NA,NA,NA,NA,"R000006524_001","Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-03-04 15:46:04-03","IF","SPSF","20113","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.R.Pereira-Noronha","1040","1995","04","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,"M.R.Vasconcelos Barbosa","SP","Andradina","mata a margem de estrada","-51.3699989318848","-20.8899993896484",NA,NA,NA,NA,"2007","11","01","31224","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"483","2021-03-04 15:46:04-03","IF","SPSF","21349","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E.D.Castellani","190","1997","03","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Barretos","Ribeirao Anhumas","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,NA,NA,NA,"34752","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"484","2021-03-04 15:46:04-03","IF","SPSF","18548","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J.Y.Tamashiro","T.234","1994","06","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","M.R.Vasconcelos Barbosa","SP","Mirassol","Instituto Penal Agricola","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,"2007","11","01","18310","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"485","2021-03-04 15:46:04-03","IF","SPSF","20195","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","V.Stranghetti","464","1995","01","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","M.R.Vasconcelos Barbosa","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"2007","11","01","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"486","2021-03-04 15:46:04-03","IF","SPSF","22149","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J.R.Guillaumon & E.E.Macedo","187","1995","07","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;nome popular: veludo vermelho;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","S.L.J.Mendacolli","SP","Pedregulho","P.E.Furnas do Bom Jesus, Neca Pedro","-47.4700012207031","-20.25",NA,NA,NA,NA,"2007","03","13","27552","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"487","2021-03-04 15:46:04-03","IF","SPSF","23094","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E.E.Macedo","255","1997","11","08","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 3m., flores alvas; GEOGRAFIA: Solo arenoso.;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","S.L.J.Mendaçolli","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,"2011","08","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"488","2021-03-04 15:46:04-03","IF","SPSF","51709","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","A. Maruyama & L. Cicco","666","2016","12","22","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 4,0 m alt. Frutos imaturos de coloração verde e indumentos esbranquiçados nos ramos jovens, folhas e frutos.; GEOGRAFIA: Área Antropizada próximo ao Rio das Pedras;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","A. Maruyama","SP","Cunha","próximo ao rio das Pedras","-44.957222","-23.072222",NA,NA,"897","897","2017","01","06",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"489","2021-03-04 15:46:04-03","IF","SPSF","02599","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","D.Bento Pickel",NA,"1946","07","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","J. A. Pastore","SP","Nova Aliança","Montebelo","-49.4900016784668","-21.0100002288818",NA,NA,NA,NA,"2007","11","28","18101","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"490","2021-03-04 15:46:04-03","IF","SPSF","22054","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J.R.Guillaumon & E.E.Macedo","146","1995","05","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;cerrado&nf;nome popular: veludo&nf;Arbusto 2m., frutos vermelhos; GEOGRAFIA: nucleo de Santa Luzia;",NA,"Magnoliophyta","Rubiales","Müll.Arg.","S.L.J.Mendacolli","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"2007","03","15","27552","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"491","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana nitens","Regnell, AF","103*",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"São Paulo",NA,"in prov. S. Paulo ad Villa de Batataes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nitens"
"492","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana nitens","Regnell, AF","103*",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"São Paulo","Batatais",NA,"-47.59","-20.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.59","-20.89",NA,NA,NA,"nitens"
"493","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana nitens","Burchell, WJ","6453","1828","01","09","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Goiás","Cidade de Goiás","IBB/Cidade de Goiás, Goiás, Goias","-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,"nitens"
