"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"883","2019-01-25 15:40:30-02","IAC","IAC","27111","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"s/col.",NA,NA,NA,NA,NA,"Planta doada por José de Campos Novaes",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","s/det.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-02-13 12:28:37-02","IAC","IAC","3440","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"B. Valentim",NA,"Brasil","IAC, Estação Experimental",NA,NA,"Identificação confirmada por G.O. Romão & V.C. Souza, 1999. Nome popular: cana-fístula, canafrista, chuva-de-ouro, pau-de-orelha",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","A. Gehrt","92","1940","10","25","São Paulo","Pindorama","-48.902742","-21.218542",NA,NA,NA,"-48.902742","-21.218542","1940","11","15",NA,NA,NA,NA,NA,NA,NA
"885","2019-02-13 12:28:39-02","IAC","IAC","37459","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"S.L. Jung-Mendaçolli",NA,"Brasil","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","G.P. Lewis & R. Machado","946","1998","11","27","São Paulo","Jundiaí","-46.927972","-23.111861",NA,NA,NA,"-46.927972","-23.111861","2005","01","27",NA,NA,NA,NA,NA,NA,NA
"886","2019-01-25 15:40:30-02","IAC","IAC","38750","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"R.B. Torres et al.",NA,"Brasil","Mata dos Mota",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","J.Y. Tamashiro","939","1999","11","23","Minas Gerais","Camanducaia","-46.1447","-22.7553",NA,NA,NA,"-46.1447","-22.7553","2003","02","23",NA,NA,NA,NA,NA,NA,NA
"887","2019-01-25 15:40:30-02","IAC","IAC","40568","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"O. Yano",NA,"Brasil","Bairro Gabriel, km 63 da SP-55",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","G.O. Romão","s/nº","1992","12","13","São Paulo","Ibiúna","-47.2225","-23.6564",NA,NA,NA,"-47.2225","-23.6564","1997","07","17",NA,NA,NA,NA,NA,NA,NA
"888","2019-01-25 15:34:54-02","IAC","IAC","40570","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"E.P. Heringer",NA,"Brasil","Estação Experimental de Café",NA,NA,"identificada por comparação",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","O. Handro","175","1942","01","19","Minas Gerais","Coronel Pacheco","-43.2656","-21.5878",NA,NA,NA,"-43.2656","-21.5878","1942","01","19",NA,NA,NA,NA,NA,NA,NA
"889","2019-02-13 12:28:37-02","IAC","IAC","40892","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"F. Barros",NA,"Brasil","Reserva Biológica do Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","G.O. Romão","1959","1990","11","23","São Paulo","São Paulo","-46.6361","-23.5475",NA,NA,NA,"-46.6361","-23.5475","1997","07","17",NA,NA,NA,NA,NA,NA,NA
"890","2019-01-25 15:40:30-02","IAC","IAC","41399","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"J.E.A. Bertoni & A. Geremias",NA,"Brasil","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz e Quadra Café. Procedência: pátio FEPASA, Campinas (SP)",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","J.E.A. Bertoni & A. Geremias","358","2000","10","27","São Paulo","Campinas","-47.086761","-22.863721",NA,NA,NA,"-47.086761","-22.863721","2000","10","27",NA,NA,NA,NA,NA,NA,NA
"891","2019-01-25 15:40:30-02","IAC","IAC","51179","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)",NA,"Brasil","Estação Ecológica de Angatuba (IF)",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","J. Semir","113","1986","11","24","São Paulo","Angatuba","-48.35056","-23.423889",NA,NA,NA,"-48.35056","-23.423889","1988","06","24",NA,NA,NA,NA,NA,NA,NA
"892","2019-01-25 15:40:30-02","IAC","IAC","51908","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"M.B. Carvalho & J.F. Benedito",NA,"Brasil","IAC, Av. Barão de Itapura, Parque, entre a antiga casa do diretor e a Microbiologia do Solo",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","M.B. Carvalho","102","2009","10","02","São Paulo","Campinas","-47.065751","-22.9056",NA,NA,NA,"-47.065751","-22.9056","2009","06","02",NA,NA,NA,NA,NA,NA,NA
"893","2019-01-25 15:40:30-02","IAC","IAC","5291","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A.P. Viégas",NA,"Brasil",NA,NA,NA,"Nome popular: cana-fistula, são-João, chuva-de-ouro",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","O. Handro","s/nº","1939","11","09","São Paulo","Lindóia","-46.65","-22.5231",NA,NA,NA,"-46.6500","-22.5231","1943","07","26",NA,NA,NA,NA,NA,NA,NA
"894","2019-02-13 12:28:37-02","IAC","IAC","5333","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A.C. Smith",NA,"Brasil","IAC, Estação Experimental (Horto)",NA,NA,"Identificação confirmada por G.O. Romão & V.C. Souza, 1999. Nome popular: cana-fístula, cigarreira, pau-de-orelha, chuva-de-ouro",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","O. Handro","73","1939","11","01","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,"-45.0711","-23.4339","1945","07","26",NA,NA,NA,NA,NA,NA,NA
"895","2019-01-25 15:40:30-02","IAC","IAC","56308","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"J.E.A. Bertoni",NA,"Brasil","IAC - Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","J.E.A. Bertoni","s/nº","2003","11","06","São Paulo","Campinas","-47.0608","-22.9056",NA,NA,NA,"-47.0608","-22.9056","2003","11","06",NA,NA,NA,NA,NA,NA,NA
"896","2019-02-13 12:28:37-02","IAC","IAC","7706","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"M. Koscinski",NA,"Brasil","Horto Florestal",NA,NA,"Identificação confirmada por G.O. Romão & V.C. Souza, 1999. Nome popular: pau-de-orelha, canafístula, chuva-de-ouro. Obtido do Sr. B. Pickel, em fev/1945",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","M. Koscinski","162","1936","11","15","São Paulo","São Paulo","-46.6361","-23.5475",NA,NA,NA,"-46.6361","-23.5475","1936","11","15",NA,NA,NA,NA,NA,NA,NA
"897","2019-02-13 12:28:37-02","IAC","IAC","9075","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"J.A. Cunha",NA,"Brasil","IAC, Estação Experimental, área nativa",NA,NA,"Identificação confirmada por G.O. Romão & V.C. Souza, 1999. Nome popular: canafístula, chuva-de-ouro, cigarreira",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","J.A. Cunha","70","1947","11","11","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886",NA,NA,NA,"-46.668492","-22.694886","1947","11","11",NA,NA,NA,NA,NA,NA,NA
"898","2020-07-23 12:01:35-03","CEPLAC","CEPEC","113024","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. B. Xavier",NA,"Brasil","Oeste da Bahia. Caminho para Várzea do Anil.",NA,NA,"<ll>dwc_commonname:</ll> São-João-preto",NA,NA,NA,NA,NA,"H. C. Lima","336","2005","02","23","Bahia","FORMOSA DO RIO PRETO","-44.95","-11.966667",NA,NA,NA,"44W57'","11S58'",NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"899","2020-07-23 12:01:35-03","CEPLAC","CEPEC","118274","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"D. Cardoso",NA,"Brasil","ARIE. Serra do Orobó. Serra da Gameleira.",NA,NA,NA,NA,NA,NA,NA,NA,"D. Cardoso","749","2005","09","21","Bahia","ITABERABA","-40.536944","-12.387778",NA,NA,NA,"40W32'13","12S23'16",NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"900","2020-07-23 12:01:35-03","CEPLAC","CEPEC","39662","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"T. S. dos Santos",NA,"Brasil","Área da Estação Ecologica do Pau-brasil (ESPAB). Ca. 16Km ao W de Porto Seguro, Rod. BR-367 Porto Seguro/Eunápolis.",NA,NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","4285","1981","07","07","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"901","2020-07-23 12:01:35-03","CEPLAC","CEPEC","118316","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"D. Cardoso",NA,"Brasil","parte da ARIE Serra do Orobó pertencente a Itaberaba. Faz. Gameleira, Serra 1.",NA,NA,NA,NA,NA,NA,NA,NA,"D. Cardoso","301","2005","02","09","Bahia","ITABERABA","-40.537222","-12.417222",NA,NA,NA,"40W32'14","12S25'2",NA,NA,NA,NA,NA,NA,"30/11/2005",NA,NA,NA
"902","2020-07-23 12:01:35-03","CEPLAC","CEPEC","36123","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"F. S. Santos",NA,"Brasil","Area da Est. eco. do Pau-brasil.",NA,NA,NA,NA,NA,NA,NA,NA,"J. E. G. de Lima","449","1996","11","09","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,NA,"21/01/1998",NA,NA,NA
"903","2020-07-23 12:01:35-03","CEPLAC","CEPEC","152667","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, M.F.",NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Santos, M.F.","397",NA,NA,NA,"Minas Gerais","ITAMBÉ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-07-23 12:01:35-03","CEPLAC","CEPEC","60339","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"O. A. Salgado",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. de Lima","204","1981","11","06","Minas Gerais","CONCEIÇÃO DO MATO DENTRO","-43.45","-19.083333",NA,NA,NA,"43W27'0","19S5'0",NA,NA,NA,NA,NA,NA,"15/04/1983",NA,NA,NA
"905","2020-07-23 12:01:35-03","CEPLAC","CEPEC","11576","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"T. S. dos Santos",NA,"Brasil","Km 16 da BR-030, trecho Boa Nova/Dario Meira.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","3079","1975","10","16","Bahia","BOA NOVA","-40.2075004577637","-14.3625001907349",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"31265","auto",NA,"30/12/1978",NA,NA,NA
"906","2020-07-23 12:01:35-03","CEPLAC","CEPEC","65867","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"G. Hatschbach",NA,"Brasil","Tucano.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","61924","1995","03","15","Bahia","CAETITÉ","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,NA,NA,"53684","auto",NA,"30/12/1995",NA,NA,NA
"907","2020-07-23 12:01:35-03","CEPLAC","CEPEC","39327","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"M. Nuscheler",NA,"Brasil","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","9","1983","11","19","Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"30/06/2009",NA,NA,NA
"908","2020-07-23 12:01:35-03","CEPLAC","CEPEC","57103","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. M. Amorim",NA,"Brasil","Estrada Jacobina/ItaituCa. 22Km a partir da sede do municipio.",NA,NA,NA,NA,NA,NA,NA,NA,"H. C. de Lima","990","1993","02","21","Bahia","JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"62396","auto",NA,"01/05/1994",NA,NA,NA
"909","2020-07-23 12:01:35-03","CEPLAC","CEPEC","15730","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"L. A. Mattos-Silva",NA,"Brasil","BA(026), Km 2 da Rod. Maracas/Contendas do Sincora.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","226","1979","02","14","Bahia","MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"50558","auto",NA,"26/11/1979",NA,NA,NA
"910","2020-07-23 12:01:35-03","CEPLAC","CEPEC","15101","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. Eupunino",NA,"Brasil","Area da ESPAB.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","371","1978","11","03","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,"68835","auto",NA,"02/07/1979",NA,NA,NA
"911","2020-07-23 12:01:35-03","CEPLAC","CEPEC","11595","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"J. L. Hage",NA,"Brasil","Km 10 da Rod. P. Seguro/Eunapolis. Marg. da Rod.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","130","1975","11","24","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"68835","auto",NA,"30/12/1978",NA,NA,NA
"912","2020-07-23 12:01:35-03","CEPLAC","CEPEC","24715","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. Euponino",NA,"Brasil","KM 11 da BR-367, Rod. Eunápolis/Porto Seguro.",NA,NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","568","1990","01","09","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"30/06/2009",NA,NA,NA
"913","2020-07-23 12:01:35-03","CEPLAC","CEPEC","9138","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. Eupunino",NA,"Brasil","Km 14 da Rod. P. Seguro/Eunapolis.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","306","1972","11","08","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,"68835","auto",NA,"30/12/1978",NA,NA,NA
"914","2020-07-23 12:01:35-03","CEPLAC","CEPEC","34178","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"F. S. Santos",NA,"Brasil","Area da Est. eco. do Pau-brasil.",NA,NA,"<ll>dwc_commonname:</ll> Acacia",NA,NA,NA,NA,NA,"J. E. G. de Lima","214","1984","01","24","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"21/01/1998",NA,NA,NA
"915","2020-07-23 12:01:35-03","CEPLAC","CEPEC","4286","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"R. P. Belém",NA,"Brasil","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","2823","1983","10","05","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1978",NA,NA,NA
"916","2020-07-23 12:01:35-03","CEPLAC","CEPEC","28","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"R. P. Belém",NA,"Brasil","Rod. Brasilia/Fortaleza, 220Km de Formosa.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","115","1965","01","09","Goiás","POSSE","-46.3694000244141","-14.0930995941162",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"55730","auto",NA,"30/12/1978",NA,NA,NA
"917","2020-07-23 12:01:35-03","CEPLAC","CEPEC","54240","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"L. S. Leoni",NA,"Brasil","Sao Pedro do Gloria. prox. a estr. ao lado da lavoura.",NA,NA,NA,NA,NA,NA,NA,NA,"G. P. Lewis","472","1988","10","20","Minas Gerais","CARANGOLA","-42.0293998718262","-20.7331008911133",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"21913","auto",NA,"15/08/1989",NA,NA,NA
"918","2020-07-23 12:01:35-03","CEPLAC","CEPEC","54284","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"G. Hatschbach",NA,"Brasil","Bem Querer-MG.",NA,NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","55003","1991","01","10","Minas Gerais","CRISTÁLIA","-42.8622016906738","-16.8003005981445",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30029","auto",NA,"30/12/1991",NA,NA,NA
"919","2020-07-23 12:01:35-03","CEPLAC","CEPEC","68006","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"L. P. de Queiroz",NA,"Brasil","17Km a E cidade, BR-135 p/ Barreiras. A 1Km NW Malhadinha.",NA,NA,"<ll>dwc_commonname:</ll> Sao-joao-preto",NA,NA,NA,"ferruginea",NA,"L. P. de Queiroz","4140","0199","11","13","Bahia","FORMOSA DO RIO PRETO","-45.1","-11.116667",NA,NA,NA,"45W6'","11S7'",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"920","2020-07-23 12:01:35-03","CEPLAC","CEPEC","25250","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"R. M. Harley",NA,"Brasil","Prox. Rio Paraguacu & Andarai.",NA,NA,NA,NA,NA,NA,"ferruginea",NA,"R. C. Barneby","20670","1980","01","25","Bahia","ANDARAÍ","-41.3314018249512","-12.8072004318237",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"58558","auto",NA,"01/12/1981",NA,NA,NA
"921","2020-07-23 12:01:35-03","CEPLAC","CEPEC","145848","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"J. R. Lima",NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"ferruginea",NA,"J. R. Lima","723",NA,NA,NA,"Ceará","GUARAMIRANGA","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA
"922","2020-07-23 12:01:35-03","CEPLAC","CEPEC","36737","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"G. Hatschbach",NA,"Brasil","Rancho Alto-ES.",NA,NA,NA,NA,NA,NA,"ferruginea",NA,"R. C. Barneby","48703","1984","12","07","Espírito Santo","LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"48094","auto",NA,"30/12/1985",NA,NA,NA
"923","2020-06-25 11:42:50-03","URICER","HPBR","9231","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"GADINI, J. & ZURASWSKI, J.",NA,"Brasil","PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,"HPBR009231",NA,NA,NA,"Schrad. Ex DC.","TOTTI, L.",NA,"2004","10","27","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"2004","10","27","46790","auto",NA,NA,NA,"3",NA
"924","2020-11-19 14:06:11-03","Unimontes","MCMG","4172","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) DC.",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-11-19 14:06:11-03","Unimontes","MCMG","6547","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Paixão, F. A.; Resck, D. V. S.",NA,"Brasil","Barra Longa",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","01","15","Minas Gerais","Barra Longa","-43.0410995483398","-20.2828006744385",NA,NA,NA,"W43° 05' 27.5","S20° 15' 58.0",NA,NA,NA,"16960","auto",NA,NA,NA,NA,NA
"926","2020-11-19 14:06:04-03","Unimontes","MCMG","6000","PreservedSpecimen","Plantae","Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"Brasil","Antônio Pereira",NA,NA,"Mata Atlântica",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.(A.)",NA,NA,"2017","03","21","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"927","2020-11-19 14:06:11-03","Unimontes","MCMG","6152","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Paixão, F. A.; Resck, D. V. S.",NA,"Brasil","Mariana",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"928","2020-11-19 14:06:11-03","Unimontes","MCMG","6154","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Paixão, F. A.; Resck, D. V. S.",NA,"Brasil","Mariana",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"929","2020-11-19 14:06:11-03","Unimontes","MCMG","4797","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Silva, J.R.T e Estagiarios do LEVERio do Peixe",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) DC.",NA,NA,NA,NA,NA,"Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"930","2020-11-19 14:06:11-03","Unimontes","MCMG","6320","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Paixão, F. A.; Resck, D. V. S.",NA,"Brasil","Santana do Paraíso",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","25","Minas Gerais","Santana do Paraíso","-42.5685997009277","-19.3635997772217",NA,NA,NA,"W42° 26' 17.4","S19° 26' 43.6",NA,NA,NA,"17033","auto",NA,NA,NA,NA,NA
"931","2013-02-07 10:18:31-02","UMC","HUMC","4634","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Equipe FEPAF","Southern America","Brazil","Entorno da Barragem de Biritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","2006","11","28","São Paulo","Biritiba Mirim","-46.092778","-23.607222","779","779",NA,"46W05'34","23S36'26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-02-27 14:02:06-03","UFSJ","HUFSJ","290","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Atala, AC",NA,"Brasil","Mata Ciliar do Rio das Mortes",NA,NA,NA,"HUFSJ000290",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"s.n.",NA,NA,NA,"Minas Gerais","São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-09-22 13:48:44-03","USP","SPFW","3965","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad.exDC.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-09-22 13:48:44-03","USP","SPFW","4908","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Sem coletor",NA,"Brasil",NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,"(Schrad.) Schrad.exDC.","Serviço Florestal","s.n.",NA,NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
