"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"293","2021-02-08 12:46:09-03","UFRGS","ICN","119650","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack",NA,NA,NA,NA,"Brack, P; Rodrigues, RS","1996","07","24","Brasil","RJ","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"628","Dicotyledon",NA,"Macaé de Cima","33190",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto; inflorescências vináceas e perigônio frutífero branco.; interior de mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:46:09-03","UFRGS","ICN","067175","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Cordeiro, I; Pirani, JR",NA,NA,NA,"Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"alto do Pão de Açúcar","57442",NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta de 3m de altura. Flores.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:46:09-03","UFRGS","ICN","063851","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Carauta, JPP","1970","04","19","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"2009","Dicotyledon",NA,"Parque Nacional da Tijuca Caminho do Encantamento","57442",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto exiófilo.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:46:09-03","UFRGS","ICN","187099","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P","2015","03","31","Kelen, MEB; Brack, P","2015","03","31","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,"12766",NA,"Arbusto; Mata","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:46:09-03","UFRGS","ICN","106472","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Brack, P; Schutz, R","1995","02","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"455","Dicotyledon",NA,"Morro do Osso","29946",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de aproximadamente 80cm; inflorescência.; em interior de mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:46:09-03","UFRGS","ICN","067321","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Brack, P","1986","09","14","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,"20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Entre o morro e a lagoa Itapeva.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:46:09-03","UFRGS","ICN","067329","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"?","1986","07","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,"20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Indivíduo jovem.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:46:09-03","UFRGS","ICN","144171","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Cabral, FS","2017","05","17","Hagelund, K","1979","01","03","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"12820","Dicotyledon",NA,"Colégio São Pedro","20837",NA,"Doação de Karner Hagelund. Unicata","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:46:09-03","UFRGS","ICN","040938","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Waechter, JL","1978","03","31","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"775","Dicotyledon",NA,"Faxinal","20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto com espinhos urticantes. Inflorescências masculinas e femininas.; em beira de mato.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-08 12:46:09-03","UFRGS","ICN","067322","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Brack, P","1985","09","14","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Lagoa de Itapeva","20837",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-08 12:46:09-03","UFRGS","ICN","028149","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Lindeman, JC; Porto, ML","1972","07","12","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Parque de Torres","20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Capoeira centro.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-08 12:46:09-03","UFRGS","ICN","103993","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Sobral, M",NA,NA,NA,"Sobral, M; Attili, D",NA,NA,NA,"Brasil","SP","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"7337","Dicotyledon",NA,"Estação Ecológica da Juréia","21922",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 1-1,5m; flores róseo-claras.; Mata atlântica. Em interior de mata junto ao rio Guilherme.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:46:09-03","UFRGS","ICN","067152","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Andrade-Lima, D; et al.","1980","08","19","Brasil","PE","Inajá","-38.033333","-8.7","-38.033333","-8.7",NA,NA,"56","Dicotyledon",NA,"mata de brejo lat. 08°42' S long. 38°02' W",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore de 7-8m de altura, com inflorescência vermelha. Flor com perigônio vermelho. Ovário verde. Planta com látex hialino com acúleos no caule.; Solo areno-argiloso, muito rico em matéria orgânica. Frequen",NA,"América do Sul",NA,"1000","1000",NA,NA,NA,NA,NA
"306","2021-02-08 12:46:09-03","UFRGS","ICN","063835","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Carauta, JPP","1966","05","08","Brasil","RJ",NA,NA,NA,NA,NA,NA,NA,"314","Dicotyledon",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Com cerca de 1-2m de altura. Frutos brancos. Flores em espiral, oferecendo um conjunto muito ornamental.; Local de semi-sombra. Solo de gnaisse facoidal decomposto.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:46:09-03","UFRGS","ICN","063840","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Croat, TB","1982","07","01","Brasil","RJ","Niterói","-43.116667","-22.883333","-43.116667","-22.883333",NA,NA,"53721","Dicotyledon",NA,"Praia de Itaípuçu Alto Moinas aproximadamente 22°53' S 43°07' W",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"América do Sul",NA,"250","250",NA,NA,NA,NA,NA
"308","2021-02-08 12:46:09-03","UFRGS","ICN","065475a","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Sobral, M",NA,NA,NA,"Brasil","ES",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:46:09-03","UFRGS","ICN","067155","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Andrade-Lima, D; et al.","1981","06","10","Brasil","AL","Pão de Açúcar","-37.4366989135742","-9.74833011627197",NA,NA,NA,NA,"69","Dicotyledon",NA,"Serra do Fuzil na mata entre pedras","34758",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 3m. Flores masculinas e acúleos no caule.; Solo úmido.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:46:09-03","UFRGS","ICN","066811","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Sobral, M",NA,NA,NA,"Brasil","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"4668","Dicotyledon",NA,"Reserva da Floresta Rio Doce","48094",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 1-1,5m de altura; inflorescências avermelhadas.; em interior de mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:46:09-03","UFRGS","ICN","067160","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P","1986","08","20","Lima, VC; et al.; CFPE","1983","11","11","Brasil","PE","Taquaritinga do Norte","-36.0442008972168","-7.90305995941162",NA,NA,NA,NA,"801","Dicotyledon",NA,"à borda da mata no alto da Serra próxima à plantação de café","25558",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto difusamente ramificado ca. de 4,5m de altura, 8cm de diâmetro no caule;espinhos mais concentrados na base do caule e raros nos ramos terminais; pecíolo vináceo; inflorescência vinácea e flores rósea","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:46:09-03","UFRGS","ICN","063834","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Carauta, JPP","1967","06","15","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"200","Dicotyledon",NA,"estrada da Vista Chinesa entre o C.C.N. e Passo das Pedras","57442",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbustivo; frutos alvíssimas, sementes negras. Pedúnculos vermelhos. Com pelos urticantes de ação dolorosa. Frutos de gosto adocicado muito procurado pelo pássaros. Em fim de frutificação.; na orla da mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:46:09-03","UFRGS","ICN","063847","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Moraes, M da S","1976","05","24","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"10","Dicotyledon",NA,"estrada da Vista Chinesa próximo ao DECAM","57442",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:46:09-03","UFRGS","ICN","063860","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Vianna, MC",NA,NA,NA,"Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"estrada da Vista Chinesa próximo do Horto Florestal","57442",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:46:09-03","UFRGS","ICN","063833","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Strang, HE","1960","05","20","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"195","Dicotyledon",NA,"Gávea Parque da Cidade","57442",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:46:09-03","UFRGS","ICN","063846","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Carauta, JPP; et al.","1980","05","07","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"3492","Dicotyledon",NA,"Jacarepaguá Morro do Pau da Fome","57442",NA,"Espécie ameaçada de extinção (Vulnerável).; Nanofanerófita. Inflorescências vermelhas.; crescendo em local de semi-sombra dentro de mata degradada.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:46:09-03","UFRGS","ICN","063836","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack",NA,NA,NA,NA,"Carauta, JPP; Oliveira, JEL","1981","05","31","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"3799","Dicotyledon",NA,"Morro da Urca no cume","57442",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto rupícola; heliófito. Inflorescência vinácea. Frutos brancos, comestíveis.; na orla da mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:46:09-03","UFRGS","ICN","063837","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Lanna Sobrinho, JP","1965","05","06","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"881","Dicotyledon",NA,"Tijuca Horto","57442",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:46:09-03","UFRGS","ICN","093245","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1990","06","17","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"482","Dicotyledon",NA,"Balneário Rondinha Velha","15157",NA,"Espécie ameaçada de extinção (Vulnerável).; Com frutos; arbusto.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:46:09-03","UFRGS","ICN","118907","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Cabral, FS","2017","05","17","Rossoni, MG","2000","03","18","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mato da Cova Funda","7549",NA,"Com flores.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:46:09-03","UFRGS","ICN","103894","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Sobral, M",NA,NA,NA,"Sevegnani, L","1994","02","22","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Estação Experimental Fitotécnica de Osório","28094",NA,"Espécie ameaçada de extinção (Vulnerável).; Mata secundária +- 50 anos.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:46:09-03","UFRGS","ICN","084071","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Sobral, M",NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"5692","Dicotyledon",NA,"Lagoa da Pinguela","27350",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 1,5m; frutos imaturos.; em interior de mata de restinga à beira da lagoa.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:46:09-03","UFRGS","ICN","146730","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Boehrer, SB","2006","05","12","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"3167","Dicotyledon",NA,"Lami Praia das Garças","29946",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto aculeado; frutos brancos (comestíveis); sementes pretas; látex esbranquiçado; folhas comestíveis cozidas, refogadas ou transformadas em pães...","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:46:09-03","UFRGS","ICN","064402","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Falkenberg, DB","1985","10","28","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,"20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Mato do Luis.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:46:09-03","UFRGS","ICN","132193","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Brack, P",NA,NA,NA,"Brack, P","1986","10","24","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Colônia São Pedro","20837",NA,"Espécie ameaçada de extinção (Vulnerável).; Na base do morro da gruta. Arbusto.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:46:09-03","UFRGS","ICN","115898","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Falkenberg, Daniel B",NA,NA,NA,"Reis, A","1983","04","28","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"277","Dicotyledon",NA,"Herbário Botânico da UFSC Trindade","27000",NA,"Espécie ameaçada de extinção (Vulnerável). Trazida da mata na ilha de Florianópolis - SC- 5 dupl.; Erva. Flor branca.; Cultivado, proveniente da mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","93646","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack.","Senna, R. M.","2019",NA,NA,"Senna, R.M.","2019","07",NA,"Brasil","Rio Grande do Sul","Glorinha","-50.82699","-29.83437","-50,8269900","-29,8343700","HAS0093646","HAS0093646_v1 HAS0093646_v2","1788","Magnoliophyta",NA,"APA do Banhado Grande",NA,NA,"Fragmento florestal de terras baixas; urtiga braba; arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","11834","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack.","Brack, P.","1991","06","18","Aguiar, L.","1980","05",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"HAS0011834",NA,"360","Magnoliophyta",NA,"Morro do Côco","41667",NA,"Arbusto, flor branca com pedúnculo vinho, em beira de mato, relevo na encosta, solo granito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:19:48-03","IBt","SP","119658","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Brack, P","1986","04","28","Hoehne, W",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:19:48-03","IBt","SP","12787","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Brack, P","1986","04","28","Hammar, A","1901","04","14","Brasil","São Paulo",NA,NA,NA,NA,NA,"SP048289","SP048289","CGG4555",NA,NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:19:48-03","IBt","SP","192418","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","07","08","Custodio Filho, A","1983","02","25","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"1224",NA,NA,"Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"890","950",NA,NA,NA,NA,NA
"332","2019-11-21 10:19:48-03","IBt","SP","197854","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2000","11","28","Maruffa, AC; Custodio Filho, A","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"94",NA,NA,"Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"890","950",NA,NA,NA,NA,NA
"333","2019-11-21 10:19:48-03","IBt","SP","304088","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","03","Krieger, L","1971","05","14","Brasil","Minas Gerais","Dias Tavares",NA,NA,NA,NA,NA,NA,"10517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:19:48-03","IBt","SP","305466","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","03","Andrade-Lima, D; et al.","1980","08","19","Brasil","Pernambuco","Inajá","-38.033333","-8.7","-38.033333","-8.7",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"950","1000",NA,NA,NA,NA,NA
"335","2019-11-21 10:19:48-03","IBt","SP","315794","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","03","19","Noblick, LR","1984","05","24","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","-38.966667","-12.25",NA,NA,"3284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:19:48-03","IBt","SP","363393","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","02","22","Pirani, JR; Garcia, RJF","1994","04","20","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05",NA,NA,"3139",NA,NA,"Serra de Paranapiacaba, Fazenda Itereí. BR 116 Km 350. Trilha Limão, na beira da trilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:19:48-03","IBt","SP","363406","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","02","22","Souza, VC; et al.","1994","04","22","Brasil","São Paulo","Iporanga","-48.635","-24.578056","-48.635","-24.578056",NA,NA,"5884",NA,NA,"Ca. 18 Km da cidade, em direção a Apiaí",NA,NA,NA,NA,NA,NA,"200","200",NA,NA,NA,NA,NA
"338","2019-11-21 10:19:48-03","IBt","SP","364239","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","08","05","Melo, E; et al.","1999","08","11","Brasil","Bahia","Mundo Novo","-40.4525","-11.876389","-40.4525","-11.876389",NA,NA,"2782",NA,NA,"Entrada para a cidade próximo à BR 052 (Estrada do Feijão",NA,NA,NA,NA,NA,NA,"465","465",NA,NA,NA,NA,NA
"339","2019-11-21 10:19:48-03","IBt","SP","384567","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","02","23","Souza, VC; et al.","1998","12","18","Brasil","São Paulo","São Sebastião","-45.653611","-23.754444","-45.653611","-23.754444",NA,NA,"21686",NA,NA,"Monte Forje",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:19:48-03","IBt","SP","415852","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","07","22","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"262",NA,NA,"Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:19:48-03","IBt","SP","415862","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","02","23","Barreto, KD; et al.","1994","03","09","Brasil","São Paulo","Cabreúva","-47.027778","-23.266667","-47.027778","-23.266667",NA,NA,"2149",NA,NA,"Mata da Casa Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:19:48-03","IBt","SP","420056","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","06","17","Guilherme, FAG","2002","05",NA,"Brasil","São Paulo","Sete Barras","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,"313",NA,NA,"Parque Estadual Intervales, Base Saibadela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:19:48-03","IBt","SP","423540","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","09","29","Shirasuna, RT; et al.","2010","07","13","Brasil","São Paulo","Barra do Turvo","-48.414722","-24.968889","-48.414722","-24.968889",NA,NA,"2847",NA,NA,"Parque Estadual do Rio Turvo, Rodovia Regis Bittencourt, Km 535, trilha atrás do alojamento do Instituto Florestal, base do Cedro",NA,NA,NA,NA,NA,NA,"660","660",NA,NA,NA,NA,NA
"344","2019-11-21 10:19:48-03","IBt","SP","426185","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","11","02","Gaglioti, AL; et al.","2010","11","02","Brasil","Rio de Janeiro","Cabo Frio","-42.004722","-22.681944","-42.004722","-22.681944",NA,NA,"101",NA,NA,"Distrito de Tamoios, Unamar, Condomínio Florestinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:19:48-03","IBt","SP","430246","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2011","06","09","Pederneiras, LC; et al.","2011","02","22","Brasil","São Paulo","Iporanga","-48.669444","-24.5625","-48.669444","-24.5625",NA,NA,"654",NA,NA,"Entorno do Parque Estadual Turístico do Vale do Ribeira, Bairro da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:19:48-03","IBt","SP","441598","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M","2010","08","15","Stival-Santos, A; et al.","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.5275","-27.7175","-48.5275","-27.7175",NA,NA,"1964",NA,NA,"Parque Municipal Lagoa do Peri",NA,NA,NA,NA,NA,NA,"226","226",NA,NA,NA,NA,NA
"347","2019-11-21 10:19:48-03","IBt","SP","305465","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","03","Andrade-Lima, D; et al.","1981","06","10","Brasil","Alagoas","Pão de Açucar","-37.4366989135742","-9.74833011627197",NA,NA,NA,NA,"69",NA,NA,"Serra do Fuzil","34758",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
