"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"46","2021-03-30 12:50:07-03","EAO","IAN","55333","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica littoralis","(L.) Willd.","Toledo, JF","1943","Mendes, OT","1938","11","19","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,"IAN055333",NA,"4670",NA,NA,NA,"Herbáceo.","03",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"14884","auto","littoralis",NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:50:07-03","EAO","IAN","60843","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","phyllostachya","Boehmeria phyllostachya","Miq.",NA,NA,"Schwarz, GJ","1948","03","15","Argentina",NA,NA,NA,NA,NA,NA,"IAN060843","IAN060843 IAN060843_e IAN060843_f","5598","Misiones. Dep. San Ignacio. Localidad: Colonia Nancanguazú.",NA,NA,"Flor blanca.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-26 18:09:56-03","CPAN-UFMS","COR","6341","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Damasceno - Júnior, G. A.",NA,"Damasceno - Júnior, G.A.; Nakagima,J.;Resende,U.M. e equipe do projeto Aquarap","1998","09","03","Brasil","Mato Grosso do Sul","Bonito","-56.445278","-21.438333","56º26'43''W","21º26'18''S",NA,NA,"1610","Riacho olho d#?#água, Nascente do rio da Prata.",NA,NA,"Com Flor: creme Habito: erva aquática flutuante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:25:26-03","UFBA","ALCB","5924","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica littoralis","(Poir.) Weed.","Toledo, JF","1943","Mendes, OT","1938","11","19","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,"ALCB055275",NA,"s/n","Próximo R.S.Domingos. Est. Exp. Pindorama",NA,NA,NA,"03",NA,"Southern America",NA,NA,"Dicotyledon",NA,"14884","auto","littoralis",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:25:26-03","UFBA","ALCB","55772","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Schinini, A",NA,"Arbo, MM; MG, Lopez; MM, Sosa; MC Peichoto; G Pieszko; R, Vanni","2001","03","14","Argentina","Corrientes",NA,"-57.451944","-28.436667","-57.451944","-28.436667","ALCB055276",NA,"8822","Dep. San Miguel. Isla de conchillas en la Laguna Parana. Costa de la isla",NA,NA,"Flores verdosas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:26:44-03","NBC","NL-BOTANY","WAG.1185852","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Pedersen TM","1988","04","05","Argentina","Corrientes",NA,NA,NA,NA,NA,"NL-WAG1185852","NL-WAG1185852",NA,"Carambola, Dep. Cpncepcion, Prov. corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1185852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624107","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Pedersen TM","1988","04","05","Argentina","Corrientes",NA,NA,NA,NA,NA,"NL-L1624107","NL-L1624107",NA,"Carambola, Dep. Cpncepcion, Prov. corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae","L 0392320",NA,NA,NA,NA
"53","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624108","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Pedersen TM","1988","04","05","Argentina","Corrientes",NA,NA,NA,NA,NA,"NL-L1624108","NL-L1624108",NA,"Carambola, Dep. Cpncepcion, Prov. corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae","L 0392321",NA,NA,NA,NA
"54","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624109","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Reitz R; Klein RM","1960","12","27","Brazil",NA,NA,NA,NA,NA,NA,"NL-L1624109","NL-L1624109",NA,"Plantas de Santa Catarina-Brasil. Serra da Boa Vista, Sao Jose.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624110","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Rambo B","1951","01","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L1624110","NL-L1624110",NA,"Estado : Rio Grande do sul. Mato Leitao pr. Venancio Aires.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624111","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Herter WGF","1927","04","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-L1624111","NL-L1624111",NA,"Plantae Uruguayenses. Barra de Sta. Lucia. Departamento de S. Jose.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624113","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Pedersen TM","1970","02","26","Argentina",NA,NA,NA,NA,NA,NA,"NL-L1624113","NL-L1624113",NA,"Plantae Argentinae. Woodland on low, floodable ground. Estancia '' Esperanza'. Dep. Bella Vista. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624114","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Pedersen TM","1972","03","31","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L1624114","NL-L1624114",NA,"Plantae paraguayenses. Wet ground. Colonia Indepencia. Dep. Guaira.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624114 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624115","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Reitz R; Klein RM","1962","02","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L1624115","NL-L1624115",NA,"Plantas de Santa Catarina-Brasil. Rio Irani, Seara.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624115 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624118","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Fiebrig K","1903","01","14","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L1624118","NL-L1624118",NA,"Plantae paraguayenses. Corros de Tobati.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624121","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Fiebrig K","1909","01","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L1624121","NL-L1624121",NA,"Plantae paraguayenses. In regione fluminis Alto Parana.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624122","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Hassler E","1913","02","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L1624122","NL-L1624122",NA,"Plantae Paraguarienses. Paraguaria Centralis: in regione lacs Ypacaray.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624123","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Dusén PKH","1911","01","07","Brazil",NA,NA,NA,NA,NA,NA,"NL-L1624123","NL-L1624123",NA,"Plantae Brasilienses. Parana Guaraouava, in paludosis.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754009","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Tressens SG; Cáceres S; Vanni RO; Zamudio C","1989","02","24","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1754009","NL-U1754009",NA,"Laguna Iberá, Paso Picada, Reserva Natural Provincial del Iberá.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754010","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Herter WGF","1927","04","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-U1754010","NL-U1754010",NA,"Plantae Uruguayenses. Barra de Sta. Lucia. Departamento de S. Jose.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754011","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Herter WGF","1927","04","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-U1754011","NL-U1754011",NA,"Plantae Uruguayenses. Barra de Sta. Lucia. Departamento de S. Jose.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754058","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Wilmot-Dear CM",NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1754058","NL-U1754058",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae","U 0026824",NA,NA,NA,NA
"68","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754059","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Wilmot-Dear CM",NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1754059","NL-U1754059",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae","U 0026825",NA,NA,NA,NA
"69","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754060","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Tessmann G","1937","02","24","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1754060","NL-U1754060",NA,"Süd-Brasilien, Nord-Paraná: Gebiet des mittleren Ivahy.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754063","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Hatschbach GG; Lindeman JC; Haas H","1966","02","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1754063","NL-U1754063",NA,"Da beira de estrada, sub-arbusto.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754064","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Lindeman JC; Haas JH de","1967","03","17","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1754064","NL-U1754064",NA,"Brasilae Australis, est. Paraná, NW. of road to Barbaguá.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754065","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Harley RM; et al.","1974","01","10","Brazil",NA,NA,"-39.25","-14.75","-39.25","-14.75","NL-U1754065","NL-U1754065",NA,"Brazil: Estado de Bahia, Coastal Zone, Itabuna, in the grounds of CEPLAC, (Centro de Pesquisas do Cacau), near the research station.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1754066","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Woolston AL","1960","02","20","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1754066","NL-U1754066",NA,"Depto. San Pedro, Alto Paraguay: Primavera.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1754066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-11-04 11:20:19-03","ESALQ","ESA","78688","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Schinini, A.",NA,"Arbo, M.M. et al.","2001","03","14","Argentina","Corrientes","Dep. San Miguel",NA,NA,NA,NA,"ESA078688","ESA078688","8822.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:20:19-03","ESALQ","ESA","34592","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, A.L.","2009","Souza, J.P. et al.","1996","12","12","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"ESA034592","ESA034592","778.0",NA,NA,NA,NA,"10","22",NA,NA,NA,"Magnoliophyta",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:20:19-03","ESALQ","ESA","118175","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Macedo, C.C.L.",NA,"Macedo, C.C.L. et al.","2007","05","01","Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"ESA118175",NA,"6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:20:19-03","ESALQ","ESA","128092","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Souza, V.C.","2013","Delfini, C.","2013","04","01","Brasil","São Paulo","Tapiraí","-47.50966","-24.10213","-47.50966","-24.10213","ESA128092","ESA128092","968.0","UHE Alecrim. Trilha da Chaminé. Floresta Ombrófila Densa, na beira do ribeirão do Veado.","228","228","Erva, ca. 50cm alt., flores brancas.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:20:19-03","ESALQ","ESA","128091","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,NA,NA,"Virillo, C.B.","2013","03","26","Brasil","São Paulo","Tapiraí","-47.315861","-24.020444","-47.315861","-24.020444","ESA128091",NA,"32.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","410","410","subarbusto, ereto, 40cm, corola crème",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:20:19-03","ESALQ","ESA","26350","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, A.L.","2011","Souza, V.C. et al.","1994","03","15","Brasil","Minas Gerais","Montezuma","-42.497200012207","-15.1718997955322",NA,NA,"ESA026350","ESA026350","5505.0",NA,NA,NA,NA,"08","02",NA,NA,NA,"Magnoliophyta",NA,"28596","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:20:19-03","ESALQ","ESA","43753","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, A.L.","2009","Souza, J.P. et al.","1996","12","11","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"ESA043753","ESA043753","746.0",NA,NA,NA,NA,"10","22",NA,NA,NA,"Magnoliophyta",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:20:19-03","ESALQ","ESA","22611","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, A.L.",NA,"Barreto, K.D. et al.","1994","11","10","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA022611","ESA022611","3205.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:20:19-03","ESALQ","ESA","118176","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Macedo, C.C.L.",NA,"Macedo, C.C.L. et al.","2009","11","01","Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"ESA118176",NA,"128.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:20:19-03","ESALQ","ESA","4425","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, A.L.","2009","Catharino, E.L.M.","1986","02","06","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA004425","ESA004425","693.0",NA,NA,NA,NA,"10","22",NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:20:19-03","ESALQ","ESA","118442","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Rodrigues, M.E.F.",NA,"Rodrigues, M.E.F.","2007","03","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA118442","ESA118442","122.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:20:19-03","ESALQ","ESA","118443","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Rodrigues, M.E.F.",NA,"Rodrigues, M.E.F.","2007","11","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA118443","ESA118443","310.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:20:19-03","ESALQ","ESA","118439","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Rodrigues, M.E.F.",NA,"Rodrigues, M.E.F.","2007","01","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA118439","ESA118439","90.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:20:19-03","ESALQ","ESA","118440","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Rodrigues, M.E.F.",NA,"Rodrigues, M.E.F.","2007","04","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA118440","ESA118440","198.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:20:19-03","ESALQ","ESA","118441","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica",NA,"Rodrigues, M.E.F.",NA,"Rodrigues, M.E.F.","2007","05","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA118441","ESA118441","118.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
