"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2602","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-30910104.1","2017","12","14","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-309. Subunidade 4. Subparcela 1. Indivíduo 3. F6; Árvore; 6m; DAP 7,8cm. Base do caule digitada. Casca externa preta, interna amarela; espessura grossa; do tipo reticulada; Solo pedregoso, relevo ondulado, cerrado","UB0124106","Dicotyledoneae",NA,"Mart.","Bijos, NR",NA,"UB0124106","Santa Rita de Cássia","-44.64","-10.799722",NA,NA,NA,NA,NA,"-44.64","-10.799722","2018","10","02",NA,NA,NA,NA,NA
"2603","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gomes, MS","IFN-201313.1","2017","06","23","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI_201. Subunidade 3. Subparecela 1. Indivíduo 10. &nf;F6 - Medições na subunidade completa; Ávore 3,2m, DAP 6cm. Tipo da base reta. Casca de cor externa cinza preta, cor interna marrom, espessura externa grossa, do tipo fis","UB0128026","Dicotyledoneae",NA,"Mart.","Amaral, EJ",NA,"UB0128026","Guadalupe","-43.920003","-6.839997",NA,NA,NA,NA,NA,"-43.920003","-6.839997","2017","10","06",NA,NA,NA,NA,NA
"2604","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, RM","IFN-5431961.7","2017","08","31","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-543. Subunidade 1. Subparcela 7. Indivíduo 12. F6; Árvore, altura 5m, DAP 10,6cm. Base reta. Flor amarelada. Casca de cor externa acinzentada, cor interna amarronzada, grossa, fissurada; Cobertura florestal Cerrado sentido restrito,",NA,"Dicotyledoneae",NA,"Mart.","Faria, JEQ",NA,NA,"Barra do Corda","-45","-5.753889",NA,NA,NA,NA,NA,"-45","-5.753889","2017","12","16",NA,NA,NA,NA,NA
"2605","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Oliveira, D","IFN-2831922.9","2018","06","20","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-283. Subunidade 2. Subparcela 9. indivíduo 37. F6; Arbusto; DAP em cm: 10,5; altura em m: 4,00; base reta; casca marrom por fora, marrom, amarelada por dentro, grossa, reticulada, sem odor; Solo areno-argiloso com pedras e serrapilhei",NA,"Dicotyledoneae",NA,"Mart.","Oliveira, ALR","Povoado Baixão",NA,"Buriti","-43.020005","-3.960006","115","115",NA,NA,NA,"-43.020005","-3.960006","2018","10","23",NA,NA,NA,NA,NA
"2606","2021-01-04 10:58:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Araújo, JF","IFN-8714501.1","2017","08","23","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-871. Subunidade 1. Subparcela 1. Indivíduo 2. F6; Arbusto, 3,1m de altura, DAP 25,5cm. Fuste de base reta. Casca externa cinza, grossa, fissurada; Cerrado stricto sensu com vestígios de fogo; solo arenoso com presença de pouca serrapi",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO",NA,NA,"São Desidério","-44.64","-12.96",NA,NA,NA,NA,NA,"-44.64","-12.96","2018","10","10",NA,NA,NA,NA,NA
"2607","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Viana, G","IFN-506902.1","2017","07","25","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI-506. Subunidade 2. Subparcela 1. indivíduo 3. F8; Árvore; base reta; fruto: imaturo,marrom (cor externa),marrom (cor interna),carnoso,polpa; casca: marrom (cor externa), verde (cor interna), fina, lisa; a espécie encontra-se com folha",NA,"Dicotyledoneae",NA,"Mart.","Horstmann, N; Shimizu, GH","Arueira",NA,"Currais","-45.000009","-8.999998","376","376",NA,NA,NA,"-45.000009","-8.999998","2017","10","31",NA,NA,NA,NA,NA
"2608","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, KF","IFN-4163482.3","2017","08","16","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-416. Subunidade 2. Subparcela 3. indivíduo 21. F6; Arbusto; DAP em cm: 10,0; altura em m: 5,50; base reta; casca cinza por fora, amarelo por dentro, grossa, gretado, odor doce; Cerrado, solo argiloso",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","Fazenda Ramires",NA,"Caxias","-43.200011","-4.860003","136","136",NA,NA,NA,"-43.200011","-4.860003","2018","11","16",NA,NA,NA,NA,NA
"2609","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Sousa, CA","IFN-4476031.4","2017","08","23","Southern America","Brasil","Maranhão",NA,NA,"Medições na subunidade completa. Conglomerado PI-447. Subunidade 1. Subparcela 4. Indivíduo 19; Árvore; 5m; DAP 11,7cm. Base reta. Casca externa cinza, interna parda; espessura grossa; do tipo fissurada","UB0126119","Dicotyledoneae",NA,"Mart.","Bijos, NR; Braunner, LM",NA,"UB0126119","Timon","-43.019722","-5.039722",NA,NA,NA,NA,NA,"-43.019722","-5.039722","2018","04","04",NA,NA,NA,NA,NA
"2610","2019-11-01 15:11:48-03","UnB","UB","162466","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Black, GA","17779","1954","12","24","Southern America","Brasil","Bahia",NA,NA,"Árvore, flor nova, frutos velhos.; Campo (tabuleiro).",NA,"Dicotyledoneae",NA,"Mart.","França, F",NA,NA,"Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,"152720","auto",NA,NA,"1994","03",NA,NA,NA,NA,NA,NA
"2611","2019-11-01 15:11:47-03","UnB","UB","1186","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gentry, AH","21417","1978","01","21","Southern America","Brasil","Distrito Federal",NA,NA,"Tree 5m. Flor amarelo-yellow; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Águas Emendadas",NA,"Brasília","-47.9296989440918","-15.7797002792358","1200","1200",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","2019-11-01 15:11:46-03","UnB","UB","1142","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Irwin, HS; Soderstrom, TR","6057","1964","09","06","Southern America","Brasil","Distrito Federal",NA,NA,"Fruit pendent.; Tree 6m x 20cm. Fruto marrom-brown.; Gallery forest.",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H","ca. 45km SW of Brasília on road to Anápolis",NA,"Brasília","-47.9296989440918","-15.7797002792358","700","700",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","2019-11-01 15:11:48-03","UnB","UB","6881","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Proença, CEB; Simon, MF; Santos, GB; Bridgewater, S","1612","1996","10","11","Southern America","Brasil","Distrito Federal",NA,NA,"Testemunha do Projeto BioBioCerrado.; Árvore 2,5m; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Campus da UnB abaixo do Centro Olímpico",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","2019-11-01 15:11:47-03","UnB","UB","1185","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gentry, AH","21386","1978","01","20","Southern America","Brasil","Distrito Federal",NA,NA,"Tree 4m. Fruto verde-green.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Eiten, G","Campus da Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615","2019-11-01 15:11:47-03","UnB","UB","146110","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Zuani, LV","10","2005","12","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.",NA,"Centro Olímpico.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616","2019-11-01 15:11:46-03","UnB","UB","115516","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Oliveira, ML; Silva, SI","3","2007","11","09","Southern America","Brasil","Distrito Federal",NA,NA,"Sem exudação ao se destacar a folha. Copa sem ramos terminais esfoliantes. Pecíolos com um par de glândulas na base, folhas coriáceas e superfície adaxial verdes de tonalidades diferentes. Flores calcaradas, hermafroditas dióicas e com uma só pétala",NA,"Dicotyledoneae",NA,"Mart.",NA,"Centro Olímpico da Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","2019-11-01 15:11:48-03","UnB","UB","3439","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taxonomy Class of Universidade de Brasília","1134","1994","06","11","Southern America","Brasil","Distrito Federal",NA,NA,"Presença de pontos pretos na base do pecíolo, casca profundamente fissurada.; Árvore 4 a 5m x 0,8m; Cerrado alterado.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Centro Olímpico do Campus da Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","2019-11-01 15:11:48-03","UnB","UB","2446","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Oliveira, G","17","1986","11","10","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 2-3m. Flor amarela; .",NA,"Dicotyledoneae",NA,"Mart.","França, F","Cercanias da Fercal",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","2019-11-01 15:11:48-03","UnB","UB","2449","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Guimarães, AL","s.n.","1986","11","07","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"Mart.","França, F","Chácara 95 Núcleo Rural de Tabatinga",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620","2019-11-01 15:11:47-03","UnB","UB","1191","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Belém, RP; Mendes, JM","30","1964","12","15","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 4m. Flor amarela; Cerrado. Solo: Cascalho.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Divisa Distrito Federal / Goiás",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621","2019-11-01 15:11:47-03","UnB","UB","1189","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Haridasan, M; Araújo, GM","211","1983","04","15","Southern America","Brasil","Distrito Federal",NA,NA,"Estéril.; Cerradão distrófico.",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Escola Fazendária",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2622","2019-11-01 15:11:46-03","UnB","UB","1167","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Ferreira, MB","61","1969","10","20","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 4m. Flor amarela; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Ferreira, MB","Estrada Taguatinga-Brazlândia, próximo IBRA",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-11-01 15:11:46-03","UnB","UB","1150","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Cavalcanti, JRS","2","1980","06","05","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore; Cerrado típico.",NA,"Dicotyledoneae",NA,"Mart.","Kirkbride Junior, JH","FAL 200m ao S do Olho d'água da Onça",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","2019-11-01 15:11:46-03","UnB","UB","1147","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taxonomy Class of Universidade de Brasília","200","1974","11","14","Southern America","Brasil","Distrito Federal",NA,NA,"Início de floração.; Tree 5m; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.",NA,"FAL ca. 18km S of Brasília center",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","2019-11-01 15:11:46-03","UnB","UB","1146","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taxonomy Class of Universidade de Brasília","207","1974","11","07","Southern America","Brasil","Distrito Federal",NA,NA,"Início de floração.; Tree 4m; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","FAL ca. 18km S of Brasília center",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","2019-11-01 15:11:48-03","UnB","UB","2448","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Paganella, MB","s.n.","1986","11","10","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore. Flor amarela; .",NA,"Dicotyledoneae",NA,"Mart.","França, F","Fercal",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","2019-11-01 15:11:48-03","UnB","UB","2450","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Azevedo, IM","s.n.","1986","11","10","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore. Flor amarela; . Solo: Calcáreo.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Fercal",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","2019-11-01 15:11:48-03","UnB","UB","193727","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Nogales, T; Silva, JS","129","2012","11","30","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore, 4m. Trilha.; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Mart.","Silva, JS","Memorial das Idades do Brasil",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2012","11","30",NA,NA,NA,NA,NA
"2629","2019-11-01 15:11:46-03","UnB","UB","1148","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Maria, J","90","1969","09","20","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 4m. Flor amarela; .",NA,"Dicotyledoneae",NA,"Mart.","França, F","Parque Nacional",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630","2019-11-01 15:11:48-03","UnB","UB","36678","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Mendes, ICA","149","1995","10","07","Southern America","Brasil","Distrito Federal",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Paula, JE","Parque Nacional",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","2019-11-01 15:11:48-03","UnB","UB","164264","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Santos, JR; et al.","339","2006","06","09","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore. Fruto maduro marrom.; Cerrado sensu stricto (Cerrado ralo). Relevo plano. Latossolo.",NA,"Dicotyledoneae",NA,"Mart.","Santos, JR","Parque Nacional de Brasília. Entre o córrego três Barras.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","2019-11-01 15:11:48-03","UnB","UB","181190","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Roveratti, J; Silveira, AM; Neiva, CAF; Dias, EBA; et al.","642","2006","12","07","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore; flor amarela.; Cerrado sensu stricto; relevo plano; substrato latossolo.",NA,"Dicotyledoneae",NA,"Mart.","Roveratti, J","Parque Nacional de Brasília - Próximo a área do exército.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","2019-11-01 15:11:48-03","UnB","UB","15685","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Oliveira Filho, IMX","32","2003","11","14","Southern America","Brasil","Distrito Federal",NA,NA,"Botão floral verde. Caule acinzentado, profundamente fissurado com placas de ritidoma quebradiças de formato irregular.; Arvoreta 4m. Flor amarela; Cerrado senso restrito perturbado.",NA,"Dicotyledoneae",NA,"Mart.","Oliveira Filho, IMX","Parque Olhos D'agua",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","2019-11-01 15:11:48-03","UnB","UB","94037","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Proença, CEB; Campos, MBS; Silva, PIT","3059","2005","12","07","Southern America","Brasil","Distrito Federal",NA,NA,"Casca fissurada e gretada. Flores sem perfume.; Árvore 6m. Flor amarelo canário; .",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Parque Olhos d'Água",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2635","2019-11-01 15:11:48-03","UnB","UB","2862","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taxonomy Class of Universidade de Brasília","1131","1993","12","06","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto. Flor amarela; Cerrado. Solo: Terra vermelha.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Próximo a granja do Torto",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA
"2636","2019-11-01 15:11:48-03","UnB","UB","36182","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Castro, NM","242",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","França, F","Rodovia Brasília-Belo Horizonte",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2637","2019-11-01 15:11:48-03","UnB","UB","2440","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Valle, MP","18","1981","11","18","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 6m. Flor amarela; Cerrado maltratado.",NA,"Dicotyledoneae",NA,"Mart.","França, F","SE do Alojamento estudantil da UnB",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2638","2019-11-01 15:11:46-03","UnB","UB","1143","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Irwin, HS; Souza, R; Santos, RR","9711","1965","10","30","Southern America","Brasil","Distrito Federal",NA,NA,"Tree 4m x 10cm. Flor amarelo-yellow; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H","Setor Industrial, cerrado",NA,"Brasília","-47.9296989440918","-15.7797002792358","1050","1050",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, RC; Neres, P; Disciplina Etnobotânica","1708","2017","09","05","Southern America","Brasil","Goiás",NA,NA,"Uso: medicinal. Parte usada: folhas, raspa da madeira ou gema apical. Indicação de uso: disenteria. Modo de preparo: chá por decocção; Árvore, 2m de alt.; estéril; Campo Sujo, neossolo quartzarênio","UB0125079","Dicotyledoneae",NA,"Mart.","Martins, RC","Cerrado antropizado, Beira de estrada de Terra, atrás da Saneago","UB0125079","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,"2017","10","10",NA,NA,NA,NA,NA
"2640","2019-11-01 15:11:48-03","UnB","UB","5504","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Anderson, WR","9530","1973","04","30","Southern America","Brasil","Goiás",NA,NA,"Fruit separate.; Tree 5m. Fruto verde-green.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Ca. 12 Km S of Caiapônia",NA,"Caiapônia","-51.8102989196777","-16.9566993713379","860","860",NA,"77016","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA
"2641","2019-11-01 15:11:48-03","UnB","UB","36165","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gomes, MC","s.n.",NA,NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","França, F",NA,NA,"Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
