"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLatitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","decimalLongitude","identifiedBy","imagecode","verbatimLongitude","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","sex"
"280","2011-06-21 11:39:00-03","MO","MOBOT","3240312","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Martín Cárdenas","Cárdenas Hermosa 2013","South America","Bolivia","Charagua","-19.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker",NA,NA,NA,"Santa Cruz","Cordillera","-63.2","Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-06-21 11:39:00-03","MO","MOBOT","3240353","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Martín Cárdenas","Cárdenas Hermosa 2611","South America","Bolivia","Agua Caliente, near Charagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker",NA,NA,NA,"Santa Cruz","Cordillera",NA,"Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2010-03-22 16:33:00-03","MO","MOBOT","3432206","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"H. Huaylla|J. Alberto Peñaranda|E. Cervantes|J. Vedia","Huaylla 2273","South America","Bolivia","Itacaray.","-20.6961111",NA,"786.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","2006","12","17","Chuquisaca","Hernando Siles","-63.9077778","H. E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"283","2009-06-18 10:53:00-03","MO","MOBOT","3443926","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Jeaneth Villalobos|M. Nina|C. Ortiz|D. Villalobos","Villalobos 1216","South America","Bolivia","Municipio San Pablo de Huacareta. Comunidad San Lorenzo. Aproximadamente a 2 kmt. de la comunidad San Lorenzo. Borde de rio.","-19.9430555",NA,"1459.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","2007","12","28","Chuquisaca","Hernando Siles","-64.2219445","Villalobos J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"284","2011-09-22 13:30:00-03","MO","MOBOT","600507","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"James C. Solomon|Michael H. Nee","Solomon 14317","South America","Bolivia","8.9 km E of Puente Villa on the road to Chulumani. Disturbed road cut along road.","-16.38333",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1985","9","29","La Paz","Sud Yungas","-67.6","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-107","2",NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","600545","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Alwyn H. Gentry|Marielos Peña","Gentry 75291","South America","Bolivia","Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transects 9-10","-18.76666",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1991","10","26","Santa Cruz","Germán Busch","-62.3","A. Fuentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"774","3",NA
"286","2016-04-08 15:24:00-03","MO","MOBOT","600765","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"James C. Solomon|Bruce A. Stein|Marie E. Uehling","Solomon 12055","South America","Bolivia","0.5 km N of Yolosa on road to Coroico. Moist ravine with mostly second growth trees.","-16.2166667",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1984","3","22","La Paz","Nor Yungas","-67.7333333","W. Till (WU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-51","1",NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","604248","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|R. Velázquez","Zardini 21960","South America","Paraguay","Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1990","7","7","Cordillera",NA,"-56.83333","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"381","4",NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","604370","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"David R. Brunner","Brunner 1721","South America","Paraguay","Arroyo Tagatiya-mí. Bosque ribereño de 20-35 m. de altura cambiando a savanas y campos fuera del arroyo. Suelo calcareo de poco profundidad sobre piedra caliza.","-22.61666",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1986","4","4","Concepción",NA,"-57.53333","W. Till",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","1",NA
"289","2013-10-09 05:41:00-03","MO","MOBOT","604509","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9736","South America","Paraguay","Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1989","1","13","Guairá",NA,"-56.25","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","4",NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","604695","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"David R. Brunner","Brunner 1407","South America","Paraguay","Paso Horqueta sobre el Río Aquidaban. Bosque ribereño sub-tropical de hasta 25 m de altura. Suelo muy arenosa.","-23.06666",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1985","11","14","Concepción",NA,"-57.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-24","2",NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","604819","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|C. Velázquez","Zardini 24383","South America","Paraguay","Tavarory, Arroyo Avaí near confluence with Río Paraguay. Gallery forest.","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1990","11","30","Central",NA,"-57.5","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"475","4",NA
"292","2013-10-09 05:41:00-03","MO","MOBOT","604955","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12050","South America","Paraguay","Parque Nacional Ybycu'í. Forest on trail to Arroyo Corrientes from administration building.","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1989","3","18","Paraguarí",NA,"-56.83333","W. Till",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","2",NA
"293","2017-02-07 12:23:00-02","MO","MOBOT","605142","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|C. Velázquez","Zardini 16339","South America","Paraguay","10 km W of Arroyos y Esteros.","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1989","11","18","Cordillera",NA,"-57.1666667","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"189","3",NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","605385","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|Rosa Degen","Zardini 4013","South America","Paraguay","Cerro Tobati. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1987","12","16","Cordillera",NA,NA,"A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-87","5",NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","605891","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|C. Velázquez","Zardini 23010","South America","Paraguay","Tavarory, along Arroyo Abaí. Gallery forest.","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1990","8","31","Central",NA,"-57.5","A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"420","4",NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","608820","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Timothy J. Killeen|Israel G. Vargas C.|Bonifacio Mostacedo C.","Killeen 4219","South America","Bolivia","20-30 km E de Salinas. Matorral con suelos arenosos. Muestras preservadas en alcohol.","-20.25",NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,"Baker","1992","6","20","Santa Cruz","Cordillera","-63.25","H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","4",NA
"297","2011-09-22 13:26:00-03","MO","MOBOT","608909","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"James C. Solomon|Stephan G. Beck","Solomon 6621","South America","Bolivia","26 km S of (above) consata. Semi-arid shrubland with Acacia, Croton, many cacti and epiphytic and terrestrial Bromeliaceae.","-15.41666",NA,"1780.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1981","12","16","La Paz","Larecaja","-68.61666","H. Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","5",NA
"298","2011-06-09 17:35:00-03","MO","MOBOT","811844","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 38457","South America","Paraguay","Between San Juan Bautista and road San Ignacio-Pilar. Arroyo Aguaray, 30 km SE of San Juan Bautista. Gallery forest.","-26.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1994","2","22","Misiones",NA,"-57.38333","Bruce Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"880","4",NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","811878","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 38486","South America","Paraguay","Between San Juan Bautista and road San Ignacio-Pilar. Lafuente cué, 20 km SE of San Juan Bautista. Forest.","-26.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1994","2","23","Misiones",NA,"-57.26666","Bruce Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"881","4",NA
"300","2017-03-16 11:23:00-03","MO","MOBOT","884835","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Elsa M. Zardini|M. Vera","Zardini 40245","South America","Paraguay","Río Aguará-Guazú, southern side.","-24.5780556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","1994","7","30","Presidente Hayes",NA,"-58.0358333","Bruce Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"929","4",NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","921972","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Alwyn H. Gentry","Gentry 51721A","South America","Argentina","Salta. La Vina: Arroyo Ayuza, divide between valley of Ri|o de Las Conchas and Lerma Valley, Chaco Serrano, 100 km SW of Salta on road to Cafayte.","-25.51666",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1985","9","20","Salta",NA,"-65.68333","W. Till (WU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2014-11-17 15:32:00-02","MO","MOBOT","965521","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Fabiana Mamani M.|et al.","Mamani M. 866","South America","Bolivia","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación de valles húmedos.","-16.52027",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"Baker","1995","4","15","Santa Cruz","Nuflo de Chavez","-61.84638","E. J. Gouda (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","604413","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis tricholepis",NA,"Elsa M. Zardini|et al.","Zardini 11767","South America","Paraguay","Parque Nacional Ybycu'í. Forest on Arroyo Mina basin, 5 kms N of administration area.","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","3","18","Paraguarí",NA,"-56.83333","A. Schinini (CTES)",NA,NA,"tricholepis",NA,NA,NA,NA,NA,NA,"78","2",NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","605723","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis tricholepis",NA,"Elsa M. Zardini|A. Aguayo","Zardini 8396","South America","Paraguay","Macizo Acahay. On gallery forest.","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1988","12","4","Paraguarí",NA,"-57.15","A. Schinini (CTES)",NA,NA,"tricholepis",NA,NA,NA,NA,NA,NA,"88-121","2",NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","606045","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis tricholepis",NA,"Elsa M. Zardini","Zardini 6591","South America","Paraguay","Macizo Acahay. On rocks on Eastern peak.","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1988","8","21","Paraguarí",NA,"-57.15","A. Schinini (CTES)",NA,NA,"tricholepis",NA,NA,NA,NA,NA,NA,"88-72","1",NA
"306","2019-03-29 10:41:16-03","UFSM","HDCF","6282","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Büneker, H. M.",NA,"América","Brasil",NA,"-29.5018997192383",NA,NA,NA,NA,NA,"Planta epífita",NA,NA,NA,"Baker","2012","04","30","Rio Grande do Sul","Estrela","-51.9664001464844","Büneker, H. M.",NA,NA,NA,"2012","04","30","14416","auto",NA,NA,NA,NA
"307","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8167","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Neves, R.C.P.","71",NA,"Brasil","Parque Ecológico Tarquínio Joslin dos Santos","-24.9557991027832",NA,NA,NA,NA,NA,"24,5819",NA,NA,NA,"Baker.","2008","08","16","Paraná","Cascavel","-53.4552993774414","Neves, R.C.P.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA
"308","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8169","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Neves, R.C.P.","50",NA,"Brasil","Parque Ecológico Tarquínio Joslin dos Santos","-24.9557991027832",NA,NA,NA,NA,NA,"24,5819",NA,NA,NA,"Baker.","2008","04","25","Paraná","Cascavel","-53.4552993774414","Neves, R.C.P.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA
"309","2018-05-28 17:23:58-03","UNIOESTE","UNOP","9050","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Boff, L.","157",NA,"Brasil","Parque Tarquínio","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker.","2013","10","14","Paraná","Cascavel","-53.4552993774414","Boff, L.",NA,NA,NA,"2013","10","14","47841","auto",NA,NA,NA,NA
"310","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9703","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Silva, D.R. da; Pereira, J.P.; Pereira, J.P.","343",NA,"Brasil","Limite do reservatório e a APP da UHE Baixo Iguaçu, sanguinha entre o Rio Monteiro e a Mata Scapini.","-25.501083","-25.501083","254","254",NA,NA,"Erva epífita, com aspecto decumbente de 8 cm a 12 cm. Folhas verdes. Frutos secos, verde-opacos.",NA,NA,NA,"Baker.","2018","07","04","Paraná","Capitão Leônidas Marques","-53.661708","Silva, D.R. da",NA,"-53.661708",NA,"2018","07","24",NA,NA,NA,NA,NA,NA
"311","2015-10-22 10:02:40-02","UNIOESTE","UNOP","8054","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Temponi, L.G.; Chiarini, L.R.V.; Costa, T.R.G.; Chiarini, L.R.V.; Costa, T.R.G.","1102",NA,"Brasil","Parque Ecológico Paulo Gorski","-24.9557991027832",NA,NA,NA,NA,NA,"Epífita. Folhas acinzentadas. Fruto castanho.",NA,NA,NA,"Baker.","2012","07","28","Paraná","Cascavel","-53.4552993774414","Chiarini, L.R.V.; Costa, T.R.G.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA
"312","2015-05-20 10:34:00-03","UFERSA","MOSS","10311","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Oliveira, R.C.","2202","América do Sul","Brasil","estrada para a Cachoeira do Rela.","-6.3975","6S23'51","514","514",NA,NA,"epífita; coletada sobre a amburana; ocasional.",NA,NA,NA,"Baker","2008","05","31","Rio Grande do Norte","Luís Gomes","-38.381111","Sousa, L.deO.F. de",NA,"38W22'52",NA,"2009","08","27",NA,NA,NA,NA,NA,NA
"313","2015-05-20 10:34:00-03","UFERSA","MOSS","2646","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis var. tricholepis",NA,"Oliveira, O.F. de","1879","América do Sul","Brasil",NA,"-6.277778","6S16'40","500","500",NA,NA,"herbácea; coletada em ramo seco; frequente.",NA,NA,NA,NA,"1981","05","26","Rio Grande do Norte","Cel. João Pessoa","-38.394444","Martinelli, G.",NA,"38W23'40","var. tricholepis","1998","08","10",NA,NA,NA,NA,NA,NA
"314","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","43977",NA,"Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"A.P.C. Oliveira; F.A.N. Campos","38",NA,"Brasil","Parque Estadual de Porto Ferreira, trilha da borda do parque paralela a estrada","-21.816667","21S49'","520","520",NA,NA,"Borda de trilha em cerradão e mata semidecídua. Epífita, frutos secos marrons","MBML043977",NA,NA,"Baker","2010","05","13","São Paulo","Porto Ferreira","-47.416667","A.P.C. Oliveira/2011","MBML043977","47W25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","53648",NA,"Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"L.B. Pimentel; A.P.Fontana","66",NA,"Brasil","Cachoeira do relo","-6.396853","6S23'48,67","503","503",NA,NA,"Nativa, Savana Estépica, Argissolo vermelho-amarelo Eutrófico; Caatinga; insuficientemente conhecida. Epífita","MBML053648",NA,NA,"Baker","2014","06","04","Rio Grande do Norte","Luís Gomes","-38.380878","A.P. Fontana/03-07-2014","MBML053648","38W22'51,16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","53650",NA,"Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"L.B. Pimentel; A.P.Fontana","137",NA,"Brasil","Comunidade Olho d#?#água","-6.996853","6S59'48,67","337","337",NA,NA,"Nativa, Savana Estépica; Luvissolo Crômico Órtico; Caatinga; 2 #?# Muito alta. Epífita, frutos marrons","MBML053650",NA,NA,"Baker","2014","07","17","Paraíba","Carrapateira","-38.310514","A.P. Fontana/08-08-2014","MBML053650","38W18'37,85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-04 11:04:43-03","UFRB","HURB","25665","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Cotarelli, V.M.; Souza, C.O.de; Damascena, L.S. & Braga, N.M.P.","952",NA,"Brasil","Parque Nacional Boqueirão da Onça; Povoado das Almas, margem do Rio das Almas","-10.3124","10º18'44,64S","843","843",NA,NA,"epífita com flores amarelas.","HURB000025665",NA,NA,"Baker","2011","07","20","Bahia","Sento Sé","-41.389489","D.P.Souza","HURB000025665","41º23'22,16W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-04 11:04:43-03","UFRB","HURB","25669","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Siqueira-Filho, J.A.","1265",NA,"Brasil","Mata do Carro Quebrado;","-7.87875","07º52'43,50S","673","673",NA,NA,"BBIO 481","HURB000025669",NA,NA,"Baker","2002","08","14","Pernambuco","Triunfo","-38.104083","J.A.Siqueira-Filho","HURB000025669","38º06'14,70W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-06-15 15:29:41-03","UNESP-RC","HRCB","3829","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Cesar, O.","93",NA,"Brasil",NA,"-22.25",NA,NA,NA,NA,NA,"Epífita, flores amarelas.",NA,NA,NA,"Baker","1983","12","27","São Paulo","Itirapina","-47.8199996948242","Ogawa, K.",NA,NA,NA,"1996","11","19","22843","auto",NA,NA,NA,NA
"320","2020-06-15 15:29:41-03","UNESP-RC","HRCB","61787","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Marcusso, G.M.","316",NA,"Brasil","Escola do Meio Ambiente","-22.925589","22º55'32.12S","850","850",NA,NA,"Holoepífita",NA,NA,NA,"Baker","2013","12","09","São Paulo","Botucatu","-48.458636","Marcusso, G.M.",NA,"48º27'31.09W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-06-15 15:29:41-03","UNESP-RC","HRCB","61956","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Marcusso, G.M.","105",NA,"Brasil","Reserva da USP","-21.942222","21º56'32S","540","540",NA,NA,"Holoepífita",NA,NA,NA,"Baker","2013","03","07","São Paulo","Pirassununga","-47.472222","Marcusso, G.M.",NA,"47º28'20W",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-06-15 15:29:41-03","UNESP-RC","HRCB","62381","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Konopczyk, R.M.","s/n",NA,"Brasil","Parque Estadual de Porto Ferreira","-21.854247","21º51'15.29S","545","545",NA,NA,"Holoepífita",NA,NA,NA,"Baker",NA,NA,NA,"São Paulo","Porto Ferreira","-47.440036","Marcusso, G.M.",NA,"47º26'24.13W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-06-15 15:29:41-03","UNESP-RC","HRCB","72635","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Shima",NA,NA,"Brasil","Parque Geológico de Assistência","-22.507417","22º30'26.7S",NA,NA,NA,NA,NA,NA,NA,NA,"Baker",NA,NA,NA,"São Paulo","Rio Claro","-47.585333","Melo, P.H.A.",NA,"47º35'07.2W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-06-15 15:29:42-03","UNESP-RC","HRCB","51068","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Santos, L.B.","143",NA,"Brasil","Parque Ecológico da Pavuna","-22.841667","22º50'30S","761","761",NA,NA,"Epífita, folhas com indumento esbranquiçado, brácteas marrons.",NA,NA,NA,"Baker","2009","04","22","São Paulo","Botucatu","-48.513056","Santos, L.B.",NA,"48º30'47W",NA,"2009","08",NA,NA,NA,NA,NA,NA,NA
"325","2020-06-15 15:29:42-03","UNESP-RC","HRCB","53495","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Oliveira, A.P.C.","38",NA,"Brasil","Parque Estadual de Porto Ferreira","-21.816667","21º49'S","520","520",NA,NA,"Epífita, com frutos secos marrons.",NA,NA,NA,"Baker","2010","05","13","São Paulo","Porto Ferreira","-47.416667","Oliveira, A.P.C.",NA,"47º25'W",NA,"2011","02",NA,NA,NA,NA,NA,NA,NA
"326","2020-06-15 15:29:42-03","UNESP-RC","HRCB","54300","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Rosa, A.E.M.","218",NA,"Brasil",NA,"-21.9235992431641","23K 0357921S","1254","1254",NA,NA,"Epífita",NA,NA,NA,"Baker","2010","02","22","Minas Gerais","Caldas","-46.386100769043","Rosa, A.E.M.",NA,"W",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
