"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"233","2020-11-04 11:07:41-03","ESALQ","ESA","12287","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Souza, V.C.","Souza, V.C. et al.","4901.0","1993","12","07",NA,"Brasil","São Paulo","Taquarivaí",NA,"-48.689998626709","-23.9200000762939",NA,NA,NA,NA,"ESA012287","ESA012287",NA,NA,"13875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-04 10:55:26-03","ESALQ","ESA","139339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R.R. Rodrigues","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","367.0",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, final de trilha com vista para Baía de Guanabara, na área de degradação pelas fezes dos biguás","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca. 4 m, frlores verde claro, látex incolor.","ESA139339",NA,NA,NA,"57442","auto","-43,159,195","-22,780,183","2017","04","19",NA,NA,NA,NA,NA
"235","2020-11-04 10:55:26-03","ESALQ","ESA","141244","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R.R. Rodrigues","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","367.0",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, final de trilha com vista para Baía de Guanabara, na área de degradação pelas fezes dos biguás","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca. 4 m, frlores verde claro, látex incolor.","ESA141244",NA,NA,NA,"57442","auto","-43,159,195","-22,780,183","2017","04","19",NA,NA,NA,NA,NA
"236","2020-11-04 11:07:41-03","ESALQ","ESA","31701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lima, L.R.","Souza, V.C.; Rodrigues, R.R.; Souza, J.P.; Sanches, I.D.; Astorino, A.; Magossi, R.; Petrini, M.; Tavares Jr., J.E.","11189.0","1996","06","01",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha. 23*08'33,4S, 46*21'28,4W. 800 m.s.m. Mata mesófila semidecídua.","-46.3899993896484","-23.1800003051758","800","800",NA,"Arvoreta, ca. 3 m alt.; folhas velhas avermelhadas; flores verdes.","ESA031701","ESA031701",NA,NA,"18850","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-04 10:55:26-03","ESALQ","ESA","141701","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Souza, V.C.","Souza, V.C.","41424.0","2018","12","27",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana. Floresta Estacional Semidecidual.","-47.560001373291","-22.9200000762939","581","581",NA,"Árvore, ca. 5 m alt.; flores creme.","ESA141701",NA,NA,NA,"13659","auto","-47,662,830","-22,924,245","2018","12","27",NA,NA,NA,NA,NA
"238","2020-11-04 11:07:41-03","ESALQ","ESA","130530","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35733.0","2013","02","23",NA,"Brasil","São Paulo","Pindamonhangaba","Fragmento 31 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.8879","-45.4403","527","527",NA,"Árvore","ESA130530",NA,NA,NA,NA,NA,"-22.8879","-45.4403","2013",NA,NA,NA,NA,NA,NA,NA
"239","2020-11-04 11:07:41-03","ESALQ","ESA","703","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"ESA000703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-04 11:07:41-03","ESALQ","ESA","702","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Góes, R.",NA,"1945","06","21",NA,"Brasil","São Paulo","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"ESA000702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-04 11:07:41-03","ESALQ","ESA","28238","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Ratter, J.A.","Dubs, B.","1761.0","1995","01","23",NA,"Brasil","Mato Grosso","Alto Paraguai",NA,"-56.4824981689453","-14.5136003494263",NA,NA,NA,NA,"ESA028238","ESA028238",NA,NA,"78022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-04 11:07:41-03","ESALQ","ESA","96710","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Riina, R.","Riina, R. et al.","1339.0","2004","01","19",NA,"Brasil","Minas Gerais","Congonhas do Norte",NA,"-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,"ESA096710","ESA096710",NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-04 11:07:41-03","ESALQ","ESA","72432","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lima, L.R.","Andrade, P.M.","1265.0","1990","05","17",NA,"Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"ESA072432","ESA072432",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-04 11:07:41-03","ESALQ","ESA","70968","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rodrigues, R.R.","Farah, F.T. ; Freitas, C.A.","126.0","1998","07","10",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA070968","ESA070968",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-04 10:55:26-03","ESALQ","ESA","136405","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","D.P.P. Braga","D.P.P. Braga","88.0","2014","03","07",NA,"Brasil","Pará","São Félix do Xingu",NA,"-51.9949989318848","-6.64472007751465",NA,NA,NA,NA,"ESA136405",NA,NA,NA,"354043","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-04 11:07:41-03","ESALQ","ESA","36916","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Soares-Silva, L.H.","Chagas e Silva, F. ; Soares e Silva, L.H.","1886.0","1995","12","08",NA,"Brasil","Paraná","Assaí",NA,"-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"ESA036916","ESA036916",NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-04 10:55:26-03","ESALQ","ESA","135089","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Souza, G.R.","Hottz, D.","276.0","2013","12","09",NA,"Brasil","Rio de Janeiro","Bom Jardim",NA,"-42.4193992614746","-22.1518993377686",NA,NA,NA,NA,"ESA135089",NA,NA,NA,"20245","auto",NA,NA,"2014","08","07",NA,NA,NA,NA,NA
"248","2020-11-04 10:55:26-03","ESALQ","ESA","135093","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Silva. G.R.","Uller, H.F.","558.0","2013","11","29",NA,"Brasil","Rio de Janeiro","Bom Jardim",NA,"-42.4193992614746","-22.1518993377686",NA,NA,NA,NA,"ESA135093",NA,NA,NA,"20245","auto",NA,NA,"2014","08","07",NA,NA,NA,NA,NA
"249","2020-11-04 11:07:41-03","ESALQ","ESA","2540","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lima, L.R.","Zagatto, O.","3291.0","1938","12","18",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA002540","ESA002540",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-04 11:07:41-03","ESALQ","ESA","126158","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"V.C. Souza","Castillo, D.","12.0","1905","07","04",NA,"Brasil","São Paulo","Corumbatai",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA126158",NA,NA,NA,"14989","auto",NA,NA,"1905","07","04",NA,NA,NA,NA,NA
"251","2020-11-04 11:07:41-03","ESALQ","ESA","126163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"V.C. Souza","Castillo, D.","17.0","1905","07","04",NA,"Brasil","São Paulo","Corumbatai",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA126163",NA,NA,NA,"14989","auto",NA,NA,"1905","07","04",NA,NA,NA,NA,NA
"252","2020-11-04 11:07:41-03","ESALQ","ESA","37129","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rozza, A.F.","Rozza, A.F.","194.0","1995","01","08",NA,"Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA037129","ESA037129",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-04 11:07:41-03","ESALQ","ESA","10651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rodrigues, R.R.","Brizighello, C.H.","18.0","1990","02","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010651","ESA010651",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-04 11:07:41-03","ESALQ","ESA","126147","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"V.C. Souza","Castillo, D.","1.0","1905","07","04",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA126147",NA,NA,NA,"44778","auto",NA,NA,"1905","07","04",NA,NA,NA,NA,NA
"255","2020-11-04 11:07:41-03","ESALQ","ESA","1165","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Goes, R.",NA,"1945","06","21",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA001165",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-04 11:07:41-03","ESALQ","ESA","70778","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Zacarias, M.S.",NA,"1998","06","23",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA070778","ESA070778",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-04 11:07:41-03","ESALQ","ESA","10269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rodrigues, R.R. & Souza, V.C.","Barreto, K.D. ; Vitti, F.X.","107.0","1993","03","16",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010269","ESA010269",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-04 11:07:41-03","ESALQ","ESA","126178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"V.C. Souza","Castillo, D.","32.0","1905","07","04",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA126178",NA,NA,NA,"44778","auto",NA,NA,"1905","07","04",NA,NA,NA,NA,NA
"259","2020-11-04 11:07:41-03","ESALQ","ESA","63900","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.","38.0",NA,NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"ESA063900","ESA063900",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-11-04 11:07:41-03","ESALQ","ESA","114326","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"menossi, L.O.R.",NA,"2009","10","31",NA,"Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"ESA114326","ESA114326",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-04 11:07:41-03","ESALQ","ESA","119350","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Farah, F.T.","Farah, F.T. ; Vieira, D.M.","2404.0","2004","06","22",NA,"Brasil","São Paulo","São Joaquim da Barra",NA,"-47.8499984741211","-20.5799999237061",NA,NA,NA,"Árvore","ESA119350",NA,NA,NA,"29681","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"262","2020-11-04 11:07:41-03","ESALQ","ESA","43366","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill","Caruzo, M.B.R.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18338.0","1997","07","07",NA,"Brasil","Mato Grosso","Castanheira","Beira da estrada Juína-Juruena, ca 43km NWN (em linha reta) de Juína. Contato Floresta Ombrófila-Floresta Estacional","-58.6025009155273","-11.1324996948242",NA,NA,NA,"Árvore, ca. 8 m alt.; frutos imaturos verdes.","ESA043366","ESA043366",NA,NA,"65380","auto",NA,NA,"2013","01","25",NA,NA,NA,NA,NA
"263","2020-11-04 10:55:26-03","ESALQ","ESA","142962","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Souza, V.C.","Souza, V.C.; Prado, T.C.; Brito, T.R.O.; Oliveira, M.G.M.; Silva. R.","42507.0","2019","03","15",NA,"Brasil","São Paulo","Piracicaba","Estrada Piracicaba - São Pedro. Parque Ecológico Municipal. Área de restauração de Floresta Estacional Semidecidual, com transição para Floresta Ciliar.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Árvore, ca. 7 m alt.; frutos imaturos verdes.","ESA142962",NA,NA,NA,"44778","auto","-47,681,203","-22,685,249","2019","03","15",NA,NA,NA,NA,NA
"264","2020-11-04 10:55:26-03","ESALQ","ESA","133540","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Rodrigues, R.R.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","30.0","2015","06","29",NA,"Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada","-47.2900009155273","-22.7700004577637","553","553",NA,"Árvore ca. 2 metros de altura, frutos imaturos verdes, presença de nectários extraflorais, e dicogamia do tipo protoginia; Nome popular: sangra d'água","ESA133540",NA,NA,NA,"8440","auto","-47,.28982º","-22,760175º","3015","06","29",NA,NA,NA,NA,NA
"265","2020-11-04 11:07:41-03","ESALQ","ESA","47012","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lima, L.R.","Árbocz, G.F.; Nave, A.G.; Dário, F.R.","3028.0","1996","11","05",NA,"Brasil","Mato Grosso","Cláudia","Rodovia Sinop/Cláudia, 5km adiante da serraria Iracema; floresta ombrófila aberta já alterada pela retirada de madeira; solo tipo PVA, relevo plano","-54.8913993835449","-11.5152997970581",NA,NA,NA,"Árvore 4,5m, botões verde-amarronzados, bastante comum em borda de vegetação perturbada","ESA047012",NA,NA,NA,"67814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-01-14 15:28:05-03","MN","R","233445","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Farias, S.Q. de","Farias, S.Q. de 79; Silva-Baptista, I. & Silva, J. L. da",NA,"2016","07","18",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.149722","-22.53625",NA,NA,NA,NA,"R010049695",NA,NA,NA,NA,NA,"43°8'59W","22°32'175S","2016","07","18",NA,NA,NA,NA,NA
"267","2021-01-14 15:28:05-03","MN","R","26023","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Sá-Haid, B.","Glaziou, A.F.M.; Moreira, N.; Netto, L.S.M. & Schwacke, C.A.W",NA,"1880","11","29",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"R000026023","R000026023_001",NA,NA,NA,NA,NA,NA,"2005","04","20",NA,NA,NA,NA,NA
"268","2021-01-14 15:28:05-03","MN","R","236843","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Tostes, R.B.","Tostes, R.B.",NA,"2019","01","09",NA,"Brasil","Minas Gerais","Piranga","Comunidade Santo Antônio de Guiné","-43.3003005981445","-20.684700012207",NA,NA,NA,NA,"R010064816,R010064835","R010064816 R010064835",NA,NA,"23775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-04-02 11:40:13-03","UFPI","TEPB","1728","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill","F.R.Martins","SEMIR, J.",NA,"1974","02","08",NA,"Brasil","Minas Gerais","Jaboticatubas","Fazendo Cipó, Km 117 Rodovia Lagoa Santa, Conceição do Mato Dentro","-43.7449989318848","-19.513599395752",NA,NA,NA,"Ávore pequena <ll>dwc_commonname:</ll> Capixingui,caxeta-branca e pau-caxeta",NA,NA,NA,NA,"31264","auto",NA,NA,"1976","01","20",NA,NA,NA,NA,NA
"270","2020-11-19 10:23:30-03","CPAP","CPAP","12627","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Pott, A.","6653","1994","02","26",NA,"Brasil","MS","Coxim","Ribeirão Figueira, estrada de Silviolândia para Alcinópolis","-54.633333","-18.5","300","300",NA,"Árvore ereta 2-7m de altura, folha cinzenta. FLOR: . FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Co-Dominante. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso aluvial. RELEVO: vale fluvial.",NA,NA,NA,NA,NA,NA,"54°38' W","18°30' S",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-19 10:23:30-03","CPAP","CPAP","22537","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Pott, A.","8378","2000","10","31",NA,"Brasil","MS","Campo Grande","Sede da Embrapa Gado de Corte","-54.723333","-20.44","520","520",NA,"Árvore flor cor creme, fruto imaturo, folha senescente avermelhada, . Frequente.. Vegetação Secundária de Mata de Galeria,. Solo: argiloso. com afloramento basáltico,. Relevo: vale",NA,NA,NA,NA,NA,NA,"54°43'24'' W","20°26'24'' S",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-19 10:23:30-03","CPAP","CPAP","25294","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","W. S. Mancinelli","Kellermann, B.","130","2009","11","05",NA,"Brasil","PR","Fênix","parque estadual de Vila Rica do Espirito Santo","-51.95","-23.916667",NA,NA,NA,"Floresta Estacional semi-decídua. Árvore 6m. Beira do rio Ivaí.",NA,NA,NA,NA,NA,NA,"51°57'00 W","23°55'00 S","2009","11",NA,NA,NA,NA,NA,NA
"273","2020-11-19 10:23:30-03","CPAP","CPAP","8562","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Salis, S. M.","354","1987","06","15",NA,"Brasil","SP","Vera Cruz","Margem do rio Jacare-Pepira","-49.833333","-22.25","620","620",NA,"Arbóreo 4m de altura. FLOR: esverdeada. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Mata. SUBSTRATO: solo arenoso. RELEVO: inclinado. <ll>dwc_commonname:</ll> Sangra d'água",NA,NA,NA,NA,NA,NA,"49°50' W","22°15' S",NA,NA,NA,NA,NA,NA,NA,NA
"274","2015-07-02 14:01:42-03","JBP","HPL","11119","S","Plantae",NA,NA,"Eucryphiaceae","Croton","urucurana","Croton urucurana","Baill.","M. B. R.","E.D. Castellani, J.A. Pastore & A. Custodio Filho","181","2005","07","18",NA,"Brasil","SP","Barretos","Coletado na região do Ribeirão de Anhumas, S 20° 26'; W 48°50'","-48.56","-20.55",NA,NA,NA,NA,NA,NA,NA,NA,"34752","auto",NA,NA,"2005","07","10",NA,NA,NA,NA,NA
"275","2015-07-02 14:01:46-03","JBP","HPL","6902","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"A. Amaral Jr.","A. Amaral Jr. & J. O. Mendonça et al.","301","1999","04","07",NA,"Brasil","MS","Três Lagoas","Coletado no Bairro de Jupiá, na margem direita do Rio Paraná. S 20° 49' 11,0; W 51° 38' 21,6.","-51.6783","-20.7511",NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,"1999","04","07",NA,NA,NA,NA,NA
"276","2015-07-02 14:01:46-03","JBP","HPL","9233","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","A. Campos-Rocha & R. Tsuji","A. Campos-Rocha & R. Tsuji","48","2007","07","06",NA,"Brasil","SP","Nova Odessa","Coletado e cultivado no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,"2007","07","06",NA,NA,NA,NA,NA
"277","2015-07-02 14:01:46-03","JBP","HPL","10832","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","F.A.R.D.P. Arzolla","F.A.R.D.P. Arzolla & J.A.R.D.P. Arzolla","355","2003","12","07",NA,"Brasil","SP","Águas de São Pedro","Coletado em área de floresta secundária, nas proximidades de curso d'água.","-47.8761","-22.5994",NA,NA,NA,NA,NA,NA,NA,NA,"1825","auto",NA,NA,"2003","12","18",NA,NA,NA,NA,NA
"278","2015-07-02 14:01:46-03","JBP","HPL","2835","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill","H. Lorenzi","Amorin Neto, L. Lima et al","3333","2003","04","30",NA,"Brasil","MT","Jaurú","Coletada em mata de galeria, inundável com solo argiloso-arenoso.","-58.8664","-15.3419",NA,NA,NA,NA,NA,NA,NA,NA,"40234","auto",NA,NA,"2003","04","30",NA,NA,NA,NA,NA
"279","2019-02-15 11:39:40-02","IPA","IPA","76182","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"S/C","s.n.",NA,NA,NA,"Southern America","Brasil","Pernambuco","Maraial","Engenho Laranjeiras","-35.8088989257812","-8.78250026702881",NA,NA,NA,"( K. 76 = Coletor não identificado); ( K. 76 = Coletor não identificado); Zona da Mata","IPA0076182",NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-02-15 11:39:40-02","IPA","IPA","9683","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I.","Pickel, B.","5401","1941","08","18","Southern America","Brasil","São Paulo","São Paulo","Capital (Freguezia do Ó). À margem do Tietê.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Velhas crestadas. Comêço da flor.","IPA0009683",NA,NA,NA,"53584","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
