"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"152","2011-06-08 17:15:00-03","MO","MOBOT","2827566","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D. Daly","José Steinbach","Steinbach G. 6744","1924","12","15","South America","Bolivia","Santa Cruz",NA,"Habit: Campos-Region. Buena Vista. Prov. Para.",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-07-17 17:34:00-03","MO","MOBOT","2827596","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","P. Dusen","Per Dusén","Dusén 396","1910",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","3278295","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","J.R. Pirani","Gert G. Hatschbach","Hatschbach 16904","1967","8","9","South America","Brazil","Paraná",NA,"Serrinha (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","122296","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","A. Gentry","Alwyn H. Gentry","Gentry 58788","1987","8","31","South America","Brazil","São Paulo",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas, disturbed semideciduous forest. Transect 5","-46.08333","-22.86666",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-189","3",NA
"156","2020-08-31 09:09:22-03","INPA","INPA","172284","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, AF da","1328","1985","10","24","Southern America","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Flora da Reserva Florestal da Boa Vista, mata do Horto","-45.933333","-23.066667",NA,NA,"INPA0172284","INPA0172284 INPA0172284_e",NA,NA,NA,NA,NA,NA,NA,"-45.933333","-23.066667",NA,NA,NA,NA,NA,NA
"157","2020-08-31 09:09:22-03","INPA","INPA","109904","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Hatschbach, GG","16904","1967","08","09","Southern America","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0109904","INPA0109904 INPA0109904_e",NA,NA,NA,NA,"37295","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","54037",NA,"Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"P.J. Coelho; A.D. Ferreira","193","2015","02","15",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol","-40.533333","-19.95",NA,"Árvore de 10m. Frutos verdes e arroxeados","MBML054037","MBML054037",NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"159","2020-06-15 15:29:43-03","UNESP-RC","HRCB","32583","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Hoehne, W.","s/nº","1945","08","22",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:29:43-03","UNESP-RC","HRCB","14438","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Moraes, P.L.R.","480","1991","07","30",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore-10m altura- borda da mata- com cheiro de terenbentina",NA,NA,"700","700",NA,NA,"27904","auto","1998",NA,NA,"02",NA,NA,NA,NA,NA
"161","2018-10-09 16:31:08-03","UFLA","ESAL","76","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Black","2855 B",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"162","2017-11-24 14:10:20-02","UFLA","ESAL","12344","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,"árvore; 10.0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-11-24 14:10:20-02","UFLA","ESAL","17080","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Oliveira-Fillho, AT","Carvalho, WAC","26",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,"árvore; 8m; ;; floresta",NA,NA,"1","1",NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-11-24 14:10:20-02","UFLA","ESAL","12598","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,"árvore; 9.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-10-09 16:31:08-03","UFLA","ESAL","12789","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 5.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"166","2018-10-09 16:31:08-03","UFLA","ESAL","18226","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","van den Berg","Castro, GC","26",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"167","2018-10-09 16:31:08-03","UFLA","ESAL","19351","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestação","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"168","2017-11-24 14:10:20-02","UFLA","ESAL","20329","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,"árvore; 11, m; ;",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-11-24 14:10:20-02","UFLA","ESAL","22085","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-11-24 14:10:20-02","UFLA","ESAL","12607","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,"árvore; 10.0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-11-24 14:10:20-02","UFLA","ESAL","26970","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Santos, RM","Batista, TA; Naves, A R","416",NA,NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,"árvore; 8m; ;",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-11-24 14:10:20-02","UFLA","ESAL","16398","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Rodrigues, LA; et al.","248",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 5m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-11-24 14:10:20-02","UFLA","ESAL","16400","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Rodrigues, LA; et al.","250",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-11-24 14:10:20-02","UFLA","ESAL","25331","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Naves, RP","33",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-11-24 14:10:20-02","UFLA","ESAL","12159","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada Ponte do Funil -Pedra Negra","-44.7580986022949","-21.0331001281738",NA,"árvore; 7.0; ; verde; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-11-24 14:10:20-02","UFLA","ESAL","16760","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-18 11:49:27-03","UERJ","HRJ","12777","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","V. Maioli","V.Maioli","1085","2011","08","03",NA,"Brasil","Rio de Janeiro","Barra do Piraí","Fazenda Ponte Alta.","-43.8255996704102","-22.4699993133545",NA,NA,"HRJ00012488",NA,NA,NA,NA,NA,"27638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-18 11:49:27-03","UERJ","HRJ","12915","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"MAIOLI, V.; GIANFALDONI, M.; SILVA, W. & OLIVEIRA, C.A.L.","1236","2009","09","05",NA,"Brasil","Angra dos Reis","Ilha Grande","Dois Rios, Mata do Pesqueiro no Cavalinho.","-44.185278",NA,NA,"Árvore com 12 m e DAP = 9,55 cm, localizada na Parcela 26 - indivíduo 1007.","HRJ00011973",NA,"106","106",NA,NA,NA,NA,NA,"44º11'7''W","23º11'62''S",NA,NA,NA,NA,NA,NA
"179","2021-02-09 10:12:24-03","UENF","HUENF","1435","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Moreno, M.R.; Nascimento, M.T.","199","1997","11","01",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001437",NA,"38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"180","2021-02-09 10:12:24-03","UENF","HUENF","10252","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Souza, T.P.","21","2011","04","29",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,"Parcela 1","HUENF00010898",NA,NA,NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA
"181","2021-02-25 10:13:19-03","CVRD","CVRD","13684","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.C. & M.V. Stefano","Stefano, M.V. et al.","210","2011","03","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> ?","CVRD013684",NA,NA,NA,NA,NA,"48094","auto","2011",NA,NA,"03","Magnoliopsida","02",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","59240","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"P. W. Lund","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01866144","US01866144_01 US01866144_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1481853","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"P. K. Dusén","10396","1910","11","7","South America - Neotropics","Brazil","Itararé",NA,NA,NA,NA,NA,NA,"US01866143","US01866143_01 US01866143_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3087808","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"G. Hatschbach & F. J. Zelma","50246","1985","11","27","South America - Neotropics","Brazil","Datas",NA,"Ligação BR-259 a Costa Sena",NA,NA,NA,NA,"US01866141","US01866141_01 US01866141_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","1543222","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"F. C. Hoehne","657","1917","10","2","South America - Neotropics","Brazil","São Paulo",NA,"Butantan",NA,NA,NA,NA,"US01866142","US01866142_01 US01866142_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-02 16:22:35-03","Cenargen","CEN","39785","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D. C. Daly","Frederico Carlos Hoehne",NA,"1933","10","04",NA,"Brasil","SP","CABREUVA",NA,"-47.1300010681152","-23.2999992370605","Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00039785","CEN00039785",NA,NA,NA,NA,"16877","auto","2015",NA,NA,"10",NA,NA,NA,"1",NA
"187","2021-03-15 18:26:20-03","USP","SPF","195679","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D","Forzza, RC","5109","2008","02","19",NA,"Brasil","Espírito Santo","Nova Venécia","Serra de Baixo. Floresta estacional semidecidual","-40.443889","-18.776944",NA,"Árvore ca. 25 m alt. Frutos verdes passando a niscrescentes na face externa, róseos na face interna, arilo alvo.","SPF00195679",NA,NA,NA,NA,NA,NA,NA,"2018","-40.443889","-18.776944",NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:17:15-03","USP","SPF","206572","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Sobral, M","13471","2010","10","06",NA,"Brasil","Minas Gerais","Ritápolis",NA,"-44.290556","-21.044444",NA,NA,"SPF00206572",NA,"921","921",NA,NA,NA,NA,"2014","-44.290556","-21.044444","07",NA,NA,NA,NA,NA
"189","2021-03-15 18:26:20-03","USP","SPF","165199","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Ferreira, FM","234","2002","09","10",NA,"Brasil","Minas Gerais","Baependi","Tocas dos Urubus.","-44.8899993896484","-21.9589004516602",NA,"Árvore ca. 7 m em campo rupestre, entre rochas. Flores esverdeadas com o interior da corola pardacento, perfumadas. Látex hialino.","SPF00165199",NA,NA,NA,NA,NA,"29865","auto","2004",NA,NA,"10",NA,NA,NA,NA,NA
"190","2021-03-15 18:26:20-03","USP","SPF","165201","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Ferreira, FM","735","2004","09","05",NA,"Brasil","Minas Gerais","Conceição do Rio Verde","Fazenda Benedito.","-45.0853004455566","-21.8808002471924",NA,"Árvore ca. 9 m em borda de mata. Flores esverdeadas. O chá da resina é utilizado para tratar umbigo rendido.","SPF00165201",NA,NA,NA,NA,NA,"16243","auto","2004",NA,NA,"10",NA,NA,NA,NA,NA
"191","2021-03-15 18:26:20-03","USP","SPF","123899","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D","Kuhlmann, M","925","1943","08","21",NA,"Brasil","São Paulo","Amparo","Monte Alegre. Sítio do Sr. Antonio de Paiva Lopes.","-46.7599983215332","-22.7000007629395",NA,"Árvore debruçada sobre o Rio Camanducaia.","SPF00123899",NA,NA,NA,NA,NA,"18036","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:17:15-03","USP","SPF","13256","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Hoehne, W","Hoehne, W","s.n.","1945","08","22",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"SPF00013256",NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:17:15-03","USP","SPF","13257","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Hoehne, W","Hoehne, W","s.n.","1946","10","30",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"SPF00013257",NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:17:15-03","USP","SPF","123900","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Kuhlmann, M","Souza, HM","s.n.","1964","09",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00123900",NA,NA,NA,NA,NA,"23900","auto","1964",NA,NA,"10",NA,NA,NA,NA,NA
"195","2021-03-15 18:26:20-03","USP","SPF","76570","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Dias, M","3","1992","10","02",NA,"Brasil","São Paulo","Itapetininga","Estação Experimental de Itapetininga, Capão dos Veados.","-48.0499992370605","-23.5900001525879",NA,"Árvore de 7 m alt., tronco de espessura média, rugoso, copa alta, flores esverdeadas.","SPF00076570",NA,NA,NA,NA,NA,"40712","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:26:20-03","USP","SPF","123613","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Silva, DS","52","1986","09","30",NA,"Brasil","São Paulo","Jacareí","Mata da Escola Técnica Agricola Cónego José Bento, 30.09.1986.","-45.9599990844727","-23.2999992370605",NA,"Árvore ca. 15 m. Flores esverdeadas (na antese, avermelhadas). Margem mata próx. porto de areia.","SPF00123613",NA,NA,NA,NA,NA,"19066","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 18:26:20-03","USP","SPF","79334","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Rodrigues, RR","s.n.","1986","06","11",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi, Estrada da Ermida.","-46.8800010681152","-23.1800003051758",NA,"Árvore de 12 m de alt., com flores jovens de cor marrom.","SPF00079334",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 18:26:20-03","USP","SPF","98363","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Árbocz, GF","736","1994","09","03",NA,"Brasil","São Paulo","Lindóia","Estrada da ponte.","-46.6500015258789","-22.5200004577637",NA,"Árvore 9 m alt., folhas e casca aromáticas. Flores amarelas.","SPF00098363",NA,NA,NA,NA,NA,"6377","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 18:26:20-03","USP","SPF","98364","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Árbocz, GF","751","1994","09","03",NA,"Brasil","São Paulo","Lindóia","Estrada do ferro velho.","-46.6500015258789","-22.5200004577637",NA,"Árvore ca. 12 m alt., folhas e casca com pouco perfume - flores bem perfumadas. Flores amarelas.","SPF00098364",NA,NA,NA,NA,NA,"6377","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 18:26:20-03","USP","SPF","61190","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Anônimo","Rossi, L","s.n.","1985","10","01",NA,"Brasil","São Paulo","São Paulo","Bosque. Parque do Previdência.","-46.6300010681152","-23.5400009155273",NA,"Arvoreta, 5 m alt., DAP 7 cm, flores esverdeadas.","SPF00061190",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 18:26:20-03","USP","SPF","123898","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii widgrenii","Engl.","Pirani, JR","Hoehne, FC","s.n.","1917","10","02",NA,"Brasil","São Paulo","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,"Resina mui aromática e medicinal.","SPF00123898",NA,NA,NA,"widgrenii",NA,"53584","auto","1981",NA,NA,"08",NA,"05",NA,NA,NA
"202","2019-11-13 11:17:15-03","USP","SPF","10507","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Hoehne, W","Kuhlmann, M","s.n.","1936","11","02",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010507",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 18:26:20-03","USP","SPF","213322","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Fine, P","Fonseca, LHM","168","2011","03","09",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Universidade de São Paulo. Reserva do campus.","-46.6300010681152","-23.5400009155273",NA,"Arvoreta ca. 2 m alt. Estéril.","SPF00213322",NA,NA,NA,NA,NA,"53584","auto","2011",NA,NA,"03",NA,"09",NA,NA,NA
"204","2021-03-15 18:26:20-03","USP","SPF","213323","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Fine, P","Fonseca, LHM","167","2011","03","09",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Universidade de São Paulo. Reserva do campus.","-46.6300010681152","-23.5400009155273",NA,"Arvoreta ca. 4 m alt. Estéril.","SPF00213323",NA,NA,NA,NA,NA,"53584","auto","2011",NA,NA,"03",NA,"09",NA,NA,NA
"205","2021-03-15 18:26:20-03","USP","SPF","112658","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Rossi, L","72","1979","09","27",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 1.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 5.0 m alt., flores esverdeadas.","SPF00112658",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:26:20-03","USP","SPF","112660","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Rossi, L","130","1979","11","29",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 2.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 4 m alt., DAP 50 cm; frutos maduros vermelhos.","SPF00112660",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 18:26:20-03","USP","SPF","112659","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii puberulum","Swart","Pirani, JR","Rossi, L","83","1979","10","11",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 3.","-46.6300010681152","-23.5400009155273",NA,"Árvore 8 m alt., DAP 15 cm, frutos verdes.","SPF00112659",NA,NA,NA,"puberulum",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
