"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"335","2020-07-23 12:04:57-03","CEPLAC","CEPEC","102190","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris",NA,"D. Araújo","A. C. da Mota","2003","04","27","Brasil","Bahia","CONTENDAS DO SINCORÁ","Serra Geral do Sincorá. Fazenda Corcovado.","-41.162222","-13.918611","41W9'44","13S55'7",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/09/2012",NA
"336","2020-07-23 12:04:57-03","CEPLAC","CEPEC","22049","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris",NA,"D. Araújo","R. M. Harley","1977","02","22","Brasil","Bahia","gentio do ouro","12Km a E da cidade, na Rodovia para Boa Vista e Ibipeba.","-42.4","-11.4","42W24'","11S24'",NA,NA,NA,NA,NA,NA,NA,NA,"18921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/09/2012",NA
"337","2020-07-23 12:04:57-03","CEPLAC","CEPEC","25835","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris",NA,"D. Araujo","R. M. Harley","1980","04","15","Brasil","Bahia","bom jesus da lapa","Acima da bacia do Rio São Francisco.","-43.433333","-13.25","43W26'","13S15'",NA,NA,NA,NA,NA,NA,NA,NA,"21369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/09/2012",NA
"338","2020-07-23 12:04:57-03","CEPLAC","CEPEC","16332","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris",NA,"D. Araujo","S. A. Mori","1995","05","08","Brasil","Bahia","JEQUIÉ","Chácara Provisão, ca. 4Km a E de Jequié.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11847",NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,"03/09/2012",NA
"339","2020-07-23 12:04:57-03","CEPLAC","CEPEC","15669","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris",NA,"D. Araújo","L. A. Mattos-Silva","1979","02","14","Brasil","Bahia","MARACÁS","Rod. Maracás/Contendas do Sincora (BA-026), Km 6.","-40.4308013916016","-13.4411001205444","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cara","250",NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,"03/09/2012",NA
"340","2019-07-16 10:36:02-03","UFSJ","HUFSJ","10271","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Costa, MTR","Costa, MTR; et al.","2018","12","07","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, trilha à esquerda do paredão rochoso, entrada na estrada p/ Cunha","-44.479142","-21.209419","-44.479142","-21.209419","HUFSJ010271",NA,"2018","12",NA,"111","111","Liana com flores brancas","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-04-08 17:12:31-03","UESB","HUESB","8188","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","08","23","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.213222","-14.327389","-40.213222","-14.327389","HUESB000008188",NA,"2013","09","05",NA,NA,"Trepadeira volúvel. Folhas simples alternas, nervação palminérvea. Fruto alado&nf;; Mata Atlântica.","45",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-04-08 17:12:31-03","UESB","HUESB","8210","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","11","26","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.209083","-14.330583","-40.209083","-14.330583","HUESB000008210",NA,"2013","09","05",NA,NA,"Trepadeira volúvel. Folhas alternas, simples. Inflorescência cimosa.; Mata Atlântica.","166",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-04-08 17:12:31-03","UESB","HUESB","8187","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","08","23","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.213222","-14.327389","-40.213222","-14.327389","HUESB000008187",NA,NA,NA,NA,NA,NA,"Trepadeira. Volúvel. Folhas simples, alternas, nervação palminérvea. Inflorescência tipo espiga.; Mata Atlântica.","44",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-04-08 17:12:31-03","UESB","HUESB","8826","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2013","07","30","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.13625","-14.412611","-40.13625","-14.412611","HUESB000008826",NA,"2013","09","05",NA,NA,"Trepadeira. Folhas simples alternas glabras, base não cordada. Caule anguloso. Fruto.; Mata Atlântica.","340",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-04-08 17:12:31-03","UESB","HUESB","9929","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Araújo, D.; Alves, M.; Brandão, G.S.; Silva, G.S.; Delgado Junior, G.C.; Alves, M.; Brandão, G.S.; Silva, G.S.; Delgado Junior, G.C.","2012","08","27","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000009929",NA,NA,NA,NA,NA,NA,"Trepadeira. Frutos secos, marrons.","2203",NA,NA,NA,"Dicotyledoneae",NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-04-08 17:12:31-03","UESB","HUESB","8739","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D. Araújo","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","08","23","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Boa Nova.","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000008739",NA,"2012","08","27",NA,NA,"Trepadeira. Folhas simples alternas, lanceolada, tricomas negros, crassas. Frutos alados. Caule volúvel com tricomas.; Mata atlântica.","45",NA,NA,NA,"Dicotyledoneae",NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-04-08 17:12:31-03","UESB","HUESB","8738","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D. Araújo","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","09","19","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Boa Nova.","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000008738",NA,"2012","08","27",NA,NA,"Trepadeira. Folhas simples alternas, lanceolada, tricomas negros, crassas. Frutos alados. Caule volúvel com tricomas.; Mata atlântica.","101",NA,NA,NA,"Dicotyledoneae",NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-04-08 17:12:31-03","UESB","HUESB","8737","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D. Araújo","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2012","08","23","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Boa Nova.","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000008737",NA,"2012","08","27",NA,NA,"Trepadeira. Folhas simples alternas, lanceolada, tricomas negros, crassas. Inflorescência com flores dialipétalas. Caule volúvel com tricomas.; Mata atlântica.","44",NA,NA,NA,"Dicotyledoneae",NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA
"349","2021-04-08 17:12:31-03","UESB","HUESB","6960","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Mizué Kirizawa","V.F. Kinupp","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"HUESB000006960",NA,"2005",NA,NA,NA,NA,"Volúvel; flores amarelas; frutos imaturos verdes.","1016",NA,NA,NA,"Dicotyledoneae",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 16:04:40-03","UNISANTA","HUSC","8847","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Sampaio, P S P","Sattelmayer, E.R.; Sampaio, P.S.P.","2014","11","21","Brasil","Minas Gerais","São Thomé das Letras","Parque Municipal Antonio Rosa","-44.981389","-21.724986","-44.981389","-21.724986",NA,NA,"2016","11",NA,"1450","1450","trepadeira voluvel com botões florais verdes e flores creme.; campo rupestre","05",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-12 16:59:02-03","UEL","FUEL","15845","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Ferreira Jr, M","Francisco das Chagas e Silva","1985","02","04","Brasil","Paraná","Morretes","Arredores da Estação Ferroviaria de Marumbi","-48.834400177002","-25.476900100708",NA,NA,"FUEL020263",NA,"2011","11",NA,NA,NA,NA,"702",NA,NA,NA,"Tracheophyta","Dioscoreales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-11-12 16:59:02-03","UEL","FUEL","26571","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M","Kinupp, VF; et al.","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL020264",NA,"2005",NA,NA,NA,NA,NA,"1016",NA,NA,NA,"Tracheophyta","Dioscoreales","21990","auto",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli, G","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","07","Brasil","Minas Gerais",NA,"Serra do Espinhaço, Serrado Itabirito, ca. 45km S.E. of Belo Horizonte",NA,NA,NA,NA,NA,NA,"1993","12",NA,"1500","1500","Twining herb, the stems to ca. 2.5m high. Flowers yellow-green; Steep rocky slopes","19545","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli","Smith, LB","1965","03","08","Brasil","Distrito Federal",NA,"Catetinho",NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,"63","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-01-04 10:59:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach",NA,"Zanatta, MRV; Castro, BM","2015","05","16","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira","-47.952296","-15.513927","-47.952296","-15.513927",NA,NA,NA,NA,NA,"807","807","Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Trepadeira volúvel. Flores creme amareladas.; Mata seca de encosta com afloramentos rochosos, ainda com efeito de borda","2079","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 15:14:44-03","UnB","UB","78703","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Incógnito","Heringer, EP","1961","04","17","Brasil","Distrito Federal","Brasília","Fercal","-47.9296989440918","-15.7797002792358",NA,NA,"UB0006981","UB0006981",NA,NA,NA,NA,NA,"Trepadeira; Cerrado","8267","Southern America",NA,NA,"Monocotyledonae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 15:14:44-03","UnB","UB","203618","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Araújo, D","Faria, JEQ; Proença, CEB; Harris, SA; Mello, TRB","2013","04","04","Brasil","Goiás","Edéia","Fazenda Canadá","-49.9314002990723","-17.3383007049561",NA,NA,"UB0006953","UB0006953","2015","08","27",NA,NA,"Cipó 1,8m. Fruto imaturo verde; Mata seca","3399","Southern America",NA,NA,"Monocotyledonae",NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli, G","Heringer, EP; Lima, DA; Sobrinho, JPL; Sarmento, AC","1971","05","22","Brasil","Pernambuco","Serra Talhada","Serra da Carnaubeira","-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,"1998","01",NA,NA,NA,"Trepadeira, com frutos","848","Southern America",NA,NA,"Monocotyledonae",NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli, G","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","16","Brasil","Minas Gerais","Serra do Cipó","km 132 (ca. 153 N. of Belo Horizonte)",NA,NA,NA,NA,NA,NA,"1993","10",NA,"1300","1300","Slender climber to ca. 1m high. Fruit green; Gallery margin. Gallery forest and adjacent cerrado and campo slopes","20242","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli, G","William, RA; Fryxell, PA; Hill, SR; Santos, RR; Souza, R","1973","04","15","Brasil","Minas Gerais",NA,"Serra do Espinhaço,10 km by road SW of Rio Jequití & Mendanha on road to Diamantina",NA,NA,NA,NA,NA,NA,"1993","10",NA,NA,NA,"Herbaceous vine in trees near stream; flowers yellowish; hillside with blocky quartzite outcrops, sloping down to streams; cerrado on hillside, gallery forest along streams, and brejos (sedge meadows) just above the forests","8978","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Grisebach","Pedralli, G","Irwin, HS; Harley, RM; Onishi, E","1971","01","30","Brasil","Minas Gerais",NA,"Lower slopes of Pico de Itacolomi ca. 2km of Ouro Preto",NA,NA,NA,NA,NA,NA,"1993","10",NA,"1600","1600","Slender vine ca. 2m long. Flowers yellow-green; cerrado on steep schist slopes","29398","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-05-06 11:55:15-03","UFU","HUFU","33482","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Rosa, P.O.","Santos, A.P.M.; Romero, R.; Rosa, P.O.; Faria, C.A. & Ariane","2003","05","28","Brasil","Minas Gerais","Uberlândia","Reserva de Miranda, Cerca de 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00029039","HUFU00029039","2004","06","25",NA,NA,"Mata.","34",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"363","2019-05-06 11:55:15-03","UFU","HUFU","33475","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Rosa, P.O.","Santos, A.P.M.; Romero, R.; Rosa, P.O. & Faria, C.A.","2003","06","26","Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00029038","HUFU00029038","2004","06","25",NA,NA,"Liana. Cálice creme-esverdeados.; Mata de galeria.","87",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-08-20 20:38:32-03","UFSC","FLOR","28376","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Hatschbach, G.","Cervi, A.C.; Acra; et alii",NA,NA,NA,"Brasil","Paraná","Cantagalo","Rod. BR-777.","-52.1263999938965","-25.3743991851807",NA,NA,"FLOR0028376",NA,"1997",NA,NA,NA,NA,"volúvel, flor creme-esverdeada","2529",NA,NA,NA,NA,"Dioscoreales","29583","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-08-20 20:38:32-03","UFSC","FLOR","27985","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Hatschbach, G.; Cervi, A.C.","1995","02","01","Brasil","Paraná","Guarapuava","Canta Galo.","-51.4580993652344","-25.395299911499",NA,NA,"FLOR0027985",NA,"1993",NA,NA,NA,NA,"volúvel, flor esverdeada","48877",NA,NA,NA,NA,"Dioscoreales","53832","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-08-20 14:55:45-03","UFSC","FLOR","8224","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Souza, M.L.; Falkenberg, D.B.","1984","01","11","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0008224",NA,"1998","02",NA,NA,NA,"trepadeira, flor com","214",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-08-20 20:38:32-03","UFSC","FLOR","24877","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Falkenberg, D.B.","Falkenberg, D.B.; Souza, M.L.","1994","12","28","Brasil","Santa Catarina","Florianópolis","Limite NW do Parque do Rio Vermelho, final da estrada geral da praia, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0024877",NA,"1994",NA,NA,"15","15","trepadeira, flor perianto amarelo-esverdeado, 6 estames, atingindo o ápice do tubo do perianto, filetes curvos no ápice, anteras amarelas, 1 a 3m altura. Nectários um pouco acima da base do limbo.","6789",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-08-20 14:55:45-03","UFSC","FLOR","2934","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Klein, R.M.; Bresolin, A.","1968","05","23","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002934",NA,"1998","02",NA,"490","490","liana, Fruto Imaturo, verde","7720",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-08-20 20:38:32-03","UFSC","FLOR","2939","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Klein, R.M.","1969","03","13","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002939",NA,"1998",NA,NA,"490","490","liana, flor esverdeada","8264",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-08-20 14:55:45-03","UFSC","FLOR","2942","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Klein, R.M.; Bresolin, A.","1965","11","25","Brasil","Santa Catarina","Florianópolis","Morro das Pedras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002942",NA,"1998","02",NA,"2","2","liana, flor esverdeada","6388",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-08-20 14:55:45-03","UFSC","FLOR","2943","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Klein, R.M.; Souza Sobrinho, R.J. de","1966","02","16","Brasil","Santa Catarina","Florianópolis","Morro das Pedras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002943",NA,"1998","02",NA,"2","2","liana, Fruto Imaturo, verde","6671",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-08-20 20:38:32-03","UFSC","FLOR","9337","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Falkenberg, D.B.; Zanin, A.","1985","10","19","Brasil","Santa Catarina","Florianópolis","Naufragados, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0009337",NA,"1998",NA,NA,NA,NA,"liana","2887",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-08-20 20:38:32-03","UFSC","FLOR","2944","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.; et alii","Klein, R.M.; Bresolin, A.","1965","11","25","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002944",NA,"1998",NA,NA,"20","20","liana, flor esverdeada","6361",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-08-20 20:38:32-03","UFSC","FLOR","35164","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","2005","05","26","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0035164",NA,"2005",NA,NA,NA,NA,"trepadeira, Fruto Maduro,","1064",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"375","2020-08-20 20:38:32-03","UFSC","FLOR","35165","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","2005","03","31","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0035165",NA,"2005",NA,NA,NA,NA,"trepadeira, corola creme","1065",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-08-20 20:38:32-03","UFSC","FLOR","35163","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","2005","04","18","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0035163",NA,"2005",NA,NA,NA,NA,"trepadeira, corola creme","1063",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-08-20 14:55:45-03","UFSC","FLOR","33581","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Silva, F.A.; Leite, C.L.","1984","12","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0033581",NA,"1998","02",NA,NA,NA,"liana, flor esverdeado","280",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"378","2020-08-20 14:55:45-03","UFSC","FLOR","2940","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Klein, R.M.; Bresolin, A.","1969","03","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002940",NA,"1998","02",NA,"400","400","liana, flor creme","8275",NA,NA,NA,NA,"Dioscoreales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Sellow, F",NA,NA,NA,"Brazil","Minas Gerais",NA,"ubi inter herbas scandit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"nec non in silvis camporum Capoês dictis Serro Frio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Sellow, F",NA,NA,NA,"Brazil","Minas Gerais",NA,"ubi inter herbas scandit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"ubi inter herbas scandit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
