"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"475","2015-02-16 20:06:00-02","MO","MOBOT","2878437","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Olga Salazar de Benavides","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"a 2 k de Tangareal Orillas del rio Mira.",NA,NA,NA,"(L.) L.",NA,"Benavides 1370","Nariño","Tumaco",NA,NA,NA,NA,"7.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2009-11-11 10:05:00-02","MO","MOBOT","2878438","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alex A. Lasseigne","South America","Suriname",NA,NA,NA,NA,"1974","8","9","Meerzorg, just across the Surinam River from Paramaribo. Within 3 km of ferry landing.",NA,NA,NA,"(L.) L.","Ronald Liesner","Lasseigne 4409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2009-09-04 12:22:00-03","MO","MOBOT","2878487","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","South America","Ecuador",NA,NA,NA,NA,"1984","7","28","La Tola, km 13 Norte de Esmeraldas. En manglares al sur de la ciudad y a lado de la carretera.",NA,NA,NA,"(L.) L.","Ronald Liesner","Dodson 14578","Esmeraldas",NA,NA,NA,NA,"5.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2011-03-01 12:21:00-03","MO","MOBOT","2878504","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","R. Romero Castañeda","South America","Colombia",NA,NA,NA,NA,"1955","7","8","alrededores de Sala honda.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","Romero Castañeda 5309","Nariño","Tumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2014-04-10 05:40:00-03","MO","MOBOT","2878519","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ramón Ferreyra","South America","Peru",NA,NA,NA,NA,"1977","12","17","Manglar Cherre, frente a Punta Malhelo, en manglar.",NA,NA,NA,"(L.) L.",NA,"Ferreyra 18959","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2010-04-27 21:36:00-03","MO","MOBOT","2878536","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Emma Cerrate","South America","Peru",NA,NA,NA,NA,"1971","10","9","Puerto Pizarro.",NA,NA,NA,"(L.) L.","V. Rico-Gray","Cerrate 4954","Tumbes","Zarumilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2014-04-10 05:40:00-03","MO","MOBOT","2878542","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ramón Ferreyra","South America","Peru",NA,NA,NA,NA,"1971","10","13","Habitat: manglas en Puerto Pizarro. Nombre vulgar: Jeli",NA,NA,NA,"(L.) L.",NA,"Ferreyra s.n.","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2011-10-27 17:26:00-02","MO","MOBOT","2878566","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Anibal Castillo|Amelia De Franca","South America","Venezuela",NA,NA,NA,NA,"1987","11","23","Arbol de 4-6 m de altura con flores blancas.",NA,NA,NA,"(L.) L.",NA,"Castillo 2562","Anzoátegui",NA,"-65.13222","10.06611",NA,"21.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2011-09-18 01:30:00-03","MO","MOBOT","2878578","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","K.R. Roberston|Daniel F. Austin","South America","Venezuela",NA,NA,NA,NA,"1967","6","8","Ca. 5 km SW Alcaballo.",NA,NA,NA,"(L.) L.",NA,"Roberston 213",NA,NA,NA,NA,NA,NA,"15.24000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","2878581","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","J.S. de la Cruz","South America","Guyana",NA,NA,NA,NA,"1923","3","23","Amakura river, northwest district.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","de la Cruz 3463",NA,NA,"-60","8.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-04-01 12:21:00-03","MO","MOBOT","2878594","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","J. Lanjouw","South America","Suriname",NA,NA,NA,NA,"1933","10","22","Parwa. Loc. Coronie.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","Lanjouw 1099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"486","2017-05-17 05:14:00-03","MO","MOBOT","2878652","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","W.R. Hostmann","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) L.","Ronald L. Liesner","Hostmann 1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","2878666","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","LAO","South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) L.","R.L. Liesner","LAO 5144-RLM","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2010-11-22 05:49:00-02","MO","MOBOT","2878731","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","B. Hoffman|Harold Ameer|C. Capellaro","South America","Guyana",NA,NA,NA,NA,"1992","1","19","Demerara-Mahaica Region: Atlantic coastline W of Mahaica R, between seawall and hospital.",NA,NA,NA,"(L.) L.","R.L. Liesner","Hoffman 724",NA,NA,"-57.91666","6.63333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2009-12-24 06:38:00-02","MO","MOBOT","2878760","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Shunsuke Tsugaru|Yotaro Sano","South America","Brazil",NA,NA,NA,NA,"1987","7","27","Isl. Mosquiro, suburbs of Belém. Road side. 20 m alt.",NA,NA,NA,"(L.) L.","R.L. Liesner","Tsugaru B-547","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2015-07-26 05:59:00-03","MO","MOBOT","2878775","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F.J. Breteler","South America","Venezuela",NA,NA,NA,NA,"1966","5","13","South coast of Peninsula de Paria, near Yaguaraparo. Small arm of Boca de Cumana. Avicennia forest.",NA,NA,NA,"(L.) L.","Ronald Liesner","Breteler 5174","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2009-10-06 12:07:00-03","MO","MOBOT","2878786","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Jan P.K. Hjerting|Knud Rahn","South America","Ecuador",NA,NA,NA,NA,"1956","4","30","Marsh near Puerto Bolivar 3 1/4.",NA,NA,NA,"(L.) L.","Ronald Liesner","Hjerting 643","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2015-02-16 09:59:00-02","MO","MOBOT","2878799","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julio C. Betancur B.|M. Berrio","South America","Colombia",NA,NA,NA,NA,"1990",NA,NA,"Arroyo Villero, 20.5 km Tolú: Arroyo Villero, 20.5 km Tolú-Coveñas, Litoral Caribe, Golfo de Morrosquillo,",NA,NA,NA,"(L.) L.",NA,"Betancur B. 1982","Sucre","Tolu","-75.1","9.06666",NA,"5.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2015-02-16 09:59:00-02","MO","MOBOT","2878811","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julio C. Betancur B.|M. Berrio","South America","Colombia",NA,NA,NA,NA,"1990",NA,NA,"Arroyo Palo Blanca, 7.5 km Tolú-Coveñas, Litoral Caribe, Golfo de Morrosquillo,",NA,NA,NA,"(L.) L.","Ronald Liesner","Betancur B. 1951","Sucre","Tolu","-75.1","9.06666",NA,"5.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2008-05-27 22:02:00-03","MO","MOBOT","2878819","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Folke Fagerlind","South America","Guyana",NA,NA,NA,NA,"1952","9","11","Guayaquil, mangrove.",NA,NA,NA,"(L.) L.","Ronald Liesner","Fagerlind 114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2009-11-11 10:05:00-02","MO","MOBOT","2878831","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alex A. Lasseigne","South America","Suriname",NA,NA,NA,NA,"1974","8","9","Meerzorg, just across the Surinam River from Paramaribo. Within 3 km of ferry landing.",NA,NA,NA,"(L.) L.",NA,"Lasseigne 4409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2015-07-26 05:59:00-03","MO","MOBOT","2878858","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F.J. Breteler","South America","Venezuela",NA,NA,NA,NA,"1965","10","21","+ 53 km N.E. of Maturin Left bank of San Juan R, near confluence with Guarapiche R. Mangrove. Near edge of forest.",NA,NA,NA,"(L.) L.","F.J. Breteler","Breteler 4677","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2009-08-23 08:26:00-03","MO","MOBOT","2886463","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Calaway H. Dodson|L.B. Thien","South America","Ecuador",NA,NA,NA,NA,"1962","1","21","SE, 10km from Guayaquil; mangrove swamp",NA,NA,NA,"(L.) L.","F.J. Breteler VII","Dodson 2162","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2015-07-26 05:59:00-03","MO","MOBOT","2886612","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F.J. Breteler","South America","Venezuela",NA,NA,NA,NA,"1965","10","21","State of Sucre + 53 km N.E. of Maturin. San Juan R. near confluence with Guarapiche R. Mangrove. Near the river.",NA,NA,NA,"(L.) L.",NA,"Breteler 4673","Mérida",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-09-04 04:40:00-03","MO","MOBOT","2886757","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Herbert H. Smith","South America","Colombia",NA,NA,NA,NA,"1898",NA,NA,"Alt. Seacoast.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","Smith 420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-05-17 05:14:00-03","MO","MOBOT","2886838","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","W.R. Hostmann","South America","Suriname",NA,NA,NA,NA,"1842",NA,NA,NA,NA,NA,NA,"(L.) L.","Ronald Liesner","Hostmann 1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2014-04-28 16:31:00-03","MO","MOBOT","2886989","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Charles L. Burandt Jr.|J.C. Gantaume","South America","Venezuela",NA,NA,NA,NA,"1978","12","10","Mangrove, sites protected from wave action. Los Roques, Dep. Federal. Gran Roque. East side.",NA,NA,NA,"(L.) L.","R.L. Liesner","Burandt Jr. V0520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2009-09-03 15:54:00-03","MO","MOBOT","2887088","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Elbert L. Little|Robert G. Dixon","South America","Ecuador",NA,NA,NA,NA,"1965","10","2"," Comedero  mangle iguanero",NA,NA,NA,"(L.) L.","Ronald Liesner","Little 21220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","2887157","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,"1976","4","28","Rio Nhundiaquare, Registro (mun. Morretes)",NA,NA,NA,"(L.) L.",NA,"Hatschbach 38583","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2009-12-03 09:26:00-02","MO","MOBOT","2887180","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Nelson Ramírez","South America","Venezuela",NA,NA,NA,NA,"1984","5","19","Isla coralina conocida como cayo Borracho, Parque Nacional Morrocoy, W, aproximadamente 5 km NE de Chichiriviche en el golfo triste.",NA,NA,NA,"(L.) L.","Ronald Liesners","Ramírez 917","Falcón",NA,"-68.25","10.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2015-07-26 05:59:00-03","MO","MOBOT","2887245","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F.J. Breteler","South America","Venezuela",NA,NA,NA,NA,"1966","5","13","South Coast of Peninsula de Paria, near Yasua raparo. Small arm of Boca de Cumana. Aviecennia forest.",NA,NA,NA,"(L.) L.","Ronald Liesner","Breteler 5174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2011-04-06 19:02:00-03","MO","MOBOT","2887271","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Calaway H. Dodson|P.M. Dodson|M. Mas Pons","South America","Ecuador",NA,NA,NA,NA,"1983","1","21","Hacienda Barcelona, km 13-14 Guayaquil-Salinas. Mangrove association.",NA,NA,NA,"(L.) L.","Ronald Liesner","Dodson 13606","Guayas",NA,"-80.03","-2.38",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2015-12-30 11:25:00-02","MO","MOBOT","2887356","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F.M. Valverde B.","South America","Ecuador",NA,NA,NA,NA,"1963","12",NA,NA,NA,NA,NA,"(L.) L.","V. Rico-Gray (INIREB)","Valverde Badillo 1020","Guayas","Guayaquil",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","2887454","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","H.J.F. Schimpff","South America","Ecuador",NA,NA,NA,NA,"1933","11","1","Westlich Guayaquil.",NA,NA,NA,"(L.) L.","Ronald L. Liesner (MO)","Schimpff 379","Guayas","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2009-07-31 08:59:00-03","MO","MOBOT","2887588","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","South America","Venezuela",NA,NA,NA,NA,"1977","10","6","Depto. Pedernales: mangrove formation (Rhizophora mangle and Avicennia germinans) along Caño Angosturita, SE of Pedernales",NA,NA,NA,"(L.) L.",NA,"Steyermark 114287","Delta Amacuro",NA,"-62.13333","9.91666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","2887640","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","* GILLBERG","South America","Colombia",NA,NA,NA,NA,"1826",NA,NA,"Carthagena de Colombia.",NA,NA,NA,"(L.) L.","Ronald L. Liesner (MO)","GILLBERG 51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2010-02-14 20:35:00-02","MO","MOBOT","2887707","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","John James Pipoly, III","South America","Guyana",NA,NA,NA,NA,"1987","3","28","Region Mahaica-Berbice. Abary River mouth & along canals leading into river, between coastal hwy & ocean. Mangrove formations. Dominants: Rhizophora, Avicennia, and Conocarpus.",NA,NA,NA,"(L.) L.","Ronald Liesner","Pipoly 11259",NA,NA,"-57.78333","6.58333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2009-09-02 12:11:00-03","MO","MOBOT","2887719","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Carlos Játiva|Carl C. Epling","South America","Ecuador",NA,NA,NA,NA,"1966","8","4","Santiago Estuary at Lagartera near La Tolita.",NA,NA,NA,"(L.) L.",NA,"Játiva 1176","Esmeraldas",NA,"-79","1.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2011-02-18 15:24:00-02","MO","MOBOT","2887757","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","C. Gaudichaud-Beaupré","South America","Ecuador",NA,NA,NA,NA,"1836",NA,NA,"La Bonita Peron (Equateur) Guayaquil.",NA,NA,NA,"(L.) L.","R.L. Liesner (MO)","Gaudichaud-Beaupré D7","Guayas","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","2887824","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","H.J.F. Schimpff","South America","Ecuador",NA,NA,NA,NA,"1932","5","31","Isla Santa Cruz, Academy Bay.",NA,NA,NA,"(L.) L.","Ronald L. Liesner (MO)","Schimpff 30","Galapagos",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2014-01-19 13:28:00-02","MO","MOBOT","2887834","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Orlando Marulanda|V. de A. Rodriguez","South America","Colombia",NA,NA,NA,NA,"1989","2","18","Pueblo Nuevo, alrededores de la Ciénaga el Totumo, camino al volcán de lobo.",NA,NA,NA,"(L.) L.",NA,"Marulanda 873","Bolívar","San Martin de Loba","-75.26666","10.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","2887835","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,"1973","9","15","Laguna de Patos, 3.5 kms. al Suroeste de Cumaná, en frente de Hotel Cumanagoto.",NA,NA,NA,"(L.) L.","Ronald Liesner","Steyermark 108561","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2011-10-27 17:26:00-02","MO","MOBOT","2887863","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Anibal Castillo|Amelia De Franca","South America","Venezuela",NA,NA,NA,NA,"1987","11","23","Peñalver. Municpio Federación. Zona de Manglar con influencia del Río Unare, cerca de la línea de costa",NA,NA,NA,"(L.) L.","J. Steyermark","Castillo 2562","Anzoátegui",NA,"-65.13222","10.06611",NA,"21.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","2887879","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Nils J. Andersson","South America","Ecuador",NA,NA,NA,NA,"1852",NA,NA,NA,NA,NA,NA,"(L.) L.","Ronald L. Liesner (MO)","Andersson s.n.","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-04-22 11:34:00-03","MO","MOBOT","2887903","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Omar Zambrano|D. Pacheco|G. Sthormes","South America","Venezuela",NA,NA,NA,NA,"1989","6","3","Carretera San Rafael del Mojan, 1 km de Puerto Guerrero. Mpio. San Rafael.",NA,NA,NA,"(L.) L.","Ronald Liesner","Zambrano 1905","Zulia","Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"520","2009-10-27 06:06:00-02","MO","MOBOT","2888047","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Kenneth R. Robertson|Daniel F. Austin","South America","Guyana",NA,NA,NA,NA,"1967","6","18","E of Georgetown, beach at Hope.",NA,NA,NA,"(L.) L.","Ronald L. Liesner","Robertson 310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2015-03-09 23:09:00-03","MO","MOBOT","2888117","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Omar Zambrano|D. Pacheco|G. Sthormes","South America","Venezuela",NA,NA,NA,NA,"1991","3","1","Carretera paraguachon-cojoro. Antes de cojord, margen del camino a Mand izquierda. Mpio. Mara.",NA,NA,NA,"(L.) L.","Ronald Liesner","Zambrano 2186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","2888152","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,"1973","9","8","Playa Cachimena, Oeste del Hotel Cumanagoto y Suroeste de Cumaná; espinares y cardonales",NA,NA,NA,"(L.) L.","Ronald Liesner","Steyermark 108221","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2014-02-18 22:10:00-03","MO","MOBOT","2888191","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Lucía Atehortúa|Grupo Fitogeografia","South America","Colombia",NA,NA,NA,NA,"1989","2","14","Municipios de Manaure-Riohacha: Pequeño oasis en la via Manaure- Musichi, me-T.",NA,NA,NA,"(L.) L.","R. Liesner","Atehortúa 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"524","2011-06-16 16:00:00-03","MO","MOBOT","2888259","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Miryam Monsalve B.","South America","Colombia",NA,NA,NA,NA,"1985","4","30","Colectada cerca del Aserrio de Hernando Lennis.",NA,NA,NA,"(L.) L.","R.L. Liesner","Monsalve Benavides 847","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2010-06-07 15:59:00-03","MO","MOBOT","2888566","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alban N. Stewart","South America","Ecuador",NA,NA,NA,NA,"1905","11","7","Academy Bay.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","Stewart 3270","Galapagos",NA,"-90.28","-0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2010-06-07 15:59:00-03","MO","MOBOT","2888683","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alban N. Stewart","South America","Ecuador",NA,NA,NA,NA,"1905","10","5","Common on the beach and around a salt lake.",NA,NA,NA,"(L.) L.","Ronald L.Liesner","Stewart 3267","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2009-11-26 15:03:00-02","MO","MOBOT","2888727","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julian A. Steyermark|Victor Carreño E.|Bruno J. Manara","South America","Venezuela",NA,NA,NA,NA,"1973","9","9","Isla Caracas del Oeste: Parte Noreste, méadanos, Playa Miguel.",NA,NA,NA,"(L.) L.","Ronald Liesner","Steyermark 108318","Sucre",NA,NA,NA,NA,"1.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","2888833","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Lobato","South America","Brazil",NA,NA,NA,NA,"1986","2","20","Marapanim, Bacuriteua, Praia do Crispim. Mata de mangue.",NA,NA,NA,"(L.) L.",NA,"Lobato 201","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2011-12-10 05:21:00-02","MO","MOBOT","2888847","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Hans P. Fuchs|L. Zanella","South America","Colombia",NA,NA,NA,NA,"1967","2","11","area of Baudó. On right side of Rio Baudo, about 10km upstream from Estuary, near Quebrada Paulita.",NA,NA,NA,"(L.) L.","Ronald Liesner","Fuchs 22087","Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
