"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"471","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Silva, JM; Hatschbach, G","Brasil","Paraná ","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602","27346","Terrícola; solo arenoso da base da Cuesta Devoniana. Flor lilás com estrias alvas","auto","14","1985","10","31","Southern America",NA,NA,NA,"UB0019176","UB0019176","Van den Berg, C","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Oliveira, HF","Brasil","Paraná ","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545","46557",NA,"auto","s.n.","1994","10","16","Southern America",NA,NA,NA,"UB0019177","UB0019177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-12 16:58:10-03","UEL","FUEL","13647","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Pereira, SC","Brasil","Minas Gerais","Poços de Caldas","Santa Rosália","-46.564722","-21.838889",NA,NA,NA,"1532","1981","12","02",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2013","07",NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"474","2020-11-12 16:58:10-03","UEL","FUEL","9962","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Britez, RM; Souza, WS; Marconi, LP","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637","24916",NA,"auto","1779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2013","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-11-12 16:58:10-03","UEL","FUEL","47408","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Assumpção, MZ; et al.","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.668056","-24.171111",NA,NA,NA,"36","2009","11","27",NA,NA,NA,NA,NA,NA,"Engels, ME","2013","03","25","-49.668056","-24.171111",NA,NA,NA,NA,NA,NA,NA
"476","2020-11-12 16:58:10-03","UEL","FUEL","50217","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Estevan, DA","Brasil","Paraná","Ortigueira","Serra dos Mulatos","-50.9494018554688","-24.2082996368408","46016",NA,"auto","1923","2008","10","20",NA,NA,NA,NA,NA,NA,"Engels, ME","2013","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-05-06 12:01:23-03","UFU","HUFU","57226","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","Brasil","Espírito Santo","Pedra Azul","Arredores",NA,NA,NA,"Flor verde, máculas marrom, labelo alvo, nervuras roxas.; Paredões rochosos e úmidos.",NA,"69049","1999","05","16",NA,NA,NA,NA,"HUFU00030644","HUFU00030644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-05-06 12:01:23-03","UFU","HUFU","53186","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Hatschbach, G.; Hatschbach, M.","Brasil","Espírito Santo","Iúna","Serra do Palmital, Rodovia BR - 262. Em barranco à beira da estrada. Cultivada na Reserva Biológica de Sapitanduva sob número 558.","-41.5358009338379","-20.3458003997803","32198",NA,"auto","62099","1995","04","22",NA,NA,NA,NA,"HUFU00030645","HUFU00030645","Forster, W.","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-08-20 20:37:57-03","UFSC","FLOR","1013","PreservedSpecimen","Plantae",NA,NA,"Asparagales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Klein, R.M.; Reitz, R.","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529","23627",NA,"auto","10014",NA,NA,NA,NA,"900","900",NA,"FLOR0001013",NA,"Pabst, G.","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-03-04 15:42:07-03","IF","SPSF","03847","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium",NA,"R.A. Guimarães","Brasil","MG","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","COLETA: XLS: SPSFAntigo;","auto",NA,"1902","01","01","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-04 15:42:07-03","IF","SPSF","24362","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii",NA,"E.A.Anunciaçao","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo;","auto","340","1993","08","28","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-03-04 15:42:07-03","IF","SPSF","41781","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","J.B.Baitello & R.Cielo-Filho & C.R.Lima","Brasil","SP","Itapeva","Estação Experimental","-49.069167","-24.062778",NA,"COLETA: Flores lilases muito odoríferas.; GEOGRAFIA: Afloramento;",NA,"2342","2009","06","24","América do Sul",NA,NA,NA,NA,NA,"W.Forster","2010","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-03-04 15:42:07-03","IF","SPSF","43740","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","Garay","O.T. Aguiar & J.B.Baitello & C.R.Lima","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.063333",NA,"COLETA: Orquídea terrestre, aproximadamente 0,3m de altura, com aroma agradável; GEOGRAFIA: Entrada para a trilha do lajeado.;",NA,"1332","2010","05","11","América do Sul",NA,NA,NA,NA,NA,"W.Forster","2010","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-03-04 15:42:07-03","IF","SPSF","43742","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","Garay","C.R.Lima & O.T. Aguiar & J.B.Baitello","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.063333",NA,"COLETA: Orquídea terrestre com flores de coloração clara, rajada de lilás e estruturas de proteção das pétalas verdes rajadas de marrom.; GEOGRAFIA: Entrada para a trilha do lajeado.;",NA,"275","2010","05","11","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-03-04 15:42:07-03","IF","SPSF","44623","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","R.Cielo-Filho & C.R.Lima & J.B.Baitello","Brasil","SP","Itapeva","Estação Experimental","-49.070833","-24.0625",NA,"COLETA: Terrestre, flores lilás; GEOGRAFIA: Trilha do Canion - FES;",NA,"1160","2010","09","30","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-03-04 15:42:07-03","IF","SPSF","49919","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","F.M.Souza & M.T.Z.Togniato & D.Souza","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.191667","-23.447778",NA,"COLETA: Orquídea terrestre, roxa escura e verde, labelo branco com estrias lilás.; GEOGRAFIA: Trilha do Corcovado, Floresta Ombrófila Densa Montana (Floresta de Neblina);",NA,"548","2005","02","28","América do Sul","1171","1171",NA,NA,NA,"W.Forster","2012","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Libon, J","Brazil","Minas Gerais",NA,"Habitat in cacumine mont. Itabira prov. Minas Geraes",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Silveira, AA da","Brazil",NA,NA,"terrestris ad Serra do Lenheiro",NA,NA,NA,NA,NA,"1006?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Libon, J","Brazil","Minas Gerais",NA,"Habitat in cacumine mont. Itabira prov. Minas Geraes",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Lietze","Brazil","Minas Gerais",NA,"In prov. Minas Geraes",NA,NA,NA,"Floret Aprili",NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Lietze","Brazil","Minas Gerais",NA,"In prov. Minas Geraes",NA,NA,NA,"Floret Aprili",NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Silveira, AA da","Brazil",NA,NA,"terrestris ad Serra do Lenheiro",NA,NA,NA,NA,NA,"1006",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Mathews, A","Peru",NA,NA,"In Peruvia",NA,NA,NA,NA,NA,"1896?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Ule, EHG","Brazil","Rio de Janeiro",NA,"ad Tijuca",NA,NA,NA,NA,NA,"4023",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Mathews, A","Peru",NA,NA,"In Peruvia",NA,NA,NA,NA,NA,"1896",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"6014?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Bang, M","Bolivia",NA,NA,"in Bolivia ad Yungas",NA,NA,NA,"Floret Februario - Aprili",NA,"453",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Bang, M","Bolivia",NA,NA,"in Bolivia ad Yungas",NA,NA,NA,"Floret Februario - Aprili",NA,"453?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Riedel, L","Brazil","Rio de Janeiro",NA,"ad Corcovado et Copacabana",NA,NA,NA,NA,NA,"37",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Glaziou, AFM","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"20510?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Riedel, L","Brazil","Minas Gerais",NA,"in prov. Minas Geraes supra arbores",NA,NA,NA,NA,NA,"61?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Glaziou, AFM","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"3122?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"B2347?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","St.-Hil, A","Brazil","Minas Gerais",NA,"in prov. Minas Geraes supra arbores",NA,NA,NA,NA,NA,"D232",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Ule, EHG","Brazil","Minas Gerais",NA,"in rupibus ad Serra de Ouro Preto",NA,NA,NA,NA,NA,"1996?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Glaziou, AFM","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"20510",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Ule, EHG","Brazil","Minas Gerais",NA,"in rupibus ad Serra de Ouro Preto",NA,NA,NA,NA,NA,"1996",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Riedel, L","Brazil","Rio de Janeiro",NA,"in rupibus ad Serra de Estrella",NA,NA,NA,NA,NA,"70?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"6014",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Quesnel","Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"718",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"B2347",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"C372",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Gardner, G","Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,"634?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Mendonça, FR de","Brazil","Rio de Janeiro",NA,"ad Novo Friburgo",NA,NA,NA,NA,NA,"826",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Ule, EHG","Brazil","Rio de Janeiro",NA,"ad Tijuca",NA,NA,NA,NA,NA,"4023?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Schwacke, CAW","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"9018",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Glaziou, AFM","Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,NA,"3122",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Mendonça, FR de","Brazil","Rio de Janeiro",NA,"ad Novo Friburgo",NA,NA,NA,NA,NA,"826?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Langsdorff, GH (Baron)","Brazil","Minas Gerais",NA,"in prov. Minas Geraes supra arbores",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Riedel, L","Brazil","Rio de Janeiro",NA,"ad Corcovado et Copacabana",NA,NA,NA,NA,NA,"37?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Langsdorff, GH (Baron)","Brazil","Minas Gerais",NA,"in prov. Minas Geraes supra arbores",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Wawra, H","Brazil","Rio de Janeiro",NA,"ad Tijuca et Corcovado",NA,NA,NA,NA,NA,"218?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Sellow, F","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"C372?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Schwacke, CAW","Brazil",NA,NA,"terrestris ad Itacolumi altit. 1400m",NA,NA,NA,NA,NA,"9018?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Riedel, L","Brazil","Rio de Janeiro",NA,"in rupibus ad Serra de Estrella",NA,NA,NA,NA,NA,"70",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","St.-Hil, A","Brazil","Minas Gerais",NA,"in prov. Minas Geraes supra arbores",NA,NA,NA,NA,NA,"D232?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Quesnel","Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"718?",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
